osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,junction,maxspeed
148460813,2,B 112,Frankfurter Straße,primary,False,True,20.501,"LINESTRING (14.5322446 52.4252799, 14.5321658 52.4251019)",,
89612991,,,Fontanestraße,residential,False,False,270.2,"LINESTRING (14.5322446 52.4252799, 14.5321385 52.425293, 14.5306005 52.4254797, 14.5303572 52.425476, 14.5287098 52.4250489, 14.5284509 52.4249924)",,
"[1231407000, 148460813]",2,B 112,Frankfurter Straße,primary,False,False,149.118,"LINESTRING (14.5322446 52.4252799, 14.5322979 52.4254153, 14.5323261 52.425487, 14.5325236 52.4258469, 14.5326939 52.4262506, 14.5326948 52.4263545, 14.5326867 52.4263995, 14.5326806 52.4264719, 14.5326778 52.426545, 14.5326677 52.4265814)",,
23692497,1,B 112,,primary,True,False,24.779000000000003,"LINESTRING (14.5324515 52.4267274, 14.5324513 52.4266956, 14.5324637 52.4266646, 14.5324882 52.4266365, 14.5325232 52.4266129, 14.5325666 52.4265952, 14.5326158 52.4265845, 14.5326677 52.4265814)",roundabout,
"[1231406835, 226319740]",2,B 167,Seelower Straße,primary,False,True,115.547,"LINESTRING (14.5324515 52.4267274, 14.5323107 52.4267323, 14.5314088 52.4267537, 14.5307484 52.4267613)",,
"[40759443, 849952542]",,,Lindenstraße,residential,False,False,113.477,"LINESTRING (14.534469 52.4264665, 14.5344871 52.4264955, 14.5345134 52.4265215, 14.5347273 52.4266341, 14.5350136 52.4267848, 14.5354113 52.4269835, 14.5356711 52.4271671)",,
68565905,,,Straße der Freiheit,residential,False,False,329.26099999999997,"LINESTRING (14.534469 52.4264665, 14.5345794 52.4264353, 14.5353814 52.4263079, 14.5356845 52.426267, 14.5359044 52.426249, 14.5362611 52.4262571, 14.5368566 52.4263079, 14.5372267 52.426334, 14.5374272 52.4263614, 14.5375861 52.4263929, 14.5379134 52.426473, 14.5379965 52.4264829, 14.5380663 52.4264812, 14.5381816 52.4264663, 14.538718 52.4263471, 14.5389487 52.4262815, 14.5391382 52.4262141)",,30
1231081383,,,Kirschallee,residential,False,True,116.44099999999999,"LINESTRING (14.534469 52.4264665, 14.5344615 52.4264288, 14.5344771 52.426351, 14.5345365 52.4261756, 14.5347857 52.4254394)",,30
"[1231081384, 1081621809, 1081621808, 23692503]",2,,Straße der Freiheit,residential,False,True,112.555,"LINESTRING (14.534469 52.4264665, 14.5343339 52.4265047, 14.5340079 52.4265917, 14.5338112 52.4266339, 14.533615 52.4266615, 14.5333712 52.426684, 14.5331577 52.426701, 14.5331024 52.4267016, 14.533019 52.4267026, 14.5328743 52.4267051)",,"['50', '30']"
177351784,,,Günter-Eich-Straße,residential,False,True,58.259,"LINESTRING (14.5383574 52.4293933, 14.5380096 52.4298724)",,
