osmid,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,lanes,ref,tunnel
22675727,Elsestraße,tertiary,50,False,True,108.77300000000001,"LINESTRING (8.5772529 52.1978548, 8.5775953 52.1976718, 8.5784552 52.1972115)",,,,
672982871,Bahnhofstraße,residential,30,False,True,6.937,"LINESTRING (8.5808271 52.1975989, 8.5808572 52.1975393)",,,,
22677494,Nordring,residential,30,False,False,76.492,"LINESTRING (8.5808271 52.1975989, 8.580856 52.1976071, 8.5808813 52.1976261, 8.5809267 52.1977609, 8.5810156 52.1981119, 8.5810515 52.1982613)",,,,
"[415308224, 415308225, 22754440, 22754441, 25627679]",Bahnhofstraße,residential,30,False,"[False, True]",95.344,"LINESTRING (8.5808271 52.1975989, 8.5807977 52.1975985, 8.5807655 52.1976049, 8.5804683 52.1977236, 8.5801075 52.1978731, 8.580008 52.1979105, 8.5796756 52.1980322, 8.5796406 52.1980459)",yes,,,
"[22677362, 22677403]",Zum Stellwerk,unclassified,50,False,True,563.965,"LINESTRING (8.5824385 52.2032012, 8.582374 52.2033369, 8.5821668 52.2035792, 8.5820724 52.2036145, 8.5819444 52.2036124, 8.5813949 52.2034823, 8.5792707 52.2030425, 8.5792042 52.2030399, 8.5791459 52.2030563, 8.5789748 52.2031696, 8.5789039 52.2031782, 8.578825 52.2031676, 8.5786987 52.2031413, 8.5779139 52.2029777, 8.577859 52.2029678, 8.5774266 52.2028901, 8.577124 52.2028039, 8.577063 52.2027, 8.577084 52.2026212, 8.5771791 52.202491, 8.5772426 52.2024281, 8.5777067 52.2020255, 8.578017 52.2017724, 8.5781341 52.2016697)",,,,
"[1230799664, 339919698, 22754124, 1230799663]",Wasserbreite,secondary,50,False,False,125.763,"LINESTRING (8.5824385 52.2032012, 8.5831386 52.2033183, 8.5833069 52.2033465, 8.5835997 52.2033955, 8.5842188 52.2034991)",,3,L 546,
"[48762243, 22754210, 22754211, 45705572]",Bismarckstraße,residential,50,False,True,133.983,"LINESTRING (8.5824385 52.2032012, 8.5827107 52.2028664, 8.5828881 52.2026719, 8.5829215 52.2026277, 8.5832173 52.202228, 8.5833043 52.20212)",yes,3,,
"[405344408, 367461521, 249680408, 48762241]",Wasserbreite,secondary,50,False,True,178.862,"LINESTRING (8.5824385 52.2032012, 8.5818404 52.2030956, 8.581604 52.2030539, 8.5813309 52.2030057, 8.5811109 52.2029669, 8.5802332 52.2028157, 8.5800777 52.2027787, 8.5799328 52.2027309)",,"['2', '3']",L 546,
"[903543967, 48762241, 367460734, 22677407]",Wasserbreite,secondary,50,False,False,212.007,"LINESTRING (8.5755739 52.2005978, 8.5756986 52.2006522, 8.5759335 52.2007503, 8.576091 52.2008145, 8.5761998 52.2008599, 8.5764779 52.2009961, 8.5766339 52.2010869, 8.576934 52.2012324, 8.5771208 52.2013189, 8.5773034 52.2013896, 8.5774022 52.2014307, 8.5775056 52.2014669, 8.5777852 52.201562, 8.5781341 52.2016697)",,"['2', '3']",L 546,
34184467,Bahnhofstraße,residential,30,False,True,126.5,"LINESTRING (8.5755739 52.2005978, 8.575747 52.2004708, 8.5759954 52.2002127, 8.5762856 52.1999026, 8.5763597 52.199821, 8.5765386 52.1996284)",,,,
35776319,Nordring,residential,50,False,False,307.411,"LINESTRING (8.5847836 52.2003132, 8.5849339 52.2003369, 8.5855123 52.2004331, 8.5856543 52.2004567, 8.5867528 52.2006211, 8.5870554 52.2006285, 8.5876725 52.2006074, 8.5890865 52.2005437, 8.5892259 52.2005477)",,,,
48762243,Bismarckstraße,residential,50,False,False,224.795,"LINESTRING (8.5847836 52.2003132, 8.584683 52.2004467, 8.5842774 52.2009396, 8.5841468 52.2010983, 8.5840489 52.2012156, 8.5840024 52.2012729, 8.5839569 52.2013301, 8.5838764 52.2014313, 8.5835375 52.2018401, 8.5834112 52.2019925, 8.5833043 52.20212)",,,,
"[22675872, 1190256361, 295817694]",Bismarckstraße,"['residential', 'living_street']",50,False,True,169.162,"LINESTRING (8.5847836 52.2003132, 8.5850747 52.1999587, 8.5857133 52.199181, 8.5857701 52.1990752, 8.5857734 52.1989328)",,,,
1190256362,Nordring,residential,50,False,True,62.924,"LINESTRING (8.5847836 52.2003132, 8.5839814 52.2001652, 8.5838995 52.2001501)",,,,
22677311,Zum Freibad,unclassified,,False,False,221.69100000000003,"LINESTRING (8.5833043 52.20212, 8.5834371 52.2021566, 8.5837804 52.2022354, 8.5840363 52.2023116, 8.5844622 52.2023876, 8.5852084 52.202509, 8.5858838 52.202618, 8.5860752 52.2025831, 8.5864072 52.2026349)",,,,
"[22754210, 48762243, 45705572, 22754211]",Bismarckstraße,residential,50,False,False,133.983,"LINESTRING (8.5833043 52.20212, 8.5832173 52.202228, 8.5829215 52.2026277, 8.5828881 52.2026719, 8.5827107 52.2028664, 8.5824385 52.2032012)",yes,3,,
48762243,Bismarckstraße,residential,50,False,True,224.79500000000002,"LINESTRING (8.5833043 52.20212, 8.5834112 52.2019925, 8.5835375 52.2018401, 8.5838764 52.2014313, 8.5839569 52.2013301, 8.5840024 52.2012729, 8.5840489 52.2012156, 8.5841468 52.2010983, 8.5842774 52.2009396, 8.584683 52.2004467, 8.5847836 52.2003132)",,,,
34184467,Bahnhofstraße,residential,30,False,True,67.626,"LINESTRING (8.5765386 52.1996284, 8.5770144 52.1990947)",,,,
34184467,Bahnhofstraße,residential,30,False,False,126.49999999999999,"LINESTRING (8.5765386 52.1996284, 8.5763597 52.199821, 8.5762856 52.1999026, 8.5759954 52.2002127, 8.575747 52.2004708, 8.5755739 52.2005978)",,,,
64182688,Nordring,residential,50,False,False,8.645,"LINESTRING (8.5898613 52.2007574, 8.5899516 52.200812)",,2,,
64182692,Nordring,residential,50,False,True,50.093,"LINESTRING (8.5898613 52.2007574, 8.5896885 52.2006691, 8.5895451 52.2006085, 8.5894042 52.2005712, 8.5892259 52.2005477)",,2,,
22677347,Wehmstraße,residential,30,False,True,66.575,"LINESTRING (8.5810515 52.1982613, 8.5817698 52.198193, 8.5819063 52.1982097, 8.581996 52.1982495)",,,,
22677494,Nordring,residential,30,False,False,337.339,"LINESTRING (8.5810515 52.1982613, 8.5811216 52.1985483, 8.5811348 52.1986075, 8.5811363 52.1986832, 8.5810666 52.1991098, 8.5810662 52.1992502, 8.5810841 52.1993437, 8.5811334 52.1994168, 8.5811994 52.1994715, 8.5812707 52.1995068, 8.581341 52.1995278, 8.5820073 52.199728, 8.5821682 52.1997776, 8.5824289 52.1998556, 8.5825693 52.1998976, 8.582619 52.199912, 8.5827372 52.1999463, 8.5832528 52.2000385, 8.5838995 52.2001501)",,,,
22677494,Nordring,residential,30,False,True,76.492,"LINESTRING (8.5810515 52.1982613, 8.5810156 52.1981119, 8.5809267 52.1977609, 8.5808813 52.1976261, 8.580856 52.1976071, 8.5808271 52.1975989)",,,,
22677505,Gerhart-Hauptmann-Straße,tertiary,50,False,True,60.891,"LINESTRING (8.5840398 52.2040356, 8.5840754 52.2039277, 8.5842188 52.2034991)",,,,
"[22753735, 757673480, 22753737, 22753738, 22753736]",Gerhart-Hauptmann-Straße,tertiary,50,False,False,91.15700000000001,"LINESTRING (8.5840398 52.2040356, 8.5840081 52.2041211, 8.583929 52.2043652, 8.5839179 52.2044009, 8.5839069 52.2044357, 8.5838263 52.2046966, 8.5837869 52.2048405)",,,,yes
22677505,Gerhart-Hauptmann-Straße,tertiary,50,False,False,60.891,"LINESTRING (8.5842188 52.2034991, 8.5840754 52.2039277, 8.5840398 52.2040356)",,,,
64321888,Wasserbreite,secondary,50,False,False,350.4870000000001,"LINESTRING (8.5842188 52.2034991, 8.5844009 52.2035207, 8.5851094 52.2035772, 8.5856004 52.2036164, 8.5877904 52.203791, 8.5879461 52.2038025, 8.5881027 52.2038077, 8.5882595 52.2038065, 8.5884158 52.203799, 8.5885753 52.2037847, 8.5887327 52.2037638, 8.5888876 52.2037364, 8.589039 52.2037026, 8.5892841 52.2036366)",,2,L 546,
"[1230799664, 339919698, 22754124, 1230799663]",Wasserbreite,secondary,50,False,True,125.763,"LINESTRING (8.5842188 52.2034991, 8.5835997 52.2033955, 8.5833069 52.2033465, 8.5831386 52.2033183, 8.5824385 52.2032012)",,3,L 546,
22678359,Franz-Werfel-Straße,unclassified,,False,False,201.337,"LINESTRING (8.5837869 52.2048405, 8.5849299 52.2049251, 8.5857864 52.204929, 8.5863253 52.2049315, 8.5867331 52.2049334)",,,,
"[22753735, 22753736, 22753737, 22753738, 757673480]",Gerhart-Hauptmann-Straße,tertiary,50,False,True,91.15700000000001,"LINESTRING (8.5837869 52.2048405, 8.5838263 52.2046966, 8.5839069 52.2044357, 8.5839179 52.2044009, 8.583929 52.2043652, 8.5840081 52.2041211, 8.5840398 52.2040356)",,,,yes
22677402,Viktoriastraße,unclassified,,False,True,39.819,"LINESTRING (8.5886674 52.1988106, 8.5888488 52.1984702)",,,,
22677422,Steinmeisterstraße,unclassified,30,False,True,158.029,"LINESTRING (8.5897672 52.1987614, 8.5895321 52.1989906, 8.5893155 52.1992003, 8.5884373 52.1998282, 8.5883787 52.1998943)",,,,
22677402,Viktoriastraße,unclassified,,False,False,39.819,"LINESTRING (8.5888488 52.1984702, 8.5886674 52.1988106)",,,,
22677373,Viktoriastraße,unclassified,30,True,False,70.95700000000001,"LINESTRING (8.5888488 52.1984702, 8.5892039 52.1985426, 8.5894867 52.1986525, 8.5896214 52.1987048, 8.5897672 52.1987614)",,,,
22677421,Wasserbreite,secondary,50,True,False,39.123999999999995,"LINESTRING (8.5897308 52.2035127, 8.5899299 52.2034127, 8.5899961 52.2033777, 8.5900545 52.2033379, 8.5900955 52.2033024, 8.5901303 52.2032645)",,,L 546,
371234791,Wasserbreite,secondary,50,False,False,31.836,"LINESTRING (8.5897308 52.2035127, 8.5899435 52.2034617, 8.5901728 52.2034209)",,,L 546,
"[371234794, 371234485]",Wasserbreite,secondary,50,False,True,33.416,"LINESTRING (8.5897308 52.2035127, 8.5894908 52.2035774, 8.5892841 52.2036366)",,"['2', '3']",L 546,
22677347,Wehmstraße,residential,30,False,False,66.57499999999999,"LINESTRING (8.581996 52.1982495, 8.5819063 52.1982097, 8.5817698 52.198193, 8.5810515 52.1982613)",,,,
"[118370724, 118370725]","['Wehmstraße', 'Elysiumstraße']",living_street,,False,"[False, True]",180.24900000000002,"LINESTRING (8.581996 52.1982495, 8.5821085 52.1982923, 8.5827775 52.1984944, 8.5832483 52.1986309, 8.5832881 52.1985414, 8.5833334 52.1984389, 8.5833926 52.1982823, 8.5834497 52.1981338, 8.5834732 52.1980967, 8.583504 52.1980658, 8.5837023 52.1979396)",,,,
118370724,Wehmstraße,living_street,,False,True,96.743,"LINESTRING (8.581996 52.1982495, 8.5820435 52.1981792, 8.5820955 52.1981022, 8.5821999 52.1979532, 8.5822623 52.1978515, 8.5825146 52.1974398)",,,,
64321888,Wasserbreite,secondary,50,False,True,350.487,"LINESTRING (8.5892841 52.2036366, 8.589039 52.2037026, 8.5888876 52.2037364, 8.5887327 52.2037638, 8.5885753 52.2037847, 8.5884158 52.203799, 8.5882595 52.2038065, 8.5881027 52.2038077, 8.5879461 52.2038025, 8.5877904 52.203791, 8.5856004 52.2036164, 8.5851094 52.2035772, 8.5844009 52.2035207, 8.5842188 52.2034991)",,2,L 546,
"[371234794, 371234485]",Wasserbreite,secondary,50,False,False,33.416,"LINESTRING (8.5892841 52.2036366, 8.5894908 52.2035774, 8.5897308 52.2035127)",,"['2', '3']",L 546,
22677447,Goetheplatz,residential,,False,True,60.946,"LINESTRING (8.5890419 52.2015505, 8.5898459 52.2013105)",,,,
22677447,Goetheplatz,residential,,False,False,60.946,"LINESTRING (8.5898459 52.2013105, 8.5890419 52.2015505)",,,,
411084053,Goetheplatz,residential,,False,False,32.484,"LINESTRING (8.5898459 52.2013105, 8.5900597 52.2015716)",,,,
22677416,Goetheplatz,residential,,False,True,95.05000000000001,"LINESTRING (8.5898459 52.2013105, 8.5898138 52.2012413, 8.5892887 52.200596, 8.5892259 52.2005477)",,,,
22677389,Aktienstraße,residential,50,False,True,117.42,"LINESTRING (8.5844851 52.199157, 8.5844239 52.1992627, 8.5844065 52.1992927, 8.5843336 52.1994184, 8.5843266 52.1994305, 8.5842344 52.1995896, 8.5838995 52.2001501)",,,,
22677389,Aktienstraße,residential,50,False,False,117.42000000000002,"LINESTRING (8.5838995 52.2001501, 8.5842344 52.1995896, 8.5843266 52.1994305, 8.5843336 52.1994184, 8.5844065 52.1992927, 8.5844239 52.1992627, 8.5844851 52.199157)",,,,
22677494,Nordring,residential,30,False,True,337.33900000000006,"LINESTRING (8.5838995 52.2001501, 8.5832528 52.2000385, 8.5827372 52.1999463, 8.582619 52.199912, 8.5825693 52.1998976, 8.5824289 52.1998556, 8.5821682 52.1997776, 8.5820073 52.199728, 8.581341 52.1995278, 8.5812707 52.1995068, 8.5811994 52.1994715, 8.5811334 52.1994168, 8.5810841 52.1993437, 8.5810662 52.1992502, 8.5810666 52.1991098, 8.5811363 52.1986832, 8.5811348 52.1986075, 8.5811216 52.1985483, 8.5810515 52.1982613)",,,,
1190256362,Nordring,residential,50,False,False,62.924,"LINESTRING (8.5838995 52.2001501, 8.5839814 52.2001652, 8.5847836 52.2003132)",,,,
64321932,Franz-Werfel-Straße,unclassified,,False,True,196.77800000000002,"LINESTRING (8.5896207 52.2049248, 8.587868 52.2049275, 8.5867331 52.2049334)",,,,
22678359,Franz-Werfel-Straße,unclassified,,False,True,201.337,"LINESTRING (8.5867331 52.2049334, 8.5863253 52.2049315, 8.5857864 52.204929, 8.5849299 52.2049251, 8.5837869 52.2048405)",,,,
64321932,Franz-Werfel-Straße,unclassified,,False,False,196.77800000000002,"LINESTRING (8.5867331 52.2049334, 8.587868 52.2049275, 8.5896207 52.2049248)",,,,
64182688,Nordring,residential,50,False,True,8.645,"LINESTRING (8.5899516 52.200812, 8.5898613 52.2007574)",,2,,
22675795,Lübbecker Straße,secondary,50,True,False,37.881,"LINESTRING (8.5901303 52.2032645, 8.5901651 52.2029245)",,,L 546,
"[118370724, 118370725]","['Wehmstraße', 'Elysiumstraße']",living_street,,False,"[False, True]",180.249,"LINESTRING (8.5837023 52.1979396, 8.583504 52.1980658, 8.5834732 52.1980967, 8.5834497 52.1981338, 8.5833926 52.1982823, 8.5833334 52.1984389, 8.5832881 52.1985414, 8.5832483 52.1986309, 8.5827775 52.1984944, 8.5821085 52.1982923, 8.581996 52.1982495)",,,,
673221015,Eschstraße,living_street,,False,True,5.815,"LINESTRING (8.5857734 52.1989328, 8.5857146 52.1988949)",,,,
"[22675736, 1171880536, 1190256360, 249680412]",Kaiser-Wilhelm-Straße,"['living_street', 'unclassified']","['50', '30']",False,False,308.896,"LINESTRING (8.5857734 52.1989328, 8.5858791 52.1987386, 8.5861233 52.1983077, 8.5862395 52.1981035, 8.5862947 52.1980019, 8.5865134 52.1976213, 8.5865461 52.1975643, 8.5866434 52.1973796, 8.5868004 52.1971166, 8.5871706 52.196485, 8.5872016 52.1964321, 8.5872329 52.1963787, 8.5873086 52.1963242)",,,,
"[22675872, 1190256361, 295817694]",Bismarckstraße,"['living_street', 'residential']",50,False,False,169.162,"LINESTRING (8.5857734 52.1989328, 8.5857701 52.1990752, 8.5857133 52.199181, 8.5850747 52.1999587, 8.5847836 52.2003132)",,,,
"[1060450115, 46986068]",Eschstraße,"['living_street', 'residential']",30,False,False,108.285,"LINESTRING (8.5857734 52.1989328, 8.5860191 52.1990616, 8.5863624 52.1992336, 8.5864849 52.1992877, 8.5870731 52.1994858)",,,,
22677311,Zum Freibad,unclassified,,False,True,221.691,"LINESTRING (8.5864072 52.2026349, 8.5860752 52.2025831, 8.5858838 52.202618, 8.5852084 52.202509, 8.5844622 52.2023876, 8.5840363 52.2023116, 8.5837804 52.2022354, 8.5834371 52.2021566, 8.5833043 52.20212)",,,,
"[22677385, 1190256364]","['Gasstraße', 'Frühlingsweg']","['living_street', 'residential']",30,False,False,304.403,"LINESTRING (8.5796406 52.1980459, 8.5796948 52.1981209, 8.5798403 52.1984189, 8.5799399 52.1986595, 8.5800524 52.1990894, 8.580157 52.1999293, 8.5793834 52.2005965)",,,,
"[415308224, 415308225, 22754440, 22754441, 25627679]",Bahnhofstraße,residential,30,False,"[False, True]",95.344,"LINESTRING (8.5796406 52.1980459, 8.5796756 52.1980322, 8.580008 52.1979105, 8.5801075 52.1978731, 8.5804683 52.1977236, 8.5807655 52.1976049, 8.5807977 52.1975985, 8.5808271 52.1975989)",yes,,,
34184466,Bahnhofstraße,residential,30,False,False,6.564,"LINESTRING (8.5796406 52.1980459, 8.5795801 52.1980671, 8.579557 52.1980752)",,,,
22679060,Ortstraße,residential,,False,True,51.85900000000001,"LINESTRING (8.5803506 52.1966981, 8.5801778 52.196705, 8.580096 52.1967239, 8.5800749 52.1967402, 8.5800325 52.1967728, 8.5799168 52.1968533, 8.5798185 52.1968693, 8.5797605 52.196856, 8.5797131 52.1968338)",,,,
22677422,Steinmeisterstraße,unclassified,30,False,False,158.029,"LINESTRING (8.5883787 52.1998943, 8.5884373 52.1998282, 8.5893155 52.1992003, 8.5895321 52.1989906, 8.5897672 52.1987614)",,,,
295817695,Eschstraße,unclassified,50,False,False,98.327,"LINESTRING (8.5883787 52.1998943, 8.5883944 52.1999285, 8.5884319 52.1999539, 8.5886844 52.2000579, 8.5889758 52.2001893, 8.5891635 52.200321, 8.5892217 52.200455, 8.5892258 52.2004989, 8.5892259 52.2005477)",,,,
1222321922,Eschstraße,residential,30,False,True,100.126,"LINESTRING (8.5883787 52.1998943, 8.5882106 52.1998627, 8.5877068 52.1997045, 8.5870731 52.1994858)",,,,
