osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,width
24016240,Schnepfenstraße,residential,30,False,False,74.202,"LINESTRING (8.6532447 49.3429895, 8.6538027 49.3430733, 8.6542459 49.3431298)",,,
24016269,Schneidmühlstraße,residential,30,False,False,160.403,"LINESTRING (8.6532447 49.3429895, 8.6537227 49.3420876, 8.6539688 49.3416263)",2,,
24016269,Schneidmühlstraße,residential,30,False,True,160.403,"LINESTRING (8.6539688 49.3416263, 8.6537227 49.3420876, 8.6532447 49.3429895)",2,,
235485008,Waldstraße,residential,30,False,False,80.062,"LINESTRING (8.6539688 49.3416263, 8.6543926 49.3416611, 8.6550652 49.3417164)",2,,
1131204223,Hauptstraße,tertiary,30,False,True,10.448,"LINESTRING (8.6581884 49.3420301, 8.6581328 49.3419434)",2,K 4153,
"[1131204199, 1131204223]",Hauptstraße,tertiary,30,False,False,74.66,"LINESTRING (8.6581884 49.3420301, 8.6582481 49.3421197, 8.658332 49.3422436, 8.6584018 49.3423679, 8.6584485 49.3424695, 8.6584978 49.3425664, 8.6585124 49.3425972, 8.6585405 49.3426602)",2,K 4153,
"[1131204224, 235485008]",Waldstraße,residential,30,False,True,45.346999999999994,"LINESTRING (8.6581884 49.3420301, 8.6578287 49.3419653, 8.6575811 49.3419323)",2,,
"[1002651578, 1051159123, 235485010]",Hauptstraße,tertiary,30,False,False,87.291,"LINESTRING (8.6585405 49.3426602, 8.6585637 49.3427419, 8.6585717 49.3428043, 8.6585718 49.3428667, 8.6585585 49.3429548, 8.6585536 49.3429873, 8.6585259 49.3431261, 8.6584912 49.3432129, 8.6584483 49.3432855, 8.6583998 49.3433556, 8.658362 49.3434226)",2,K 4153,
"[1131204223, 1131204199]",Hauptstraße,tertiary,30,False,True,74.66,"LINESTRING (8.6585405 49.3426602, 8.6585124 49.3425972, 8.6584978 49.3425664, 8.6584485 49.3424695, 8.6584018 49.3423679, 8.658332 49.3422436, 8.6582481 49.3421197, 8.6581884 49.3420301)",2,K 4153,
"[1131204202, 1131204206]",Bahnhofstraße,tertiary,50,False,False,60.03999999999999,"LINESTRING (8.6585405 49.3426602, 8.6588545 49.342593, 8.6593328 49.3425021)",2,K 4154,
