osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,junction,width,bridge,access,tunnel
14154909,Am Sandbuckel,residential,30,False,True,172.831,"LINESTRING (9.1647569 49.2828018, 9.1648025 49.2830233, 9.1647434 49.2830231, 9.1640377 49.2830205, 9.1638599 49.2829991, 9.163636 49.2829303, 9.1634099 49.2829046, 9.1627924 49.2829064)",,,,,,,
12660654,Breslauer Straße,residential,,False,False,40.438,"LINESTRING (9.1668997 49.2829617, 9.1669696 49.2826009)",,,,,,,
29109726,Breslauer Straße,residential,30,False,True,57.205,"LINESTRING (9.1668997 49.2829617, 9.1676632 49.2830906)",,,,,,,
29109726,Breslauer Straße,residential,30,False,False,86.303,"LINESTRING (9.1668997 49.2829617, 9.1662221 49.2828592, 9.1657347 49.2828058)",,,,,,,
29109726,Breslauer Straße,residential,30,False,False,57.205,"LINESTRING (9.1676632 49.2830906, 9.1668997 49.2829617)",,,,,,,
29109726,Breslauer Straße,residential,30,False,True,68.059,"LINESTRING (9.1676632 49.2830906, 9.1685255 49.2833319)",,,,,,,
12660671,Danziger Straße,residential,30,False,False,95.079,"LINESTRING (9.1676632 49.2830906, 9.1672967 49.2837741, 9.1674642 49.2838463)",,,,,,,
12660671,Danziger Straße,residential,30,False,True,70.27199999999999,"LINESTRING (9.1676632 49.2830906, 9.1678104 49.2827398, 9.1679882 49.2824979)",,,,,,,
12660671,Danziger Straße,residential,30,False,True,95.079,"LINESTRING (9.1674642 49.2838463, 9.1672967 49.2837741, 9.1676632 49.2830906)",,,,,,,
12660671,Danziger Straße,residential,30,False,False,70.27199999999999,"LINESTRING (9.1679882 49.2824979, 9.1678104 49.2827398, 9.1676632 49.2830906)",,,,,,,
12660654,Breslauer Straße,residential,,False,True,40.438,"LINESTRING (9.1669696 49.2826009, 9.1668997 49.2829617)",,,,,,,
12660656,Ringstraße,residential,30,False,True,56.057,"LINESTRING (9.167958 49.2805262, 9.1681756 49.2807115, 9.1684061 49.2809366)",,,,,,,
145025655,Im Schützengarten,residential,30,False,False,113.90400000000001,"LINESTRING (9.167958 49.2805262, 9.1678146 49.2806107, 9.1676874 49.2806721, 9.1674582 49.2807303, 9.1672656 49.2807551, 9.167075 49.2807303, 9.1668125 49.2806463, 9.1666064 49.2805134)",,,,,,,
12660656,Ringstraße,residential,30,False,False,56.057,"LINESTRING (9.1684061 49.2809366, 9.1681756 49.2807115, 9.167958 49.2805262)",,,,,,,
12660642,Wörthstraße,residential,50,False,False,68.677,"LINESTRING (9.1589014 49.2815299, 9.1596836 49.2816383, 9.1597706 49.2816424, 9.1598305 49.2816423)",,,,,,,
"[668924373, 674176455]",Eisenbahnstraße,"['residential', 'unclassified']",50,False,"[False, True]",104.679,"LINESTRING (9.1589014 49.2815299, 9.1590373 49.2809891, 9.1591103 49.2806989, 9.1589606 49.2806809)",,,,,,,
"[960097495, 582847189, 687517127]",Eisenbahnstraße,residential,,False,True,121.566,"LINESTRING (9.1589014 49.2815299, 9.158525 49.2824681, 9.1585011 49.2825341, 9.1584805 49.2825881)",,,,,,,
13421976,Bahnhofstraße,residential,30,False,False,114.311,"LINESTRING (9.1582334 49.2832665, 9.1598093 49.2832746)",,,,,,,
12660665,Eisenbahnstraße,residential,30,False,True,50.016,"LINESTRING (9.1582334 49.2832665, 9.1580613 49.283546, 9.1579764 49.2836839)",,,,,,,
"[582847189, 582847190, 675755383]",Eisenbahnstraße,residential,30,False,False,77.545,"LINESTRING (9.1582334 49.2832665, 9.1582478 49.2832289, 9.1583038 49.2830823, 9.1583262 49.2830238, 9.1583985 49.2828025, 9.1584805 49.2825881)",,,,,,,
12835207,Südstraße,residential,30,False,False,38.691,"LINESTRING (9.1625318 49.2819127, 9.1624536 49.2815685)",,,,,,,
34392748,Finkenweg,residential,30,False,True,90.965,"LINESTRING (9.1625318 49.2819127, 9.1637677 49.281774)",,,,,,,
12835207,Südstraße,residential,30,False,True,80.104,"LINESTRING (9.1625318 49.2819127, 9.1626915 49.2825102, 9.1626475 49.2826204)",,,,,,,
12835208,Gartenstraße,residential,30,False,False,5.703,"LINESTRING (9.1627073 49.2826537, 9.1626475 49.2826204)",,,,,,,
262476004,Obergriesheimer Straße,tertiary,50,False,True,206.641,"LINESTRING (9.1627073 49.2826537, 9.1605485 49.2838663)",,K 2159,,,,,
13422006,Herbststraße,residential,30,False,True,28.96,"LINESTRING (9.1627073 49.2826537, 9.1627551 49.2827307, 9.1627924 49.2829064)",,,,,,,
262476004,Obergriesheimer Straße,tertiary,50,False,False,230.435,"LINESTRING (9.1627073 49.2826537, 9.1628348 49.2825835, 9.1638175 49.2820429, 9.1640218 49.2819416, 9.1651365 49.2813186)",,K 2159,,,,,
12835208,Gartenstraße,residential,30,False,False,101.657,"LINESTRING (9.1598797 49.2826402, 9.1584805 49.2825881)",,,,,,,
668924370,Heilbronner Straße,tertiary,50,False,True,70.727,"LINESTRING (9.1598797 49.2826402, 9.1598093 49.2832746)",,,,,,,
12835208,Gartenstraße,residential,30,False,True,110.848,"LINESTRING (9.1598797 49.2826402, 9.1599846 49.282646, 9.1609385 49.2826986, 9.1611332 49.2826922, 9.1614024 49.2826739)",,,,,,,
668924370,Heilbronner Straße,tertiary,50,False,False,102.801,"LINESTRING (9.1598797 49.2826402, 9.1599985 49.2819941, 9.160011 49.2818121, 9.160004 49.2817692, 9.1599879 49.2817219)",,,,,,,
12660668,Lerchenstraße,residential,30,False,False,80.763,"LINESTRING (9.1613435 49.2816244, 9.1624536 49.2815685)",,,,,,,
"[12660668, 669530942]",Lerchenstraße,residential,30,False,True,91.83400000000002,"LINESTRING (9.1613435 49.2816244, 9.1608691 49.2816537, 9.1604041 49.2816808, 9.1601877 49.2816896, 9.1601564 49.2816869, 9.1600828 49.2816804)",,,,,,,
12835209,Drosselweg,residential,30,False,False,117.06099999999999,"LINESTRING (9.1613435 49.2816244, 9.1613594 49.2817846, 9.1614326 49.2822467, 9.1614024 49.2826739)",,,,,,,
12835208,Gartenstraße,residential,30,False,False,110.84799999999998,"LINESTRING (9.1614024 49.2826739, 9.1611332 49.2826922, 9.1609385 49.2826986, 9.1599846 49.282646, 9.1598797 49.2826402)",,,,,,,
12835208,Gartenstraße,residential,30,False,True,90.92,"LINESTRING (9.1614024 49.2826739, 9.1622798 49.2826117, 9.1625024 49.2826021, 9.1626475 49.2826204)",,,,,,,
12835209,Drosselweg,residential,30,False,True,117.06099999999999,"LINESTRING (9.1614024 49.2826739, 9.1614326 49.2822467, 9.1613594 49.2817846, 9.1613435 49.2816244)",,,,,,,
13421976,Bahnhofstraße,residential,30,False,True,114.311,"LINESTRING (9.1598093 49.2832746, 9.1582334 49.2832665)",,,,,,,
668924370,Heilbronner Straße,tertiary,50,False,False,70.727,"LINESTRING (9.1598093 49.2832746, 9.1598797 49.2826402)",,,,,,,
12835197,Heilbronner Straße,tertiary,50,False,True,100.304,"LINESTRING (9.1598093 49.2832746, 9.1597761 49.2834353, 9.1596671 49.2839629, 9.1596667 49.2840644, 9.1596951 49.2841688)",,,,,,,
13421999,Justinus-Kerner-Straße,residential,30,False,True,90.72,"LINESTRING (9.1658883 49.2844157, 9.1668851 49.2849085)",,,,,,,
13945427,Kolpingstraße,residential,30,False,False,81.943,"LINESTRING (9.1658883 49.2844157, 9.1657826 49.2851494)",,,,,,,
13945427,Kolpingstraße,residential,30,False,True,83.94200000000001,"LINESTRING (9.1658883 49.2844157, 9.1658523 49.2840393, 9.1657931 49.2836635)",,,,,,,
13945427,Kolpingstraße,residential,30,False,False,54.147,"LINESTRING (9.1657826 49.2851494, 9.1657936 49.2856363)",,,,,,,
13945427,Kolpingstraße,residential,30,False,True,81.943,"LINESTRING (9.1657826 49.2851494, 9.1658883 49.2844157)",,,,,,,
401287294,Pestalozzistraße,residential,30,False,False,74.487,"LINESTRING (9.1657826 49.2851494, 9.1647589 49.2850961)",,,,,,,
13945427,Kolpingstraße,residential,30,False,False,12.998,"LINESTRING (9.1657936 49.2856363, 9.1658039 49.285753)",,,,,,,
13945427,Kolpingstraße,residential,30,False,True,54.147,"LINESTRING (9.1657936 49.2856363, 9.1657826 49.2851494)",,,,,,,
13421999,Justinus-Kerner-Straße,residential,30,False,False,209.03199999999998,"LINESTRING (9.1657936 49.2856363, 9.1667551 49.2856587, 9.1672137 49.2856552, 9.1673381 49.285631, 9.1673774 49.2855677, 9.1673559 49.2852423, 9.1673353 49.2851541, 9.1672647 49.2850933, 9.1668851 49.2849085)",,,,,,,
13421996,Adalbert-Stifter-Straße,residential,30,False,False,115.83,"LINESTRING (9.1658039 49.285753, 9.1642097 49.2858143)",,,,,,,
13945427,Kolpingstraße,residential,30,False,False,50.503,"LINESTRING (9.1658039 49.285753, 9.1658326 49.2862068)",,,,,,,
13945427,Kolpingstraße,residential,30,False,True,12.998,"LINESTRING (9.1658039 49.285753, 9.1657936 49.2856363)",,,,,,,
"[13421988, 188837244]",Panoramastraße,tertiary,50,False,True,111.162,"LINESTRING (9.165748 49.2863743, 9.1655897 49.2863375, 9.1654046 49.2863185, 9.1653558 49.2863132, 9.1648332 49.2863265, 9.1642291 49.2863444)",,K 2035,,,,,
"[188837249, 188837251]",Kolpingstraße,residential,30,False,True,19.770000000000003,"LINESTRING (9.165748 49.2863743, 9.1658116 49.2862798, 9.1658258 49.2862488, 9.1658326 49.2862068)",,,,,,,
13421987,Tiefenbacher Straße,tertiary,50,False,True,187.08499999999998,"LINESTRING (9.1605557 49.2858657, 9.1604637 49.2857959, 9.1603907 49.2855334, 9.1603644 49.2854438, 9.1603442 49.285364, 9.160292 49.2851577, 9.1602849 49.2851358, 9.1602234 49.284945, 9.1601292 49.2847719, 9.160029 49.2845706, 9.1598879 49.2843692, 9.1597863 49.2842835)",,K 2035,,,,,
13421988,Panoramastraße,tertiary,50,False,False,36.143,"LINESTRING (9.1605557 49.2858657, 9.1607818 49.2859016, 9.1610474 49.2859006)",,K 2035,,,,,
407730034,Tiefenbacher Straße,residential,50,False,False,32.155,"LINESTRING (9.1605557 49.2858657, 9.160456 49.2859405, 9.1604438 49.2861304)",,,,,,,
13422020,Tiefenbacher Straße,residential,30,False,True,27.954,"LINESTRING (9.1604939 49.2881581, 9.1605205 49.2879073)",,,,,,,
"[323031015, 296469129, 183218705, 404728148, 404728149]","['Schloßstraße', 'Roemheldstraße']","['residential', 'living_street']",30,False,True,279.42100000000005,"LINESTRING (9.1604939 49.2881581, 9.1603865 49.2882184, 9.1602841 49.2882463, 9.1601827 49.2882629, 9.160044 49.2882716, 9.1599691 49.2882602, 9.1597077 49.2881668, 9.1593421 49.28796, 9.1592616 49.2879145, 9.1589404 49.2877815, 9.1589015 49.2877654, 9.1586005 49.2876671, 9.1585209 49.2876411, 9.1582093 49.287498, 9.1581542 49.2874603, 9.1579272 49.2873563, 9.1577083 49.2872561, 9.1576519 49.2872326, 9.1573348 49.287104, 9.1574163 49.2870757)",,,,,,,
13421988,Panoramastraße,tertiary,50,False,False,239.055,"LINESTRING (9.1610474 49.2859006, 9.1612297 49.2859194, 9.1613719 49.285943, 9.1614953 49.2859701, 9.1620882 49.2861387, 9.1623898 49.2862282, 9.1625833 49.2862736, 9.162736 49.2862902, 9.1637658 49.2863384, 9.1642291 49.2863444)",,K 2035,,,,,
13421988,Panoramastraße,tertiary,50,False,True,36.143,"LINESTRING (9.1610474 49.2859006, 9.1607818 49.2859016, 9.1605557 49.2858657)",,K 2035,,,,,
"[13421993, 401287291]",Pestalozzistraße,residential,30,False,True,169.6,"LINESTRING (9.1610474 49.2859006, 9.1617121 49.2855391, 9.1619178 49.2854485, 9.1624797 49.2853015, 9.1630657 49.2851709)",,,,,,,
13422018,Schloßstraße,living_street,,False,True,31.214,"LINESTRING (9.1581801 49.2865294, 9.1583139 49.2862626)",,,,,,,
13422018,Schloßstraße,living_street,,False,False,29.635,"LINESTRING (9.1581801 49.2865294, 9.1580742 49.2867596, 9.1580597 49.286784)",,,,,,,
14154926,Kaplaneigasse,living_street,,False,True,84.96199999999999,"LINESTRING (9.1581801 49.2865294, 9.1577939 49.2864429, 9.1573582 49.286286, 9.1573089 49.2862662, 9.1573184 49.2862223, 9.1573863 49.2861428)",,,,,,,
264889129,Schulgasse,living_street,,False,False,67.167,"LINESTRING (9.1581801 49.2865294, 9.1584279 49.2865974, 9.1584644 49.2866368, 9.1585781 49.2866761, 9.1588106 49.2867785, 9.1589757 49.2868209)",,,,,,,
13422018,Schloßstraße,living_street,,False,False,31.214,"LINESTRING (9.1583139 49.2862626, 9.1581801 49.2865294)",,,,,,,
13422018,Schloßstraße,living_street,,False,True,32.304,"LINESTRING (9.1583139 49.2862626, 9.1584628 49.2859888)",,,,,,,
14154923,Wehrgasse,living_street,,False,False,68.672,"LINESTRING (9.1583139 49.2862626, 9.1577212 49.2862013, 9.1573863 49.2861428)",,,,,,,
14154924,Fischergasse,living_street,,False,True,89.071,"LINESTRING (9.1583139 49.2862626, 9.1587129 49.2863819, 9.1591235 49.2864904, 9.1592235 49.2866094, 9.1593373 49.2866604)",,,,,,,
13422018,Schloßstraße,living_street,,False,False,30.925,"LINESTRING (9.1586023 49.285726, 9.1585027 49.2859136, 9.1584628 49.2859888)",,,,,,,
14154917,Brunnenstraße,living_street,,False,True,49.879999999999995,"LINESTRING (9.1586023 49.285726, 9.1590851 49.2858465, 9.1592467 49.2858825)",,,,,,,
17912186,Neckarstraße,living_street,,False,True,100.144,"LINESTRING (9.1586023 49.285726, 9.158528 49.2856984, 9.1583154 49.2856682, 9.157997 49.2856664, 9.157682 49.285676, 9.1573766 49.2857387, 9.1572752 49.2857849)",,,,,,,
13422021,Schloßstraße,residential,50,False,False,47.863,"LINESTRING (9.1594032 49.2846727, 9.1594522 49.284577, 9.1594689 49.2845491, 9.1595496 49.2844146, 9.1596011 49.284344, 9.1596676 49.2842804)",,,,,,,
401287294,Pestalozzistraße,residential,30,False,False,37.93,"LINESTRING (9.1647589 49.2850961, 9.1642367 49.2850779)",,,,,,,
401287294,Pestalozzistraße,residential,30,False,True,74.487,"LINESTRING (9.1647589 49.2850961, 9.1657826 49.2851494)",,,,,,,
13422010,Eichendorffstraße,residential,30,False,False,150.591,"LINESTRING (9.1647589 49.2850961, 9.164834 49.2841279, 9.1647717 49.2837452)",,,,,,,
13421994,Jörgweg,residential,30,False,False,81.907,"LINESTRING (9.1642367 49.2850779, 9.1642097 49.2858143)",,,,,,,
401287294,Pestalozzistraße,residential,30,False,False,26.185,"LINESTRING (9.1642367 49.2850779, 9.1638757 49.2850761)",,,,,,,
401287294,Pestalozzistraße,residential,30,False,True,37.93,"LINESTRING (9.1642367 49.2850779, 9.1647589 49.2850961)",,,,,,,
13422008,Silcherstraße,residential,30,False,True,124.285,"LINESTRING (9.1638757 49.2850761, 9.1638344 49.2839587)",,,,,,,
401287294,Pestalozzistraße,residential,30,False,True,26.185,"LINESTRING (9.1638757 49.2850761, 9.1642367 49.2850779)",,,,,,,
"[13421993, 401287294]",Pestalozzistraße,residential,30,False,False,60.400000000000006,"LINESTRING (9.1638757 49.2850761, 9.1635537 49.2850727, 9.1630657 49.2851709)",,,,,,,
"[13421993, 401287291]",Pestalozzistraße,residential,30,False,False,169.6,"LINESTRING (9.1630657 49.2851709, 9.1624797 49.2853015, 9.1619178 49.2854485, 9.1617121 49.2855391, 9.1610474 49.2859006)",,,,,,,
"[13421993, 401287294]",Pestalozzistraße,residential,30,False,True,60.400000000000006,"LINESTRING (9.1630657 49.2851709, 9.1635537 49.2850727, 9.1638757 49.2850761)",,,,,,,
13422006,Herbststraße,residential,30,False,False,143.594,"LINESTRING (9.1630657 49.2851709, 9.1628365 49.2847036, 9.162816 49.2841516, 9.1628067 49.2839031)",,,,,,,
13421994,Jörgweg,residential,30,False,True,81.907,"LINESTRING (9.1642097 49.2858143, 9.1642367 49.2850779)",,,,,,,
13421996,Adalbert-Stifter-Straße,residential,30,False,True,115.83,"LINESTRING (9.1642097 49.2858143, 9.1658039 49.285753)",,,,,,,
13421994,Jörgweg,residential,30,False,False,59.339999999999996,"LINESTRING (9.1642097 49.2858143, 9.1642094 49.2860434, 9.1641909 49.2862492, 9.1642291 49.2863444)",,,,,,,
13421999,Justinus-Kerner-Straße,residential,30,False,False,90.72,"LINESTRING (9.1668851 49.2849085, 9.1658883 49.2844157)",,,,,,,
13422001,Justinus-Kerner-Straße,residential,,False,False,30.812,"LINESTRING (9.1668851 49.2849085, 9.1666319 49.285131)",,,,,,,
13421999,Justinus-Kerner-Straße,residential,30,False,True,209.03199999999998,"LINESTRING (9.1668851 49.2849085, 9.1672647 49.2850933, 9.1673353 49.2851541, 9.1673559 49.2852423, 9.1673774 49.2855677, 9.1673381 49.285631, 9.1672137 49.2856552, 9.1667551 49.2856587, 9.1657936 49.2856363)",,,,,,,
13422001,Justinus-Kerner-Straße,residential,,False,True,30.812,"LINESTRING (9.1666319 49.285131, 9.1668851 49.2849085)",,,,,,,
13421984,Königsberger Straße,residential,30,False,True,95.642,"LINESTRING (9.1657931 49.2836635, 9.1658003 49.283542, 9.1658117 49.283386, 9.165799 49.2832913, 9.1657622 49.2830157, 9.1657347 49.2828058)",,,,,,,
13422023,Oststraße,residential,30,False,False,76.10499999999999,"LINESTRING (9.1657931 49.2836635, 9.1655856 49.2836414, 9.1652058 49.2836481, 9.1648862 49.2837163, 9.1647717 49.2837452)",,,,,,,
13945427,Kolpingstraße,residential,30,False,False,83.94200000000001,"LINESTRING (9.1657931 49.2836635, 9.1658523 49.2840393, 9.1658883 49.2844157)",,,,,,,
13422010,Eichendorffstraße,residential,30,False,True,150.591,"LINESTRING (9.1647717 49.2837452, 9.164834 49.2841279, 9.1647589 49.2850961)",,,,,,,
"[1190710471, 13422023]",Oststraße,residential,30,False,False,72.28,"LINESTRING (9.1647717 49.2837452, 9.16453 49.2838104, 9.1641103 49.2839225, 9.1638344 49.2839587)",,,,,,,
13422023,Oststraße,residential,30,False,True,76.105,"LINESTRING (9.1647717 49.2837452, 9.1648862 49.2837163, 9.1652058 49.2836481, 9.1655856 49.2836414, 9.1657931 49.2836635)",,,,,,,
13422008,Silcherstraße,residential,30,False,False,124.285,"LINESTRING (9.1638344 49.2839587, 9.1638757 49.2850761)",,,,,,,
401281264,Oststraße,residential,30,False,False,74.825,"LINESTRING (9.1638344 49.2839587, 9.163785 49.2839584, 9.1637188 49.2839581, 9.1628067 49.2839031)",,,,,,,
"[13422023, 1190710471]",Oststraße,residential,30,False,True,72.28,"LINESTRING (9.1638344 49.2839587, 9.1641103 49.2839225, 9.16453 49.2838104, 9.1647717 49.2837452)",,,,,,,
401281264,Oststraße,residential,30,False,False,96.667,"LINESTRING (9.1628067 49.2839031, 9.1614741 49.2838914)",,,,,,,
13422006,Herbststraße,residential,30,False,False,111.081,"LINESTRING (9.1628067 49.2839031, 9.1628487 49.2833184, 9.1627924 49.2829064)",,,,,,,
13422006,Herbststraße,residential,30,False,True,143.594,"LINESTRING (9.1628067 49.2839031, 9.162816 49.2841516, 9.1628365 49.2847036, 9.1630657 49.2851709)",,,,,,,
401281264,Oststraße,residential,30,False,True,74.82499999999999,"LINESTRING (9.1628067 49.2839031, 9.1637188 49.2839581, 9.163785 49.2839584, 9.1638344 49.2839587)",,,,,,,
401281264,Oststraße,residential,30,False,True,96.667,"LINESTRING (9.1614741 49.2838914, 9.1628067 49.2839031)",,,,,,,
13422012,Theresienstraße,residential,30,False,False,167.754,"LINESTRING (9.1614741 49.2838914, 9.1615161 49.2847505, 9.1610421 49.2847503, 9.1610762 49.2850895)",,,,,,,
"[401281264, 1190710485]",Oststraße,residential,30,False,False,68.24699999999999,"LINESTRING (9.1614741 49.2838914, 9.1609829 49.2838908, 9.1607505 49.2838909, 9.1607114 49.2838905, 9.1605909 49.2838918, 9.1605485 49.2838663)",,,,,,,
262476004,Obergriesheimer Straße,tertiary,50,False,False,206.641,"LINESTRING (9.1605485 49.2838663, 9.1627073 49.2826537)",,K 2159,,,,,
12337830,Obergriesheimer Straße,tertiary,50,False,True,65.861,"LINESTRING (9.1605485 49.2838663, 9.1601192 49.2841052, 9.159963 49.2841655, 9.1598296 49.2842257)",,K 2159,,,,,
"[401281264, 1190710485]",Oststraße,residential,30,False,True,68.247,"LINESTRING (9.1605485 49.2838663, 9.1605909 49.2838918, 9.1607114 49.2838905, 9.1607505 49.2838909, 9.1609829 49.2838908, 9.1614741 49.2838914)",,,,,,,
