osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,access,width,bridge
6396958,False,Kleine Haddingestraat,residential,30,False,66.203,"LINESTRING (6.5664258 53.2146416, 6.5664047 53.2147034, 6.5662837 53.2150863, 6.5662516 53.2152276)",,,,
6396350,True,1e Drift Ged. Zuiderdiep,residential,30,False,68.301,"LINESTRING (6.5697331 53.2146526, 6.5693741 53.215228)",,,,
673135975,False,Prinsenstraat,residential,30,True,47.603,"LINESTRING (6.5697331 53.2146526, 6.570286 53.214924)",,,,
675892116,False,Gedempte Zuiderdiep,residential,30,True,8.342,"LINESTRING (6.5678151 53.2148113, 6.5677799 53.2148833)",,,,
6396470,True,Gedempte Zuiderdiep,residential,30,False,70.005,"LINESTRING (6.5678151 53.2148113, 6.567888 53.2148309, 6.5686357 53.2150315, 6.5686894 53.2150459, 6.5687745 53.2150688)",1,,,
675892116,False,Gedempte Zuiderdiep,residential,30,False,8.342,"LINESTRING (6.5677799 53.2148833, 6.5678151 53.2148113)",,,,
675892116,False,Gedempte Zuiderdiep,residential,30,True,10.808,"LINESTRING (6.5677799 53.2148833, 6.5677338 53.2149765)",,,,
6396463,False,Gedempte Zuiderdiep,residential,30,True,70.498,"LINESTRING (6.5677799 53.2148833, 6.5678476 53.2148971, 6.5686141 53.2150944, 6.5686833 53.2151121, 6.5687548 53.2151303)",2,no,,
6396287,True,Prinsenstraat,residential,30,False,55.39,"LINESTRING (6.570286 53.214924, 6.5709464 53.2152269)",,,,
673135975,False,Prinsenstraat,residential,30,False,47.603,"LINESTRING (6.570286 53.214924, 6.5697331 53.2146526)",,,,
6396232,True,2e Drift Ged. Zuiderdiep,residential,30,False,56.069,"LINESTRING (6.570286 53.214924, 6.5700273 53.215257, 6.5699931 53.2153191, 6.5699453 53.2153847)",,,,
675892116,False,Gedempte Zuiderdiep,residential,30,False,10.808,"LINESTRING (6.5677338 53.2149765, 6.5677799 53.2148833)",,,,
6396220,True,Gedempte Zuiderdiep,residential,30,False,94.721,"LINESTRING (6.5677338 53.2149765, 6.5664755 53.2146544, 6.5664258 53.2146416)",1,,,
6396278,True,Radebinnensingel,residential,30,False,122.919,"LINESTRING (6.5723217 53.2149837, 6.5725615 53.215103, 6.5735677 53.2155916, 6.5737617 53.215675)",,,,
6396513,False,Rademarkt,residential,30,True,63.678,"LINESTRING (6.5723217 53.2149837, 6.5720932 53.2152098, 6.5720264 53.2152702, 6.5718253 53.2154731)",,,,
6396470,True,Gedempte Zuiderdiep,residential,30,False,43.673,"LINESTRING (6.5687745 53.2150688, 6.5693741 53.215228)",1,,,
814650054,False,Herestraat,residential,30,False,6.963,"LINESTRING (6.5687745 53.2150688, 6.5687548 53.2151303)",,,,
6396262,False,Herestraat,residential,30,False,7.94,"LINESTRING (6.5687548 53.2151303, 6.5687118 53.2151969)",,,,
814650054,False,Herestraat,residential,30,True,6.963,"LINESTRING (6.5687548 53.2151303, 6.5687745 53.2150688)",,,,
6396463,False,Gedempte Zuiderdiep,residential,30,False,70.49799999999999,"LINESTRING (6.5687548 53.2151303, 6.5686833 53.2151121, 6.5686141 53.2150944, 6.5678476 53.2148971, 6.5677799 53.2148833)",2,no,,
"[79390042, 625163117]",False,Gedempte Zuiderdiep,residential,30,True,84.42000000000002,"LINESTRING (6.5687548 53.2151303, 6.5690785 53.2152238, 6.5693147 53.2152894, 6.5697597 53.2154149, 6.5698123 53.2154399, 6.5698632 53.2154658, 6.5698802 53.2154744)","['2', '3']",,,
6396903,True,Haddingestraat,residential,30,False,158.277,"LINESTRING (6.5662516 53.2152276, 6.5661014 53.2154878, 6.5653396 53.2165414)",,,,
6396958,False,Kleine Haddingestraat,residential,30,True,66.203,"LINESTRING (6.5662516 53.2152276, 6.5662837 53.2150863, 6.5664047 53.2147034, 6.5664258 53.2146416)",,,,
6396262,False,Herestraat,residential,30,True,7.94,"LINESTRING (6.5687118 53.2151969, 6.5687548 53.2151303)",,,,
6396220,True,Gedempte Zuiderdiep,residential,30,False,69.64000000000001,"LINESTRING (6.5687118 53.2151969, 6.5685893 53.2151666, 6.5683447 53.2151121, 6.5680806 53.2150639, 6.5677904 53.2149908, 6.5677338 53.2149765)",1,,,
6396229,True,Gedempte Zuiderdiep,residential,30,False,41.835,"LINESTRING (6.5693741 53.215228, 6.5699453 53.2153847)",1,,,
169524354,False,Prinsenstraat,residential,30,False,64.928,"LINESTRING (6.5709464 53.2152269, 6.5711293 53.215305, 6.5712725 53.2153398, 6.5718253 53.2154731)",,,,
6396493,True,Pelsterstraat,residential,30,False,35.882,"LINESTRING (6.5675389 53.215277, 6.5676998 53.2150456, 6.5677338 53.2149765)",,,5.4,
145261549,False,Bruine Ruiterstraat,residential,30,True,48.769,"LINESTRING (6.5675389 53.215277, 6.5676344 53.2153032, 6.568203 53.215462)",,,,
1095389293,False,Radesingel,residential,30,False,7.825000000000001,"LINESTRING (6.5750735 53.2154612, 6.5750439 53.2154766, 6.5750085 53.2154866, 6.5749699 53.2154906)",,,,
1095389294,False,Radesingel,residential,30,True,5.765,"LINESTRING (6.5750735 53.2154612, 6.575097 53.2154395, 6.5751088 53.2154145)",,,,
6396264,False,Gedempte Zuiderdiep,residential,30,False,10.875,"LINESTRING (6.5699453 53.2153847, 6.5698802 53.2154744)",,,,
6396292,True,Gedempte Zuiderdiep,residential,30,False,113.65,"LINESTRING (6.5699453 53.2153847, 6.5700611 53.2154241, 6.5703683 53.2155404, 6.5711805 53.2159099, 6.5713342 53.215977)",1,,,
6396493,True,Pelsterstraat,residential,30,False,21.028,"LINESTRING (6.5674185 53.2154516, 6.5675165 53.2153194, 6.5675389 53.215277)",,,5.4,
109503532,True,Nieuwstad,residential,30,False,81.594,"LINESTRING (6.5674185 53.2154516, 6.5673466 53.2154375, 6.5666002 53.2152962, 6.5662516 53.2152276)",,,,
6396513,False,Rademarkt,residential,30,False,63.678,"LINESTRING (6.5718253 53.2154731, 6.5720264 53.2152702, 6.5720932 53.2152098, 6.5723217 53.2149837)",,,,
169524354,False,Prinsenstraat,residential,30,True,64.928,"LINESTRING (6.5718253 53.2154731, 6.5712725 53.2153398, 6.5711293 53.215305, 6.5709464 53.2152269)",,,,
6396264,False,Gedempte Zuiderdiep,residential,30,True,10.875,"LINESTRING (6.5698802 53.2154744, 6.5699453 53.2153847)",,,,
676414174,False,Gedempte Zuiderdiep,residential,30,True,13.015,"LINESTRING (6.5698802 53.2154744, 6.5698021 53.2155817)",1,,,
"[79390042, 625163117]",False,Gedempte Zuiderdiep,residential,30,False,84.42000000000002,"LINESTRING (6.5698802 53.2154744, 6.5698632 53.2154658, 6.5698123 53.2154399, 6.5697597 53.2154149, 6.5693147 53.2152894, 6.5690785 53.2152238, 6.5687548 53.2151303)","['2', '3']",,,
"[458896084, 458896085]",False,Gedempte Zuiderdiep,residential,30,True,109.33599999999998,"LINESTRING (6.5698802 53.2154744, 6.5699153 53.2154919, 6.569975 53.2155127, 6.5700361 53.2155352, 6.5701882 53.2155912, 6.5703417 53.2156502, 6.570454 53.2156993, 6.5705643 53.2157498, 6.5706737 53.2158003, 6.5707796 53.2158537, 6.5709842 53.2159644, 6.5710549 53.2160103, 6.5711677 53.2160784)","['2', '3']",,,
676414174,False,Gedempte Zuiderdiep,residential,30,False,13.015,"LINESTRING (6.5698021 53.2155817, 6.5698802 53.2154744)",1,,,
6396220,True,Gedempte Zuiderdiep,residential,30,False,84.332,"LINESTRING (6.5698021 53.2155817, 6.5696583 53.2155288, 6.5694316 53.2154418, 6.5692006 53.2153588, 6.5689846 53.2152812, 6.5688505 53.2152357, 6.5687118 53.2151969)",1,,,
141213445,False,Kostersgang,residential,30,True,48.932,"LINESTRING (6.5717016 53.2156096, 6.5723622 53.2158024)",,,,
930179686,True,Rademarkt,residential,30,False,17.269,"LINESTRING (6.5717016 53.2156096, 6.5718253 53.2154731)",,,,
6396332,False,Burchtstraat,residential,30,False,28.76,"LINESTRING (6.5692342 53.2156709, 6.5696195 53.2157878)",,,,
6396050,True,Moeskersgang,residential,30,False,54.626,"LINESTRING (6.5737617 53.215675, 6.5734015 53.2160696, 6.5733493 53.216097)",,,,
6396491,False,Radebinnensingel,residential,30,True,13.28,"LINESTRING (6.5744697 53.215892, 6.5742755 53.2159192)",,,,
6396279,True,Trompstraat,residential,30,False,56.358999999999995,"LINESTRING (6.5744697 53.215892, 6.5744916 53.2158463, 6.5749401 53.2155368, 6.5749699 53.2154906)",,,,
6396332,False,Burchtstraat,residential,30,True,28.76,"LINESTRING (6.5696195 53.2157878, 6.5692342 53.2156709)",,,,
6396177,True,Kleine Gelkingestraat,residential,30,False,25.971,"LINESTRING (6.5696195 53.2157878, 6.5697609 53.2156384, 6.5698021 53.2155817)",1,,,
6396491,False,Radebinnensingel,residential,30,False,13.28,"LINESTRING (6.5742755 53.2159192, 6.5744697 53.215892)",,,,
6396348,True,Radebinnensingel,residential,30,False,43.677,"LINESTRING (6.5742755 53.2159192, 6.5740795 53.215826, 6.5739086 53.2157448, 6.5737617 53.215675)",,,,
