osmid,ref,name,highway,oneway,reversed,length,geometry,maxspeed,bridge,access
22715716,PA 13,Passauer Straße,tertiary,False,False,49.572,"LINESTRING (13.2228767 48.5473236, 13.2229619 48.5473345, 13.2230998 48.5473617, 13.2232855 48.5474129, 13.2233848 48.547433, 13.2234673 48.5474368, 13.2235221 48.5474334)",,,
24585618,,Vilshofener Straße,tertiary,False,True,129.97400000000002,"LINESTRING (13.2228767 48.5473236, 13.2228413 48.5474705, 13.2227943 48.5476168, 13.2227183 48.5477806, 13.2225311 48.5480953, 13.2224081 48.5483231, 13.2223583 48.5484375)",50,,
24757898,PA 13,Marktplatz,tertiary,False,False,52.862,"LINESTRING (13.2228767 48.5473236, 13.2228883 48.5472225, 13.2228883 48.5471379, 13.2228934 48.5470249, 13.2228945 48.5469938, 13.2229012 48.5469383, 13.2229189 48.5468495)",50,,
22715716,PA 13,Passauer Straße,tertiary,False,True,49.571999999999996,"LINESTRING (13.2235221 48.5474334, 13.2234673 48.5474368, 13.2233848 48.547433, 13.2232855 48.5474129, 13.2230998 48.5473617, 13.2229619 48.5473345, 13.2228767 48.5473236)",,,
30506026,,Lindenallee,residential,False,False,15.286000000000001,"LINESTRING (13.2235221 48.5474334, 13.2235434 48.5474727, 13.2236362 48.5475461)",,,
407197938,PA 13,Passauer Straße,tertiary,False,False,675.123,"LINESTRING (13.2235221 48.5474334, 13.2235743 48.5474249, 13.223653 48.5474005, 13.2237368 48.5473625, 13.2241487 48.5471416, 13.2243724 48.5470399, 13.2245347 48.5470039, 13.224631 48.5469929, 13.2247808 48.547, 13.2249403 48.5470328, 13.2262394 48.5474005, 13.2262654 48.5474078, 13.22649 48.5474714, 13.2268243 48.5475833, 13.2268462 48.5475907, 13.2273656 48.5477938, 13.2276755 48.547913, 13.2282297 48.5481748, 13.2286592 48.548453, 13.2289434 48.5486371, 13.2291085 48.5487004, 13.2292563 48.5487359, 13.2299053 48.5488285, 13.230065 48.5488548, 13.2301727 48.5488655, 13.2304802 48.5489119, 13.2307827 48.5489616, 13.230946 48.5489999, 13.2310376 48.5490165, 13.2312013 48.5490231, 13.2316718 48.5490024)",,,
407197938,PA 13,Passauer Straße,tertiary,False,True,675.1229999999998,"LINESTRING (13.2316718 48.5490024, 13.2312013 48.5490231, 13.2310376 48.5490165, 13.230946 48.5489999, 13.2307827 48.5489616, 13.2304802 48.5489119, 13.2301727 48.5488655, 13.230065 48.5488548, 13.2299053 48.5488285, 13.2292563 48.5487359, 13.2291085 48.5487004, 13.2289434 48.5486371, 13.2286592 48.548453, 13.2282297 48.5481748, 13.2276755 48.547913, 13.2273656 48.5477938, 13.2268462 48.5475907, 13.2268243 48.5475833, 13.22649 48.5474714, 13.2262654 48.5474078, 13.2262394 48.5474005, 13.2249403 48.5470328, 13.2247808 48.547, 13.224631 48.5469929, 13.2245347 48.5470039, 13.2243724 48.5470399, 13.2241487 48.5471416, 13.2237368 48.5473625, 13.223653 48.5474005, 13.2235743 48.5474249, 13.2235221 48.5474334)",,,
24757898,PA 13,Marktplatz,tertiary,False,True,52.861999999999995,"LINESTRING (13.2229189 48.5468495, 13.2229012 48.5469383, 13.2228945 48.5469938, 13.2228934 48.5470249, 13.2228883 48.5471379, 13.2228883 48.5472225, 13.2228767 48.5473236)",50,,
33191656,PA 13,Marktplatz,tertiary,False,False,86.569,"LINESTRING (13.2229189 48.5468495, 13.2229985 48.5466972, 13.2230914 48.5465205, 13.2231937 48.5463483, 13.2232319 48.5462814, 13.223266 48.5462217, 13.2233289 48.54612)",50,,
367615146,,,unclassified,False,True,61.611000000000004,"LINESTRING (13.2229189 48.5468495, 13.2228489 48.5468362, 13.2227202 48.5468117, 13.2226865 48.5468049, 13.2224496 48.5467574, 13.2223216 48.546733, 13.2221208 48.5466835)",,,
"[406138029, 24757919]",PA 13,"['Untermarkt', 'Marktplatz']",tertiary,False,True,139.087,"LINESTRING (13.2241379 48.5449901, 13.2239926 48.5451716, 13.2237888 48.5454584, 13.2236645 48.5456227, 13.2235714 48.5457556, 13.2234582 48.5459307, 13.2233289 48.54612)",50,,
33191657,,Untermarkt,residential,False,False,43.083000000000006,"LINESTRING (13.2241379 48.5449901, 13.224193 48.5449329, 13.2243672 48.544777, 13.2244329 48.5447303, 13.2244972 48.5446854)",50,,
"[1163084739, 33191658, 33191659, 369086396, 99522972, 99522975]",PA 13,"['Griesbacher Straße', 'Gänswinkl']",tertiary,False,True,212.025,"LINESTRING (13.2241379 48.5449901, 13.224103 48.5449732, 13.2240809 48.5449623, 13.2238239 48.5448357, 13.2235886 48.5447198, 13.2232458 48.5445522, 13.2229332 48.5444238, 13.2228357 48.5443733, 13.2226596 48.5442839, 13.2225915 48.544245, 13.2224494 48.5441447, 13.2223754 48.5440763, 13.2222721 48.5439815, 13.2222122 48.54391, 13.2221511 48.5438275, 13.2221124 48.5437584, 13.2220889 48.543707)",,yes,
"[1163084739, 33191658, 33191659, 99522972, 369086396, 99522975]",PA 13,"['Griesbacher Straße', 'Gänswinkl']",tertiary,False,False,212.02499999999998,"LINESTRING (13.2220889 48.543707, 13.2221124 48.5437584, 13.2221511 48.5438275, 13.2222122 48.54391, 13.2222721 48.5439815, 13.2223754 48.5440763, 13.2224494 48.5441447, 13.2225915 48.544245, 13.2226596 48.5442839, 13.2228357 48.5443733, 13.2229332 48.5444238, 13.2232458 48.5445522, 13.2235886 48.5447198, 13.2238239 48.5448357, 13.2240809 48.5449623, 13.224103 48.5449732, 13.2241379 48.5449901)",,yes,
33191657,,Untermarkt,residential,False,True,47.244,"LINESTRING (13.2249378 48.5443799, 13.2248764 48.5444442, 13.2247683 48.5445266, 13.2246463 48.5445994, 13.2246177 48.5446165, 13.2244972 48.5446854)",50,,
"[685016745, 1163084732]",,Untermarkt,residential,False,False,147.04399999999998,"LINESTRING (13.2249378 48.5443799, 13.2249601 48.5443527, 13.2251296 48.5441459, 13.2251841 48.5440722, 13.2252616 48.5439717, 13.2254375 48.5437003, 13.2255436 48.543522, 13.2255926 48.5434273, 13.2256255 48.543329, 13.2256875 48.5431604)","['50', '30']",,
1163084733,,Frauenfeld,residential,False,False,31.567999999999998,"LINESTRING (13.2249378 48.5443799, 13.2249907 48.5443807, 13.2250087 48.544381, 13.2252344 48.5441971)",,,
24757905,,Frauenfeld,residential,False,False,119.327,"LINESTRING (13.2252344 48.5441971, 13.2252766 48.5442036, 13.2253159 48.5442096, 13.2258167 48.5443848, 13.2260019 48.5444496, 13.2265495 48.5446329, 13.2266057 48.5446517, 13.2266814 48.544677)",,,
"[24757907, 1163084734]",,Frauenfeld,residential,False,False,141.755,"LINESTRING (13.2252344 48.5441971, 13.2256395 48.5437865, 13.2257238 48.5436768, 13.2257828 48.5435996, 13.225885 48.5432893, 13.2259145 48.5431996, 13.225865 48.5431351, 13.2258181 48.5430888, 13.2257821 48.5430601)",,,
1163084733,,Frauenfeld,residential,False,True,31.567999999999998,"LINESTRING (13.2252344 48.5441971, 13.2250087 48.544381, 13.2249907 48.5443807, 13.2249378 48.5443799)",,,
