osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,junction,tunnel
48963040,An der Winnscheidt,residential,False,True,84.296,"LINESTRING (8.2831675 51.1552446, 8.2841967 51.1556421)",,,,,
37117819,Wormbacher Straße,residential,False,False,29.939999999999998,"LINESTRING (8.2831675 51.1552446, 8.2831597 51.1553014, 8.2831295 51.1555128)",,,,,
37117819,Wormbacher Straße,residential,False,True,26.246,"LINESTRING (8.2831675 51.1552446, 8.2831691 51.1551495, 8.283159 51.155114, 8.2831351 51.1550843, 8.2830748 51.1550235)",,,,,
37117819,Wormbacher Straße,residential,False,False,58.216,"LINESTRING (8.2831295 51.1555128, 8.2830595 51.1560345)",,,,,
37117819,Wormbacher Straße,residential,False,True,29.939999999999998,"LINESTRING (8.2831295 51.1555128, 8.2831597 51.1553014, 8.2831675 51.1552446)",,,,,
48963041,Alexanderstraße,residential,False,False,113.64500000000001,"LINESTRING (8.2831295 51.1555128, 8.2821934 51.1555134, 8.2821377 51.1555173, 8.2820944 51.1555318, 8.2816561 51.1557779)",,,,,
47586216,Bergstraße,residential,False,True,106.667,"LINESTRING (8.2816561 51.1557779, 8.28302 51.156212)",,,,,
47586216,Bergstraße,residential,False,False,39.193,"LINESTRING (8.2816561 51.1557779, 8.2812725 51.1556566, 8.2811623 51.1556106)",,,,,
48963041,Alexanderstraße,residential,False,True,113.64500000000001,"LINESTRING (8.2816561 51.1557779, 8.2820944 51.1555318, 8.2821377 51.1555173, 8.2821934 51.1555134, 8.2831295 51.1555128)",,,,,
29259454,,primary,True,False,35.721000000000004,"LINESTRING (8.2856843 51.1545101, 8.285618 51.1544907, 8.2855635 51.15446, 8.2855255 51.1544208, 8.2855071 51.1543764, 8.2855101 51.1543305, 8.285534 51.1542872, 8.2855769 51.15425)",1,,50,roundabout,
"[35877897, 736292629]",Bahnhofstraße,primary,False,False,214.013,"LINESTRING (8.2892088 51.1565852, 8.2888258 51.1563282, 8.2883995 51.1560306, 8.2879608 51.1557319, 8.2879487 51.1557236, 8.2877707 51.1556008, 8.2875493 51.1554497, 8.2871201 51.1551755)","['2', '3']",B 236,50,,
"[736292626, 736292627, 255564516]",Sunthelle,primary,False,True,311.67999999999995,"LINESTRING (8.278113 51.1490056, 8.2781206 51.149135, 8.2781508 51.1496803, 8.2781857 51.1500252, 8.2782162 51.1502418, 8.2782559 51.1504293, 8.2783191 51.1506102, 8.2784781 51.1509253, 8.2786716 51.1511636, 8.2788561 51.151346, 8.2790056 51.1514673, 8.2792394 51.1516356)","['2', '3']",B 236,70,,
1211055649,,residential,False,True,20.695,"LINESTRING (8.2842165 51.1527493, 8.2840801 51.1527477, 8.2840322 51.1527542, 8.2839878 51.1527619, 8.2839256 51.1527742)",,,,,
"[719080856, 35014940]",Brachter Straße,secondary,False,False,34.578,"LINESTRING (8.2836826 51.1529012, 8.2836292 51.1529246, 8.2835795 51.1529635, 8.2835528 51.1529847, 8.2834997 51.1530528, 8.2834774 51.1531068, 8.2834562 51.153167)",2,L 737,50,,
826142349,,secondary,True,False,18.994,"LINESTRING (8.2836826 51.1529012, 8.2836589 51.1528704, 8.2836533 51.1528365, 8.2836663 51.1528033, 8.2836964 51.1527748, 8.2837401 51.1527544)",,,50,roundabout,
47504924,Poststraße,residential,False,False,15.064,"LINESTRING (8.2817539 51.1510803, 8.2816809 51.1512078)",,,,,
406810041,Paul-Falke-Platz,residential,False,False,43.943,"LINESTRING (8.2817539 51.1510803, 8.2815385 51.1510297, 8.2811673 51.1509362)",,,,,
406810042,Gartenstraße,residential,False,False,77.084,"LINESTRING (8.2817539 51.1510803, 8.2819012 51.15082, 8.2820512 51.1505686, 8.2820858 51.1504216)",,,,,
"[1140291866, 29259149, 282277999]",Poststraße,residential,False,True,77.905,"LINESTRING (8.2821845 51.1525308, 8.2821403 51.1525315, 8.2820457 51.1525382, 8.2819542 51.1525447, 8.2818395 51.1525538, 8.2815842 51.1525766, 8.2813182 51.1525995, 8.281271 51.1525961, 8.2812328 51.1525879, 8.2811968 51.1525773, 8.2810965 51.152541)",,2862,30,,
27201019,Obringhauser Straße,tertiary,False,False,121.805,"LINESTRING (8.2834562 51.153167, 8.2837211 51.1532833, 8.2838686 51.1533472, 8.2839631 51.1534111, 8.2842892 51.1537581, 8.2845086 51.1540136)",,K 31,50,,
29259453,,secondary,False,False,42.653999999999996,"LINESTRING (8.2834562 51.153167, 8.2834489 51.1532013, 8.2833926 51.1535485)",2,L 737,50,,
"[719080856, 35014940]",Brachter Straße,secondary,False,True,34.578,"LINESTRING (8.2834562 51.153167, 8.2834774 51.1531068, 8.2834997 51.1530528, 8.2835528 51.1529847, 8.2835795 51.1529635, 8.2836292 51.1529246, 8.2836826 51.1529012)",2,L 737,50,,
364424200,Oststraße,residential,False,True,4.192,"LINESTRING (8.284799 51.150357, 8.2848105 51.15032)",2,,,,
29325046,Selbend,residential,True,False,46.958999999999996,"LINESTRING (8.284799 51.150357, 8.2848904 51.1503679, 8.2854604 51.1504359)",,,,,
364424200,Oststraße,residential,False,False,151.252,"LINESTRING (8.284799 51.150357, 8.2844799 51.1514728, 8.2844314 51.1515606, 8.2843557 51.1516856)",2,,,,
29289725,Weststraße,residential,False,True,2.157,"LINESTRING (8.2839425 51.1488809, 8.2839363 51.1488999)",,,30,,
29290095,Wimereuxstraße,residential,False,False,89.457,"LINESTRING (8.2839425 51.1488809, 8.2852019 51.1490329)",,,,,
406810041,Paul-Falke-Platz,residential,False,True,43.943,"LINESTRING (8.2811673 51.1509362, 8.2815385 51.1510297, 8.2817539 51.1510803)",,,,,
