osmid,ref,highway,maxspeed,junction,oneway,reversed,length,geometry,name,lanes,bridge
102291652,B 274,primary,50,roundabout,True,False,19.747999999999998,"LINESTRING (7.9834299 50.2693515, 7.983384 50.2693715, 7.9833304 50.269381, 7.9832749 50.2693791, 7.9832233 50.2693659, 7.983181 50.2693429)",,,
23947471,,residential,20,,False,False,60.518,"LINESTRING (7.9747864 50.2697137, 7.9747304 50.2694991, 7.9746153 50.2691808)",Obertalstraße,,
25857314,K 44,tertiary,50,,False,False,227.558,"LINESTRING (7.9747864 50.2697137, 7.9747462 50.2697286, 7.9747156 50.2697555, 7.9744443 50.2702093, 7.9737779 50.2713186, 7.9737052 50.2713952, 7.9736195 50.2714648, 7.9734725 50.2715565)",Lahnstraße,,
39675383,K 44,tertiary,50,,False,True,116.27199999999999,"LINESTRING (7.9747864 50.2697137, 7.974829 50.2697072, 7.9748726 50.2697117, 7.9749188 50.2697304, 7.9752629 50.2699905, 7.975326 50.2700381, 7.9754117 50.2701029, 7.9757502 50.2703587, 7.9758387 50.2704775)",Obertalstraße,,
23947471,,residential,20,,False,True,60.518,"LINESTRING (7.9746153 50.2691808, 7.9747304 50.2694991, 7.9747864 50.2697137)",Obertalstraße,,
"[70006544, 23947473, 761816191]",,residential,20,,False,False,84.82199999999999,"LINESTRING (7.9746153 50.2691808, 7.9745912 50.2691286, 7.9744244 50.268819, 7.9743374 50.2686724, 7.9743233 50.2686368, 7.9742999 50.2685811, 7.9742845 50.2685177, 7.9742832 50.2684521)","['Obertalstraße', 'Untertalstraße']",,
"[70006544, 23947473, 761816191]",,residential,20,,False,True,84.822,"LINESTRING (7.9742832 50.2684521, 7.9742845 50.2685177, 7.9742999 50.2685811, 7.9743233 50.2686368, 7.9743374 50.2686724, 7.9744244 50.268819, 7.9745912 50.2691286, 7.9746153 50.2691808)","['Obertalstraße', 'Untertalstraße']",,
25857231,,residential,20,,False,False,47.721,"LINESTRING (7.9742832 50.2684521, 7.9741378 50.2684166, 7.9740493 50.2684111, 7.9737773 50.2684076, 7.973688 50.2684091, 7.9736231 50.2684146)",,,
"[23947474, 1066981714]",,residential,20,,True,False,42.659000000000006,"LINESTRING (7.9757515 50.2677135, 7.9756029 50.2677412, 7.9754743 50.2677627, 7.9753248 50.2677933, 7.975192 50.267845)",Untertalstraße,,
23947475,,residential,20,,False,False,70.84700000000001,"LINESTRING (7.9757515 50.2677135, 7.975887 50.2676938, 7.976048 50.2676797, 7.9761799 50.2676704, 7.9763835 50.2676797, 7.9765128 50.2676815, 7.9765903 50.2676777, 7.976665 50.2676613, 7.9767181 50.2676298)",Untertalstraße,,
135576310,K 51,tertiary,,,False,False,90.31,"LINESTRING (7.9713805 50.2642389, 7.9710186 50.2642794, 7.9708624 50.2642969, 7.9703494 50.2643543, 7.970129 50.2643789)",,,
875527676,K 51,tertiary,,,True,False,23.469,"LINESTRING (7.9713805 50.2642389, 7.9715185 50.2641888, 7.971601 50.2641323, 7.9716306 50.2641061)",,1,
25904021,,residential,,,True,False,112.317,"LINESTRING (7.9731233 50.2681978, 7.9731584 50.2681808, 7.9735053 50.2676571, 7.9735991 50.2675226, 7.9738129 50.2674229, 7.9739605 50.2674012)",,,
29374648,,residential,30,,False,False,109.094,"LINESTRING (7.9731233 50.2681978, 7.9728564 50.2679418, 7.9726828 50.2677708, 7.9725963 50.2676733, 7.9723649 50.2673478)",Gartenstraße,,
"[70119076, 61639199]",,residential,"['20', '30']",,False,True,48.837,"LINESTRING (7.9731233 50.2681978, 7.9732472 50.2683259, 7.9733237 50.268397, 7.9733622 50.2684146, 7.9734098 50.2684298, 7.9734698 50.2684322, 7.9735503 50.2684247, 7.9736231 50.2684146)",,,yes
"[49860747, 49860748]",,residential,,,False,True,332.02,"LINESTRING (7.9766444 50.2672122, 7.9763324 50.2672008, 7.9761913 50.2671864, 7.9760692 50.2671541, 7.9759829 50.2671166, 7.9758464 50.2670516, 7.9757119 50.2669909, 7.9754092 50.2668665, 7.9751491 50.2667571, 7.975053 50.2667415, 7.9749471 50.2667383, 7.974755 50.2667633, 7.9742649 50.2668331, 7.9737959 50.2669143, 7.9731181 50.267116, 7.9724559 50.267313, 7.9723649 50.2673478)",Stiftstraße,,
242464333,B 274,primary,50,,False,False,98.82900000000001,"LINESTRING (7.9766444 50.2672122, 7.9766323 50.2670797, 7.9766177 50.2670047, 7.9765178 50.2666467, 7.9765055 50.2665198, 7.9765 50.2664507, 7.9764745 50.2663872, 7.9764382 50.2663374)",Einrichstraße,2,
"[61638963, 242464333, 160603927]",B 274,primary,50,,False,True,47.623,"LINESTRING (7.9766444 50.2672122, 7.9766399 50.2673303, 7.976639 50.267346, 7.9766353 50.2674083, 7.9766343 50.2674225, 7.9766334 50.2674479, 7.9766414 50.267504, 7.9766535 50.2675429, 7.9766811 50.2675884, 7.9767181 50.2676298)",Einrichstraße,2,yes
29374648,,residential,30,,False,True,109.094,"LINESTRING (7.9723649 50.2673478, 7.9725963 50.2676733, 7.9726828 50.2677708, 7.9728564 50.2679418, 7.9731233 50.2681978)",Gartenstraße,,
39675384,,residential,30,,False,False,131.298,"LINESTRING (7.9723649 50.2673478, 7.9723646 50.2672996, 7.9723487 50.2672588, 7.9715832 50.2662842)",Gartenstraße,,
"[53366964, 49860743]",,residential,,,False,False,242.32,"LINESTRING (7.9723649 50.2673478, 7.9720758 50.2674602, 7.9719989 50.2674909, 7.9719124 50.2675253, 7.9716993 50.2676019, 7.971569 50.2676467, 7.9713122 50.2672927, 7.971063 50.2669451, 7.9710294 50.2668256, 7.9710294 50.2667073, 7.971095 50.2665728, 7.9711876 50.2664716, 7.9712482 50.2664221, 7.9713257 50.266392, 7.9714469 50.2663532, 7.9715832 50.2662842)","['In der Zeil', 'Stiftstraße']",,
"[49860747, 49860748]",,residential,,,False,False,332.0199999999999,"LINESTRING (7.9723649 50.2673478, 7.9724559 50.267313, 7.9731181 50.267116, 7.9737959 50.2669143, 7.9742649 50.2668331, 7.974755 50.2667633, 7.9749471 50.2667383, 7.975053 50.2667415, 7.9751491 50.2667571, 7.9754092 50.2668665, 7.9757119 50.2669909, 7.9758464 50.2670516, 7.9759829 50.2671166, 7.9760692 50.2671541, 7.9761913 50.2671864, 7.9763324 50.2672008, 7.9766444 50.2672122)",Stiftstraße,,
30095752,,residential,,,False,False,178.709,"LINESTRING (7.9834164 50.2691854, 7.9834821 50.2691188, 7.9835167 50.2690448, 7.983507 50.2689721, 7.9834535 50.2688624, 7.9830452 50.2686299, 7.9828419 50.2684876, 7.9827025 50.2683744, 7.9823431 50.2678961, 7.9823457 50.2678497)",Glück auf,,
102291652,B 274,primary,50,roundabout,True,False,20.897,"LINESTRING (7.9834164 50.2691854, 7.9834561 50.2692131, 7.9834789 50.2692478, 7.9834819 50.2692853, 7.9834649 50.2693213, 7.9834299 50.2693515)",,,
29375201,,residential,,,False,True,322.02799999999996,"LINESTRING (7.9797309 50.2684093, 7.9798597 50.2684199, 7.9800001 50.2684579, 7.9801978 50.2685634, 7.9807883 50.2688976, 7.9817509 50.2694424, 7.9823982 50.2697926, 7.9827337 50.2695206, 7.983181 50.2693429)",Hofstraße,,
46424454,,residential,,,True,False,74.39699999999999,"LINESTRING (7.9797309 50.2684093, 7.9797282 50.2683163, 7.9794862 50.2681684, 7.9790609 50.2679293)",Hofstraße,,
50070592,,residential,,,False,False,128.79,"LINESTRING (7.9797309 50.2684093, 7.9796124 50.2684328, 7.9795151 50.2684256, 7.9794297 50.2684141, 7.979101 50.2683358, 7.9789669 50.2683032, 7.9788267 50.2682784, 7.9787181 50.2682835, 7.9786349 50.2683101, 7.9785665 50.2683388, 7.9784371 50.26841, 7.9784338 50.2684117, 7.9782529 50.2685071, 7.9781296 50.2685817)",Burgstraße,,
29420810,,residential,,,False,False,43.262,"LINESTRING (7.9766844 50.2661546, 7.9764666 50.2657913)",Einrichstraße,,
29420810,,residential,,,False,True,27.742,"LINESTRING (7.9766844 50.2661546, 7.9766766 50.2661796, 7.9766196 50.2662483, 7.9764382 50.2663374)",Einrichstraße,,
61507937,,residential,,,False,False,40.095,"LINESTRING (7.9766844 50.2661546, 7.9769192 50.2660911, 7.9770641 50.2660381, 7.9771975 50.2660066)",Auf dem Brühl,,
29420810,,residential,,,False,True,43.262,"LINESTRING (7.9764666 50.2657913, 7.9766844 50.2661546)",Einrichstraße,,
61507938,,residential,,,False,False,255.227,"LINESTRING (7.9764666 50.2657913, 7.9771121 50.265515, 7.9775884 50.2648681, 7.9778613 50.2646255, 7.9782009 50.2643832, 7.9785122 50.2639689)",Mühlgasse,,
242464334,,residential,,,False,False,152.696,"LINESTRING (7.9764666 50.2657913, 7.9762946 50.2655886, 7.9761306 50.2655212, 7.9755479 50.2654131, 7.975344 50.2653666, 7.9751084 50.2652867, 7.9747827 50.265042)",Bastianstraße,,
30095752,,residential,,,False,True,178.70899999999997,"LINESTRING (7.9823457 50.2678497, 7.9823431 50.2678961, 7.9827025 50.2683744, 7.9828419 50.2684876, 7.9830452 50.2686299, 7.9834535 50.2688624, 7.983507 50.2689721, 7.9835167 50.2690448, 7.9834821 50.2691188, 7.9834164 50.2691854)",Glück auf,,
30095763,,residential,,,False,False,28.930999999999997,"LINESTRING (7.9823457 50.2678497, 7.9822828 50.2677966, 7.9820552 50.2676689)",Eisensteinfeld,,
102286529,,residential,,,False,False,83.188,"LINESTRING (7.9820552 50.2676689, 7.9826127 50.2670111)",Barbaraweg,,
30095763,,residential,,,False,False,107.326,"LINESTRING (7.9820552 50.2676689, 7.9812194 50.2672489, 7.9811577 50.2672005, 7.9811188 50.2671529, 7.9810583 50.2670142, 7.9810457 50.26699)",Eisensteinfeld,,
30095763,,residential,,,False,True,28.930999999999997,"LINESTRING (7.9820552 50.2676689, 7.9822828 50.2677966, 7.9823457 50.2678497)",Eisensteinfeld,,
30095763,,residential,,,False,True,107.326,"LINESTRING (7.9810457 50.26699, 7.9810583 50.2670142, 7.9811188 50.2671529, 7.9811577 50.2672005, 7.9812194 50.2672489, 7.9820552 50.2676689)",Eisensteinfeld,,
30790478,,residential,,,False,False,106.458,"LINESTRING (7.9810457 50.26699, 7.9809832 50.2668231, 7.9809753 50.2667594, 7.9809914 50.2667123, 7.9810231 50.266666, 7.9815013 50.266123)",Eisensteinfeld,,
228902086,,residential,,,False,False,90.343,"LINESTRING (7.9810457 50.26699, 7.9803211 50.2670965, 7.9801478 50.2671306, 7.9800097 50.2671743, 7.9798513 50.2672438)",Eisensteinfeld,,
30095760,,residential,,,False,False,38.958,"LINESTRING (7.9798513 50.2672438, 7.9797924 50.2672995, 7.9797797 50.2673575, 7.9798005 50.2675258, 7.9798038 50.2675815)",Parkstraße,,
30790472,,residential,,,False,False,109.37699999999998,"LINESTRING (7.9798513 50.2672438, 7.9797789 50.2672187, 7.9797371 50.2671537, 7.979622 50.2664607, 7.9795914 50.2663274, 7.9796174 50.2663035)",Parkstraße,,
228902086,,residential,,,False,True,90.34299999999999,"LINESTRING (7.9798513 50.2672438, 7.9800097 50.2671743, 7.9801478 50.2671306, 7.9803211 50.2670965, 7.9810457 50.26699)",Eisensteinfeld,,
30095760,,residential,,,False,True,38.958,"LINESTRING (7.9798038 50.2675815, 7.9798005 50.2675258, 7.9797797 50.2673575, 7.9797924 50.2672995, 7.9798513 50.2672438)",Parkstraße,,
1169190212,B 274,primary,30,,False,False,33.196000000000005,"LINESTRING (7.9798038 50.2675815, 7.9797133 50.267566, 7.97962 50.2675542, 7.9794786 50.2675462, 7.9793428 50.2675387)",Aarstraße,2,
"[1169190212, 1169190213]",B 274,primary,"['50', '30']",,False,True,300.338,"LINESTRING (7.9798038 50.2675815, 7.9799684 50.2676544, 7.9800776 50.2677041, 7.9802215 50.2677762, 7.9802513 50.2677895, 7.9803624 50.2678425, 7.9809692 50.2681318, 7.9816312 50.2684699, 7.9818484 50.2685798, 7.9827751 50.2690486, 7.9830677 50.2691615, 7.9831778 50.2692039)",Aarstraße,2,
