osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,name,geometry,access,width,bridge
28709451,False,,,residential,30,False,61.285,Jüdenstraße,"LINESTRING (9.6530073 51.416764, 9.6534406 51.4166869, 9.6538571 51.4166127)",,,
175540689,True,,,residential,30,False,59.334999999999994,Burgstraße,"LINESTRING (9.6530073 51.416764, 9.6529884 51.4166431, 9.6529782 51.4165129, 9.6529681 51.4162903, 9.6529604 51.4162314)",,,
27190671,False,,,residential,30,False,139.99800000000002,Bahnhofstraße,"LINESTRING (9.6567858 51.4143212, 9.6565506 51.4144359, 9.6563228 51.4145467, 9.656186 51.4146132, 9.6561313 51.4146398, 9.6560433 51.4146826, 9.6559605 51.4147229, 9.6559274 51.414739, 9.6557051 51.4148471, 9.655402 51.4149945, 9.6553769 51.4150067, 9.6552549 51.4150641, 9.6551919 51.4150938)",,,
35021261,True,,,residential,30,False,108.286,Friedrichstraße,"LINESTRING (9.6567858 51.4143212, 9.6572696 51.4146688, 9.6574263 51.414783, 9.6578051 51.4150589)",,,
"[577143832, 346360788]",False,,,residential,30,True,119.96600000000001,Bahnhofstraße,"LINESTRING (9.6567858 51.4143212, 9.6568975 51.4142671, 9.6575324 51.4139578, 9.6579172 51.4137795, 9.6580176 51.4137297, 9.6580872 51.4136914, 9.6581504 51.4136585)",,,
35021262,True,,,residential,30,False,162.12,Böttcherstraße,"LINESTRING (9.6578051 51.4150589, 9.6571864 51.415366, 9.6568905 51.4155129, 9.6564154 51.4157487, 9.6560283 51.4159562, 9.6559867 51.4159748)",,,
"[144558272, 35021263]",True,,,residential,30,False,274.11999999999995,Mitscherlichstraße,"LINESTRING (9.6578051 51.4150589, 9.657861 51.4150675, 9.6579113 51.4150803, 9.6580813 51.4151272, 9.6581383 51.4151578, 9.6581693 51.4151842, 9.6581882 51.4152102, 9.6582074 51.4152497, 9.6582327 51.4153316, 9.6582853 51.4155033, 9.658379 51.4158933, 9.6584237 51.4160793, 9.6584592 51.4162273, 9.6584848 51.4163256, 9.6585251 51.4164747, 9.6586268 51.4168505, 9.6587365 51.4172839, 9.6587495 51.4173171, 9.6587628 51.417351)",,,
28709379,False,,,residential,30,False,41.703,Werraweg,"LINESTRING (9.6587628 51.417351, 9.6585744 51.4173809, 9.6581859 51.4174565)",,,
26945103,False,2,,residential,30,True,22.279,Markt,"LINESTRING (9.6515972 51.4177808, 9.651915 51.4177514)",,,
26945103,False,2,,residential,30,False,38.41,Markt,"LINESTRING (9.6515972 51.4177808, 9.6512969 51.4178123, 9.6510497 51.4178328)",,,
48877215,False,,,residential,30,False,86.229,Lotzestraße,"LINESTRING (9.6515972 51.4177808, 9.6515833 51.417734, 9.6515645 51.4176708, 9.6514759 51.4173733, 9.6514159 51.417218, 9.6513265 51.4170246)",,,
26540187,False,,,residential,30,False,83.299,Beethovenstraße,"LINESTRING (9.6530411 51.4146939, 9.653949 51.4142975, 9.654025 51.4142642)",,,
996140105,False,,,residential,,True,44.214999999999996,Wall,"LINESTRING (9.6530411 51.4146939, 9.6528755 51.4145573, 9.6528033 51.4144978, 9.6527368 51.4144652, 9.6526708 51.4144485, 9.6525857 51.4144357)",,,
996140106,False,,,residential,30,True,49.230999999999995,Beethovenstraße,"LINESTRING (9.6530411 51.4146939, 9.6526945 51.414846, 9.652609 51.4148899, 9.6524814 51.4149649)",,,
"[829647497, 996140107]",False,,,residential,,False,119.504,Wall,"LINESTRING (9.6530411 51.4146939, 9.6530725 51.414745, 9.6530821 51.4147606, 9.6531008 51.4147749, 9.6540596 51.4155079, 9.654099 51.415538)",,,
"[136665315, 1208811575]",False,,,residential,30,False,87.88999999999999,Bahnhofstraße,"LINESTRING (9.654099 51.415538, 9.6540401 51.4155594, 9.6539391 51.4155934, 9.6538356 51.415624, 9.6537107 51.4156554, 9.653607 51.4156773, 9.6534702 51.4157027, 9.6531542 51.415761, 9.652906 51.4157931)",,,
136665315,False,,,residential,30,True,90.47999999999999,Bahnhofstraße,"LINESTRING (9.654099 51.415538, 9.6541719 51.4155126, 9.6542323 51.4154878, 9.6548729 51.4152248, 9.6551185 51.415124, 9.6551919 51.4150938)",,,
"[829647497, 996140107]",False,,,residential,,True,119.504,Wall,"LINESTRING (9.654099 51.415538, 9.6540596 51.4155079, 9.6531008 51.4147749, 9.6530821 51.4147606, 9.6530725 51.414745, 9.6530411 51.4146939)",,,
"[286377128, 142287935, 1192744144]",False,"['2', '3']",B 80,primary,50,False,168.70100000000002,Blume,"LINESTRING (9.6512111 51.4205242, 9.6518233 51.4202419, 9.6519637 51.4201771, 9.6523707 51.4199894, 9.6526623 51.4198566, 9.6528507 51.4197751, 9.6529793 51.4197269, 9.6530216 51.4197132, 9.6531174 51.4196822, 9.6532037 51.419658)",,,
48877215,False,,,residential,30,True,86.22900000000001,Lotzestraße,"LINESTRING (9.6513265 51.4170246, 9.6514159 51.417218, 9.6514759 51.4173733, 9.6515645 51.4176708, 9.6515833 51.417734, 9.6515972 51.4177808)",,,
26959522,True,,,residential,30,False,72.344,Tanzwerderstraße,"LINESTRING (9.6504762 51.4165298, 9.6494603 51.4166777)",,,
23546761,False,,,residential,50,True,12.317,Schlesierplatz,"LINESTRING (9.6517642 51.4133916, 9.651761 51.4134244, 9.6517587 51.4134444, 9.651752 51.4135021)",,,
583757672,True,,,residential,50,False,104.244,Schlesierplatz,"LINESTRING (9.6517642 51.4133916, 9.6517865 51.4133594, 9.651826 51.413319, 9.6518725 51.4132829, 9.6519304 51.413244, 9.6519933 51.4132174, 9.6520923 51.4131823, 9.6529905 51.4128785)",destination,,
23546761,False,,,residential,50,False,12.317,Schlesierplatz,"LINESTRING (9.651752 51.4135021, 9.6517587 51.4134444, 9.651761 51.4134244, 9.6517642 51.4133916)",,,
68347819,False,2,,tertiary,50,True,78.441,Am Feuerteich,"LINESTRING (9.651752 51.4135021, 9.6521539 51.4133887, 9.6527756 51.4132021)",,,
577261482,False,3,,tertiary,50,False,37.573,Am Feuerteich,"LINESTRING (9.651752 51.4135021, 9.6516221 51.4135415, 9.6512635 51.4136482)",,,
224962251,True,,,residential,30,False,82.199,Ritterstraße,"LINESTRING (9.651216 51.415329, 9.6507174 51.4153895, 9.6502 51.41544, 9.6500484 51.4154556)",,,
996140101,False,,,residential,30,True,37.13999999999999,Beethovenstraße,"LINESTRING (9.656823 51.4129187, 9.6567081 51.4129764, 9.6564315 51.4131152, 9.6564058 51.4131281)",,,
26540187,False,,,residential,30,True,97.955,Beethovenstraße,"LINESTRING (9.6564058 51.4131281, 9.6558636 51.4133978, 9.6552882 51.4136666)",,,
996140101,False,,,residential,30,False,37.14,Beethovenstraße,"LINESTRING (9.6564058 51.4131281, 9.6564315 51.4131152, 9.6567081 51.4129764, 9.656823 51.4129187)",,,
"[203374528, 996140102]",False,,,residential,,True,73.09700000000001,Beethovenstraße,"LINESTRING (9.6564058 51.4131281, 9.6564517 51.4131637, 9.6567222 51.4133737, 9.6571042 51.4136195)",,,
26540187,False,,,residential,30,False,97.955,Beethovenstraße,"LINESTRING (9.6552882 51.4136666, 9.6558636 51.4133978, 9.6564058 51.4131281)",,,
26540187,False,,,residential,30,True,109.964,Beethovenstraße,"LINESTRING (9.6552882 51.4136666, 9.6552212 51.4136989, 9.6546777 51.4139606, 9.6541203 51.4142229, 9.654025 51.4142642)",,,
121822771,False,,,residential,30,True,61.119,Beethovenstraße,"LINESTRING (9.6552882 51.4136666, 9.6550286 51.4134433, 9.6548403 51.4132813, 9.6547709 51.4132216)",,,
121822771,False,,,residential,30,False,61.119,Beethovenstraße,"LINESTRING (9.6547709 51.4132216, 9.6548403 51.4132813, 9.6550286 51.4134433, 9.6552882 51.4136666)",,,
"[266302480, 266302481]",False,,,living_street,,False,75.63400000000001,Dielengraben,"LINESTRING (9.6524254 51.4187322, 9.6524937 51.4187287, 9.6527556 51.4187236, 9.6528899 51.4187238, 9.6530161 51.4187246, 9.6531864 51.4187236, 9.6533206 51.4187124, 9.6534098 51.4187036, 9.6535102 51.4186876)",,,
286399029,False,,,living_street,,True,80.48199999999999,Wanfrieder Schlagd,"LINESTRING (9.6524254 51.4187322, 9.6523779 51.4187399, 9.6520015 51.4187936, 9.6516847 51.4188229, 9.6514721 51.418837, 9.6512809 51.4188321)",,,
"[24269680, 713267187, 713267188]",True,1,,unclassified,30,False,116.293,Alte Werrabrücke,"LINESTRING (9.6524254 51.4187322, 9.6524408 51.4187495, 9.652651 51.4189853, 9.6527914 51.4191542, 9.6531166 51.4195699, 9.6531462 51.4195999, 9.6531559 51.4196097, 9.6532037 51.419658)",,7,yes
23546778,False,,,residential,30,False,11.804,Lohstraße,"LINESTRING (9.6512809 51.4188321, 9.6512548 51.4187272)",,,
286399029,False,,,living_street,,False,80.48200000000001,Wanfrieder Schlagd,"LINESTRING (9.6512809 51.4188321, 9.6514721 51.418837, 9.6516847 51.4188229, 9.6520015 51.4187936, 9.6523779 51.4187399, 9.6524254 51.4187322)",,,
"[37916872, 286399026]",True,,,residential,30,False,47.887,Wanfrieder Schlagd,"LINESTRING (9.6506007 51.4189011, 9.6507198 51.4188942, 9.6509962 51.4188587, 9.6511672 51.4188371, 9.6512285 51.4188318, 9.6512809 51.4188321)",,,
"[286401737, 48387510]",True,,,residential,30,False,110.53099999999999,Kiesau,"LINESTRING (9.6506007 51.4189011, 9.6505833 51.4188632, 9.6505242 51.4187278, 9.6505181 51.4187138, 9.6503686 51.4183942, 9.6501794 51.4180562, 9.6501028 51.4179584)",,,
996140105,False,,,residential,,False,44.215,Wall,"LINESTRING (9.6525857 51.4144357, 9.6526708 51.4144485, 9.6527368 51.4144652, 9.6528033 51.4144978, 9.6528755 51.4145573, 9.6530411 51.4146939)",,,
26540180,False,,,residential,30,False,26.893,Wallstraße,"LINESTRING (9.6524814 51.4149649, 9.6523734 51.4149027, 9.6522645 51.4148452, 9.6521846 51.4148097)",,,
996140106,False,,,residential,30,False,49.230999999999995,Beethovenstraße,"LINESTRING (9.6524814 51.4149649, 9.652609 51.4148899, 9.6526945 51.414846, 9.6530411 51.4146939)",,,
"[577143832, 346360788]",False,,,residential,30,False,119.96600000000001,Bahnhofstraße,"LINESTRING (9.6581504 51.4136585, 9.6580872 51.4136914, 9.6580176 51.4137297, 9.6579172 51.4137795, 9.6575324 51.4139578, 9.6568975 51.4142671, 9.6567858 51.4143212)",,,
"[346360792, 672532749]",True,,,residential,30,False,35.414,Bahnhofstraße,"LINESTRING (9.6581504 51.4136585, 9.6581726 51.4136217, 9.6582992 51.4135064, 9.65833 51.4134785, 9.65844 51.4133983)",,,
"[203374528, 996140102]",False,,,residential,,False,73.097,Beethovenstraße,"LINESTRING (9.6571042 51.4136195, 9.6567222 51.4133737, 9.6564517 51.4131637, 9.6564058 51.4131281)",,,
"[791193473, 215107764]",False,2,B 496,primary,50,True,29.323,Fuldabrückenstraße,"LINESTRING (9.6488422 51.4148636, 9.6487673 51.4148954, 9.6486796 51.4149366, 9.6486374 51.4149565, 9.6484826 51.4149996)",,,
576106600,True,1,,residential,30,False,21.536,August-Natermann-Platz,"LINESTRING (9.6488422 51.4148636, 9.6487887 51.4149363, 9.6487474 51.4150119, 9.6487299 51.4150439)",,,
576106614,False,2,B 496,primary,50,False,100.676,Fuldabrückenstraße,"LINESTRING (9.6488422 51.4148636, 9.6489275 51.4148347, 9.6490548 51.4148038, 9.6501017 51.4146151, 9.6502262 51.4145958)",,,
"[232229265, 576106611]",False,,,residential,30,"[False, True]",18.604,August-Natermann-Platz,"LINESTRING (9.6484826 51.4149996, 9.6485747 51.4150727, 9.6486082 51.4151026, 9.6486388 51.4151353)",,,
"[791193473, 215107764]",False,2,B 496,primary,50,False,29.323,Fuldabrückenstraße,"LINESTRING (9.6484826 51.4149996, 9.6486374 51.4149565, 9.6486796 51.4149366, 9.6487673 51.4148954, 9.6488422 51.4148636)",,,
"[1192613072, 22945018, 573879013]",False,,,residential,"['50', '30']",True,60.047,"['August-Natermann-Platz', 'Kasseler Schlagd']","LINESTRING (9.6486388 51.4151353, 9.6486337 51.4151842, 9.6486102 51.4152341, 9.6485794 51.4153036, 9.6484691 51.4155526, 9.6484437 51.41566)",,,
"[232229265, 576106611]",False,,,residential,30,"[False, True]",18.604,August-Natermann-Platz,"LINESTRING (9.6486388 51.4151353, 9.6486082 51.4151026, 9.6485747 51.4150727, 9.6484826 51.4149996)",,,
411514214,False,,,residential,30,False,58.772999999999996,Am Plan,"LINESTRING (9.6535277 51.4161279, 9.6535891 51.4162283, 9.6537557 51.4164167, 9.6538571 51.4166127)",,,
30170599,False,2,B 496,primary,50,True,33.522999999999996,Kasseler Straße,"LINESTRING (9.650758 51.4135039, 9.6507986 51.4136438, 9.6507972 51.4138031)",yes,,
577260652,True,1,,tertiary,50,False,40.324999999999996,Am Feuerteich,"LINESTRING (9.650758 51.4135039, 9.6508772 51.4135694, 9.6509556 51.4136097, 9.6510307 51.413635, 9.6511012 51.4136476, 9.6512635 51.4136482)",,,
267104436,False,,,residential,30,False,4.015,Siebenturmstraße,"LINESTRING (9.6500484 51.4154556, 9.6499921 51.415464)",,,
142533257,False,,,residential,30,False,9.565,Questenbergweg,"LINESTRING (9.6532832 51.4197283, 9.6532037 51.419658)",,,
48305544,True,,,residential,30,False,173.078,Blume,"LINESTRING (9.6532832 51.4197283, 9.6530857 51.4197916, 9.6528625 51.4198761, 9.6526656 51.4199613, 9.6520883 51.4202493, 9.6515642 51.4205037, 9.6514761 51.4205326, 9.651388 51.4205441, 9.6513016 51.4205383, 9.6512111 51.4205242)",,,
142533257,False,,,residential,30,True,69.539,Questenbergweg,"LINESTRING (9.6532832 51.4197283, 9.6533118 51.4197588, 9.6533395 51.4198045, 9.6533701 51.419855, 9.6533871 51.419888, 9.6534847 51.4200954, 9.6535434 51.4202255, 9.6535861 51.4202818, 9.6536256 51.420312)",,,
697529853,False,3,,tertiary,50,True,4.606,Vor der Bahn,"LINESTRING (9.6584917 51.4134243, 9.65844 51.4133983)",,,
26540182,True,,,residential,30,False,35.355999999999995,Bahnhofstraße,"LINESTRING (9.6584917 51.4134243, 9.6583962 51.4135086, 9.6583505 51.4135433, 9.6581504 51.4136585)",,,
28709379,False,,,residential,30,False,90.784,Werraweg,"LINESTRING (9.6581859 51.4174565, 9.657225 51.41764, 9.6571213 51.4176594, 9.6570055 51.4176616, 9.6569875 51.4176615, 9.6569254 51.4176612)",,,
28709379,False,,,residential,30,True,41.703,Werraweg,"LINESTRING (9.6581859 51.4174565, 9.6585744 51.4173809, 9.6587628 51.417351)",,,
35021264,False,,,residential,30,False,98.052,Parkstraße,"LINESTRING (9.6581859 51.4174565, 9.6581716 51.4174295, 9.6581552 51.4173985, 9.6577314 51.4166215)",,,
28709379,False,,,residential,30,True,90.784,Werraweg,"LINESTRING (9.6569254 51.4176612, 9.6569875 51.4176615, 9.6570055 51.4176616, 9.6571213 51.4176594, 9.657225 51.41764, 9.6581859 51.4174565)",,,
136665317,False,,,residential,30,True,198.859,Wilhelmstraße,"LINESTRING (9.6569254 51.4176612, 9.6569243 51.4176073, 9.6564055 51.4166725, 9.6562666 51.4164219, 9.6562351 51.4163652, 9.656121 51.4161731, 9.6559867 51.4159748)",,,
266301623,False,,,residential,30,False,90.58,Werraweg,"LINESTRING (9.6569254 51.4176612, 9.6568949 51.4176928, 9.6568413 51.4177187, 9.6561382 51.417924, 9.6560442 51.4179498, 9.6559578 51.417966, 9.6558728 51.4179687, 9.6558094 51.4179644, 9.6557497 51.4179562)",,,
22945020,False,,,residential,30,False,34.396,Tanzwerder,"LINESTRING (9.6479377 51.4167902, 9.6480597 51.4168107, 9.6481083 51.4168458, 9.6482222 51.4170157)",,,
"[266302480, 266302481]",False,,,living_street,,True,75.634,Dielengraben,"LINESTRING (9.6535102 51.4186876, 9.6534098 51.4187036, 9.6533206 51.4187124, 9.6531864 51.4187236, 9.6530161 51.4187246, 9.6528899 51.4187238, 9.6527556 51.4187236, 9.6524937 51.4187287, 9.6524254 51.4187322)",,,
266303541,False,,,residential,30,False,64.155,Friedrich-Ludwig-Jahn-Straße,"LINESTRING (9.6540899 51.4174881, 9.6539915 51.4175058, 9.6539208 51.4175183, 9.6536569 51.417565, 9.6533929 51.4176117, 9.6532806 51.4176283, 9.6531958 51.4176328)",,,
"[412130289, 411514214]",False,,,residential,30,True,98.67699999999999,Am Plan,"LINESTRING (9.6540899 51.4174881, 9.6540534 51.417368, 9.6539839 51.4170802, 9.6538571 51.4166127)",,,
"[782545578, 28709394]",False,,,residential,30,True,165.843,Friedrich-Ludwig-Jahn-Straße,"LINESTRING (9.6540899 51.4174881, 9.6542122 51.4174687, 9.6542733 51.4174092, 9.6542965 51.4173958, 9.6543736 51.4173734, 9.6544781 51.4173535, 9.6545899 51.4173313, 9.6547227 51.4173048, 9.654732 51.4173029, 9.6548406 51.4172857, 9.6548854 51.4172825, 9.6548938 51.4172819, 9.6549347 51.4172795, 9.6550029 51.4172823, 9.6550703 51.4172921, 9.6551308 51.4173061, 9.6551918 51.4173391, 9.6552385 51.4173724, 9.65528 51.4174154, 9.655313 51.4174642, 9.6554905 51.4177877, 9.6555424 51.4178515, 9.6555879 51.4178867, 9.6556339 51.4179155, 9.6556982 51.4179402, 9.6557497 51.4179562)",,,
136665317,False,,,residential,30,False,198.859,Wilhelmstraße,"LINESTRING (9.6559867 51.4159748, 9.656121 51.4161731, 9.6562351 51.4163652, 9.6562666 51.4164219, 9.6564055 51.4166725, 9.6569243 51.4176073, 9.6569254 51.4176612)",,,
136665317,False,,,residential,30,True,112.57300000000001,Wilhelmstraße,"LINESTRING (9.6559867 51.4159748, 9.6559029 51.4158641, 9.6558355 51.4157892, 9.6556908 51.4156115, 9.6556023 51.415508, 9.6555402 51.4154354, 9.6553213 51.415205, 9.6551919 51.4150938)",,,
"[206744592, 286384273, 286384274, 49685714, 1113276148, 22945020]",False,,,residential,30,False,204.68399999999997,Tanzwerder,"LINESTRING (9.6482222 51.4170157, 9.6483384 51.4171578, 9.6483919 51.4172408, 9.6484351 51.4173329, 9.6484658 51.4174173, 9.6484903 51.4175042, 9.6485014 51.4175622, 9.6485087 51.4176339, 9.6485093 51.4177209, 9.6484944 51.4178451, 9.6484806 51.4179423, 9.6484051 51.4182421, 9.6483805 51.418351, 9.648378 51.4184257, 9.6483868 51.4185056, 9.6484151 51.4185693, 9.6484863 51.4187072, 9.6485433 51.4188033)",,,
22945020,False,,,residential,30,True,34.396,Tanzwerder,"LINESTRING (9.6482222 51.4170157, 9.6481083 51.4168458, 9.6480597 51.4168107, 9.6479377 51.4167902)",,,
"[381838473, 381838492, 342145057]",False,,,residential,30,True,43.656000000000006,Löwenbrücke,"LINESTRING (9.6482222 51.4170157, 9.6483287 51.4169782, 9.6486627 51.4168539, 9.6487716 51.4168251)",,8,yes
697529853,False,3,,tertiary,50,False,4.606,Vor der Bahn,"LINESTRING (9.65844 51.4133983, 9.6584917 51.4134243)",,,
"[49051793, 103146875, 677989317, 23546758]",False,"['2', '3']",,tertiary,50,"[False, True]",454.296,"['Am Feuerteich', 'Vor der Bahn']","LINESTRING (9.65844 51.4133983, 9.6583448 51.4133507, 9.6583114 51.4133206, 9.6582584 51.4132867, 9.6580081 51.4131052, 9.6579178 51.4130393, 9.6578192 51.4129826, 9.6577101 51.4129357, 9.6574556 51.4128491, 9.6572969 51.4127927, 9.6571482 51.4127377, 9.6569767 51.412661, 9.6569052 51.4126269, 9.6567393 51.4125533, 9.6566235 51.4125069, 9.6560043 51.412285, 9.655851 51.41223, 9.6556735 51.4121648, 9.6555982 51.4121423, 9.6555407 51.4121286, 9.6554733 51.4121199, 9.6553659 51.412112, 9.6553284 51.4121119, 9.6552712 51.4121133, 9.6551863 51.4121222, 9.6551277 51.4121355, 9.6550639 51.4121555, 9.6549973 51.4121834, 9.6546116 51.4123887, 9.6540724 51.4126801, 9.6537148 51.4128475, 9.6533649 51.4129963, 9.6531005 51.4130993)",,,
24269745,True,1,,residential,30,False,67.132,Mühlenstraße,"LINESTRING (9.6501028 51.4179584, 9.6510497 51.4178328)",,,
35021264,False,,,residential,30,True,98.052,Parkstraße,"LINESTRING (9.6577314 51.4166215, 9.6581552 51.4173985, 9.6581716 51.4174295, 9.6581859 51.4174565)",,,
577261482,False,3,,tertiary,50,True,37.573,Am Feuerteich,"LINESTRING (9.6512635 51.4136482, 9.6516221 51.4135415, 9.651752 51.4135021)",,,
579700772,False,3,,tertiary,50,False,36.643,Am Feuerteich,"LINESTRING (9.6512635 51.4136482, 9.6511271 51.4136937, 9.651021 51.4137269, 9.6510017 51.4137335, 9.6507972 51.4138031)",,,
576106603,True,1,,residential,30,False,11.967,August-Natermann-Platz,"LINESTRING (9.6487299 51.4150439, 9.6486388 51.4151353)",,,
576106606,True,,,residential,30,False,90.024,Radbrunnenstraße,"LINESTRING (9.6487299 51.4150439, 9.6488513 51.4150737, 9.6489157 51.4150785, 9.6489843 51.4150821, 9.649083 51.4150749, 9.6493131 51.4150614, 9.6498437 51.4149751, 9.6499972 51.4149612)",destination,,
