osmid,name,highway,oneway,reversed,length,geometry,bridge,lanes,ref,maxspeed,tunnel,junction,access
35426849,Hochstraße,residential,False,False,87.41400000000002,"LINESTRING (8.5967878 49.1202878, 8.5962777 49.1201731, 8.595786 49.1200396, 8.5957272 49.1200362, 8.5956569 49.1200391)",,,,30,,,
35426849,Hochstraße,residential,False,True,154.737,"LINESTRING (8.5967878 49.1202878, 8.5971101 49.1203537, 8.5975461 49.1204527, 8.5982373 49.1205624, 8.5988488 49.1206104)",,,,30,,,
23247155,Salinenstraße,residential,False,False,93.6,"LINESTRING (8.5941716 49.1197304, 8.5940945 49.1197436, 8.5939776 49.119796, 8.5938568 49.1198511, 8.5934726 49.120065, 8.5931805 49.1202562)",,,,,,,
35426848,Tunnelstraße,residential,False,True,89.205,"LINESTRING (8.5941716 49.1197304, 8.5942584 49.119738, 8.5943428 49.1197543, 8.5944733 49.119807, 8.5946042 49.1198598, 8.5950403 49.1200638, 8.5951302 49.1200955, 8.5952337 49.1201068)",,,,,,,
23247155,Salinenstraße,residential,False,True,93.59999999999998,"LINESTRING (8.5931805 49.1202562, 8.5934726 49.120065, 8.5938568 49.1198511, 8.5939776 49.119796, 8.5940945 49.1197436, 8.5941716 49.1197304)",,,,,,,
144249933,Durlacher Straße,secondary,False,True,138.947,"LINESTRING (8.5931805 49.1202562, 8.5933186 49.1203349, 8.5935357 49.1204327, 8.5943266 49.120789, 8.5944521 49.1208516, 8.5945675 49.1209275, 8.5946903 49.1210146)",,2,B 3,DE:urban,,,
144249933,Durlacher Straße,secondary,False,False,10.454,"LINESTRING (8.5952011 49.121401, 8.5951052 49.121331)",,2,B 3,DE:urban,,,
24844977,Felixstraße,residential,False,True,139.082,"LINESTRING (8.5952011 49.121401, 8.5949142 49.1218483, 8.594641 49.1220994, 8.5945347 49.1221598, 8.5940958 49.1223855)",,,,,,,
144249933,Durlacher Straße,secondary,False,True,95.351,"LINESTRING (8.5952011 49.121401, 8.5954444 49.121533, 8.5956639 49.1216184, 8.5959162 49.1216884, 8.5961472 49.1217323, 8.5963619 49.1217748)",,2,B 3,DE:urban,,,
254491007,Württemberger Straße,secondary,False,False,23.957,"LINESTRING (8.6005743 49.1229287, 8.6006705 49.1228856, 8.6007173 49.1228619, 8.6008625 49.1228294)",,3,L 618,50,,,
"[13235040, 188471117, 1123976638]",Pfeilerstraße,secondary,True,False,21.705000000000002,"LINESTRING (8.6005743 49.1229287, 8.6005855 49.1229412, 8.6007046 49.1230756, 8.6007212 49.1230985)",yes,1,B 3,50,,,
"[254491006, 1123976639]",Württemberger Straße,secondary,False,True,9.184,"LINESTRING (8.6005743 49.1229287, 8.6005527 49.1229382, 8.6004701 49.1229753)",yes,2,L 618,50,,,
218542081,Württemberger Straße,secondary,False,False,11.077,"LINESTRING (8.6033737 49.12201, 8.6034969 49.1219515)",,2,L 618,30,,,
35424716,Württemberger Straße,secondary,False,True,34.94,"LINESTRING (8.6033737 49.12201, 8.6031943 49.122091, 8.6029836 49.1221931)",,2,L 618,30,,,
23226239,Hochstraße,residential,False,False,102.75800000000001,"LINESTRING (8.6002575 49.1206027, 8.5998261 49.1206281, 8.5994579 49.1206318, 8.5989757 49.1206225, 8.5988488 49.1206104)",,,,30,,,
"[1136186555, 144250003, 107352589]",Friedhofstraße,residential,False,True,37.656,"LINESTRING (8.6002575 49.1206027, 8.6002688 49.1206569, 8.6002996 49.1208024, 8.6003243 49.1209385)",yes,,,,,,
"[206393449, 4367203, 206393451]",Hochstraße,unclassified,False,False,31.762999999999998,"LINESTRING (8.5956569 49.1200391, 8.5955535 49.1200543, 8.5953481 49.1200953, 8.5952337 49.1201068)",yes,,,,,,
35426849,Hochstraße,residential,False,True,87.41400000000002,"LINESTRING (8.5956569 49.1200391, 8.5957272 49.1200362, 8.595786 49.1200396, 8.5962777 49.1201731, 8.5967878 49.1202878)",,,,30,,,
13231179,Franz-Bläsi-Straße,residential,False,True,147.196,"LINESTRING (8.5935187 49.127213, 8.5926719 49.1260108)",,,,30,,,
35443917,Kaiserstraße,secondary,False,False,108.16500000000002,"LINESTRING (8.5935187 49.127213, 8.5926802 49.1274539, 8.5925511 49.127477, 8.5924706 49.1274897, 8.5923723 49.1274892, 8.5922883 49.1274705, 8.5922308 49.1274509, 8.592141 49.1274189)",,2,L 618,50,,,
35443960,Franz-Bläsi-Straße,residential,False,False,109.323,"LINESTRING (8.5935187 49.127213, 8.5941578 49.1280679, 8.594199 49.1280841)",,,,30,,,
144250030,Kaiserstraße,secondary,False,True,175.78900000000002,"LINESTRING (8.5935187 49.127213, 8.5936855 49.1271397, 8.5941251 49.1269353, 8.5950505 49.1265547, 8.5955463 49.1263544)",,2,L 618,50,,,
162131822,Wilderichstraße,residential,False,True,8.315,"LINESTRING (8.594199 49.1280841, 8.5940963 49.1281169)",,,,,,,
162131823,Wilderichstraße,residential,False,False,71.963,"LINESTRING (8.594199 49.1280841, 8.5951032 49.1278219)",,,,30,,,
35443960,Franz-Bläsi-Straße,residential,False,True,109.323,"LINESTRING (8.594199 49.1280841, 8.5941578 49.1280679, 8.5935187 49.127213)",,,,30,,,
254417676,Bahnhofstraße,tertiary,False,False,98.27499999999999,"LINESTRING (8.5915046 49.1268215, 8.5913982 49.1266636, 8.5913631 49.1265896, 8.5913593 49.1265463, 8.59136 49.1265001, 8.5913877 49.1264597, 8.59143 49.1264271, 8.5915394 49.1263941, 8.5917507 49.1263236, 8.591812 49.1263022, 8.5919055 49.1262519, 8.5919551 49.1262135, 8.5919853 49.1261696)",,2,,50,,,
254417677,Bahnhofstraße,tertiary,True,False,37.204,"LINESTRING (8.5915046 49.1268215, 8.5916094 49.1268724, 8.5916794 49.1269149, 8.5917239 49.1269632, 8.5917736 49.1270356, 8.591812 49.1270799)",,1,,50,,,
"[23246301, 317012917]",Bahnhofsplatz,tertiary,False,False,98.829,"LINESTRING (8.5919853 49.1261696, 8.5919885 49.1261306, 8.5919832 49.1260812, 8.5919439 49.1259944, 8.5918702 49.1258721, 8.5917754 49.1257304, 8.5915159 49.1253424)",,2,,30,,,
26654062,Bahnhofstraße,residential,False,False,53.619,"LINESTRING (8.5919853 49.1261696, 8.5921061 49.1261665, 8.5921729 49.1261592, 8.5922745 49.1261324, 8.5925055 49.1260624, 8.5926719 49.1260108)",,,,50,,,
254417676,Bahnhofstraße,tertiary,False,True,98.275,"LINESTRING (8.5919853 49.1261696, 8.5919551 49.1262135, 8.5919055 49.1262519, 8.591812 49.1263022, 8.5917507 49.1263236, 8.5915394 49.1263941, 8.59143 49.1264271, 8.5913877 49.1264597, 8.59136 49.1265001, 8.5913593 49.1265463, 8.5913631 49.1265896, 8.5913982 49.1266636, 8.5915046 49.1268215)",,2,,50,,,
"[83606639, 355361583]",Luisenstraße,residential,False,True,67.967,"LINESTRING (8.5938248 49.1253674, 8.593601 49.1250715, 8.5935671 49.1250405, 8.5935291 49.1250182, 8.5934968 49.1249948, 8.5934153 49.1248776, 8.5933857 49.1248323)",,,,30,,,
35424719,Luisenstraße,residential,False,False,75.16,"LINESTRING (8.5929099 49.1242325, 8.5929436 49.12427, 8.5929728 49.1243025, 8.5933857 49.1248323)",,,,50,,,
43735476,Luisenstraße,residential,False,True,106.667,"LINESTRING (8.5929099 49.1242325, 8.5928708 49.1241745, 8.5922795 49.1233665)",,,,50,,,
"[184227244, 35426845]",Stadtgrabenstraße,tertiary,False,True,207.738,"LINESTRING (8.5929099 49.1242325, 8.5935703 49.1240068, 8.5937945 49.1239104, 8.5946375 49.1234792, 8.5947 49.1234514, 8.5952754 49.1231952)",,2,,30,,,
"[322697152, 25826901, 25826902]",Moltkestraße,residential,False,True,130.322,"LINESTRING (8.5922795 49.1233665, 8.5922432 49.1233144, 8.5922143 49.1232728, 8.592117 49.1231516, 8.5919836 49.1229792, 8.5914631 49.1223235)",yes,,,50,,,
43735476,Luisenstraße,residential,False,False,106.667,"LINESTRING (8.5922795 49.1233665, 8.5928708 49.1241745, 8.5929099 49.1242325)",,,,50,,,
"[98040160, 355361587, 355361588, 355361590]",Orbinstraße,residential,False,True,171.62499999999997,"LINESTRING (8.5922795 49.1233665, 8.5926576 49.1231873, 8.5928858 49.1230874, 8.5929981 49.1230359, 8.593384 49.12288, 8.5935039 49.1228336, 8.5936871 49.1227534, 8.5941097 49.1225729, 8.5942582 49.1225304)",,,,"['50', '30']",,,
144249933,Durlacher Straße,secondary,False,True,46.362,"LINESTRING (8.5946903 49.1210146, 8.5951052 49.121331)",,2,B 3,DE:urban,,,
144249933,Durlacher Straße,secondary,False,False,138.947,"LINESTRING (8.5946903 49.1210146, 8.5945675 49.1209275, 8.5944521 49.1208516, 8.5943266 49.120789, 8.5935357 49.1204327, 8.5933186 49.1203349, 8.5931805 49.1202562)",,2,B 3,DE:urban,,,
159699105,Bismarckstraße,residential,True,False,129.878,"LINESTRING (8.5946903 49.1210146, 8.5945698 49.1210779, 8.5939943 49.1213501, 8.5939756 49.1213577, 8.5938124 49.121431, 8.5932026 49.1216562)",,,,30,,,
27401655,Friedrichstraße,secondary,True,False,29.57,"LINESTRING (8.5976661 49.1257644, 8.5978875 49.1259874)",,1,B 3,50,,,
"[254490977, 254490978, 254490979, 254490980, 60225547, 619854367, 23485773, 23485774, 499523423]",Pfeilerstraße,secondary,False,True,402.13200000000006,"LINESTRING (8.5976661 49.1257644, 8.5979619 49.1255873, 8.5984647 49.1252845, 8.5986418 49.1251645, 8.5988059 49.1250524, 8.5989496 49.1249975, 8.5991088 49.1249435, 8.59921 49.1249191, 8.599494 49.1248747, 8.599669 49.1248494, 8.5997673 49.1248324, 8.5999448 49.1248009, 8.6001275 49.1247655, 8.6003029 49.1247261, 8.6004065 49.1246977, 8.6005332 49.1246489, 8.600638 49.1245996, 8.6007231 49.1245413, 8.6007973 49.1244764, 8.6008798 49.1243982, 8.6009586 49.1242852, 8.6009805 49.1242322, 8.6010152 49.1241224, 8.6010344 49.1240369, 8.6010447 49.1239372, 8.6010467 49.1238962, 8.6010496 49.1238351, 8.6009946 49.1236241, 8.6009708 49.1235523, 8.6009528 49.1235184, 8.600916 49.1234542, 8.6008782 49.123395)",,"['4', '2', '3']",B 3,50,yes,,
"[23217572, 254490996, 254490997]",Kaiserstraße,secondary,False,True,169.01399999999995,"LINESTRING (8.5976661 49.1257644, 8.5974686 49.1258164, 8.5971839 49.1258683, 8.5967596 49.1259395, 8.5966165 49.125973, 8.5964382 49.126014, 8.5963028 49.126047, 8.595942 49.1261847, 8.5955463 49.1263544)",,"['2', '3']",B 3,50,,,
27401655,Friedrichstraße,secondary,True,False,75.224,"LINESTRING (8.5979374 49.1260392, 8.5982952 49.1266173, 8.5983274 49.1266657)",,1,B 3,50,,,
"[144250024, 35443915, 33884813]",Huttenstraße,residential,True,False,274.479,"LINESTRING (8.5979374 49.1260392, 8.5982872 49.1258707, 8.5991796 49.1254052, 8.5996371 49.1252678, 8.5998699 49.1251989, 8.6013064 49.1252357)",,,,30,,,
144250202,,secondary_link,True,False,29.700000000000003,"LINESTRING (8.5983274 49.1266657, 8.5983862 49.1267859, 8.5983885 49.126834, 8.5983675 49.1268908, 8.5983355 49.126918)",,1,,50,,,
430656139,Styrumstraße,secondary,True,False,35.841,"LINESTRING (8.5983274 49.1266657, 8.5984054 49.1267107, 8.5984828 49.1267356, 8.5985495 49.1267504, 8.5986275 49.1267523, 8.598781 49.126759)",,1,B 3,50,,,
23247154,Zäuneweg,residential,False,False,80.30199999999999,"LINESTRING (8.5964997 49.1206499, 8.5964197 49.1210586, 8.5964267 49.1213687)",,,,,,,
144250276,Tunnelstraße,residential,False,False,111.74600000000001,"LINESTRING (8.5964997 49.1206499, 8.5964121 49.1206257, 8.5961032 49.1205122, 8.5957839 49.1203454, 8.5953272 49.1201942, 8.5952773 49.1201646, 8.5952337 49.1201068)",,,,,,,
144250276,Tunnelstraße,residential,False,True,186.305,"LINESTRING (8.5964997 49.1206499, 8.5967218 49.120676, 8.5974271 49.1207259, 8.5975671 49.1207388, 8.5990153 49.1209497)",,,,,,,
23247154,Zäuneweg,residential,False,True,45.533,"LINESTRING (8.5963619 49.1217748, 8.5964123 49.1216068, 8.5964267 49.1213687)",,,,,,,
144249933,Durlacher Straße,secondary,False,False,95.35100000000001,"LINESTRING (8.5963619 49.1217748, 8.5961472 49.1217323, 8.5959162 49.1216884, 8.5956639 49.1216184, 8.5954444 49.121533, 8.5952011 49.121401)",,2,B 3,DE:urban,,,
144249933,Durlacher Straße,secondary,False,True,66.24199999999999,"LINESTRING (8.5963619 49.1217748, 8.5965852 49.1218252, 8.596791 49.1218749, 8.5972092 49.1219917)",,2,B 3,DE:urban,,,
"[254491005, 23531730, 115244781]",Stadtgrabenstraße,tertiary,False,False,51.749,"LINESTRING (8.5987906 49.1222783, 8.5987618 49.1225001, 8.598708 49.1226631, 8.5986732 49.1226911, 8.5986243 49.122715)",yes,2,,30,,,
35426847,Durlacher Straße,secondary,False,False,96.864,"LINESTRING (8.5987906 49.1222783, 8.5994519 49.1223221, 8.5996229 49.122361, 8.5998242 49.1224245, 8.5999533 49.1224807, 8.6000421 49.1225196)",,,B 3,50,,,
"[144249984, 144249933]",Durlacher Straße,secondary,False,"[False, True]",120.328,"LINESTRING (8.5987906 49.1222783, 8.598559 49.1222683, 8.5982588 49.1222448, 8.5979549 49.1221816, 8.5977394 49.1221256, 8.5975756 49.1220827, 8.5972092 49.1219917)",,2,B 3,DE:urban,,,
144250066,Ritterstraße,residential,False,False,65.147,"LINESTRING (8.5987906 49.1222783, 8.5988299 49.1220262, 8.5988976 49.1216967)",,,,30,,,
144250060,Peter-und-Paul-Straße,residential,False,False,127.20599999999999,"LINESTRING (8.5988976 49.1216967, 8.5992877 49.121661, 8.600635 49.1215723)",,,,,,,
144250060,Peter-und-Paul-Straße,residential,False,True,113.557,"LINESTRING (8.5988976 49.1216967, 8.5978792 49.1217204, 8.5977054 49.1216109, 8.597421 49.1215481)",,,,,,,
144250066,Ritterstraße,residential,False,True,65.147,"LINESTRING (8.5988976 49.1216967, 8.5988299 49.1220262, 8.5987906 49.1222783)",,,,30,,,
175762908,Ritterstraße,residential,False,False,83.50399999999999,"LINESTRING (8.5988976 49.1216967, 8.5989588 49.1213207, 8.5990153 49.1209497)",,,,30,,,
23216890,Friedhofstraße,living_street,False,True,72.531,"LINESTRING (8.600635 49.1215723, 8.6006965 49.1217145, 8.6006899 49.1218941, 8.6006759 49.1220458, 8.6006468 49.1221198, 8.6006055 49.1222124)",,,,7,,,
23654622,Peter-und-Paul-Straße,residential,False,False,81.301,"LINESTRING (8.600635 49.1215723, 8.601038 49.1215039, 8.6013994 49.1214913, 8.6017349 49.1214597)",,,,,,,
144250004,Friedhofstraße,residential,False,False,74.07,"LINESTRING (8.600635 49.1215723, 8.6004665 49.1212709, 8.6003243 49.1209385)",,,,,,,
144250060,Peter-und-Paul-Straße,residential,False,True,127.20599999999999,"LINESTRING (8.600635 49.1215723, 8.5992877 49.121661, 8.5988976 49.1216967)",,,,,,,
"[144250003, 107352589, 1136186555]",Friedhofstraße,residential,False,False,37.656,"LINESTRING (8.6003243 49.1209385, 8.6002996 49.1208024, 8.6002688 49.1206569, 8.6002575 49.1206027)",yes,,,,,,
144250004,Friedhofstraße,residential,False,True,74.07,"LINESTRING (8.6003243 49.1209385, 8.6004665 49.1212709, 8.600635 49.1215723)",,,,,,,
144250276,Tunnelstraße,residential,False,False,95.316,"LINESTRING (8.6003243 49.1209385, 8.5996716 49.1209577, 8.5990153 49.1209497)",,,,,,,
28325705,Rathausstraße,residential,False,False,68.661,"LINESTRING (8.5983851 49.1240512, 8.5982538 49.1239769, 8.5978103 49.123565)",,,,30,,,
28325633,Kübelmarkt,living_street,False,False,78.85799999999999,"LINESTRING (8.5998956 49.1229588, 8.5995404 49.1228879, 8.5988711 49.1227768, 8.5988508 49.1227716)",,,,,,,
23216890,Friedhofstraße,living_street,False,False,11.043,"LINESTRING (8.6005495 49.1223047, 8.6006055 49.1222124)",,,,7,,,
27493019,Reserveallee,residential,True,False,143.166,"LINESTRING (8.6002901 49.1281143, 8.6007241 49.1278826, 8.6012428 49.1276572, 8.6012807 49.1276341, 8.6018171 49.1273072)",,,,30,,,
23228578,,secondary_link,True,False,36.694,"LINESTRING (8.5985801 49.1270322, 8.5985683 49.1269576, 8.5985765 49.1269026, 8.5986258 49.1268423, 8.598781 49.126759)",,1,,30,,,
254491004,Schönbornstraße,secondary,True,False,22.451,"LINESTRING (8.5985801 49.1270322, 8.598478 49.1269598, 8.5984118 49.1269318, 8.5983355 49.126918)",,1,B 3,50,,,
150893182,Schloßraum,residential,False,False,107.568,"LINESTRING (8.5970629 49.1272591, 8.5975936 49.128162)",,,,30,,,
57935372,Schloßstraße,secondary,True,False,62.444,"LINESTRING (8.5970629 49.1272591, 8.5969714 49.1271297, 8.596792 49.1269872, 8.5965167 49.1268373)",,2,B 3,50,,,
162131823,Wilderichstraße,residential,False,True,155.753,"LINESTRING (8.5970629 49.1272591, 8.5967709 49.1273524, 8.5957917 49.1276349, 8.5951032 49.1278219)",,,,30,,,
23217175,Styrumstraße,secondary,True,False,27.573999999999998,"LINESTRING (8.598781 49.126759, 8.598982 49.1267379, 8.5990383 49.126736, 8.5990813 49.1267346, 8.5991571 49.1267377)",,1,B 3,30,,,
13231179,Franz-Bläsi-Straße,residential,False,False,147.196,"LINESTRING (8.5926719 49.1260108, 8.5935187 49.127213)",,,,30,,,
26654062,Bahnhofstraße,residential,False,True,53.619,"LINESTRING (8.5926719 49.1260108, 8.5925055 49.1260624, 8.5922745 49.1261324, 8.5921729 49.1261592, 8.5921061 49.1261665, 8.5919853 49.1261696)",,,,50,,,
35429416,,secondary,True,False,14.729000000000001,"LINESTRING (8.5916342 49.1272395, 8.5916292 49.1271969, 8.5916567 49.1271365, 8.5916807 49.1271149)",,1,L 618,50,,roundabout,
35429418,,secondary,True,False,11.835,"LINESTRING (8.592141 49.1274189, 8.5921136 49.1274536, 8.5920677 49.1274783, 8.5920292 49.1274916)",,1,L 618,50,,roundabout,
35443917,Kaiserstraße,secondary,False,True,108.165,"LINESTRING (8.592141 49.1274189, 8.5922308 49.1274509, 8.5922883 49.1274705, 8.5923723 49.1274892, 8.5924706 49.1274897, 8.5925511 49.127477, 8.5926802 49.1274539, 8.5935187 49.127213)",,2,L 618,50,,,
23246715,,secondary,True,False,9.195,"LINESTRING (8.5920292 49.1274916, 8.5919711 49.127498, 8.5919041 49.1274929)",,1,L 618,50,,roundabout,
339982425,Zollhallenstraße,tertiary,True,False,47.739000000000004,"LINESTRING (8.5920292 49.1274916, 8.5920368 49.1275779, 8.5920548 49.1276419, 8.592109 49.1277252, 8.5921902 49.1278416, 8.5922125 49.1278991)",,1,,50,,,
218542081,Württemberger Straße,secondary,False,True,75.922,"LINESTRING (8.6046366 49.1213436, 8.6039292 49.1217184, 8.603824 49.1217718)",,2,L 618,30,,,
"[322697152, 25826901, 25826902]",Moltkestraße,residential,False,False,130.322,"LINESTRING (8.5914631 49.1223235, 8.5919836 49.1229792, 8.592117 49.1231516, 8.5922143 49.1232728, 8.5922432 49.1233144, 8.5922795 49.1233665)",yes,,,50,,,
36926863,Belvedere,residential,False,True,128.514,"LINESTRING (8.6015129 49.1258091, 8.6015024 49.1258725, 8.601481 49.1262138, 8.6014298 49.1265767, 8.6014171 49.1268289, 8.6014088 49.1269624)",,,,30,,,
144249794,Adolf-Bieringer-Straße,residential,False,False,226.526,"LINESTRING (8.6015129 49.1258091, 8.601623 49.1258087, 8.6016499 49.1258144, 8.6018871 49.1258384, 8.6021739 49.1258587, 8.6024178 49.1259297, 8.6026401 49.1260005, 8.6027807 49.1260277, 8.6030381 49.1260309, 8.6036365 49.1260467, 8.6039707 49.1260459, 8.6044207 49.1260612, 8.6045546 49.1260964)",,,,30,,,
23217175,Styrumstraße,secondary,True,False,120.77700000000002,"LINESTRING (8.5991571 49.1267377, 8.5992887 49.1267798, 8.5994096 49.1268679, 8.5995722 49.1271076, 8.5999176 49.1276738)",,1,B 3,30,,,
23317040,Adolf-Bieringer-Straße,residential,True,False,271.165,"LINESTRING (8.5991571 49.1267377, 8.5992583 49.1265992, 8.5993374 49.1264481, 8.5994977 49.1261245, 8.5997426 49.1256035, 8.5997888 49.1255574, 8.599882 49.1255407, 8.5999597 49.1255605, 8.6007108 49.1257855, 8.6009124 49.1258069, 8.6011989 49.1258099, 8.6015129 49.1258091)",,1,,30,,,
40325516,Zollhallenstraße,tertiary,False,False,72.443,"LINESTRING (8.5925935 49.128501, 8.5922125 49.1278991)",,2,,50,,,
144250281,Wilderichstraße,residential,False,False,117.392,"LINESTRING (8.5925935 49.128501, 8.5940963 49.1281169)",,,,30,,,
28325646,Kübelmarkt,residential,False,True,17.762999999999998,"LINESTRING (8.5986243 49.122715, 8.5987057 49.122745, 8.5988508 49.1227716)",,,,,,,
30976413,Stadtgrabenstraße,tertiary,False,False,64.053,"LINESTRING (8.5986243 49.122715, 8.5985554 49.1227279, 8.5984858 49.1227279, 8.5983339 49.1227122, 8.5980993 49.1226884, 8.5977559 49.1226525)",,2,,30,,,
"[115244781, 23531730, 254491005]",Stadtgrabenstraße,tertiary,False,True,51.748999999999995,"LINESTRING (8.5986243 49.122715, 8.5986732 49.1226911, 8.598708 49.1226631, 8.5987618 49.1225001, 8.5987906 49.1222783)",yes,2,,30,,,
25822967,Martin-Luther-Straße,residential,False,False,157.488,"LINESTRING (8.5933857 49.1248323, 8.593534 49.1247893, 8.5940412 49.1246423, 8.594256 49.1245702, 8.5945309 49.1244936, 8.5946228 49.124484, 8.5947293 49.1245026, 8.5952004 49.1246743, 8.5952843 49.1246935, 8.5953194 49.124698, 8.5953579 49.124691)",,,,30,,,
35424719,Luisenstraße,residential,False,True,75.16000000000001,"LINESTRING (8.5933857 49.1248323, 8.5929728 49.1243025, 8.5929436 49.12427, 8.5929099 49.1242325)",,,,50,,,
"[355361583, 83606639]",Luisenstraße,residential,False,False,67.967,"LINESTRING (8.5933857 49.1248323, 8.5934153 49.1248776, 8.5934968 49.1249948, 8.5935291 49.1250182, 8.5935671 49.1250405, 8.593601 49.1250715, 8.5938248 49.1253674)",,,,30,,,
"[302513705, 23531761]",Amalienstraße,residential,True,False,147.433,"LINESTRING (8.5933857 49.1248323, 8.592116 49.1251666, 8.5915159 49.1253424)",,,,30,,,
23531833,Friedrichsplatz,residential,False,False,36.828,"LINESTRING (8.5953579 49.124691, 8.5955033 49.1246223, 8.5957316 49.1245131, 8.5957547 49.1244886)",,,,30,,,
25822967,Martin-Luther-Straße,residential,False,True,157.488,"LINESTRING (8.5953579 49.124691, 8.5953194 49.124698, 8.5952843 49.1246935, 8.5952004 49.1246743, 8.5947293 49.1245026, 8.5946228 49.124484, 8.5945309 49.1244936, 8.594256 49.1245702, 8.5940412 49.1246423, 8.593534 49.1247893, 8.5933857 49.1248323)",,,,30,,,
28325606,John-Bopp-Straße,residential,False,False,55.861,"LINESTRING (8.5957547 49.1244886, 8.5963877 49.1242044)",,,,30,,,
23531833,Friedrichsplatz,residential,False,True,36.828,"LINESTRING (8.5957547 49.1244886, 8.5957316 49.1245131, 8.5955033 49.1246223, 8.5953579 49.124691)",,,,30,,,
33884809,Friedrichstraße,residential,False,False,123.689,"LINESTRING (8.5957547 49.1244886, 8.5957351 49.1244597, 8.5954559 49.1241143, 8.5952433 49.1238512, 8.5952286 49.1238024, 8.595234 49.1237487, 8.5953749 49.123475)",,,,30,,,
30976413,Stadtgrabenstraße,tertiary,False,False,2.968,"LINESTRING (8.5953127 49.1231844, 8.5952754 49.1231952)",,2,,30,,,
144250044,Orbinstraße,residential,False,False,39.181,"LINESTRING (8.5953127 49.1231844, 8.5951332 49.1228522)",,,,30,,,
30976413,Stadtgrabenstraße,tertiary,False,True,111.938,"LINESTRING (8.5953127 49.1231844, 8.5954035 49.1231582, 8.5967203 49.1227784)",,2,,30,,,
144249794,Adolf-Bieringer-Straße,residential,False,True,226.526,"LINESTRING (8.6045546 49.1260964, 8.6044207 49.1260612, 8.6039707 49.1260459, 8.6036365 49.1260467, 8.6030381 49.1260309, 8.6027807 49.1260277, 8.6026401 49.1260005, 8.6024178 49.1259297, 8.6021739 49.1258587, 8.6018871 49.1258384, 8.6016499 49.1258144, 8.601623 49.1258087, 8.6015129 49.1258091)",,,,30,,,
144249918,Beethovenstraße,residential,False,False,192.081,"LINESTRING (8.6045546 49.1260964, 8.6045211 49.1261379, 8.6044835 49.1262974, 8.6043595 49.1265607, 8.6042786 49.1267597, 8.6042102 49.1272817, 8.6041772 49.1275571, 8.6041491 49.1277939)",,,,30,,,
144249933,Durlacher Straße,secondary,False,False,46.362,"LINESTRING (8.5951052 49.121331, 8.5946903 49.1210146)",,2,B 3,DE:urban,,,
144249933,Durlacher Straße,secondary,False,True,10.454,"LINESTRING (8.5951052 49.121331, 8.5952011 49.121401)",,2,B 3,DE:urban,,,
144250060,Peter-und-Paul-Straße,residential,False,False,109.26,"LINESTRING (8.5951052 49.121331, 8.5954274 49.1211348, 8.5964267 49.1213687)",,,,,,,
144250060,Peter-und-Paul-Straße,residential,False,False,75.057,"LINESTRING (8.5964267 49.1213687, 8.597421 49.1215481)",,,,,,,
