osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,width,geometry,bridge
842320643,2,K 4516,Freudensteiner Straße,tertiary,50,False,True,36.442,,"LINESTRING (8.7625173 49.0256133, 8.7621433 49.0253959)",
25681601,,,Heerweg,residential,30,False,False,149.85700000000003,5,"LINESTRING (8.7625173 49.0256133, 8.7626035 49.0255594, 8.7627065 49.0255363, 8.7645332 49.0255054)",
842320643,2,K 4516,Freudensteiner Straße,tertiary,50,False,False,150.26100000000002,,"LINESTRING (8.7625173 49.0256133, 8.7633443 49.0261001, 8.7637952 49.0263351, 8.7639281 49.0264044, 8.7640819 49.026492)",
129258813,2,L 554,Stuttgarter Straße,secondary,50,False,True,52.623,,"LINESTRING (8.7610809 49.0234192, 8.7608974 49.0238769)",
399864861,3,L 554,Stuttgarter Straße,secondary,50,False,False,13.494,,"LINESTRING (8.7610809 49.0234192, 8.7611597 49.0233094)",
25403971,,K 4520,Friedrichstraße,tertiary,,False,False,50.906,,"LINESTRING (8.7610809 49.0234192, 8.7610321 49.0233946, 8.7609798 49.0233674, 8.760898 49.0233076, 8.7608361 49.0232077, 8.7607734 49.0230268)",
24926194,,,Paul-Kieselmann-Straße,residential,50,False,False,24.156999999999996,,"LINESTRING (8.7559102 49.0217554, 8.7558179 49.0217558, 8.7555826 49.0217284)",
25403973,,K 4520,Pforzheimer Straße,tertiary,,False,True,130.22299999999998,,"LINESTRING (8.7559102 49.0217554, 8.7559479 49.0219119, 8.7559962 49.0220561, 8.7560874 49.0221845, 8.756184 49.0222901, 8.7563273 49.0223996, 8.7565367 49.022502, 8.7567861 49.022582, 8.7569376 49.0226076)",
"[126495740, 126495741]",2,K 4520,Pforzheimer Straße,tertiary,,False,False,128.288,,"LINESTRING (8.7559102 49.0217554, 8.7558755 49.0214124, 8.7558959 49.021041, 8.7559216 49.020603)",
199025286,,,Wiesenstraße,tertiary,,False,False,48.54899999999999,,"LINESTRING (8.7511619 49.0252198, 8.7511418 49.0251744, 8.7511398 49.0251192, 8.7511646 49.0249551, 8.7511678 49.0247859)",
"[25207667, 981544987]",,K 4519,Brettener Straße,tertiary,50,False,True,192.728,,"LINESTRING (8.7511619 49.0252198, 8.7512205 49.0252673, 8.7513389 49.0253012, 8.7514741 49.0253218, 8.7537348 49.0255261)",
24781024,,,Schießmauerweg,residential,,False,False,111.76899999999999,,"LINESTRING (8.7562071 49.0229977, 8.7559994 49.0226308, 8.7558008 49.022356, 8.7556053 49.022199, 8.7554758 49.0221339)",
24781025,,,Torstraße,residential,,False,False,28.912,,"LINESTRING (8.7562071 49.0229977, 8.7562979 49.023071, 8.7564533 49.0232015)",
129258785,,,Esselbachstraße,residential,,False,True,70.634,,"LINESTRING (8.7562071 49.0229977, 8.7564489 49.0228983, 8.7566755 49.0228051, 8.7567357 49.0227803, 8.7568563 49.0227268, 8.7569376 49.0226076)",
25403972,,K 4520,Esselbachstraße,tertiary,,False,True,253.26199999999997,,"LINESTRING (8.7569376 49.0226076, 8.7571509 49.0226278, 8.7572917 49.0226304, 8.7574762 49.0226198, 8.7589467 49.0223147, 8.7593919 49.0222162, 8.7595515 49.0221858, 8.7600571 49.0220895, 8.7601778 49.0220843, 8.7602824 49.0220948)",
25403973,,K 4520,Pforzheimer Straße,tertiary,,False,False,130.223,,"LINESTRING (8.7569376 49.0226076, 8.7567861 49.022582, 8.7565367 49.022502, 8.7563273 49.0223996, 8.756184 49.0222901, 8.7560874 49.0221845, 8.7559962 49.0220561, 8.7559479 49.0219119, 8.7559102 49.0217554)",
40284809,,,Pforzheimer Straße,residential,,False,False,40.773,,"LINESTRING (8.7569376 49.0226076, 8.7569468 49.0225536, 8.7568966 49.022243)",
129258785,,,Esselbachstraße,residential,,False,False,70.634,,"LINESTRING (8.7569376 49.0226076, 8.7568563 49.0227268, 8.7567357 49.0227803, 8.7566755 49.0228051, 8.7564489 49.0228983, 8.7562071 49.0229977)",
25271710,,,Paul-Kieselmann-Straße,residential,,False,True,45.757,,"LINESTRING (8.7554758 49.0221339, 8.7555826 49.0217284)",
249182654,,,Paul-Kieselmann-Straße,residential,,False,False,19.913,,"LINESTRING (8.7554758 49.0221339, 8.7554041 49.0223067)",
24781024,,,Schießmauerweg,residential,,False,True,111.769,,"LINESTRING (8.7554758 49.0221339, 8.7556053 49.022199, 8.7558008 49.022356, 8.7559994 49.0226308, 8.7562071 49.0229977)",
24781026,,,Untere Straße,residential,30,False,False,5.437,,"LINESTRING (8.756861 49.0237067, 8.7569344 49.0236981)",
