osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,est_width,access
"[9068941, 464362647]",False,1,,Hochstraße,residential,30,True,204.99499999999998,"LINESTRING (7.3927145 51.3864831, 7.3927886 51.3864989, 7.392852 51.3865124, 7.3928885 51.3865202, 7.3929903 51.3865406, 7.3930464 51.3865518, 7.3931492 51.3865723, 7.3932222 51.386587, 7.3932549 51.3865935, 7.3933853 51.3866221, 7.3935271 51.3866516, 7.3935896 51.3866646, 7.3936626 51.3866798, 7.393849 51.3867185, 7.3938965 51.3867276, 7.3940026 51.3867493, 7.3940321 51.3867553, 7.3941289 51.3867751, 7.3941685 51.3867832, 7.3941896 51.3867875, 7.3942798 51.3868055, 7.3943594 51.3868215, 7.3945286 51.3868554, 7.3945774 51.3868652, 7.3946599 51.3868818, 7.3947262 51.3869111, 7.3947785 51.3869223, 7.3949458 51.3869578, 7.3951801 51.3870078, 7.3952013 51.3870122, 7.3952156 51.3870153, 7.3954398 51.3870629, 7.3955073 51.3870773)",,
233613620,False,,,Theodor-Heuss-Straße,residential,30,False,73.736,"LINESTRING (7.3927145 51.3864831, 7.3926797 51.3865574, 7.3926219 51.3866804, 7.3926044 51.3867147, 7.3925716 51.3867877, 7.3925181 51.3869018, 7.3925005 51.3869392, 7.3924159 51.3871195)",,
"[463625826, 131278356, 464362645, 464362646]",False,,,Theodor-Heuss-Straße,residential,30,True,111.813,"LINESTRING (7.3927145 51.3864831, 7.3927424 51.3864237, 7.3928323 51.3862322, 7.3928763 51.3861384, 7.3929465 51.3859888, 7.3930112 51.3858501, 7.3930371 51.3857953, 7.3930648 51.3857361, 7.3931282 51.3856153, 7.3931359 51.3855844, 7.3931222 51.3855161)",,
230444323,False,1,,Poststraße,living_street,7,False,70.601,"LINESTRING (7.3904065 51.3862134, 7.3904221 51.3862723, 7.3904776 51.3864805, 7.390602 51.3868363)",,
230444323,False,1,,Poststraße,living_street,7,True,79.679,"LINESTRING (7.3904065 51.3862134, 7.3904046 51.3862032, 7.3904007 51.3861858, 7.3903894 51.3861522, 7.390364 51.3860596, 7.3903355 51.3859361, 7.3902391 51.3855046)",,
"[231086357, 9068911]",False,1,,Hochstraße,"['living_street', 'residential']","['7', '30']",True,166.71,"LINESTRING (7.3904065 51.3862134, 7.3905166 51.3862026, 7.3906854 51.3861848, 7.3907301 51.3861791, 7.3907983 51.386172, 7.3909427 51.386157, 7.3910407 51.3861487, 7.3910778 51.386148, 7.3911173 51.3861548, 7.3911898 51.3861697, 7.3912694 51.3861861, 7.3915538 51.3862445, 7.391673 51.386269, 7.3918475 51.3863049, 7.3919795 51.386332, 7.3921064 51.3863581, 7.3921507 51.3863672, 7.3924774 51.3864344, 7.3925837 51.3864564, 7.3926502 51.3864701, 7.3927145 51.3864831)",,
9068935,True,1,,Märkische Straße,residential,30,False,220.93200000000002,"LINESTRING (7.3961288 51.3861692, 7.3960156 51.3861454, 7.3957822 51.3860936, 7.3956032 51.3860538, 7.3954894 51.3860285, 7.3952863 51.3859834, 7.3950922 51.3859402, 7.3948949 51.3858955, 7.3946795 51.3858481, 7.3942949 51.3857623, 7.3940773 51.3857122, 7.3940096 51.3856986, 7.3938712 51.3856701, 7.3938146 51.3856585, 7.3935887 51.385612, 7.3933213 51.385557, 7.3932592 51.3855442, 7.3931222 51.3855161)",,
"[145407112, 464071733, 464071735]",False,,,Wilhelmstraße,residential,30,False,99.45400000000001,"LINESTRING (7.3961288 51.3861692, 7.3960945 51.386219, 7.3959986 51.3863587, 7.3959275 51.3864622, 7.395901 51.3865007, 7.39581 51.3866333, 7.3957759 51.3866844, 7.395757 51.3867131, 7.3957426 51.3867356, 7.3956923 51.3868096, 7.3956233 51.3869129, 7.3955655 51.3869916)",13 m,
"[464071733, 464071734]",False,,,Wilhelmstraße,residential,30,True,37.882000000000005,"LINESTRING (7.3961288 51.3861692, 7.3961839 51.3860889, 7.3962366 51.3860099, 7.3962945 51.3859327, 7.39632 51.3858977, 7.3963523 51.3858585)",13 m,
464071735,False,,,Wilhelmstraße,residential,30,True,10.35,"LINESTRING (7.3955073 51.3870773, 7.3955655 51.3869916)",13 m,
"[232431137, 463612553, 248422163, 233952403]",False,,,Wilhelmstraße,residential,30,False,65.117,"LINESTRING (7.3955073 51.3870773, 7.3954156 51.3872123, 7.3953813 51.3872669, 7.3953703 51.3872843, 7.3953338 51.3873432, 7.3953074 51.3873845, 7.3952969 51.3874015, 7.3952714 51.3874399, 7.395248 51.3874751, 7.3952407 51.3874881, 7.3951968 51.3875515, 7.3951591 51.3876209)",,
"[9068941, 464362647]",False,1,,Hochstraße,residential,30,False,204.995,"LINESTRING (7.3955073 51.3870773, 7.3954398 51.3870629, 7.3952156 51.3870153, 7.3952013 51.3870122, 7.3951801 51.3870078, 7.3949458 51.3869578, 7.3947785 51.3869223, 7.3947262 51.3869111, 7.3946599 51.3868818, 7.3945774 51.3868652, 7.3945286 51.3868554, 7.3943594 51.3868215, 7.3942798 51.3868055, 7.3941896 51.3867875, 7.3941685 51.3867832, 7.3941289 51.3867751, 7.3940321 51.3867553, 7.3940026 51.3867493, 7.3938965 51.3867276, 7.393849 51.3867185, 7.3936626 51.3866798, 7.3935896 51.3866646, 7.3935271 51.3866516, 7.3933853 51.3866221, 7.3932549 51.3865935, 7.3932222 51.386587, 7.3931492 51.3865723, 7.3930464 51.3865518, 7.3929903 51.3865406, 7.3928885 51.3865202, 7.392852 51.3865124, 7.3927886 51.3864989, 7.3927145 51.3864831)",,
"[238064648, 99987937]",False,,,Bergstraße,residential,30,False,143.11300000000003,"LINESTRING (7.390692 51.3894663, 7.3906753 51.3896715, 7.3906667 51.3897771, 7.3906583 51.3898803, 7.3906362 51.3901785, 7.3906243 51.390339, 7.390623 51.3903489, 7.3906196 51.3904145, 7.3906141 51.3904816, 7.3905998 51.3906101, 7.3905811 51.3906818, 7.3905623 51.3907499)",,yes
99987938,False,,,Gartenstraße,residential,30,False,94.054,"LINESTRING (7.390692 51.3894663, 7.3909487 51.3894973, 7.3911549 51.3895219, 7.3914183 51.3895521, 7.3916167 51.3895735, 7.3916805 51.389581, 7.3920244 51.3896216)",,yes
"[238045760, 232432675, 233279803, 232432673]",False,,,Bergstraße,residential,30,True,78.603,"LINESTRING (7.390692 51.3894663, 7.3906893 51.3891636, 7.3906763 51.3890651, 7.3906452 51.3889765, 7.3906075 51.3888658, 7.390569 51.3887672)",,yes
"[303797034, 303795276]",False,,,Gartenstraße,residential,30,True,105.41300000000001,"LINESTRING (7.390692 51.3894663, 7.3905552 51.3894785, 7.3902792 51.389503, 7.3901769 51.3895145, 7.3900239 51.3895316, 7.3899654 51.3895382, 7.3897396 51.3895553, 7.3897031 51.3895586, 7.3895413 51.3895722, 7.3894467 51.3895874, 7.3893612 51.3896107, 7.3892172 51.3896607)",,
"[263374861, 26188686, 263374863]",False,,,Gartenstraße,living_street,7,False,69.137,"LINESTRING (7.3892172 51.3896607, 7.3891825 51.3896314, 7.389175 51.3896249, 7.3891269 51.389583, 7.3890363 51.389504, 7.389001 51.3894733, 7.3889504 51.3894329, 7.388865 51.3893658, 7.3887272 51.3892541, 7.3886092 51.3891685)",,
"[303797034, 303795276]",False,,,Gartenstraße,residential,30,False,105.41299999999998,"LINESTRING (7.3892172 51.3896607, 7.3893612 51.3896107, 7.3894467 51.3895874, 7.3895413 51.3895722, 7.3897031 51.3895586, 7.3897396 51.3895553, 7.3899654 51.3895382, 7.3900239 51.3895316, 7.3901769 51.3895145, 7.3902792 51.389503, 7.3905552 51.3894785, 7.390692 51.3894663)",,
249381362,False,,,Bergstraße,residential,30,False,67.562,"LINESTRING (7.3900705 51.3882456, 7.3902125 51.3883897, 7.3904955 51.3886769, 7.390569 51.3887672)",,yes
"[308084544, 249381363, 26185492, 308084542, 308084543]",False,,,Bergstraße,residential,30,True,136.49000000000004,"LINESTRING (7.3900705 51.3882456, 7.3897803 51.3879582, 7.3897226 51.3879045, 7.3896305 51.3878188, 7.3895165 51.3877126, 7.3894039 51.3876078, 7.3892408 51.3874487, 7.3891499 51.3873116, 7.3891331 51.3872537, 7.3891396 51.387214, 7.3891444 51.3871842)",,yes
"[238045760, 232432673, 233279803, 232432675]",False,,,Bergstraße,residential,30,False,78.60300000000001,"LINESTRING (7.390569 51.3887672, 7.3906075 51.3888658, 7.3906452 51.3889765, 7.3906763 51.3890651, 7.3906893 51.3891636, 7.390692 51.3894663)",,yes
249381362,False,,,Bergstraße,residential,30,True,67.562,"LINESTRING (7.390569 51.3887672, 7.3904955 51.3886769, 7.3902125 51.3883897, 7.3900705 51.3882456)",,yes
130096449,False,,,Gartenstraße,living_street,7,False,46.688,"LINESTRING (7.3886092 51.3891685, 7.3887257 51.3891648, 7.3888804 51.3891645, 7.3892008 51.3891661, 7.3892819 51.3891663)",,
"[233610211, 263374861]",False,,,Gartenstraße,living_street,7,False,65.29899999999999,"LINESTRING (7.3886092 51.3891685, 7.3884461 51.3891384, 7.3884142 51.3891133, 7.3883976 51.3890511, 7.3884065 51.388995, 7.3884239 51.3888858, 7.3884228 51.3886659)",,
"[263374861, 26188686, 263374863]",False,,,Gartenstraße,living_street,7,True,69.137,"LINESTRING (7.3886092 51.3891685, 7.3887272 51.3892541, 7.388865 51.3893658, 7.3889504 51.3894329, 7.389001 51.3894733, 7.3890363 51.389504, 7.3891269 51.389583, 7.389175 51.3896249, 7.3891825 51.3896314, 7.3892172 51.3896607)",,
"[233610211, 263374861]",False,,,Gartenstraße,living_street,7,True,65.299,"LINESTRING (7.3884228 51.3886659, 7.3884239 51.3888858, 7.3884065 51.388995, 7.3883976 51.3890511, 7.3884142 51.3891133, 7.3884461 51.3891384, 7.3886092 51.3891685)",,
145402718,False,,,Bergstraße,residential,30,False,30.76,"LINESTRING (7.3899524 51.3914147, 7.3902046 51.3911872)",,
"[26592550, 26592552, 463496902, 463496903]",False,1,,"['Bredtstraße', 'Stuckenholzstraße']",residential,30,True,182.97700000000003,"LINESTRING (7.3899524 51.3914147, 7.3898791 51.3914182, 7.3890584 51.3914572, 7.3889998 51.3914596, 7.3889649 51.3914508, 7.3889299 51.391426, 7.3889051 51.3912987, 7.3889262 51.3912436, 7.3889735 51.3912245, 7.3890986 51.3912137, 7.3900699 51.3911682, 7.3901455 51.3911808, 7.3902046 51.3911872)",,yes
145402718,False,,,Bergstraße,residential,30,True,27.846,"LINESTRING (7.3899524 51.3914147, 7.3897318 51.3916239)",,
26593123,False,,,Sunderweg,residential,30,False,95.845,"LINESTRING (7.3984784 51.3903652, 7.3985401 51.39035, 7.3985906 51.390323, 7.3986323 51.3902779, 7.3986489 51.3902253, 7.398678 51.3898494, 7.398688 51.3897195, 7.3987009 51.3895527)",,yes
"[80415848, 254039827, 463258260, 254039103]",False,,,Wolfgang-Reuter-Straße,residential,30,False,176.99100000000004,"LINESTRING (7.3984784 51.3903652, 7.3984701 51.3902987, 7.398403 51.3901843, 7.3983326 51.3901222, 7.3981529 51.3899938, 7.3979768 51.3898237, 7.3979261 51.3897546, 7.3978883 51.389697, 7.3978638 51.3896322, 7.3978481 51.3895777, 7.3978453 51.3895134, 7.3978553 51.3894516, 7.397872 51.3894005, 7.3979268 51.3893236, 7.3979998 51.38924, 7.3980763 51.3891509, 7.3982369 51.3890585, 7.3982911 51.389035, 7.3983733 51.3890092)",,
"[254048256, 145407113, 232431138, 254048258]",False,,,Wolfgang-Reuter-Straße,residential,30,False,100.29599999999999,"LINESTRING (7.3984784 51.3903652, 7.3984374 51.3904671, 7.3983227 51.390564, 7.3981825 51.3906051, 7.397994 51.3906147, 7.3978959 51.3906086, 7.3975391 51.3905802, 7.3973716 51.390571, 7.3972584 51.3905769)",,yes
"[239035713, 263361250, 80414989, 363010623]",False,3,L 675,Kaiserstraße,secondary,50,False,90.299,"LINESTRING (7.3983733 51.3890092, 7.3983479 51.3889388, 7.3983424 51.3889135, 7.3983341 51.3888466, 7.3983369 51.3887516, 7.3983559 51.3886651, 7.3983637 51.3886446, 7.3984241 51.3885157, 7.3984335 51.3884974, 7.3984938 51.3883802, 7.3985219 51.3883372, 7.3986035 51.3882276)",,
"[130595209, 282946436, 263361605]",False,"['2', '3']",L 675,Kaiserstraße,secondary,50,True,58.427,"LINESTRING (7.3983733 51.3890092, 7.3984053 51.389075, 7.3984801 51.3891745, 7.3985094 51.3892153, 7.3985445 51.389249, 7.3985906 51.3892963, 7.3986454 51.3893408, 7.3987368 51.3894152, 7.3987998 51.389456)",,
"[80415848, 254039827, 463258260, 254039103]",False,,,Wolfgang-Reuter-Straße,residential,30,True,176.99099999999999,"LINESTRING (7.3983733 51.3890092, 7.3982911 51.389035, 7.3982369 51.3890585, 7.3980763 51.3891509, 7.3979998 51.38924, 7.3979268 51.3893236, 7.397872 51.3894005, 7.3978553 51.3894516, 7.3978453 51.3895134, 7.3978481 51.3895777, 7.3978638 51.3896322, 7.3978883 51.389697, 7.3979261 51.3897546, 7.3979768 51.3898237, 7.3981529 51.3899938, 7.3983326 51.3901222, 7.398403 51.3901843, 7.3984701 51.3902987, 7.3984784 51.3903652)",,
"[249391513, 26331316]",True,1,,Bornstraße,residential,30,False,67.85999999999999,"LINESTRING (7.3920244 51.3896216, 7.3920312 51.3895989, 7.3921246 51.389277, 7.3921326 51.3892472, 7.3921426 51.3892123, 7.3921504 51.3891832, 7.392202 51.3890215)",,
99986746,False,,,Gartenstraße,residential,30,True,8.5,"LINESTRING (7.3920244 51.3896216, 7.3920685 51.3896266, 7.3921443 51.3896372)",,
99987938,False,,,Gartenstraße,residential,30,True,94.054,"LINESTRING (7.3920244 51.3896216, 7.3916805 51.389581, 7.3916167 51.3895735, 7.3914183 51.3895521, 7.3911549 51.3895219, 7.3909487 51.3894973, 7.390692 51.3894663)",,yes
"[26331130, 263373598]",False,1,,Bornstraße,residential,30,False,80.00500000000001,"LINESTRING (7.3923137 51.3900996, 7.3923422 51.390292, 7.3923653 51.3903961, 7.3925633 51.3906999, 7.3925809 51.3907332, 7.3925915 51.3907498, 7.3926208 51.3907857)",,
26331130,False,,,Bornstraße,residential,30,True,52.814,"LINESTRING (7.3923137 51.3900996, 7.3922983 51.390048, 7.392286 51.3900091, 7.392275 51.3899838, 7.3921622 51.389713, 7.3921508 51.3896832, 7.3921443 51.3896372)",,
"[26331130, 263373598]",False,1,,Bornstraße,residential,30,True,80.005,"LINESTRING (7.3926208 51.3907857, 7.3925915 51.3907498, 7.3925809 51.3907332, 7.3925633 51.3906999, 7.3923653 51.3903961, 7.3923422 51.390292, 7.3923137 51.3900996)",,
26592481,True,1,,Winkelmannstraße,residential,30,False,116.78800000000001,"LINESTRING (7.392202 51.3890215, 7.3915032 51.3889127, 7.3914334 51.3889018, 7.3906614 51.3887816, 7.390569 51.3887672)",,yes
"[233873913, 463730835, 240292286, 240292287]",True,1,,Bornstraße,residential,30,False,140.46099999999998,"LINESTRING (7.392202 51.3890215, 7.3922132 51.3889892, 7.3923105 51.3887076, 7.3923163 51.3886908, 7.3923311 51.3886483, 7.3923385 51.388622, 7.3925139 51.3881195, 7.3925405 51.3880517, 7.392597 51.38788, 7.3926236 51.3878084, 7.3926285 51.3877868)",,
"[99826280, 248887402, 233352303, 248421745, 233613169, 248421746, 248421748]",False,,,Königstraße,residential,30,False,152.113,"LINESTRING (7.3926285 51.3877868, 7.392347 51.3877827, 7.3922976 51.3877832, 7.3920562 51.3877857, 7.3919785 51.3877877, 7.3918371 51.3877894, 7.3917569 51.3877879, 7.3915694 51.3877768, 7.3915212 51.3877728, 7.3914562 51.3877605, 7.3909804 51.3876633, 7.3907443 51.3876212, 7.390543 51.3875826, 7.3904881 51.3875698)",,
"[230444330, 248887404, 248887405, 464071728, 230444340, 463730836, 233279804]",False,,,Königstraße,residential,30,True,175.792,"LINESTRING (7.3926285 51.3877868, 7.3928199 51.3877997, 7.3928749 51.3878026, 7.3929081 51.3878055, 7.3930183 51.3878194, 7.3931791 51.3878456, 7.393242 51.3878548, 7.3932891 51.3878636, 7.393355 51.3878763, 7.3934417 51.3878928, 7.3935104 51.3879059, 7.3936156 51.3879259, 7.3937078 51.3879434, 7.393823 51.3879653, 7.393937 51.387987, 7.3940496 51.3880062, 7.3941347 51.3880247, 7.3942311 51.3880411, 7.3943244 51.3880519, 7.3943828 51.3880555, 7.3944761 51.388053, 7.3945229 51.3880504, 7.3947015 51.388033, 7.3948716 51.3880181, 7.3949858 51.3880079, 7.3950627 51.3880024, 7.3950988 51.3879998)",,yes
"[145402720, 242576688, 233354802, 145407068, 145407069]",True,,,Bismarckstraße,living_street,7,False,190.883,"LINESTRING (7.390602 51.3868363, 7.3903577 51.3867833, 7.3898769 51.3867027, 7.3898497 51.3866909, 7.3898188 51.3866748, 7.3897649 51.3866395, 7.3896643 51.3865736, 7.3896348 51.386557, 7.3895743 51.3865229, 7.3893759 51.3864037, 7.3893386 51.3863928, 7.3893031 51.3863905, 7.3892426 51.3863954, 7.3886561 51.3865316, 7.3885592 51.3866832, 7.3885054 51.3867976, 7.3884817 51.3868479)",,
230444323,False,1,,Poststraße,living_street,7,True,70.601,"LINESTRING (7.390602 51.3868363, 7.3904776 51.3864805, 7.3904221 51.3862723, 7.3904065 51.3862134)",,
"[231805432, 263375408, 233612461]",False,,,Poststraße,living_street,7,False,84.458,"LINESTRING (7.390602 51.3868363, 7.3906069 51.3868555, 7.390614 51.3868838, 7.3906405 51.3869884, 7.3906737 51.387132, 7.3906888 51.3871699, 7.3906933 51.3871967, 7.3905089 51.3875297, 7.3904881 51.3875698)",,
"[248883238, 248420496, 248420497, 248420498, 248420499, 248420500]",False,,,Königstraße,residential,30,False,102.72699999999999,"LINESTRING (7.3904881 51.3875698, 7.3903433 51.3875346, 7.3900202 51.3874456, 7.3899744 51.3874325, 7.3899124 51.3874125, 7.3898464 51.3873913, 7.3897956 51.3873746, 7.3897579 51.3873626, 7.3895796 51.3873061, 7.3895178 51.3872872, 7.3893655 51.3872394, 7.3893052 51.3872209, 7.3891444 51.3871842)",,
"[99826280, 248887402, 233352303, 233613169, 248421746, 248421745, 248421748]",False,,,Königstraße,residential,30,True,152.113,"LINESTRING (7.3904881 51.3875698, 7.390543 51.3875826, 7.3907443 51.3876212, 7.3909804 51.3876633, 7.3914562 51.3877605, 7.3915212 51.3877728, 7.3915694 51.3877768, 7.3917569 51.3877879, 7.3918371 51.3877894, 7.3919785 51.3877877, 7.3920562 51.3877857, 7.3922976 51.3877832, 7.392347 51.3877827, 7.3926285 51.3877868)",,
"[263375408, 231805432, 233612461]",False,,,Poststraße,living_street,7,True,84.45800000000001,"LINESTRING (7.3904881 51.3875698, 7.3905089 51.3875297, 7.3906933 51.3871967, 7.3906888 51.3871699, 7.3906737 51.387132, 7.3906405 51.3869884, 7.390614 51.3868838, 7.3906069 51.3868555, 7.390602 51.3868363)",,
"[307739200, 26460283, 307738731]",True,1,,Blankstraße,residential,30,False,139.50799999999998,"LINESTRING (7.3905623 51.3907499, 7.3907917 51.3907507, 7.3909809 51.3907453, 7.3911327 51.390741, 7.3914429 51.3907365, 7.3915706 51.3907346, 7.3918412 51.3907363, 7.3920861 51.390761, 7.3921674 51.3907787, 7.3922471 51.3908203, 7.3922916 51.3908617, 7.3923452 51.3909489, 7.3923611 51.3909873)",,yes
145402718,False,,,Bergstraße,residential,30,True,25.061,"LINESTRING (7.3905623 51.3907499, 7.3904749 51.3909165, 7.39044 51.3909616)",,
"[238064648, 99987937]",False,,,Bergstraße,residential,30,True,143.113,"LINESTRING (7.3905623 51.3907499, 7.3905811 51.3906818, 7.3905998 51.3906101, 7.3906141 51.3904816, 7.3906196 51.3904145, 7.390623 51.3903489, 7.3906243 51.390339, 7.3906362 51.3901785, 7.3906583 51.3898803, 7.3906667 51.3897771, 7.3906753 51.3896715, 7.390692 51.3894663)",,yes
145402718,False,,,Bergstraße,residential,30,False,25.061,"LINESTRING (7.39044 51.3909616, 7.3904749 51.3909165, 7.3905623 51.3907499)",,
145402718,False,,,Bergstraße,residential,30,True,29.935,"LINESTRING (7.39044 51.3909616, 7.3903857 51.3910153, 7.3902046 51.3911872)",,
145402718,False,,,Bergstraße,residential,30,True,30.76,"LINESTRING (7.3902046 51.3911872, 7.3899524 51.3914147)",,
"[26592552, 463496902, 26592550, 463496903]",False,1,,"['Bredtstraße', 'Stuckenholzstraße']",residential,30,False,182.97700000000003,"LINESTRING (7.3902046 51.3911872, 7.3901455 51.3911808, 7.3900699 51.3911682, 7.3890986 51.3912137, 7.3889735 51.3912245, 7.3889262 51.3912436, 7.3889051 51.3912987, 7.3889299 51.391426, 7.3889649 51.3914508, 7.3889998 51.3914596, 7.3890584 51.3914572, 7.3898791 51.3914182, 7.3899524 51.3914147)",,yes
145402718,False,,,Bergstraße,residential,30,False,29.935,"LINESTRING (7.3902046 51.3911872, 7.3903857 51.3910153, 7.39044 51.3909616)",,
145407066,False,,,Ardeystraße,residential,30,False,89.591,"LINESTRING (7.3927694 51.3915904, 7.3929464 51.3917698, 7.3929667 51.3918178, 7.3929841 51.3918837, 7.3929811 51.3919979, 7.3929927 51.3920382, 7.3930119 51.3920722, 7.393043 51.3921031, 7.3930864 51.3921215, 7.3932071 51.3921519, 7.3934169 51.3921921)",,
145407066,False,,,Ardeystraße,residential,30,True,51.632,"LINESTRING (7.3927694 51.3915904, 7.3925229 51.3913563, 7.3924948 51.3913288, 7.3924611 51.3912917, 7.3924076 51.391233, 7.3923886 51.3911933)",,
145402718,False,,,Bergstraße,residential,30,False,27.846,"LINESTRING (7.3897318 51.3916239, 7.3899524 51.3914147)",,
26460328,True,1,,Stuckenholzstraße,residential,30,False,211.002,"LINESTRING (7.3897318 51.3916239, 7.390245 51.3916157, 7.3906414 51.3916093, 7.3907466 51.3916065, 7.3914661 51.3915875, 7.3921697 51.3916045, 7.3925955 51.3916063, 7.3927694 51.3915904)",,
"[145407083, 231799902]",False,,,Königstraße,residential,30,True,47.357,"LINESTRING (7.3885901 51.3869474, 7.3886422 51.3869497, 7.3886867 51.3869585, 7.3887398 51.3869807, 7.3888922 51.3870579, 7.3889226 51.387073, 7.388988 51.387106, 7.3890534 51.3871387, 7.3891444 51.3871842)",,
"[463612554, 263374865, 230444338, 248421747, 363708917]",False,,,Wilhelmstraße,residential,30,False,42.919999999999995,"LINESTRING (7.3951591 51.3876209, 7.3951449 51.3876539, 7.3950836 51.3877968, 7.3950763 51.3878425, 7.3950788 51.387876, 7.3950844 51.3879123, 7.3950988 51.3879998)",,
"[230444344, 231142388, 231142389, 231142415]",True,1,,Bismarckstraße,residential,30,False,198.607,"LINESTRING (7.3951591 51.3876209, 7.3950846 51.3876069, 7.3950473 51.3876003, 7.3949091 51.3875741, 7.3948576 51.3875645, 7.3947055 51.387536, 7.3946517 51.3875212, 7.3945733 51.3875016, 7.3942973 51.3874538, 7.3942564 51.3874467, 7.3941325 51.3874252, 7.3940081 51.3874037, 7.3937619 51.387361, 7.3936908 51.3873553, 7.3936727 51.3873538, 7.3934695 51.3873172, 7.3933695 51.3872991, 7.3933152 51.387284, 7.3932456 51.3872639, 7.3932341 51.3872618, 7.3931277 51.3872415, 7.3930457 51.3872256, 7.3928038 51.3871855, 7.3926879 51.3871639, 7.3926619 51.3871596, 7.3925509 51.3871419, 7.3924617 51.3871268, 7.3924159 51.3871195)",,
"[248422163, 463612553, 233952403, 232431137]",False,,,Wilhelmstraße,residential,30,True,65.11699999999999,"LINESTRING (7.3951591 51.3876209, 7.3951968 51.3875515, 7.3952407 51.3874881, 7.395248 51.3874751, 7.3952714 51.3874399, 7.3952969 51.3874015, 7.3953074 51.3873845, 7.3953338 51.3873432, 7.3953703 51.3872843, 7.3953813 51.3872669, 7.3954156 51.3872123, 7.3955073 51.3870773)",,
"[145402722, 231086284]",True,1,,Bismarckstraße,"['residential', 'living_street']","['7', '30']",False,129.793,"LINESTRING (7.3924159 51.3871195, 7.3920184 51.3870585, 7.3919737 51.3870517, 7.3919668 51.3870505, 7.3919235 51.387044, 7.3918293 51.3870285, 7.3915909 51.3869876, 7.3915756 51.3869868, 7.3914331 51.3869633, 7.3913241 51.3869449, 7.3911064 51.386908, 7.391087 51.3869056, 7.3910706 51.3869035, 7.3910252 51.3868961, 7.3909351 51.3868808, 7.390602 51.3868363)",,
233613620,False,,,Theodor-Heuss-Straße,residential,30,True,73.73599999999999,"LINESTRING (7.3924159 51.3871195, 7.3925005 51.3869392, 7.3925181 51.3869018, 7.3925716 51.3867877, 7.3926044 51.3867147, 7.3926219 51.3866804, 7.3926797 51.3865574, 7.3927145 51.3864831)",,
464071735,False,,,Wilhelmstraße,residential,30,False,10.35,"LINESTRING (7.3955655 51.3869916, 7.3955073 51.3870773)",13 m,
26592405,False,,,Friedrich-Ebert-Straße,residential,30,False,169.0,"LINESTRING (7.3955655 51.3869916, 7.3959498 51.3871006, 7.3961329 51.3871509, 7.3961454 51.3871558, 7.3961636 51.387161, 7.3962111 51.3871747, 7.3963458 51.3872133, 7.3964712 51.3872493, 7.3965638 51.3872759, 7.3966255 51.3872935, 7.3967337 51.3873248, 7.396841 51.3873553, 7.3969385 51.3873833, 7.3970437 51.3874135, 7.39708 51.3874239, 7.3971002 51.3874289, 7.3972161 51.387458, 7.3972351 51.3874628, 7.3973468 51.3874905, 7.3974037 51.3875047, 7.3977314 51.3875865, 7.3977948 51.3876024)",,
"[145407112, 464071733, 464071735]",False,,,Wilhelmstraße,residential,30,True,99.45400000000002,"LINESTRING (7.3955655 51.3869916, 7.3956233 51.3869129, 7.3956923 51.3868096, 7.3957426 51.3867356, 7.395757 51.3867131, 7.3957759 51.3866844, 7.39581 51.3866333, 7.395901 51.3865007, 7.3959275 51.3864622, 7.3959986 51.3863587, 7.3960945 51.386219, 7.3961288 51.3861692)",13 m,
26592405,False,,,Friedrich-Ebert-Straße,residential,30,True,169.0,"LINESTRING (7.3977948 51.3876024, 7.3977314 51.3875865, 7.3974037 51.3875047, 7.3973468 51.3874905, 7.3972351 51.3874628, 7.3972161 51.387458, 7.3971002 51.3874289, 7.39708 51.3874239, 7.3970437 51.3874135, 7.3969385 51.3873833, 7.396841 51.3873553, 7.3967337 51.3873248, 7.3966255 51.3872935, 7.3965638 51.3872759, 7.3964712 51.3872493, 7.3963458 51.3872133, 7.3962111 51.3871747, 7.3961636 51.387161, 7.3961454 51.3871558, 7.3961329 51.3871509, 7.3959498 51.3871006, 7.3955655 51.3869916)",,
26592428,False,,,Harkortstraße,residential,30,False,64.885,"LINESTRING (7.3977948 51.3876024, 7.3977502 51.3876712, 7.397729 51.3877038, 7.3977073 51.3877373, 7.3976477 51.3878292, 7.3976092 51.3878886, 7.3975161 51.3881056, 7.3974958 51.3881541)",,
26592428,False,,,Harkortstraße,residential,30,True,52.657,"LINESTRING (7.3977948 51.3876024, 7.3978206 51.3875783, 7.3979304 51.3874768, 7.398002 51.3874128, 7.3980406 51.3873794, 7.3981055 51.387329, 7.3981474 51.3872987, 7.3982521 51.3872254)",,
26592428,False,,,Harkortstraße,residential,30,True,64.88499999999999,"LINESTRING (7.3974958 51.3881541, 7.3975161 51.3881056, 7.3976092 51.3878886, 7.3976477 51.3878292, 7.3977073 51.3877373, 7.397729 51.3877038, 7.3977502 51.3876712, 7.3977948 51.3876024)",,
241785164,False,,,Königstraße,residential,30,False,17.307,"LINESTRING (7.3974958 51.3881541, 7.3972734 51.3881661, 7.3972473 51.3881674)",,yes
"[229646444, 241785165, 241785749]",False,,,Königstraße,residential,30,True,51.579,"LINESTRING (7.3974958 51.3881541, 7.397769 51.388148, 7.3978388 51.3881462, 7.3978964 51.388144, 7.397987 51.3881406, 7.3980937 51.3881391, 7.3981653 51.3881452, 7.3982362 51.388155)",,yes
