osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,bridge,tunnel,junction
34210656,Waizendorfer Straße,residential,False,False,68.62899999999999,"LINESTRING (10.7198865 49.2258562, 10.7200966 49.2260182, 10.7206031 49.2262517)",,,,,
105704398,,residential,False,False,53.229,"LINESTRING (10.7198865 49.2258562, 10.7197904 49.2258912, 10.7196946 49.2258838, 10.7191717 49.2258437)",,,,,
105704388,,residential,False,False,25.789,"LINESTRING (10.7206031 49.2262517, 10.720522 49.2264775)",,,,,
34210656,Waizendorfer Straße,residential,False,False,160.324,"LINESTRING (10.7206031 49.2262517, 10.7214016 49.2261445, 10.7218837 49.2260987, 10.7222932 49.2260695, 10.7226445 49.2261335, 10.7227684 49.2261563)",,,,,
34210656,Waizendorfer Straße,residential,False,True,68.62899999999999,"LINESTRING (10.7206031 49.2262517, 10.7200966 49.2260182, 10.7198865 49.2258562)",,,,,
73913425,Richard-Wagner-Straße,tertiary,False,True,25.198,"LINESTRING (10.723271 49.226026, 10.7231936 49.2262469)",AN 12,50,,,
893741611,Waizendorfer Straße,residential,False,True,39.269,"LINESTRING (10.723271 49.226026, 10.7227684 49.2261563)",,,,,
"[73913425, 106874047]",Richard-Wagner-Straße,tertiary,False,False,76.941,"LINESTRING (10.723271 49.226026, 10.7233799 49.2257656, 10.723536 49.2255095, 10.7236466 49.2253822)",AN 12,50,,,
60110647,Hauptstraße,residential,False,True,38.138000000000005,"LINESTRING (10.7258406 49.2266009, 10.725682 49.2266979, 10.7253896 49.2267609)",,,,,
103307058,Hintere Gasse,residential,False,True,154.982,"LINESTRING (10.7258406 49.2266009, 10.7257501 49.2265774, 10.7254977 49.2265735, 10.725283 49.2264665, 10.7250168 49.2264362, 10.7248922 49.22632, 10.7243634 49.22626, 10.7238781 49.2263048)",,,,,
"[117569396, 229857996]","['Heumarkt', 'Wolfram-von-Eschenbach-Platz']",residential,False,False,85.97,"LINESTRING (10.7258406 49.2266009, 10.7259266 49.2265548, 10.7263935 49.2264714, 10.7265457 49.2264146, 10.7269398 49.2263334)",,,,,
"[722756616, 35332140]",Reuterner Straße,residential,False,False,116.75900000000001,"LINESTRING (10.7283014 49.2274006, 10.7286382 49.2276502, 10.7289685 49.227938, 10.7292436 49.2282473)",,50,,,
96104808,Nördliche Ringstraße,residential,False,True,308.09,"LINESTRING (10.7283014 49.2274006, 10.7280143 49.2276411, 10.7278755 49.2277382, 10.7276143 49.2278778, 10.7272958 49.2279897, 10.7263775 49.2281857, 10.7255675 49.2284, 10.7246494 49.2287094)",,50,,,
165276620,Nördliche Ringstraße,residential,False,False,171.804,"LINESTRING (10.7283014 49.2274006, 10.7289047 49.2267833, 10.7290818 49.2266437, 10.7293374 49.2265421, 10.7298094 49.2264081, 10.7299489 49.226367)",,50,,,
722756616,Reuterner Straße,residential,False,True,56.575,"LINESTRING (10.7304541 49.2295133, 10.7300307 49.2290862)",,50,,,
"[56315299, 722756613]",Fröschlachweg,residential,False,False,506.945,"LINESTRING (10.7304541 49.2295133, 10.7303692 49.2296076, 10.7303074 49.2299971, 10.7302561 49.2300665, 10.7301518 49.2301036, 10.7283899 49.2304083, 10.727574 49.2305176, 10.7267091 49.2306039, 10.7261359 49.2306295, 10.7259102 49.2306471, 10.7247392 49.2306709, 10.7242748 49.2306099)",,,,,
60110647,Hauptstraße,residential,False,True,14.614,"LINESTRING (10.7237954 49.2267891, 10.7235943 49.2267941)",,,,,
103307060,Deutschordensstraße,residential,False,True,54.186,"LINESTRING (10.7237954 49.2267891, 10.7238781 49.2263048)",,,,,
60110647,Hauptstraße,residential,False,False,59.708,"LINESTRING (10.7237954 49.2267891, 10.7242978 49.2267731, 10.7246134 49.2268044)",,,,,
96105532,Waizendorfer Straße,residential,False,False,32.479,"LINESTRING (10.7227684 49.2261563, 10.7231936 49.2262469)",,,,,
893741611,Waizendorfer Straße,residential,False,False,39.269,"LINESTRING (10.7227684 49.2261563, 10.723271 49.226026)",,,,,
34210656,Waizendorfer Straße,residential,False,True,160.324,"LINESTRING (10.7227684 49.2261563, 10.7226445 49.2261335, 10.7222932 49.2260695, 10.7218837 49.2260987, 10.7214016 49.2261445, 10.7206031 49.2262517)",,,,,
37789427,Frankenstraße,living_street,False,False,56.234,"LINESTRING (10.7318898 49.2295933, 10.7320373 49.2293542, 10.7321179 49.2291119)",,,,,
39027596,Am Mühlbuck,residential,False,False,12.873,"LINESTRING (10.7321179 49.2291119, 10.7320216 49.2290147)",,30,,,
37789427,Frankenstraße,living_street,False,True,56.234,"LINESTRING (10.7321179 49.2291119, 10.7320373 49.2293542, 10.7318898 49.2295933)",,,,,
37790398,Am Mühlbuck,residential,False,False,54.387,"LINESTRING (10.7309671 49.2289986, 10.730972 49.2294877)",,30,,,
37789463,Am Mühlbuck,residential,False,False,76.647,"LINESTRING (10.7309671 49.2289986, 10.7315223 49.2289942, 10.7320216 49.2290147)",,30,,,
37789463,Am Mühlbuck,residential,False,True,68.738,"LINESTRING (10.7309671 49.2289986, 10.7307846 49.2290139, 10.7301542 49.2290667, 10.7300307 49.2290862)",,30,,,
39027596,Am Mühlbuck,residential,False,False,10.246,"LINESTRING (10.7320216 49.2290147, 10.7321408 49.2289654)",,30,,,
39027596,Am Mühlbuck,residential,False,True,12.873,"LINESTRING (10.7320216 49.2290147, 10.7321179 49.2291119)",,30,,,
37789463,Am Mühlbuck,residential,False,True,76.647,"LINESTRING (10.7320216 49.2290147, 10.7315223 49.2289942, 10.7309671 49.2289986)",,30,,,
39027596,Am Mühlbuck,residential,False,True,10.246,"LINESTRING (10.7321408 49.2289654, 10.7320216 49.2290147)",,30,,,
37789445,Am Mühlbuck,residential,False,True,94.17500000000001,"LINESTRING (10.7319387 49.2278529, 10.7313751 49.2272436, 10.7312792 49.2271239)",,30,,,
37789445,Am Mühlbuck,residential,False,False,94.17500000000001,"LINESTRING (10.7312792 49.2271239, 10.7313751 49.2272436, 10.7319387 49.2278529)",,30,,,
37789445,Am Mühlbuck,residential,False,True,142.143,"LINESTRING (10.7312792 49.2271239, 10.7310844 49.2267379, 10.7309954 49.2266119, 10.7306722 49.226365, 10.7305569 49.2263369, 10.7302188 49.2263461, 10.7300706 49.2263006)",,30,,,
37790395,Sudetenstraße,residential,False,False,198.213,"LINESTRING (10.7312792 49.2271239, 10.730978 49.2271514, 10.7304125 49.2271265, 10.730111 49.2271726, 10.7294328 49.2272855, 10.7293443 49.2273337, 10.7292987 49.2274099, 10.7293282 49.2275675, 10.7293627 49.2276167, 10.7294804 49.2277845)",,30,,,
165276620,Nördliche Ringstraße,residential,False,False,26.53,"LINESTRING (10.7300706 49.2263006, 10.7303294 49.2261322)",,50,,,
165276620,Nördliche Ringstraße,residential,False,True,11.516,"LINESTRING (10.7300706 49.2263006, 10.7299489 49.226367)",,50,,,
37789445,Am Mühlbuck,residential,False,False,142.143,"LINESTRING (10.7300706 49.2263006, 10.7302188 49.2263461, 10.7305569 49.2263369, 10.7306722 49.226365, 10.7309954 49.2266119, 10.7310844 49.2267379, 10.7312792 49.2271239)",,30,,,
309817664,,residential,False,False,37.299,"LINESTRING (10.7260586 49.2272412, 10.7261744 49.227568)",,,,,
60110659,Färbergasse,residential,False,False,63.108000000000004,"LINESTRING (10.7260586 49.2272412, 10.7263447 49.2272031, 10.7264431 49.2271784, 10.726591 49.2271295, 10.7267063 49.2270297, 10.7267711 49.2269681)",,,,,
60110659,Färbergasse,residential,False,True,36.385000000000005,"LINESTRING (10.7260586 49.2272412, 10.7258101 49.2272365, 10.7255742 49.2272952)",,,,,
117569396,Heumarkt,residential,False,True,12.805,"LINESTRING (10.7271041 49.2262916, 10.7269398 49.2263334)",,,,,
39027595,Schmiedsgasse,residential,False,False,64.943,"LINESTRING (10.7271041 49.2262916, 10.7272786 49.2263722, 10.7273663 49.226485, 10.7273746 49.2266364, 10.7273222 49.2267993)",,,,,
103307060,Deutschordensstraße,residential,False,False,280.147,"LINESTRING (10.7271041 49.2262916, 10.7264531 49.2261613, 10.725821 49.2261724, 10.7249445 49.225977, 10.7240512 49.2258669, 10.7239332 49.2259825, 10.7238781 49.2263048)",,,,,
117569396,Heumarkt,residential,False,False,19.200000000000003,"LINESTRING (10.7271041 49.2262916, 10.727261 49.2262576, 10.7273379 49.2262168)",,,,,
39027595,Schmiedsgasse,residential,False,True,64.94300000000001,"LINESTRING (10.7273222 49.2267993, 10.7273746 49.2266364, 10.7273663 49.226485, 10.7272786 49.2263722, 10.7271041 49.2262916)",,,,,
37790398,Am Mühlbuck,residential,False,True,54.387,"LINESTRING (10.730972 49.2294877, 10.7309671 49.2289986)",,30,,,
37791255,Windsbacher Straße,secondary,False,True,51.524,"LINESTRING (10.7303294 49.2261322, 10.7297942 49.225828)",St 2220,50,,,
165276620,Nördliche Ringstraße,residential,False,True,26.53,"LINESTRING (10.7303294 49.2261322, 10.7300706 49.2263006)",,50,,,
722756616,Reuterner Straße,residential,False,False,56.575,"LINESTRING (10.7300307 49.2290862, 10.7304541 49.2295133)",,50,,,
37789463,Am Mühlbuck,residential,False,False,68.738,"LINESTRING (10.7300307 49.2290862, 10.7301542 49.2290667, 10.7307846 49.2290139, 10.7309671 49.2289986)",,30,,,
722756616,Reuterner Straße,residential,False,True,109.399,"LINESTRING (10.7300307 49.2290862, 10.7296588 49.2286922, 10.7292436 49.2282473)",,50,,,
60110647,Hauptstraße,residential,False,False,14.614,"LINESTRING (10.7235943 49.2267941, 10.7237954 49.2267891)",,,,,
"[34210657, 1234272073, 1234272074, 60110647, 60110653]",Hauptstraße,residential,False,True,38.837,"LINESTRING (10.7235943 49.2267941, 10.7235386 49.2267964, 10.7234755 49.2267991, 10.7234451 49.2267993, 10.7232318 49.2268008, 10.7230599 49.2268056)",,,yes,building_passage,
60110659,Färbergasse,residential,False,False,141.715,"LINESTRING (10.7235943 49.2267941, 10.7236015 49.2269281, 10.7235568 49.2269431, 10.7236174 49.2273332, 10.7237346 49.22751, 10.7245274 49.2274373)",,,,,
117569396,Heumarkt,residential,False,False,12.805,"LINESTRING (10.7269398 49.2263334, 10.7271041 49.2262916)",,,,,
"[229857996, 117569396]","['Heumarkt', 'Wolfram-von-Eschenbach-Platz']",residential,False,True,85.97000000000001,"LINESTRING (10.7269398 49.2263334, 10.7265457 49.2264146, 10.7263935 49.2264714, 10.7259266 49.2265548, 10.7258406 49.2266009)",,,,,
"[1233539021, 1233539022]",Färbergasse,residential,False,True,71.797,"LINESTRING (10.7269398 49.2263334, 10.7268489 49.2267488, 10.7268197 49.2268765, 10.7267711 49.2269681)",,,,building_passage,
60616129,Gottfried-von-Straßburg-Straße,residential,False,False,124.625,"LINESTRING (10.7262053 49.2232396, 10.7278073 49.2236414)",,30,,,
60616133,Tannhäuserstraße,residential,False,False,63.011,"LINESTRING (10.7262053 49.2232396, 10.726339 49.2226797)",,30,,,
60616133,Tannhäuserstraße,residential,False,True,70.555,"LINESTRING (10.7262053 49.2232396, 10.7260412 49.223865)",,30,,,
60616131,Tannhäuserstraße,residential,False,True,34.979,"LINESTRING (10.7260063 49.2241699, 10.7260966 49.2238609)",,30,,,
60616131,Tannhäuserstraße,residential,False,False,34.979,"LINESTRING (10.7260966 49.2238609, 10.7260063 49.2241699)",,30,,,
60616133,Tannhäuserstraße,residential,False,False,4.049,"LINESTRING (10.7260966 49.2238609, 10.7260412 49.223865)",,30,,,
60616133,Tannhäuserstraße,residential,False,True,186.79500000000002,"LINESTRING (10.7260966 49.2238609, 10.7275252 49.2242438, 10.72762 49.2242342, 10.7276597 49.2241934, 10.7278073 49.2236414)",,30,,,
60616128,Tannhäuserstraße,residential,False,True,59.625,"LINESTRING (10.7253214 49.2239628, 10.7253529 49.2238788, 10.7260412 49.223865)",,30,,,
25745824,Biederbacher Straße,tertiary,False,True,12.095,"LINESTRING (10.7251424 49.2225706, 10.7250995 49.2226757)",AN 12,50,,,
60616130,Hartmann-von-der-Aue-Straße,residential,False,False,87.744,"LINESTRING (10.7251424 49.2225706, 10.726339 49.2226797)",,30,,,
60616129,Gottfried-von-Straßburg-Straße,residential,False,True,124.625,"LINESTRING (10.7278073 49.2236414, 10.7262053 49.2232396)",,30,,,
60616133,Tannhäuserstraße,residential,False,True,74.328,"LINESTRING (10.7278073 49.2236414, 10.7279469 49.2229792)",,30,,,
60616133,Tannhäuserstraße,residential,False,False,186.79500000000002,"LINESTRING (10.7278073 49.2236414, 10.7276597 49.2241934, 10.72762 49.2242342, 10.7275252 49.2242438, 10.7260966 49.2238609)",,30,,,
60616133,Tannhäuserstraße,residential,False,False,70.555,"LINESTRING (10.7260412 49.223865, 10.7262053 49.2232396)",,30,,,
60616133,Tannhäuserstraße,residential,False,True,4.049,"LINESTRING (10.7260412 49.223865, 10.7260966 49.2238609)",,30,,,
60616128,Tannhäuserstraße,residential,False,False,59.625,"LINESTRING (10.7260412 49.223865, 10.7253529 49.2238788, 10.7253214 49.2239628)",,30,,,
60616130,Hartmann-von-der-Aue-Straße,residential,False,True,61.081,"LINESTRING (10.7287805 49.2230522, 10.7279469 49.2229792)",,30,,,
210068179,Steingrubenweg,residential,False,True,54.471,"LINESTRING (10.7287805 49.2230522, 10.7286449 49.223534)",,30,,,
210068179,Steingrubenweg,residential,False,False,84.095,"LINESTRING (10.7287805 49.2230522, 10.7288544 49.2226989, 10.728888 49.2222998)",,30,,,
60616130,Hartmann-von-der-Aue-Straße,residential,False,True,87.744,"LINESTRING (10.726339 49.2226797, 10.7251424 49.2225706)",,30,,,
60616133,Tannhäuserstraße,residential,False,True,63.011,"LINESTRING (10.726339 49.2226797, 10.7262053 49.2232396)",,30,,,
60616130,Hartmann-von-der-Aue-Straße,residential,False,False,121.82300000000001,"LINESTRING (10.726339 49.2226797, 10.7271769 49.2228815, 10.7279469 49.2229792)",,30,,,
893730555,Seitenstraße,residential,False,False,12.927,"LINESTRING (10.7280486 49.2253532, 10.7281757 49.2252718)",,30,,,
"[220744969, 42865706]",Untere Vorstadt,secondary,False,False,299.91099999999994,"LINESTRING (10.7280486 49.2253532, 10.7279783 49.225335, 10.7278731 49.2253313, 10.72776 49.2253305, 10.7271372 49.2253625, 10.7269147 49.2253739, 10.7267326 49.2253721, 10.7265265 49.2253373, 10.726309 49.2252707, 10.7260709 49.2251585, 10.7258741 49.2250349, 10.7250253 49.2244784, 10.7249733 49.224439, 10.7245939 49.2242227)",St 2220,"['50', '30']",,,
893730554,Untere Vorstadt,secondary,False,True,58.598000000000006,"LINESTRING (10.7280486 49.2253532, 10.7281125 49.225389, 10.7281528 49.2254846, 10.7281991 49.2256777, 10.7283323 49.2258323)",St 2220,30,,,
60616130,Hartmann-von-der-Aue-Straße,residential,False,False,61.081,"LINESTRING (10.7279469 49.2229792, 10.7287805 49.2230522)",,30,,,
60616133,Tannhäuserstraße,residential,False,False,74.328,"LINESTRING (10.7279469 49.2229792, 10.7278073 49.2236414)",,30,,,
60616130,Hartmann-von-der-Aue-Straße,residential,False,True,121.82300000000001,"LINESTRING (10.7279469 49.2229792, 10.7271769 49.2228815, 10.726339 49.2226797)",,30,,,
64454852,Gaulgasse,residential,False,False,84.309,"LINESTRING (10.7231589 49.227453, 10.7220321 49.2276357)",,,,,
67333597,Obere Vorstadt,tertiary,False,False,72.528,"LINESTRING (10.7231589 49.227453, 10.7230704 49.2271035, 10.7230611 49.2269356, 10.7230599 49.2268056)",AN 12,50,,,
67333597,Obere Vorstadt,tertiary,False,True,69.141,"LINESTRING (10.7231589 49.227453, 10.7232636 49.2278288, 10.7232886 49.2279656, 10.7232774 49.2280674)",AN 12,50,,,
64454844,Zufuhrstraße,residential,False,True,68.323,"LINESTRING (10.7220321 49.2276357, 10.7219774 49.2282491)",,,,,
64454852,Gaulgasse,residential,False,True,84.309,"LINESTRING (10.7220321 49.2276357, 10.7231589 49.227453)",,,,,
64454852,Gaulgasse,residential,False,False,109.288,"LINESTRING (10.7220321 49.2276357, 10.7212406 49.227649, 10.7205278 49.2276653)",,,,,
64454844,Zufuhrstraße,residential,False,False,10.259,"LINESTRING (10.7221228 49.2288815, 10.7220873 49.2287922)",,,,,
73913420,Obere Vorstadt,tertiary,False,True,35.829,"LINESTRING (10.7221228 49.2288815, 10.7217212 49.2290687)",AN 12,50,,,
73913420,Obere Vorstadt,tertiary,False,False,127.14,"LINESTRING (10.7221228 49.2288815, 10.7227245 49.2285866, 10.7229389 49.2284837, 10.7231118 49.2283511, 10.7231962 49.2282325, 10.7232774 49.2280674)",AN 12,50,,,
210068179,Steingrubenweg,residential,False,True,84.095,"LINESTRING (10.728888 49.2222998, 10.7288544 49.2226989, 10.7287805 49.2230522)",,30,,,
96104804,Nördliche Ringstraße,residential,False,True,9.774,"LINESTRING (10.7246494 49.2287094, 10.7245271 49.2287461)",,50,,,
96104808,Nördliche Ringstraße,residential,False,False,308.09,"LINESTRING (10.7246494 49.2287094, 10.7255675 49.2284, 10.7263775 49.2281857, 10.7272958 49.2279897, 10.7276143 49.2278778, 10.7278755 49.2277382, 10.7280143 49.2276411, 10.7283014 49.2274006)",,50,,,
96104811,Am Bärengarten,residential,False,True,49.838,"LINESTRING (10.7246494 49.2287094, 10.7246157 49.2284933, 10.7245288 49.2282694)",,,,,
67333597,Obere Vorstadt,tertiary,False,False,69.14099999999999,"LINESTRING (10.7232774 49.2280674, 10.7232886 49.2279656, 10.7232636 49.2278288, 10.7231589 49.227453)",AN 12,50,,,
73913420,Obere Vorstadt,tertiary,False,True,127.13999999999999,"LINESTRING (10.7232774 49.2280674, 10.7231962 49.2282325, 10.7231118 49.2283511, 10.7229389 49.2284837, 10.7227245 49.2285866, 10.7221228 49.2288815)",AN 12,50,,,
96104811,Am Bärengarten,residential,False,False,95.14200000000001,"LINESTRING (10.7232774 49.2280674, 10.7236086 49.2281637, 10.7241438 49.2281731, 10.7245288 49.2282694)",,,,,
98125336,Hopfengasse,residential,False,False,91.642,"LINESTRING (10.7186135 49.2302722, 10.7187808 49.2302169, 10.7189304 49.2301976, 10.7198418 49.2302889)",,,,,
39503665,Moosweg,residential,False,False,75.741,"LINESTRING (10.7192137 49.2296748, 10.7193276 49.2297764, 10.7195507 49.2298735, 10.7200864 49.2300223)",,,,,
73813027,Am Kreutweg,residential,False,False,109.144,"LINESTRING (10.7192137 49.2296748, 10.7191996 49.2295722, 10.7192172 49.2292779, 10.71917 49.2290248, 10.7191074 49.2286983)",,,,,
73813027,Am Kreutweg,residential,False,False,35.54,"LINESTRING (10.7188685 49.2275311, 10.7189557 49.2272166)",,,,,
73813027,Am Kreutweg,residential,False,True,65.158,"LINESTRING (10.7188685 49.2275311, 10.7189303 49.2277834, 10.7189895 49.2281116)",,,,,
73813169,Am Kreutweg,residential,False,True,45.445,"LINESTRING (10.7194759 49.227188, 10.7194607 49.227263, 10.7189557 49.2272166)",,,,,
73813027,Am Kreutweg,residential,False,True,29.638,"LINESTRING (10.719013 49.2269527, 10.7189557 49.2272166)",,,,,
73813027,Am Kreutweg,residential,False,False,133.869,"LINESTRING (10.719013 49.2269527, 10.7190725 49.2267469, 10.7191625 49.2266959, 10.7197067 49.2266313, 10.7200393 49.2265828, 10.7204141 49.226493, 10.720522 49.2264775)",,,,,
73813027,Am Kreutweg,residential,False,False,65.798,"LINESTRING (10.7191074 49.2286983, 10.7189895 49.2281116)",,,,,
73813027,Am Kreutweg,residential,False,True,109.144,"LINESTRING (10.7191074 49.2286983, 10.71917 49.2290248, 10.7192172 49.2292779, 10.7191996 49.2295722, 10.7192137 49.2296748)",,,,,
73813027,Am Kreutweg,residential,False,True,65.798,"LINESTRING (10.7189895 49.2281116, 10.7191074 49.2286983)",,,,,
73813027,Am Kreutweg,residential,False,False,65.158,"LINESTRING (10.7189895 49.2281116, 10.7189303 49.2277834, 10.7188685 49.2275311)",,,,,
73813027,Am Kreutweg,residential,False,False,29.638,"LINESTRING (10.7189557 49.2272166, 10.719013 49.2269527)",,,,,
73813027,Am Kreutweg,residential,False,True,35.54,"LINESTRING (10.7189557 49.2272166, 10.7188685 49.2275311)",,,,,
73813169,Am Kreutweg,residential,False,False,45.445,"LINESTRING (10.7189557 49.2272166, 10.7194607 49.227263, 10.7194759 49.227188)",,,,,
96105539,Ziegelhütte,residential,False,False,77.604,"LINESTRING (10.7198418 49.2302889, 10.7208409 49.2305367)",,,,,
73913423,Lichtenauer Straße,tertiary,False,True,34.567,"LINESTRING (10.7198418 49.2302889, 10.7199564 49.2301571, 10.7200864 49.2300223)",AN 12,50,,,
98125336,Hopfengasse,residential,False,True,91.64200000000001,"LINESTRING (10.7198418 49.2302889, 10.7189304 49.2301976, 10.7187808 49.2302169, 10.7186135 49.2302722)",,,,,
105704388,,residential,False,True,25.789,"LINESTRING (10.720522 49.2264775, 10.7206031 49.2262517)",,,,,
73813027,Am Kreutweg,residential,False,True,133.869,"LINESTRING (10.720522 49.2264775, 10.7204141 49.226493, 10.7200393 49.2265828, 10.7197067 49.2266313, 10.7191625 49.2266959, 10.7190725 49.2267469, 10.719013 49.2269527)",,,,,
73913419,Gartenstraße,residential,False,False,103.687,"LINESTRING (10.720522 49.2264775, 10.7205051 49.2270223, 10.7204519 49.2274083)",,,,,
73913419,Gartenstraße,residential,False,False,29.652,"LINESTRING (10.7204519 49.2274083, 10.7204634 49.227577, 10.7205278 49.2276653)",,,,,
73913419,Gartenstraße,residential,False,True,103.687,"LINESTRING (10.7204519 49.2274083, 10.7205051 49.2270223, 10.720522 49.2264775)",,,,,
"[73913424, 73913422]","['Duchselgasse', 'Hafenmarkt']",residential,False,True,230.62199999999999,"LINESTRING (10.7204519 49.2274083, 10.7208217 49.2273674, 10.7216932 49.227221, 10.7220434 49.2271673, 10.7221036 49.2270735, 10.7221239 49.2268915, 10.7221498 49.2267846, 10.7222751 49.2267524, 10.7230768 49.2267003)",,,,,
64454844,Zufuhrstraße,residential,False,False,60.915,"LINESTRING (10.7220873 49.2287922, 10.7219774 49.2282491)",,,,,
64454844,Zufuhrstraße,residential,False,True,10.259,"LINESTRING (10.7220873 49.2287922, 10.7221228 49.2288815)",,,,,
