osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,width,lanes,junction,bridge
1214216293,Druchhorner Straße,tertiary,False,False,180.64399999999998,"LINESTRING (7.869285 52.5461762, 7.869253 52.5460638, 7.869225 52.5458333, 7.8692164 52.5455433, 7.8692131 52.5455147, 7.8691995 52.5448756, 7.8691951 52.5446693, 7.8691704 52.5445551)",K 143,,,,,
39361699,Nonnenbergweg,residential,False,False,29.001,"LINESTRING (7.8731808 52.5455238, 7.8732447 52.5457817)",,,,,,
84000030,Sankt-Georg-Straße,residential,False,False,165.04,"LINESTRING (7.8731808 52.5455238, 7.8707403 52.5455406)",,,,,,
39361699,Nonnenbergweg,residential,False,True,78.89,"LINESTRING (7.8731808 52.5455238, 7.8730734 52.5449261, 7.8730623 52.5448181)",,,,,,
39361706,Nordstraße,residential,False,True,141.43,"LINESTRING (7.8753261 52.5458881, 7.8750743 52.5458786, 7.8741705 52.5458592, 7.8734652 52.5458068, 7.8732447 52.5457817)",,,,,,
333284984,Hoher Weg,living_street,False,False,115.546,"LINESTRING (7.8753261 52.5458881, 7.8751504 52.5449081, 7.8751563 52.5448549)",,,,,,
39361699,Nonnenbergweg,residential,False,True,69.239,"LINESTRING (7.8733481 52.5464012, 7.8732447 52.5457817)",,,,,,
84000019,Hermann-Böckmann-Straße,living_street,False,True,75.946,"LINESTRING (7.8733481 52.5464012, 7.8732367 52.5464169, 7.8722293 52.5463848)",,,,,,
27501143,Tiefer Weg,residential,False,True,141.689,"LINESTRING (7.8751563 52.5448549, 7.873561 52.5448262, 7.8732053 52.5448148, 7.8730623 52.5448181)",,50,,,,
333284984,Hoher Weg,living_street,False,True,115.546,"LINESTRING (7.8751563 52.5448549, 7.8751504 52.5449081, 7.8753261 52.5458881)",,,,,,
84005512,Hauptstraße,residential,False,False,173.484,"LINESTRING (7.8746894 52.5414228, 7.8746823 52.5414994, 7.8746731 52.5415714, 7.8746269 52.5416368, 7.8745205 52.5416926, 7.8743375 52.5417476, 7.8734612 52.541912, 7.8725589 52.542076)",,,,,,
199006600,Lingener Straße,primary,False,False,217.02399999999997,"LINESTRING (7.8746894 52.5414228, 7.873957 52.5414206, 7.8738621 52.5414195, 7.8736094 52.5414172, 7.8731877 52.5414133, 7.87281 52.5414064, 7.8724839 52.5413912, 7.8721313 52.5413598, 7.8718734 52.5413207, 7.8716331 52.5412688, 7.8715142 52.5412449)",B 214,50,,2,,
84005513,Am Schultenhof,residential,False,True,21.265,"LINESTRING (7.8642337 52.5443694, 7.8645203 52.5442907)",,,,,,
84005517,Am Schultenhof,residential,False,False,18.137,"LINESTRING (7.8642337 52.5443694, 7.8644689 52.5444478)",,,,,,
84005523,Am Schultenhof,residential,False,True,52.307,"LINESTRING (7.8642337 52.5443694, 7.8641336 52.5443457, 7.8635644 52.5441353)",,,,,,
84005518,Cronen Stiege,residential,False,False,131.927,"LINESTRING (7.8686646 52.5431033, 7.868588 52.5430916, 7.8668979 52.5428109, 7.8667835 52.5427891)",,,,,,
161799214,Hauptstraße,residential,False,False,104.24,"LINESTRING (7.8686646 52.5431033, 7.8686294 52.5431711, 7.8684656 52.5435279, 7.8682808 52.5438672, 7.8682496 52.5439417, 7.86825 52.5440033)",,,,,,
161799214,Hauptstraße,residential,False,True,51.165000000000006,"LINESTRING (7.8686646 52.5431033, 7.8687802 52.542927, 7.868902 52.5427495, 7.8689493 52.542677)",,,,,,
84005517,Am Schultenhof,residential,False,True,33.048,"LINESTRING (7.8649025 52.5445849, 7.8644689 52.5444478)",,,,,,
84005509,Schulstraße,residential,False,False,110.05499999999999,"LINESTRING (7.8729124 52.5438326, 7.8730522 52.5447216, 7.8730623 52.5448181)",,,,,,
84005509,Schulstraße,residential,False,True,133.728,"LINESTRING (7.8729124 52.5438326, 7.8728736 52.5435277, 7.8728174 52.5431582, 7.8728138 52.5431399, 7.8727661 52.5428819, 7.8727378 52.5426348)",,,,,,
8319064,Veilchenstraße,residential,False,False,92.404,"LINESTRING (7.8666618 52.5436127, 7.866709 52.5434568, 7.8667138 52.5433702, 7.8667423 52.5428575, 7.8667835 52.5427891)",,30,,,,
8319064,Veilchenstraße,residential,False,True,94.869,"LINESTRING (7.8666618 52.5436127, 7.8665356 52.5438647, 7.8663081 52.5442685, 7.8663073 52.5443686, 7.8663265 52.5444303)",,30,,,,
84005527,Am Dorfkamp,residential,False,False,174.81,"LINESTRING (7.8666618 52.5436127, 7.8657654 52.5434387, 7.8655088 52.5424511)",,30,,,,
84005512,Hauptstraße,residential,False,False,69.862,"LINESTRING (7.8712111 52.5421158, 7.8704629 52.5419929, 7.8703714 52.5419835, 7.8702103 52.5420059)",,,,,,
84005512,Hauptstraße,residential,False,True,93.451,"LINESTRING (7.8712111 52.5421158, 7.8714765 52.5421624, 7.8716187 52.5421794, 7.8717616 52.5421817, 7.8719296 52.5421729, 7.8725589 52.542076)",,,,,,
84005529,Quittstraße,residential,False,False,107.28,"LINESTRING (7.8712111 52.5421158, 7.8712498 52.5420485, 7.8713923 52.5416273, 7.8714326 52.541473, 7.8714192 52.5414305, 7.8713238 52.5413973, 7.8711218 52.5413668, 7.8710167 52.541337)",,,,,,
"[300795117, 300795119]",An der Kirchenburg,residential,False,True,58.436,"LINESTRING (7.8712111 52.5421158, 7.8711964 52.5421529, 7.8710558 52.5423299, 7.8712528 52.5424518, 7.8713292 52.5425623)",,,,,,
300794056,Am Vogelberg,residential,False,True,79.118,"LINESTRING (7.8727378 52.5426348, 7.8715784 52.5427301)",,,,,,
84005509,Schulstraße,residential,False,False,133.728,"LINESTRING (7.8727378 52.5426348, 7.8727661 52.5428819, 7.8728138 52.5431399, 7.8728174 52.5431582, 7.8728736 52.5435277, 7.8729124 52.5438326)",,,,,,
84005509,Schulstraße,residential,False,True,63.333999999999996,"LINESTRING (7.8727378 52.5426348, 7.8726182 52.542222, 7.8725739 52.542119, 7.8725589 52.542076)",,,,,,
8319064,Veilchenstraße,residential,False,False,92.56300000000002,"LINESTRING (7.8667835 52.5427891, 7.8668924 52.5427184, 7.8674549 52.5421815, 7.8675191 52.5420906)",,30,,,,
8319064,Veilchenstraße,residential,False,True,92.404,"LINESTRING (7.8667835 52.5427891, 7.8667423 52.5428575, 7.8667138 52.5433702, 7.866709 52.5434568, 7.8666618 52.5436127)",,30,,,,
84005518,Cronen Stiege,residential,False,True,131.927,"LINESTRING (7.8667835 52.5427891, 7.8668979 52.5428109, 7.868588 52.5430916, 7.8686646 52.5431033)",,,,,,
84005527,Am Dorfkamp,residential,False,True,98.018,"LINESTRING (7.8667835 52.5427891, 7.8666863 52.5427457, 7.8664074 52.5426002, 7.8662725 52.5425424, 7.8661455 52.5425066, 7.865989 52.5424696, 7.8658427 52.5424437, 7.8657109 52.5424357, 7.8655088 52.5424511)",,30,,,,
84005523,Am Schultenhof,residential,False,False,52.307,"LINESTRING (7.8635644 52.5441353, 7.8641336 52.5443457, 7.8642337 52.5443694)",,,,,,
"[300795117, 300795119]",An der Kirchenburg,residential,False,False,58.436,"LINESTRING (7.8713292 52.5425623, 7.8712528 52.5424518, 7.8710558 52.5423299, 7.8711964 52.5421529, 7.8712111 52.5421158)",,,,,,
84005527,Am Dorfkamp,residential,False,False,98.018,"LINESTRING (7.8655088 52.5424511, 7.8657109 52.5424357, 7.8658427 52.5424437, 7.865989 52.5424696, 7.8661455 52.5425066, 7.8662725 52.5425424, 7.8664074 52.5426002, 7.8666863 52.5427457, 7.8667835 52.5427891)",,30,,,,
84005527,Am Dorfkamp,residential,False,True,174.81,"LINESTRING (7.8655088 52.5424511, 7.8657654 52.5434387, 7.8666618 52.5436127)",,30,,,,
84005532,Am Dorfkamp,residential,False,False,39.730000000000004,"LINESTRING (7.8655088 52.5424511, 7.8654779 52.5423218, 7.8654723 52.5422568, 7.8654723 52.5421882, 7.8654834 52.5420955)",,,,,,
84005509,Schulstraße,residential,False,False,63.333999999999996,"LINESTRING (7.8725589 52.542076, 7.8725739 52.542119, 7.8726182 52.542222, 7.8727378 52.5426348)",,,,,,
84005512,Hauptstraße,residential,False,False,93.451,"LINESTRING (7.8725589 52.542076, 7.8719296 52.5421729, 7.8717616 52.5421817, 7.8716187 52.5421794, 7.8714765 52.5421624, 7.8712111 52.5421158)",,,,,,
84005512,Hauptstraße,residential,False,True,173.484,"LINESTRING (7.8725589 52.542076, 7.8734612 52.541912, 7.8743375 52.5417476, 7.8745205 52.5416926, 7.8746269 52.5416368, 7.8746731 52.5415714, 7.8746823 52.5414994, 7.8746894 52.5414228)",,,,,,
84013869,Im Grunde,residential,False,True,70.961,"LINESTRING (7.8732838 52.5383749, 7.8724262 52.5383275, 7.8722382 52.538331)",,,,,,
"[479972736, 541622018]",Im Grunde,residential,False,"[False, True]",55.92100000000001,"LINESTRING (7.8732838 52.5383749, 7.8735395 52.5383867, 7.8740239 52.5382035)",,30,,,,
10574985,Loxtener Straße,secondary,False,True,60.738,"LINESTRING (7.8656601 52.5446195, 7.865609 52.5445181, 7.8655236 52.5443638, 7.8653604 52.5441048)",L 74,50,,2,,
195415795,,secondary,True,False,14.536999999999999,"LINESTRING (7.8656601 52.5446195, 7.8657131 52.5446142, 7.865766 52.54462, 7.8658127 52.5446362, 7.8658479 52.5446609)",L 74,50,,,roundabout,
195415795,,secondary,True,False,17.621,"LINESTRING (7.8658479 52.5446609, 7.8658671 52.5446903, 7.8658697 52.544722, 7.8658552 52.5447525, 7.8658253 52.5447784, 7.8657832 52.5447971)",L 74,50,,,roundabout,
"[826194785, 30622396]",Hauptstraße,tertiary,False,True,41.391,"LINESTRING (7.8658479 52.5446609, 7.8659401 52.5446126, 7.866083 52.5445331, 7.8661917 52.5444823, 7.8663265 52.5444303)",K 143,,,,,
132692009,Bippener Straße,secondary,False,False,34.927,"LINESTRING (7.8656254 52.5447919, 7.8655247 52.544851, 7.8653445 52.5449395, 7.8652302 52.5449937)",L 73,50,,2,,
195415795,,secondary,True,False,23.905,"LINESTRING (7.8656254 52.5447919, 7.8655879 52.5447713, 7.865563 52.5447446, 7.8655531 52.5447145, 7.8655592 52.544684, 7.8655807 52.5446562, 7.8656155 52.544634, 7.8656601 52.5446195)",L 74,50,,,roundabout,
195415795,,secondary,True,False,11.134,"LINESTRING (7.8657832 52.5447971, 7.8657307 52.5448068, 7.8656759 52.544805, 7.8656254 52.5447919)",L 74,50,,,roundabout,
594331609,Loxtener Straße,secondary,False,False,110.74199999999999,"LINESTRING (7.8657832 52.5447971, 7.8658484 52.5448865, 7.865913 52.5450089, 7.8660811 52.545274, 7.8662195 52.5455293, 7.8663002 52.5457403)",L 74,50,,2,,
30622387,Alfons-Schulte-Straße,residential,True,False,24.526,"LINESTRING (7.8643344 52.5419861, 7.8645989 52.5419089, 7.8646669 52.5419008)",,,,,,
10574985,Loxtener Straße,secondary,False,True,8.577,"LINESTRING (7.8646767 52.5419777, 7.8646669 52.5419008)",L 74,50,,2,,
10574985,Loxtener Straße,secondary,False,False,241.717,"LINESTRING (7.8646767 52.5419777, 7.8648283 52.5425855, 7.8649379 52.5431152, 7.8650093 52.5433684, 7.8651343 52.5437176, 7.8653604 52.5441048)",L 74,50,,2,,
201910288,Alfons-Schulte-Straße,residential,True,False,23.206,"LINESTRING (7.8646767 52.5419777, 7.8646104 52.5419835, 7.8644999 52.5419871, 7.8643344 52.5419861)",,,,,,
"[222064705, 421277811, 860546862]",Lingener Straße,primary,False,False,94.089,"LINESTRING (7.8694563 52.5407281, 7.8691543 52.5406889, 7.8688119 52.540658, 7.8685675 52.5406424, 7.8682872 52.5406322, 7.868078 52.5406228)",B 214,50,,"['2', '3']",,
222064706,Lingener Straße,primary,True,False,51.114,"LINESTRING (7.8694563 52.5407281, 7.869915 52.5407987, 7.870182 52.5408551)",B 214,50,,2,,
30622395,Beckers Stiege,residential,False,True,4.757,"LINESTRING (7.8701562 52.5408949, 7.870182 52.5408551)",,,,,,
10574980,Lingener Straße,primary,True,False,50.870000000000005,"LINESTRING (7.8701562 52.5408949, 7.8698567 52.5408252, 7.8695831 52.540765, 7.8694563 52.5407281)",B 214,50,,,,
30622395,Beckers Stiege,residential,False,False,182.701,"LINESTRING (7.8701562 52.5408949, 7.8701342 52.540919, 7.8700701 52.5409881, 7.8699765 52.5410506, 7.8697636 52.541206, 7.8696834 52.541254, 7.8694004 52.5414274, 7.8691348 52.5415606, 7.8690258 52.541606, 7.8689697 52.541644, 7.8689206 52.5416978, 7.8688576 52.5417915, 7.868828 52.541882, 7.86879 52.5420525, 7.8687334 52.542173, 7.8686961 52.54221)",,,,,,
10574979,,primary,True,False,8.008,"LINESTRING (7.8711541 52.5411922, 7.8711615 52.5411686, 7.8711768 52.5411465, 7.8711994 52.5411268)",,50,,,roundabout,
10574980,Lingener Straße,primary,True,False,75.401,"LINESTRING (7.8711541 52.5411922, 7.8710247 52.5411391, 7.8707897 52.5410589, 7.8704591 52.540962, 7.8701562 52.5408949)",B 214,50,,,,
84000050,Sankt-Georg-Straße,residential,False,False,15.29,"LINESTRING (7.8707451 52.5457404, 7.8707476 52.5458779)",,,,,,
84000050,Sankt-Georg-Straße,residential,False,True,22.219,"LINESTRING (7.8707451 52.5457404, 7.8707403 52.5455406)",,,,,,
289709997,Sankt-Georg-Straße,residential,False,False,34.583,"LINESTRING (7.8707451 52.5457404, 7.8706814 52.5457435, 7.8706136 52.5457194, 7.870616 52.5455823, 7.870671 52.5455565, 7.8707403 52.5455406)",,,,,,
300794056,Am Vogelberg,residential,False,False,79.118,"LINESTRING (7.8715784 52.5427301, 7.8727378 52.5426348)",,,,,,
39361698,Kolpingstraße,residential,False,True,208.344,"LINESTRING (7.870959 52.5429303, 7.8710422 52.543271, 7.8711769 52.5438226, 7.8711871 52.5438643, 7.8713892 52.5447175, 7.8713919 52.5447849)",,,,,,
"[30622379, 314078975]","['Wacholderplatz', 'Ulmenweg']",living_street,False,True,142.068,"LINESTRING (7.8611947 52.5404509, 7.8608017 52.5404492, 7.8606492 52.5403876, 7.8605823 52.5402217, 7.8605948 52.5400022, 7.8606801 52.5397894, 7.8608587 52.5396053, 7.8609161 52.5395073)",,,,,,
333231769,Wacholderplatz,living_street,False,True,39.595,"LINESTRING (7.8623131 52.5404745, 7.8619326 52.5404781, 7.8617396 52.5404362)",,,,,,
84005532,Am Dorfkamp,residential,False,True,39.730000000000004,"LINESTRING (7.8654834 52.5420955, 7.8654723 52.5421882, 7.8654723 52.5422568, 7.8654779 52.5423218, 7.8655088 52.5424511)",,,,,,
84013865,Hackmanns Boll,residential,False,True,215.386,"LINESTRING (7.8742826 52.5392771, 7.8742411 52.5396702, 7.8741688 52.5397396, 7.8740747 52.5397614, 7.8738326 52.539744, 7.8735546 52.5397311, 7.8731743 52.5397017, 7.8726838 52.5396582, 7.8724396 52.5396283, 7.8719391 52.5395383, 7.8718152 52.5395172)",,,,,,
333231771,,living_street,False,True,23.2,"LINESTRING (7.8626467 52.5404794, 7.862786 52.5404777, 7.8629799 52.5404397)",,,,,,
333231769,Wacholderplatz,living_street,False,False,15.373000000000001,"LINESTRING (7.8615201 52.5404647, 7.8615754 52.5404671, 7.8617396 52.5404362)",,,,,,
30622392,Am Holzbach,residential,False,False,68.648,"LINESTRING (7.8631476 52.5403708, 7.8628198 52.5402125, 7.8623641 52.5399784)",,30,,,,
30622392,Am Holzbach,residential,False,True,91.25500000000001,"LINESTRING (7.8631476 52.5403708, 7.863425 52.540491, 7.8636138 52.5405527, 7.8638733 52.5405603, 7.8642036 52.5405498, 7.8643995 52.5405155)",,30,,,,
333231771,,living_street,False,False,13.814,"LINESTRING (7.8631476 52.5403708, 7.8630844 52.5404068, 7.8629799 52.5404397)",,,,,,
333231772,,living_street,False,False,20.078,"LINESTRING (7.8629799 52.5404397, 7.862792 52.5402999)",,,,,,
333231771,,living_street,False,False,23.2,"LINESTRING (7.8629799 52.5404397, 7.862786 52.5404777, 7.8626467 52.5404794)",,,,,,
333231771,,living_street,False,True,13.814,"LINESTRING (7.8629799 52.5404397, 7.8630844 52.5404068, 7.8631476 52.5403708)",,,,,,
333231772,,living_street,False,True,20.078,"LINESTRING (7.862792 52.5402999, 7.8629799 52.5404397)",,,,,,
84005517,Am Schultenhof,residential,False,False,33.048,"LINESTRING (7.8644689 52.5444478, 7.8649025 52.5445849)",,,,,,
84005517,Am Schultenhof,residential,False,True,18.137,"LINESTRING (7.8644689 52.5444478, 7.8642337 52.5443694)",,,,,,
333231783,Am Schultenhof,residential,False,False,17.811,"LINESTRING (7.8644689 52.5444478, 7.8645203 52.5442907)",,,,,,
84005513,Am Schultenhof,residential,False,False,21.265,"LINESTRING (7.8645203 52.5442907, 7.8642337 52.5443694)",,,,,,
333231783,Am Schultenhof,residential,False,True,17.811,"LINESTRING (7.8645203 52.5442907, 7.8644689 52.5444478)",,,,,,
84005513,Am Schultenhof,residential,False,True,60.480999999999995,"LINESTRING (7.8645203 52.5442907, 7.8651283 52.5441636, 7.8652051 52.5441431, 7.8653604 52.5441048)",,,,,,
"[479972736, 511339577]",Im Grunde,residential,False,False,37.332,"LINESTRING (7.8740239 52.5382035, 7.8741889 52.5383937, 7.8742639 52.5384184, 7.874377 52.53842)",,30,,,,
"[479972736, 541622018]",Im Grunde,residential,False,"[False, True]",55.92100000000001,"LINESTRING (7.8740239 52.5382035, 7.8735395 52.5383867, 7.8732838 52.5383749)",,30,,,,
484673465,Philipp-Neri-Weg,residential,True,False,62.603,"LINESTRING (7.874377 52.53842, 7.874314 52.5389817)",,,,,,
"[479972736, 511339577]",Im Grunde,residential,False,True,37.332,"LINESTRING (7.874377 52.53842, 7.8742639 52.5384184, 7.8741889 52.5383937, 7.8740239 52.5382035)",,30,,,,
484673465,Philipp-Neri-Weg,residential,True,False,32.916,"LINESTRING (7.874314 52.5389817, 7.8742826 52.5392771)",,,,,,
574825112,,residential,False,False,37.882,"LINESTRING (7.874314 52.5389817, 7.8737548 52.5389621)",,,,,,
574825112,,residential,False,True,37.882,"LINESTRING (7.8737548 52.5389621, 7.874314 52.5389817)",,,,,,
84013862,Am Mühlenkamp,residential,False,False,78.851,"LINESTRING (7.8710768 52.5382738, 7.8715044 52.5382996, 7.8720146 52.5383154, 7.8720933 52.5383178, 7.8722382 52.538331)",,,,,,
30622396,Hauptstraße,tertiary,False,False,145.08800000000002,"LINESTRING (7.86825 52.5440033, 7.8681819 52.5440068, 7.8680599 52.5440395, 7.8679094 52.5441326, 7.8676664 52.5442829, 7.8676335 52.544296, 7.8675476 52.5443303, 7.8674385 52.5443593, 7.8672486 52.5443776, 7.8672222 52.5443782, 7.8666816 52.5443897, 7.8664183 52.5444146, 7.8663265 52.5444303)",K 143,,,,,
161799214,Hauptstraße,residential,False,True,104.24000000000001,"LINESTRING (7.86825 52.5440033, 7.8682496 52.5439417, 7.8682808 52.5438672, 7.8684656 52.5435279, 7.8686294 52.5431711, 7.8686646 52.5431033)",,,,,,
1214216293,Druchhorner Straße,tertiary,False,True,8.676,"LINESTRING (7.86825 52.5440033, 7.8683183 52.5440131, 7.868369 52.5440304)",K 143,,,,,
"[721313147, 721313148, 30622397]",Michels Stiege,residential,False,False,309.848,"LINESTRING (7.868369 52.5440304, 7.8683371 52.5440792, 7.868213 52.5443271, 7.8681213 52.5446011, 7.8680965 52.5447337, 7.8680906 52.5447691, 7.868084 52.5448082, 7.8681084 52.5449164, 7.868224 52.5449998, 7.8682525 52.5450507, 7.8682492 52.5451857, 7.8682381 52.5452738, 7.8682359 52.5453305, 7.868221 52.5453769, 7.8681829 52.5454423, 7.8679703 52.5456909, 7.8678402 52.5457503, 7.8676344 52.5457622, 7.8672025 52.5457543, 7.8670877 52.5457522, 7.8664258 52.5457279, 7.8663002 52.5457403)",,,,,,yes
1214216293,Druchhorner Straße,tertiary,False,False,8.676,"LINESTRING (7.868369 52.5440304, 7.8683183 52.5440131, 7.86825 52.5440033)",K 143,,,,,
1214216293,Druchhorner Straße,tertiary,False,True,80.609,"LINESTRING (7.868369 52.5440304, 7.8684419 52.5440621, 7.8686407 52.5441628, 7.8688169 52.5442709, 7.869027 52.5443999, 7.8691301 52.5444901, 7.8691704 52.5445551)",K 143,,,,,
