osmid,name,highway,oneway,reversed,length,lanes,maxspeed,geometry,bridge,ref,width
"[1100608652, 37909644, 1100608653]",Steinweg,residential,False,False,81.84400000000001,,,"LINESTRING (10.3262747 51.937905, 10.3264779 51.9379363, 10.3266428 51.9379411, 10.3267464 51.9379257, 10.3269372 51.9378767, 10.3269795 51.9378592, 10.3271661 51.9377575, 10.3273187 51.9376721)",yes,,
"[1094925186, 37909644, 1094925189, 1094925190]",Steinweg,residential,False,True,168.47400000000002,,,"LINESTRING (10.3262747 51.937905, 10.3259076 51.9378421, 10.3256397 51.9377964, 10.3252146 51.937722, 10.3249172 51.9376677, 10.3244456 51.937591, 10.323905 51.9375039)",,,
71406096,Glockenkamp,residential,False,False,276.215,,30,"LINESTRING (10.3262747 51.937905, 10.3261722 51.9380912, 10.3261552 51.9382308, 10.3262009 51.9383569, 10.3279868 51.9393405, 10.3286405 51.9397027)",,,
27220025,Sülteweg,residential,False,False,65.579,,30,"LINESTRING (10.3361027 51.9332199, 10.3353585 51.9328494)",,,5
27220025,Sülteweg,residential,False,True,72.95,,30,"LINESTRING (10.3361027 51.9332199, 10.336962 51.9336068)",,,5
72592015,Walther-Nernst-Straße,residential,False,True,88.56,,30,"LINESTRING (10.3361027 51.9332199, 10.3354681 51.9339136)",,,5
10425717,Lange Straße,tertiary,False,False,60.052,2,50,"LINESTRING (10.3354394 51.9385998, 10.3350134 51.9390717)",,,
10425717,Lange Straße,tertiary,False,True,51.363,2,50,"LINESTRING (10.3354394 51.9385998, 10.3356072 51.9384664, 10.3358257 51.9383424, 10.3359656 51.9382741)",,,
72592024,Lange Straße,residential,True,False,57.734,,,"LINESTRING (10.3354394 51.9385998, 10.3355162 51.9383454, 10.3355976 51.9381893, 10.3356679 51.9381031)",,,5
26655074,Ringstraße,residential,False,False,64.13000000000001,2,50,"LINESTRING (10.3320073 51.9358005, 10.3321783 51.9358149, 10.3327182 51.935859, 10.3329346 51.9358416)",,,
26655074,Ringstraße,residential,False,True,93.355,2,50,"LINESTRING (10.3320073 51.9358005, 10.3316766 51.9358522, 10.3314235 51.9359905, 10.3309287 51.9362802)",,,
"[55942779, 234347060]",August-Grotehenne-Straße,residential,False,False,547.178,,,"LINESTRING (10.3320073 51.9358005, 10.331641 51.9355512, 10.3283301 51.9340064, 10.3280113 51.9338596, 10.3278551 51.9337851, 10.3277241 51.9338983, 10.3271066 51.9344195, 10.3270854 51.9344413, 10.3267374 51.9347991, 10.3263579 51.9351602)",,,5
72591997,August-Grotehenne-Straße,residential,False,True,216.21800000000002,,,"LINESTRING (10.3320073 51.9358005, 10.3322808 51.9360363, 10.3325075 51.9364089, 10.3328547 51.9367647, 10.333056 51.9371616, 10.3332518 51.9375697)",,,5
26655074,Ringstraße,residential,False,False,98.427,2,50,"LINESTRING (10.3329346 51.9358416, 10.3332926 51.9358002, 10.3343281 51.9356305)",,,
26655074,Ringstraße,residential,False,True,64.13,2,50,"LINESTRING (10.3329346 51.9358416, 10.3327182 51.935859, 10.3321783 51.9358149, 10.3320073 51.9358005)",,,
72591967,Freiheitsplatz,residential,True,False,148.129,,,"LINESTRING (10.3329346 51.9358416, 10.3330718 51.935936, 10.3347919 51.9363148, 10.3349168 51.9363336)",,,4
10425717,Lange Straße,tertiary,False,True,29.639,2,50,"LINESTRING (10.3366067 51.9379952, 10.3369631 51.9378443)",,,
10425717,Lange Straße,tertiary,False,False,53.798,2,50,"LINESTRING (10.3366067 51.9379952, 10.3362425 51.9381588, 10.336046 51.9382406, 10.3359656 51.9382741)",,,
"[851909767, 55942327]",Steimelstraße,residential,False,False,261.05999999999995,,,"LINESTRING (10.3335149 51.9378262, 10.3333458 51.9379164, 10.3330585 51.9381197, 10.3328586 51.9382717, 10.3323153 51.9388113, 10.3322343 51.9389471, 10.3323549 51.9391923, 10.3323679 51.9392981, 10.3319881 51.9398532)",,,
851909769,Breite Straße,residential,False,False,25.992,,,"LINESTRING (10.3335149 51.9378262, 10.3333999 51.9376593, 10.3333981 51.9376069)",,,
"[851909769, 4818685]",Breite Straße,residential,False,True,172.94600000000003,,,"LINESTRING (10.3335149 51.9378262, 10.3336105 51.9379211, 10.3344243 51.9386474, 10.3349188 51.9390299, 10.3350134 51.9390717)",,,
55942330,Mühlenstraße,secondary,False,True,293.239,2,50,"LINESTRING (10.3319881 51.9398532, 10.3310828 51.9396561, 10.3306834 51.9395001, 10.3305346 51.93938, 10.3304859 51.9393407, 10.3304465 51.9392309, 10.3304201 51.9391574, 10.3304342 51.9387274, 10.3304076 51.9385834, 10.3303581 51.9384705, 10.3302618 51.9383365, 10.3301757 51.9382483, 10.3299587 51.9380188, 10.3298696 51.9378703)",,L 515,
55942331,Mühlenstraße,secondary,False,False,72.117,,50,"LINESTRING (10.3319881 51.9398532, 10.3325437 51.940004, 10.3328296 51.940115, 10.332905 51.9401619)",,L 515,
"[55942327, 851909767]",Steimelstraße,residential,False,True,261.06,,,"LINESTRING (10.3319881 51.9398532, 10.3323679 51.9392981, 10.3323549 51.9391923, 10.3322343 51.9389471, 10.3323153 51.9388113, 10.3328586 51.9382717, 10.3330585 51.9381197, 10.3333458 51.9379164, 10.3335149 51.9378262)",,,
15518217,Mühlenstraße,secondary,False,True,45.745,,50,"LINESTRING (10.3298696 51.9378703, 10.3298289 51.9377626, 10.3297934 51.9376708, 10.3296798 51.9374766)",,L 515,
55942328,Mühlenstraße,residential,False,False,88.588,,30,"LINESTRING (10.3298696 51.9378703, 10.3297032 51.9378741, 10.3295908 51.9378623, 10.3293091 51.9377467, 10.3289745 51.9376835, 10.3286575 51.9376441)",,,
55942330,Mühlenstraße,secondary,False,False,293.23900000000003,2,50,"LINESTRING (10.3298696 51.9378703, 10.3299587 51.9380188, 10.3301757 51.9382483, 10.3302618 51.9383365, 10.3303581 51.9384705, 10.3304076 51.9385834, 10.3304342 51.9387274, 10.3304201 51.9391574, 10.3304465 51.9392309, 10.3304859 51.9393407, 10.3305346 51.93938, 10.3306834 51.9395001, 10.3310828 51.9396561, 10.3319881 51.9398532)",,L 515,
71406097,Mühlenstraße,residential,False,False,59.026,,30,"LINESTRING (10.3286575 51.9376441, 10.3280692 51.9372565)",,,
55942328,Mühlenstraße,residential,False,True,88.588,,30,"LINESTRING (10.3286575 51.9376441, 10.3289745 51.9376835, 10.3293091 51.9377467, 10.3295908 51.9378623, 10.3297032 51.9378741, 10.3298696 51.9378703)",,,
71406095,Mühlenstraße,residential,False,False,92.953,,,"LINESTRING (10.3286575 51.9376441, 10.3274882 51.937712, 10.3273187 51.9376721)",,,
55942329,Steinweg,residential,False,False,24.639,,30,"LINESTRING (10.3273187 51.9376721, 10.3275882 51.9375255)",,,
71406095,Mühlenstraße,residential,False,True,92.953,,,"LINESTRING (10.3273187 51.9376721, 10.3274882 51.937712, 10.3286575 51.9376441)",,,
"[37909644, 1100608652, 1100608653]",Steinweg,residential,False,True,81.844,,,"LINESTRING (10.3273187 51.9376721, 10.3271661 51.9377575, 10.3269795 51.9378592, 10.3269372 51.9378767, 10.3267464 51.9379257, 10.3266428 51.9379411, 10.3264779 51.9379363, 10.3262747 51.937905)",yes,,
1144480774,Harzstraße,secondary,False,False,41.461,,50,"LINESTRING (10.3259666 51.9348759, 10.3263579 51.9351602)",,L 515,
55942774,Lerchenkamp,residential,False,False,103.896,,30,"LINESTRING (10.3259666 51.9348759, 10.326382 51.9344674, 10.3268032 51.9340972)",,,
"[1144480776, 1144480774]",Harzstraße,secondary,False,True,47.408,,50,"LINESTRING (10.3259666 51.9348759, 10.3257425 51.9347131, 10.3255136 51.9345538)",,L 515,
69975556,Finkenweg,residential,False,False,54.646,,30,"LINESTRING (10.3264093 51.9330997, 10.3257814 51.9334024)",,,
72592005,Heimkehrer Straße,residential,False,False,74.913,,30,"LINESTRING (10.3264093 51.9330997, 10.3255337 51.9326967)",,,5
55942774,Lerchenkamp,residential,False,True,158.691,,30,"LINESTRING (10.3264093 51.9330997, 10.3274237 51.9336072, 10.3269087 51.9340174, 10.3268032 51.9340972)",,,
69975556,Finkenweg,residential,False,True,98.075,,30,"LINESTRING (10.3247064 51.9339843, 10.3257814 51.9334024)",,,
1144480776,Harzstraße,secondary,False,False,84.1,,50,"LINESTRING (10.3247064 51.9339843, 10.3255136 51.9345538)",,L 515,
1144480776,Harzstraße,secondary,False,True,73.58,,50,"LINESTRING (10.3247064 51.9339843, 10.3239938 51.9334895)",,L 515,
"[72591985, 235255601]",Dr.-Erich-Thieler-Straße,residential,False,False,59.061,,,"LINESTRING (10.3247064 51.9339843, 10.3246421 51.934014, 10.3240549 51.9343316)",,,5
55942775,Harzstraße,residential,False,False,13.801,,30,"LINESTRING (10.3322778 51.9374772, 10.332233 51.9373562)",,,
"[29044935, 503754216, 893345688, 582625336, 1094925177, 1094925178]",Harzstraße,residential,False,False,180.343,,,"LINESTRING (10.3322778 51.9374772, 10.3320937 51.9375028, 10.3316874 51.9374986, 10.33129 51.9374817, 10.3306649 51.9374528, 10.3303953 51.9374372, 10.3302369 51.9374252, 10.3300028 51.9374116, 10.3298199 51.9374293, 10.3296798 51.9374766)",,,
29044935,Harzstraße,residential,False,True,67.792,,,"LINESTRING (10.3322778 51.9374772, 10.3327053 51.9374954, 10.3330277 51.9375303, 10.3332518 51.9375697)",,,
59604834,Ringstraße,residential,False,True,31.067,,30,"LINESTRING (10.3309287 51.9362802, 10.3311546 51.9365224)",,,
26655074,Ringstraße,residential,False,False,93.355,2,50,"LINESTRING (10.3309287 51.9362802, 10.3314235 51.9359905, 10.3316766 51.9358522, 10.3320073 51.9358005)",,,
26655074,Ringstraße,residential,False,True,34.381,2,50,"LINESTRING (10.3309287 51.9362802, 10.3307274 51.9363938, 10.3305244 51.9364586)",,,
1144480774,Harzstraße,secondary,False,True,41.461,,50,"LINESTRING (10.3263579 51.9351602, 10.3259666 51.9348759)",,L 515,
"[55942779, 234347060]",August-Grotehenne-Straße,residential,False,True,547.178,,,"LINESTRING (10.3263579 51.9351602, 10.3267374 51.9347991, 10.3270854 51.9344413, 10.3271066 51.9344195, 10.3277241 51.9338983, 10.3278551 51.9337851, 10.3280113 51.9338596, 10.3283301 51.9340064, 10.331641 51.9355512, 10.3320073 51.9358005)",,,5
234347062,Harzstraße,secondary,False,False,249.96900000000002,,50,"LINESTRING (10.3263579 51.9351602, 10.3284304 51.9366048, 10.3286484 51.9367421, 10.3287886 51.9368355)",,L 515,
72592022,Max-Bodenstein-Straße,residential,False,True,24.501,,30,"LINESTRING (10.3366989 51.9343088, 10.3363817 51.9342073)",,,6
"[27077653, 55274710, 27077654]",Bahnhofstraße,residential,False,False,63.674,2,50,"LINESTRING (10.3366989 51.9343088, 10.3366346 51.9343938, 10.3363433 51.9347329, 10.3363079 51.9347759, 10.3362772 51.9348188)",yes,,
"[55942333, 59604839]",Meisterstraße,residential,False,"[False, True]",97.43400000000001,,30,"LINESTRING (10.3345526 51.9371093, 10.3341734 51.9372273, 10.3340613 51.9372729, 10.3335414 51.9375655, 10.3333981 51.9376069)",,,
72591964,Konsumstraße,residential,True,False,67.5,,,"LINESTRING (10.3345526 51.9371093, 10.3348848 51.9375519, 10.3349812 51.9376554)",,,5
"[851909764, 72591991]",Meisterstraße,residential,False,False,103.61,,,"LINESTRING (10.3345526 51.9371093, 10.3347538 51.937054, 10.3349598 51.9370411, 10.3351981 51.9370486, 10.3357927 51.9374191)",,,5
823570560,Bahnhofstraße,residential,False,True,92.006,,30,"LINESTRING (10.3345526 51.9371093, 10.3345664 51.9369388, 10.3346055 51.9367573, 10.3346481 51.9366366, 10.334711 51.9365171, 10.3347698 51.936444, 10.3348367 51.9363909, 10.3349168 51.9363336)",,,
55942775,Harzstraße,residential,False,True,13.801,,30,"LINESTRING (10.332233 51.9373562, 10.3322778 51.9374772)",,,
59604834,Ringstraße,residential,False,False,31.067,,30,"LINESTRING (10.3311546 51.9365224, 10.3309287 51.9362802)",,,
34784626,Untere Mühlenstraße,residential,False,True,95.751,,30,"LINESTRING (10.3360626 51.9393953, 10.3360159 51.9394601, 10.3355923 51.9394772, 10.3348952 51.9391696)",,,
1094925185,Zur Bruchwiese,residential,False,True,204.038,,30,"LINESTRING (10.3225807 51.9391459, 10.3238434 51.9375536, 10.323905 51.9375039)",,,
27219876,Steinweg,residential,False,True,93.854,,,"LINESTRING (10.323905 51.9375039, 10.3225818 51.9372873)",,,
69975559,Kastanienallee,residential,False,True,42.604,,,"LINESTRING (10.323905 51.9375039, 10.3239754 51.9374444, 10.3240234 51.9371795, 10.3240081 51.9371376)",,,6
1094925185,Zur Bruchwiese,residential,False,False,204.038,,30,"LINESTRING (10.323905 51.9375039, 10.3238434 51.9375536, 10.3225807 51.9391459)",,,
"[1094925186, 37909644, 1094925189, 1094925190]",Steinweg,residential,False,False,168.47400000000002,,,"LINESTRING (10.323905 51.9375039, 10.3244456 51.937591, 10.3249172 51.9376677, 10.3252146 51.937722, 10.3256397 51.9377964, 10.3259076 51.9378421, 10.3262747 51.937905)",,,
55942329,Steinweg,residential,False,False,67.998,,30,"LINESTRING (10.3280692 51.9372565, 10.3287886 51.9368355)",,,
55942329,Steinweg,residential,False,True,44.52,,30,"LINESTRING (10.3280692 51.9372565, 10.3275882 51.9375255)",,,
71406097,Mühlenstraße,residential,False,True,59.026,,30,"LINESTRING (10.3280692 51.9372565, 10.3286575 51.9376441)",,,
72591976,Schlesierstraße,residential,False,False,40.762,,,"LINESTRING (10.3242205 51.9351729, 10.3239439 51.9348484)",,,
"[71874080, 71808913]","['Obere Mühlenstraße', 'Schlesierstraße']",residential,False,False,365.07300000000004,,30,"LINESTRING (10.3242205 51.9351729, 10.3244739 51.935542, 10.3249176 51.9361885, 10.3251475 51.9362689, 10.325267 51.9363264, 10.3258725 51.9365808, 10.3261328 51.9365694, 10.3268094 51.9370013, 10.3275882 51.9375255)",,,
71808913,Schlesierstraße,residential,False,True,112.317,,,"LINESTRING (10.3242205 51.9351729, 10.3254699 51.9345838, 10.3255136 51.9345538)",,,
55942329,Steinweg,residential,False,False,44.52,,30,"LINESTRING (10.3275882 51.9375255, 10.3280692 51.9372565)",,,
55942329,Steinweg,residential,False,True,24.639,,30,"LINESTRING (10.3275882 51.9375255, 10.3273187 51.9376721)",,,
"[71874080, 71808913]","['Obere Mühlenstraße', 'Schlesierstraße']",residential,False,True,365.073,,30,"LINESTRING (10.3275882 51.9375255, 10.3268094 51.9370013, 10.3261328 51.9365694, 10.3258725 51.9365808, 10.325267 51.9363264, 10.3251475 51.9362689, 10.3249176 51.9361885, 10.3244739 51.935542, 10.3242205 51.9351729)",,,
1144480776,Harzstraße,secondary,False,True,84.1,,50,"LINESTRING (10.3255136 51.9345538, 10.3247064 51.9339843)",,L 515,
71808913,Schlesierstraße,residential,False,False,112.317,,,"LINESTRING (10.3255136 51.9345538, 10.3254699 51.9345838, 10.3242205 51.9351729)",,,
"[1144480776, 1144480774]",Harzstraße,secondary,False,False,47.408,,50,"LINESTRING (10.3255136 51.9345538, 10.3257425 51.9347131, 10.3259666 51.9348759)",,L 515,
"[72591985, 235255601]",Dr.-Erich-Thieler-Straße,residential,False,True,59.061,,,"LINESTRING (10.3240549 51.9343316, 10.3246421 51.934014, 10.3247064 51.9339843)",,,5
72592013,Amselweg,residential,False,False,104.29,,30,"LINESTRING (10.3268032 51.9340972, 10.3257814 51.9334024)",,,5
55942774,Lerchenkamp,residential,False,False,158.69099999999997,,30,"LINESTRING (10.3268032 51.9340972, 10.3269087 51.9340174, 10.3274237 51.9336072, 10.3264093 51.9330997)",,,
55942774,Lerchenkamp,residential,False,True,103.896,,30,"LINESTRING (10.3268032 51.9340972, 10.326382 51.9344674, 10.3259666 51.9348759)",,,
27219876,Steinweg,residential,False,False,93.854,,,"LINESTRING (10.3225818 51.9372873, 10.323905 51.9375039)",,,
72591961,Heimkehrer Straße,residential,False,False,137.542,,30,"LINESTRING (10.3255337 51.9326967, 10.3239938 51.9334895)",,,5
72592005,Heimkehrer Straße,residential,False,False,35.665,,30,"LINESTRING (10.3255337 51.9326967, 10.3251186 51.9325034)",,,5
72592005,Heimkehrer Straße,residential,False,True,74.913,,30,"LINESTRING (10.3255337 51.9326967, 10.3264093 51.9330997)",,,5
837635803,Konsumstraße,residential,False,True,27.893,,,"LINESTRING (10.3359656 51.9382741, 10.3356679 51.9381031)",,,5
10425717,Lange Straße,tertiary,False,False,51.363,2,50,"LINESTRING (10.3359656 51.9382741, 10.3358257 51.9383424, 10.3356072 51.9384664, 10.3354394 51.9385998)",,,
10425717,Lange Straße,tertiary,False,True,53.798,2,50,"LINESTRING (10.3359656 51.9382741, 10.336046 51.9382406, 10.3362425 51.9381588, 10.3366067 51.9379952)",,,
69975556,Finkenweg,residential,False,False,98.075,,30,"LINESTRING (10.3257814 51.9334024, 10.3247064 51.9339843)",,,
69975556,Finkenweg,residential,False,True,54.646,,30,"LINESTRING (10.3257814 51.9334024, 10.3264093 51.9330997)",,,
72592013,Amselweg,residential,False,True,104.29,,30,"LINESTRING (10.3257814 51.9334024, 10.3268032 51.9340972)",,,5
72591976,Schlesierstraße,residential,False,True,40.762,,,"LINESTRING (10.3239439 51.9348484, 10.3242205 51.9351729)",,,
26655038,Freiheitsstraße,residential,False,False,66.452,,,"LINESTRING (10.3366931 51.9369523, 10.3358915 51.9366163)",,,
72592015,Walther-Nernst-Straße,residential,False,False,88.56,,30,"LINESTRING (10.3354681 51.9339136, 10.3361027 51.9332199)",,,5
72592022,Max-Bodenstein-Straße,residential,False,False,70.638,,30,"LINESTRING (10.3354681 51.9339136, 10.3363817 51.9342073)",,,6
"[418338732, 72592022]","['Max-Bodenstein-Straße', 'Sülteweg']",residential,False,True,72.071,,30,"LINESTRING (10.3354681 51.9339136, 10.335238 51.933848, 10.3345058 51.9336528)",,,6
72591961,Heimkehrer Straße,residential,False,True,137.542,,30,"LINESTRING (10.3239938 51.9334895, 10.3255337 51.9326967)",,,5
1144480776,Harzstraße,secondary,False,False,73.58,,50,"LINESTRING (10.3239938 51.9334895, 10.3247064 51.9339843)",,L 515,
29044935,Harzstraße,residential,False,True,10.849,,,"LINESTRING (10.3332518 51.9375697, 10.3333981 51.9376069)",,,
29044935,Harzstraße,residential,False,False,67.792,,,"LINESTRING (10.3332518 51.9375697, 10.3330277 51.9375303, 10.3327053 51.9374954, 10.3322778 51.9374772)",,,
72591997,August-Grotehenne-Straße,residential,False,False,216.21800000000002,,,"LINESTRING (10.3332518 51.9375697, 10.333056 51.9371616, 10.3328547 51.9367647, 10.3325075 51.9364089, 10.3322808 51.9360363, 10.3320073 51.9358005)",,,5
4818688,Innersteallee,residential,False,False,325.567,,,"LINESTRING (10.3295789 51.9328181, 10.3317456 51.9334642, 10.3338523 51.9340948)",,,
71406096,Glockenkamp,residential,False,True,276.215,,30,"LINESTRING (10.3286405 51.9397027, 10.3279868 51.9393405, 10.3262009 51.9383569, 10.3261552 51.9382308, 10.3261722 51.9380912, 10.3262747 51.937905)",,,
10425717,Lange Straße,tertiary,False,False,29.639,2,50,"LINESTRING (10.3369631 51.9378443, 10.3366067 51.9379952)",,,
851909764,Meisterstraße,residential,False,True,93.364,,,"LINESTRING (10.3369631 51.9378443, 10.3368768 51.937798, 10.3358981 51.9374443, 10.3357927 51.9374191)",,,5
72591975,Wilhelm-Ostwald-Straße,residential,False,False,77.727,,30,"LINESTRING (10.3363817 51.9342073, 10.336962 51.9336068)",,,5
72592022,Max-Bodenstein-Straße,residential,False,False,24.501,,30,"LINESTRING (10.3363817 51.9342073, 10.3366989 51.9343088)",,,6
72592022,Max-Bodenstein-Straße,residential,False,True,70.638,,30,"LINESTRING (10.3363817 51.9342073, 10.3354681 51.9339136)",,,6
27220025,Sülteweg,residential,False,False,72.95,,30,"LINESTRING (10.336962 51.9336068, 10.3361027 51.9332199)",,,5
72591975,Wilhelm-Ostwald-Straße,residential,False,True,77.727,,30,"LINESTRING (10.336962 51.9336068, 10.3363817 51.9342073)",,,5
72592005,Heimkehrer Straße,residential,False,True,35.665,,30,"LINESTRING (10.3251186 51.9325034, 10.3255337 51.9326967)",,,5
72765831,Konsumstraße,residential,False,True,61.525,,,"LINESTRING (10.3349812 51.9376554, 10.3357927 51.9374191)",,,2
72591964,Konsumstraße,residential,True,False,68.598,,,"LINESTRING (10.3349812 51.9376554, 10.335046 51.93771, 10.3351959 51.9378123, 10.3356205 51.9380746, 10.3356679 51.9381031)",,,5
72765831,Konsumstraße,residential,False,False,61.525,,,"LINESTRING (10.3357927 51.9374191, 10.3349812 51.9376554)",,,2
851909764,Meisterstraße,residential,False,False,93.364,,,"LINESTRING (10.3357927 51.9374191, 10.3358981 51.9374443, 10.3368768 51.937798, 10.3369631 51.9378443)",,,5
"[851909764, 72591991]",Meisterstraße,residential,False,True,103.61000000000001,,,"LINESTRING (10.3357927 51.9374191, 10.3351981 51.9370486, 10.3349598 51.9370411, 10.3347538 51.937054, 10.3345526 51.9371093)",,,5
4818688,Innersteallee,residential,False,False,184.715,,,"LINESTRING (10.3338523 51.9340948, 10.3362772 51.9348188)",,,
73305146,Kurze Straße,residential,False,False,93.253,,30,"LINESTRING (10.3338523 51.9340948, 10.3328576 51.9346668)",,,5
4818688,Innersteallee,residential,False,True,325.567,,,"LINESTRING (10.3338523 51.9340948, 10.3317456 51.9334642, 10.3295789 51.9328181)",,,
73305140,Papiergarten,residential,False,False,147.127,,,"LINESTRING (10.3328576 51.9346668, 10.3343281 51.9356305)",,,5
73305146,Kurze Straße,residential,False,True,93.253,,30,"LINESTRING (10.3328576 51.9346668, 10.3338523 51.9340948)",,,5
73305140,Papiergarten,residential,False,True,79.069,,,"LINESTRING (10.3328576 51.9346668, 10.3328357 51.9346529, 10.3320536 51.934157)",,,5
73305140,Papiergarten,residential,False,False,79.069,,,"LINESTRING (10.3320536 51.934157, 10.3328357 51.9346529, 10.3328576 51.9346668)",,,5
73305140,Papiergarten,residential,False,True,147.127,,,"LINESTRING (10.3343281 51.9356305, 10.3328576 51.9346668)",,,5
26655074,Ringstraße,residential,False,False,87.253,2,50,"LINESTRING (10.3343281 51.9356305, 10.3345437 51.9355932, 10.3349249 51.9355979, 10.3355924 51.9355987)",,,
26655074,Ringstraße,residential,False,True,98.427,2,50,"LINESTRING (10.3343281 51.9356305, 10.3332926 51.9358002, 10.3329346 51.9358416)",,,
74611508,Uitschenpump,residential,False,True,246.449,,,"LINESTRING (10.3283206 51.9347076, 10.3293433 51.9355276, 10.3305244 51.9364586)",,,5
26655074,Ringstraße,residential,False,False,34.381,2,50,"LINESTRING (10.3305244 51.9364586, 10.3307274 51.9363938, 10.3309287 51.9362802)",,,
26655074,Ringstraße,residential,False,True,128.501,2,50,"LINESTRING (10.3305244 51.9364586, 10.3303456 51.9365177, 10.3296106 51.9366718, 10.3293921 51.9367177, 10.3292719 51.9367312, 10.3290985 51.9367224, 10.328976 51.9367411, 10.3287886 51.9368355)",,,
74611508,Uitschenpump,residential,False,False,246.449,,,"LINESTRING (10.3305244 51.9364586, 10.3293433 51.9355276, 10.3283206 51.9347076)",,,5
29044934,Lange Straße,tertiary,False,True,13.571,2,50,"LINESTRING (10.3348952 51.9391696, 10.3350134 51.9390717)",,,
