osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction
"[7113880, 69160146, 809476119]",2,K 51,Josef-Heydt-Straße,tertiary,50,False,True,223.05700000000002,"LINESTRING (7.4080212 51.9725207, 7.4082538 51.9725211, 7.4093033 51.9725404, 7.4098452 51.972579, 7.4104347 51.9726572, 7.4108263 51.9727728, 7.4109625 51.9728255, 7.4110638 51.9728723, 7.4111463 51.9729108)",
"[8166097, 809476114]",,K 51,Josef-Heydt-Straße,tertiary,50,False,False,31.259999999999998,"LINESTRING (7.4135285 51.9736556, 7.4136055 51.9736443, 7.413689 51.9736322, 7.4138101 51.9736146, 7.4139733 51.9735928)",
423007842,,K 51,,tertiary,50,True,False,18.548,"LINESTRING (7.4135285 51.9736556, 7.4135401 51.9736812, 7.4135381 51.9737078, 7.4135226 51.9737326, 7.4134953 51.9737532, 7.4134589 51.9737674, 7.4134309 51.973773, 7.4134054 51.9737742)",roundabout
"[809628889, 293167474]",,K 51,Josef-Heydt-Straße,tertiary,50,False,False,41.977,"LINESTRING (7.4127133 51.9735209, 7.4128398 51.9735502, 7.4130726 51.97359, 7.4131813 51.9736143, 7.4132855 51.9736515)",
"[8166096, 809476122]",,K 51,Josef-Heydt-Straße,tertiary,50,False,True,109.214,"LINESTRING (7.4127133 51.9735209, 7.4125458 51.9734765, 7.4123896 51.9734198, 7.412093 51.9732896, 7.4116826 51.9731028, 7.4115038 51.9730401, 7.411443 51.9730188, 7.4113691 51.972999)",
"[24012085, 1174711102]",,,Altenberger Straße,residential,30,False,False,129.85399999999998,"LINESTRING (7.4123672 51.9787788, 7.4124119 51.978691, 7.4124244 51.9785926, 7.4124158 51.9785435, 7.4123945 51.9784843, 7.4123217 51.978351, 7.4122391 51.9782485, 7.4119205 51.9779645, 7.4118218 51.9778411, 7.4117961 51.977765, 7.4117971 51.9777135)",
48167940,,K 1,,secondary,,False,False,127.271,"LINESTRING (7.4123672 51.9787788, 7.4121294 51.9787495, 7.4116209 51.9787221, 7.4112807 51.9787372, 7.4105178 51.97871)",
31429042,,,Schulten Kamp,residential,,False,False,36.547,"LINESTRING (7.4105178 51.97871, 7.4105152 51.978755, 7.4105345 51.9790384)",
48167940,,K 1,,secondary,,False,False,122.33500000000001,"LINESTRING (7.4105178 51.97871, 7.4100267 51.9786899, 7.409522 51.9786269, 7.409144 51.978569, 7.4087676 51.9785073)",
48167940,,K 1,,secondary,,False,True,127.271,"LINESTRING (7.4105178 51.97871, 7.4112807 51.9787372, 7.4116209 51.9787221, 7.4121294 51.9787495, 7.4123672 51.9787788)",
"[937713354, 239408171, 937742235, 30619598]",,,Blickallee,unclassified,30,False,False,224.801,"LINESTRING (7.4088188 51.9774089, 7.4089956 51.9771774, 7.4091037 51.9770358, 7.4091505 51.9769736, 7.4091774 51.9769398, 7.4093614 51.976709, 7.40959 51.9764675, 7.4098376 51.9762452, 7.4099141 51.9761721, 7.4100636 51.9760228, 7.4101652 51.9759473, 7.4103795 51.975789, 7.4105165 51.9756897)",
"[7960587, 937713361, 937713355]",,,Gennericher Weg,unclassified,,False,True,124.603,"LINESTRING (7.4088188 51.9774089, 7.40873 51.9775065, 7.4087083 51.9775303, 7.4086564 51.9775873, 7.408497 51.9777704, 7.4083771 51.9778926, 7.40805 51.9782142, 7.4079669 51.9783048, 7.4079347 51.9783843)",
"[937713362, 48167710]",,,Hauptstraße,residential,,False,True,127.47,"LINESTRING (7.4088188 51.9774089, 7.4085922 51.9773881, 7.4085027 51.9773708, 7.4071076 51.9769718)",
937742236,,,Hauptstraße,residential,50,False,True,145.465,"LINESTRING (7.4088188 51.9774089, 7.4089344 51.9774021, 7.4096006 51.9773118, 7.409776 51.9772782, 7.4098383 51.977263, 7.4100065 51.9772103, 7.4100867 51.9771767, 7.4101652 51.9771247, 7.4102401 51.9770565, 7.4103062 51.9769647, 7.4103346 51.9769221, 7.4104502 51.97675)",
"[124641309, 83277030]",,,Dirkes Allee,"['residential', 'living_street']",20,False,True,88.694,"LINESTRING (7.4126786 51.9767701, 7.4127578 51.9767608, 7.4136938 51.976997, 7.413893 51.9770204)",
124641312,,,Altenberger Straße,residential,30,False,False,48.271,"LINESTRING (7.4126786 51.9767701, 7.4126321 51.9767089, 7.4125572 51.9766598, 7.412455 51.9766296, 7.4123346 51.9766028, 7.4120906 51.9765956)",
"[265230988, 1174711102]",,,Altenberger Straße,residential,30,False,True,124.48999999999998,"LINESTRING (7.4126786 51.9767701, 7.4126917 51.9768462, 7.4126759 51.9769302, 7.4125999 51.9770088, 7.4124413 51.9771326, 7.4123268 51.9772238, 7.4123093 51.9772383, 7.4120872 51.9774113, 7.4118764 51.9775906, 7.4118198 51.9776492, 7.4117971 51.9777135)",
239408172,,,,living_street,,False,False,28.948,"LINESTRING (7.4120906 51.9765956, 7.4120691 51.9768556)",
124641312,,,Altenberger Straße,residential,30,False,False,28.964000000000002,"LINESTRING (7.4120906 51.9765956, 7.4119803 51.9765929, 7.4117303 51.9765905, 7.4116686 51.9765846)",
124641312,,,Altenberger Straße,residential,30,False,True,48.271,"LINESTRING (7.4120906 51.9765956, 7.4123346 51.9766028, 7.412455 51.9766296, 7.4125572 51.9766598, 7.4126321 51.9767089, 7.4126786 51.9767701)",
31426377,,,Kolpingstraße,residential,30,False,False,242.601,"LINESTRING (7.4189188 51.9745286, 7.4189855 51.9745793, 7.4190261 51.9746325, 7.4191452 51.9749296, 7.4195103 51.9753357, 7.4200968 51.9757512, 7.4203127 51.9759334, 7.4204887 51.9761076, 7.4207151 51.9763801)",
"[25661888, 809422925]",,,Schulstraße,residential,30,False,True,22.233,"LINESTRING (7.4189188 51.9745286, 7.4189779 51.9744901, 7.4190066 51.9744494, 7.4190382 51.9743922, 7.4190603 51.9743523)",
809422938,,,Schulstraße,residential,30,False,False,97.15299999999999,"LINESTRING (7.4189188 51.9745286, 7.418842 51.9745487, 7.418231 51.9746374, 7.4176411 51.9747212, 7.4175484 51.9747471)",
31432879,,,Johannesstraße,residential,,False,True,38.072,"LINESTRING (7.4160623 51.9749803, 7.4160191 51.974905, 7.4159852 51.9748598, 7.4159149 51.9747833, 7.4158419 51.9747499, 7.415746 51.9747146)",
1243998375,,,Schulstraße,residential,30,False,False,35.436,"LINESTRING (7.4160623 51.9749803, 7.4159257 51.9750115, 7.4155773 51.9750912)",
"[1243998376, 1245386579]",,,Schulstraße,residential,30,False,True,105.23700000000001,"LINESTRING (7.4160623 51.9749803, 7.4162218 51.9749453, 7.4163798 51.9749124, 7.4166628 51.9748654, 7.4174659 51.9747505, 7.4175484 51.9747471)",
30619597,,,Hauptstraße,residential,,False,False,11.617,"LINESTRING (7.4129411 51.9749434, 7.4128855 51.9750421)",
