osmid,oneway,lanes,highway,reversed,length,geometry,ref,name,maxspeed,bridge
208730139,False,,residential,True,78.03899999999999,"LINESTRING (11.4316894 51.9432364, 11.4318572 51.9432591, 11.4320636 51.9433401, 11.4322957 51.9434358, 11.4325837 51.943548, 11.432669 51.9435826)",,Markt,30,
160348724,True,,residential,False,105.27999999999999,"LINESTRING (11.4316204 51.94425, 11.4318742 51.9442492, 11.4322461 51.9442312, 11.4322966 51.9442272, 11.4326383 51.9441998, 11.4327456 51.9441872, 11.4331246 51.9441003)",,Apothekerstraße,,
206839349,False,,residential,True,112.80799999999999,"LINESTRING (11.4316204 51.94425, 11.431623 51.9442059, 11.4316471 51.9437961, 11.4316743 51.9434367, 11.4316894 51.9432364)",,Breiteweg,30,
24640354,False,,residential,False,34.093,"LINESTRING (11.4335762 51.9434813, 11.4336399 51.9435386, 11.4336473 51.9436433, 11.4336342 51.9437754)",,Markt,,
210425435,False,,residential,False,63.842999999999996,"LINESTRING (11.4335762 51.9434813, 11.4333992 51.9435288, 11.4331913 51.9435558, 11.4329381 51.9435609, 11.4328074 51.9435636, 11.432669 51.9435826)",,Markt,,
160348710,False,,residential,False,42.985,"LINESTRING (11.4289381 51.9416583, 11.4291148 51.9417722, 11.42928 51.9418788, 11.4293808 51.9419316)",,Breiteweg,30,
160348711,False,,residential,False,87.61599999999999,"LINESTRING (11.4289381 51.9416583, 11.4291744 51.9415195, 11.4292404 51.9414807, 11.429672 51.9413068, 11.4297721 51.9412665, 11.4299671 51.9411968)",,Mühlenstraße,,
"[343001842, 184993838]",False,,residential,True,130.376,"LINESTRING (11.4289381 51.9416583, 11.4287676 51.9416191, 11.4285391 51.9416172, 11.4281797 51.9416141, 11.4274611 51.9416173, 11.4270482 51.9416046)",,Breiteweg,30,
160348738,False,,residential,True,281.38800000000003,"LINESTRING (11.4308444 51.9424731, 11.4310759 51.9422978, 11.431375 51.9420635, 11.4315107 51.9420435, 11.4315893 51.9420608, 11.4318055 51.9421735, 11.4318961 51.9422151, 11.4322009 51.9422716, 11.4324291 51.9422967, 11.4329748 51.9422915, 11.4330717 51.9422906, 11.4331226 51.9422903, 11.4343154 51.9422828, 11.4344973 51.9422329)",,Oberknick,,
206839349,False,,residential,False,105.064,"LINESTRING (11.4308444 51.9424731, 11.431087 51.94264, 11.4313677 51.9428331, 11.4315037 51.9429267, 11.4316021 51.943016, 11.4316643 51.9431283, 11.4316894 51.9432364)",,Breiteweg,30,
"[184868305, 206839349, 206839350]",False,,residential,True,69.797,"LINESTRING (11.4308444 51.9424731, 11.4306288 51.942354, 11.4304858 51.9422688, 11.4304653 51.9422571, 11.4302494 51.9421345, 11.4300821 51.9420579)",,Breiteweg,30,yes
160348720,False,,residential,False,25.814,"LINESTRING (11.4302734 51.9411199, 11.4300678 51.9409254)",,Worthstraße,,
160348711,False,,residential,False,111.086,"LINESTRING (11.4302734 51.9411199, 11.4305798 51.9410621, 11.4308994 51.9409814, 11.4310503 51.9409205, 11.4312029 51.9408518, 11.4316004 51.9406213, 11.4316306 51.9406054)",,Mühlenstraße,,
160348711,False,,residential,True,22.777,"LINESTRING (11.4302734 51.9411199, 11.4301191 51.941148, 11.4299671 51.9411968)",,Mühlenstraße,,
208843495,False,,residential,False,116.508,"LINESTRING (11.4345379 51.9394316, 11.43456 51.9393535, 11.4345244 51.939258, 11.4344874 51.9391414, 11.434468 51.9390802, 11.4342853 51.9385329, 11.4342426 51.938405)",,Am Mühlenholz,,
592403964,False,,residential,True,93.776,"LINESTRING (11.4345379 51.9394316, 11.434451 51.9395087, 11.4339329 51.9398037, 11.4338063 51.9398837, 11.4337841 51.9399561, 11.4338268 51.9400826)",,Mühlenstraße,,
25800265,False,2,tertiary,True,7.033,"LINESTRING (11.4334314 51.9363289, 11.4333475 51.9363653)",K 1301,Tarthuner Straße,,
160348710,False,,residential,True,13.093,"LINESTRING (11.4300821 51.9420579, 11.4299046 51.9420144)",,Breiteweg,30,
"[210433474, 184868293, 184868294, 210299839]",False,,residential,True,148.041,"LINESTRING (11.4300821 51.9420579, 11.4299941 51.9421876, 11.4299775 51.9422431, 11.4299682 51.9422829, 11.4299737 51.9423348, 11.4300582 51.9425148, 11.430134 51.9426915, 11.4301342 51.9427737, 11.4301108 51.9428435, 11.4300735 51.9428925, 11.4300488 51.9429187, 11.43 51.9429702, 11.4299259 51.9430506, 11.4298588 51.9431255, 11.4297904 51.9432025, 11.4297008 51.943296)",,Am Busbahnhof,,
"[184868305, 206839349, 206839350]",False,,residential,False,69.797,"LINESTRING (11.4300821 51.9420579, 11.4302494 51.9421345, 11.4304653 51.9422571, 11.4304858 51.9422688, 11.4306288 51.942354, 11.4308444 51.9424731)",,Breiteweg,30,yes
29452628,False,,residential,False,72.83399999999999,"LINESTRING (11.4304523 51.9400647, 11.4307908 51.9402212, 11.4308354 51.9402418, 11.4311253 51.9403759, 11.4313023 51.9404577)",,Mühlenbreite,,
29452628,False,,residential,True,174.85,"LINESTRING (11.4304523 51.9400647, 11.4303343 51.9400144, 11.4301351 51.9399294, 11.4300893 51.9399099, 11.4300523 51.9398941, 11.4299602 51.9398549, 11.4298252 51.9397973, 11.4296998 51.9397438, 11.4286779 51.9393622, 11.4283485 51.9391815)",,Mühlenbreite,,
114191506,False,,residential,True,351.728,"LINESTRING (11.4304523 51.9400647, 11.4306616 51.9399198, 11.4308737 51.939773, 11.4311434 51.9395863, 11.4312418 51.9395181, 11.4312794 51.9394921, 11.4314599 51.9393671, 11.4315634 51.9392954, 11.4318088 51.9391241, 11.4319094 51.9390559, 11.4320349 51.9389709, 11.4320704 51.9389469, 11.4320854 51.9389367, 11.4322753 51.9388081, 11.432297 51.9387932, 11.4325197 51.9386404, 11.432626 51.9385687, 11.4328695 51.9384046, 11.4329767 51.9383355, 11.4332065 51.9381758, 11.4332229 51.9381644, 11.4333407 51.9380933, 11.4335073 51.9380076, 11.4337965 51.9379208, 11.4340506 51.9378445)",,Mühlenbreite,,
208843495,False,,residential,False,55.938,"LINESTRING (11.4340506 51.9378445, 11.433859 51.9373555)",,Am Mühlenholz,,
114191506,False,,residential,False,351.728,"LINESTRING (11.4340506 51.9378445, 11.4337965 51.9379208, 11.4335073 51.9380076, 11.4333407 51.9380933, 11.4332229 51.9381644, 11.4332065 51.9381758, 11.4329767 51.9383355, 11.4328695 51.9384046, 11.432626 51.9385687, 11.4325197 51.9386404, 11.432297 51.9387932, 11.4322753 51.9388081, 11.4320854 51.9389367, 11.4320704 51.9389469, 11.4320349 51.9389709, 11.4319094 51.9390559, 11.4318088 51.9391241, 11.4315634 51.9392954, 11.4314599 51.9393671, 11.4312794 51.9394921, 11.4312418 51.9395181, 11.4311434 51.9395863, 11.4308737 51.939773, 11.4306616 51.9399198, 11.4304523 51.9400647)",,Mühlenbreite,,
208843495,False,,residential,True,63.699,"LINESTRING (11.4340506 51.9378445, 11.4341805 51.9382238, 11.4342426 51.938405)",,Am Mühlenholz,,
208843495,False,,residential,False,63.699,"LINESTRING (11.4342426 51.938405, 11.4341805 51.9382238, 11.4340506 51.9378445)",,Am Mühlenholz,,
208843495,False,,residential,True,116.508,"LINESTRING (11.4342426 51.938405, 11.4342853 51.9385329, 11.434468 51.9390802, 11.4344874 51.9391414, 11.4345244 51.939258, 11.43456 51.9393535, 11.4345379 51.9394316)",,Am Mühlenholz,,
126795670,False,,living_street,False,68.961,"LINESTRING (11.4223448 51.9433081, 11.4219603 51.942735)",,Klostersiedlung,10,
115661109,False,,living_street,False,39.926,"LINESTRING (11.4223448 51.9433081, 11.4225055 51.943273, 11.4228939 51.9431883)",,Klostersiedlung,10,
115661109,False,,living_street,True,125.07400000000001,"LINESTRING (11.4223448 51.9433081, 11.4216583 51.9434849, 11.4213822 51.943556, 11.4212532 51.9436101, 11.4210039 51.9439637)",,Klostersiedlung,10,
127089156,False,,living_street,False,315.98699999999997,"LINESTRING (11.4208204 51.943288, 11.4203777 51.943169, 11.4202668 51.9431606, 11.4201377 51.9431743, 11.4193405 51.9433761, 11.4192897 51.9434155, 11.4192652 51.9434768, 11.419626 51.9440091, 11.4197338 51.9440468, 11.4198506 51.9440422, 11.4203051 51.9439286, 11.4204049 51.9438745, 11.4208204 51.943288)",,Klostersiedlung,10,
127089156,False,,living_street,True,315.987,"LINESTRING (11.4208204 51.943288, 11.4204049 51.9438745, 11.4203051 51.9439286, 11.4198506 51.9440422, 11.4197338 51.9440468, 11.419626 51.9440091, 11.4192652 51.9434768, 11.4192897 51.9434155, 11.4193405 51.9433761, 11.4201377 51.9431743, 11.4202668 51.9431606, 11.4203777 51.943169, 11.4208204 51.943288)",,Klostersiedlung,10,
127089156,False,,living_street,False,105.893,"LINESTRING (11.4208204 51.943288, 11.4210016 51.943028, 11.4210238 51.9430013, 11.4211265 51.942948, 11.4212461 51.9429117, 11.4219603 51.942735)",,Klostersiedlung,10,
318824185,False,2,tertiary,False,333.96600000000007,"LINESTRING (11.4209129 51.9371032, 11.4209491 51.9372223, 11.4210854 51.9374133, 11.4211122 51.9374509, 11.4211436 51.9374909, 11.4211692 51.937527, 11.4212092 51.9375836, 11.4213527 51.9377866, 11.4215229 51.9380263, 11.4216024 51.9381377, 11.4216583 51.9382151, 11.4216909 51.9382602, 11.4218036 51.9384161, 11.4218584 51.9384936, 11.4218774 51.9385205, 11.4219949 51.938691, 11.4220455 51.9387616, 11.4220718 51.9387995, 11.422109 51.9388531, 11.4221905 51.9389706, 11.4222827 51.9390955, 11.422374 51.9392226, 11.4224421 51.9393256, 11.4227285 51.9397205, 11.422828 51.9398614)",,Ascherslebener Straße,,
127089156,False,,living_street,True,31.46,"LINESTRING (11.4218758 51.9424623, 11.4218594 51.9425372, 11.4219603 51.942735)",,Klostersiedlung,10,
207156857,False,,living_street,False,332.862,"LINESTRING (11.4218758 51.9424623, 11.4220719 51.9424121, 11.4224715 51.9423584, 11.4225109 51.94235, 11.4229027 51.9422662, 11.4233032 51.9421681, 11.423767 51.942031, 11.4238577 51.9420065, 11.424085 51.9419655, 11.4251019 51.9418385, 11.4252504 51.9418103, 11.4259153 51.941684, 11.4259681 51.941674, 11.4261627 51.9416102, 11.4262676 51.9415493, 11.4263711 51.9414521)",,Klosterstraße,20,
126795670,False,,living_street,True,68.961,"LINESTRING (11.4219603 51.942735, 11.4223448 51.9433081)",,Klostersiedlung,10,
127089156,False,,living_street,False,31.46,"LINESTRING (11.4219603 51.942735, 11.4218594 51.9425372, 11.4218758 51.9424623)",,Klostersiedlung,10,
127089156,False,,living_street,True,105.893,"LINESTRING (11.4219603 51.942735, 11.4212461 51.9429117, 11.4211265 51.942948, 11.4210238 51.9430013, 11.4210016 51.943028, 11.4208204 51.943288)",,Klostersiedlung,10,
160348709,False,2,tertiary,False,86.91300000000001,"LINESTRING (11.422828 51.9398614, 11.4228602 51.9399041, 11.4229793 51.9400695, 11.4231016 51.9402118, 11.4231574 51.9402761, 11.4232464 51.9403547, 11.4233555 51.9404511, 11.4234733 51.9405286)",,Ascherslebener Straße,,
318824185,False,2,tertiary,True,333.9659999999999,"LINESTRING (11.422828 51.9398614, 11.4227285 51.9397205, 11.4224421 51.9393256, 11.422374 51.9392226, 11.4222827 51.9390955, 11.4221905 51.9389706, 11.422109 51.9388531, 11.4220718 51.9387995, 11.4220455 51.9387616, 11.4219949 51.938691, 11.4218774 51.9385205, 11.4218584 51.9384936, 11.4218036 51.9384161, 11.4216909 51.9382602, 11.4216583 51.9382151, 11.4216024 51.9381377, 11.4215229 51.9380263, 11.4213527 51.9377866, 11.4212092 51.9375836, 11.4211692 51.937527, 11.4211436 51.9374909, 11.4211122 51.9374509, 11.4210854 51.9374133, 11.4209491 51.9372223, 11.4209129 51.9371032)",,Ascherslebener Straße,,
115661109,False,,living_street,True,39.926,"LINESTRING (11.4228939 51.9431883, 11.4225055 51.943273, 11.4223448 51.9433081)",,Klostersiedlung,10,
115661109,False,,living_street,False,125.07400000000001,"LINESTRING (11.4210039 51.9439637, 11.4212532 51.9436101, 11.4213822 51.943556, 11.4216583 51.9434849, 11.4223448 51.9433081)",,Klostersiedlung,10,
160348738,False,,residential,False,281.388,"LINESTRING (11.4344973 51.9422329, 11.4343154 51.9422828, 11.4331226 51.9422903, 11.4330717 51.9422906, 11.4329748 51.9422915, 11.4324291 51.9422967, 11.4322009 51.9422716, 11.4318961 51.9422151, 11.4318055 51.9421735, 11.4315893 51.9420608, 11.4315107 51.9420435, 11.431375 51.9420635, 11.4310759 51.9422978, 11.4308444 51.9424731)",,Oberknick,,
616307110,True,,residential,False,34.535,"LINESTRING (11.4331246 51.9441003, 11.4329332 51.943813)",,Markt,30,
66825884,True,,residential,False,54.739000000000004,"LINESTRING (11.4333608 51.9445691, 11.4333417 51.9444841, 11.433181 51.9442, 11.4331246 51.9441003)",,Ritterstraße,,
"[210433474, 184868293, 184868294, 210299839]",False,,residential,False,148.041,"LINESTRING (11.4297008 51.943296, 11.4297904 51.9432025, 11.4298588 51.9431255, 11.4299259 51.9430506, 11.43 51.9429702, 11.4300488 51.9429187, 11.4300735 51.9428925, 11.4301108 51.9428435, 11.4301342 51.9427737, 11.430134 51.9426915, 11.4300582 51.9425148, 11.4299737 51.9423348, 11.4299682 51.9422829, 11.4299775 51.9422431, 11.4299941 51.9421876, 11.4300821 51.9420579)",,Am Busbahnhof,,
160348709,False,2,tertiary,False,9.012,"LINESTRING (11.4234733 51.9405286, 11.4235694 51.9405839)",,Ascherslebener Straße,,
160348709,False,2,tertiary,True,86.91300000000001,"LINESTRING (11.4234733 51.9405286, 11.4233555 51.9404511, 11.4232464 51.9403547, 11.4231574 51.9402761, 11.4231016 51.9402118, 11.4229793 51.9400695, 11.4228602 51.9399041, 11.422828 51.9398614)",,Ascherslebener Straße,,
208843495,False,,residential,True,55.938,"LINESTRING (11.433859 51.9373555, 11.4340506 51.9378445)",,Am Mühlenholz,,
208843495,False,,residential,False,116.61000000000001,"LINESTRING (11.433859 51.9373555, 11.4335496 51.936564, 11.4333475 51.9363653)",,Am Mühlenholz,,
"[343001842, 184993838]",False,,residential,False,130.37599999999998,"LINESTRING (11.4270482 51.9416046, 11.4274611 51.9416173, 11.4281797 51.9416141, 11.4285391 51.9416172, 11.4287676 51.9416191, 11.4289381 51.9416583)",,Breiteweg,30,
184993838,False,,residential,True,49.774,"LINESTRING (11.4270482 51.9416046, 11.4268529 51.941586, 11.4266082 51.9415189, 11.4263711 51.9414521)",,Breiteweg,30,
206853937,False,,residential,True,246.54000000000002,"LINESTRING (11.4270482 51.9416046, 11.4270377 51.9418248, 11.4270722 51.9419024, 11.4273222 51.9421632, 11.4274895 51.9424659, 11.4277436 51.9424205, 11.4279045 51.9423917, 11.4283415 51.9423114, 11.4284871 51.9422696, 11.4286235 51.9422304, 11.428908 51.9421232, 11.4290594 51.9420662, 11.4293808 51.9419316)",,Bergstraße,,
160348710,False,,residential,False,37.269,"LINESTRING (11.4293808 51.9419316, 11.4295229 51.9419703, 11.4299046 51.9420144)",,Breiteweg,30,
160348710,False,,residential,True,42.985,"LINESTRING (11.4293808 51.9419316, 11.42928 51.9418788, 11.4291148 51.9417722, 11.4289381 51.9416583)",,Breiteweg,30,
206853937,False,,residential,False,246.54000000000002,"LINESTRING (11.4293808 51.9419316, 11.4290594 51.9420662, 11.428908 51.9421232, 11.4286235 51.9422304, 11.4284871 51.9422696, 11.4283415 51.9423114, 11.4279045 51.9423917, 11.4277436 51.9424205, 11.4274895 51.9424659, 11.4273222 51.9421632, 11.4270722 51.9419024, 11.4270377 51.9418248, 11.4270482 51.9416046)",,Bergstraße,,
25800265,False,2,tertiary,False,9.983,"LINESTRING (11.4282329 51.9392361, 11.4283485 51.9391815)",K 1301,Tarthuner Straße,,
25800265,False,2,tertiary,True,303.31899999999996,"LINESTRING (11.4282329 51.9392361, 11.4280965 51.9392951, 11.4276829 51.9394768, 11.4273069 51.9396565, 11.4248495 51.9409907)",K 1301,Tarthuner Straße,,
160348720,False,,residential,True,226.10899999999998,"LINESTRING (11.4282329 51.9392361, 11.4284922 51.9394521, 11.4289531 51.9398769, 11.4293675 51.9402587, 11.4300678 51.9409254)",,Worthstraße,,
160348710,False,,residential,False,13.093,"LINESTRING (11.4299046 51.9420144, 11.4300821 51.9420579)",,Breiteweg,30,
160348710,False,,residential,True,37.269,"LINESTRING (11.4299046 51.9420144, 11.4295229 51.9419703, 11.4293808 51.9419316)",,Breiteweg,30,
209821908,False,,residential,False,70.34700000000001,"LINESTRING (11.4299046 51.9420144, 11.4299875 51.9417931, 11.4299997 51.9416399, 11.4299091 51.9415394, 11.4301036 51.9414728)",,Alter Markt,,
184993838,False,,residential,False,49.774,"LINESTRING (11.4263711 51.9414521, 11.4266082 51.9415189, 11.4268529 51.941586, 11.4270482 51.9416046)",,Breiteweg,30,
184993838,False,,residential,True,116.239,"LINESTRING (11.4263711 51.9414521, 11.4262835 51.9414255, 11.4257972 51.9412781, 11.4256096 51.9412212, 11.4248495 51.9409907)",,Breiteweg,30,
207156857,False,,living_street,True,332.8620000000001,"LINESTRING (11.4263711 51.9414521, 11.4262676 51.9415493, 11.4261627 51.9416102, 11.4259681 51.941674, 11.4259153 51.941684, 11.4252504 51.9418103, 11.4251019 51.9418385, 11.424085 51.9419655, 11.4238577 51.9420065, 11.423767 51.942031, 11.4233032 51.9421681, 11.4229027 51.9422662, 11.4225109 51.94235, 11.4224715 51.9423584, 11.4220719 51.9424121, 11.4218758 51.9424623)",,Klosterstraße,20,
25800265,False,2,tertiary,False,7.033,"LINESTRING (11.4333475 51.9363653, 11.4334314 51.9363289)",K 1301,Tarthuner Straße,,
25800265,False,2,tertiary,True,468.6660000000001,"LINESTRING (11.4333475 51.9363653, 11.4329962 51.9365115, 11.4328619 51.9365674, 11.4327416 51.9366175, 11.4327011 51.9366343, 11.432458 51.9367355, 11.4324183 51.936752, 11.4321471 51.9368647, 11.4321094 51.9368806, 11.4318783 51.9369784, 11.4318316 51.9369979, 11.4317785 51.93702, 11.4315931 51.9370974, 11.4315125 51.937131, 11.4313365 51.9372045, 11.4313106 51.9372153, 11.4312602 51.9372363, 11.4312093 51.9372576, 11.4310024 51.9373439, 11.4309371 51.9373712, 11.4308128 51.937423, 11.4306291 51.9375329, 11.4305931 51.93756, 11.4303996 51.9377054, 11.4303686 51.9377288, 11.4301674 51.93788, 11.4301432 51.9378982, 11.4299306 51.938058, 11.4297287 51.9382098, 11.4297057 51.9382271, 11.4295046 51.9383783, 11.4294792 51.9383974, 11.4294353 51.9384304, 11.429254 51.9385647, 11.429059 51.9387092, 11.4290245 51.9387347, 11.4288483 51.9388652, 11.4288146 51.9388902, 11.4285834 51.9390614, 11.4285203 51.9390967, 11.4284704 51.9391247, 11.4283485 51.9391815)",K 1301,Tarthuner Straße,,
208843495,False,,residential,True,116.61000000000001,"LINESTRING (11.4333475 51.9363653, 11.4335496 51.936564, 11.433859 51.9373555)",,Am Mühlenholz,,
160348709,False,2,tertiary,True,9.012,"LINESTRING (11.4235694 51.9405839, 11.4234733 51.9405286)",,Ascherslebener Straße,,
209049157,True,1,tertiary_link,False,23.602,"LINESTRING (11.4235694 51.9405839, 11.4235174 51.9406939, 11.4234112 51.9407664)",,,,
343001841,False,2,tertiary,False,32.743,"LINESTRING (11.4235694 51.9405839, 11.4237059 51.9406526, 11.4239604 51.9407522)",,Ascherslebener Straße,,
41645139,True,1,tertiary,False,23.969,"LINESTRING (11.4234112 51.9407664, 11.4233286 51.9407702, 11.4231839 51.9407818, 11.4230646 51.9407697)",K 1301,Halberstädter Straße,,
209821908,False,,residential,True,70.347,"LINESTRING (11.4301036 51.9414728, 11.4299091 51.9415394, 11.4299997 51.9416399, 11.4299875 51.9417931, 11.4299046 51.9420144)",,Alter Markt,,
160348720,False,,residential,True,25.814,"LINESTRING (11.4300678 51.9409254, 11.4302734 51.9411199)",,Worthstraße,,
160348720,False,,residential,False,226.109,"LINESTRING (11.4300678 51.9409254, 11.4293675 51.9402587, 11.4289531 51.9398769, 11.4284922 51.9394521, 11.4282329 51.9392361)",,Worthstraße,,
209844234,False,,residential,True,31.267,"LINESTRING (11.4300678 51.9409254, 11.4300716 51.9409888, 11.4299671 51.9411968)",,Worthstraße,,
160348711,False,,residential,False,22.777,"LINESTRING (11.4299671 51.9411968, 11.4301191 51.941148, 11.4302734 51.9411199)",,Mühlenstraße,,
160348711,False,,residential,True,87.616,"LINESTRING (11.4299671 51.9411968, 11.4297721 51.9412665, 11.429672 51.9413068, 11.4292404 51.9414807, 11.4291744 51.9415195, 11.4289381 51.9416583)",,Mühlenstraße,,
209844234,False,,residential,False,31.267,"LINESTRING (11.4299671 51.9411968, 11.4300716 51.9409888, 11.4300678 51.9409254)",,Worthstraße,,
