osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,width
757511658,3,B 237,Kölner Straße,primary,50,False,False,42.229,"LINESTRING (7.6023808 51.1240766, 7.6028601 51.1243084)",,
768249721,4,L 528,Friedrich-Ebert-Straße,secondary,50,False,True,27.795,"LINESTRING (7.6023808 51.1240766, 7.6022018 51.1242999)",,
25711036,,,Osemundstraße,residential,,False,True,51.004999999999995,"LINESTRING (7.600898 51.1256337, 7.6007624 51.1255693, 7.6006316 51.1255095, 7.6003063 51.1253645)",,
"[757511661, 153175805]","['4', '2']",L 528,Friedrich-Ebert-Straße,secondary,50,False,False,174.379,"LINESTRING (7.600898 51.1256337, 7.6014021 51.1252043, 7.6019229 51.1246479, 7.6021345 51.1243839, 7.6022018 51.1242999)",,
757500840,,,Haunerbusch,residential,30,False,False,17.427,"LINESTRING (7.600898 51.1256337, 7.6010076 51.1256826, 7.6011021 51.125724)",,
1252096731,2,L 528,Friedrich-Ebert-Straße,secondary,50,False,True,244.787,"LINESTRING (7.600898 51.1256337, 7.6002534 51.1261699, 7.5999977 51.1263776, 7.5993981 51.1268633, 7.599299 51.1269508, 7.598793 51.1273943)",,
25352775,,,Haunerbusch,residential,30,False,False,208.139,"LINESTRING (7.6049578 51.1265626, 7.6050869 51.1266146, 7.6055145 51.1267609, 7.6070251 51.1269709, 7.6076749 51.1270741, 7.6077949 51.1270952)",,
188353884,,,,residential,30,True,False,14.201,"LINESTRING (7.6049578 51.1265626, 7.6049045 51.1265802, 7.6048267 51.1265771, 7.6047644 51.1265648)",roundabout,
25362990,,,Im Hofe,residential,30,False,False,104.111,"LINESTRING (7.6049649 51.1264873, 7.6050853 51.1264396, 7.6053408 51.1263393, 7.6062316 51.1259927)",,
188353884,,,,residential,30,True,False,8.744,"LINESTRING (7.6049649 51.1264873, 7.6049794 51.1265185, 7.6049578 51.1265626)",roundabout,
25362990,,,Im Hofe,residential,30,False,True,104.11100000000002,"LINESTRING (7.6062316 51.1259927, 7.6053408 51.1263393, 7.6050853 51.1264396, 7.6049649 51.1264873)",,
188332541,2,L 528,Friedrich-Ebert-Straße,secondary,50,False,True,171.204,"LINESTRING (7.598793 51.1273943, 7.5983977 51.1277183, 7.598159 51.1279047, 7.5980045 51.1280124, 7.5978328 51.1281073, 7.5970668 51.1284729)",,
"[757500842, 1238871932]",3,,Thingslindestraße,residential,30,False,False,92.073,"LINESTRING (7.598793 51.1273943, 7.5989088 51.1274426, 7.5994757 51.1276868, 7.5996594 51.1277586, 7.5999121 51.1278288)",,
1252096731,2,L 528,Friedrich-Ebert-Straße,secondary,50,False,False,244.787,"LINESTRING (7.598793 51.1273943, 7.599299 51.1269508, 7.5993981 51.1268633, 7.5999977 51.1263776, 7.6002534 51.1261699, 7.600898 51.1256337)",,
25366374,,,Glockenweg,residential,30,False,False,223.211,"LINESTRING (7.6011021 51.125724, 7.6010652 51.1257851, 7.6010384 51.1258633, 7.6008989 51.1266276, 7.6008788 51.1266613, 7.6008426 51.1267017, 7.6008185 51.126757, 7.600823 51.1268064, 7.600833 51.1268391, 7.6008292 51.1268902, 7.6006608 51.1273914, 7.6006528 51.1274129, 7.6005676 51.1276927)",,
25458320,,,Haunerbusch,residential,30,False,False,226.645,"LINESTRING (7.6011021 51.125724, 7.60149 51.1258531, 7.601611 51.1258865, 7.6018775 51.125951, 7.6023368 51.1260347, 7.6029671 51.1261342, 7.603828 51.1262783, 7.6038777 51.1262863, 7.6041854 51.1263421)",,
757500840,,,Haunerbusch,residential,30,False,True,17.427,"LINESTRING (7.6011021 51.125724, 7.6010076 51.1256826, 7.600898 51.1256337)",,
757500842,,,Thingslindestraße,residential,30,False,True,26.271,"LINESTRING (7.6002836 51.127867, 7.5999121 51.1278288)",,
25522311,,,Thingslindestraße,residential,30,False,False,51.602000000000004,"LINESTRING (7.6002836 51.127867, 7.6003477 51.12788, 7.600397 51.1279073, 7.6004457 51.1279616, 7.600456 51.1280193, 7.6004317 51.1280891, 7.6003196 51.1282642)",,
150370216,,,Springerweg,residential,30,False,True,30.310000000000002,"LINESTRING (7.6002836 51.127867, 7.6003301 51.1277784, 7.6003738 51.1277411, 7.600453 51.1277091, 7.6005113 51.1276986, 7.6005676 51.1276927)",,
25366374,,,Glockenweg,residential,30,False,True,223.21099999999998,"LINESTRING (7.6005676 51.1276927, 7.6006528 51.1274129, 7.6006608 51.1273914, 7.6008292 51.1268902, 7.600833 51.1268391, 7.600823 51.1268064, 7.6008185 51.126757, 7.6008426 51.1267017, 7.6008788 51.1266613, 7.6008989 51.1266276, 7.6010384 51.1258633, 7.6010652 51.1257851, 7.6011021 51.125724)",,
150370216,,,Springerweg,residential,30,False,False,30.309999999999995,"LINESTRING (7.6005676 51.1276927, 7.6005113 51.1276986, 7.600453 51.1277091, 7.6003738 51.1277411, 7.6003301 51.1277784, 7.6002836 51.127867)",,
757500841,,,Springerweg,residential,30,False,True,79.042,"LINESTRING (7.6005676 51.1276927, 7.6008627 51.1277076, 7.6011462 51.1276156, 7.6014191 51.1275073, 7.6015904 51.1275652)",,
757500841,,,Springerweg,residential,30,False,False,79.042,"LINESTRING (7.6015904 51.1275652, 7.6014191 51.1275073, 7.6011462 51.1276156, 7.6008627 51.1277076, 7.6005676 51.1276927)",,
757500842,,,Thingslindestraße,residential,30,False,False,26.271,"LINESTRING (7.5999121 51.1278288, 7.6002836 51.127867)",,
25366485,,,Springerweg,residential,30,False,False,217.584,"LINESTRING (7.5999121 51.1278288, 7.5998494 51.1279432, 7.5990595 51.1283586, 7.5989937 51.128393, 7.5988001 51.1284806, 7.5986053 51.1285375, 7.5983256 51.1285704, 7.5974296 51.1285962, 7.5972604 51.1286216)",,5
"[757500842, 1238871932]",3,,Thingslindestraße,residential,30,False,True,92.07300000000001,"LINESTRING (7.5999121 51.1278288, 7.5996594 51.1277586, 7.5994757 51.1276868, 7.5989088 51.1274426, 7.598793 51.1273943)",,
25779746,,,Am Krähennocken,residential,30,False,False,96.927,"LINESTRING (7.5985387 51.1296333, 7.5974659 51.130187)",,
25366830,,,Birkenweg,residential,30,False,False,99.535,"LINESTRING (7.5985387 51.1296333, 7.5988779 51.1297325, 7.5991554 51.1297967, 7.5998911 51.129907)",,
25366830,,,Birkenweg,residential,30,False,True,75.792,"LINESTRING (7.5985387 51.1296333, 7.5980556 51.1294009, 7.5977241 51.1291853)",,
25779746,,,Am Krähennocken,residential,30,False,True,96.927,"LINESTRING (7.5974659 51.130187, 7.5985387 51.1296333)",,
25366897,,,Im Kämpken,residential,30,False,False,179.871,"LINESTRING (7.5974659 51.130187, 7.5978152 51.1304605, 7.5979413 51.1305197, 7.5983075 51.130605, 7.5995303 51.1307814, 7.5997307 51.1308326)",,
25779746,,,Am Krähennocken,residential,30,False,False,300.59499999999997,"LINESTRING (7.5974659 51.130187, 7.5969443 51.130443, 7.5961602 51.1308471, 7.5958831 51.1309016, 7.5956588 51.1309005, 7.5954188 51.1308436, 7.5952183 51.1307455, 7.5941917 51.1299709)",,
25366897,,,Im Kämpken,residential,30,False,True,179.87099999999998,"LINESTRING (7.5997307 51.1308326, 7.5995303 51.1307814, 7.5983075 51.130605, 7.5979413 51.1305197, 7.5978152 51.1304605, 7.5974659 51.130187)",,
25777720,,,Bordinghauser Weg,residential,30,False,True,69.369,"LINESTRING (7.5997307 51.1308326, 7.6001401 51.1309451, 7.6006106 51.1311204)",,
136188983,,,Thingslindestraße,residential,30,False,True,104.419,"LINESTRING (7.5997307 51.1308326, 7.5996916 51.1306229, 7.5997039 51.1304856, 7.5998166 51.1301335, 7.5998911 51.129907)",,
25366485,,,Springerweg,residential,30,False,False,21.352,"LINESTRING (7.5972604 51.1286216, 7.5970668 51.1284729)",,5
25366485,,,Springerweg,residential,30,False,True,217.584,"LINESTRING (7.5972604 51.1286216, 7.5974296 51.1285962, 7.5983256 51.1285704, 7.5986053 51.1285375, 7.5988001 51.1284806, 7.5989937 51.128393, 7.5990595 51.1283586, 7.5998494 51.1279432, 7.5999121 51.1278288)",,5
25366830,,,Birkenweg,residential,30,False,False,74.78099999999999,"LINESTRING (7.5972604 51.1286216, 7.5972311 51.1287046, 7.5972362 51.1287928, 7.5972812 51.1288494, 7.5977241 51.1291853)",,
25366485,,,Springerweg,residential,30,False,True,21.352,"LINESTRING (7.5970668 51.1284729, 7.5972604 51.1286216)",,5
188332541,2,L 528,Friedrich-Ebert-Straße,secondary,50,False,False,171.204,"LINESTRING (7.5970668 51.1284729, 7.5978328 51.1281073, 7.5980045 51.1280124, 7.598159 51.1279047, 7.5983977 51.1277183, 7.598793 51.1273943)",,
"[427836810, 188332541]",2,L 528,Friedrich-Ebert-Straße,secondary,"['50', '30']",False,True,109.661,"LINESTRING (7.5970668 51.1284729, 7.5965564 51.1287183, 7.5965118 51.1287393, 7.596465 51.1287628, 7.5958349 51.129085)",,
25385338,,,Kuhlen,residential,30,False,True,72.182,"LINESTRING (7.6043166 51.1256982, 7.6041854 51.1263421)",,
25458320,,,Haunerbusch,residential,30,False,True,34.437,"LINESTRING (7.6046587 51.1264297, 7.604552 51.1264093, 7.6043601 51.1263734, 7.6041854 51.1263421)",,
