osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,access,tunnel,bridge
40861075,True,2,L 78,Schwanenstraße,secondary,50,False,11.826,"LINESTRING (6.7623004 51.4342954, 6.7624705 51.4342873)",,,
"[314987512, 146036741]",True,2,,Steinsche Gasse,secondary,50,False,116.374,"LINESTRING (6.7623004 51.4342954, 6.7622301 51.4342219, 6.7620865 51.4340798, 6.7619817 51.4339627, 6.7619536 51.4339176, 6.7616611 51.4334451, 6.7616419 51.4334088, 6.7615958 51.4333495)",,,
231814588,True,2,L 78,Poststraße,secondary,50,False,13.473,"LINESTRING (6.7623826 51.4344052, 6.7623004 51.4342954)",,,
"[247988050, 9861740]",True,1,L 78,Schwanenstraße,secondary,50,False,47.992999999999995,"LINESTRING (6.7623826 51.4344052, 6.7623024 51.4344481, 6.7622745 51.4344591, 6.7621804 51.4344904, 6.7617863 51.4346219)",,,
"[12197634, 10115829, 161192854]",False,4,L 60,"['Marientorstraße', 'Marientorbrücke']",tertiary,50,True,117.572,"LINESTRING (6.7529638 51.4341697, 6.7530015 51.4340936, 6.7530713 51.4340323, 6.7530891 51.4340184, 6.7530988 51.4340118, 6.7534631 51.4337626, 6.7539039 51.4334617, 6.7540555 51.4333708)",,,yes
"[161192873, 914391562, 218421467, 914391561]",False,"['2', '3']",L 60,Schifferstraße,tertiary,50,True,368.98900000000003,"LINESTRING (6.7529638 51.4341697, 6.7530067 51.434262, 6.7530129 51.4343559, 6.7530042 51.4346016, 6.7529992 51.4347706, 6.753043 51.4348886, 6.7530981 51.4349645, 6.753166 51.4350382, 6.7533255 51.4351443, 6.7550651 51.4359756, 6.7553166 51.4361043, 6.7561964 51.4365543)",,,
12266931,False,2,,Heuserstraße,residential,50,True,6.045,"LINESTRING (6.7644433 51.4314014, 6.7644261 51.4313481)",,,
234261418,True,2,K 5,Friedrich-Wilhelm-Straße,secondary,50,False,91.03399999999999,"LINESTRING (6.7644433 51.4314014, 6.7642866 51.4314208, 6.7633691 51.4315321, 6.7633151 51.4315388, 6.7631561 51.4315629)",,,
"[234261421, 234261422]",False,"['2', '3']",,Heuserstraße,residential,30,False,152.21099999999998,"LINESTRING (6.7644433 51.4314014, 6.7644581 51.431447, 6.7644703 51.4314926, 6.7645942 51.4318829, 6.7646606 51.4320337, 6.764963 51.4325718, 6.7649779 51.4327232)",,,
39313405,True,1,K 5,Friedrich-Wilhelm-Platz,secondary,50,False,9.589,"LINESTRING (6.7612868 51.4322567, 6.7612445 51.4323388)",,,
10107293,True,2,K 5,Friedrich-Wilhelm-Platz,secondary,50,False,28.025000000000002,"LINESTRING (6.7612868 51.4322567, 6.7611093 51.4323543, 6.7610427 51.4323782, 6.7609561 51.4323951)",,,
234261415,True,2,K 5,Friedrich-Wilhelm-Platz,secondary,50,False,11.652,"LINESTRING (6.7609561 51.4323951, 6.7607989 51.4324322)",,,
29100560,True,2,,Steinsche Gasse,secondary,50,False,16.372,"LINESTRING (6.7609561 51.4323951, 6.7610281 51.4324539, 6.7611001 51.4325118)",,,
12266931,False,2,,Heuserstraße,residential,50,False,6.045,"LINESTRING (6.7644261 51.4313481, 6.7644433 51.4314014)",,,
234261419,True,2,K 5,Friedrich-Wilhelm-Straße,secondary,50,False,70.867,"LINESTRING (6.7644261 51.4313481, 6.7647023 51.4313141, 6.7649195 51.4312783, 6.7650292 51.4312541, 6.7650859 51.4312412, 6.7652026 51.4312104, 6.7652646 51.4311934, 6.7653972 51.431157)",,,
12248848,True,2,,Plessingstraße,trunk_link,50,False,75.178,"LINESTRING (6.7549319 51.4318388, 6.7552215 51.4315908, 6.7553137 51.431508, 6.7553396 51.431477, 6.7554124 51.4313661, 6.7554687 51.4312579)",,,
42454792,True,1,,,trunk_link,50,False,75.409,"LINESTRING (6.7549319 51.4318388, 6.7551589 51.431575, 6.7551667 51.4315317, 6.7551696 51.4314889, 6.7551481 51.4314462, 6.7551098 51.431416, 6.7550516 51.4313978, 6.7549864 51.4313877, 6.7549114 51.4313811, 6.754784 51.4313828)",,,
39225229,True,2,L 60,Plessingstraße,secondary,50,False,61.197,"LINESTRING (6.7564967 51.4312565, 6.7562253 51.4317802)",,,
12605213,True,2,,Plessingstraße,secondary,50,False,47.134,"LINESTRING (6.7564967 51.4312565, 6.7563533 51.4313392, 6.7562063 51.431408, 6.7559599 51.4315155)",,,
"[12248849, 12167522]",True,2,,Plessingstraße,trunk_link,"['50', '60']",False,284.271,"LINESTRING (6.7559599 51.4315155, 6.7558441 51.4316216, 6.7554699 51.4319593, 6.7552362 51.432137, 6.7550809 51.4322624, 6.7547821 51.432485, 6.7544601 51.4327062, 6.7541228 51.4329177, 6.753597 51.4332296, 6.7532464 51.4334199)",,,yes
179009333,True,1,L 60,Marientorstraße,secondary,50,False,44.812,"LINESTRING (6.7559599 51.4315155, 6.7558776 51.4314792, 6.7557375 51.4314175, 6.7556059 51.4313591, 6.7555494 51.4313174, 6.7554687 51.4312579)",no,,
26473174,True,2,,Marientor,secondary,50,False,34.721000000000004,"LINESTRING (6.7554687 51.4312579, 6.755764 51.4312517, 6.7558778 51.4312587, 6.7559679 51.4312668)",,,
47257543,True,3,L 60,Heerstraße,secondary,50,False,58.393,"LINESTRING (6.7554687 51.4312579, 6.755575 51.4310891, 6.7558279 51.4307836)",,,
181678571,True,1,,Marientor,secondary,50,False,55.545,"LINESTRING (6.7554687 51.4312579, 6.7555275 51.4312748, 6.7555912 51.4312846, 6.7556601 51.4312877, 6.7557912 51.4312963, 6.7558621 51.4313152, 6.7559157 51.4313311, 6.7559595 51.4313495, 6.7559897 51.4313734, 6.7559951 51.4313896, 6.7559825 51.4314566, 6.7559599 51.4315155)",,,
12195512,True,1,L 60,Marientorstraße,secondary,50,False,36.674,"LINESTRING (6.7562253 51.4317802, 6.7561826 51.4316519, 6.7561114 51.4315803, 6.7559599 51.4315155)",,,
"[914388764, 12605214]",False,3,L 60,Marientorstraße,secondary,50,False,90.319,"LINESTRING (6.7562253 51.4317802, 6.7561824 51.4318364, 6.7561175 51.4319045, 6.7560319 51.431981, 6.7557517 51.432136, 6.7553293 51.4323573)",,,
"[914388764, 12605214]",False,3,L 60,Marientorstraße,secondary,50,True,90.319,"LINESTRING (6.7553293 51.4323573, 6.7557517 51.432136, 6.7560319 51.431981, 6.7561175 51.4319045, 6.7561824 51.4318364, 6.7562253 51.4317802)",,,
12605215,False,2,,Ulrichstraße,residential,,False,66.756,"LINESTRING (6.7553293 51.4323573, 6.755407 51.4323916, 6.7560655 51.4326825, 6.756115 51.4327044)",,,
232014098,False,3,L 60,Marientorstraße,secondary,50,False,143.18099999999998,"LINESTRING (6.7553293 51.4323573, 6.7550082 51.4326152, 6.7544909 51.4330307, 6.7542961 51.4331872, 6.754262 51.433215, 6.7540646 51.4333642, 6.7540555 51.4333708)",,,
"[119294712, 119294777, 234261425, 147131271]",True,"['2', '3']",K 5,Steinsche Gasse,secondary,50,False,237.89899999999997,"LINESTRING (6.7579552 51.4312214, 6.7581611 51.4313476, 6.7583077 51.4314291, 6.7584329 51.4314969, 6.7584727 51.4315189, 6.7586766 51.431594, 6.7590025 51.4316978, 6.759649 51.4318695, 6.7599242 51.431946, 6.7601603 51.4320189, 6.7604249 51.4321008, 6.7606018 51.4321717, 6.7606636 51.4322, 6.7608554 51.4323227)",,,
"[234261421, 234261422]",False,"['2', '3']",,Heuserstraße,residential,30,True,152.21099999999998,"LINESTRING (6.7649779 51.4327232, 6.764963 51.4325718, 6.7646606 51.4320337, 6.7645942 51.4318829, 6.7644703 51.4314926, 6.7644581 51.431447, 6.7644433 51.4314014)",,,
119294705,True,2,,Beekstraße,residential,,False,109.06,"LINESTRING (6.7581188 51.4323426, 6.7570409 51.4319074, 6.7567757 51.4318358)",,,
147131269,False,2,,Klosterstraße,residential,,False,69.298,"LINESTRING (6.7581188 51.4323426, 6.7580908 51.4323746, 6.7578747 51.4327283, 6.75772 51.4329129)",,,
12605215,False,2,,Ulrichstraße,residential,,True,105.082,"LINESTRING (6.7573866 51.4332188, 6.757291 51.4331799, 6.756166 51.432725, 6.756115 51.4327044)",,,
147131269,False,2,,Klosterstraße,residential,,False,28.405,"LINESTRING (6.7573866 51.4332188, 6.7573178 51.4334103, 6.7572958 51.4334679)",,,
147131269,False,2,,Klosterstraße,residential,,True,41.124,"LINESTRING (6.7573866 51.4332188, 6.7574609 51.4331508, 6.75772 51.4329129)",,,
12605215,False,2,,Ulrichstraße,residential,,False,105.082,"LINESTRING (6.756115 51.4327044, 6.756166 51.432725, 6.757291 51.4331799, 6.7573866 51.4332188)",,,
12605215,False,2,,Ulrichstraße,residential,,True,66.756,"LINESTRING (6.756115 51.4327044, 6.7560655 51.4326825, 6.755407 51.4323916, 6.7553293 51.4323573)",,,
29242892,True,1,,Alte Rheinstraße,residential,,False,45.114000000000004,"LINESTRING (6.756115 51.4327044, 6.7560651 51.4327411, 6.7556946 51.4330141)",,,
12605498,False,2,,Beekstraße,residential,,False,2.22,"LINESTRING (6.7567459 51.4318285, 6.7567757 51.4318358)",,,
12605498,False,2,,Beekstraße,residential,,True,16.484,"LINESTRING (6.7567459 51.4318285, 6.7565286 51.4317683)",,,
29242892,True,1,,Alte Rheinstraße,residential,,False,107.60700000000001,"LINESTRING (6.7567459 51.4318285, 6.7567242 51.4318816, 6.7565603 51.4322205, 6.7563374 51.4324974, 6.7561961 51.4326289, 6.756115 51.4327044)",,,
19714277,False,2,,Untermauerstraße,residential,,False,68.565,"LINESTRING (6.7612445 51.4323388, 6.7613046 51.4323606, 6.7616733 51.4324726, 6.7617677 51.432514, 6.7621057 51.4326402)",,,
39313405,True,1,K 5,Friedrich-Wilhelm-Platz,secondary,50,False,21.741,"LINESTRING (6.7612445 51.4323388, 6.7611715 51.4324133, 6.7611384 51.4324655, 6.7611001 51.4325118)",,,
37369991,True,1,,Tibistraße,residential,,False,38.418,"LINESTRING (6.7590621 51.4337167, 6.7585699 51.4338755)",,,
"[234385939, 21796822]",False,2,,Großer Kalkhof,"['residential', 'living_street']",,True,65.711,"LINESTRING (6.7590621 51.4337167, 6.7591927 51.4338088, 6.7592872 51.4338049, 6.7595549 51.4337103, 6.7596871 51.4336942, 6.7598821 51.4337486)",,,
234385940,True,1,,Großer Kalkhof,residential,,False,55.961999999999996,"LINESTRING (6.7585699 51.4338755, 6.7586948 51.4336652, 6.7587426 51.4336299, 6.7588162 51.4336186, 6.7588986 51.4336321, 6.7590621 51.4337167)",,,
234385948,False,2,,Tibistraße,residential,30,False,47.839,"LINESTRING (6.7585699 51.4338755, 6.758066 51.4340749, 6.7579873 51.4341061)",,,
21796818,False,2,,Unterstraße,tertiary,30,False,48.168,"LINESTRING (6.7580142 51.4354318, 6.7582856 51.4357708, 6.7583245 51.4358194)",,,
"[21796820, 21796821, 146178711]",False,2,,"['Calaisplatz', 'Münzstraße', 'Peterstal']",residential,30,"[False, True]",130.696,"LINESTRING (6.7580142 51.4354318, 6.7580721 51.4353997, 6.7584096 51.4352125, 6.7587401 51.4350277, 6.7585615 51.434841, 6.758322 51.434523)",,,
232014097,False,2,,Unterstraße,tertiary,30,True,76.634,"LINESTRING (6.7580142 51.4354318, 6.7576456 51.4351785, 6.7575571 51.4351181, 6.7572547 51.4349313)",,,
21796818,False,2,,Unterstraße,tertiary,30,True,48.168,"LINESTRING (6.7583245 51.4358194, 6.7582856 51.4357708, 6.7580142 51.4354318)",,,
231890743,True,2,L 78,Schwanenstraße,secondary,50,False,146.55599999999998,"LINESTRING (6.7583245 51.4358194, 6.758412 51.43576, 6.758512 51.4357113, 6.7591857 51.4354668, 6.7599879 51.4351646, 6.7601089 51.4351193)",,,
176817615,False,2,,Kuhlenwall,residential,30,False,99.476,"LINESTRING (6.7666142 51.4362622, 6.7666253 51.4363433, 6.7666535 51.4365492, 6.766653 51.4366801, 6.7666359 51.4368226, 6.7666307 51.436866, 6.7665975 51.4370858, 6.766566 51.4371514)",,,
176817615,False,2,,Kuhlenwall,residential,30,True,108.74700000000001,"LINESTRING (6.7666142 51.4362622, 6.7666008 51.4362391, 6.7662538 51.4357108, 6.766088 51.4354441, 6.7660443 51.4353515)",,,
21999689,False,2,K 38,Oberstraße,secondary,50,False,2.467,"LINESTRING (6.7660524 51.4370292, 6.7660215 51.4370182)",,,
21999688,True,1,K 38,Stapeltor,secondary,50,False,38.301,"LINESTRING (6.7660524 51.4370292, 6.7662725 51.4370633, 6.7663641 51.4370908, 6.766566 51.4371514)",,,
176817615,False,2,,Kuhlenwall,residential,30,False,8.964,"LINESTRING (6.766566 51.4371514, 6.7665194 51.4372266)",,,
176817615,False,2,,Kuhlenwall,residential,30,True,99.47600000000001,"LINESTRING (6.766566 51.4371514, 6.7665975 51.4370858, 6.7666307 51.436866, 6.7666359 51.4368226, 6.766653 51.4366801, 6.7666535 51.4365492, 6.7666253 51.4363433, 6.7666142 51.4362622)",,,
176817615,False,2,,Kuhlenwall,residential,30,True,8.964,"LINESTRING (6.7665194 51.4372266, 6.766566 51.4371514)",,,
"[146478825, 23447148]",False,2,,Springwall,"['residential', 'living_street']",30,False,171.85,"LINESTRING (6.7665194 51.4372266, 6.7664883 51.4372681, 6.7664159 51.4373598, 6.7663397 51.4374498, 6.7661915 51.4376059, 6.766064 51.4377334, 6.7658246 51.4379056, 6.7655623 51.4380734, 6.7655466 51.4380818, 6.7654934 51.4381101, 6.7654432 51.4381368, 6.7649179 51.4383739)",,,
231329983,True,1,K 38,Stapeltor,secondary,50,False,39.206,"LINESTRING (6.7665194 51.4372266, 6.7663257 51.4371546, 6.7662326 51.43712, 6.7660524 51.4370292)",,,
23447156,False,2,,Flachsmarkt,residential,30,True,10.138,"LINESTRING (6.7627556 51.4360334, 6.762839 51.4359585)",,,
23447156,False,2,,Flachsmarkt,residential,30,False,61.351,"LINESTRING (6.7627556 51.4360334, 6.7626774 51.4361091, 6.7626422 51.4361432, 6.762399 51.4364669, 6.7623171 51.436505)",,,
"[231814584, 231814586, 147242503]",True,"['2', '3', '1']",K 38,Poststraße,secondary,50,False,107.55499999999999,"LINESTRING (6.7627556 51.4360334, 6.7626933 51.4360014, 6.7625954 51.4359292, 6.7624917 51.4358131, 6.7624322 51.435693, 6.7624043 51.4355258, 6.7624055 51.4352887, 6.7624076 51.4352405, 6.7624087 51.4351301)",,,
23447156,False,2,,Flachsmarkt,residential,30,True,61.351,"LINESTRING (6.7623171 51.436505, 6.762399 51.4364669, 6.7626422 51.4361432, 6.7626774 51.4361091, 6.7627556 51.4360334)",,,
53765186,False,2,,Flachsmarkt,living_street,walk,False,31.448,"LINESTRING (6.7623171 51.436505, 6.7622858 51.4367072, 6.7622733 51.4367865)",,,
"[23447172, 235103781]",False,2,,Niederstraße,living_street,walk,False,165.882,"LINESTRING (6.7622733 51.4367865, 6.7630179 51.4369119, 6.7635521 51.4369892, 6.7640276 51.4370646, 6.7641203 51.4370681, 6.7642854 51.4370719, 6.7645632 51.4371767)",,,
"[23447208, 74362537]",False,2,,Am Alten Wehrgang,living_street,,False,165.436,"LINESTRING (6.7622733 51.4367865, 6.7621904 51.4369678, 6.7621528 51.4370499, 6.7621088 51.4371151, 6.7627188 51.4373632, 6.7631786 51.4375562, 6.7636394 51.4377447)",,,
53765186,False,2,,Flachsmarkt,living_street,walk,True,31.448,"LINESTRING (6.7622733 51.4367865, 6.7622858 51.4367072, 6.7623171 51.436505)",,,
147242148,False,,,Wieberplatz,living_street,walk,True,6.715,"LINESTRING (6.7645632 51.4371767, 6.7645068 51.4372258)",,,
"[235103780, 235103781]",False,2,,Niederstraße,living_street,walk,False,87.047,"LINESTRING (6.7645632 51.4371767, 6.7646595 51.4371882, 6.7656702 51.4373238, 6.7657913 51.4373401)",,,
"[23447172, 235103781]",False,2,,Niederstraße,living_street,walk,True,165.882,"LINESTRING (6.7645632 51.4371767, 6.7642854 51.4370719, 6.7641203 51.4370681, 6.7640276 51.4370646, 6.7635521 51.4369892, 6.7630179 51.4369119, 6.7622733 51.4367865)",,,
"[23447207, 74362537, 23447212, 147239551]",False,,,Am Alten Wehrgang,living_street,,True,151.211,"LINESTRING (6.7657913 51.4373401, 6.7657758 51.4373717, 6.7656626 51.4375537, 6.765493 51.4376736, 6.7654189 51.4377166, 6.7653643 51.4377469, 6.7650428 51.4379231, 6.7646242 51.4381525, 6.7644818 51.4380971, 6.7642909 51.4380157)",,,
53765188,False,2,,Niederstraße,living_street,,False,39.19,"LINESTRING (6.7657913 51.4373401, 6.7659695 51.4370891, 6.7660215 51.4370182)",,,
"[235103780, 235103781]",False,2,,Niederstraße,living_street,walk,True,87.047,"LINESTRING (6.7657913 51.4373401, 6.7656702 51.4373238, 6.7646595 51.4371882, 6.7645632 51.4371767)",,,
21999689,False,2,K 38,Oberstraße,secondary,50,True,2.467,"LINESTRING (6.7660215 51.4370182, 6.7660524 51.4370292)",,,
"[21999689, 53765189]",False,2,K 38,Oberstraße,secondary,50,False,182.13899999999998,"LINESTRING (6.7660215 51.4370182, 6.7657484 51.4369231, 6.7655529 51.4368453, 6.7651689 51.4366828, 6.7648579 51.4365667, 6.7645013 51.4364546, 6.7641166 51.4363543, 6.7637534 51.4362726, 6.7637025 51.4362618)",,,
53765188,False,2,,Niederstraße,living_street,,True,39.19,"LINESTRING (6.7660215 51.4370182, 6.7659695 51.4370891, 6.7657913 51.4373401)",,,
146178711,False,2,,Peterstal,residential,30,False,51.839,"LINESTRING (6.758322 51.434523, 6.7579873 51.4341061)",,,
29242928,True,1,,Unteröderich,living_street,,False,87.435,"LINESTRING (6.758322 51.434523, 6.7581876 51.4345759, 6.7580018 51.4346368, 6.7579505 51.4346748, 6.7576307 51.4347913, 6.7575539 51.4348032, 6.7573142 51.4349014, 6.7572547 51.4349313)",,,
"[21796820, 21796821, 146178711]",False,2,,"['Calaisplatz', 'Münzstraße', 'Peterstal']",residential,30,"[False, True]",130.696,"LINESTRING (6.758322 51.434523, 6.7585615 51.434841, 6.7587401 51.4350277, 6.7584096 51.4352125, 6.7580721 51.4353997, 6.7580142 51.4354318)",,,
147035042,False,,,Untermauerstraße,living_street,,False,5.053,"LINESTRING (6.7644223 51.4340592, 6.7644572 51.4340991)",,,
25726408,False,2,,Wallstraße,residential,50,True,7.883,"LINESTRING (6.7631245 51.4314948, 6.7631561 51.4315629)",,,
234261417,True,2,K 5,Friedrich-Wilhelm-Straße,secondary,50,False,91.71000000000001,"LINESTRING (6.7631245 51.4314948, 6.7632796 51.431482, 6.7642153 51.4313734, 6.7642695 51.4313666, 6.7644261 51.4313481)",,,
234261466,True,1,,Wallstraße,residential,30,False,63.013,"LINESTRING (6.7631245 51.4314948, 6.7631049 51.4314457, 6.762792 51.4309679)",,,
147438532,False,2,,Goldstraße,residential,30,True,116.886,"LINESTRING (6.7608932 51.4306738, 6.7610649 51.4308395, 6.7611629 51.431175, 6.7612985 51.43157, 6.7613676 51.4316224, 6.7613927 51.4316604)",,,
9858203,True,1,K 5,Friedrich-Wilhelm-Platz,secondary,50,False,10.318999999999999,"LINESTRING (6.7613927 51.4316604, 6.7614772 51.4316588, 6.7615363 51.4316746)",,,
147438532,False,2,,Goldstraße,residential,30,False,116.886,"LINESTRING (6.7613927 51.4316604, 6.7613676 51.4316224, 6.7612985 51.43157, 6.7611629 51.431175, 6.7610649 51.4308395, 6.7608932 51.4306738)",,,
