osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,width
23141283,2,K 7990,Greifenhainer Straße,tertiary,50,False,True,73.067,"LINESTRING (12.5633588 51.0574797, 12.563143 51.0571376, 12.5630841 51.0570426, 12.5629721 51.0569277, 12.5629225 51.0568856)",
24356408,2,K 7990,Greifenhainer Straße,tertiary,50,False,False,165.49399999999997,"LINESTRING (12.5633588 51.0574797, 12.5635898 51.0577005, 12.5637776 51.0578122, 12.5639115 51.0578831, 12.5639831 51.0579137, 12.5640586 51.0579408, 12.5641349 51.0579656, 12.5642059 51.0579793, 12.564286 51.0579847, 12.5644085 51.05799, 12.5645869 51.0579857, 12.5646652 51.0579823, 12.5648832 51.0579735, 12.5650571 51.0579666, 12.5653837 51.0579552)",
685903818,1,,Am Schützenhaus,residential,,False,True,180.90500000000003,"LINESTRING (12.5633588 51.0574797, 12.5632957 51.0575822, 12.5632697 51.0576649, 12.5632453 51.0578264, 12.5632343 51.0578988, 12.5632205 51.0579893, 12.5632091 51.0580639, 12.5631978 51.058138, 12.5631578 51.0583114, 12.5630633 51.0584977, 12.5630215 51.0585182, 12.5629586 51.05854, 12.5627816 51.0585672, 12.5625367 51.0585979, 12.5624741 51.058645, 12.5623679 51.058779, 12.5623497 51.058802)",
23141328,1,,Am Wiesenweg,residential,,False,False,46.444,"LINESTRING (12.5692273 51.0587043, 12.5694811 51.0587418, 12.5696564 51.0587641, 12.569879 51.0587846)",4.0
23141592,1,,Am Wasserwerk,residential,,False,False,209.16099999999997,"LINESTRING (12.5692273 51.0587043, 12.5694895 51.0590168, 12.5698161 51.0594061, 12.569893 51.0594978, 12.5699276 51.0595391, 12.5699331 51.0595456, 12.5699896 51.0596103, 12.5703029 51.0599688, 12.5703695 51.0600533, 12.5703783 51.060067, 12.57041 51.0601165, 12.5704635 51.060174, 12.5704866 51.0601933, 12.5705275 51.0602274, 12.5706387 51.0603615)",3.5
136081629,1,,Am Wiesenweg,residential,30,False,True,98.70100000000001,"LINESTRING (12.5692273 51.0587043, 12.5690741 51.0586806, 12.5688911 51.0586602, 12.568866 51.0586582, 12.5682797 51.0586114, 12.5680738 51.0585808, 12.5678476 51.058529)",4.0
86504467,2,K 7990,Greifenhainer Straße,tertiary,50,False,True,2.245,"LINESTRING (12.5667763 51.0582593, 12.5667948 51.0582428)",5.5
23141929,2,,Dr.-Otto-Nuschke-Straße,residential,50,False,False,18.877,"LINESTRING (12.5667763 51.0582593, 12.5667246 51.0583279, 12.5666714 51.0584156)",5.5
66779606,2,K 7990,Greifenhainer Straße,tertiary,50,False,True,87.22600000000001,"LINESTRING (12.5667763 51.0582593, 12.5665844 51.0582226, 12.5665662 51.0582186, 12.566314 51.0581634, 12.5661735 51.0581327, 12.5661579 51.0581293, 12.5658386 51.058049, 12.565661 51.0580009, 12.5656058 51.0579886)",
23141340,1,,Gartenstraße,residential,,False,True,76.19800000000001,"LINESTRING (12.5706387 51.0603615, 12.5699054 51.0606041, 12.5696739 51.0606807)",3.5
"[23141592, 23141339, 353644084]",1,,"['Gartenstraße', 'Am Wasserwerk']",residential,,False,False,232.732,"LINESTRING (12.5706387 51.0603615, 12.5708878 51.0606543, 12.5711247 51.0609327, 12.5711356 51.0609548, 12.571131 51.0609781, 12.5711167 51.0610151, 12.5710719 51.0610529, 12.5706868 51.0611872, 12.5703889 51.0612924, 12.5703045 51.0613075, 12.5702417 51.0613061, 12.5701945 51.0612902, 12.5701511 51.0612628, 12.5700628 51.0611637, 12.5696739 51.0606807)","['3.5', '4.0']"
23141592,1,,Am Wasserwerk,residential,,False,True,209.161,"LINESTRING (12.5706387 51.0603615, 12.5705275 51.0602274, 12.5704866 51.0601933, 12.5704635 51.060174, 12.57041 51.0601165, 12.5703783 51.060067, 12.5703695 51.0600533, 12.5703029 51.0599688, 12.5699896 51.0596103, 12.5699331 51.0595456, 12.5699276 51.0595391, 12.569893 51.0594978, 12.5698161 51.0594061, 12.5694895 51.0590168, 12.5692273 51.0587043)",3.5
23141336,1,,Gartenstraße,residential,,False,False,77.24000000000001,"LINESTRING (12.5696739 51.0606807, 12.5695652 51.0607213, 12.568802 51.0609747, 12.5687011 51.0610102)",3.5
23141340,1,,Gartenstraße,residential,,False,False,76.19800000000001,"LINESTRING (12.5696739 51.0606807, 12.5699054 51.0606041, 12.5706387 51.0603615)",3.5
"[23141592, 23141339, 353644084]",1,,"['Gartenstraße', 'Am Wasserwerk']",residential,,False,True,232.73200000000003,"LINESTRING (12.5696739 51.0606807, 12.5700628 51.0611637, 12.5701511 51.0612628, 12.5701945 51.0612902, 12.5702417 51.0613061, 12.5703045 51.0613075, 12.5703889 51.0612924, 12.5706868 51.0611872, 12.5710719 51.0610529, 12.5711167 51.0610151, 12.571131 51.0609781, 12.5711356 51.0609548, 12.5711247 51.0609327, 12.5708878 51.0606543, 12.5706387 51.0603615)","['3.5', '4.0']"
353644084,1,,Gartenstraße,residential,,False,False,271.23,"LINESTRING (12.5696739 51.0606807, 12.5692295 51.0601514, 12.569005 51.0598783, 12.5687748 51.0596095, 12.5687692 51.059603, 12.5686176 51.0594229, 12.5684371 51.0592085, 12.5683533 51.0591089, 12.5682156 51.0589453, 12.5681852 51.0589093, 12.5681029 51.0588115, 12.5680546 51.058752, 12.5680107 51.058698, 12.5679801 51.0586602, 12.5678476 51.058529)",3.5
23141584,1,,Prießnitzer Straße,residential,30,False,False,5.423,"LINESTRING (12.5687383 51.061053, 12.5687011 51.0610102)",4.5
"[360946825, 23141591]",1,,Prießnitzer Straße,residential,,False,False,179.977,"LINESTRING (12.5687383 51.061053, 12.5690112 51.0613524, 12.5690973 51.0614601, 12.5691287 51.0615326, 12.5692491 51.0617941, 12.5693056 51.0619248, 12.5693907 51.0621541, 12.569498 51.0624643, 12.5694311 51.0625738)",4.5
32469734,1,,Uetzer Straße,residential,,False,False,117.71199999999999,"LINESTRING (12.5687383 51.061053, 12.5686601 51.0610843, 12.5685239 51.0611208, 12.5679666 51.0612534, 12.5671919 51.0614355, 12.5671726 51.06144)",4.5
"[23141729, 23141348]",2,,Wolfslückenweg,residential,50,False,"[False, True]",493.205,"LINESTRING (12.5663074 51.0618194, 12.5661685 51.0619036, 12.5657735 51.0621244, 12.5652878 51.0623924, 12.5651732 51.0624577, 12.5650632 51.0625251, 12.5649641 51.0625961, 12.564878 51.0626608, 12.5648573 51.0626812, 12.5647513 51.0627963, 12.5646753 51.0628705, 12.5644913 51.063062, 12.5641523 51.0634136, 12.5638017 51.0637525, 12.5636581 51.0638824, 12.563403 51.0640607, 12.5632655 51.0641442, 12.5627092 51.0644166, 12.5623471 51.0645981, 12.5619514 51.0647956, 12.5617707 51.0649041, 12.5615502 51.0650366)",6.0
23141348,2,,Wolfslückenweg,residential,50,False,True,22.625999999999998,"LINESTRING (12.5663074 51.0618194, 12.5664303 51.0617581, 12.5665487 51.0616842)",6.0
24355113,2,,Am Strieglerberg,residential,,False,False,13.953,"LINESTRING (12.5663074 51.0618194, 12.5662743 51.0617979, 12.5662581 51.0617786, 12.5662505 51.0617592, 12.5662463 51.0617055)",
23141584,1,,Prießnitzer Straße,residential,30,False,True,324.75899999999996,"LINESTRING (12.5666714 51.0584156, 12.5668179 51.0584566, 12.5668935 51.0585316, 12.5669562 51.0586219, 12.5672121 51.0590455, 12.567468 51.0594728, 12.5676267 51.05971, 12.5677822 51.0599226, 12.5678637 51.0600223, 12.5679215 51.060093, 12.5680434 51.0602457, 12.5681295 51.0603507, 12.5682487 51.0604897, 12.568284 51.0605308, 12.5683883 51.0606506, 12.5684381 51.0607079, 12.5687011 51.0610102)",4.5
23141929,2,,Dr.-Otto-Nuschke-Straße,residential,50,False,True,18.877,"LINESTRING (12.5666714 51.0584156, 12.5667246 51.0583279, 12.5667763 51.0582593)",5.5
"[61824193, 355245034]",2,,Dr.-Otto-Nuschke-Straße,residential,50,False,False,375.77599999999995,"LINESTRING (12.5666714 51.0584156, 12.5665939 51.0585587, 12.5665706 51.0585996, 12.566477 51.0587636, 12.5663429 51.0589971, 12.5662904 51.0590885, 12.5661641 51.0593137, 12.5661534 51.0593327, 12.566125 51.059397, 12.5661141 51.0594624, 12.5661117 51.0595409, 12.5661144 51.0596242, 12.566131 51.0597122, 12.5661736 51.0598596, 12.5661968 51.0599398, 12.5662862 51.0602568, 12.5663941 51.0605816, 12.5665045 51.0608986, 12.5665911 51.0611293, 12.5666474 51.0612945, 12.5666671 51.0613473, 12.5666749 51.0614016, 12.5666688 51.0614588, 12.5666633 51.0615098, 12.5666379 51.0615776, 12.5666068 51.061626, 12.5665487 51.0616842)",6.0
