osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,maxspeed,width
263706077,False,2,B 250,,primary,True,22.113,"LINESTRING (11.5637191 51.1242066, 11.5637939 51.1242926, 11.5638433 51.1243619, 11.563858 51.1243851)",,
29459156,False,2,B 87,Hauptstraße,primary,True,107.58199999999998,"LINESTRING (11.5558588 51.122384, 11.5559716 51.1225718, 11.5560076 51.122622, 11.5560558 51.1226737, 11.5561158 51.1227182, 11.5562078 51.1227652, 11.5563749 51.1228249, 11.5565455 51.122878, 11.556677 51.1229083, 11.5567481 51.1229183, 11.5568268 51.1229227, 11.5569789 51.1229166)",50,
"[1174521608, 35551010, 1174521607]",False,2,B 87,Hauptstraße,primary,False,303.18999999999994,"LINESTRING (11.5558588 51.122384, 11.5558038 51.1222667, 11.5557741 51.1221799, 11.5557442 51.1220711, 11.5557051 51.1219246, 11.5556407 51.1216817, 11.5555755 51.1214322, 11.5554789 51.1210663, 11.5554851 51.1209412, 11.5555282 51.1208149, 11.5555868 51.1206556, 11.5556298 51.1205557, 11.5557133 51.1204172, 11.555787 51.1203325, 11.5559307 51.1202033, 11.5560022 51.1201399, 11.5561662 51.1199969, 11.5563611 51.119827)",50,
"[167528281, 200663882]",False,,,Alte Straße,residential,False,166.114,"LINESTRING (11.5558588 51.122384, 11.5558427 51.1223828, 11.5558002 51.1223818, 11.5557428 51.1223645, 11.5556995 51.1223326, 11.5555944 51.1221826, 11.5553983 51.1219564, 11.5552415 51.1217908, 11.5550381 51.1215652, 11.5549519 51.1214601, 11.5548211 51.1213037, 11.5547467 51.1212344, 11.5546149 51.1211427)",,3
44417605,False,,,Siedlung,residential,True,46.578,"LINESTRING (11.5547444 51.1207369, 11.5547106 51.1208241, 11.5546106 51.1210061, 11.5546149 51.1211427)",,4
49787068,True,,,Mattstieg,residential,False,120.39500000000001,"LINESTRING (11.5547444 51.1207369, 11.5546786 51.1206913, 11.5545957 51.1205914, 11.5541769 51.1199694, 11.5540322 51.1197545)",,4
44417605,False,,,Siedlung,residential,False,46.578,"LINESTRING (11.5546149 51.1211427, 11.5546106 51.1210061, 11.5547106 51.1208241, 11.5547444 51.1207369)",,4
49787071,False,,,Oberer Heideweg,residential,False,93.902,"LINESTRING (11.5546149 51.1211427, 11.5544938 51.1211527, 11.5544041 51.1211626, 11.5542889 51.1211811, 11.5541875 51.1212069, 11.5540752 51.1212397, 11.5539664 51.1212938, 11.553471 51.1215493)",,4
"[167528281, 200663882]",False,,,Alte Straße,residential,True,166.11399999999998,"LINESTRING (11.5546149 51.1211427, 11.5547467 51.1212344, 11.5548211 51.1213037, 11.5549519 51.1214601, 11.5550381 51.1215652, 11.5552415 51.1217908, 11.5553983 51.1219564, 11.5555944 51.1221826, 11.5556995 51.1223326, 11.5557428 51.1223645, 11.5558002 51.1223818, 11.5558427 51.1223828, 11.5558588 51.122384)",,3
5237426,True,1,B 87,Hauptstraße,primary,False,224.943,"LINESTRING (11.5569789 51.1229166, 11.5570471 51.122893, 11.5571347 51.1228594, 11.5572855 51.1228107, 11.55752 51.1227632, 11.5578238 51.1227294, 11.558156 51.1227368, 11.5584571 51.1227705, 11.558786 51.122804, 11.5591447 51.1228343, 11.5594767 51.1228431, 11.5597598 51.1228438, 11.5601289 51.122839)",50,
29459156,False,2,B 87,Hauptstraße,primary,False,107.582,"LINESTRING (11.5569789 51.1229166, 11.5568268 51.1229227, 11.5567481 51.1229183, 11.556677 51.1229083, 11.5565455 51.122878, 11.5563749 51.1228249, 11.5562078 51.1227652, 11.5561158 51.1227182, 11.5560558 51.1226737, 11.5560076 51.122622, 11.5559716 51.1225718, 11.5558588 51.122384)",50,
49787082,True,1,,,primary_link,False,25.561,"LINESTRING (11.5634348 51.1219003, 11.5635 51.121914, 11.5635455 51.1219188, 11.5635857 51.1219245, 11.5636219 51.1219393, 11.5636434 51.1219553, 11.5636577 51.1219749, 11.563667 51.1219997, 11.5636793 51.1220357)",,
"[352034804, 352034805]",True,"['2', '1']",B 87,,primary,False,24.802,"LINESTRING (11.5634348 51.1219003, 11.5636747 51.121836, 11.5637604 51.121811)",50,
"[116722787, 23001733, 114887662]",True,1,B 87,Neue Straße,primary,False,308.25000000000006,"LINESTRING (11.5636793 51.1220357, 11.5635283 51.1221889, 11.5633881 51.1223036, 11.5632686 51.1223902, 11.5630383 51.1224982, 11.5628893 51.1225681, 11.562791 51.1226289, 11.5626811 51.1227115, 11.5626365 51.1227478, 11.5624769 51.1228638, 11.5623677 51.1229279, 11.5621732 51.1230325, 11.5620772 51.1230776, 11.5618988 51.1231615, 11.5617509 51.1232152, 11.5616013 51.1232591, 11.5614383 51.1232992, 11.5610351 51.1233743, 11.5605106 51.1234363, 11.5602241 51.1234552, 11.5601096 51.123451)",,
241664340,True,1,B 87,Neue Straße,primary,False,16.431,"LINESTRING (11.5601096 51.123451, 11.559876 51.1234326)",,
167523004,False,,,,living_street,True,68.06400000000001,"LINESTRING (11.5601096 51.123451, 11.5601137 51.1233259, 11.5601289 51.122839)",,
"[352034806, 5237426, 116722786, 32073886]",True,"['2', '1']",B 87,Hauptstraße,primary,False,256.85400000000004,"LINESTRING (11.5601289 51.122839, 11.5605777 51.1228054, 11.5608318 51.1227679, 11.5610181 51.1227256, 11.5611861 51.1227002, 11.5615537 51.1226104, 11.5619337 51.1224974, 11.5619843 51.1224697, 11.5621691 51.1223864, 11.5626018 51.122194, 11.5627472 51.1221315, 11.5628871 51.1220801, 11.5632544 51.1219602, 11.5634348 51.1219003)",50,
167523004,False,,,,living_street,False,68.06400000000001,"LINESTRING (11.5601289 51.122839, 11.5601137 51.1233259, 11.5601096 51.123451)",,
"[167523002, 167522999]",False,,,,residential,"[False, True]",56.961,"LINESTRING (11.5539086 51.1214883, 11.5539437 51.1214745, 11.553992 51.121419, 11.5540589 51.1213786, 11.5541341 51.121392, 11.5541958 51.1214139, 11.5542467 51.1214611, 11.5540832 51.1214762, 11.5539796 51.1214868, 11.5539086 51.1214883)",,
"[167523002, 167522999]",False,,,,residential,"[False, True]",56.961000000000006,"LINESTRING (11.5539086 51.1214883, 11.5539796 51.1214868, 11.5540832 51.1214762, 11.5542467 51.1214611, 11.5541958 51.1214139, 11.5541341 51.121392, 11.5540589 51.1213786, 11.553992 51.121419, 11.5539437 51.1214745, 11.5539086 51.1214883)",,
167523002,False,,,,residential,False,32.013999999999996,"LINESTRING (11.5539086 51.1214883, 11.5537867 51.1215222, 11.5536411 51.1215555, 11.553471 51.1215493)",,
314776532,True,2,B 87,,primary,False,26.204,"LINESTRING (11.5637604 51.121811, 11.5641128 51.1217297)",50,
167523797,False,,,,living_street,True,98.55199999999999,"LINESTRING (11.5637604 51.121811, 11.5636636 51.121762, 11.5635357 51.1217057, 11.5634384 51.1216868, 11.5633321 51.1216909, 11.5631492 51.1217488, 11.562795 51.1218971, 11.562562 51.1220081)",,
167523797,False,,,,living_street,False,98.55199999999999,"LINESTRING (11.562562 51.1220081, 11.562795 51.1218971, 11.5631492 51.1217488, 11.5633321 51.1216909, 11.5634384 51.1216868, 11.5635357 51.1217057, 11.5636636 51.121762, 11.5637604 51.121811)",,
200665663,False,,,,tertiary,True,21.32,"LINESTRING (11.563858 51.1243851, 11.5640144 51.1242204)",,
263706077,False,2,B 250,,primary,False,22.113,"LINESTRING (11.563858 51.1243851, 11.5638433 51.1243619, 11.5637939 51.1242926, 11.5637191 51.1242066)",,
34256236,False,,,,tertiary,True,20.666,"LINESTRING (11.5640144 51.1242204, 11.5637191 51.1242066)",,
200665663,False,,,,tertiary,False,21.32,"LINESTRING (11.5640144 51.1242204, 11.563858 51.1243851)",,
