osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,width,access
1091712629,1,,Wiedenhof,residential,50,True,False,9.683,"LINESTRING (7.6190291 50.8750074, 7.6190509 50.8750329, 7.6190599 50.8750614, 7.6190553 50.8750903)",roundabout,,
24927541,2,,Nümbrechter Straße,residential,,False,False,62.688,"LINESTRING (7.6176276 50.8766391, 7.6175155 50.8767361, 7.6173577 50.876935, 7.6172325 50.8770728, 7.617169 50.8771207)",,,
1069905783,1,B 256,Kaiserstraße,primary,30,True,False,54.051,"LINESTRING (7.6176276 50.8766391, 7.6178155 50.8767617, 7.6180342 50.8768653, 7.6182243 50.8769431)",,,
24927541,2,,Nümbrechter Straße,residential,,False,True,62.688,"LINESTRING (7.617169 50.8771207, 7.6172325 50.8770728, 7.6173577 50.876935, 7.6175155 50.8767361, 7.6176276 50.8766391)",,,
38898349,,,Nümbrechter Straße,residential,,False,False,42.659,"LINESTRING (7.617169 50.8771207, 7.6168173 50.8773018, 7.6166951 50.877361)",,,
217112731,,,Bertha-von-Suttner-Straße,residential,,False,True,54.523,"LINESTRING (7.617169 50.8771207, 7.617494 50.8772875, 7.6177328 50.877422, 7.6177612 50.877438)",,,
38898298,1,,Vennstraße,tertiary,,True,False,115.62899999999999,"LINESTRING (7.6164902 50.8773718, 7.6163807 50.8772957, 7.6160217 50.8770299, 7.6157946 50.8769159, 7.6153995 50.8767905, 7.6152405 50.8767148)",,,
1184206083,1,,,tertiary,,True,False,8.209,"LINESTRING (7.6164902 50.8773718, 7.6165131 50.8773519, 7.6165449 50.8773376, 7.6165822 50.8773305)",roundabout,,
386694246,,,Nümbrechter Straße,residential,,False,True,131.03,"LINESTRING (7.6148911 50.8795936, 7.6149389 50.8793053, 7.615164 50.8785877, 7.6151792 50.878431)",,,
"[29069608, 1080273505]",,,Höhenweg,residential,,False,False,111.796,"LINESTRING (7.6148911 50.8795936, 7.6144104 50.8794614, 7.6141677 50.8793927, 7.6134352 50.879185)",,,
79704253,,,Freiherr-vom-Stein-Straße,residential,30,False,True,189.33,"LINESTRING (7.6089048 50.8711956, 7.6110091 50.8722613)",,,
113601596,1,,Scharnhorststraße,residential,50,False,False,83.212,"LINESTRING (7.6228677 50.8777741, 7.6223222 50.8775406, 7.6218886 50.8773518)",,,
217112757,1,,Kreishauspfad,residential,,False,False,74.449,"LINESTRING (7.6228677 50.8777741, 7.6225412 50.8780697, 7.622261 50.8783234)",,2.3,
113601596,1,,Scharnhorststraße,residential,50,False,True,39.396,"LINESTRING (7.6199839 50.876046, 7.619984 50.8764003)",,,
"[217112771, 217112772]",1,,Oststraße,residential,"['50', '20']",False,False,132.887,"LINESTRING (7.6199839 50.876046, 7.6197863 50.8760403, 7.6196522 50.8760364, 7.6186469 50.8760073, 7.6184925 50.875973, 7.6183244 50.8759325, 7.6181183 50.8759014)",,,
217112772,1,,Oststraße,residential,50,False,True,80.51,"LINESTRING (7.6199839 50.876046, 7.6204235 50.87604, 7.6205456 50.8760366, 7.6206543 50.8760359, 7.6207798 50.8760351, 7.6211309 50.8760269)",,,
113601596,1,,Scharnhorststraße,residential,50,False,False,112.998,"LINESTRING (7.6218886 50.8773518, 7.6205735 50.8767652)",,,
217112738,,,Freiheitweg,residential,30,False,False,70.425,"LINESTRING (7.6218886 50.8773518, 7.6224648 50.8768332)",,,
26027683,,,Freiheitweg,residential,,False,True,98.529,"LINESTRING (7.6218886 50.8773518, 7.6214669 50.8777038, 7.6210429 50.8780592)",,,
113601596,1,,Scharnhorststraße,residential,50,False,True,83.212,"LINESTRING (7.6218886 50.8773518, 7.6223222 50.8775406, 7.6228677 50.8777741)",,,
39178102,,,Bitzenweg,residential,50,False,False,147.048,"LINESTRING (7.6207481 50.8709138, 7.6207432 50.8710051, 7.6206685 50.8710789, 7.6202368 50.8712596, 7.6196173 50.8715013, 7.6192216 50.8717564)",,,
198734229,,,Rauher Siefen,residential,,False,True,130.543,"LINESTRING (7.6207481 50.8709138, 7.6204222 50.8708499, 7.6197542 50.8707343, 7.6189575 50.8708729)",,,
217125486,,,Bitzenweg,residential,20,False,True,25.161,"LINESTRING (7.6167523 50.8751731, 7.6170662 50.8750637)",,,
52436499,,,Hochstraße,residential,20,True,False,79.517,"LINESTRING (7.6167523 50.8751731, 7.6161212 50.874819, 7.6159276 50.8746838)",,,
39178102,,,Bitzenweg,residential,50,False,False,64.715,"LINESTRING (7.6179175 50.8729571, 7.6177671 50.8732514, 7.6176833 50.873519)",,,
39178102,,,Bitzenweg,residential,50,False,True,164.348,"LINESTRING (7.6179175 50.8729571, 7.6180503 50.8726792, 7.6182309 50.8724672, 7.6185952 50.8721848, 7.6192216 50.8717564)",,,
217125498,,,Engelweg,residential,50,False,False,80.582,"LINESTRING (7.6179175 50.8729571, 7.6182592 50.8730502, 7.6187207 50.8731698, 7.6189192 50.873292)",,,
38808935,,,Zuccalmagliostraße,residential,50,False,True,208.401,"LINESTRING (7.6192216 50.8717564, 7.6192646 50.8718096, 7.6192698 50.8718875, 7.6191974 50.8720441, 7.6191675 50.8722355, 7.6192042 50.8723224, 7.6193304 50.8725655, 7.6193783 50.8726625, 7.6195593 50.8728997, 7.6203113 50.8733733)",,,
39178102,,,Bitzenweg,residential,50,False,False,164.348,"LINESTRING (7.6192216 50.8717564, 7.6185952 50.8721848, 7.6182309 50.8724672, 7.6180503 50.8726792, 7.6179175 50.8729571)",,,
39178102,,,Bitzenweg,residential,50,False,True,147.04799999999997,"LINESTRING (7.6192216 50.8717564, 7.6196173 50.8715013, 7.6202368 50.8712596, 7.6206685 50.8710789, 7.6207432 50.8710051, 7.6207481 50.8709138)",,,
39178102,,,Bitzenweg,residential,50,False,True,107.418,"LINESTRING (7.6174738 50.8745374, 7.6175142 50.8743156, 7.6175559 50.8739715, 7.6176665 50.87358)",,,
217112740,1,,Landrat-Maurer-Straße,residential,50,False,True,53.037,"LINESTRING (7.6174738 50.8745374, 7.6177655 50.8746199, 7.6181359 50.8747653)",,,
"[217125485, 217125486]",,,Bitzenweg,residential,20,False,False,65.486,"LINESTRING (7.6174738 50.8745374, 7.6174347 50.8746217, 7.6173135 50.8748101, 7.6170662 50.8750637)",,,
217125488,1,,Friedrich-Engelbert-Weg,residential,50,False,False,131.51600000000002,"LINESTRING (7.6174738 50.8745374, 7.6171792 50.8744658, 7.6170366 50.8744135, 7.6169036 50.8743376, 7.6168304 50.8742557, 7.6167931 50.8741726, 7.6167556 50.8739814, 7.6166989 50.8737508, 7.6166654 50.8735923)",,,
48770214,,,Löher Weg,residential,50,False,False,40.242,"LINESTRING (7.6150827 50.8727385, 7.6152544 50.8723932)",,,
26560717,,,Löher Weg,residential,20,False,False,76.047,"LINESTRING (7.6150827 50.8727385, 7.6150434 50.8729172, 7.6149555 50.8732257, 7.6149618 50.8734157)",,,
217125488,1,,Friedrich-Engelbert-Weg,residential,50,False,False,109.62,"LINESTRING (7.6150827 50.8727385, 7.6149816 50.8727248, 7.6148227 50.8726946, 7.614343 50.8725743, 7.6139639 50.8724597, 7.6137262 50.8724321, 7.6136117 50.8724288)",,,
217125488,1,,Friedrich-Engelbert-Weg,residential,50,False,True,175.311,"LINESTRING (7.6150827 50.8727385, 7.615295 50.8727245, 7.6157008 50.8726697, 7.6158776 50.8726519, 7.6160586 50.8726641, 7.6163139 50.8727387, 7.6165187 50.8728842, 7.61654 50.8729488, 7.6166239 50.873203, 7.6166348 50.8734573)",,,
1072215388,1,,Wiedenhof,residential,50,True,False,8.419,"LINESTRING (7.6188026 50.8751392, 7.6187663 50.8751091, 7.6187508 50.8750725)",roundabout,,
38105213,,,Gerberstraße,residential,,False,False,124.693,"LINESTRING (7.6136117 50.8724288, 7.6134766 50.8721718, 7.6133688 50.8720003, 7.6131737 50.8718309, 7.6126279 50.871531)",,,
217125488,1,,Friedrich-Engelbert-Weg,residential,50,False,False,58.839,"LINESTRING (7.6136117 50.8724288, 7.612941 50.8726233, 7.6128498 50.8726498)",,,
217125488,1,,Friedrich-Engelbert-Weg,residential,50,False,True,109.61999999999999,"LINESTRING (7.6136117 50.8724288, 7.6137262 50.8724321, 7.6139639 50.8724597, 7.614343 50.8725743, 7.6148227 50.8726946, 7.6149816 50.8727248, 7.6150827 50.8727385)",,,
79704253,,,Freiherr-vom-Stein-Straße,residential,30,False,False,141.411,"LINESTRING (7.6128498 50.8726498, 7.6124696 50.8727253, 7.6123409 50.8727082, 7.6121498 50.8726672, 7.6118429 50.8725928, 7.6114795 50.8724842, 7.6110354 50.8722768)",,,
217125488,1,,Friedrich-Engelbert-Weg,residential,50,False,True,58.839,"LINESTRING (7.6128498 50.8726498, 7.612941 50.8726233, 7.6136117 50.8724288)",,,
217125493,2,B 256,Schladerner Straße,primary,50,False,False,118.429,"LINESTRING (7.6128498 50.8726498, 7.6125906 50.8723816, 7.6120361 50.8717172)",,,
"[768119524, 813143317]","['2', '3']",B 256,Schladerner Straße,primary,50,False,True,106.157,"LINESTRING (7.6128498 50.8726498, 7.613056 50.8729022, 7.6133238 50.8732413, 7.6133942 50.8733291, 7.6134902 50.8734407, 7.6135218 50.8735041)",,,
38898323,1,,Vennstraße,tertiary,,True,False,118.32399999999998,"LINESTRING (7.6152405 50.8767148, 7.6153346 50.876733, 7.6154364 50.8767537, 7.6158346 50.8768932, 7.6160335 50.8769918, 7.6160941 50.8770321, 7.6164308 50.8772652, 7.6164574 50.8772837, 7.6165822 50.8773305)",,,
"[1078379269, 38898295]",2,,Vennstraße,tertiary,,False,False,96.522,"LINESTRING (7.6152405 50.8767148, 7.614795 50.8765926, 7.6143231 50.8764688, 7.6139563 50.876409)",,,
1184205935,,,Nümbrechter Straße,residential,,False,True,6.676,"LINESTRING (7.6151792 50.878431, 7.6152273 50.8783792)",,,
79704834,,,Schillerstraße,residential,30,False,True,25.548000000000002,"LINESTRING (7.6151792 50.878431, 7.6149268 50.8783666, 7.6148408 50.8783462)",,,
386694246,,,Nümbrechter Straße,residential,,False,False,131.03,"LINESTRING (7.6151792 50.878431, 7.615164 50.8785877, 7.6149389 50.8793053, 7.6148911 50.8795936)",,,
48770223,,,Hochstraße,residential,,False,True,12.189,"LINESTRING (7.6154303 50.8740879, 7.6152887 50.8740244)",,,
29884715,,,Landrat-Danzier-Straße,residential,,False,False,103.079,"LINESTRING (7.6154303 50.8740879, 7.6155686 50.8740472, 7.6161285 50.8737961, 7.6163524 50.8736942, 7.6165242 50.8736277, 7.6166654 50.8735923)",,,
217125488,1,,Friedrich-Engelbert-Weg,residential,50,False,False,15.164,"LINESTRING (7.6166654 50.8735923, 7.6166348 50.8734573)",,,
29884715,,,Landrat-Danzier-Straße,residential,,False,True,103.07900000000001,"LINESTRING (7.6166654 50.8735923, 7.6165242 50.8736277, 7.6163524 50.8736942, 7.6161285 50.8737961, 7.6155686 50.8740472, 7.6154303 50.8740879)",,,
217125488,1,,Friedrich-Engelbert-Weg,residential,50,False,True,131.51600000000002,"LINESTRING (7.6166654 50.8735923, 7.6166989 50.8737508, 7.6167556 50.8739814, 7.6167931 50.8741726, 7.6168304 50.8742557, 7.6169036 50.8743376, 7.6170366 50.8744135, 7.6171792 50.8744658, 7.6174738 50.8745374)",,,
55284355,2,B 256,Kaiserstraße,primary,50,False,True,62.248,"LINESTRING (7.6229039 50.8788803, 7.6221746 50.8785615)",,,
319611799,1,,Wiedenhof,residential,30,True,False,19.544,"LINESTRING (7.6192667 50.87498, 7.6192153 50.8750252, 7.6190553 50.8750903)",,,
"[768119521, 217112785]",1,,Wiedenhof,residential,30,False,False,260.767,"LINESTRING (7.6192667 50.87498, 7.6197 50.8748465, 7.620088 50.874783, 7.620591 50.8747753, 7.621226 50.8748063, 7.6214018 50.874799, 7.6218156 50.8747819, 7.6223158 50.8747138, 7.62254 50.8746392, 7.6228386 50.8745402)",,,
199027300,,,Gerberstraße,residential,,False,True,92.75699999999999,"LINESTRING (7.61369 50.8725405, 7.613898 50.8728505, 7.6139313 50.8730259, 7.614128 50.8732634, 7.6141668 50.8733103)",,,
38808935,,,Zuccalmagliostraße,residential,50,False,False,221.25799999999998,"LINESTRING (7.6228386 50.8745402, 7.6221266 50.8742701, 7.6218243 50.8741585, 7.6212447 50.8739444, 7.6207847 50.8736787, 7.6204398 50.8734522, 7.6203113 50.8733733)",,,
"[217112785, 768119521]",1,,Wiedenhof,residential,30,False,True,260.767,"LINESTRING (7.6228386 50.8745402, 7.62254 50.8746392, 7.6223158 50.8747138, 7.6218156 50.8747819, 7.6214018 50.874799, 7.621226 50.8748063, 7.620591 50.8747753, 7.620088 50.874783, 7.6197 50.8748465, 7.6192667 50.87498)",,,
38808935,,,Zuccalmagliostraße,residential,50,False,False,208.40099999999998,"LINESTRING (7.6203113 50.8733733, 7.6195593 50.8728997, 7.6193783 50.8726625, 7.6193304 50.8725655, 7.6192042 50.8723224, 7.6191675 50.8722355, 7.6191974 50.8720441, 7.6192698 50.8718875, 7.6192646 50.8718096, 7.6192216 50.8717564)",,,
38808935,,,Zuccalmagliostraße,residential,50,False,True,221.25799999999998,"LINESTRING (7.6203113 50.8733733, 7.6204398 50.8734522, 7.6207847 50.8736787, 7.6212447 50.8739444, 7.6218243 50.8741585, 7.6221266 50.8742701, 7.6228386 50.8745402)",,,
38808936,,,Hermesbuschweg,residential,50,True,False,62.885999999999996,"LINESTRING (7.6203113 50.8733733, 7.6199147 50.8736146, 7.6196701 50.8737684)",,,
217112740,1,,Landrat-Maurer-Straße,residential,50,False,False,53.037,"LINESTRING (7.6181359 50.8747653, 7.6177655 50.8746199, 7.6174738 50.8745374)",,,
217112740,1,,Landrat-Maurer-Straße,residential,50,False,True,36.592,"LINESTRING (7.6181359 50.8747653, 7.6184387 50.8749188, 7.6185345 50.8749771)",,,
38854582,,,Tersteegenstraße,residential,30,False,True,110.579,"LINESTRING (7.6224648 50.8768332, 7.6211482 50.8762866)",,,
217112738,,,Freiheitweg,residential,30,False,True,70.425,"LINESTRING (7.6224648 50.8768332, 7.6218886 50.8773518)",,,
217125486,,,Bitzenweg,residential,20,False,False,25.161,"LINESTRING (7.6170662 50.8750637, 7.6167523 50.8751731)",,,
"[217125485, 217125486]",,,Bitzenweg,residential,20,False,True,65.486,"LINESTRING (7.6170662 50.8750637, 7.6173135 50.8748101, 7.6174347 50.8746217, 7.6174738 50.8745374)",,,
38854341,1,,Wiedenhof,residential,50,True,False,21.243000000000002,"LINESTRING (7.6187716 50.8750168, 7.6188118 50.8749882, 7.6188663 50.8749716, 7.6189267 50.8749694, 7.6189839 50.8749819, 7.6190291 50.8750074)",roundabout,,
27283916,1,,Landrat-Maurer-Straße,residential,50,True,False,18.753999999999998,"LINESTRING (7.6187508 50.8750725, 7.618613 50.8750278, 7.6185345 50.8749771)",,,
1091712628,1,,Wiedenhof,residential,50,True,False,6.433,"LINESTRING (7.6187508 50.8750725, 7.6187546 50.8750437, 7.6187716 50.8750168)",roundabout,,
38808938,1,,Ludwig-Jahn-Straße,residential,,False,False,28.903,"LINESTRING (7.6211309 50.8760269, 7.6211482 50.8762866)",,,
217112772,1,,Oststraße,residential,50,False,False,80.51,"LINESTRING (7.6211309 50.8760269, 7.6207798 50.8760351, 7.6206543 50.8760359, 7.6205456 50.8760366, 7.6204235 50.87604, 7.6199839 50.876046)",,,
38808938,1,,Ludwig-Jahn-Straße,residential,,False,True,28.903,"LINESTRING (7.6211482 50.8762866, 7.6211309 50.8760269)",,,
38854582,,,Tersteegenstraße,residential,30,False,False,110.579,"LINESTRING (7.6211482 50.8762866, 7.6224648 50.8768332)",,,
38808938,1,,Ludwig-Jahn-Straße,residential,,False,False,66.781,"LINESTRING (7.6211482 50.8762866, 7.6206759 50.8766726, 7.6205735 50.8767652)",,,
"[813143320, 813143321]",1,B 256,Kaiserstraße,primary,30,True,False,100.548,"LINESTRING (7.6197563 50.8775237, 7.6202081 50.8777127, 7.6207311 50.8779285, 7.6209534 50.8780208)",,,
38896422,,,Ludwig-Jahn-Straße,residential,,True,False,44.629,"LINESTRING (7.6205735 50.8767652, 7.6202251 50.877101)",,,
113601596,1,,Scharnhorststraße,residential,50,False,True,112.998,"LINESTRING (7.6205735 50.8767652, 7.6218886 50.8773518)",,,
38808938,1,,Ludwig-Jahn-Straße,residential,,False,True,66.781,"LINESTRING (7.6205735 50.8767652, 7.6206759 50.8766726, 7.6211482 50.8762866)",,,
113601596,1,,Scharnhorststraße,residential,50,False,False,59.285,"LINESTRING (7.6205735 50.8767652, 7.6204016 50.8766908, 7.6203208 50.8766564, 7.6202322 50.8766161, 7.6201322 50.8765633, 7.6200562 50.8764991, 7.619984 50.8764003)",,,
38896422,,,Ludwig-Jahn-Straße,residential,,True,False,57.368,"LINESTRING (7.6202251 50.877101, 7.6197563 50.8775237)",,,
38854606,,,Rückertweg,residential,,False,False,75.06700000000001,"LINESTRING (7.6202251 50.877101, 7.6205562 50.8772463, 7.6210714 50.8775132)",,,
38854606,,,Rückertweg,residential,,False,True,75.06700000000001,"LINESTRING (7.6210714 50.8775132, 7.6205562 50.8772463, 7.6202251 50.877101)",,,
113601596,1,,Scharnhorststraße,residential,50,False,False,39.396,"LINESTRING (7.619984 50.8764003, 7.6199839 50.876046)",,,
38857479,,,Weylandweg,residential,,True,False,143.11,"LINESTRING (7.619984 50.8764003, 7.6199036 50.8764844, 7.6198547 50.8765218, 7.6197359 50.8765915, 7.6195894 50.876635, 7.6194202 50.8766697, 7.619325 50.8766564, 7.6192793 50.87665, 7.619097 50.8765843, 7.6190417 50.8765677, 7.618836 50.8765151, 7.618618 50.8764816, 7.6184756 50.8764672, 7.6183769 50.8764735, 7.6182878 50.8764816, 7.618181 50.8764979)",,,
113601596,1,,Scharnhorststraße,residential,50,False,True,59.285000000000004,"LINESTRING (7.619984 50.8764003, 7.6200562 50.8764991, 7.6201322 50.8765633, 7.6202322 50.8766161, 7.6203208 50.8766564, 7.6204016 50.8766908, 7.6205735 50.8767652)",,,
217112745,,,Hochstraße,residential,50,False,False,51.306999999999995,"LINESTRING (7.618181 50.8764979, 7.6181944 50.8765472, 7.6182895 50.8768422, 7.6182705 50.8768947, 7.6182243 50.8769431)",,,
"[217112745, 1069905924]",,,Hochstraße,residential,"['50', '20']",False,True,38.176,"LINESTRING (7.618181 50.8764979, 7.6181503 50.8763916, 7.6180865 50.8761598)",,,
24927548,2,,Bahnhofstraße,tertiary,,False,True,229.73,"LINESTRING (7.6166706 50.8774664, 7.6169935 50.8777323, 7.6186698 50.8791026)",,,
1184206083,1,,,tertiary,,True,False,9.792,"LINESTRING (7.6166706 50.8774664, 7.61664 50.877477, 7.6166059 50.8774816, 7.6165712 50.8774799, 7.6165386 50.8774719)",roundabout,,
38898349,,,Nümbrechter Straße,residential,,False,True,42.659,"LINESTRING (7.6166951 50.877361, 7.6168173 50.8773018, 7.617169 50.8771207)",,,
1184206083,1,,,tertiary,,True,False,13.075,"LINESTRING (7.6166951 50.877361, 7.6167122 50.8773819, 7.6167183 50.8774051, 7.6167129 50.8774284, 7.6166965 50.8774495, 7.6166706 50.8774664)",roundabout,,
38898301,,,Nümbrechter Straße,residential,,False,False,49.218,"LINESTRING (7.6165386 50.8774719, 7.6163955 50.8775483, 7.6160629 50.8777956)",,,
