osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,width,junction
"[409292880, 987659822]",Emdener Straße,tertiary,50,False,True,43.789,"LINESTRING (7.3387302 53.0531282, 7.338943 53.0532018, 7.3390796 53.0532856, 7.3392133 53.0533864)",2,K 151,,
74164063,Bokeler Straße,tertiary,50,False,False,57.523,"LINESTRING (7.3341853 53.054238, 7.3338126 53.0537717)",2,K 104,,
26438046,Dr.-Horstmann-Straße,residential,,False,False,225.78900000000004,"LINESTRING (7.3341853 53.054238, 7.3348517 53.0540736, 7.335076 53.0540142, 7.3355038 53.0538946, 7.3356921 53.0538376, 7.3358645 53.0537516, 7.3359691 53.0536809, 7.3360554 53.0536139, 7.3364098 53.053256, 7.3365104 53.053165, 7.3366535 53.0530681, 7.3367107 53.0530064)",,,,
74164063,Bokeler Straße,tertiary,50,False,True,65.32300000000001,"LINESTRING (7.3341853 53.054238, 7.3345088 53.0547225, 7.3345439 53.0547844)",2,K 104,,
26438046,Dr.-Horstmann-Straße,residential,,False,True,225.789,"LINESTRING (7.3367107 53.0530064, 7.3366535 53.0530681, 7.3365104 53.053165, 7.3364098 53.053256, 7.3360554 53.0536139, 7.3359691 53.0536809, 7.3358645 53.0537516, 7.3356921 53.0538376, 7.3355038 53.0538946, 7.335076 53.0540142, 7.3348517 53.0540736, 7.3341853 53.054238)",,,,
26438048,Windthorststraße,residential,30,False,False,297.46900000000005,"LINESTRING (7.3367107 53.0530064, 7.3373215 53.0531189, 7.3374423 53.0532128, 7.3374957 53.0533022, 7.3378707 53.0539298, 7.3381444 53.0543194, 7.3384152 53.0546353, 7.3389565 53.0551776)",,,,
"[824927738, 824927739]",Dr.-Horstmann-Straße,residential,,False,False,31.040999999999997,"LINESTRING (7.3367107 53.0530064, 7.3367547 53.0528923, 7.3367998 53.0528141, 7.3368415 53.0527389)",,,,
29495530,Mühlenstraße,tertiary,50,False,True,108.19500000000001,"LINESTRING (7.3349462 53.0524085, 7.3349344 53.0523148, 7.3348916 53.0520286, 7.3348353 53.0515705, 7.3348152 53.0514387)",2,K 109,,
102571661,Große Straße,tertiary,50,False,True,129.10000000000002,"LINESTRING (7.3349462 53.0524085, 7.3347593 53.0524251, 7.3346027 53.0524599, 7.334296 53.0525283, 7.3338478 53.052561, 7.333547 53.0525751, 7.3332298 53.0525679, 7.3330556 53.0525462)",,K 151,,
888541822,Große Straße,tertiary,50,False,False,132.755,"LINESTRING (7.3349462 53.0524085, 7.3351727 53.0524037, 7.3354597 53.0524615, 7.3359014 53.0525462, 7.3364079 53.0526473, 7.3368415 53.0527389)",2,K 151,,
"[987626379, 71114524]",Große Straße,tertiary,"['50', '20']",False,True,49.322,"LINESTRING (7.3330556 53.0525462, 7.3327139 53.0525066, 7.3323393 53.0524415)",,,,
71114541,Kolpingstraße,residential,30,False,True,126.62700000000001,"LINESTRING (7.3330556 53.0525462, 7.3329362 53.052208, 7.3329032 53.0519921, 7.3329527 53.0517309, 7.3329622 53.0514176)",,,,
74164063,Bokeler Straße,tertiary,50,False,True,146.09300000000002,"LINESTRING (7.3330556 53.0525462, 7.3332037 53.0529627, 7.3332396 53.0530104, 7.333343 53.0531478, 7.3338126 53.0537717)",2,K 104,,
102571661,Große Straße,tertiary,50,False,False,129.10000000000002,"LINESTRING (7.3330556 53.0525462, 7.3332298 53.0525679, 7.333547 53.0525751, 7.3338478 53.052561, 7.334296 53.0525283, 7.3346027 53.0524599, 7.3347593 53.0524251, 7.3349462 53.0524085)",,K 151,,
26438705,Große Straße,tertiary,20,False,False,31.324,"LINESTRING (7.3310987 53.0516531, 7.3311011 53.0519348)",,,,
26438705,Große Straße,tertiary,20,False,True,15.434,"LINESTRING (7.3310987 53.0516531, 7.3310969 53.0515143)",,,,
70023262,Von-Galen-Straße,residential,20,True,False,97.36500000000001,"LINESTRING (7.3310987 53.0516531, 7.3313358 53.0516467, 7.3315144 53.0515823, 7.3317535 53.0514752, 7.3319681 53.051339, 7.3321707 53.0511311)",,,,
32230394,Große Straße,tertiary,20,False,False,67.947,"LINESTRING (7.3310618 53.0509042, 7.3311038 53.0512465, 7.3310969 53.0515143)",,,,
32230394,Große Straße,tertiary,20,False,True,69.648,"LINESTRING (7.3310618 53.0509042, 7.3310391 53.0507862, 7.3309317 53.0505107, 7.3308465 53.050292)",,,,
242001206,Am Markt,residential,20,False,True,81.847,"LINESTRING (7.3310618 53.0509042, 7.3317196 53.0508637, 7.3319162 53.0507941, 7.3321764 53.0507817, 7.3322428 53.0508015)",,,,
26439214,Klosterstraße,residential,30,False,True,225.919,"LINESTRING (7.3305909 53.0497333, 7.3307058 53.0496934, 7.330826 53.0496297, 7.3309796 53.049284, 7.3310252 53.0491645, 7.3313083 53.0484233, 7.3315265 53.0479542, 7.3316559 53.047853)",,,,
71114533,Große Straße,tertiary,20,False,False,48.129,"LINESTRING (7.3305909 53.0497333, 7.3306456 53.0498437, 7.3307831 53.0501504)",,,,
"[27548698, 71114533]",Große Straße,tertiary,"['20', '50']",False,True,134.147,"LINESTRING (7.3305909 53.0497333, 7.330498 53.0497053, 7.3302635 53.0496013, 7.329752 53.0493164, 7.3295355 53.0491949, 7.3294097 53.0491266, 7.3292597 53.0489957, 7.3291284 53.0489181)",2,,,
860475358,Brinkstraße,residential,30,False,False,13.007,"LINESTRING (7.3316559 53.047853, 7.3318492 53.0478396)",,,5,
26439214,Klosterstraße,residential,30,False,False,225.91900000000004,"LINESTRING (7.3316559 53.047853, 7.3315265 53.0479542, 7.3313083 53.0484233, 7.3310252 53.0491645, 7.3309796 53.049284, 7.330826 53.0496297, 7.3307058 53.0496934, 7.3305909 53.0497333)",,,,
26439234,Zum Weißen Bild,residential,30,False,False,88.951,"LINESTRING (7.3316559 53.047853, 7.3312646 53.04745, 7.3310664 53.0471387)",,,,
"[995574089, 26439228]",Molkereistraße,residential,30,False,True,263.23800000000006,"LINESTRING (7.3330141 53.0500643, 7.3330236 53.0498746, 7.3330319 53.0497096, 7.3329589 53.049379, 7.3328599 53.0492215, 7.3328383 53.0491872, 7.3327689 53.0490767, 7.3319353 53.0479924, 7.3318492 53.0478396)",,,,
29495462,Poststraße,unclassified,50,False,True,212.78199999999998,"LINESTRING (7.3330141 53.0500643, 7.3344059 53.0500797, 7.3351474 53.0500812, 7.3352571 53.0501, 7.3355179 53.0501447, 7.3357577 53.0502337, 7.3358603 53.0503504, 7.335875 53.0504481)",,,,
71114541,Kolpingstraße,residential,30,False,False,109.562,"LINESTRING (7.3330141 53.0500643, 7.332999 53.050247, 7.3329326 53.0510484)",,,,
860475360,Poststraße,unclassified,50,False,False,46.486000000000004,"LINESTRING (7.3330141 53.0500643, 7.3327355 53.0500712, 7.3323233 53.0501076)",,,,
70023264,Stiege,residential,20,False,False,51.074,"LINESTRING (7.3329326 53.0510484, 7.3322041 53.0509098)",,,,
71114541,Kolpingstraße,residential,30,False,False,41.101,"LINESTRING (7.3329326 53.0510484, 7.3329622 53.0514176)",,,,
71114541,Kolpingstraße,residential,30,False,True,109.562,"LINESTRING (7.3329326 53.0510484, 7.332999 53.050247, 7.3330141 53.0500643)",,,,
"[27548698, 71114533]",Große Straße,tertiary,"['50', '20']",False,False,134.147,"LINESTRING (7.3291284 53.0489181, 7.3292597 53.0489957, 7.3294097 53.0491266, 7.3295355 53.0491949, 7.329752 53.0493164, 7.3302635 53.0496013, 7.330498 53.0497053, 7.3305909 53.0497333)",2,,,
27548699,Rheder Straße,tertiary,50,False,False,99.906,"LINESTRING (7.3291284 53.0489181, 7.3290411 53.0489481, 7.3289042 53.0489921, 7.3282713 53.0491739, 7.3279126 53.0492515, 7.3277634 53.0492792)",2,,,
28513480,,secondary,50,True,False,25.883000000000003,"LINESTRING (7.327461 53.0491881, 7.3275229 53.0491772, 7.3275874 53.0491777, 7.3276488 53.0491897, 7.3277015 53.0492121, 7.3277409 53.0492428, 7.3277634 53.0492792)",,,,roundabout
860475356,Zu den Emsauen,secondary,50,False,True,225.84900000000002,"LINESTRING (7.327461 53.0491881, 7.3274087 53.0491228, 7.3272951 53.0489787, 7.3271025 53.0487048, 7.3269426 53.0484811, 7.3268335 53.0483218, 7.3267755 53.0482371, 7.3267225 53.0481637, 7.3265436 53.0479163, 7.3261163 53.047325)",2,L 52,,
28513480,,secondary,50,True,False,21.810000000000002,"LINESTRING (7.3273516 53.0493538, 7.3273391 53.0493268, 7.3273365 53.0492989, 7.327344 53.0492712, 7.3273612 53.0492452, 7.3273873 53.049222, 7.3274211 53.0492026, 7.327461 53.0491881)",,,,roundabout
860475359,Große Straße,tertiary,20,False,False,16.306,"LINESTRING (7.3307831 53.0501504, 7.3308465 53.050292)",,,,
"[27548696, 1115458484, 399677990]","['Marienstraße', 'Marienplatz']",residential,20,False,False,189.586,"LINESTRING (7.3307831 53.0501504, 7.3303872 53.0501841, 7.3296688 53.0502702, 7.3298113 53.0505497, 7.3298626 53.0506464, 7.3299159 53.0507548, 7.3299917 53.0509205, 7.3301386 53.0512546)",,,,
71114533,Große Straße,tertiary,20,False,True,48.129,"LINESTRING (7.3307831 53.0501504, 7.3306456 53.0498437, 7.3305909 53.0497333)",,,,
860475356,Zu den Emsauen,secondary,50,False,False,225.84900000000002,"LINESTRING (7.3261163 53.047325, 7.3265436 53.0479163, 7.3267225 53.0481637, 7.3267755 53.0482371, 7.3268335 53.0483218, 7.3269426 53.0484811, 7.3271025 53.0487048, 7.3272951 53.0489787, 7.3274087 53.0491228, 7.327461 53.0491881)",2,L 52,,
27548699,Rheder Straße,tertiary,50,False,True,99.90599999999999,"LINESTRING (7.3277634 53.0492792, 7.3279126 53.0492515, 7.3282713 53.0491739, 7.3289042 53.0489921, 7.3290411 53.0489481, 7.3291284 53.0489181)",2,,,
28513480,,secondary,50,True,False,42.73,"LINESTRING (7.3277634 53.0492792, 7.3277678 53.0493111, 7.3277591 53.0493427, 7.3277378 53.049372, 7.3277051 53.0493973, 7.3276632 53.0494171, 7.3276145 53.04943, 7.327562 53.0494354, 7.3275088 53.0494329, 7.3274584 53.0494227, 7.3274136 53.0494053, 7.3273773 53.0493819, 7.3273516 53.0493538)",,,,roundabout
71114538,Poststraße,unclassified,20,False,True,100.818,"LINESTRING (7.3308465 53.050292, 7.3323233 53.0501076)",,,,
860475359,Große Straße,tertiary,20,False,True,16.306,"LINESTRING (7.3308465 53.050292, 7.3307831 53.0501504)",,,,
32230394,Große Straße,tertiary,20,False,False,69.648,"LINESTRING (7.3308465 53.050292, 7.3309317 53.0505107, 7.3310391 53.0507862, 7.3310618 53.0509042)",,,,
74164086,Oldenburger Straße,tertiary,50,False,True,11.531,"LINESTRING (7.3363138 53.0503619, 7.3363918 53.0502694)",,K 109,,
128534283,Lindenstraße,residential,50,False,False,244.54800000000003,"LINESTRING (7.3363138 53.0503619, 7.3363988 53.0504599, 7.3365444 53.0505496, 7.3374029 53.0509716, 7.3381829 53.0517943, 7.3384303 53.052111)",,,,
987659824,Mühlenstraße,tertiary,50,False,True,31.23,"LINESTRING (7.3363138 53.0503619, 7.3361944 53.0504062, 7.3361027 53.0504183, 7.335875 53.0504481)",2,K 109,,
26439235,Mühlenstraße,tertiary,50,False,True,60.283,"LINESTRING (7.335875 53.0504481, 7.3357163 53.0504707, 7.3356806 53.0504823, 7.3355579 53.0505219, 7.3353411 53.0506262, 7.3351294 53.0507375)",2,K 109,,
29495462,Poststraße,unclassified,50,False,False,212.78199999999998,"LINESTRING (7.335875 53.0504481, 7.3358603 53.0503504, 7.3357577 53.0502337, 7.3355179 53.0501447, 7.3352571 53.0501, 7.3351474 53.0500812, 7.3344059 53.0500797, 7.3330141 53.0500643)",,,,
987659824,Mühlenstraße,tertiary,50,False,False,31.229999999999997,"LINESTRING (7.335875 53.0504481, 7.3361027 53.0504183, 7.3361944 53.0504062, 7.3363138 53.0503619)",2,K 109,,
74164086,Oldenburger Straße,tertiary,50,False,False,11.531,"LINESTRING (7.3363918 53.0502694, 7.3363138 53.0503619)",,K 109,,
74164086,Oldenburger Straße,tertiary,50,False,True,132.356,"LINESTRING (7.3363918 53.0502694, 7.3364876 53.0502064, 7.3366175 53.0501743, 7.3368677 53.0501332, 7.3372343 53.0500945, 7.3377983 53.0500805, 7.3382988 53.0500602)",,K 109,,
121558274,Am Brink,residential,30,False,True,336.0,"LINESTRING (7.3363918 53.0502694, 7.3362836 53.0502224, 7.335858 53.0494113, 7.3354302 53.0485901, 7.3352896 53.0483201, 7.335182 53.0480039, 7.3351512 53.0477322, 7.3351389 53.0475565, 7.3350897 53.0474733, 7.3350111 53.0473987)",,,,
29495530,Mühlenstraße,tertiary,50,False,False,108.195,"LINESTRING (7.3348152 53.0514387, 7.3348353 53.0515705, 7.3348916 53.0520286, 7.3349344 53.0523148, 7.3349462 53.0524085)",2,K 109,,
29495530,Mühlenstraße,tertiary,50,False,True,84.66,"LINESTRING (7.3348152 53.0514387, 7.3347907 53.0511889, 7.3348175 53.0510151, 7.3349486 53.0508691, 7.3351294 53.0507375)",2,K 109,,
70023267,Mittelstraße,residential,50,False,True,125.05799999999999,"LINESTRING (7.3348152 53.0514387, 7.3337568 53.0514965, 7.3335825 53.0514921, 7.3331503 53.051429, 7.3329622 53.0514176)",,,,
26438705,Große Straße,tertiary,20,False,True,20.717,"LINESTRING (7.3311362 53.0521186, 7.3311019 53.0520352, 7.3311011 53.0519348)",,,,
74164145,Waldseestraße,residential,50,False,True,53.178000000000004,"LINESTRING (7.3311362 53.0521186, 7.331018 53.0521425, 7.3307597 53.0525147)",,,,
987626379,Große Straße,tertiary,20,False,False,88.487,"LINESTRING (7.3311362 53.0521186, 7.3312535 53.0521765, 7.3315129 53.0522463, 7.3323393 53.0524415)",,,,
44506796,Kreuzstraße,residential,30,False,True,216.943,"LINESTRING (7.328599 53.0549024, 7.3318442 53.0548587)",,,,
74164145,Waldseestraße,residential,50,False,True,58.54,"LINESTRING (7.328599 53.0549024, 7.3281032 53.0553364)",,,,
74164145,Waldseestraße,residential,50,False,False,308.042,"LINESTRING (7.328599 53.0549024, 7.3292006 53.0544404, 7.3296631 53.0540843, 7.3298626 53.0539466, 7.3300067 53.0538279, 7.330168 53.0536604, 7.3303579 53.0534612, 7.3305414 53.0531584, 7.330681 53.0527457, 7.3307597 53.0525147)",,,,
128534283,Lindenstraße,residential,50,False,False,56.843,"LINESTRING (7.3384303 53.052111, 7.3385495 53.0522805, 7.3386669 53.0524986, 7.3387092 53.0525932)",,,,
128534283,Lindenstraße,residential,50,False,True,244.548,"LINESTRING (7.3384303 53.052111, 7.3381829 53.0517943, 7.3374029 53.0509716, 7.3365444 53.0505496, 7.3363988 53.0504599, 7.3363138 53.0503619)",,,,
44506792,Schulstraße,residential,30,False,False,164.894,"LINESTRING (7.3323393 53.0524415, 7.3322346 53.0529227, 7.3320194 53.0539119)",,,,
"[987626379, 71114524]",Große Straße,tertiary,"['20', '50']",False,False,49.322,"LINESTRING (7.3323393 53.0524415, 7.3327139 53.0525066, 7.3330556 53.0525462)",,,,
987626379,Große Straße,tertiary,20,False,True,88.487,"LINESTRING (7.3323393 53.0524415, 7.3315129 53.0522463, 7.3312535 53.0521765, 7.3311362 53.0521186)",,,,
44506792,Schulstraße,residential,30,False,True,105.929,"LINESTRING (7.3318442 53.0548587, 7.3320194 53.0539119)",,,,
44506796,Kreuzstraße,residential,30,False,False,216.943,"LINESTRING (7.3318442 53.0548587, 7.328599 53.0549024)",,,,
44506792,Schulstraße,residential,30,False,False,78.96600000000001,"LINESTRING (7.3318442 53.0548587, 7.3317523 53.0552053, 7.3316524 53.0552462, 7.3311773 53.0552698)",,,,
44506792,Schulstraße,residential,30,False,False,105.929,"LINESTRING (7.3320194 53.0539119, 7.3318442 53.0548587)",,,,
44506792,Schulstraße,residential,30,False,True,164.894,"LINESTRING (7.3320194 53.0539119, 7.3322346 53.0529227, 7.3323393 53.0524415)",,,,
44506803,Eichendorffstraße,residential,30,False,True,122.66900000000001,"LINESTRING (7.3320194 53.0539119, 7.3334257 53.053882, 7.3338126 53.0537717)",,,,
74164063,Bokeler Straße,tertiary,50,False,True,57.523,"LINESTRING (7.3338126 53.0537717, 7.3341853 53.054238)",2,K 104,,
44506803,Eichendorffstraße,residential,30,False,False,122.66900000000001,"LINESTRING (7.3338126 53.0537717, 7.3334257 53.053882, 7.3320194 53.0539119)",,,,
74164063,Bokeler Straße,tertiary,50,False,False,146.09300000000002,"LINESTRING (7.3338126 53.0537717, 7.333343 53.0531478, 7.3332396 53.0530104, 7.3332037 53.0529627, 7.3330556 53.0525462)",2,K 104,,
26439234,Zum Weißen Bild,residential,30,False,True,88.951,"LINESTRING (7.3310664 53.0471387, 7.3312646 53.04745, 7.3316559 53.047853)",,,,
69851219,Osnabrücker Straße,residential,30,False,False,154.579,"LINESTRING (7.3310664 53.0471387, 7.3308529 53.0471771, 7.3305569 53.0472114, 7.3300894 53.0472666, 7.3299908 53.0472904, 7.3299495 53.0473307, 7.3299191 53.0473896, 7.3298979 53.0475236, 7.3298747 53.0478817, 7.3298783 53.0480044)",,,,
74164106,Brinkstraße,residential,,False,True,94.501,"LINESTRING (7.3350111 53.0473987, 7.3347755 53.0474542, 7.3347035 53.0474642, 7.33364 53.0475987)",,,5,
121558274,Am Brink,residential,30,False,False,336.0,"LINESTRING (7.3350111 53.0473987, 7.3350897 53.0474733, 7.3351389 53.0475565, 7.3351512 53.0477322, 7.335182 53.0480039, 7.3352896 53.0483201, 7.3354302 53.0485901, 7.335858 53.0494113, 7.3362836 53.0502224, 7.3363918 53.0502694)",,,,
69851219,Osnabrücker Straße,residential,30,False,True,154.579,"LINESTRING (7.3298783 53.0480044, 7.3298747 53.0478817, 7.3298979 53.0475236, 7.3299191 53.0473896, 7.3299495 53.0473307, 7.3299908 53.0472904, 7.3300894 53.0472666, 7.3305569 53.0472114, 7.3308529 53.0471771, 7.3310664 53.0471387)",,,,
28513482,Brinkstraße,residential,30,False,True,123.10000000000001,"LINESTRING (7.33364 53.0475987, 7.3320222 53.0477873, 7.3318492 53.0478396)",,,5,
69851220,Ludgeristraße,residential,30,False,False,155.25599999999997,"LINESTRING (7.33364 53.0475987, 7.3339243 53.0483877, 7.3340456 53.0486585, 7.3341197 53.0488507, 7.3341224 53.0489619)",,,5,
74164106,Brinkstraße,residential,,False,False,94.501,"LINESTRING (7.33364 53.0475987, 7.3347035 53.0474642, 7.3347755 53.0474542, 7.3350111 53.0473987)",,,5,
74164149,Von-Galen-Straße,residential,20,False,False,24.863999999999997,"LINESTRING (7.3321707 53.0511311, 7.3321686 53.0510077, 7.3322041 53.0509098)",,,,
70023264,Stiege,residential,20,False,True,51.074,"LINESTRING (7.3322041 53.0509098, 7.3329326 53.0510484)",,,,
242001208,Von-Galen-Straße,residential,20,False,False,12.317,"LINESTRING (7.3322041 53.0509098, 7.3322428 53.0508015)",,,,
74164149,Von-Galen-Straße,residential,20,False,True,24.863999999999997,"LINESTRING (7.3322041 53.0509098, 7.3321686 53.0510077, 7.3321707 53.0511311)",,,,
860475358,Brinkstraße,residential,30,False,True,13.007,"LINESTRING (7.3318492 53.0478396, 7.3316559 53.047853)",,,5,
28513482,Brinkstraße,residential,30,False,False,123.10000000000001,"LINESTRING (7.3318492 53.0478396, 7.3320222 53.0477873, 7.33364 53.0475987)",,,5,
"[995574089, 26439228]",Molkereistraße,residential,30,False,False,263.238,"LINESTRING (7.3318492 53.0478396, 7.3319353 53.0479924, 7.3327689 53.0490767, 7.3328383 53.0491872, 7.3328599 53.0492215, 7.3329589 53.049379, 7.3330319 53.0497096, 7.3330236 53.0498746, 7.3330141 53.0500643)",,,,
73365318,Marienstraße,residential,,False,False,121.751,"LINESTRING (7.3301386 53.0512546, 7.3300187 53.0513003, 7.3296454 53.0513406, 7.3294902 53.0513543, 7.3293296 53.051466, 7.3284327 53.0514908)",,,,
399677990,Marienstraße,residential,,False,False,78.52,"LINESTRING (7.3301386 53.0512546, 7.3302347 53.0512588, 7.3303894 53.0512872, 7.3305086 53.0513356, 7.3306084 53.0514261, 7.3306734 53.0515196, 7.3310969 53.0515143)",,,,
"[27548696, 1115458484, 399677990]","['Marienstraße', 'Marienplatz']",residential,20,False,True,189.586,"LINESTRING (7.3301386 53.0512546, 7.3299917 53.0509205, 7.3299159 53.0507548, 7.3298626 53.0506464, 7.3298113 53.0505497, 7.3296688 53.0502702, 7.3303872 53.0501841, 7.3307831 53.0501504)",,,,
73365309,Am Voßschloot,residential,,False,True,58.706999999999994,"LINESTRING (7.329582 53.0519375, 7.3296514 53.0521026, 7.3299159 53.052423)",,,,
73365318,Marienstraße,residential,,False,True,121.751,"LINESTRING (7.3284327 53.0514908, 7.3293296 53.051466, 7.3294902 53.0513543, 7.3296454 53.0513406, 7.3300187 53.0513003, 7.3301386 53.0512546)",,,,
73365309,Am Voßschloot,residential,,False,False,57.312,"LINESTRING (7.3307597 53.0525147, 7.3299159 53.052423)",,,,
74164145,Waldseestraße,residential,50,False,False,53.178000000000004,"LINESTRING (7.3307597 53.0525147, 7.331018 53.0521425, 7.3311362 53.0521186)",,,,
74164145,Waldseestraße,residential,50,False,True,308.04200000000003,"LINESTRING (7.3307597 53.0525147, 7.330681 53.0527457, 7.3305414 53.0531584, 7.3303579 53.0534612, 7.330168 53.0536604, 7.3300067 53.0538279, 7.3298626 53.0539466, 7.3296631 53.0540843, 7.3292006 53.0544404, 7.328599 53.0549024)",,,,
73365320,Am Voßschloot,residential,,False,True,73.363,"LINESTRING (7.3295299 53.0530298, 7.3296485 53.052932, 7.3297284 53.0528661, 7.3299159 53.052423)",,,,
73365309,Am Voßschloot,residential,,False,True,57.312,"LINESTRING (7.3299159 53.052423, 7.3307597 53.0525147)",,,,
73365309,Am Voßschloot,residential,,False,False,58.706999999999994,"LINESTRING (7.3299159 53.052423, 7.3296514 53.0521026, 7.329582 53.0519375)",,,,
73365320,Am Voßschloot,residential,,False,False,73.363,"LINESTRING (7.3299159 53.052423, 7.3297284 53.0528661, 7.3296485 53.052932, 7.3295299 53.0530298)",,,,
26438705,Große Straße,tertiary,20,False,False,15.434,"LINESTRING (7.3310969 53.0515143, 7.3310987 53.0516531)",,,,
32230394,Große Straße,tertiary,20,False,True,67.947,"LINESTRING (7.3310969 53.0515143, 7.3311038 53.0512465, 7.3310618 53.0509042)",,,,
399677990,Marienstraße,residential,,False,True,78.52,"LINESTRING (7.3310969 53.0515143, 7.3306734 53.0515196, 7.3306084 53.0514261, 7.3305086 53.0513356, 7.3303894 53.0512872, 7.3302347 53.0512588, 7.3301386 53.0512546)",,,,
71114538,Poststraße,unclassified,20,False,False,100.818,"LINESTRING (7.3323233 53.0501076, 7.3308465 53.050292)",,,,
73554826,Von-Galen-Straße,residential,20,True,False,69.91499999999999,"LINESTRING (7.3323233 53.0501076, 7.3323672 53.0504748, 7.332377 53.0505483, 7.3323666 53.0506194, 7.3322504 53.0507114)",,,,
860475360,Poststraße,unclassified,50,False,True,46.486000000000004,"LINESTRING (7.3323233 53.0501076, 7.3327355 53.0500712, 7.3330141 53.0500643)",,,,
74164118,Von-Galen-Straße,residential,20,False,False,10.032,"LINESTRING (7.3322504 53.0507114, 7.3322428 53.0508015)",,,,
74164118,Von-Galen-Straße,residential,20,False,True,10.032,"LINESTRING (7.3322428 53.0508015, 7.3322504 53.0507114)",,,,
242001208,Von-Galen-Straße,residential,20,False,True,12.317,"LINESTRING (7.3322428 53.0508015, 7.3322041 53.0509098)",,,,
242001206,Am Markt,residential,20,False,False,81.84700000000001,"LINESTRING (7.3322428 53.0508015, 7.3321764 53.0507817, 7.3319162 53.0507941, 7.3317196 53.0508637, 7.3310618 53.0509042)",,,,
71114541,Kolpingstraße,residential,30,False,True,41.101,"LINESTRING (7.3329622 53.0514176, 7.3329326 53.0510484)",,,,
70023267,Mittelstraße,residential,50,False,False,125.058,"LINESTRING (7.3329622 53.0514176, 7.3331503 53.051429, 7.3335825 53.0514921, 7.3337568 53.0514965, 7.3348152 53.0514387)",,,,
71114541,Kolpingstraße,residential,30,False,False,126.62700000000001,"LINESTRING (7.3329622 53.0514176, 7.3329527 53.0517309, 7.3329032 53.0519921, 7.3329362 53.052208, 7.3330556 53.0525462)",,,,
"[44506792, 145918157]",Schulstraße,residential,30,False,False,206.63799999999998,"LINESTRING (7.3311773 53.0552698, 7.3308478 53.0552832, 7.3287223 53.055375, 7.3284602 53.0553812, 7.3281594 53.0553554, 7.3281032 53.0553364)",,,,
44506792,Schulstraße,residential,30,False,True,78.96600000000001,"LINESTRING (7.3311773 53.0552698, 7.3316524 53.0552462, 7.3317523 53.0552053, 7.3318442 53.0548587)",,,,
74164145,Waldseestraße,residential,50,False,False,58.54,"LINESTRING (7.3281032 53.0553364, 7.328599 53.0549024)",,,,
