osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,width,bridge,junction
173576744,Hauptstraße,unclassified,30,False,True,29.288,"LINESTRING (8.0713646 48.1730408, 8.0711272 48.1728303)",,,,,
38424600,Wörthstraße,living_street,,False,True,34.67,"LINESTRING (8.0713646 48.1730408, 8.0716304 48.1729467, 8.0716495 48.1729392, 8.0717861 48.1729079)",,,,,
173576744,Hauptstraße,unclassified,30,False,False,53.907,"LINESTRING (8.0713646 48.1730408, 8.0714495 48.1732607, 8.0715106 48.1733795, 8.0715197 48.1735115)",,,,,
525115786,Bahnhofstraße,tertiary,,False,True,3.768,"LINESTRING (8.0722481 48.1715233, 8.072272 48.1714934)",2,K 5112,6,,
444295622,Bahnhofstraße,tertiary,,True,False,20.346,"LINESTRING (8.0722481 48.1715233, 8.0722437 48.1715772, 8.0722324 48.1716212, 8.0722142 48.1716492, 8.072192 48.1716719, 8.0721701 48.1716943)",1,K 5112,4,,
525115786,Bahnhofstraße,tertiary,,False,False,3.768,"LINESTRING (8.072272 48.1714934, 8.0722481 48.1715233)",2,K 5112,6,,
30919812,Am Finkenacker,residential,30,False,False,76.36,"LINESTRING (8.072272 48.1714934, 8.0723166 48.1714947, 8.0723781 48.1714941, 8.0724861 48.1714615, 8.0726444 48.1713901, 8.0728238 48.1713254, 8.0730875 48.1712582, 8.0732111 48.1712369)",,,,,
"[142201329, 963768994, 963769003, 963769004]",Nikolausstraße,residential,30,False,False,63.30799999999999,"LINESTRING (8.0700121 48.1732091, 8.0699331 48.1731578, 8.0698165 48.1730821, 8.0696604 48.1729808, 8.0695687 48.1729213, 8.0694003 48.172812)",2,,,,
142902978,Am Schießgraben,residential,30,False,True,93.181,"LINESTRING (8.0700121 48.1732091, 8.0701189 48.1731512, 8.0702312 48.17311, 8.0704025 48.1730582, 8.070609 48.1729869, 8.0708059 48.1729199, 8.0709848 48.1728613, 8.0711272 48.1728303)",,,,,
"[1005360699, 142207911]",Am Schießgraben,residential,30,False,False,190.257,"LINESTRING (8.0700121 48.1732091, 8.0699841 48.1732686, 8.0699472 48.1733732, 8.0699204 48.1734591, 8.0699077 48.1735065, 8.0699002 48.1735497, 8.0698882 48.1736737, 8.069899 48.173781, 8.0699636 48.173916, 8.0700048 48.1739835, 8.0700658 48.1740832, 8.0701071 48.1741496, 8.070134 48.1741927, 8.070357 48.1744888, 8.0705957 48.1748093)",,,,,
