osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,tunnel,width,bridge,access
"[102192272, 23614858, 102192279]",,Am Bogen,residential,30,False,False,51.736000000000004,"LINESTRING (10.9017897 48.3711415, 10.9019074 48.370872, 10.9019231 48.370836, 10.9019356 48.3707481, 10.901934 48.3707351, 10.9019245 48.3706897)",yes,,,
138242750,,Erstes Quersächsengäßchen,residential,30,False,False,78.905,"LINESTRING (10.9028326 48.3708427, 10.9026434 48.371338, 10.9025698 48.3715305)",,,,
138242754,,Langes Sächsengäßchen,residential,30,False,False,20.247,"LINESTRING (10.9028326 48.3708427, 10.9029465 48.3708591, 10.9031005 48.3708812)",,,,
138242754,,Langes Sächsengäßchen,residential,30,False,True,42.733000000000004,"LINESTRING (10.9028326 48.3708427, 10.9026132 48.370775, 10.902447 48.3706661, 10.9024249 48.3706406, 10.9023956 48.3706067)",,,,
4293156,,Lauterlech,residential,30,False,False,2.354,"LINESTRING (10.903592 48.3731892, 10.9035796 48.3731697)",,,,
4275871,,Henisiusstraße,residential,30,False,True,158.603,"LINESTRING (10.903592 48.3731892, 10.9027753 48.373191, 10.9027166 48.3731908, 10.9026557 48.3731905, 10.9020313 48.3731901, 10.9016303 48.3732127, 10.9015802 48.3732154, 10.9014469 48.3732232)",,,,
90930213,,Lauterlech,residential,30,False,True,3.094,"LINESTRING (10.9034789 48.372936, 10.903487 48.3729633)",,,,
90930205,,Lauterlech,residential,30,False,False,68.20400000000001,"LINESTRING (10.9034789 48.372936, 10.9034508 48.3727821, 10.9035012 48.3726096, 10.9035198 48.3725458, 10.9035392 48.3723647, 10.9035431 48.3723287)",,,,
4414354,,Pilgerhausstraße,tertiary,50,True,False,168.68300000000002,"LINESTRING (10.9046206 48.3703224, 10.9044661 48.3703086, 10.9042949 48.3703117, 10.9041153 48.3703245, 10.9039476 48.3703365, 10.9036854 48.3703647, 10.9035693 48.3703781, 10.9030722 48.3704623, 10.9026527 48.3705518, 10.9023956 48.3706067)",,,,
90930205,,Lauterlech,residential,30,False,True,96.035,"LINESTRING (10.9046206 48.3703224, 10.9046227 48.3703753, 10.9046144 48.3704009, 10.9045525 48.3705716, 10.9045174 48.3706754, 10.9043519 48.3709356, 10.9042466 48.3710541, 10.9041754 48.3711217)",,,,
"[638445549, 949351831]",,Lauterlech,residential,50,False,False,9.187000000000001,"LINESTRING (10.9046206 48.3703224, 10.904619 48.370284, 10.9046145 48.3702399)",,,,
"[949351833, 30455590]",2,Kirchenpräsident-Veit-Straße,residential,50,False,False,38.126,"LINESTRING (10.9046145 48.3702399, 10.9046096 48.3701387, 10.9046023 48.3699894, 10.904606 48.3699452, 10.9046123 48.3698974)",,,,
"[638445549, 949351831]",,Lauterlech,residential,50,False,True,9.187000000000001,"LINESTRING (10.9046145 48.3702399, 10.904619 48.370284, 10.9046206 48.3703224)",,,,
"[33434068, 33434069]",2,Fuggerstraße,residential,30,False,False,18.877,"LINESTRING (10.8933642 48.3680606, 10.8934599 48.368077, 10.8934807 48.3680806, 10.8935033 48.3680845, 10.8936116 48.3681031)",,,,
148799585,2,Holbeinstraße,residential,30,False,True,87.758,"LINESTRING (10.8933642 48.3680606, 10.8932603 48.3680397, 10.8932329 48.3680342, 10.8925458 48.3678971, 10.892375 48.367863, 10.8922246 48.367838)",,,,
"[237852502, 189242183]",1,Fuggerstraße,residential,30,True,False,165.482,"LINESTRING (10.8933642 48.3680606, 10.8933817 48.3680223, 10.8933887 48.368007, 10.8934487 48.3678758, 10.8935639 48.3677057, 10.8936169 48.3675829, 10.8938446 48.3670554, 10.8939116 48.3669001, 10.8939401 48.3668646, 10.8939692 48.3668388, 10.8940149 48.3668288, 10.8940194 48.3668286, 10.8940414 48.3668274, 10.8940661 48.3668317, 10.8940838 48.3668348, 10.8941087 48.3668512, 10.8941324 48.3668727, 10.8941458 48.3669021, 10.8941386 48.3669404)",,3.5,,
"[1052303974, 501038984, 8406604, 245338708, 491793438, 491793439]",1,Fuggerstraße,residential,30,True,False,182.01299999999998,"LINESTRING (10.8923747 48.3695185, 10.8924718 48.3694602, 10.8925111 48.3694362, 10.8925774 48.3694016, 10.8927434 48.3692705, 10.8928391 48.3691847, 10.8929169 48.369086, 10.8929825 48.3689917, 10.8930545 48.3688205, 10.8931962 48.3684834, 10.8932542 48.3683454, 10.893269 48.3683103, 10.8933352 48.368136, 10.8933642 48.3680606)",,,,
32849788,5,Am Alten Einlaß,secondary,50,False,True,65.69399999999999,"LINESTRING (10.8923747 48.3695185, 10.8922778 48.3694592, 10.8921997 48.3694193, 10.8921595 48.3693998, 10.8918385 48.3692475, 10.8916687 48.3691601)",,,,
"[176833980, 4414355, 71216908]",2,Kennedy-Platz,"['tertiary', 'secondary']",50,True,False,20.936,"LINESTRING (10.8923747 48.3695185, 10.8924893 48.3695307, 10.8925208 48.3695341, 10.8925363 48.3695369, 10.8925545 48.3695402, 10.8926402 48.3695751)",,,,
"[245337361, 798787971]",2,Am Alten Einlaß,tertiary,50,False,True,20.621000000000002,"LINESTRING (10.8923747 48.3695185, 10.8924178 48.3695738, 10.8924351 48.3695943, 10.8924464 48.3696098, 10.8924912 48.3696867)",,,,
74212594,,Pilgerhausstraße,tertiary,50,True,False,68.071,"LINESTRING (10.9019245 48.3706897, 10.9015223 48.3707254, 10.9011941 48.3707351, 10.9011476 48.3707345, 10.9010097 48.3707159)",,,,
"[102192272, 23614858, 102192279]",,Am Bogen,residential,30,False,True,51.736000000000004,"LINESTRING (10.9019245 48.3706897, 10.901934 48.3707351, 10.9019356 48.3707481, 10.9019231 48.370836, 10.9019074 48.370872, 10.9017897 48.3711415)",yes,,,
4414353,,Leonhardsberg,tertiary,50,True,False,11.01,"LINESTRING (10.9008668 48.3706645, 10.9009255 48.3706536, 10.9010114 48.3706406)",,,,
23364926,5,Leonhardsberg,tertiary,50,False,False,29.594,"LINESTRING (10.9008668 48.3706645, 10.9008368 48.3706649, 10.9004662 48.3706683)",,,,
8502151,,Am Schwall,residential,30,False,True,33.075,"LINESTRING (10.9031837 48.3648016, 10.9028317 48.3646178)",,,,
"[63538375, 8502151]",,Am Schwall,residential,30,False,False,84.75,"LINESTRING (10.9031837 48.3648016, 10.9037531 48.3649754, 10.9040115 48.3650537, 10.9041027 48.3650814, 10.9042271 48.3651184)",,,,
"[8502151, 63538375]",,Am Schwall,residential,30,False,True,84.75,"LINESTRING (10.9042271 48.3651184, 10.9041027 48.3650814, 10.9040115 48.3650537, 10.9037531 48.3649754, 10.9031837 48.3648016)",,,,
"[8354003, 66462167]",2,Am Vogeltor,tertiary,50,True,False,73.486,"LINESTRING (10.9042271 48.3651184, 10.9042298 48.3652428, 10.9042153 48.3652704, 10.9041745 48.3653368, 10.9040397 48.3655978, 10.9040161 48.3656381, 10.9039637 48.3657491)",,,,
"[68014312, 30825894]",,Schlachthausgäßchen,living_street,,False,True,83.33200000000001,"LINESTRING (10.8996454 48.369525, 10.8996373 48.36956, 10.8995998 48.369712, 10.8995973 48.3697206, 10.8995605 48.3698476, 10.8995135 48.3700097, 10.899392 48.3702535)",,2.5,,
79172322,1,Barfüßerstraße,residential,30,True,False,32.344,"LINESTRING (10.8996454 48.369525, 10.8998787 48.3695204, 10.9000819 48.3695354)",,,,
315036711,2,Barfüßerstraße,residential,30,True,False,27.281,"LINESTRING (10.900479 48.3695999, 10.9008423 48.369644)",,,,
23487781,,Schmiedgasse,living_street,7,True,False,83.623,"LINESTRING (10.9008423 48.369644, 10.9008356 48.3696811, 10.9007995 48.3698795, 10.9007462 48.3699721, 10.9006771 48.3700921, 10.9004667 48.370343)",,,,
"[583969137, 583969138, 315036711]",2,Barfüßerstraße,residential,30,True,False,43.819,"LINESTRING (10.9008423 48.369644, 10.9010214 48.3696567, 10.9011713 48.3696655, 10.9011922 48.3696667, 10.9012205 48.3696683, 10.9012864 48.3696721, 10.9014329 48.3696807)",,,yes,
160141719,2,Schaezlerstraße,secondary,50,True,False,15.748,"LINESTRING (10.8939508 48.3649472, 10.8938585 48.3649829, 10.8938352 48.3649935, 10.8938233 48.3649987, 10.8937849 48.3650156, 10.89377 48.3650221)",,,,
160141723,1,Schießgrabenstraße,tertiary,50,True,False,10.669,"LINESTRING (10.8939508 48.3649472, 10.8938322 48.3649532, 10.8938068 48.3649545)",,,,
"[64795181, 23486103]",,Weiße Gasse,living_street,,False,False,61.48,"LINESTRING (10.8995126 48.3672801, 10.8997568 48.3673567, 10.8999429 48.367434, 10.9000778 48.3674966, 10.9001152 48.3675237, 10.9001571 48.3675542, 10.9001981 48.3675839)",,,,
"[23484691, 23486110]",,"['Elias-Holl-Platz', 'Hunoldsgraben']","['living_street', 'residential']",30,False,True,199.32,"LINESTRING (10.8995126 48.3672801, 10.8994262 48.3673746, 10.8993887 48.3674186, 10.8993166 48.3675393, 10.8992653 48.3676319, 10.8991879 48.3677374, 10.8991048 48.3678506, 10.8989648 48.3680513, 10.8989432 48.3681356, 10.8989374 48.3681583, 10.8989465 48.3683519, 10.8989555 48.3684261, 10.898959 48.3684808, 10.8989632 48.3685072, 10.8990801 48.3685155, 10.8993402 48.3685311, 10.8996281 48.3685441, 10.8996839 48.3685452)",,,,
23425332,,Holbeinplatz,living_street,,True,False,22.685000000000002,"LINESTRING (10.9013364 48.3667245, 10.9015785 48.36678, 10.9016267 48.366791)",,,,
"[70971853, 64795207]",,Vorderer Lech,living_street,,True,False,122.57699999999998,"LINESTRING (10.9013364 48.3667245, 10.9012817 48.3668224, 10.9012041 48.3669318, 10.9011936 48.3669485, 10.9010745 48.3670634, 10.9008952 48.3672045, 10.9008484 48.3672385, 10.9007889 48.3672817, 10.9007692 48.3672961, 10.9006625 48.3673998, 10.9005888 48.3674834, 10.9005104 48.3676071, 10.9004789 48.3676568)",,,,
23485943,,Geißgäßchen,living_street,,False,True,77.72,"LINESTRING (10.9014352 48.3664276, 10.9011894 48.3663814, 10.9011165 48.3663545, 10.9010967 48.3663472, 10.9010193 48.3663187, 10.9008995 48.3662643, 10.9005709 48.3661149, 10.9005245 48.3660909)",,,,
"[70971848, 70971853]",,Vorderer Lech,living_street,,True,False,33.88,"LINESTRING (10.9014352 48.3664276, 10.9014138 48.3665344, 10.9013684 48.3666402, 10.9013364 48.3667245)",,,,
23485300,,Hunoldsgraben,living_street,,True,False,63.134,"LINESTRING (10.9012677 48.3658311, 10.9011805 48.3658331, 10.9011164 48.3658395, 10.9008657 48.365946, 10.9006091 48.366055, 10.9005245 48.3660909)",,,,
"[30673240, 70971848]",,Vorderer Lech,living_street,,True,False,69.117,"LINESTRING (10.9012677 48.3658311, 10.9012606 48.3658798, 10.9012632 48.3659611, 10.901333 48.366082, 10.9013578 48.3661249, 10.9013618 48.3661318, 10.9013779 48.3661577, 10.9014328 48.3662459, 10.9014432 48.3662625, 10.9014563 48.3663394, 10.901455 48.366369, 10.9014352 48.3664276)",,,,
23425160,,Vorderer Lech,residential,30,True,False,33.599,"LINESTRING (10.901993 48.3646246, 10.9019316 48.364924)",,,,
23486401,,Mittlerer Lech,living_street,,True,False,96.628,"LINESTRING (10.9016267 48.366791, 10.9018503 48.3666133, 10.9020414 48.3664305, 10.9022523 48.3661796, 10.9024131 48.3661101)",,,,
"[23425331, 30455494]",,Bei Sankt Ursula,"['living_street', 'residential']",30,False,False,113.24799999999999,"LINESTRING (10.9024131 48.3661101, 10.9024923 48.3660551, 10.9025348 48.3660077, 10.9025714 48.3659669, 10.9026637 48.365739, 10.9027093 48.3655617, 10.9027257 48.3653604, 10.9027252 48.3653407, 10.9027241 48.3651382)",,,,
23485248,,Neuer Gang,living_street,,False,False,26.182000000000002,"LINESTRING (10.9024131 48.3661101, 10.9024727 48.3661347, 10.9025259 48.3661579, 10.9025976 48.3661939, 10.9027013 48.3662468)",,,,
23425061,,Am Schwall,residential,30,False,True,58.421,"LINESTRING (10.9027241 48.3651382, 10.9027633 48.3649823, 10.9027999 48.3647923, 10.9028202 48.3646807, 10.9028317 48.3646178)",,,,
"[23425331, 30455494]",,Bei Sankt Ursula,"['residential', 'living_street']",30,False,True,113.248,"LINESTRING (10.9027241 48.3651382, 10.9027252 48.3653407, 10.9027257 48.3653604, 10.9027093 48.3655617, 10.9026637 48.365739, 10.9025714 48.3659669, 10.9025348 48.3660077, 10.9024923 48.3660551, 10.9024131 48.3661101)",,,,
50293581,,Findelgäßchen,living_street,,False,True,64.60199999999999,"LINESTRING (10.9027241 48.3651382, 10.9026312 48.3651371, 10.9025128 48.3651335, 10.9024115 48.365106, 10.9022472 48.365039, 10.902155 48.3650012, 10.9020545 48.36496, 10.9019695 48.3649336, 10.9019316 48.364924)",,,,
8502151,,Am Schwall,residential,30,False,False,33.075,"LINESTRING (10.9028317 48.3646178, 10.9031837 48.3648016)",,,,
23425061,,Am Schwall,residential,30,False,False,58.421,"LINESTRING (10.9028317 48.3646178, 10.9028202 48.3646807, 10.9027999 48.3647923, 10.9027633 48.3649823, 10.9027241 48.3651382)",,,,
23487079,4,Leonhardsberg,tertiary,50,False,True,187.74699999999999,"LINESTRING (10.8978382 48.3705376, 10.8978583 48.3705393, 10.8979802 48.3705493, 10.8980271 48.3705522, 10.8983808 48.3705739, 10.8988794 48.3705991, 10.8995352 48.370608, 10.9000924 48.3706526, 10.9003707 48.3706662)",,,,
30152081,2,Karolinenstraße,residential,30,False,False,50.918000000000006,"LINESTRING (10.8978382 48.3705376, 10.8978198 48.3706567, 10.8978175 48.3706819, 10.8978054 48.3708124, 10.8978044 48.3709009, 10.8978033 48.3709946)",,,,
48113497,2,Karolinenstraße,residential,20,False,True,130.00100000000003,"LINESTRING (10.8978382 48.3705376, 10.8978773 48.3704204, 10.8978893 48.3703838, 10.8979616 48.3701642, 10.8979991 48.3700449, 10.898051 48.3698599, 10.8980768 48.369776, 10.8981084 48.3696741, 10.8981467 48.3695187, 10.8981534 48.3694754, 10.8981623 48.3693895)",,,,
"[589530816, 589530817, 66473887]",4,Karlstraße,tertiary,50,False,False,156.474,"LINESTRING (10.8978382 48.3705376, 10.8978185 48.3705345, 10.8976955 48.3705146, 10.8976536 48.3705082, 10.897468 48.3704716, 10.8973349 48.3704369, 10.897199 48.3703969, 10.8971002 48.3703666, 10.8969118 48.3703102, 10.8967779 48.3702661, 10.8966307 48.3702299, 10.8964236 48.3702068, 10.8962263 48.3701917, 10.8960147 48.370176, 10.8959581 48.3701696, 10.8958196 48.3701476)",,,,
74212594,,Pilgerhausstraße,tertiary,50,True,False,36.007000000000005,"LINESTRING (10.9023956 48.3706067, 10.9021593 48.3706511, 10.9019245 48.3706897)",,,,
138242754,,Langes Sächsengäßchen,residential,30,False,False,42.733000000000004,"LINESTRING (10.9023956 48.3706067, 10.9024249 48.3706406, 10.902447 48.3706661, 10.9026132 48.370775, 10.9028326 48.3708427)",,,,
442892328,,Heilig-Kreuz-Straße,residential,30,False,True,49.313,"LINESTRING (10.8914123 48.3720397, 10.8914289 48.372028, 10.8915769 48.371923, 10.8917759 48.3717819, 10.8918276 48.3717445, 10.8918678 48.3717155)",,,,
"[23487498, 672185333]",3,Ludwigstraße,residential,30,False,True,173.446,"LINESTRING (10.8928516 48.371038, 10.8932605 48.3707922, 10.893314 48.37076, 10.8935391 48.3706069, 10.8938764 48.3704035, 10.8939468 48.370361, 10.8941185 48.3702719, 10.8943774 48.3701811, 10.8944578 48.370131, 10.8944833 48.3701087, 10.8945486 48.3699912)",,,,
"[48113498, 23487556]",,Heilig-Kreuz-Straße,residential,30,False,False,104.713,"LINESTRING (10.8928516 48.371038, 10.8924972 48.3712641, 10.8922552 48.3714384, 10.8918678 48.3717155)",,,,
38838241,,Kasernstraße,residential,30,False,True,9.383,"LINESTRING (10.8928516 48.371038, 10.8928073 48.3710134, 10.8927535 48.3709844)",,,,
38838242,,Beim Hafnerberg,residential,30,False,True,56.214,"LINESTRING (10.8928516 48.371038, 10.8930361 48.3711683, 10.8932843 48.3714503)",,,,
23487514,2,Kleine Grottenau,residential,30,False,False,52.051,"LINESTRING (10.8945486 48.3699912, 10.8945912 48.3698924, 10.8946034 48.3698537, 10.8947037 48.3695348)",,,,
23487607,4,Grottenau,tertiary,50,False,False,98.87700000000001,"LINESTRING (10.8945486 48.3699912, 10.8943452 48.3699463, 10.8942879 48.3699361, 10.8940412 48.3698985, 10.8937474 48.3698692, 10.8935018 48.3698508, 10.8933301 48.3698339, 10.8932377 48.3698226)",,,,
"[23487498, 672185333]",3,Ludwigstraße,residential,30,False,False,173.44599999999997,"LINESTRING (10.8945486 48.3699912, 10.8944833 48.3701087, 10.8944578 48.370131, 10.8943774 48.3701811, 10.8941185 48.3702719, 10.8939468 48.370361, 10.8938764 48.3704035, 10.8935391 48.3706069, 10.893314 48.37076, 10.8932605 48.3707922, 10.8928516 48.371038)",,,,
"[23487616, 988444204]","['4', '5']",Ludwigstraße,tertiary,50,False,True,95.72699999999999,"LINESTRING (10.8945486 48.3699912, 10.8947114 48.3700174, 10.8950137 48.3700624, 10.8951543 48.370068, 10.8954066 48.3700824, 10.895608 48.3701136, 10.8956556 48.3701216, 10.8958196 48.3701476)",,,,
100407582,2,Kasernstraße,residential,30,False,False,23.552,"LINESTRING (10.8916104 48.3702453, 10.8916439 48.3702722, 10.8916853 48.3703054, 10.8918189 48.3704055)",,,,
23485244,,Sterngasse,residential,30,True,False,7.443,"LINESTRING (10.8997007 48.3684792, 10.8996913 48.3685162, 10.8996839 48.3685452)",,,,
23486857,,Pfladergasse,living_street,,False,False,108.64099999999999,"LINESTRING (10.8997007 48.3684792, 10.8997255 48.3682581, 10.8997399 48.3681657, 10.8998049 48.3680174, 10.8998246 48.3679724, 10.900084 48.3677122, 10.9001981 48.3675839)",,,,
23486091,,Beim Märzenbad,living_street,,True,False,58.995,"LINESTRING (10.9004789 48.3676568, 10.9003445 48.3679984, 10.9002549 48.3681656)",,,,
64795181,,Weiße Gasse,living_street,,False,True,22.378,"LINESTRING (10.9004789 48.3676568, 10.9003496 48.3676337, 10.9001981 48.3675839)",,,,
23485300,,Hunoldsgraben,living_street,,True,False,153.236,"LINESTRING (10.9005245 48.3660909, 10.9004737 48.3661155, 10.9004054 48.3661624, 10.9002289 48.3664506, 10.9000865 48.3666769, 10.9000551 48.3667167, 10.900012 48.3667704, 10.8999469 48.3668515, 10.8997738 48.3670146, 10.8995659 48.3672176, 10.8995126 48.3672801)",,,,
23485943,,Geißgäßchen,living_street,,False,False,77.72,"LINESTRING (10.9005245 48.3660909, 10.9005709 48.3661149, 10.9008995 48.3662643, 10.9010193 48.3663187, 10.9010967 48.3663472, 10.9011165 48.3663545, 10.9011894 48.3663814, 10.9014352 48.3664276)",,,,
23486297,,Mittlerer Lech,living_street,,True,False,30.32,"LINESTRING (10.9007954 48.3683293, 10.9007171 48.3684289, 10.9006054 48.368571)",,,,
949833219,,Märzenhöfle,living_street,,False,False,3.105,"LINESTRING (10.9007954 48.3683293, 10.9007785 48.3683246, 10.9007569 48.3683181)",,,,
23485243,,Märzenhöfle,living_street,,False,True,40.146,"LINESTRING (10.9002549 48.3681656, 10.9002999 48.368174, 10.9005209 48.3682153, 10.9006208 48.3682803, 10.9007382 48.368313)",,,,
79176065,,Beim Märzenbad,living_street,,True,False,57.75199999999999,"LINESTRING (10.9002549 48.3681656, 10.9001109 48.3682577, 10.9000706 48.3682835, 10.9000277 48.3683339, 10.9000015 48.3683806, 10.8999481 48.3684409, 10.8998451 48.368473, 10.8997007 48.3684792)",,,,
23486297,,Mittlerer Lech,living_street,,True,False,79.83800000000001,"LINESTRING (10.9012391 48.3676761, 10.9011784 48.3677759, 10.9011482 48.3678255, 10.9011222 48.3678684, 10.9010816 48.3679351, 10.9009703 48.3681181, 10.9009534 48.368146, 10.900943 48.368158, 10.9008826 48.3682281, 10.9008147 48.3683069, 10.9007954 48.3683293)",,,,
23486546,,Kuttlergäßchen,living_street,,False,False,40.463,"LINESTRING (10.9012391 48.3676761, 10.9015315 48.3677127, 10.9017453 48.3677122, 10.9017817 48.3677121)",,,,
23485245,,Hinterer Lech,living_street,,True,False,5.579,"LINESTRING (10.9019164 48.3671534, 10.9019595 48.3671122)",,,,
23486188,,Zweites Fabrikgäßchen,living_street,,True,False,48.40299999999999,"LINESTRING (10.9019164 48.3671534, 10.902 48.3671825, 10.9021189 48.3672228, 10.9021777 48.3672396, 10.902339 48.3672856, 10.9024506 48.3673111, 10.9025123 48.3673328)",,,,
23485245,,Hinterer Lech,living_street,,True,False,65.58500000000001,"LINESTRING (10.9017817 48.3677121, 10.9017691 48.3676665, 10.9017201 48.3674892, 10.9017604 48.3673632, 10.9018643 48.3672099, 10.9019164 48.3671534)",,,,
23486546,,Kuttlergäßchen,living_street,,False,True,40.463,"LINESTRING (10.9017817 48.3677121, 10.9017453 48.3677122, 10.9015315 48.3677127, 10.9012391 48.3676761)",,,,
23485245,,Hinterer Lech,living_street,,True,False,10.506000000000002,"LINESTRING (10.9018097 48.3678047, 10.9017943 48.3677591, 10.9017843 48.3677215, 10.9017817 48.3677121)",,,,
23486299,,Äußerer Gang,living_street,,False,False,30.069,"LINESTRING (10.9018097 48.3678047, 10.901972 48.3678388, 10.9021381 48.3678825, 10.9021933 48.3678947)",,,,
101996766,,Hinterer Lech,living_street,,False,False,99.565,"LINESTRING (10.9018097 48.3678047, 10.9017914 48.3678399, 10.9017682 48.3678795, 10.9017223 48.3679714, 10.9016722 48.3680594, 10.9016641 48.3680751, 10.9016039 48.3681852, 10.9015708 48.3682534, 10.9015409 48.3683159, 10.9015032 48.368431, 10.9014822 48.3684841, 10.9014316 48.3686174, 10.9014081 48.3686496, 10.9014042 48.368657)",,,,
23485246,,Schleifergäßchen,living_street,,False,False,11.106,"LINESTRING (10.9014042 48.368657, 10.9015294 48.3687123)",,,,
23486366,,Schleifergäßchen,living_street,,True,False,60.00599999999999,"LINESTRING (10.9014042 48.368657, 10.9013354 48.3686387, 10.9011543 48.3686128, 10.9009896 48.3685964, 10.900852 48.3685923, 10.9006369 48.368574, 10.9006054 48.368571)",,,,
101996766,,Hinterer Lech,living_street,,False,True,99.56500000000001,"LINESTRING (10.9014042 48.368657, 10.9014081 48.3686496, 10.9014316 48.3686174, 10.9014822 48.3684841, 10.9015032 48.368431, 10.9015409 48.3683159, 10.9015708 48.3682534, 10.9016039 48.3681852, 10.9016641 48.3680751, 10.9016722 48.3680594, 10.9017223 48.3679714, 10.9017682 48.3678795, 10.9017914 48.3678399, 10.9018097 48.3678047)",,,,
