osmid,name,highway,maxspeed,oneway,reversed,length,lanes,ref,geometry,width,tunnel,bridge
"[39458730, 150490542]",Margaretenstraße,residential,,False,True,257.091,,,"LINESTRING (12.5365306 48.0004599, 12.5371879 48.0008785, 12.5376315 48.0012237, 12.5376057 48.0013513, 12.5375591 48.0015811, 12.5375133 48.0018074, 12.5374144 48.0018608, 12.5370665 48.0018667, 12.5365577 48.0018274)",,,
39458733,Bahnhofstraße,residential,,False,True,82.40100000000001,,,"LINESTRING (12.5365306 48.0004599, 12.5361477 48.0001828, 12.536053 48.0001363, 12.5359569 48.0001343, 12.5356271 48.0001383)",,,
34274655,Baumburg,residential,,False,False,39.387,,,"LINESTRING (12.5308147 47.9983483, 12.5308331 47.9979943)",,,
34274655,Baumburg,residential,,False,True,67.003,,,"LINESTRING (12.5308147 47.9983483, 12.5307025 47.9985205, 12.5306559 47.9987106, 12.5306249 47.9989317)",,,
"[234095960, 226147865, 255158555]",Baumburg,living_street,,False,False,148.286,,,"LINESTRING (12.5308147 47.9983483, 12.5309043 47.9983504, 12.5310968 47.9983565, 12.5311383 47.9983655, 12.531269 47.9983938, 12.5313614 47.9984167, 12.5314541 47.9984439, 12.531607 47.9984909, 12.5316705 47.998497, 12.5317283 47.9985026, 12.5320902 47.9984498, 12.5321268 47.9984445, 12.5323681 47.9984092, 12.5324521 47.9984338, 12.5327346 47.9983832)",,building_passage,
150487835,Baumburger Straße,residential,,False,False,43.728,,,"LINESTRING (12.5344465 48.0003713, 12.5338861 48.0002528)",,,
156943348,Hauptstraße,primary,50,False,False,150.124,,B 304,"LINESTRING (12.5344465 48.0003713, 12.5344532 48.0004998, 12.5344586 48.0005762, 12.5344635 48.000599, 12.5344768 48.0006602, 12.5345729 48.0009962, 12.5347304 48.0014392, 12.5348677 48.0016853)",,,
225987302,Hauptstraße,primary,50,False,True,25.959000000000003,,B 304,"LINESTRING (12.5344465 48.0003713, 12.5344559 48.0002391, 12.5344801 48.0001393)",,,
150490540,Bahnhofstraße,residential,30,False,False,43.808,,,"LINESTRING (12.5355382 48.0017731, 12.5355207 48.0021669)",,,
150490540,Bahnhofstraße,residential,30,False,True,181.902,,,"LINESTRING (12.5355382 48.0017731, 12.5356271 48.0001383)",,,
150490542,Margaretenstraße,residential,,False,False,76.092,,,"LINESTRING (12.5355382 48.0017731, 12.5365577 48.0018274)",,,
150490555,Schulweg,residential,30,False,False,239.44399999999996,,,"LINESTRING (12.5357785 48.0026374, 12.5362151 48.0025973, 12.53648 48.002615, 12.5367844 48.0026456, 12.5371157 48.0026635, 12.5371867 48.0026761, 12.5372417 48.0026895, 12.5372887 48.0027102, 12.5373262 48.0027416, 12.5373651 48.0027748, 12.5373799 48.0028223, 12.5373825 48.0029964, 12.5373678 48.0031081, 12.537345 48.0031561, 12.5372887 48.003227, 12.5371787 48.0033069, 12.5370634 48.0033751, 12.5370068 48.0034096, 12.5369735 48.0034379, 12.5368341 48.0037013)",,,
"[171024125, 1186177103]",Hauptstraße,primary,50,False,False,96.857,2,B 304,"LINESTRING (12.5357785 48.0026374, 12.5358173 48.0028887, 12.5358277 48.0029523, 12.5358262 48.003011, 12.5358173 48.0030558, 12.5357905 48.0031105, 12.5357415 48.0031941, 12.5356508 48.0032896, 12.5355467 48.0033741, 12.5354573 48.003428)",,,
171024125,Hauptstraße,primary,50,False,True,56.534,2,B 304,"LINESTRING (12.5357785 48.0026374, 12.5357677 48.0026042, 12.5357598 48.0025669, 12.5357352 48.0024759, 12.5357151 48.0024196, 12.5356335 48.0022753, 12.5355899 48.0022306, 12.5355207 48.0021669)",,,
39458723,Marktplatz,primary,50,False,False,34.897000000000006,3,B 304,"LINESTRING (12.5342682 48.0043141, 12.5339614 48.0044106, 12.5339051 48.0044357, 12.5338652 48.0044678)",,,
150490559,Marktplatz,residential,,False,False,99.858,,,"LINESTRING (12.5342682 48.0043141, 12.5343952 48.0043689, 12.5347056 48.0044288, 12.5348451 48.0044589, 12.5355461 48.0045731)",,,
"[225987292, 150490557]",Alzweg,residential,,False,True,325.61699999999996,,,"LINESTRING (12.5342682 48.0043141, 12.5341181 48.0042422, 12.5340577 48.0041534, 12.5340253 48.0037571, 12.5340077 48.0036146, 12.5340083 48.0035198, 12.534141 48.0034426, 12.5342821 48.0033427, 12.5343683 48.0032777, 12.5344447 48.0031815, 12.5345018 48.0030728, 12.5345491 48.0029305, 12.5345658 48.0028277, 12.534566 48.0027999, 12.5345549 48.0027794, 12.5344598 48.0027142, 12.5344409 48.0026903, 12.534438 48.002661, 12.5344468 48.0026245, 12.5344886 48.0025308, 12.5345472 48.0024424, 12.5346127 48.0023926, 12.5346802 48.0023521, 12.5347557 48.0023116, 12.5347984 48.0022704, 12.5348292 48.0022205, 12.5348679 48.0021495, 12.5348758 48.0021036, 12.5348778 48.0020465, 12.5348669 48.0019887, 12.5348504 48.0019184, 12.5347472 48.0017048)",2,,
"[1186177104, 1186177103]",Hauptstraße,primary,50,False,True,133.249,2,B 304,"LINESTRING (12.5342682 48.0043141, 12.5342984 48.0042986, 12.5343674 48.0042663, 12.5344373 48.0042222, 12.5346889 48.0039918, 12.5348206 48.0038712, 12.5349698 48.0037317, 12.5350427 48.0036778, 12.5353496 48.0034914, 12.5354573 48.003428)",,,
150490556,Traunweg,residential,,False,False,107.86500000000001,,,"LINESTRING (12.5354573 48.003428, 12.535571 48.0034874, 12.5356385 48.0035096, 12.5357403 48.003535, 12.5361676 48.0036023, 12.5365085 48.0036538, 12.5368341 48.0037013)",,,
"[1186177104, 1186177103]",Hauptstraße,primary,50,False,False,133.249,2,B 304,"LINESTRING (12.5354573 48.003428, 12.5353496 48.0034914, 12.5350427 48.0036778, 12.5349698 48.0037317, 12.5348206 48.0038712, 12.5346889 48.0039918, 12.5344373 48.0042222, 12.5343674 48.0042663, 12.5342984 48.0042986, 12.5342682 48.0043141)",,,
"[171024125, 1186177103]",Hauptstraße,primary,50,False,True,96.857,2,B 304,"LINESTRING (12.5354573 48.003428, 12.5355467 48.0033741, 12.5356508 48.0032896, 12.5357415 48.0031941, 12.5357905 48.0031105, 12.5358173 48.0030558, 12.5358262 48.003011, 12.5358277 48.0029523, 12.5358173 48.0028887, 12.5357785 48.0026374)",,,
150490559,Marktplatz,residential,,False,True,99.858,,,"LINESTRING (12.5355461 48.0045731, 12.5348451 48.0044589, 12.5347056 48.0044288, 12.5343952 48.0043689, 12.5342682 48.0043141)",,,
150490560,Zieglerweg,residential,,False,True,53.104,,,"LINESTRING (12.5355461 48.0045731, 12.5357151 48.0045644, 12.5358303 48.004565, 12.5359044 48.0045533, 12.5359786 48.0045218, 12.5360719 48.0044775, 12.5361888 48.0044139)",,,
161670091,Marktplatz,residential,,False,False,146.96,,,"LINESTRING (12.5355461 48.0045731, 12.5356319 48.0046611, 12.5356951 48.0047169, 12.5358645 48.0048377, 12.5360782 48.0050229, 12.5361818 48.0051484, 12.5362036 48.0051749, 12.5363231 48.0053523, 12.5363754 48.0053931, 12.5364173 48.0054217, 12.5364662 48.0054445, 12.5365351 48.0054649, 12.5366249 48.0054748, 12.5368246 48.0054813)",,,
150490562,Am Graben,residential,,False,True,227.27300000000002,,,"LINESTRING (12.5368246 48.0054813, 12.5368653 48.005356, 12.5369223 48.0052378, 12.5369883 48.0051419, 12.5371219 48.0051, 12.537342 48.0050841, 12.5373909 48.0050706, 12.5374401 48.0050571, 12.5375302 48.0048236, 12.5375414 48.0046805, 12.5375334 48.0046287, 12.5374923 48.0045999, 12.5361888 48.0044139)",,,
161670091,Marktplatz,residential,,False,True,146.96,,,"LINESTRING (12.5368246 48.0054813, 12.5366249 48.0054748, 12.5365351 48.0054649, 12.5364662 48.0054445, 12.5364173 48.0054217, 12.5363754 48.0053931, 12.5363231 48.0053523, 12.5362036 48.0051749, 12.5361818 48.0051484, 12.5360782 48.0050229, 12.5358645 48.0048377, 12.5356951 48.0047169, 12.5356319 48.0046611, 12.5355461 48.0045731)",,,
1079152908,Auweg,residential,,False,False,82.462,,,"LINESTRING (12.5368246 48.0054813, 12.5372564 48.0054877, 12.5374187 48.005484, 12.5375193 48.0054753, 12.5376329 48.0054524, 12.5377122 48.0054339, 12.5377974 48.0054151, 12.5379067 48.0053814)",,,
39458727,Traunweg,residential,30,False,True,138.884,,,"LINESTRING (12.5386539 48.0039727, 12.5384112 48.0039377, 12.5380705 48.0038641, 12.5377379 48.0038121, 12.5372913 48.0037537, 12.5368341 48.0037013)",,,
"[161670124, 115348910]",Traunweg,residential,30,False,False,138.19599999999997,,,"LINESTRING (12.5386539 48.0039727, 12.5388028 48.0039817, 12.5389852 48.0039826, 12.5392172 48.0039682, 12.5392668 48.0039646, 12.5393955 48.0039485, 12.5397228 48.0039054, 12.5398088 48.0038917, 12.5400795 48.0038435, 12.5402297 48.0038076, 12.5403096 48.0037767, 12.5403544 48.0037403, 12.5403938 48.0036881)",,,
150490563,Auweg,residential,,False,False,201.872,,,"LINESTRING (12.5386539 48.0039727, 12.5388275 48.0042951, 12.5389204 48.0044609, 12.5389511 48.0045157, 12.5390073 48.0046162, 12.5390418 48.0046936, 12.5390452 48.0047288, 12.5390317 48.0047605, 12.5389858 48.0047952, 12.5387565 48.0048898, 12.538694 48.0049223, 12.5382444 48.0052157, 12.5380773 48.0053107, 12.5379524 48.005359, 12.5379067 48.0053814)",,,
224097856,Traunweg,residential,,False,True,98.402,,,"LINESTRING (12.5386539 48.0039727, 12.5387296 48.0037759, 12.5388795 48.0034787, 12.5390552 48.0031299)",,,
33791976,Harald-Friedrich-Straße,residential,,False,True,85.341,,,"LINESTRING (12.5356271 48.0001383, 12.5344801 48.0001393)",,,
150490540,Bahnhofstraße,residential,30,False,False,181.902,,,"LINESTRING (12.5356271 48.0001383, 12.5355382 48.0017731)",,,
39458731,Harald-Friedrich-Straße,residential,,False,False,188.30899999999997,,,"LINESTRING (12.5356271 48.0001383, 12.5357377 47.9997817, 12.5357867 47.9996286, 12.5359505 47.9991756, 12.5361002 47.998819, 12.536255 47.9984991)",,,
39458733,Bahnhofstraße,residential,,False,False,82.40100000000001,,,"LINESTRING (12.5356271 48.0001383, 12.5359569 48.0001343, 12.536053 48.0001363, 12.5361477 48.0001828, 12.5365306 48.0004599)",,,
224097856,Traunweg,residential,,False,False,98.402,,,"LINESTRING (12.5390552 48.0031299, 12.5388795 48.0034787, 12.5387296 48.0037759, 12.5386539 48.0039727)",,,
"[282467360, 34254145]",Angermühle,residential,,False,False,175.47299999999998,,,"LINESTRING (12.5309095 48.003702, 12.5309367 48.0036309, 12.5309525 48.0035898, 12.5309639 48.0035557, 12.5311697 48.0029567, 12.5311585 48.0029064, 12.5311809 48.0027992, 12.531248 48.0024788, 12.5312324 48.0024078, 12.5310018 48.0022759, 12.5309309 48.0022475)",,,
"[546420481, 161669966, 34254134, 161669967]",Wasserburger Straße,residential,50,False,True,240.13800000000003,,,"LINESTRING (12.5309095 48.003702, 12.5309892 48.0037322, 12.5310467 48.0037558, 12.5318785 48.0041066, 12.5319513 48.0041355, 12.5321677 48.0042194, 12.5323047 48.0042674, 12.532457 48.0042991, 12.5325684 48.0043162, 12.532745 48.0043333, 12.5330868 48.0043642, 12.5334388 48.0043926, 12.5335438 48.0043992, 12.5337609 48.0044348, 12.5338652 48.0044678)",,,yes
106827117,Traunweg,residential,30,False,True,48.665,,,"LINESTRING (12.5409933 48.003831, 12.5406227 48.0036916, 12.5403938 48.0036881)",,,
"[282467360, 34254145]",Angermühle,residential,,False,True,175.473,,,"LINESTRING (12.5309309 48.0022475, 12.5310018 48.0022759, 12.5312324 48.0024078, 12.531248 48.0024788, 12.5311809 48.0027992, 12.5311585 48.0029064, 12.5311697 48.0029567, 12.5309639 48.0035557, 12.5309525 48.0035898, 12.5309367 48.0036309, 12.5309095 48.003702)",,,
"[234095960, 226147865, 255158555]",Baumburg,living_street,,False,True,148.286,,,"LINESTRING (12.5327346 47.9983832, 12.5324521 47.9984338, 12.5323681 47.9984092, 12.5321268 47.9984445, 12.5320902 47.9984498, 12.5317283 47.9985026, 12.5316705 47.998497, 12.531607 47.9984909, 12.5314541 47.9984439, 12.5313614 47.9984167, 12.531269 47.9983938, 12.5311383 47.9983655, 12.5310968 47.9983565, 12.5309043 47.9983504, 12.5308147 47.9983483)",,building_passage,
150490560,Zieglerweg,residential,,False,False,53.104,,,"LINESTRING (12.5361888 48.0044139, 12.5360719 48.0044775, 12.5359786 48.0045218, 12.5359044 48.0045533, 12.5358303 48.004565, 12.5357151 48.0045644, 12.5355461 48.0045731)",,,
150490560,Zieglerweg,residential,,False,True,92.87299999999999,,,"LINESTRING (12.5361888 48.0044139, 12.536428 48.0041972, 12.5366326 48.0039687, 12.5368341 48.0037013)",,,
150490562,Am Graben,residential,,False,False,227.27300000000002,,,"LINESTRING (12.5361888 48.0044139, 12.5374923 48.0045999, 12.5375334 48.0046287, 12.5375414 48.0046805, 12.5375302 48.0048236, 12.5374401 48.0050571, 12.5373909 48.0050706, 12.537342 48.0050841, 12.5371219 48.0051, 12.5369883 48.0051419, 12.5369223 48.0052378, 12.5368653 48.005356, 12.5368246 48.0054813)",,,
39458731,Harald-Friedrich-Straße,residential,,False,True,188.30899999999997,,,"LINESTRING (12.536255 47.9984991, 12.5361002 47.998819, 12.5359505 47.9991756, 12.5357867 47.9996286, 12.5357377 47.9997817, 12.5356271 48.0001383)",,,
150487835,Baumburger Straße,residential,,False,True,43.728,,,"LINESTRING (12.5338861 48.0002528, 12.5344465 48.0003713)",,,
840614010,Baumburger Straße,residential,,False,False,294.736,,,"LINESTRING (12.5338861 48.0002528, 12.53311 48.000109, 12.5324298 47.9999639, 12.5318987 47.9998354, 12.5315292 47.9995973, 12.5309497 47.9992585, 12.5307617 47.9991287, 12.5306249 47.9989317)",,,
161670124,Traunweg,residential,30,False,True,110.66799999999998,,,"LINESTRING (12.5396021 48.0032545, 12.5402445 48.00321, 12.5403088 48.0032225, 12.5403973 48.0032468, 12.5404349 48.0032782, 12.5404523 48.0033194, 12.5404537 48.003376, 12.5403938 48.0036881)",,,
106827117,Traunweg,residential,30,False,False,48.665,,,"LINESTRING (12.5403938 48.0036881, 12.5406227 48.0036916, 12.5409933 48.003831)",,,
161670124,Traunweg,residential,30,False,False,110.668,,,"LINESTRING (12.5403938 48.0036881, 12.5404537 48.003376, 12.5404523 48.0033194, 12.5404349 48.0032782, 12.5403973 48.0032468, 12.5403088 48.0032225, 12.5402445 48.00321, 12.5396021 48.0032545)",,,
"[161670124, 115348910]",Traunweg,residential,30,False,True,138.196,,,"LINESTRING (12.5403938 48.0036881, 12.5403544 48.0037403, 12.5403096 48.0037767, 12.5402297 48.0038076, 12.5400795 48.0038435, 12.5398088 48.0038917, 12.5397228 48.0039054, 12.5393955 48.0039485, 12.5392668 48.0039646, 12.5392172 48.0039682, 12.5389852 48.0039826, 12.5388028 48.0039817, 12.5386539 48.0039727)",,,
150490563,Auweg,residential,,False,True,201.87199999999999,,,"LINESTRING (12.5379067 48.0053814, 12.5379524 48.005359, 12.5380773 48.0053107, 12.5382444 48.0052157, 12.538694 48.0049223, 12.5387565 48.0048898, 12.5389858 48.0047952, 12.5390317 48.0047605, 12.5390452 48.0047288, 12.5390418 48.0046936, 12.5390073 48.0046162, 12.5389511 48.0045157, 12.5389204 48.0044609, 12.5388275 48.0042951, 12.5386539 48.0039727)",,,
150490565,Auweg,residential,,False,False,134.229,,,"LINESTRING (12.5379067 48.0053814, 12.5379328 48.0054454, 12.5379346 48.0055211, 12.5379184 48.0056161, 12.5378066 48.0059458, 12.5374451 48.0063353, 12.5373122 48.0064836)",,,
1079152908,Auweg,residential,,False,True,82.46199999999999,,,"LINESTRING (12.5379067 48.0053814, 12.5377974 48.0054151, 12.5377122 48.0054339, 12.5376329 48.0054524, 12.5375193 48.0054753, 12.5374187 48.005484, 12.5372564 48.0054877, 12.5368246 48.0054813)",,,
150490565,Auweg,residential,,False,True,134.229,,,"LINESTRING (12.5373122 48.0064836, 12.5374451 48.0063353, 12.5378066 48.0059458, 12.5379184 48.0056161, 12.5379346 48.0055211, 12.5379328 48.0054454, 12.5379067 48.0053814)",,,
39458723,Marktplatz,primary,50,False,True,34.897000000000006,3,B 304,"LINESTRING (12.5338652 48.0044678, 12.5339051 48.0044357, 12.5339614 48.0044106, 12.5342682 48.0043141)",,,
"[34254134, 546420481, 161669966, 161669967]",Wasserburger Straße,residential,50,False,False,240.138,,,"LINESTRING (12.5338652 48.0044678, 12.5337609 48.0044348, 12.5335438 48.0043992, 12.5334388 48.0043926, 12.5330868 48.0043642, 12.532745 48.0043333, 12.5325684 48.0043162, 12.532457 48.0042991, 12.5323047 48.0042674, 12.5321677 48.0042194, 12.5319513 48.0041355, 12.5318785 48.0041066, 12.5310467 48.0037558, 12.5309892 48.0037322, 12.5309095 48.003702)",,,yes
