osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,access,tunnel,width
"[28298941, 1262737079]",1,,Springstraße,residential,,True,False,208.455,"LINESTRING (7.1982139 51.617167, 7.198336 51.6171557, 7.1990475 51.6170907, 7.1994842 51.6170459, 7.1999621 51.6169968, 7.200311 51.6169401, 7.2006055 51.6168922, 7.2007538 51.6168631, 7.2008284 51.6168494, 7.2008676 51.6168422, 7.200966 51.6168242, 7.2010312 51.6168111, 7.201163 51.6167833)",,,,
"[515950200, 519140955]",2,L 524,Am Lohtor,secondary,50,False,False,51.711000000000006,"LINESTRING (7.1982139 51.617167, 7.1981585 51.6171004, 7.1979829 51.6168792, 7.1979554 51.6168446, 7.1978939 51.6167469)",,,,
"[39346208, 596000908]",2,L 524,Am Lohtor,secondary,50,False,True,95.06899999999999,"LINESTRING (7.1982139 51.617167, 7.1983938 51.6174095, 7.1986047 51.6176709, 7.1988186 51.617935)",,,,
39312599,2,,Am Steintor,unclassified,,False,False,36.745999999999995,"LINESTRING (7.1925646 51.6137941, 7.1925498 51.613734, 7.1926272 51.6135214, 7.1926512 51.6134719)",,,,
587526046,2,K 46,Westerholter Weg,tertiary,50,False,False,49.494,"LINESTRING (7.1925646 51.6137941, 7.193077 51.6137649, 7.1932784 51.6137534)",,,,
587526050,2,K 46,Westerholter Weg,tertiary,50,False,True,59.126999999999995,"LINESTRING (7.1925646 51.6137941, 7.1923966 51.613836, 7.191811 51.6140448)",,,,
516996149,3,L 524,Herzogswall,secondary,50,False,True,60.292,"LINESTRING (7.1932784 51.6137534, 7.1932969 51.6138668, 7.193325 51.6140389, 7.1933884 51.6142911)",,,,
"[619824058, 38027722, 529069295]","['4', '5']",L 524,Herzogswall,secondary,50,False,False,84.334,"LINESTRING (7.1932784 51.6137534, 7.1932849 51.6136093, 7.1933278 51.6135092, 7.1933603 51.6134631, 7.1934022 51.6134219, 7.1935653 51.6132921, 7.1937 51.6132084, 7.1938465 51.6131174)",,,,
587526046,2,K 46,Westerholter Weg,tertiary,50,False,True,49.494,"LINESTRING (7.1932784 51.6137534, 7.193077 51.6137649, 7.1925646 51.6137941)",,,,
66317906,2,,Paulusstraße,residential,30,False,False,138.563,"LINESTRING (7.1954042 51.6099145, 7.1953749 51.6099558, 7.1953399 51.6099915, 7.1952106 51.6100497, 7.1950761 51.6101041, 7.1948975 51.6101424, 7.1946839 51.6101524, 7.1939564 51.610157, 7.1935407 51.6101597)",,,,
66317906,2,,Paulusstraße,residential,30,False,False,74.86000000000001,"LINESTRING (7.1935407 51.6101597, 7.1925735 51.6101664, 7.1925537 51.6101684, 7.1925213 51.6101716, 7.1924586 51.6101795)",,,,
66317906,2,,Paulusstraße,residential,30,False,True,138.563,"LINESTRING (7.1935407 51.6101597, 7.1939564 51.610157, 7.1946839 51.6101524, 7.1948975 51.6101424, 7.1950761 51.6101041, 7.1952106 51.6100497, 7.1953399 51.6099915, 7.1953749 51.6099558, 7.1954042 51.6099145)",,,,
8022307,1,,Münsterstraße,residential,,True,False,86.32,"LINESTRING (7.1977062 51.6160817, 7.1975745 51.6160031, 7.1973891 51.6158639, 7.1972241 51.6157493, 7.1970506 51.6156719, 7.1968788 51.6156246, 7.196753 51.6156117)",,,,
"[31151491, 110557063]",,,"['Im Rom', 'Kirchplatz']",residential,10,True,False,123.628,"LINESTRING (7.1977062 51.6160817, 7.1979088 51.6159372, 7.197379 51.6155308, 7.1970777 51.615578, 7.196753 51.6156117)",,,,
45554702,1,L 622,Hertener Straße,secondary,50,True,False,19.406,"LINESTRING (7.1921014 51.61178, 7.1921252 51.6117857, 7.1921469 51.6117941, 7.1921658 51.6118048, 7.1921812 51.6118174, 7.1921926 51.6118316, 7.1921995 51.6118469, 7.1922019 51.6118627, 7.1921995 51.6118785, 7.1921925 51.6118937, 7.192181 51.6119079, 7.1921656 51.6119206)",roundabout,,,
"[22834993, 528941702, 528941703]","['2', '3']",,,secondary,50,False,False,99.63400000000001,"LINESTRING (7.1921014 51.61178, 7.192116 51.6117107, 7.1921443 51.6116698, 7.1921954 51.6116047, 7.1923197 51.6114298, 7.1923795 51.6113697, 7.1924807 51.6113061, 7.192586 51.611268, 7.192693 51.6112427, 7.1930147 51.6111742)",,,,
524165757,1,L 622,Hertener Straße,secondary,50,True,False,14.322,"LINESTRING (7.1919899 51.6119352, 7.1919698 51.6119257, 7.1919529 51.611914, 7.1919397 51.6119006, 7.1919306 51.6118859, 7.191926 51.6118705, 7.191926 51.6118548, 7.1919306 51.6118393, 7.1919417 51.6118218)",roundabout,,,
850834534,1,,Münsterstraße,residential,,False,False,21.649,"LINESTRING (7.196753 51.6156117, 7.1966343 51.6154315)",,,,
31152546,1,,Im Rom,residential,,True,False,115.75,"LINESTRING (7.196753 51.6156117, 7.1965635 51.6156466, 7.1961728 51.6156986, 7.1955993 51.6157813, 7.1951089 51.615777)",,,,
8022300,,,Friedhofstraße,residential,,False,False,42.891999999999996,"LINESTRING (7.1984468 51.6153147, 7.1987618 51.6153458, 7.1988952 51.6153423, 7.1990628 51.6153301)",,,,
850834534,1,,Münsterstraße,residential,,False,True,21.649,"LINESTRING (7.1966343 51.6154315, 7.196753 51.6156117)",,,,
848844247,1,,Münsterstraße,residential,,True,False,62.824000000000005,"LINESTRING (7.1966343 51.6154315, 7.1965337 51.6153451, 7.1963309 51.6151644, 7.1961331 51.6149604)",,,,
66129312,,,Auf dem Graben,residential,,True,False,25.481,"LINESTRING (7.1954216 51.6119493, 7.1957266 51.6118203)",,,,
31283594,,,Auf dem Graben,residential,30,False,True,46.635000000000005,"LINESTRING (7.1954216 51.6119493, 7.1953243 51.6118735, 7.1952159 51.6118281, 7.1950398 51.6117959, 7.1948363 51.611811)",,,,
66097518,2,,Auf dem Graben,residential,30,False,False,47.183,"LINESTRING (7.1954216 51.6119493, 7.1957278 51.6122265, 7.1958035 51.6123011)",,,,
"[224609635, 603733837]",1,,Auf dem Graben,residential,,False,False,139.627,"LINESTRING (7.1954216 51.6119493, 7.1946446 51.6122676, 7.1941437 51.6125058, 7.1939295 51.6126077, 7.1937717 51.612674)",,,building_passage,
"[32744848, 513234787]","['2', '3']",,Erlbruch,tertiary,,False,True,116.90700000000001,"LINESTRING (7.2010522 51.6113883, 7.2009987 51.6114565, 7.2007509 51.6117573, 7.2006991 51.6118372, 7.2006498 51.6119167, 7.2005933 51.6120046, 7.2004794 51.6121272, 7.2004391 51.6121632, 7.2003744 51.6122163, 7.2003196 51.6122624, 7.2002599 51.6123126)",,,,
39312599,2,,Am Steintor,unclassified,,False,True,39.04600000000001,"LINESTRING (7.1928069 51.6131356, 7.1927102 51.6132915, 7.1926512 51.6134719)",,,,
39345062,,,August-Strunk-Weg,residential,,False,False,31.076,"LINESTRING (7.19724 51.6130846, 7.1968712 51.6131344, 7.1967992 51.6131404)",,,,
22834989,3,L 622,Hertener Straße,secondary,50,True,False,41.824,"LINESTRING (7.1936431 51.6127341, 7.1938508 51.6129054, 7.1940061 51.6130352)",,,,
45894512,,,Van-Der-Klee-Stiege,residential,,False,False,62.297999999999995,"LINESTRING (7.1954926 51.6178375, 7.1957539 51.6181167, 7.195956 51.6182514, 7.1960144 51.6182904)",,,,
45894512,,,Van-Der-Klee-Stiege,residential,,False,True,62.297999999999995,"LINESTRING (7.1960144 51.6182904, 7.195956 51.6182514, 7.1957539 51.6181167, 7.1954926 51.6178375)",,,,
110557066,,,Cäcilienhöhe,residential,30,False,False,73.758,"LINESTRING (7.1960144 51.6182904, 7.1966008 51.6179832, 7.1967251 51.6179825, 7.196758 51.6179823, 7.1968934 51.6180125)",,,,
66317903,,,Am Polizeipräsidium,residential,20,False,True,22.208,"LINESTRING (7.1914636 51.6134883, 7.1914145 51.6135729, 7.1914896 51.6136723)",,,,
45965726,,,Am Polizeipräsidium,residential,20,False,False,45.584,"LINESTRING (7.1914896 51.6136723, 7.192071 51.6134781)",,,,
66317903,,,Am Polizeipräsidium,residential,20,False,False,22.208,"LINESTRING (7.1914896 51.6136723, 7.1914145 51.6135729, 7.1914636 51.6134883)",,,,
"[45965721, 66317903]",,,Am Polizeipräsidium,residential,20,False,True,47.003,"LINESTRING (7.1914896 51.6136723, 7.1916293 51.6138238, 7.191811 51.6140448)",,,,
45965726,,,Am Polizeipräsidium,residential,20,False,True,45.584,"LINESTRING (7.192071 51.6134781, 7.1914896 51.6136723)",,,,
45965725,,,Am Polizeipräsidium,residential,,False,False,27.698,"LINESTRING (7.1922553 51.6134589, 7.1924265 51.6134457, 7.1926512 51.6134719)",,,,
39312599,2,,Am Steintor,unclassified,,False,False,39.04600000000001,"LINESTRING (7.1926512 51.6134719, 7.1927102 51.6132915, 7.1928069 51.6131356)",,,,
39312599,2,,Am Steintor,unclassified,,False,True,36.746,"LINESTRING (7.1926512 51.6134719, 7.1926272 51.6135214, 7.1925498 51.613734, 7.1925646 51.6137941)",,,,
45965725,,,Am Polizeipräsidium,residential,,False,True,27.698,"LINESTRING (7.1926512 51.6134719, 7.1924265 51.6134457, 7.1922553 51.6134589)",,,,
"[45965721, 66317903]",,,Am Polizeipräsidium,residential,20,False,False,47.003,"LINESTRING (7.191811 51.6140448, 7.1916293 51.6138238, 7.1914896 51.6136723)",,,,
587526050,2,K 46,Westerholter Weg,tertiary,50,False,False,59.126999999999995,"LINESTRING (7.191811 51.6140448, 7.1923966 51.613836, 7.1925646 51.6137941)",,,,
587526050,2,K 46,Westerholter Weg,tertiary,50,False,True,36.905,"LINESTRING (7.191811 51.6140448, 7.1917149 51.6140754, 7.1913291 51.6141883)",,,,
"[529069288, 23029345]","['2', '3']",,Wickingstraße,residential,,False,True,60.16,"LINESTRING (7.2023704 51.6176815, 7.2027696 51.6175921, 7.2029678 51.61755, 7.203183 51.6174876)",,,,
45965739,,,Wickingplatz,residential,30,False,False,44.714999999999996,"LINESTRING (7.2023704 51.6176815, 7.2024222 51.6177466, 7.2026435 51.6180461)",,,,
53637526,4,,Wickingstraße,residential,,False,False,43.857,"LINESTRING (7.2023704 51.6176815, 7.2019746 51.6177641, 7.2017718 51.6178132)",,,,
45965739,,,Wickingplatz,residential,30,False,True,44.714999999999996,"LINESTRING (7.2026435 51.6180461, 7.2024222 51.6177466, 7.2023704 51.6176815)",,,,
23310421,,,Görresstraße,residential,30,False,True,76.966,"LINESTRING (7.202934 51.6184518, 7.2020199 51.6187674, 7.2019582 51.6187864)",,,,
45965740,,,Wickingplatz,residential,30,False,True,26.924,"LINESTRING (7.202934 51.6184518, 7.2029156 51.6184293, 7.2027789 51.6182297)",,,,
53637567,,,Görresstraße,residential,30,False,False,55.249,"LINESTRING (7.202934 51.6184518, 7.2031076 51.6183969, 7.2032035 51.6183653, 7.2035622 51.6182512, 7.2036473 51.6182267)",,,,
45965740,,,Wickingplatz,residential,30,False,False,26.924,"LINESTRING (7.2027789 51.6182297, 7.2029156 51.6184293, 7.202934 51.6184518)",,,,
30846833,2,,Elper Weg,residential,30,False,False,120.56,"LINESTRING (7.1907087 51.6168962, 7.1909986 51.6169185, 7.1924456 51.6170072)",,,,
46481654,,,Doriderweg,living_street,,False,False,82.49799999999999,"LINESTRING (7.1907087 51.6168962, 7.1906337 51.6174626, 7.1907118 51.6176293)",,,,
46481654,,,Doriderweg,living_street,,False,True,30.627,"LINESTRING (7.1908339 51.6178941, 7.1907118 51.6176293)",,,,
86144001,,,Doriderweg,living_street,,False,False,17.245,"LINESTRING (7.1908339 51.6178941, 7.1909176 51.6179082, 7.1910753 51.6178825)",,,,
312217137,2,,Ludwig-Erhard-Allee,secondary,50,False,False,227.00600000000003,"LINESTRING (7.2041706 51.6166045, 7.2040363 51.6163523, 7.2038867 51.616084, 7.203808 51.6159471, 7.2036273 51.6156085, 7.2035947 51.6155167, 7.2035889 51.615476, 7.2035772 51.6153945, 7.2035923 51.6152834, 7.2036395 51.6151538, 7.2036447 51.6150472, 7.2036387 51.6150053, 7.203633 51.614965, 7.2035943 51.6148599, 7.203541 51.6147739, 7.2035206 51.6147462, 7.2034559 51.6146446)",,,,8
816209568,,,Ossenbergweg,unclassified,50,False,True,59.482,"LINESTRING (7.2041706 51.6166045, 7.2043213 51.6165702, 7.2044797 51.6165582, 7.2045946 51.6166075, 7.2046543 51.6166797, 7.2047537 51.6167438, 7.2047923 51.6168194)",,no,,6
47087891,,,Lindenhof,residential,30,False,True,87.488,"LINESTRING (7.1999393 51.6175678, 7.1989506 51.6178931, 7.1988186 51.617935)",,destination,,
66097517,,,Auf dem Graben,residential,30,False,False,43.804,"LINESTRING (7.1957266 51.6118203, 7.1956516 51.611724, 7.1955496 51.6116626, 7.1952825 51.6115531)",,,,
"[66129312, 507084410]",,,Auf dem Graben,residential,,True,False,125.047,"LINESTRING (7.1957266 51.6118203, 7.1960434 51.6116872, 7.197094 51.6113497, 7.1971251 51.6113441, 7.1972377 51.6113286, 7.1973354 51.611325)",,,,
31283594,,,Auf dem Graben,residential,30,False,False,46.635000000000005,"LINESTRING (7.1948363 51.611811, 7.1950398 51.6117959, 7.1952159 51.6118281, 7.1953243 51.6118735, 7.1954216 51.6119493)",,,,
66097517,,,Auf dem Graben,residential,30,False,False,89.96000000000001,"LINESTRING (7.1952825 51.6115531, 7.1950398 51.6115232, 7.1949838 51.6113001, 7.1952296 51.6112795, 7.1952825 51.6115531)",,,,
66097517,,,Auf dem Graben,residential,30,False,True,89.96000000000001,"LINESTRING (7.1952825 51.6115531, 7.1952296 51.6112795, 7.1949838 51.6113001, 7.1950398 51.6115232, 7.1952825 51.6115531)",,,,
66097517,,,Auf dem Graben,residential,30,False,True,43.804,"LINESTRING (7.1952825 51.6115531, 7.1955496 51.6116626, 7.1956516 51.611724, 7.1957266 51.6118203)",,,,
74408621,,,Auf dem Graben,residential,,True,False,11.114,"LINESTRING (7.1937717 51.612674, 7.193759 51.6126801, 7.1936965 51.6127092, 7.1936431 51.6127341)",,,,
"[224609635, 603733837]",1,,Auf dem Graben,residential,,False,True,139.627,"LINESTRING (7.1937717 51.612674, 7.1939295 51.6126077, 7.1941437 51.6125058, 7.1946446 51.6122676, 7.1954216 51.6119493)",,,building_passage,
86256656,4,L 524,Herzogswall,secondary,50,False,True,12.286,"LINESTRING (7.193957 51.6156058, 7.1940026 51.6157126)",,,,
"[23120288, 8022295]",2,,"['Im Rom', 'Augustinessenstraße']",residential,10,False,True,117.16300000000001,"LINESTRING (7.193957 51.6156058, 7.1941135 51.6155694, 7.194127 51.6155666, 7.1944913 51.6154792, 7.1948909 51.6153786, 7.1950956 51.615675, 7.1951315 51.6157338, 7.1951089 51.615777)",,,,
"[595931923, 529069294, 86256414, 857636687]","['4', '3']",L 524,Herzogswall,secondary,50,False,False,151.474,"LINESTRING (7.193957 51.6156058, 7.1939077 51.615501, 7.1937754 51.6152347, 7.1936069 51.6148801, 7.1935687 51.6147996, 7.1934671 51.6145316, 7.1933884 51.6142911)",,,,
46481654,,,Doriderweg,living_street,,False,False,30.627,"LINESTRING (7.1907118 51.6176293, 7.1908339 51.6178941)",,,,
46481654,,,Doriderweg,living_street,,False,True,82.49799999999999,"LINESTRING (7.1907118 51.6176293, 7.1906337 51.6174626, 7.1907087 51.6168962)",,,,
86144001,,,Doriderweg,living_street,,False,True,17.245,"LINESTRING (7.1910753 51.6178825, 7.1909176 51.6179082, 7.1908339 51.6178941)",,,,
"[8022297, 775669939]",2,,Bei Sankt Peter,residential,,False,False,105.28699999999999,"LINESTRING (7.1990628 51.6153301, 7.1991429 51.6155173, 7.1993158 51.6158503, 7.1993249 51.6158684, 7.1993756 51.6159847, 7.1994594 51.616154, 7.1995005 51.6162369)",,,,
8022300,,,Friedhofstraße,residential,,False,False,90.34,"LINESTRING (7.1990628 51.6153301, 7.1999819 51.6152137, 7.200349 51.6151831)",,,,
8022300,,,Friedhofstraße,residential,,False,True,42.891999999999996,"LINESTRING (7.1990628 51.6153301, 7.1988952 51.6153423, 7.1987618 51.6153458, 7.1984468 51.6153147)",,,,
"[22869753, 646702332]",2,L 524,Kaiserwall,secondary,50,True,False,67.346,"LINESTRING (7.2017415 51.6146485, 7.2017414 51.6146335, 7.2017412 51.6145681, 7.2017446 51.6144028, 7.2017359 51.6140429)",,,,
"[22869753, 8022293]",2,L 524,"['Kaiserwall', 'Grafenwall']",secondary,50,True,False,18.442999999999998,"LINESTRING (7.2017124 51.6148132, 7.2017244 51.6147723, 7.2017348 51.6147134, 7.2017415 51.6146485)",,,,
166016932,1,L 610,Dortmunder Straße,secondary,50,True,False,14.756,"LINESTRING (7.2017124 51.6148132, 7.2017611 51.6147761, 7.2018757 51.6147299)",,,,
"[968814781, 182105486]",2,L 610,Dortmunder Straße,secondary,50,True,False,29.418,"LINESTRING (7.2023187 51.6146595, 7.202436 51.6146521, 7.2025094 51.6146474, 7.2027434 51.6146393)",,,,
"[603575817, 80399071]",1,,Springstraße,residential,,True,False,80.902,"LINESTRING (7.2016511 51.6166771, 7.2021763 51.6165792, 7.2023804 51.6165412, 7.2025947 51.6165013, 7.2027738 51.6164688)",,,,
1188911273,2,,Springstraße,residential,,False,True,15.876,"LINESTRING (7.2016511 51.6166771, 7.2016126 51.6166842, 7.2015528 51.6166954, 7.2014298 51.6167158)",,,,
22869756,2,L 524,Kaiserwall,secondary,50,True,False,7.43,"LINESTRING (7.2018421 51.6140363, 7.2018445 51.6141031)",,,,
611529300,1,,Schaumburgstraße,living_street,10,False,False,7.369,"LINESTRING (7.2018421 51.6140363, 7.2017359 51.6140429)",,,,
"[969814660, 182105492, 22869756]",2,L 524,Kaiserwall,secondary,50,True,False,69.767,"LINESTRING (7.2018445 51.6141031, 7.2018637 51.6142325, 7.201869 51.6143929, 7.2018734 51.6145249, 7.2018731 51.6145697, 7.2018742 51.6146378, 7.2018757 51.6147299)",,,,
179998334,1,L 524,,secondary_link,50,True,False,75.24099999999999,"LINESTRING (7.2018445 51.6141031, 7.2019166 51.614218, 7.2019425 51.6142583, 7.2019566 51.6144088, 7.2019693 51.6144464, 7.2020002 51.6144892, 7.2020411 51.6145373, 7.202062 51.6145563, 7.2021017 51.6145924, 7.2021651 51.6146248, 7.2021902 51.6146326, 7.2022073 51.6146379, 7.2023187 51.6146595)",,,,
785164377,1,,,secondary,,True,False,16.653000000000002,"LINESTRING (7.2034759 51.6145114, 7.2035067 51.6145436, 7.2035137 51.6145808, 7.2034958 51.6146165, 7.2034559 51.6146446)",roundabout,,,
"[109736114, 166016933]",2,L 610,Dortmunder Straße,secondary,,False,True,33.993,"LINESTRING (7.2032267 51.6145882, 7.2031222 51.6146108, 7.2029065 51.6146297, 7.2027434 51.6146393)",,,,
785164375,1,,,secondary,,True,False,9.184000000000001,"LINESTRING (7.2032267 51.6145882, 7.2032304 51.614547, 7.2032634 51.6145111)",roundabout,,,
53637111,2,,Große-Perdekamp-Straße,residential,30,False,True,16.799,"LINESTRING (7.2038076 51.6183318, 7.2037243 51.6183049, 7.2036695 51.6182629, 7.2036473 51.6182267)",,,,
332965413,,,Limperstraße,residential,,False,False,74.578,"LINESTRING (7.1919947 51.6154985, 7.1909685 51.6157078)",,,,
377280772,2,,Limperstraße,residential,,False,False,152.765,"LINESTRING (7.1919947 51.6154985, 7.1916701 51.6148677, 7.1913291 51.6141883)",,,,
377280772,2,,Limperstraße,residential,,False,True,64.188,"LINESTRING (7.1919947 51.6154985, 7.1922494 51.6160143, 7.1922672 51.6160504)",,,,
332965413,,,Limperstraße,residential,,False,True,74.578,"LINESTRING (7.1909685 51.6157078, 7.1919947 51.6154985)",,,,
22834989,3,L 622,Hertener Straße,secondary,50,True,False,43.175,"LINESTRING (7.1932709 51.6124221, 7.1936431 51.6127341)",,,,
363012690,2,L 622,Hertener Straße,secondary,50,False,False,95.136,"LINESTRING (7.1932709 51.6124221, 7.1932274 51.6123803, 7.1931146 51.6123106, 7.1929146 51.6122203, 7.1927433 51.612146, 7.1923165 51.6119777, 7.1922655 51.6119585, 7.1921656 51.6119206)",,,,
"[4729324, 529069286]",4,L 524,Kaiserwall,secondary,50,False,True,178.623,"LINESTRING (7.2002599 51.6123126, 7.200067 51.6122272, 7.200008 51.6122007, 7.1997719 51.612108, 7.1995866 51.6120511, 7.1992361 51.6119729, 7.1988872 51.611901, 7.1986011 51.6118568, 7.1982189 51.6118167, 7.1980251 51.6118009, 7.1978529 51.6117898)",,,,
22869756,2,L 524,Kaiserwall,secondary,50,True,False,229.659,"LINESTRING (7.2002599 51.6123126, 7.200482 51.6123951, 7.2006036 51.6124608, 7.2008033 51.6125944, 7.2013898 51.6130509, 7.2015042 51.6131653, 7.2015891 51.613283, 7.2016085 51.6133099, 7.201661 51.6133915, 7.2017259 51.6134991, 7.2017825 51.6136882, 7.2017852 51.613702, 7.2018183 51.6138809, 7.2018421 51.6140363)",,,,
"[857571311, 513234789, 23220719]","['4', '2']",,Löhrhofstraße,residential,10,False,False,76.43799999999999,"LINESTRING (7.2002599 51.6123126, 7.2001363 51.612391, 7.2000989 51.6124185, 7.1999207 51.6125433, 7.1998374 51.6125998, 7.1994432 51.6124293)",,,,
"[32744848, 513234787]","['2', '3']",,Erlbruch,tertiary,,False,False,116.90700000000001,"LINESTRING (7.2002599 51.6123126, 7.2003196 51.6122624, 7.2003744 51.6122163, 7.2004391 51.6121632, 7.2004794 51.6121272, 7.2005933 51.6120046, 7.2006498 51.6119167, 7.2006991 51.6118372, 7.2007509 51.6117573, 7.2009987 51.6114565, 7.2010522 51.6113883)",,,,
475848354,2,L 524,Kurfürstenwall,secondary,50,True,False,9.935,"LINESTRING (7.2009506 51.6158682, 7.2008138 51.6158959)",,,,
"[473832195, 8022302, 1188911271]",1,K 19,Martinistraße,secondary,"['50', '30']",True,False,93.418,"LINESTRING (7.2009506 51.6158682, 7.2009962 51.6159682, 7.2010551 51.6160975, 7.201191 51.6163849, 7.2012752 51.616563, 7.201286 51.6165941, 7.2013137 51.6166772)",,,,
"[603575814, 513234783]",3,L 524,Kurfürstenwall,secondary,50,False,True,124.83099999999999,"LINESTRING (7.1978939 51.6167469, 7.1979906 51.6167275, 7.1980874 51.6167081, 7.19815 51.6166859, 7.1988844 51.6164257, 7.1995005 51.6162369)",,,,
"[515950200, 519140955]",2,L 524,Am Lohtor,secondary,50,False,True,51.711000000000006,"LINESTRING (7.1978939 51.6167469, 7.1979554 51.6168446, 7.1979829 51.6168792, 7.1981585 51.6171004, 7.1982139 51.617167)",,,,
775669938,4,L 524,Herzogswall,secondary,50,False,False,43.739000000000004,"LINESTRING (7.1978939 51.6167469, 7.1978008 51.6167585, 7.1976904 51.6167722, 7.1976424 51.6167774, 7.1972709 51.6168181)",,,,
"[775674256, 775674257]",1,,Münsterstraße,residential,10,True,False,76.06800000000001,"LINESTRING (7.1978939 51.6167469, 7.1978403 51.6166695, 7.1978216 51.6166341, 7.1977893 51.6165041, 7.1977889 51.6164447, 7.1977879 51.6162987, 7.1977793 51.6162144, 7.1977553 51.6161459, 7.1977062 51.6160817)",,,,
524165759,4,L 524,Herzogswall,secondary,50,False,False,14.317,"LINESTRING (7.1938465 51.6131174, 7.1940061 51.6130352)",,,,
"[38027722, 619824058, 529069295]","['4', '5']",L 524,Herzogswall,secondary,50,False,True,84.33399999999999,"LINESTRING (7.1938465 51.6131174, 7.1937 51.6132084, 7.1935653 51.6132921, 7.1934022 51.6134219, 7.1933603 51.6134631, 7.1933278 51.6135092, 7.1932849 51.6136093, 7.1932784 51.6137534)",,,,
"[507082452, 969814663]",1,,Hertener Straße,secondary,50,True,False,87.615,"LINESTRING (7.1938465 51.6131174, 7.1936962 51.6129662, 7.1935195 51.6127891, 7.1933582 51.6126217, 7.1932709 51.6124221)",,,,
507084409,1,,Herner Straße,secondary,50,True,False,18.991,"LINESTRING (7.1973354 51.611325, 7.1973907 51.6111577)",,,,
516996152,4,,Wickingstraße,secondary,50,False,True,16.59,"LINESTRING (7.2015111 51.6178961, 7.2013031 51.6179708)",,,,
520759259,4,,Wickingstraße,secondary,50,False,False,20.222,"LINESTRING (7.2015111 51.6178961, 7.2017718 51.6178132)",,,,
509660740,1,,Martinistraße,secondary,50,True,False,50.934,"LINESTRING (7.2015111 51.6178961, 7.2015575 51.6177557, 7.2015929 51.61767, 7.201608 51.6176241, 7.201604 51.6174447)",,,,
"[596000912, 509660738]",3,,Wickingstraße,secondary,50,False,False,102.852,"LINESTRING (7.1999326 51.6183326, 7.2004558 51.6181982, 7.2011615 51.618016, 7.2013031 51.6179708)",,,,
"[515947873, 509660738]",3,,Wickingstraße,secondary,50,False,"[False, True]",36.507999999999996,"LINESTRING (7.1999326 51.6183326, 7.1997631 51.6183689, 7.1996373 51.6183956, 7.1994293 51.618433)",,,,
509660741,1,,,residential,30,True,False,104.767,"LINESTRING (7.1999326 51.6183326, 7.2001521 51.6181551, 7.2009702 51.6179323, 7.2010785 51.6179028, 7.2012148 51.6178713)",,,,
516996170,2,,,residential,30,False,False,12.632,"LINESTRING (7.2012148 51.6178713, 7.2013031 51.6179708)",,,,
529496911,3,K 19,Martinistraße,secondary,30,True,False,4.232,"LINESTRING (7.2008138 51.6158959, 7.2008001 51.6158588)",,,,
475848354,2,L 524,Kurfürstenwall,secondary,50,True,False,11.934999999999999,"LINESTRING (7.2008138 51.6158959, 7.2007709 51.6159049, 7.20065 51.6159302)",,,,
520614579,2,L 524,Grafenwall,secondary,50,True,False,8.834,"LINESTRING (7.2008001 51.6158588, 7.2008932 51.6158043)",,,,
520614579,2,L 524,Grafenwall,secondary,50,True,False,13.056,"LINESTRING (7.20065 51.6159302, 7.2007665 51.6158748, 7.2008001 51.6158588)",,,,
596000920,4,L 524,Kurfürstenwall,secondary,50,False,False,86.383,"LINESTRING (7.20065 51.6159302, 7.2006039 51.6159424, 7.2002004 51.616049, 7.1995005 51.6162369)",,,,
576856808,2,K 19,Martinistraße,secondary,30,True,False,8.136,"LINESTRING (7.2008932 51.6158043, 7.2009506 51.6158682)",,,,
8022293,2,L 524,Grafenwall,secondary,50,True,False,127.466,"LINESTRING (7.2008932 51.6158043, 7.200986 51.6157597, 7.2010237 51.6157363, 7.2011601 51.615653, 7.2014199 51.6154251, 7.2015914 51.6151841, 7.2016655 51.6150029, 7.2017044 51.6148455, 7.2017124 51.6148132)",,,,
520759259,4,,Wickingstraße,secondary,50,False,True,20.222,"LINESTRING (7.2017718 51.6178132, 7.2015111 51.6178961)",,,,
22897341,3,K 19,Martinistraße,secondary,,False,True,42.583,"LINESTRING (7.2017718 51.6178132, 7.2016969 51.6176547, 7.201604 51.6174447)",,,,
53637526,4,,Wickingstraße,residential,,False,True,43.857,"LINESTRING (7.2017718 51.6178132, 7.2019746 51.6177641, 7.2023704 51.6176815)",,,,
22897341,3,K 19,Martinistraße,secondary,,False,False,42.583,"LINESTRING (7.201604 51.6174447, 7.2016969 51.6176547, 7.2017718 51.6178132)",,,,
529069290,2,K 19,Martinistraße,secondary,,False,True,67.833,"LINESTRING (7.201604 51.6174447, 7.2014013 51.617024, 7.2013671 51.6169588, 7.2013207 51.6168606)",,,,
516996152,4,,Wickingstraße,secondary,50,False,False,16.59,"LINESTRING (7.2013031 51.6179708, 7.2015111 51.6178961)",,,,
516996170,2,,,residential,30,False,True,12.632,"LINESTRING (7.2013031 51.6179708, 7.2012148 51.6178713)",,,,
"[516996162, 32531044, 516996159]","['2', '3']",K 19,Oerweg,secondary,50,False,False,101.348,"LINESTRING (7.2013031 51.6179708, 7.2013875 51.6180761, 7.2016441 51.618389, 7.2018827 51.6186943, 7.2019582 51.6187864)",,,,
"[596000912, 509660738]",3,,Wickingstraße,secondary,50,False,True,102.852,"LINESTRING (7.2013031 51.6179708, 7.2011615 51.618016, 7.2004558 51.6181982, 7.1999326 51.6183326)",,,,
