osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,width,access
40232721,,Ernst-Thälmann-Straße,residential,30,False,True,85.752,"LINESTRING (13.579981 52.5824201, 13.5790059 52.5820557, 13.5788999 52.5820161)",,,
25628521,,Ernst-Thälmann-Straße,residential,30,False,True,136.44,"LINESTRING (13.5788999 52.5820161, 13.5787759 52.581978, 13.5784435 52.5818758, 13.5778336 52.5817269, 13.5770434 52.5815356)",,,
40232721,,Ernst-Thälmann-Straße,residential,30,False,False,85.752,"LINESTRING (13.5788999 52.5820161, 13.5790059 52.5820557, 13.579981 52.5824201)",,,
1044740244,,Kirschenallee,residential,30,False,False,136.441,"LINESTRING (13.5788999 52.5820161, 13.5789669 52.5819538, 13.5792269 52.5816996, 13.579299 52.5816341, 13.5794961 52.5814513, 13.5800042 52.5809889)",,,
25628528,,Fliederstraße,residential,30,False,True,134.57899999999998,"LINESTRING (13.5775832 52.5803729, 13.5775313 52.5805285, 13.5774823 52.5806754, 13.5774077 52.580874, 13.5773131 52.581059, 13.5772198 52.5812374, 13.5771465 52.5813735, 13.5770821 52.5814797, 13.5770434 52.5815356)",,,
"[40232723, 1044740244]",2,Kirschenallee,residential,30,False,False,62.777,"LINESTRING (13.5800042 52.5809889, 13.5800484 52.5809469, 13.5802729 52.5807349, 13.5803661 52.5806468, 13.5804515 52.5805662, 13.5805074 52.5805143)",,,
1044740244,,Kirschenallee,residential,30,False,True,136.441,"LINESTRING (13.5800042 52.5809889, 13.5794961 52.5814513, 13.579299 52.5816341, 13.5792269 52.5816996, 13.5789669 52.5819538, 13.5788999 52.5820161)",,,
25628641,,Apfelsteig,residential,30,False,False,103.224,"LINESTRING (13.5805074 52.5805143, 13.5804371 52.5804871, 13.5790952 52.5801624)",,,
40232723,2,Kirschenallee,residential,30,False,False,65.664,"LINESTRING (13.5805074 52.5805143, 13.5809744 52.5801042, 13.5810604 52.5800287)",,,
"[40232723, 1044740244]",2,Kirschenallee,residential,30,False,True,62.777,"LINESTRING (13.5805074 52.5805143, 13.5804515 52.5805662, 13.5803661 52.5806468, 13.5802729 52.5807349, 13.5800484 52.5809469, 13.5800042 52.5809889)",,,
25628673,,Am alten Kiesberg,residential,30,False,True,171.756,"LINESTRING (13.5755717 52.5793536, 13.5756215 52.579366, 13.5760241 52.5794638, 13.5766344 52.5796068, 13.5769559 52.5796805, 13.5769813 52.5796862, 13.5771747 52.5797293, 13.5772685 52.5797503, 13.5779422 52.5799111)",,,
"[22978712, 1106763722]",,Ahrensfelder Dreieck,residential,30,False,False,335.48100000000005,"LINESTRING (13.5755717 52.5793536, 13.5756766 52.5792755, 13.5758104 52.5791983, 13.5759632 52.5791292, 13.57626 52.5789895, 13.576329 52.578964, 13.5764078 52.5789348, 13.5765759 52.5788773, 13.5770218 52.5787602, 13.5776324 52.5786088, 13.57812 52.5784866, 13.5787053 52.5783395, 13.5791582 52.5782254, 13.5792926 52.5782061, 13.5794025 52.5782072, 13.5794804 52.578219, 13.5798495 52.5783025, 13.5800033 52.5783374)",,,
1106763722,,Ahrensfelder Dreieck,residential,30,False,True,58.983000000000004,"LINESTRING (13.5755717 52.5793536, 13.5754906 52.5794309, 13.5752258 52.5798391)",,,
40232723,2,Kirschenallee,residential,30,False,True,65.664,"LINESTRING (13.5810604 52.5800287, 13.5809744 52.5801042, 13.5805074 52.5805143)",,,
1201094241,,Birnenweg,residential,30,False,False,120.14600000000002,"LINESTRING (13.5810604 52.5800287, 13.5810041 52.5800036, 13.5804738 52.5798768, 13.5801109 52.5797902, 13.5797392 52.5797007, 13.5794133 52.5796253)",,,
1201094241,,Birnenweg,residential,30,False,True,120.146,"LINESTRING (13.5794133 52.5796253, 13.5797392 52.5797007, 13.5801109 52.5797902, 13.5804738 52.5798768, 13.5810041 52.5800036, 13.5810604 52.5800287)",,,
25628673,,Am alten Kiesberg,residential,30,False,False,171.756,"LINESTRING (13.5779422 52.5799111, 13.5772685 52.5797503, 13.5771747 52.5797293, 13.5769813 52.5796862, 13.5769559 52.5796805, 13.5766344 52.5796068, 13.5760241 52.5794638, 13.5756215 52.579366, 13.5755717 52.5793536)",,,
25628641,,Apfelsteig,residential,30,False,True,103.224,"LINESTRING (13.5790952 52.5801624, 13.5804371 52.5804871, 13.5805074 52.5805143)",,,
25628760,,Jahnstraße,residential,30,False,False,156.023,"LINESTRING (13.5688851 52.581462, 13.5687933 52.5814137, 13.5687715 52.5814086, 13.5667496 52.5809393)",,,
"[897429852, 40232727]",2,Lindenberger Straße,tertiary,50,False,False,172.95300000000003,"LINESTRING (13.5688851 52.581462, 13.5679938 52.5821215, 13.5678142 52.5822535, 13.5677546 52.5822973, 13.567607 52.5824058, 13.567506 52.5824801, 13.5672599 52.5826637)",,,
40232727,2,Lindenberger Straße,tertiary,50,False,True,102.746,"LINESTRING (13.5688851 52.581462, 13.5689565 52.5814099, 13.5698585 52.5807521)",,,
25628760,,Jahnstraße,residential,30,False,True,156.02300000000002,"LINESTRING (13.5667496 52.5809393, 13.5687715 52.5814086, 13.5687933 52.5814137, 13.5688851 52.581462)",,,
25628761,,Lessingstraße,residential,30,False,False,209.243,"LINESTRING (13.5698585 52.5807521, 13.5697617 52.5807035, 13.569746 52.5807001, 13.5672384 52.5801636, 13.5671412 52.5801428, 13.566993 52.5801108, 13.5669594 52.5801034)",,4,
40232727,2,Lindenberger Straße,tertiary,50,False,False,102.746,"LINESTRING (13.5698585 52.5807521, 13.5689565 52.5814099, 13.5688851 52.581462)",,,
40232727,2,Lindenberger Straße,tertiary,50,False,True,89.959,"LINESTRING (13.5698585 52.5807521, 13.5702272 52.5804744, 13.5706944 52.5801224)",,,
25628769,,Herderstraße,residential,30,False,True,37.723,"LINESTRING (13.5671645 52.5793271, 13.56766 52.5791708)",,,
46584530,,Thomas-Mann-Straße,living_street,,False,True,46.057,"LINESTRING (13.5671645 52.5793271, 13.5668849 52.579262, 13.5667066 52.5792234, 13.5665249 52.579184)",,,
46584533,,Novalisstraße,living_street,,False,False,75.48,"LINESTRING (13.5671645 52.5793271, 13.5672695 52.5793559, 13.5673724 52.5793926, 13.5682036 52.5795729)",,,
298193765,,Ulmenallee,residential,30,False,True,262.187,"LINESTRING (13.5713066 52.5796704, 13.571352 52.5797218, 13.5713689 52.579741, 13.572251 52.5807475, 13.5727849 52.5813566, 13.5731363 52.5817497)",,,
"[686874474, 1124866732, 1124866733]",,Ulmenallee,residential,30,False,False,165.544,"LINESTRING (13.5713066 52.5796704, 13.5712534 52.579612, 13.5712424 52.5795996, 13.5702581 52.5784981, 13.5701799 52.5784106, 13.570135 52.5783629)",,,
"[40232727, 897429847]",2,Lindenberger Straße,tertiary,50,False,False,65.098,"LINESTRING (13.5713066 52.5796704, 13.5711745 52.5797726, 13.5706944 52.5801224)",,,
897429847,2,Lindenberger Straße,tertiary,50,False,True,85.497,"LINESTRING (13.5713066 52.5796704, 13.5716535 52.5794101, 13.5718506 52.5792634, 13.571956 52.579185, 13.5721048 52.5790738)",,,
25648986,,Fasanenstraße,residential,30,False,False,136.816,"LINESTRING (13.5753848 52.5765509, 13.5754767 52.5765767, 13.5756505 52.5766254, 13.5761445 52.5767639, 13.5766521 52.5769062, 13.5769474 52.5769889, 13.5772234 52.5770662)",,,
"[444634672, 878232514, 26239492, 444634670]",2,Lindenberger Straße,tertiary,50,False,False,163.44299999999998,"LINESTRING (13.5753848 52.5765509, 13.575221 52.5767314, 13.5750568 52.5768742, 13.5749774 52.576941, 13.5749288 52.5769834, 13.5740225 52.5776534, 13.5739304 52.5777215)",,,
"[26239493, 432205790]","['2', '3']",Lindenberger Straße,tertiary,50,False,True,155.51299999999998,"LINESTRING (13.5753848 52.5765509, 13.5755402 52.5763812, 13.5757314 52.5761724, 13.5759505 52.5759331, 13.5760832 52.5757811, 13.5761418 52.5757238, 13.5762149 52.5756525, 13.5762423 52.5756174, 13.5763124 52.5755277, 13.5763782 52.5754287, 13.5763998 52.5753989, 13.5764541 52.5753146)",,,
"[70130270, 26236567]",,"['Kutschersteig', 'Hasenwinkel']",living_street,,False,False,410.9359999999999,"LINESTRING (13.5753848 52.5765509, 13.5753097 52.576527, 13.5750105 52.5764244, 13.5742635 52.57628, 13.5739228 52.5762141, 13.5738171 52.5762092, 13.573721 52.5762196, 13.5735709 52.5761936, 13.5727903 52.5760353, 13.5726826 52.5760379, 13.5725409 52.5760792, 13.5718119 52.5759332, 13.5716817 52.5759098, 13.5707933 52.5757505, 13.5704161 52.5756895, 13.5701492 52.5761761)",,,
878232514,2,Lindenberger Straße,tertiary,50,False,False,28.044,"LINESTRING (13.5739304 52.5777215, 13.5736668 52.5779163)",,,
25648987,,Sonnenwinkel,residential,30,False,False,66.47,"LINESTRING (13.5739304 52.5777215, 13.5739799 52.5777469, 13.5740064 52.5777605, 13.5746818 52.5781073)",,,
119685670,,Am Ährenfeld,living_street,,False,True,63.876,"LINESTRING (13.5739304 52.5777215, 13.5738587 52.5776872, 13.5738331 52.5776753, 13.5731876 52.5773662)",,,
"[444634672, 878232514, 26239492, 444634670]",2,Lindenberger Straße,tertiary,50,False,True,163.44299999999998,"LINESTRING (13.5739304 52.5777215, 13.5740225 52.5776534, 13.5749288 52.5769834, 13.5749774 52.576941, 13.5750568 52.5768742, 13.575221 52.5767314, 13.5753848 52.5765509)",,,
25648987,,Sonnenwinkel,residential,30,False,True,66.47,"LINESTRING (13.5746818 52.5781073, 13.5740064 52.5777605, 13.5739799 52.5777469, 13.5739304 52.5777215)",,,
25648991,,Sonnenwinkel,residential,30,False,False,71.408,"LINESTRING (13.5746818 52.5781073, 13.5747091 52.5780937, 13.5747399 52.5780784, 13.5749377 52.5779799, 13.5749699 52.5779601, 13.5753943 52.5776371)",,,
25648991,,Sonnenwinkel,residential,30,False,True,57.260000000000005,"LINESTRING (13.5746818 52.5781073, 13.5744955 52.5782157, 13.5741384 52.5784154, 13.5740782 52.5784491, 13.5740647 52.5784599)",,,
26236558,,Am Ährenfeld,living_street,,False,False,139.50099999999998,"LINESTRING (13.5712668 52.5769314, 13.5721698 52.5771093, 13.5723078 52.5771365, 13.5730001 52.5772729, 13.5731876 52.5773662)",,,
"[26236569, 26236556]",,"['Hafersteig', 'Mohnblumenweg']",living_street,,False,False,284.634,"LINESTRING (13.5712668 52.5769314, 13.5711127 52.5772154, 13.5719985 52.5782215, 13.5731876 52.5773662)",,,
26236567,,Hasenwinkel,living_street,,False,True,120.771,"LINESTRING (13.5712668 52.5769314, 13.570709 52.5768153, 13.5701492 52.5762066, 13.5701492 52.5761761)",,,
"[26236556, 26236564]",,"['Hafersteig', 'Am Roggenschlag']",living_street,,False,True,307.867,"LINESTRING (13.5701492 52.5761761, 13.5715498 52.5764256, 13.5724384 52.5765981, 13.5735569 52.5768153, 13.5733163 52.5772681, 13.5731876 52.5773662)",,,
26236567,,Hasenwinkel,living_street,,False,False,120.771,"LINESTRING (13.5701492 52.5761761, 13.5701492 52.5762066, 13.570709 52.5768153, 13.5712668 52.5769314)",,,
"[70130270, 26236567]",,"['Kutschersteig', 'Hasenwinkel']",living_street,,False,True,410.93600000000004,"LINESTRING (13.5701492 52.5761761, 13.5704161 52.5756895, 13.5707933 52.5757505, 13.5716817 52.5759098, 13.5718119 52.5759332, 13.5725409 52.5760792, 13.5726826 52.5760379, 13.5727903 52.5760353, 13.5735709 52.5761936, 13.573721 52.5762196, 13.5738171 52.5762092, 13.5739228 52.5762141, 13.5742635 52.57628, 13.5750105 52.5764244, 13.5753097 52.576527, 13.5753848 52.5765509)",,,
"[26236564, 26236556]",,"['Hafersteig', 'Am Roggenschlag']",living_street,,False,False,307.867,"LINESTRING (13.5731876 52.5773662, 13.5733163 52.5772681, 13.5735569 52.5768153, 13.5724384 52.5765981, 13.5715498 52.5764256, 13.5701492 52.5761761)",,,
"[26236569, 26236556]",,"['Hafersteig', 'Mohnblumenweg']",living_street,,False,True,284.634,"LINESTRING (13.5731876 52.5773662, 13.5719985 52.5782215, 13.5711127 52.5772154, 13.5712668 52.5769314)",,,
26236558,,Am Ährenfeld,living_street,,False,True,139.50099999999998,"LINESTRING (13.5731876 52.5773662, 13.5730001 52.5772729, 13.5723078 52.5771365, 13.5721698 52.5771093, 13.5712668 52.5769314)",,,
119685670,,Am Ährenfeld,living_street,,False,False,63.87599999999999,"LINESTRING (13.5731876 52.5773662, 13.5738331 52.5776753, 13.5738587 52.5776872, 13.5739304 52.5777215)",,,
25648986,,Fasanenstraße,residential,30,False,True,136.816,"LINESTRING (13.5772234 52.5770662, 13.5769474 52.5769889, 13.5766521 52.5769062, 13.5761445 52.5767639, 13.5756505 52.5766254, 13.5754767 52.5765767, 13.5753848 52.5765509)",,,
29283053,,Ahornweg,residential,30,False,False,45.665,"LINESTRING (13.5695302 52.5795351, 13.5692446 52.5799073)",,,
29283053,,Ahornweg,residential,30,False,True,102.241,"LINESTRING (13.5695302 52.5795351, 13.5701514 52.5798469, 13.5705972 52.5800707, 13.5706109 52.5800776, 13.5706944 52.5801224)",,,
257652335,,Ahornweg,residential,30,False,False,29.598,"LINESTRING (13.5695302 52.5795351, 13.5695581 52.5794912, 13.5696893 52.5792871)",,,
29283053,,Ahornweg,residential,30,False,True,45.665,"LINESTRING (13.5692446 52.5799073, 13.5695302 52.5795351)",,,
"[29316066, 937962253]",,Wuhlesteg,residential,30,False,False,176.303,"LINESTRING (13.5744634 52.5787992, 13.574385 52.5789107, 13.5738595 52.5793266, 13.5732012 52.5798693, 13.5730473 52.5799626, 13.5728524 52.5800245)",,,
"[892366667, 1011846486, 25628495]",,Bahnstraße,residential,30,False,False,163.74099999999999,"LINESTRING (13.5728524 52.5800245, 13.5730215 52.5802076, 13.5735083 52.5807676, 13.5736398 52.5808651, 13.573786 52.5809445, 13.5740079 52.5810133, 13.5742816 52.5810681, 13.5743714 52.5810865)",,,
"[934370757, 25628495]",,Bahnstraße,residential,30,False,True,118.70600000000002,"LINESTRING (13.5728524 52.5800245, 13.5725718 52.5796922, 13.572528 52.5796403, 13.5724693 52.5795422, 13.572454 52.579494, 13.5724129 52.5793645, 13.5723342 52.5792561, 13.5722351 52.5791517, 13.5722086 52.579133, 13.5721821 52.5791144, 13.5721048 52.5790738)",,,
"[29316066, 937962253]",,Wuhlesteg,residential,30,False,True,176.303,"LINESTRING (13.5728524 52.5800245, 13.5730473 52.5799626, 13.5732012 52.5798693, 13.5738595 52.5793266, 13.574385 52.5789107, 13.5744634 52.5787992)",,,
46584530,,Thomas-Mann-Straße,living_street,,False,False,46.057,"LINESTRING (13.5665249 52.579184, 13.5667066 52.5792234, 13.5668849 52.579262, 13.5671645 52.5793271)",,,
46584538,,Tucholskystraße,living_street,,False,True,53.072,"LINESTRING (13.5676483 52.5784216, 13.5683422 52.578198)",,,destination
25628769,,Herderstraße,residential,30,False,False,37.723,"LINESTRING (13.56766 52.5791708, 13.5671645 52.5793271)",,,
25628769,,Herderstraße,residential,30,False,True,45.162,"LINESTRING (13.56766 52.5791708, 13.5682551 52.5789859)",,,
46584539,,Bertolt-Brecht-Straße,living_street,,False,False,34.314,"LINESTRING (13.56766 52.5791708, 13.5674312 52.5788953)",,,
46584540,,Erich-Kästner-Straße,living_street,,False,True,54.669,"LINESTRING (13.5678688 52.5787203, 13.568588 52.5784951)",,,destination
46584539,,Bertolt-Brecht-Straße,living_street,,False,False,31.515,"LINESTRING (13.5674312 52.5788953, 13.5672187 52.578643)",,,
46584539,,Bertolt-Brecht-Straße,living_street,,False,True,34.314,"LINESTRING (13.5674312 52.5788953, 13.56766 52.5791708)",,,
46584541,,Bertolt-Brecht-Straße,living_street,,False,False,32.557,"LINESTRING (13.5674312 52.5788953, 13.5678602 52.578762)",,,destination
46584541,,Bertolt-Brecht-Straße,living_street,,False,True,32.557,"LINESTRING (13.5678602 52.578762, 13.5674312 52.5788953)",,,destination
25628769,,Herderstraße,residential,30,False,False,45.162,"LINESTRING (13.5682551 52.5789859, 13.56766 52.5791708)",,,
25628769,,Herderstraße,residential,30,False,True,45.513999999999996,"LINESTRING (13.5682551 52.5789859, 13.5686973 52.5788373, 13.5688449 52.5787882)",,,
46584531,,Rilkestraße,living_street,,False,True,34.962,"LINESTRING (13.5682551 52.5789859, 13.5682904 52.579029, 13.5684249 52.5791894, 13.5683893 52.5792729)",,,
46584537,,Gebrüder-Grimm-Straße,living_street,,False,False,36.926,"LINESTRING (13.5688449 52.5787882, 13.568588 52.5784951)",,,
25628769,,Herderstraße,residential,30,False,False,45.513999999999996,"LINESTRING (13.5688449 52.5787882, 13.5686973 52.5788373, 13.5682551 52.5789859)",,,
"[25628769, 1124866734]",,Herderstraße,residential,30,False,True,99.17399999999999,"LINESTRING (13.5688449 52.5787882, 13.5699614 52.5784201, 13.570135 52.5783629)",,,
46584537,,Gebrüder-Grimm-Straße,living_street,,False,False,3.536,"LINESTRING (13.5683422 52.578198, 13.5683274 52.5781675)",,,
46584537,,Gebrüder-Grimm-Straße,living_street,,False,True,36.976,"LINESTRING (13.5683422 52.578198, 13.568588 52.5784951)",,,
46584538,,Tucholskystraße,living_street,,False,False,53.072,"LINESTRING (13.5683422 52.578198, 13.5676483 52.5784216)",,,destination
46584537,,Gebrüder-Grimm-Straße,living_street,,False,True,3.536,"LINESTRING (13.5683274 52.5781675, 13.5683422 52.578198)",,,
46584537,,Gebrüder-Grimm-Straße,living_street,,False,False,65.151,"LINESTRING (13.5683274 52.5781675, 13.5685189 52.5781072, 13.5683924 52.5779653, 13.5682015 52.5780221, 13.5683274 52.5781675)",,,
46584537,,Gebrüder-Grimm-Straße,living_street,,False,True,65.151,"LINESTRING (13.5683274 52.5781675, 13.5682015 52.5780221, 13.5683924 52.5779653, 13.5685189 52.5781072, 13.5683274 52.5781675)",,,
46584537,,Gebrüder-Grimm-Straße,living_street,,False,False,36.976,"LINESTRING (13.568588 52.5784951, 13.5683422 52.578198)",,,
46584537,,Gebrüder-Grimm-Straße,living_street,,False,True,36.926,"LINESTRING (13.568588 52.5784951, 13.5688449 52.5787882)",,,
46584540,,Erich-Kästner-Straße,living_street,,False,False,54.669,"LINESTRING (13.568588 52.5784951, 13.5678688 52.5787203)",,,destination
46584540,,Erich-Kästner-Straße,living_street,,False,True,27.748,"LINESTRING (13.568588 52.5784951, 13.5689508 52.5783782)",,,destination
46584533,,Novalisstraße,living_street,,False,True,51.057,"LINESTRING (13.5689115 52.5797335, 13.5682036 52.5795729)",,,
46584531,,Rilkestraße,living_street,,False,False,35.64,"LINESTRING (13.5682036 52.5795729, 13.5683893 52.5792729)",,,
46584533,,Novalisstraße,living_street,,False,False,51.057,"LINESTRING (13.5682036 52.5795729, 13.5689115 52.5797335)",,,
46584533,,Novalisstraße,living_street,,False,True,75.48,"LINESTRING (13.5682036 52.5795729, 13.5673724 52.5793926, 13.5672695 52.5793559, 13.5671645 52.5793271)",,,
46584531,,Rilkestraße,living_street,,False,True,35.64,"LINESTRING (13.5683893 52.5792729, 13.5682036 52.5795729)",,,
46584532,,Wilhelm-Hauff-Weg,living_street,,False,False,53.413,"LINESTRING (13.5683893 52.5792729, 13.5691361 52.5794304)",,,
46584531,,Rilkestraße,living_street,,False,False,34.962,"LINESTRING (13.5683893 52.5792729, 13.5684249 52.5791894, 13.5682904 52.579029, 13.5682551 52.5789859)",,,
46584532,,Wilhelm-Hauff-Weg,living_street,,False,True,53.413,"LINESTRING (13.5691361 52.5794304, 13.5683893 52.5792729)",,,
46584524,,Finkensteig,residential,30,False,False,89.834,"LINESTRING (13.5752258 52.5798391, 13.5752658 52.5798489, 13.5758995 52.5799951, 13.5764691 52.5801253)",,,
1106763722,,Ahrensfelder Dreieck,residential,30,False,False,58.983000000000004,"LINESTRING (13.5752258 52.5798391, 13.5754906 52.5794309, 13.5755717 52.5793536)",,,
1106763722,,Ahrensfelder Dreieck,residential,30,False,True,56.589,"LINESTRING (13.5752258 52.5798391, 13.5750328 52.5801476, 13.5749149 52.5803115)",,,
46584527,,Amselsteig,residential,30,False,False,42.599,"LINESTRING (13.5749149 52.5803115, 13.5743267 52.5801736)",,,
1106763722,,Ahrensfelder Dreieck,residential,30,False,False,56.589,"LINESTRING (13.5749149 52.5803115, 13.5750328 52.5801476, 13.5752258 52.5798391)",,,
1106763722,,Ahrensfelder Dreieck,residential,30,False,True,56.484,"LINESTRING (13.5749149 52.5803115, 13.57475 52.5805037, 13.5746563 52.5806184, 13.5745522 52.5807688)",,,
46584527,,Amselsteig,residential,30,False,True,36.35,"LINESTRING (13.5738272 52.5800522, 13.5743034 52.5801679, 13.5743267 52.5801736)",,,
46584527,,Amselsteig,residential,30,False,True,42.599,"LINESTRING (13.5743267 52.5801736, 13.5749149 52.5803115)",,,
46584528,,Wiesenhain,residential,30,False,False,66.641,"LINESTRING (13.5743267 52.5801736, 13.5746853 52.5796153)",,,
46584527,,Amselsteig,residential,30,False,False,36.35,"LINESTRING (13.5743267 52.5801736, 13.5743034 52.5801679, 13.5738272 52.5800522)",,,
46584528,,Wiesenhain,residential,30,False,True,66.641,"LINESTRING (13.5746853 52.5796153, 13.5743267 52.5801736)",,,
1106763722,,Ahrensfelder Dreieck,residential,30,False,True,37.379,"LINESTRING (13.5745522 52.5807688, 13.5743714 52.5810865)",,,
46584526,,Stieglitzweg,residential,30,False,False,71.476,"LINESTRING (13.5745522 52.5807688, 13.5736815 52.5805648, 13.573613 52.5805015)",,,
1106763722,,Ahrensfelder Dreieck,residential,30,False,False,56.48400000000001,"LINESTRING (13.5745522 52.5807688, 13.5746563 52.5806184, 13.57475 52.5805037, 13.5749149 52.5803115)",,,
46584520,1,Wachtelweg,living_street,,True,False,61.702,"LINESTRING (13.5803189 52.5778167, 13.5801718 52.5780597, 13.5800033 52.5783374)",,,
200274986,,Fasanenstraße,residential,30,False,True,196.121,"LINESTRING (13.5803189 52.5778167, 13.5799148 52.5777213, 13.5795404 52.5776328, 13.5791697 52.5775452, 13.5791515 52.5775409, 13.5785935 52.5774091, 13.578518 52.5773913, 13.5777592 52.577212, 13.5776034 52.5772062)",,,
22978712,,Ahrensfelder Dreieck,residential,30,False,False,92.83,"LINESTRING (13.5800033 52.5783374, 13.5804607 52.5784477, 13.5812783 52.5786483)",,,
