osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,width,bridge
26221640,Langethalstraße,residential,50,False,False,55.951,"LINESTRING (11.2715054 50.6821321, 11.2714488 50.6821331, 11.2714349 50.6821333, 11.2709359 50.6821343, 11.2707113 50.6821347)",,,,
"[125017194, 142952655]",Schwarzburger Straße,secondary,50,False,False,90.339,"LINESTRING (11.2715054 50.6821321, 11.2715572 50.6823212, 11.2715876 50.6824216, 11.2716249 50.6825546, 11.2716606 50.6826915, 11.2717106 50.6828848, 11.2717231 50.6829327)",2,L 1112,5.5,
"[125017193, 488678495]",Schwarzburger Straße,secondary,50,False,False,171.88,"LINESTRING (11.2715054 50.6821321, 11.2714876 50.6820669, 11.2712257 50.6810572, 11.2711774 50.6808605, 11.2711029 50.6806076)",2,L 1112,5.5,
"[488671304, 124978784]",Zeigerheimer Weg,residential,20,False,True,72.199,"LINESTRING (11.2698279 50.6859303, 11.2696951 50.6858966, 11.2694198 50.6857148, 11.2692545 50.6856416, 11.2690052 50.6855575)",,,3.4,
54209480,Untere Marktstraße,residential,20,False,True,26.171999999999997,"LINESTRING (11.2661485 50.6841055, 11.2662482 50.6840844, 11.2665014 50.684032)",,,,
34921915,Prof.-Lauterbach-Straße,residential,30,False,True,114.976,"LINESTRING (11.277692 50.6787773, 11.2781187 50.6787945, 11.2793202 50.6788457)",,,,
53099645,Prof.-Schmiedeknecht-Straße,residential,30,True,False,129.267,"LINESTRING (11.277692 50.6787773, 11.277604 50.6796124, 11.2775588 50.6799367)",,,,
26221333,Karl-Fischer-Straße,residential,30,False,True,108.739,"LINESTRING (11.2775588 50.6799367, 11.2775408 50.6801193, 11.2775335 50.6801928, 11.2775159 50.6803715, 11.2774989 50.6805433, 11.2774624 50.6809127)",,,,
37216328,Straße der Deutschen Einheit,residential,30,False,False,116.756,"LINESTRING (11.2775588 50.6799367, 11.2767538 50.6798956, 11.275906 50.6798619)",,,,
138325067,Straße der Deutschen Einheit,residential,30,False,False,116.386,"LINESTRING (11.2775588 50.6799367, 11.2784992 50.6799889, 11.2790581 50.6800207, 11.2792042 50.680029)",,,,
25451659,Am Eichwald,residential,30,False,True,130.30599999999998,"LINESTRING (11.2792042 50.680029, 11.2795144 50.6800544, 11.279582 50.680071, 11.279602 50.6801081, 11.2795852 50.6802541, 11.2795791 50.6803067, 11.2795055 50.6809434, 11.2794985 50.6809942)",,,,
26117181,Am Eichwald,residential,30,True,False,131.841,"LINESTRING (11.2792042 50.680029, 11.2792439 50.6796869, 11.2792569 50.6795505, 11.2792942 50.6792143, 11.2792967 50.6791789, 11.2793202 50.6788457)",,,,
138325067,Straße der Deutschen Einheit,residential,30,False,True,116.386,"LINESTRING (11.2792042 50.680029, 11.2790581 50.6800207, 11.2784992 50.6799889, 11.2775588 50.6799367)",,,,
87776977,Fröbelstraße,residential,50,False,False,55.444,"LINESTRING (11.2683819 50.6804478, 11.2686363 50.6806789, 11.268858 50.6808441)",,,,
240319057,Georgstraße,residential,50,False,True,76.28,"LINESTRING (11.2683819 50.6804478, 11.2683527 50.6802737, 11.2682204 50.6797697)",,,,
488674597,Georgstraße,residential,50,False,False,54.928,"LINESTRING (11.2683819 50.6804478, 11.2682806 50.6806873, 11.2682175 50.6808548, 11.2681904 50.6809266)",,,,
488674599,Georgstraße,residential,50,False,False,31.294,"LINESTRING (11.2678405 50.6817803, 11.2676393 50.6820312)",,,,
"[947154472, 26220876]",Goetheweg,residential,,False,False,38.454,"LINESTRING (11.2678405 50.6817803, 11.267516 50.6817247, 11.2673125 50.6816928)",,,,
111146743,Georgstraße,residential,50,False,True,98.19200000000001,"LINESTRING (11.2678405 50.6817803, 11.2679002 50.6816271, 11.2679479 50.6815049, 11.2680101 50.6813452, 11.2680679 50.6811901, 11.2681339 50.6810126, 11.2681904 50.6809266)",,,,
488674599,Georgstraße,residential,50,False,True,6.351,"LINESTRING (11.2675984 50.6820821, 11.2676393 50.6820312)",,,,
26220877,Goetheweg,residential,,False,True,48.344,"LINESTRING (11.2675984 50.6820821, 11.2675566 50.6820591, 11.2674494 50.6819201, 11.2673425 50.6817814, 11.2673125 50.6816928)",,,,
"[36975931, 36975932]",Georgstraße,residential,50,False,False,54.179,"LINESTRING (11.2675984 50.6820821, 11.2675972 50.6822956, 11.2676174 50.6824856, 11.2676199 50.6825689)",,,,
"[658380537, 26221643]",Bähringstraße,residential,,False,"[False, True]",158.083,"LINESTRING (11.2676199 50.6825689, 11.2680464 50.68233, 11.2680801 50.6823101, 11.2681503 50.68231, 11.2689102 50.6823357, 11.2694793 50.682352, 11.2696103 50.6823557, 11.2697066 50.6823585)",,,2.8,
"[36975931, 36975932]",Georgstraße,residential,50,False,True,54.179,"LINESTRING (11.2676199 50.6825689, 11.2676174 50.6824856, 11.2675972 50.6822956, 11.2675984 50.6820821)",,,,
111146717,Bähringstraße,residential,,False,False,97.49,"LINESTRING (11.2676199 50.6825689, 11.266854 50.6827516, 11.2667895 50.6827665, 11.2664993 50.6828335, 11.2663218 50.6828724)",,,,
37216328,Straße der Deutschen Einheit,residential,30,False,False,140.688,"LINESTRING (11.2752149 50.6798656, 11.2749549 50.6798796, 11.2746971 50.6798876, 11.2744724 50.6798982, 11.2743082 50.6799082, 11.2740298 50.679927, 11.2732389 50.68003)",,,,
37216328,Straße der Deutschen Einheit,residential,30,False,True,48.717,"LINESTRING (11.2752149 50.6798656, 11.2755307 50.6798577, 11.275587 50.6798575, 11.275906 50.6798619)",,,,
"[37216333, 657400879]",An der Kaufhalle,residential,30,False,True,123.29300000000002,"LINESTRING (11.2752149 50.6798656, 11.2752087 50.6800121, 11.275178 50.680198, 11.2751535 50.6803466, 11.2751412 50.6804211, 11.2751319 50.6804775, 11.27511 50.6806101, 11.2750889 50.6807377, 11.2750637 50.6808083, 11.2750134 50.6808314, 11.2749284 50.6808473, 11.2748263 50.6808506)",,,,
"[56338543, 462839999]",Zum Windorf,unclassified,30,False,True,156.988,"LINESTRING (11.2734907 50.682225, 11.2736257 50.6822199, 11.2737268 50.6822282, 11.2742972 50.6822788, 11.2749958 50.682339, 11.2756982 50.6824047)",,,,
"[125017197, 488678493]",Wirbacher Straße,secondary,50,False,True,79.465,"LINESTRING (11.2734907 50.682225, 11.2735481 50.6823277, 11.2735808 50.6824, 11.2735941 50.6824294, 11.2736561 50.6825908, 11.2736773 50.6826461, 11.2737303 50.6827909, 11.2737353 50.6828105, 11.2737349 50.6828644, 11.2737224 50.6829183)","['2', '3']",K 183,,
1091532113,Wirbacher Straße,secondary,50,False,False,30.351000000000003,"LINESTRING (11.2734907 50.682225, 11.2733772 50.6820039, 11.2733586 50.6819652)",2,K 183,,
25451659,Am Eichwald,residential,30,False,False,89.018,"LINESTRING (11.2794148 50.681793, 11.2794657 50.6813069, 11.2794985 50.6809942)",,,,
53556569,Hofgeismarer Straße,residential,30,False,False,143.411,"LINESTRING (11.2794148 50.681793, 11.2791787 50.6817818, 11.2790174 50.6817742, 11.278459 50.6817478, 11.2779493 50.6817235, 11.2778176 50.6817195, 11.2773846 50.6817007)",,,,
26220872,Goetheweg,residential,,False,True,70.815,"LINESTRING (11.2659926 50.6789042, 11.2659991 50.6790099, 11.2660906 50.6795378)",,,,
26220874,Schillerstraße,residential,,False,False,138.35200000000003,"LINESTRING (11.2659926 50.6789042, 11.2665324 50.6788447, 11.2674929 50.6787388, 11.2678311 50.6787016, 11.2679271 50.678691)",,,,
26220872,Goetheweg,residential,,False,False,70.815,"LINESTRING (11.2660906 50.6795378, 11.2659991 50.6790099, 11.2659926 50.6789042)",,,,
26220874,Schillerstraße,residential,,False,True,138.352,"LINESTRING (11.2679271 50.678691, 11.2678311 50.6787016, 11.2674929 50.6787388, 11.2665324 50.6788447, 11.2659926 50.6789042)",,,,
240319057,Georgstraße,residential,50,False,False,121.723,"LINESTRING (11.2679271 50.678691, 11.2680333 50.6791179, 11.2680877 50.679318, 11.2682204 50.6797697)",,,,
26220877,Goetheweg,residential,,False,False,48.343999999999994,"LINESTRING (11.2673125 50.6816928, 11.2673425 50.6817814, 11.2674494 50.6819201, 11.2675566 50.6820591, 11.2675984 50.6820821)",,,,
"[947154472, 26220876]",Goetheweg,residential,,False,True,38.454,"LINESTRING (11.2673125 50.6816928, 11.267516 50.6817247, 11.2678405 50.6817803)",,,,
26221224,Pestalozzistraße,residential,,False,False,185.35299999999998,"LINESTRING (11.2708126 50.6794859, 11.2705744 50.6795139, 11.2702458 50.6795495, 11.2700507 50.6795703, 11.2696255 50.6796166, 11.2695772 50.6796219, 11.269343 50.6796472, 11.2692714 50.679655, 11.2692195 50.6796606, 11.2691033 50.6796732, 11.2689249 50.6796925, 11.2686715 50.6797199, 11.2685793 50.6797299, 11.2682204 50.6797697)",,,,
"[488674601, 138572586]",Schwarzburger Straße,secondary,50,False,True,126.394,"LINESTRING (11.2708126 50.6794859, 11.2708783 50.6797332, 11.2709735 50.6801097, 11.2710392 50.6803625, 11.2711029 50.6806076)",2,L 1112,5.5,
