osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,width,bridge,tunnel,access
"[35670120, 13857074]",,"['Junkersand', 'Kürschnergasse']",living_street,,False,False,125.40199999999999,"LINESTRING (11.0315034 50.9777866, 11.0313289 50.9776496, 11.0312635 50.977572, 11.0312102 50.9774528, 11.0311281 50.977269, 11.0309527 50.9768202, 11.0309139 50.9767564, 11.0309041 50.9767384)",,,,
136577799,,Wenigemarkt,living_street,,False,False,24.788,"LINESTRING (11.0316445 50.9784645, 11.0319956 50.9784357)",,,,
"[4680168, 396760041, 246104111, 246104112, 14362262, 122237919]",,Rathausbrücke,living_street,,False,True,110.81099999999999,"LINESTRING (11.0316445 50.9784645, 11.0315762 50.9784688, 11.0313211 50.9784849, 11.0311708 50.9784944, 11.0310571 50.9785016, 11.0309354 50.9785092, 11.0307939 50.9785181, 11.0306384 50.9785279, 11.030472 50.9785384, 11.0303 50.9785493, 11.0300696 50.9785638)",,yes,,
8769310,,Kürschnergasse,living_street,,False,False,76.029,"LINESTRING (11.0316445 50.9784645, 11.0316352 50.9784154, 11.0315387 50.9779297, 11.0315034 50.9777866)",,,,
"[39374212, 4733661]",,"['Studentengasse', 'Kreuzsand']",living_street,,False,False,158.88299999999998,"LINESTRING (11.0283747 50.9794115, 11.028784 50.9797377, 11.0288651 50.9797807, 11.0289496 50.9798087, 11.0290098 50.9798157, 11.0290973 50.9798038, 11.0293212 50.9797372, 11.0295771 50.9796646, 11.029796 50.9795895, 11.0301497 50.9793858)",,,,
24591496,,Michaelisstraße,living_street,,False,False,86.67099999999999,"LINESTRING (11.0283747 50.9794115, 11.0286661 50.9792745, 11.0288957 50.9791681, 11.0293373 50.9789225)",,,,
24591496,,Michaelisstraße,living_street,,False,True,22.346,"LINESTRING (11.0283747 50.9794115, 11.0282801 50.9794438, 11.0281902 50.9794455, 11.0280754 50.9794202)",,,,
"[24455354, 1241212220]",,Regierungsstraße,residential,30,True,False,149.50300000000001,"LINESTRING (11.0255867 50.973472, 11.0253883 50.9736225, 11.0252893 50.9736878, 11.0251542 50.9737323, 11.0249899 50.9737488, 11.0247932 50.9737342, 11.0247629 50.9737272, 11.0245969 50.9736889, 11.0241796 50.9735598, 11.0237447 50.9734172)",,,,
4790381,,Lange Brücke,residential,20,False,False,55.406,"LINESTRING (11.0275285 50.9738629, 11.0272135 50.97432)",,,,
130699624,,Regierungsstraße,residential,30,False,True,60.593999999999994,"LINESTRING (11.0275285 50.9738629, 11.0273537 50.9737973, 11.0271487 50.9737177, 11.0270746 50.9736884, 11.0270304 50.9736711, 11.0269724 50.9736484, 11.0267914 50.9735774)",8,,,
"[4790384, 4790385, 4790383]",,Lange Brücke,living_street,,False,True,61.515,"LINESTRING (11.0263861 50.9755077, 11.0264256 50.975421, 11.0264478 50.9753856, 11.0265377 50.9752636, 11.0265501 50.9752475, 11.0265813 50.9751974, 11.0267135 50.9749951)",4.5,yes,,
"[37517825, 4797500]",,Stunzengasse,residential,20,True,False,128.87900000000002,"LINESTRING (11.0263861 50.9755077, 11.0259649 50.9755099, 11.0258798 50.9755121, 11.0258694 50.9756658, 11.0258295 50.9758138, 11.0258021 50.9758819, 11.0257628 50.9760123, 11.0256778 50.9761342, 11.0255985 50.9762559, 11.0255422 50.9763146)",,,,
4790381,,Lange Brücke,residential,20,False,True,55.406,"LINESTRING (11.0272135 50.97432, 11.0275285 50.9738629)",,,,
13201221,,Marstallstraße,residential,20,True,False,87.089,"LINESTRING (11.0272135 50.97432, 11.0274048 50.974508, 11.0276264 50.9746952, 11.0280622 50.9747884, 11.0281176 50.9747996)",,,,
26269232,,Lange Brücke,living_street,,False,False,19.453,"LINESTRING (11.0272135 50.97432, 11.0271283 50.9743903, 11.0270723 50.9744693)",6,,,
"[28063626, 4828653]",,Futterstraße,"['residential', 'living_street']",30,True,False,138.37199999999999,"LINESTRING (11.0347555 50.979269, 11.0347304 50.979264, 11.0346195 50.9792441, 11.033615 50.9790678, 11.032839 50.9789679)",,,,
22479191,,Johannesstraße,residential,30,True,False,172.95900000000003,"LINESTRING (11.0347555 50.979269, 11.0346941 50.9793632, 11.0346457 50.9794362, 11.0345895 50.9795146, 11.0345472 50.9795704, 11.0344365 50.9797058, 11.0343139 50.9798552, 11.0341557 50.9800423, 11.0341398 50.9800605, 11.0339181 50.9803139, 11.0336003 50.9806419)",,,,
23175832,,Johannesstraße,residential,30,False,False,22.852,"LINESTRING (11.031469 50.982149, 11.0312024 50.9822676)",,,,
23175832,,Johannesstraße,residential,30,False,True,22.852,"LINESTRING (11.0312024 50.9822676, 11.031469 50.982149)",,,,
4806321,,Augustinerstraße,residential,30,False,False,82.586,"LINESTRING (11.0312024 50.9822676, 11.0311896 50.9822569, 11.0311588 50.9822341, 11.0308619 50.9821098, 11.0302051 50.9818762)",,,,
4797452,2,Paulstraße,residential,20,False,True,83.36699999999999,"LINESTRING (11.0280522 50.9762456, 11.0279247 50.9762157, 11.0275785 50.9761029, 11.0275403 50.9760941, 11.0274823 50.9760869, 11.0272636 50.9760874, 11.0269173 50.9760913)",,,,
24011575,,Predigerstraße,living_street,,False,False,29.816,"LINESTRING (11.0280522 50.9762456, 11.0280469 50.9762821, 11.0278708 50.9764853)",6,,,
"[780444183, 291725838, 291090135]",2,"['Paulstraße', 'Meister-Eckehart-Straße']",residential,30,False,"[False, True]",74.781,"LINESTRING (11.0280522 50.9762456, 11.0282317 50.9762619, 11.0282945 50.9762625, 11.02836 50.9762501, 11.0284141 50.9762165, 11.0286087 50.9760346, 11.0287951 50.9758622)",,,,
4797452,2,Paulstraße,residential,20,False,False,34.99,"LINESTRING (11.0264176 50.9760962, 11.0269173 50.9760913)",,,,
26269236,,Lange Brücke,residential,20,True,False,65.475,"LINESTRING (11.0264176 50.9760962, 11.0263861 50.9755077)",,,,
"[4797451, 26269231]",2,"['Kettenstraße', 'Lange Brücke']",residential,20,False,"[False, True]",78.062,"LINESTRING (11.0264176 50.9760962, 11.0264376 50.9762035, 11.0264014 50.9762447, 11.0263557 50.9762574, 11.0258881 50.9762934, 11.0256101 50.9763095, 11.0255422 50.9763146)",,,,
"[4797451, 26269231]",2,"['Kettenstraße', 'Lange Brücke']",residential,20,False,"[False, True]",78.06200000000001,"LINESTRING (11.0255422 50.9763146, 11.0256101 50.9763095, 11.0258881 50.9762934, 11.0263557 50.9762574, 11.0264014 50.9762447, 11.0264376 50.9762035, 11.0264176 50.9760962)",,,,
4797502,2,Domplatz,residential,20,False,False,42.162,"LINESTRING (11.0255422 50.9763146, 11.0254997 50.9763234, 11.0254398 50.9763343, 11.0253885 50.9763503, 11.0253319 50.9763666, 11.0252436 50.9763915, 11.0250612 50.9764371, 11.0250464 50.9764409, 11.0249999 50.9764489, 11.0249818 50.9764511)",,,,
242723879,,Michaelisstraße,residential,20,False,False,31.841,"LINESTRING (11.0268151 50.980056, 11.0271544 50.9798653)",,,,
4610145,,Michaelisstraße,residential,30,False,True,64.835,"LINESTRING (11.0268151 50.980056, 11.0264446 50.9802736, 11.0261336 50.9804508)",6.1,,,
"[519287540, 15535221]",,Augustinerstraße,living_street,,False,True,80.063,"LINESTRING (11.0268151 50.980056, 11.0271273 50.9802302, 11.0276715 50.9805332)",,,,
"[519287540, 15535221]",,Augustinerstraße,living_street,,False,False,80.063,"LINESTRING (11.0276715 50.9805332, 11.0271273 50.9802302, 11.0268151 50.980056)",,,,
"[525547396, 15535220, 15535221]",,Augustinerstraße,living_street,,False,True,42.199,"LINESTRING (11.0276715 50.9805332, 11.0277831 50.9806034, 11.0278165 50.9806215, 11.0280097 50.9807859, 11.0280312 50.9808042, 11.0280576 50.9808231)",,yes,,
"[850031907, 122239259, 30814781, 240321470]",,Drachengasse,living_street,,False,"[False, True]",112.399,"LINESTRING (11.0276715 50.9805332, 11.0277195 50.9804915, 11.0278029 50.9804245, 11.0280477 50.980236, 11.0276309 50.9800253, 11.0272869 50.9798262)",,,building_passage,permissive
15535242,,Regierungsstraße,residential,30,False,False,3.52,"LINESTRING (11.0237447 50.9734172, 11.0237018 50.9734007)",,,,
451095177,,Allerheiligenstraße,living_street,,False,False,7.873,"LINESTRING (11.0268113 50.9783386, 11.0267868 50.9782695)",,,,
35668975,,Turniergasse,living_street,,False,True,45.354,"LINESTRING (11.0268113 50.9783386, 11.026519 50.9784734, 11.0264174 50.978568, 11.0263134 50.9785647)",,,,
119574304,,Allerheiligenstraße,living_street,,False,False,50.234,"LINESTRING (11.0268113 50.9783386, 11.0270201 50.9785407, 11.0271973 50.9787194)",8,,,
723140523,,,living_street,,False,False,8.445,"LINESTRING (11.0260766 50.9785329, 11.0259672 50.9785009)",,,,
35669031,,Turniergasse,living_street,,False,False,17.206,"LINESTRING (11.0260766 50.9785329, 11.0261162 50.9785283, 11.0263134 50.9785647)",,,,
"[1160948342, 35669031]",,Turniergasse,living_street,,False,True,45.242999999999995,"LINESTRING (11.0260766 50.9785329, 11.0260392 50.9785585, 11.0259995 50.9786069, 11.025768 50.9788891)",,,,
185792404,,Turniergasse,living_street,,False,False,4.253,"LINESTRING (11.0263134 50.9785647, 11.02629 50.9786)",,,,
35668975,,Turniergasse,living_street,,False,False,45.354,"LINESTRING (11.0263134 50.9785647, 11.0264174 50.978568, 11.026519 50.9784734, 11.0268113 50.9783386)",,,,
35669031,,Turniergasse,living_street,,False,True,17.206,"LINESTRING (11.0263134 50.9785647, 11.0261162 50.9785283, 11.0260766 50.9785329)",,,,
25273864,,Comthurgasse,living_street,,False,False,44.072,"LINESTRING (11.0312568 50.9809452, 11.0311796 50.9809189, 11.0310361 50.9808751, 11.030664 50.9808199)",,,,
"[28485630, 1246363791]",,Gotthardtstraße,"['living_street', 'residential']",30,False,False,119.36299999999999,"LINESTRING (11.0312568 50.9809452, 11.0313017 50.9809819, 11.0313319 50.9810231, 11.031347 50.9810646, 11.0313706 50.981146, 11.0314337 50.9813533, 11.0314501 50.9813947, 11.0314657 50.9814185, 11.0314925 50.9814395, 11.0315962 50.9815031, 11.0318742 50.9816811, 11.031928 50.981717, 11.0320759 50.9818269, 11.0320925 50.9818388)",,,,
28485630,,Gotthardtstraße,living_street,,False,True,78.126,"LINESTRING (11.0312568 50.9809452, 11.0313401 50.9805249, 11.0313478 50.9804858, 11.0313682 50.9802465)",,,,
7539020,,Rathausgasse,living_street,,False,False,16.078,"LINESTRING (11.0300494 50.977615, 11.0298198 50.977612)",,,,
7539014,,Rathausgasse,living_street,,False,True,41.197,"LINESTRING (11.0300494 50.977615, 11.0300864 50.9778052, 11.0300955 50.9779088, 11.0300661 50.9779816)",5,,,
770906485,,Rathausgasse,living_street,,False,False,17.303,"LINESTRING (11.0300494 50.977615, 11.0300355 50.9775268, 11.0300278 50.97746)",,,,
244802364,,Rathausgasse,living_street,,False,True,22.31,"LINESTRING (11.0300278 50.97746, 11.0298198 50.977612)",,,,
451883225,,Rathausgasse,living_street,,False,False,44.624,"LINESTRING (11.0300278 50.97746, 11.0300458 50.977418, 11.0302545 50.9772797, 11.0304418 50.9771614)",,,,
770906485,,Rathausgasse,living_street,,False,True,17.303,"LINESTRING (11.0300278 50.97746, 11.0300355 50.9775268, 11.0300494 50.977615)",,,,
451883225,,Rathausgasse,living_street,,False,True,44.62400000000001,"LINESTRING (11.0304418 50.9771614, 11.0302545 50.9772797, 11.0300458 50.977418, 11.0300278 50.97746)",,,,
27254318,,Barfüßerstraße,living_street,,False,True,60.273,"LINESTRING (11.030174 50.9753188, 11.0308931 50.9756168)",,,,
27254318,,Barfüßerstraße,living_street,,False,False,55.5,"LINESTRING (11.030174 50.9753188, 11.0300045 50.9752608, 11.0294802 50.9750774)",,,,
122227168,,Barfüßerstraße,living_street,,False,True,93.06800000000001,"LINESTRING (11.030174 50.9753188, 11.0304324 50.9750712, 11.0304507 50.975051, 11.0305419 50.9749571, 11.030682 50.9747759, 11.030774 50.9746599, 11.0308094 50.9745993, 11.0308158 50.9745884)",,,,
8099934,,Borngasse,living_street,,False,False,114.84299999999999,"LINESTRING (11.032205 50.9762075, 11.0327429 50.976047, 11.0328925 50.97598, 11.0329819 50.9759224, 11.0335257 50.9756124)",,,,
8099934,,Borngasse,living_street,,False,True,41.635,"LINESTRING (11.032205 50.9762075, 11.0320656 50.9760965, 11.0318812 50.975946, 11.0318396 50.9759121)",,,,
131567508,,Faustgäßchen,living_street,,False,False,36.755,"LINESTRING (11.032205 50.9762075, 11.0320715 50.9762684, 11.0319917 50.9763182, 11.0319895 50.9764742)",,,,
10429728,,Taschengasse,living_street,,False,True,67.16,"LINESTRING (11.0309481 50.9757584, 11.0309911 50.9757716, 11.0312172 50.9758331, 11.0312516 50.9758423, 11.0312807 50.975847, 11.0313041 50.9758455, 11.0313285 50.9758372, 11.0313465 50.9758291, 11.031422 50.9757851, 11.0314481 50.9757744, 11.0314785 50.97577, 11.0315083 50.9757726, 11.0315319 50.9757836, 11.0315988 50.9758385, 11.0317057 50.9759372)",,,,
27255959,,Barfüßerstraße,living_street,,False,False,16.384,"LINESTRING (11.0309481 50.9757584, 11.0309093 50.9756923, 11.0308938 50.9756581, 11.0308931 50.9756168)",,,,
27255959,,Barfüßerstraße,living_street,,False,True,57.83200000000001,"LINESTRING (11.0309481 50.9757584, 11.0309402 50.9757865, 11.0309207 50.9758201, 11.0308841 50.9758579, 11.0308502 50.9758806, 11.0308263 50.9759213, 11.0307717 50.9762565)",,,,
27254318,,Barfüßerstraße,living_street,,False,False,60.273,"LINESTRING (11.0308931 50.9756168, 11.030174 50.9753188)",,,,
8780782,,Weitergasse,living_street,,False,False,115.774,"LINESTRING (11.0308931 50.9756168, 11.0309446 50.9755991, 11.0309774 50.975577, 11.0312625 50.9753663, 11.031572 50.9751535, 11.0319168 50.9748073)",,,,
27255959,,Barfüßerstraße,living_street,,False,True,16.384,"LINESTRING (11.0308931 50.9756168, 11.0308938 50.9756581, 11.0309093 50.9756923, 11.0309481 50.9757584)",,,,
8099934,,Borngasse,living_street,,False,False,41.635,"LINESTRING (11.0318396 50.9759121, 11.0318812 50.975946, 11.0320656 50.9760965, 11.032205 50.9762075)",,,,
10427546,,Grafengasse,living_street,,False,True,9.806000000000001,"LINESTRING (11.0318396 50.9759121, 11.0317821 50.9759261, 11.0317057 50.9759372)",2.2,,,
166440322,,Grafengasse,living_street,,False,False,100.96900000000001,"LINESTRING (11.0318396 50.9759121, 11.0319206 50.9758856, 11.0320149 50.9758426, 11.0320973 50.9757965, 11.0322931 50.9756749, 11.0324713 50.9755476, 11.032529 50.9755064, 11.0327705 50.9753185, 11.0328336 50.9752629)",,,,
10427546,,Grafengasse,living_street,,False,False,9.806000000000001,"LINESTRING (11.0317057 50.9759372, 11.0317821 50.9759261, 11.0318396 50.9759121)",2.2,,,
10427546,,Grafengasse,living_street,,False,True,76.10900000000001,"LINESTRING (11.0317057 50.9759372, 11.0316205 50.9759569, 11.0315466 50.9759821, 11.0311486 50.9761634, 11.0309803 50.9762363, 11.0308628 50.9762632, 11.0307717 50.9762565)",2.2,,,
10429728,,Taschengasse,living_street,,False,False,67.16,"LINESTRING (11.0317057 50.9759372, 11.0315988 50.9758385, 11.0315319 50.9757836, 11.0315083 50.9757726, 11.0314785 50.97577, 11.0314481 50.9757744, 11.031422 50.9757851, 11.0313465 50.9758291, 11.0313285 50.9758372, 11.0313041 50.9758455, 11.0312807 50.975847, 11.0312516 50.9758423, 11.0312172 50.9758331, 11.0309911 50.9757716, 11.0309481 50.9757584)",,,,
"[4790384, 4790385, 4790383]",,Lange Brücke,living_street,,False,False,61.515,"LINESTRING (11.0267135 50.9749951, 11.0265813 50.9751974, 11.0265501 50.9752475, 11.0265377 50.9752636, 11.0264478 50.9753856, 11.0264256 50.975421, 11.0263861 50.9755077)",4.5,yes,,
"[26269232, 4790382, 4790383]",,Lange Brücke,living_street,,False,True,63.84700000000001,"LINESTRING (11.0267135 50.9749951, 11.0267352 50.9749746, 11.0267935 50.9749117, 11.0269919 50.9746322, 11.0270723 50.9744693)","['7', '6']",yes,,
18950941,,Fischersand,living_street,,False,False,79.055,"LINESTRING (11.0267135 50.9749951, 11.0260965 50.9748689, 11.0259289 50.9748374, 11.0256352 50.9747845)",,,,
26269774,,Fischersand,residential,,False,False,18.048,"LINESTRING (11.0226578 50.9738, 11.0224488 50.973705)",6,,,
26269230,,Fischersand,residential,30,False,True,240.914,"LINESTRING (11.0226578 50.9738, 11.0229124 50.9738938, 11.0232412 50.974015, 11.0233897 50.9740812, 11.0235445 50.9741525, 11.0235761 50.974167, 11.0237876 50.9742827, 11.0240774 50.9744781, 11.0241465 50.9745194, 11.024224 50.9745495, 11.0242455 50.9745554, 11.024277 50.974564, 11.0243343 50.9745748, 11.0248712 50.9746567, 11.0250096 50.9746759, 11.0251579 50.9746969, 11.0256352 50.9747845)",,,,destination
"[26425617, 131387092]",,Herrmannsplatz,residential,,True,False,78.353,"LINESTRING (11.0226578 50.9738, 11.022485 50.9740887, 11.02244 50.9741442, 11.0223141 50.9741012, 11.0220853 50.9740519, 11.021941 50.9740424)",3,,,
30599758,,Seengäßlein,living_street,,False,False,45.653,"LINESTRING (11.0329145 50.9770551, 11.0322625 50.9770487)",,,,
390966739,,Pilse,living_street,,True,False,127.95100000000002,"LINESTRING (11.0329145 50.9770551, 11.0327911 50.977279, 11.032711 50.9774374, 11.0325504 50.9776677, 11.0324342 50.9777799, 11.0323643 50.9778048, 11.0323124 50.9778435, 11.0322511 50.9778986, 11.0321682 50.9779827, 11.0321084 50.9780694)",,,,
13857076,,Rupprechtsgasse,living_street,,True,False,52.774,"LINESTRING (11.0321084 50.9780694, 11.0316247 50.9778368, 11.0315034 50.9777866)",,,,
26674027,,Pilse,living_street,,True,False,41.623999999999995,"LINESTRING (11.0321084 50.9780694, 11.0320728 50.9781386, 11.0320254 50.9782655, 11.0320048 50.9783811, 11.0319956 50.9784357)",,,,
4497256,,Webergasse,living_street,,True,False,137.284,"LINESTRING (11.0239214 50.9809548, 11.0238164 50.9808177, 11.0236854 50.9806913, 11.0235793 50.980628, 11.0231329 50.9804412, 11.0229029 50.9803165, 11.0226676 50.9801784, 11.0225291 50.9801275, 11.0225188 50.9801239)",3.8,,,
"[14809208, 14809209, 14360350]",,Venedig,living_street,,False,"[False, True]",62.09,"LINESTRING (11.0257179 50.9820337, 11.0255969 50.9819782, 11.025421 50.9819096, 11.0249911 50.9817141)",,yes,,
"[1213995029, 18950909, 316206582, 316206583]","['2', '3']",Bechtheimer Straße,residential,,False,False,144.24200000000002,"LINESTRING (11.0223161 50.9772305, 11.0222454 50.9772711, 11.022224 50.9772925, 11.0222143 50.9773095, 11.0221972 50.9773457, 11.0221881 50.9773804, 11.022186 50.9774128, 11.022193 50.9774933, 11.0222107 50.9775715, 11.0222355 50.9776413, 11.0223156 50.9778299, 11.0223185 50.9778418, 11.0224792 50.9784837)",,,,
"[300208872, 316243627, 461420213]","['2', '3']",Domplatz,residential,50,False,True,124.458,"LINESTRING (11.0223161 50.9772305, 11.0225495 50.9773827, 11.0230997 50.9777085, 11.0236106 50.9779971)",,,,
243032967,,Herrmannsplatz,residential,30,False,True,4.353,"LINESTRING (11.0224083 50.9737347, 11.0224488 50.973705)",,,,
131387095,,Herrmannsplatz,residential,30,False,False,47.416000000000004,"LINESTRING (11.0224083 50.9737347, 11.022327 50.973801, 11.0222441 50.973856, 11.0221844 50.9738957, 11.021941 50.9740424)",,,,
"[131387090, 844591430]",,Herrmannsplatz,residential,,False,False,42.341,"LINESTRING (11.0224083 50.9737347, 11.0222826 50.9736657, 11.0220408 50.9735289, 11.0219568 50.9734814)","['5', '3']",,,
"[18950909, 1213995029, 316206582, 316206583]","['2', '3']",Bechtheimer Straße,residential,,False,True,144.242,"LINESTRING (11.0224792 50.9784837, 11.0223185 50.9778418, 11.0223156 50.9778299, 11.0222355 50.9776413, 11.0222107 50.9775715, 11.022193 50.9774933, 11.022186 50.9774128, 11.0221881 50.9773804, 11.0221972 50.9773457, 11.0222143 50.9773095, 11.022224 50.9772925, 11.0222454 50.9772711, 11.0223161 50.9772305)",,,,
18950893,,,unclassified,30,True,False,27.539,"LINESTRING (11.0266355 50.9733578, 11.0266502 50.9734306, 11.0266762 50.973485, 11.0267914 50.9735774)",,,,
18950894,,,unclassified,30,True,False,21.8,"LINESTRING (11.0266355 50.9733578, 11.0265618 50.9734083, 11.0264792 50.973446, 11.0263812 50.9734598)",,,,
27255960,,Rumpelgasse,living_street,,False,True,44.428,"LINESTRING (11.0271921 50.9769165, 11.0277839 50.9770607)",,,,
"[4831976, 27255961]",,"['Kleine Arche', 'Predigerstraße']",living_street,,False,False,73.35,"LINESTRING (11.0271921 50.9769165, 11.0272659 50.9768245, 11.027332 50.9767487, 11.0273996 50.9766629, 11.0275505 50.9765354, 11.0276621 50.9765025, 11.0277478 50.9764767, 11.0278708 50.9764853)",,,,
144157753,,Kleine Arche,living_street,,False,False,31.884,"LINESTRING (11.0271921 50.9769165, 11.0270141 50.9771236, 11.0269363 50.9771085)",,,,
23785504,1,Domplatz,residential,,True,False,56.846999999999994,"LINESTRING (11.0236106 50.9779971, 11.0236777 50.978015, 11.0237405 50.9780212, 11.0238117 50.9780247, 11.023885 50.9780238, 11.0239475 50.9780185, 11.0239765 50.978016, 11.0240456 50.9780044, 11.0240997 50.9779866, 11.0241441 50.9779708, 11.0242022 50.9779509, 11.0242648 50.9779151, 11.0243309 50.9778644)",4.9,,,
"[300208872, 316243627, 461420213]","['2', '3']",Domplatz,residential,50,False,False,124.458,"LINESTRING (11.0236106 50.9779971, 11.0230997 50.9777085, 11.0225495 50.9773827, 11.0223161 50.9772305)",,,,
"[1126755509, 461420214]",3,Domplatz,residential,50,False,True,40.292,"LINESTRING (11.0236106 50.9779971, 11.0239657 50.9781754, 11.0240189 50.9782013, 11.0240641 50.97822)",,,,
