osmid,name,highway,maxspeed,oneway,reversed,length,geometry,width,lanes,junction,ref
29280307,Rosa-Luxemburg-Straße,residential,30,False,False,109.59899999999999,"LINESTRING (11.8036676 52.4345767, 11.8038678 52.4346054, 11.8040129 52.4346255, 11.804137 52.4346361, 11.8042752 52.4346394, 11.8043989 52.4346315, 11.8045394 52.434612, 11.8046525 52.4345892, 11.8047483 52.4345634, 11.8048026 52.4345463, 11.8048981 52.4345281, 11.8050113 52.4345145, 11.8050809 52.4345107, 11.8051457 52.4345079, 11.8052406 52.4345083)",,,,
29280307,Rosa-Luxemburg-Straße,residential,30,False,True,61.83,"LINESTRING (11.8036676 52.4345767, 11.8035981 52.4345712, 11.803538 52.4345686, 11.8034394 52.4345699, 11.8027578 52.4345974)",,,,
30921290,Magdeburger Straße,residential,50,False,False,456.49,"LINESTRING (11.8036676 52.4345767, 11.803675 52.4345503, 11.8036763 52.4345241, 11.8036646 52.4344997, 11.80333 52.4338166, 11.802934 52.4329984, 11.8028284 52.4327569, 11.8026975 52.4324504, 11.8025784 52.4321547, 11.8024771 52.4318677, 11.8020882 52.4306693, 11.802071 52.4305955)",,,,
29280307,Rosa-Luxemburg-Straße,residential,30,False,True,109.59900000000002,"LINESTRING (11.8052406 52.4345083, 11.8051457 52.4345079, 11.8050809 52.4345107, 11.8050113 52.4345145, 11.8048981 52.4345281, 11.8048026 52.4345463, 11.8047483 52.4345634, 11.8046525 52.4345892, 11.8045394 52.434612, 11.8043989 52.4346315, 11.8042752 52.4346394, 11.804137 52.4346361, 11.8040129 52.4346255, 11.8038678 52.4346054, 11.8036676 52.4345767)",,,,
"[29382872, 1165657273, 1165657274, 257353309]",Breite Straße,residential,50,False,False,451.4099999999999,"LINESTRING (11.8052406 52.4345083, 11.8052287 52.4344227, 11.8052069 52.4342597, 11.8051881 52.4341607, 11.8051567 52.4339975, 11.8051314 52.4339117, 11.8050964 52.4338167, 11.8048522 52.4332871, 11.8044604 52.432455, 11.8043799 52.4322771, 11.8040951 52.4316584, 11.8038475 52.4311234, 11.8037643 52.4309534, 11.8036889 52.430817, 11.8036113 52.4306888, 11.8036068 52.4306816, 11.8035972 52.4306661, 11.8035799 52.4306383, 11.8035664 52.4306165, 11.8035501 52.4305909)",,2,,
"[29382872, 1181163363, 1181163364]",Breite Straße,residential,50,False,True,34.797000000000004,"LINESTRING (11.8052406 52.4345083, 11.8052495 52.4346382, 11.8052519 52.4346508, 11.8052595 52.434691, 11.8052678 52.4347342, 11.8052696 52.4347436, 11.8052727 52.4348204)",,,,
28508016,Schönwalder Straße,residential,50,False,True,25.546,"LINESTRING (11.8044343 52.4359924, 11.8045922 52.4357838)",,,,
28508016,Schönwalder Straße,residential,50,False,False,109.544,"LINESTRING (11.8044343 52.4359924, 11.8038305 52.4367907, 11.8037565 52.4368867)",,,,
30650506,Willi-Bredel-Straße,residential,50,False,False,102.697,"LINESTRING (11.8044343 52.4359924, 11.8043717 52.435975, 11.8042899 52.4359671, 11.8041243 52.4359633, 11.8030396 52.4359621, 11.8029268 52.4359648)",,,,
30650506,Willi-Bredel-Straße,residential,50,False,False,152.481,"LINESTRING (11.8029268 52.4359648, 11.8028971 52.4356889, 11.8027711 52.4347044, 11.8027578 52.4345974)",,,,
30650506,Willi-Bredel-Straße,residential,50,False,True,102.697,"LINESTRING (11.8029268 52.4359648, 11.8030396 52.4359621, 11.8041243 52.4359633, 11.8042899 52.4359671, 11.8043717 52.435975, 11.8044343 52.4359924)",,,,
112352500,Willi-Bredel-Straße,residential,50,False,True,32.358,"LINESTRING (11.8029268 52.4359648, 11.8029642 52.4362235, 11.8029682 52.4362547)",,,,
29280307,Rosa-Luxemburg-Straße,residential,30,False,False,61.83,"LINESTRING (11.8027578 52.4345974, 11.8034394 52.4345699, 11.803538 52.4345686, 11.8035981 52.4345712, 11.8036676 52.4345767)",,,,
29280307,Rosa-Luxemburg-Straße,residential,30,False,True,235.173,"LINESTRING (11.8027578 52.4345974, 11.8013238 52.4346542, 11.8008562 52.4346719, 11.7995344 52.4347193, 11.7992957 52.4347306)",,,,
30650506,Willi-Bredel-Straße,residential,50,False,True,152.481,"LINESTRING (11.8027578 52.4345974, 11.8027711 52.4347044, 11.8028971 52.4356889, 11.8029268 52.4359648)",,,,
29280306,Otto-Nuschke-Straße,residential,50,False,False,47.07599999999999,"LINESTRING (11.7993631 52.4351519, 11.7993514 52.4350783, 11.799332 52.4349716, 11.799326 52.4349389, 11.7993037 52.4348099, 11.7992957 52.4347306)",,,,
29280306,Otto-Nuschke-Straße,residential,50,False,True,94.00600000000001,"LINESTRING (11.7993631 52.4351519, 11.7994153 52.4354619, 11.7994803 52.4358691, 11.7994977 52.4359933)",,,,
"[32645035, 1181163358]",Breitscheidstraße,residential,50,False,False,535.7420000000001,"LINESTRING (11.8084523 52.4344507, 11.8084433 52.4344091, 11.8084231 52.4343485, 11.808221 52.4339285, 11.8081987 52.4338834, 11.8080386 52.4335442, 11.8073096 52.4319871, 11.8072809 52.4319258, 11.8072368 52.4318313, 11.806408 52.4300871, 11.8062707 52.4298207)",,,,
125153661,Bismarckstraße,residential,30,False,False,136.48300000000003,"LINESTRING (11.8084523 52.4344507, 11.8082109 52.4344717, 11.8077423 52.4345051, 11.8074422 52.4345264, 11.8073161 52.4345368, 11.8072453 52.4345445, 11.807182 52.4345543, 11.8071317 52.4345649, 11.8070834 52.4345764, 11.8070402 52.4345884, 11.8068463 52.4346481, 11.8067696 52.4346709, 11.8066977 52.4346884, 11.8066154 52.4347052, 11.8065082 52.4347244)",,,,
125153661,Bismarckstraße,residential,30,False,True,43.468,"LINESTRING (11.8084523 52.4344507, 11.8086069 52.4344391, 11.8090897 52.4344084)",,,,
"[32645035, 1181163358]",Breitscheidstraße,residential,50,False,True,535.742,"LINESTRING (11.8062707 52.4298207, 11.806408 52.4300871, 11.8072368 52.4318313, 11.8072809 52.4319258, 11.8073096 52.4319871, 11.8080386 52.4335442, 11.8081987 52.4338834, 11.808221 52.4339285, 11.8084231 52.4343485, 11.8084433 52.4344091, 11.8084523 52.4344507)",,,,
31694281,,secondary,50,True,False,21.022000000000002,"LINESTRING (11.8033956 52.4303914, 11.8034233 52.4303834, 11.8034529 52.4303783, 11.8034835 52.4303764, 11.8035142 52.4303776, 11.8035441 52.430382, 11.8035723 52.4303893, 11.8035982 52.4303995, 11.8036208 52.4304122, 11.8036396 52.430427, 11.8036557 52.4304449)",,1,roundabout,
"[621130988, 124485764]","['Schönwalder Straße', 'Schönwalder Chaussee']",residential,50,False,False,76.12,"LINESTRING (11.8026262 52.4383215, 11.8025538 52.4383517, 11.8024566 52.4383781, 11.8023621 52.438397, 11.802262 52.4384096, 11.8019674 52.4384268, 11.8016596 52.4384441, 11.8015381 52.4384513)",,,,
621117549,Schönwalder Straße,residential,50,False,True,177.364,"LINESTRING (11.8026262 52.4383215, 11.8026591 52.4383006, 11.8027058 52.4382682, 11.8027449 52.4382262, 11.8028119 52.4381419, 11.8028839 52.4380434, 11.8029441 52.4379611, 11.8037565 52.4368867)",,,,
112152228,Stendaler Straße,residential,30,False,False,101.25999999999999,"LINESTRING (11.8065082 52.4347244, 11.8065262 52.4347649, 11.8065457 52.4348253, 11.8067734 52.4356204)",5.5 m,,,
125153661,Bismarckstraße,residential,30,False,False,84.837,"LINESTRING (11.8065082 52.4347244, 11.8064135 52.4347383, 11.8063136 52.434751, 11.8061383 52.4347715, 11.8058704 52.4348035, 11.8056522 52.4348229, 11.8054996 52.434827, 11.805393 52.4348238, 11.8053474 52.4348213, 11.8052727 52.4348204)",,,,
125153661,Bismarckstraße,residential,30,False,True,136.483,"LINESTRING (11.8065082 52.4347244, 11.8066154 52.4347052, 11.8066977 52.4346884, 11.8067696 52.4346709, 11.8068463 52.4346481, 11.8070402 52.4345884, 11.8070834 52.4345764, 11.8071317 52.4345649, 11.807182 52.4345543, 11.8072453 52.4345445, 11.8073161 52.4345368, 11.8074422 52.4345264, 11.8077423 52.4345051, 11.8082109 52.4344717, 11.8084523 52.4344507)",,,,
115013565,Schulstraße,residential,50,False,False,237.527,"LINESTRING (11.8015381 52.4384513, 11.801513 52.4383793, 11.801504 52.4383537, 11.8012734 52.4375452, 11.8012427 52.437391, 11.8011168 52.4363334)",,,,
621130988,Schönwalder Chaussee,residential,50,False,False,101.69,"LINESTRING (11.8015381 52.4384513, 11.8011239 52.4384752, 11.8005553 52.4385086, 11.8003786 52.4385191, 11.8000447 52.438538)",,,,
"[124485764, 621130988]","['Schönwalder Straße', 'Schönwalder Chaussee']",residential,50,False,True,76.12,"LINESTRING (11.8015381 52.4384513, 11.8016596 52.4384441, 11.8019674 52.4384268, 11.802262 52.4384096, 11.8023621 52.438397, 11.8024566 52.4383781, 11.8025538 52.4383517, 11.8026262 52.4383215)",,,,
112152228,Stendaler Straße,residential,30,False,True,44.228,"LINESTRING (11.8070467 52.4365965, 11.8069333 52.4362048)",5.5 m,,,
112152228,Stendaler Straße,residential,30,False,False,54.617000000000004,"LINESTRING (11.8070467 52.4365965, 11.8071406 52.4369618, 11.8071741 52.4370815)",5.5 m,,,
28508016,Schönwalder Straße,residential,50,False,False,25.546,"LINESTRING (11.8045922 52.4357838, 11.8044343 52.4359924)",,,,
621117550,Schönwalder Straße,residential,50,False,True,117.01299999999999,"LINESTRING (11.8045922 52.4357838, 11.8046794 52.435671, 11.8049326 52.4353385, 11.8052237 52.4349461, 11.8052548 52.434901, 11.8052669 52.4348632, 11.8052727 52.4348204)",,,,
112152228,Stendaler Straße,residential,30,False,False,44.228,"LINESTRING (11.8069333 52.4362048, 11.8070467 52.4365965)",5.5 m,,,
112350486,Robert-Koch-Straße,residential,30,False,False,178.228,"LINESTRING (11.8069333 52.4362048, 11.8095265 52.4359407)",,,,
112152228,Stendaler Straße,residential,30,False,True,65.881,"LINESTRING (11.8069333 52.4362048, 11.8068427 52.4358652, 11.8067734 52.4356204)",5.5 m,,,
112350488,Goethestraße,residential,30,False,False,178.878,"LINESTRING (11.8074837 52.4381796, 11.8100891 52.4379243)",,,,
112152228,Stendaler Straße,residential,30,False,True,123.896,"LINESTRING (11.8074837 52.4381796, 11.807422 52.4379454, 11.8071741 52.4370815)",5.5 m,,,
112152228,Stendaler Straße,residential,30,False,False,65.881,"LINESTRING (11.8067734 52.4356204, 11.8068427 52.4358652, 11.8069333 52.4362048)",5.5 m,,,
112152228,Stendaler Straße,residential,30,False,True,101.25999999999999,"LINESTRING (11.8067734 52.4356204, 11.8065457 52.4348253, 11.8065262 52.4347649, 11.8065082 52.4347244)",5.5 m,,,
112350483,Brezelstraße,residential,30,True,False,149.836,"LINESTRING (11.8067734 52.4356204, 11.8066439 52.4356265, 11.8059897 52.4357015, 11.8056761 52.4357293, 11.804847 52.4357971, 11.8047528 52.4358049, 11.8046755 52.435802, 11.8046346 52.4357955, 11.8045922 52.4357838)",,,,
112350484,Kantstraße,residential,30,False,False,177.561,"LINESTRING (11.8067734 52.4356204, 11.8068949 52.4356146, 11.8093535 52.4353473)",,,,
112350486,Robert-Koch-Straße,residential,30,False,True,178.228,"LINESTRING (11.8095265 52.4359407, 11.8069333 52.4362048)",,,,
305462819,Blumenstraße,residential,30,False,False,67.017,"LINESTRING (11.8095265 52.4359407, 11.8093535 52.4353473)",,,,
305462819,Blumenstraße,residential,30,False,True,101.924,"LINESTRING (11.8095265 52.4359407, 11.8097829 52.4368439)",,,,
112350487,Beethovenstraße,residential,30,False,True,178.809,"LINESTRING (11.8097829 52.4368439, 11.8071741 52.4370815)",,,,
305462819,Blumenstraße,residential,30,False,False,101.924,"LINESTRING (11.8097829 52.4368439, 11.8095265 52.4359407)",,,,
305462819,Blumenstraße,residential,30,False,True,121.915,"LINESTRING (11.8097829 52.4368439, 11.8100891 52.4379243)",,,,
112350487,Beethovenstraße,residential,30,False,False,178.809,"LINESTRING (11.8071741 52.4370815, 11.8097829 52.4368439)",,,,
112152228,Stendaler Straße,residential,30,False,False,123.896,"LINESTRING (11.8071741 52.4370815, 11.807422 52.4379454, 11.8074837 52.4381796)",5.5 m,,,
112152228,Stendaler Straße,residential,30,False,True,54.617000000000004,"LINESTRING (11.8071741 52.4370815, 11.8071406 52.4369618, 11.8070467 52.4365965)",5.5 m,,,
112350488,Goethestraße,residential,30,False,True,178.878,"LINESTRING (11.8100891 52.4379243, 11.8074837 52.4381796)",,,,
305462819,Blumenstraße,residential,30,False,False,121.915,"LINESTRING (11.8100891 52.4379243, 11.8097829 52.4368439)",,,,
305462819,Blumenstraße,residential,30,False,True,67.017,"LINESTRING (11.8093535 52.4353473, 11.8095265 52.4359407)",,,,
112350484,Kantstraße,residential,30,False,True,177.561,"LINESTRING (11.8093535 52.4353473, 11.8068949 52.4356146, 11.8067734 52.4356204)",,,,
305462819,Blumenstraße,residential,30,False,False,105.946,"LINESTRING (11.8093535 52.4353473, 11.8092111 52.4348945, 11.8090969 52.4344489, 11.8090897 52.4344084)",,,,
28508016,Schönwalder Straße,residential,50,False,True,109.544,"LINESTRING (11.8037565 52.4368867, 11.8038305 52.4367907, 11.8044343 52.4359924)",,,,
112350481,Heinrich-Heine-Straße,residential,30,True,False,226.809,"LINESTRING (11.8037565 52.4368867, 11.803852 52.4369123, 11.803984 52.4369204, 11.8040701 52.4369161, 11.8054903 52.4367685, 11.8070467 52.4365965)",,,,
621117549,Schönwalder Straße,residential,50,False,False,177.36400000000003,"LINESTRING (11.8037565 52.4368867, 11.8029441 52.4379611, 11.8028839 52.4380434, 11.8028119 52.4381419, 11.8027449 52.4382262, 11.8027058 52.4382682, 11.8026591 52.4383006, 11.8026262 52.4383215)",,,,
115013565,Schulstraße,residential,50,False,True,237.52700000000002,"LINESTRING (11.8011168 52.4363334, 11.8012427 52.437391, 11.8012734 52.4375452, 11.801504 52.4383537, 11.801513 52.4383793, 11.8015381 52.4384513)",,,,
112354138,Karl-Marx-Straße,residential,30,False,False,103.737,"LINESTRING (11.8133294 52.4360876, 11.8134047 52.4370194)",,,,
112354145,Fritz-Reuter-Straße,residential,30,False,True,91.08,"LINESTRING (11.8133294 52.4360876, 11.8119898 52.4361505)",,,,
112354138,Karl-Marx-Straße,residential,30,False,True,164.17200000000003,"LINESTRING (11.8133294 52.4360876, 11.8133358 52.4358568, 11.8133462 52.4355299, 11.8133501 52.4346957, 11.8133464 52.4346476, 11.8133367 52.4346118)",,,,
112354138,Karl-Marx-Straße,residential,30,False,True,103.737,"LINESTRING (11.8134047 52.4370194, 11.8133294 52.4360876)",,,,
"[112879819, 112354140]","['Friedrich-Engels-Straße', 'Bahnhofstraße']",residential,30,True,False,134.461,"LINESTRING (11.8134047 52.4370194, 11.8123434 52.437066, 11.8121666 52.4365159)",,,,
112369659,Bahnhofstraße,residential,30,False,False,42.635000000000005,"LINESTRING (11.8121666 52.4365159, 11.8121289 52.4364758, 11.8120986 52.4364373, 11.8120751 52.4363901, 11.8119898 52.4361505)",,,,
49606808,Bismarckstraße,residential,30,False,False,122.201,"LINESTRING (11.8133367 52.4346118, 11.8132276 52.434619, 11.8125467 52.4346593, 11.8121713 52.4346792, 11.8118122 52.4347, 11.8115422 52.4347157)",6,,,
112354138,Karl-Marx-Straße,residential,30,False,False,164.172,"LINESTRING (11.8133367 52.4346118, 11.8133464 52.4346476, 11.8133501 52.4346957, 11.8133462 52.4355299, 11.8133358 52.4358568, 11.8133294 52.4360876)",,,,
28508011,Bismarckstraße,residential,30,False,True,45.992,"LINESTRING (11.8108853 52.4346271, 11.8110224 52.4346541, 11.8112013 52.4346905, 11.8113053 52.4347065, 11.8114095 52.4347174, 11.8114735 52.4347175, 11.8115422 52.4347157)",,,,
112410298,Schnittstelle,residential,50,False,False,37.903,"LINESTRING (11.8108853 52.4346271, 11.8109076 52.4345861, 11.8109223 52.4345524, 11.8109315 52.4344972, 11.8109331 52.4344475, 11.8109202 52.4343844, 11.8108735 52.4342948)",,3,,
"[1215944196, 1215944197, 125153661]",Bismarckstraße,residential,30,False,False,126.04399999999998,"LINESTRING (11.8108853 52.4346271, 11.8103903 52.4345272, 11.8103353 52.4345161, 11.8102543 52.4344998, 11.8101411 52.4344764, 11.8100138 52.4344508, 11.80988 52.4344239, 11.8097991 52.4344076, 11.80972 52.4343961, 11.8096551 52.4343904, 11.8095732 52.4343855, 11.8095022 52.4343841, 11.8093771 52.4343875, 11.8093118 52.4343906, 11.8090897 52.4344084)",,,,
112410298,Schnittstelle,residential,50,False,True,37.903,"LINESTRING (11.8108735 52.4342948, 11.8109202 52.4343844, 11.8109331 52.4344475, 11.8109315 52.4344972, 11.8109223 52.4345524, 11.8109076 52.4345861, 11.8108853 52.4346271)",,3,,
"[8064128, 1165657272, 1165657271]",Straße der Jugend,secondary,50,False,False,84.46600000000001,"LINESTRING (11.802071 52.4305955, 11.802178 52.4305866, 11.8029107 52.4305238, 11.8031381 52.4305078, 11.8031468 52.430507, 11.8031755 52.4305044, 11.8032131 52.4305011, 11.803259 52.4304969, 11.8033057 52.4304949)",,2,,L 31
30921290,Magdeburger Straße,residential,50,False,True,456.49,"LINESTRING (11.802071 52.4305955, 11.8020882 52.4306693, 11.8024771 52.4318677, 11.8025784 52.4321547, 11.8026975 52.4324504, 11.8028284 52.4327569, 11.802934 52.4329984, 11.80333 52.4338166, 11.8036646 52.4344997, 11.8036763 52.4345241, 11.803675 52.4345503, 11.8036676 52.4345767)",,,,
31694281,,secondary,50,True,False,19.747,"LINESTRING (11.8036557 52.4304449, 11.8036641 52.4304625, 11.8036685 52.4304822, 11.803667 52.4305021, 11.8036597 52.4305215, 11.8036468 52.4305398, 11.8036287 52.4305564, 11.8036061 52.4305707, 11.8035796 52.4305824, 11.8035501 52.4305909)",,1,roundabout,
31694281,,secondary,50,True,False,13.699999999999998,"LINESTRING (11.8033057 52.4304949, 11.8033057 52.4304824, 11.8033086 52.4304667, 11.8033152 52.4304514, 11.8033253 52.4304368, 11.8033387 52.4304233, 11.8033551 52.430411, 11.8033742 52.4304004, 11.8033956 52.4303914)",,1,roundabout,
"[1165657272, 8064128, 1165657271]",Straße der Jugend,secondary,50,False,True,84.46600000000001,"LINESTRING (11.8033057 52.4304949, 11.803259 52.4304969, 11.8032131 52.4305011, 11.8031755 52.4305044, 11.8031468 52.430507, 11.8031381 52.4305078, 11.8029107 52.4305238, 11.802178 52.4305866, 11.802071 52.4305955)",,2,,L 31
112352500,Willi-Bredel-Straße,residential,50,False,False,32.358,"LINESTRING (11.8029682 52.4362547, 11.8029642 52.4362235, 11.8029268 52.4359648)",,,,
