osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,bridge,geometry,junction
"[1150743355, 36194379, 23905716, 23905713]",3,L 415,Rosenfelder Straße,secondary,50,False,False,277.06700000000006,yes,"LINESTRING (8.5771419 48.2943105, 8.5769837 48.2942327, 8.5768554 48.2941378, 8.576476 48.2937467, 8.5762253 48.2935022, 8.5760469 48.2932741, 8.5759937 48.2932006, 8.5756457 48.2926641, 8.5755702 48.292571, 8.5754875 48.2925156, 8.5754319 48.2925033, 8.575379 48.2924997, 8.5752317 48.2925075, 8.5751644 48.2925172, 8.5751183 48.2925235, 8.5749477 48.2925422)",
36194416,,L 415,Rosenfelder Straße,secondary,50,False,True,56.581,yes,"LINESTRING (8.5771419 48.2943105, 8.5772513 48.2943593, 8.5773674 48.2943754, 8.5778801 48.2944042)",
448823093,,,Neckarstraße,tertiary,,False,False,99.268,,"LINESTRING (8.5771419 48.2943105, 8.5770944 48.2943465, 8.5769227 48.2944767, 8.5769246 48.2946059, 8.5769548 48.2947228, 8.5770157 48.2949164, 8.5770263 48.2951423)",
24873509,2,L 415,Rottweiler Straße,secondary_link,50,False,False,331.27399999999994,,"LINESTRING (8.5754662 48.2891606, 8.5755611 48.2891136, 8.5756263 48.2890753, 8.5756835 48.2890335, 8.5757912 48.2889331, 8.5758801 48.2888457, 8.5760956 48.2885883, 8.5764088 48.2881732, 8.5767867 48.2876023, 8.5771733 48.2871165, 8.5773717 48.2869056, 8.577396 48.2868736, 8.5775431 48.2866938, 8.5775939 48.2866578, 8.5776532 48.2866508, 8.5777132 48.2866731)",
"[37758251, 857913700, 1150741564, 1150739751]","['2', '3']",L 415,Eugen-Frueth-Straße,secondary,50,False,False,296.587,,"LINESTRING (8.5754662 48.2891606, 8.5754133 48.2891346, 8.5753075 48.2891225, 8.5751713 48.2891559, 8.5750781 48.289225, 8.5750342 48.2892953, 8.5749326 48.2895428, 8.574876 48.2896845, 8.5748251 48.2897831, 8.5747401 48.2899033, 8.5746113 48.2900211, 8.5744302 48.2901496, 8.5742484 48.2902427, 8.5740517 48.2903254, 8.5738835 48.2903892, 8.5736044 48.2904453, 8.5731619 48.2904934, 8.572973 48.2905121, 8.5728866 48.2905206, 8.5728352 48.2905268, 8.5727938 48.2905323, 8.572576 48.2905613)",
"[1150741563, 37758252, 857913701]",3,L 415,Talstraße,secondary,50,False,True,339.173,,"LINESTRING (8.5754662 48.2891606, 8.5754923 48.2891995, 8.5754969 48.2892665, 8.5754562 48.2893394, 8.5752278 48.2896429, 8.5751567 48.2897564, 8.5750563 48.2899167, 8.57499 48.290066, 8.5749394 48.2902075, 8.5748505 48.2905587, 8.5747933 48.2907874, 8.5747468 48.2909137, 8.5746668 48.2910609, 8.5745612 48.2911928, 8.5744603 48.2913197, 8.5743402 48.2914459, 8.5741593 48.2916459, 8.5740848 48.2917413, 8.5740285 48.2918211, 8.574005 48.2918912, 8.5740018 48.2919385, 8.5739979 48.2919989)",
24974130,,,Kirchtorstraße,tertiary,,True,False,42.146,,"LINESTRING (8.572576 48.2905613, 8.5723145 48.2906075, 8.5720155 48.2906127)",
332815863,5,L 415,Eugen-Frueth-Straße,secondary,50,False,False,31.094,,"LINESTRING (8.572576 48.2905613, 8.5722508 48.2905318, 8.5721627 48.290514)",
"[857913700, 37758251, 1150741564, 1150739751]","['2', '3']",L 415,Eugen-Frueth-Straße,secondary,50,False,True,296.587,,"LINESTRING (8.572576 48.2905613, 8.5727938 48.2905323, 8.5728352 48.2905268, 8.5728866 48.2905206, 8.572973 48.2905121, 8.5731619 48.2904934, 8.5736044 48.2904453, 8.5738835 48.2903892, 8.5740517 48.2903254, 8.5742484 48.2902427, 8.5744302 48.2901496, 8.5746113 48.2900211, 8.5747401 48.2899033, 8.5748251 48.2897831, 8.574876 48.2896845, 8.5749326 48.2895428, 8.5750342 48.2892953, 8.5750781 48.289225, 8.5751713 48.2891559, 8.5753075 48.2891225, 8.5754133 48.2891346, 8.5754662 48.2891606)",
997209626,,,Mauserstraße,tertiary,,True,False,15.461,,"LINESTRING (8.5721627 48.290514, 8.5720155 48.2906127)",
37758249,2,L 415,Wettestraße,secondary,50,False,False,238.337,,"LINESTRING (8.5721627 48.290514, 8.572045 48.2904782, 8.5719358 48.290428, 8.5714866 48.290319, 8.5706105 48.2900946, 8.5702706 48.2900097, 8.5702174 48.2899964, 8.5701837 48.2899879, 8.5693315 48.2897696, 8.5692687 48.2897594, 8.5692207 48.2897526, 8.5691614 48.2897491)",
332815863,5,L 415,Eugen-Frueth-Straße,secondary,50,False,True,31.094,,"LINESTRING (8.5721627 48.290514, 8.5722508 48.2905318, 8.572576 48.2905613)",
359189325,,,Mauserstraße,residential,30,False,True,93.177,,"LINESTRING (8.5721627 48.290514, 8.5722474 48.2904374, 8.5722993 48.2903775, 8.5724487 48.2903379, 8.5727504 48.2903676, 8.5730039 48.2903502, 8.5732857 48.2902995)",
"[1150740897, 25483738]",3,L 415,Talstraße,secondary_link,50,False,False,141.60000000000002,,"LINESTRING (8.5756193 48.293533, 8.5754939 48.2935137, 8.5753797 48.2934564, 8.5753186 48.2934049, 8.5752881 48.2933435, 8.575279 48.2932822, 8.5753027 48.2932213, 8.5753541 48.2931564, 8.5754145 48.2930806, 8.5754441 48.293006, 8.575432 48.2929314, 8.575397 48.2928742, 8.5753403 48.2928269, 8.575108 48.2927273, 8.5750625 48.2927054, 8.5750034 48.2926572, 8.5749477 48.2925422)",
"[991653538, 57922292]","['2', '3']",L 424,Bahnhofstraße,primary,,False,False,138.577,,"LINESTRING (8.5756193 48.293533, 8.5755454 48.2938545, 8.5755077 48.29405, 8.5754425 48.2942407, 8.5752336 48.2946483, 8.5751842 48.2947403)",
"[215636020, 1150741934]",3,L 424,,primary,100,False,True,264.502,,"LINESTRING (8.5756193 48.293533, 8.5756343 48.2934607, 8.5757156 48.2930364, 8.5757909 48.292662, 8.5758188 48.29241, 8.5758242 48.2921691, 8.5758029 48.2918575, 8.5757336 48.2911643)",
24873509,2,L 415,Rottweiler Straße,secondary_link,50,False,True,331.274,,"LINESTRING (8.5777132 48.2866731, 8.5776532 48.2866508, 8.5775939 48.2866578, 8.5775431 48.2866938, 8.577396 48.2868736, 8.5773717 48.2869056, 8.5771733 48.2871165, 8.5767867 48.2876023, 8.5764088 48.2881732, 8.5760956 48.2885883, 8.5758801 48.2888457, 8.5757912 48.2889331, 8.5756835 48.2890335, 8.5756263 48.2890753, 8.5755611 48.2891136, 8.5754662 48.2891606)",
"[215636020, 215636021]",,L 424,,primary,"['100', '70']",False,False,525.195,,"LINESTRING (8.5777132 48.2866731, 8.5775556 48.2868982, 8.5774246 48.2870855, 8.5770982 48.2875657, 8.5766392 48.2883773, 8.5761614 48.2892494, 8.5759037 48.2898684, 8.5757635 48.2905407, 8.5757254 48.2908241, 8.5757336 48.2911643)",
24974130,,,Kirchtorstraße,tertiary,,True,False,39.731,,"LINESTRING (8.5720155 48.2906127, 8.5718479 48.2906648, 8.5716695 48.2907754, 8.5716046 48.290833)",
25484080,,,Hauptstraße,living_street,,True,False,100.05799999999999,,"LINESTRING (8.5707938 48.2913673, 8.5708185 48.2914559, 8.5708319 48.2915093, 8.5708595 48.2915437, 8.5711204 48.291687, 8.571514 48.2918258, 8.5715295 48.2918312, 8.5716447 48.2918676, 8.5716701 48.291913, 8.5716597 48.2919627)",
1254392641,,,Hauptstraße,tertiary,,True,False,15.347999999999999,,"LINESTRING (8.5707938 48.2913673, 8.5707562 48.2913866, 8.5706991 48.2913906, 8.5706031 48.2913666)",
24974138,,,Hauptstraße,tertiary,,True,False,50.557,,"LINESTRING (8.5693637 48.2906691, 8.5692884 48.2906537, 8.5690831 48.2906322, 8.5689428 48.2906201, 8.5687992 48.2905961, 8.5686996 48.2905697)",
25484065,,,Schuhmarktplatz,living_street,,False,True,26.479,,"LINESTRING (8.5693637 48.2906691, 8.5693909 48.2906371, 8.5694214 48.2906084, 8.5694962 48.2905469, 8.569582 48.2904811)",
577392196,,,Hauptstraße,tertiary,,False,True,12.154,,"LINESTRING (8.5686077 48.2904791, 8.5686996 48.2905697)",
36825857,1,,,tertiary,,True,False,14.74,,"LINESTRING (8.5686077 48.2904791, 8.5685851 48.2904861, 8.5685604 48.2904882, 8.5685359 48.2904853, 8.5685139 48.2904775, 8.5684966 48.2904656, 8.5684855 48.2904507, 8.5684818 48.2904344, 8.5684857 48.290418)",roundabout
24974182,,,Lindenstraße,tertiary,,False,True,147.688,,"LINESTRING (8.5650132 48.2895599, 8.5650927 48.2896011, 8.5651829 48.2896223, 8.5652421 48.2896271, 8.5652831 48.2896305, 8.5654225 48.289634, 8.5661328 48.2896461, 8.5666268 48.2896429, 8.5669768 48.2896814)",
"[836332776, 836332777, 25027147, 25027148]",2,L 415,,secondary,50,False,True,87.521,yes,"LINESTRING (8.5650132 48.2895599, 8.5651088 48.2894909, 8.5654393 48.2891346, 8.5654996 48.2890784, 8.5656036 48.2890032, 8.5657288 48.2889421)",
24974167,,,Obertorplatz,tertiary,,False,False,75.78300000000002,,"LINESTRING (8.5689335 48.2897507, 8.5689122 48.2897941, 8.5688757 48.2898685, 8.5688174 48.2899337, 8.5687557 48.2900105, 8.5687277 48.2900584, 8.5686924 48.2901325, 8.5686821 48.2901994, 8.5686721 48.2902734, 8.5686366 48.2903355, 8.5685908 48.2903843)",
37758249,2,L 415,Wettestraße,secondary,50,False,True,16.867,,"LINESTRING (8.5689335 48.2897507, 8.5690709 48.2897515, 8.5691614 48.2897491)",
"[37758250, 836332771, 836332773]","['2', '3']",L 415,,secondary,50,False,False,84.38999999999999,,"LINESTRING (8.5689335 48.2897507, 8.5688331 48.2897349, 8.568744 48.2897072, 8.5685821 48.289641, 8.5685259 48.289618, 8.5683475 48.2895243, 8.5679884 48.2893375)",
25027065,,,Pfalzstraße,residential,,False,False,33.753,,"LINESTRING (8.5706031 48.2913666, 8.5705155 48.2914291, 8.5702666 48.291571)",
"[1254392641, 24974138]",,,Hauptstraße,tertiary,,True,False,51.897000000000006,,"LINESTRING (8.5706031 48.2913666, 8.570511 48.2913122, 8.5703328 48.2912146, 8.5701386 48.2911033, 8.5700921 48.2910511)",
24974138,,,Hauptstraße,tertiary,,True,False,16.719,,"LINESTRING (8.5695605 48.290743, 8.5693637 48.2906691)",
25027065,,,Pfalzstraße,residential,,False,True,17.955,,"LINESTRING (8.570077 48.2916718, 8.5702666 48.291571)",
25027065,,,Pfalzstraße,residential,,False,False,97.853,,"LINESTRING (8.570077 48.2916718, 8.5699656 48.2916895, 8.5698804 48.2917415, 8.5696602 48.2918799, 8.5695299 48.2919487, 8.5694952 48.291967, 8.5692568 48.2921198, 8.5691723 48.2922111, 8.5691552 48.2922677)",
566625799,,,Kameralstraße,residential,,True,False,78.619,,"LINESTRING (8.570077 48.2916718, 8.5693197 48.2912586, 8.5692492 48.2912291)",
"[566625801, 1039832205]",,,Kameralstraße,residential,,False,True,61.997,,"LINESTRING (8.570077 48.2916718, 8.5703941 48.2918484, 8.5706558 48.2919941, 8.5707208 48.2920287)",
25027076,,,Spitalstraße,residential,,False,True,92.117,,"LINESTRING (8.5692492 48.2912291, 8.5691539 48.2914756, 8.5690292 48.2916522, 8.5690079 48.2916824, 8.56887 48.2918367, 8.5687376 48.2919773)",
566625794,,,Spitalstraße,residential,,True,False,59.693,,"LINESTRING (8.5692492 48.2912291, 8.5693151 48.2910257, 8.5693386 48.2909739, 8.5693969 48.2908989, 8.5694667 48.290828, 8.5695605 48.290743)",
25027124,,,Bösinger Steige,unclassified,30,False,True,67.217,,"LINESTRING (8.5662032 48.2886854, 8.5659228 48.2886615, 8.5657887 48.2886615, 8.5656907 48.2887049, 8.5656573 48.288773, 8.5656666 48.2888364, 8.5656977 48.2888892, 8.5657288 48.2889421)",
