osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,access,bridge
308427445,2,St 2019,Hauptstraße,secondary,50,False,False,42.053,"LINESTRING (10.0424547 48.3233874, 10.0429821 48.323529)",,
25824316,,,Goethestraße,residential,30,False,False,80.975,"LINESTRING (10.0424547 48.3233874, 10.0423244 48.3236135, 10.0422659 48.323715, 10.0420628 48.3240674)",,
308427445,2,St 2019,Hauptstraße,secondary,50,False,True,127.041,"LINESTRING (10.0424547 48.3233874, 10.0421402 48.3233035, 10.0417012 48.3231863, 10.0416583 48.3231754, 10.0413662 48.3231021, 10.0410979 48.3230326, 10.0409913 48.3230054, 10.0408549 48.3229707)",,
26036922,,,Ulrichstraße,residential,30,False,True,240.73699999999997,"LINESTRING (10.0470452 48.3215278, 10.0472304 48.3215978, 10.0473739 48.3216414, 10.0478601 48.3217668, 10.0478825 48.3217731, 10.048177 48.3218559, 10.0482891 48.3218874, 10.0483438 48.3219028, 10.0487273 48.3220106, 10.0487766 48.3220245, 10.0488606 48.3220481, 10.0489524 48.322073, 10.0491353 48.3221226, 10.0491722 48.3221326, 10.049377 48.3221882, 10.0495408 48.3222327, 10.0499292 48.3223381, 10.050052 48.3223315)",,
1106888660,,St 2031,Kemptener Straße,secondary,50,False,False,41.066,"LINESTRING (10.0470452 48.3215278, 10.0470324 48.3215355, 10.0467151 48.321775, 10.0466777 48.3218046)",,
"[79087210, 1106888660]",,St 2031,Kemptener Straße,secondary,50,False,True,182.562,"LINESTRING (10.0470452 48.3215278, 10.0472825 48.3213784, 10.0473017 48.3213666, 10.0475185 48.3212541, 10.0475842 48.32122, 10.0476886 48.3211784, 10.0478395 48.3211173, 10.0479333 48.321084, 10.0480327 48.3210476, 10.0481817 48.3209894, 10.0482902 48.3209473, 10.0484745 48.3208734, 10.0485932 48.3208188, 10.0487674 48.3207317, 10.0488201 48.320703, 10.0490487 48.3205784)",,
"[952121011, 308427446]",3,St 2019,Hauptstraße,secondary,50,False,True,94.862,"LINESTRING (10.0441867 48.323822, 10.0440546 48.3237956, 10.0437566 48.3237257, 10.0433291 48.3236177, 10.0432211 48.3235897, 10.0429821 48.323529)",,
671911715,,,Hauptstraße,tertiary,20,False,False,86.31700000000001,"LINESTRING (10.0441867 48.323822, 10.0443224 48.3238533, 10.0445008 48.3239068, 10.044758 48.3240137, 10.0448759 48.3240738, 10.0451746 48.3242259)",,
"[4452464, 952121009]","['2', '3']",St 2031,Kemptener Straße,secondary,50,False,False,185.75599999999997,"LINESTRING (10.0441867 48.323822, 10.0441601 48.3238897, 10.0441419 48.3239503, 10.0441288 48.3240032, 10.0441018 48.3241775, 10.04406 48.3243255, 10.0439906 48.3244746, 10.0439308 48.3245647, 10.0438252 48.3246847, 10.0436974 48.3248054, 10.0435849 48.3249117, 10.0434651 48.3250135, 10.0431337 48.3252968)",,
"[952121010, 8039834]",3,St 2031,Kemptener Straße,secondary,50,False,True,117.44500000000001,"LINESTRING (10.0441867 48.323822, 10.0442552 48.3236896, 10.0443099 48.3236119, 10.0444567 48.3234567, 10.0447628 48.3232342, 10.0448744 48.3231578, 10.0451219 48.3229845)",,
25922163,,,Trollingerstraße,residential,30,False,False,75.304,"LINESTRING (10.0490487 48.3205784, 10.0489457 48.3205229, 10.0482391 48.3201676)",,
"[79087210, 1106888660]",,St 2031,Kemptener Straße,secondary,50,False,False,182.562,"LINESTRING (10.0490487 48.3205784, 10.0488201 48.320703, 10.0487674 48.3207317, 10.0485932 48.3208188, 10.0484745 48.3208734, 10.0482902 48.3209473, 10.0481817 48.3209894, 10.0480327 48.3210476, 10.0479333 48.321084, 10.0478395 48.3211173, 10.0476886 48.3211784, 10.0475842 48.32122, 10.0475185 48.3212541, 10.0473017 48.3213666, 10.0472825 48.3213784, 10.0470452 48.3215278)",,
49325602,,,Ortsstraße,tertiary,40,False,True,17.633,"LINESTRING (10.0511973 48.3259444, 10.0513923 48.3260357)",,
27547550,,,Sonnenstraße,residential,30,False,False,260.27700000000004,"LINESTRING (10.0511973 48.3259444, 10.0512481 48.325776, 10.0512813 48.3256661, 10.0513278 48.3254629, 10.0513633 48.3253075, 10.0513523 48.3251284, 10.0513502 48.3250955, 10.051336 48.3248633, 10.0513312 48.3247863, 10.0513294 48.3247576, 10.051321 48.3246204, 10.051312 48.3244832, 10.0513255 48.3244331, 10.0513546 48.3243257, 10.0513747 48.324296, 10.0514848 48.3241335, 10.0515187 48.3240834, 10.0515639 48.3240049, 10.051683 48.323798, 10.051757 48.3236693)",,
49325602,,,Ortsstraße,tertiary,40,False,False,61.168,"LINESTRING (10.0511973 48.3259444, 10.0510755 48.3258831, 10.0509867 48.3258385, 10.0509052 48.3257903, 10.0507691 48.3257006, 10.0505697 48.325587)",,
"[799374083, 27547549]",,,Landgrabenweg,residential,"['20', '40']",False,False,417.10800000000006,"LINESTRING (10.0505697 48.325587, 10.050684 48.3254997, 10.0507208 48.3254274, 10.0507248 48.3254068, 10.0507305 48.3253776, 10.0507058 48.325305, 10.0506446 48.3251252, 10.0506258 48.3250702, 10.0505827 48.3249435, 10.0505357 48.3248057, 10.0504761 48.3246307, 10.0504594 48.3245782, 10.0504588 48.3245236, 10.0504734 48.3244732, 10.0505056 48.3244254, 10.0510366 48.3239282, 10.051292 48.3236535, 10.0514756 48.323459, 10.0516673 48.3232441, 10.0520581 48.3227888, 10.0524887 48.3222677)",,
"[25992200, 25511449, 33688462]",2,,Ortsstraße,tertiary,"['40', '30']",False,False,118.15899999999999,"LINESTRING (10.0505697 48.325587, 10.0504175 48.3255069, 10.0501929 48.3254372, 10.0500164 48.3254086, 10.0498756 48.325392, 10.0496348 48.3253691, 10.0494737 48.3253567, 10.0493564 48.3253471, 10.0492815 48.3253405, 10.0492149 48.3253347, 10.0491368 48.3253275, 10.0490879 48.3253119, 10.0490708 48.3252938)",,
49325602,,,Ortsstraße,tertiary,40,False,True,61.168000000000006,"LINESTRING (10.0505697 48.325587, 10.0507691 48.3257006, 10.0509052 48.3257903, 10.0509867 48.3258385, 10.0510755 48.3258831, 10.0511973 48.3259444)",,
25824277,,,Blumenweg,residential,30,False,True,180.78900000000004,"LINESTRING (10.0482084 48.3252857, 10.0482019 48.3251735, 10.0481847 48.3250652, 10.048176 48.3250107, 10.0481384 48.3248893, 10.0480953 48.32475, 10.0480584 48.3246726, 10.0480071 48.3245649, 10.047923 48.324437, 10.0478113 48.3242394, 10.0477443 48.3241137, 10.0477064 48.3240471, 10.0476625 48.3239701, 10.0475449 48.3237306)",,
"[963310329, 33688461]",2,,Hauptstraße,tertiary,20,False,False,64.06500000000001,"LINESTRING (10.0482084 48.3252857, 10.0485111 48.3252958, 10.0488122 48.3253077, 10.0489242 48.325311, 10.0489913 48.3253084, 10.0490708 48.3252938)",,
33688461,,,Hauptstraße,tertiary,20,False,True,112.33399999999999,"LINESTRING (10.0482084 48.3252857, 10.0480845 48.3252803, 10.0477991 48.3252517, 10.047739 48.32524, 10.0476998 48.325232, 10.0474359 48.3251704, 10.047377 48.3251555, 10.047284 48.3251293, 10.0470368 48.3250511, 10.0467899 48.3249558)",,
