osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,lanes,access
224882055,K 6736,Brechgrube,tertiary,50,False,False,22.677,"LINESTRING (9.2427091 48.3110774, 9.2425912 48.311136, 9.2424424 48.3111741)",,,
224882055,K 6736,Brechgrube,tertiary,50,False,True,118.122,"LINESTRING (9.2427091 48.3110774, 9.242829 48.3109887, 9.242906 48.3108961, 9.2429399 48.3108553, 9.2429827 48.3107089, 9.2429964 48.3106621, 9.2430265 48.3105281, 9.2430567 48.3103933, 9.2431028 48.3102587, 9.2431604 48.3101445, 9.2432194 48.3100946)",,,
1212798305,,In der Braike,residential,50,False,False,57.506,"LINESTRING (9.2427091 48.3110774, 9.2427657 48.3111179, 9.2429068 48.3112188, 9.2433931 48.3112393)",,,
32807195,,An der Seckach,residential,30,False,False,68.384,"LINESTRING (9.2460386 48.3088532, 9.2458454 48.3085639, 9.2457327 48.3083838, 9.2456405 48.3083006)",,,
55938043,K 6736,Marktstraße,tertiary,50,False,False,63.736,"LINESTRING (9.2460386 48.3088532, 9.2462595 48.308811, 9.2465857 48.3087454, 9.246775 48.3087125, 9.2468674 48.3086964)",,,
"[55938042, 55938043, 32796190]",K 6736,Marktstraße,tertiary,50,False,True,39.669,"LINESTRING (9.2460386 48.3088532, 9.2459418 48.3088692, 9.2458207 48.3088781, 9.2456764 48.3088859, 9.2455064 48.3088846)",yes,,
1054353400,,Marktstraße,residential,50,False,True,19.906,"LINESTRING (9.2449748 48.3087607, 9.2448247 48.3086121)",,,
32795903,K 6736,Brechgrube,tertiary,50,False,False,23.354,"LINESTRING (9.2449748 48.3087607, 9.2448781 48.3088182, 9.2448604 48.3088271, 9.2447379 48.3088995)",,,
32796190,K 6736,Marktstraße,tertiary,50,False,False,42.137,"LINESTRING (9.2449748 48.3087607, 9.2451735 48.3088345, 9.2453304 48.3088663, 9.2455064 48.3088846)",,,
"[27949956, 27949957, 27949958]",,Mühlgasse,residential,50,False,False,339.0829999999999,"LINESTRING (9.2455064 48.3088846, 9.2455132 48.308928, 9.2455378 48.3090843, 9.2455488 48.3091547, 9.2455156 48.3093082, 9.2455243 48.3095308, 9.2455556 48.3096861, 9.245628 48.3098876, 9.2456865 48.3099978, 9.2457984 48.3102087, 9.2458614 48.3102967, 9.2460022 48.3104932, 9.2460674 48.3105668, 9.2461464 48.3106128, 9.2462567 48.3106359, 9.2463092 48.3106307, 9.246393 48.3106254, 9.2465475 48.310581, 9.2467868 48.310489, 9.2468442 48.3104594, 9.2471515 48.3102372, 9.247256 48.3101699, 9.2473178 48.3101302, 9.2473748 48.3101168, 9.2476826 48.3100446)",yes,1,
"[55938042, 55938043, 32796190]",K 6736,Marktstraße,tertiary,50,False,False,39.669000000000004,"LINESTRING (9.2455064 48.3088846, 9.2456764 48.3088859, 9.2458207 48.3088781, 9.2459418 48.3088692, 9.2460386 48.3088532)",yes,,
32796190,K 6736,Marktstraße,tertiary,50,False,True,42.137,"LINESTRING (9.2455064 48.3088846, 9.2453304 48.3088663, 9.2451735 48.3088345, 9.2449748 48.3087607)",,,
32795903,K 6736,Brechgrube,tertiary,50,False,False,175.17299999999997,"LINESTRING (9.2447379 48.3088995, 9.2446217 48.3089633, 9.2444699 48.3090719, 9.2441778 48.3092751, 9.2438363 48.3096557, 9.2436968 48.3097841, 9.2434501 48.3099447, 9.2432194 48.3100946)",,,
32795903,K 6736,Brechgrube,tertiary,50,False,True,23.354,"LINESTRING (9.2447379 48.3088995, 9.2448604 48.3088271, 9.2448781 48.3088182, 9.2449748 48.3087607)",,,
34060020,,Mauritiusweg,residential,50,False,False,100.54599999999999,"LINESTRING (9.2447379 48.3088995, 9.2447674 48.308944, 9.2449064 48.3091535, 9.2449239 48.3091997, 9.2449884 48.3094082, 9.24499 48.3096538, 9.2449906 48.3097157, 9.2449952 48.3097742)",,,
603862852,,Kapellgasse,residential,50,False,True,126.87200000000001,"LINESTRING (9.2385631 48.3075327, 9.238695 48.3074899, 9.238783 48.3074614, 9.2391854 48.3074078, 9.2392656 48.307398, 9.2396624 48.3073496, 9.2398684 48.3073245, 9.2400453 48.3073029, 9.2401505 48.3072901, 9.2402284 48.3072806)",,,
32806190,,Mühltalstraße,residential,50,False,True,27.667,"LINESTRING (9.2397341 48.3043872, 9.2397861 48.304451, 9.2398432 48.3046231)",,,
31821393,,Vorstadt,residential,50,False,False,218.40999999999997,"LINESTRING (9.2482587 48.3119539, 9.24826 48.3119116, 9.2482646 48.3117672, 9.2482727 48.3115124, 9.2482526 48.3114517, 9.2482303 48.3113843, 9.2481574 48.3111636, 9.2480716 48.3109043, 9.2479875 48.3106497, 9.2479388 48.3105026, 9.2479048 48.3104418, 9.2476921 48.3100616, 9.2476826 48.3100446)",,,
32808489,K 6736,Talweg,tertiary,50,False,False,24.837,"LINESTRING (9.2468674 48.3086964, 9.2471945 48.3086458)",,,
