osmid,lanes,name,highway,oneway,reversed,length,geometry,ref,maxspeed,bridge,junction
32573126,2,Ludwigstraße,residential,False,False,16.957,"LINESTRING (12.1308518 50.1697265, 12.1309451 50.1698668)",,,,
31978328,,Ludwigstraße,residential,False,False,37.427,"LINESTRING (12.1308518 50.1697265, 12.1307869 50.1697219, 12.1307241 50.1697046, 12.1303782 50.1695867)",,,,
"[223428481, 223429223]",2,"['Schloßstraße', 'Marktplatz']",residential,False,False,54.888000000000005,"LINESTRING (12.1308518 50.1697265, 12.130937 50.1697084, 12.1310325 50.1696634, 12.1311208 50.1696019, 12.131281 50.169345)",,,,
34775220,,Brunnenstraße,residential,True,False,41.28,"LINESTRING (12.1234714 50.169947, 12.1228995 50.1698867)",,,,
30912107,2,Weißenbacher Straße,secondary,False,False,147.433,"LINESTRING (12.1234714 50.169947, 12.1236414 50.1699806, 12.1238774 50.1699989, 12.1241187 50.1699961, 12.1243122 50.169982, 12.1245371 50.1699509, 12.1249793 50.1698309, 12.125233 50.169787, 12.125397 50.1697637, 12.1254724 50.169753)",St 2178,50,,
30912107,2,Weißenbacher Straße,secondary,False,True,28.74,"LINESTRING (12.1234714 50.169947, 12.1233787 50.1699085, 12.1231328 50.1698064)",St 2178,50,,
30840272,,Hohenberger Straße,secondary,False,True,28.822,"LINESTRING (12.1365524 50.164907, 12.1365411 50.1651661)",St 2178,,,
31978377,,Heidestraße,residential,False,True,102.165,"LINESTRING (12.1365524 50.164907, 12.1360327 50.1648051, 12.1360124 50.1648011, 12.1355691 50.1647142, 12.1353187 50.1647502, 12.1352015 50.1648095)",,,,
8381346,,Hohenberger Straße,residential,False,False,83.051,"LINESTRING (12.1344845 50.1674299, 12.1337124 50.1679896)",,,,
31978332,,Schützenstraße,secondary,False,True,83.186,"LINESTRING (12.1344845 50.1674299, 12.133516 50.1670118)",St 2178,,,
30840272,,Hohenberger Straße,secondary,False,False,302.79200000000003,"LINESTRING (12.1344845 50.1674299, 12.1347315 50.1672844, 12.1348847 50.1671941, 12.1350725 50.1670835, 12.1354899 50.1668376, 12.1355634 50.1667927, 12.1357975 50.1666313, 12.1359193 50.1665266, 12.1362331 50.1661488, 12.1362833 50.1660321, 12.1364132 50.16573, 12.1365411 50.1651661)",St 2178,,,
8381346,,Hohenberger Straße,residential,False,True,83.051,"LINESTRING (12.1337124 50.1679896, 12.1344845 50.1674299)",,,,
35381597,,Körnerstraße,residential,False,False,82.097,"LINESTRING (12.1337124 50.1679896, 12.1327377 50.1675955)",,,,
"[8381346, 223380500]",,Hohenberger Straße,residential,False,False,142.877,"LINESTRING (12.1337124 50.1679896, 12.1336342 50.1680383, 12.1333457 50.1682178, 12.1329728 50.1683988, 12.1328546 50.1684526, 12.1326898 50.1685209, 12.13216 50.1687292, 12.1321035 50.1687484)",,,,
223381621,,Schloßberg,residential,False,True,29.854,"LINESTRING (12.1321035 50.1687484, 12.1318162 50.1685529)",,,,
"[8381346, 223380500]",,Hohenberger Straße,residential,False,True,142.877,"LINESTRING (12.1321035 50.1687484, 12.13216 50.1687292, 12.1326898 50.1685209, 12.1328546 50.1684526, 12.1329728 50.1683988, 12.1333457 50.1682178, 12.1336342 50.1680383, 12.1337124 50.1679896)",,,,
"[480404597, 480404598]",,Hohenberger Straße,residential,False,False,51.712999999999994,"LINESTRING (12.1321035 50.1687484, 12.1320459 50.1687729, 12.1315015 50.1690084)",,,,
"[266311427, 31978331]",,Burgstraße,residential,True,False,90.70100000000001,"LINESTRING (12.1305325 50.1688, 12.1306192 50.1686695, 12.130634 50.1686483, 12.1306859 50.1685658, 12.130709 50.1685193, 12.13082 50.1682678, 12.1308124 50.1680163)",,,,
"[185267040, 230487739]",,"['Schloßplatz', 'Talstraße']",residential,False,"[False, True]",72.866,"LINESTRING (12.1305325 50.1688, 12.1310123 50.1689168, 12.1312666 50.1689611, 12.1315015 50.1690084)",,,,
