osmid,name,highway,maxspeed,width,oneway,reversed,length,geometry,ref,lanes,bridge,access,junction
9703678,Huntetor,tertiary,30,,False,False,108.566,"LINESTRING (8.4435426 52.8993837, 8.443426 52.8992514, 8.4432934 52.8991007, 8.4431757 52.8989671, 8.4428717 52.8986054, 8.4427825 52.8985222)",,2,,,
"[28048721, 29344914, 9703678]","['Huntetor', 'Zwischenbrücken']",tertiary,30,,False,False,146.684,"LINESTRING (8.4427825 52.8985222, 8.4426725 52.8984336, 8.4425461 52.8983429, 8.4423013 52.8982089, 8.4421796 52.8981611, 8.4419829 52.898101, 8.4417325 52.8980246, 8.4414945 52.897959, 8.4409644 52.8978354)",,2,yes,,
9703678,Huntetor,tertiary,30,,False,True,108.566,"LINESTRING (8.4427825 52.8985222, 8.4428717 52.8986054, 8.4431757 52.8989671, 8.4432934 52.8991007, 8.443426 52.8992514, 8.4435426 52.8993837)",,2,,,
29344914,Zwischenbrücken,tertiary,30,,False,False,16.643,"LINESTRING (8.4409644 52.8978354, 8.4407345 52.8977791)",,,,,
9919373,Mühlendamm,residential,,,False,False,153.399,"LINESTRING (8.4409644 52.8978354, 8.4408648 52.8979416, 8.4408373 52.8979781, 8.4407346 52.8981147, 8.4404924 52.8984368, 8.4404349 52.8984479, 8.4402497 52.8983993, 8.4402004 52.8984116, 8.4401122 52.8985262, 8.4400572 52.8985977, 8.4399263 52.8989059)",,,,,
"[28048721, 29344914, 9703678]","['Huntetor', 'Zwischenbrücken']",tertiary,30,,False,True,146.684,"LINESTRING (8.4409644 52.8978354, 8.4414945 52.897959, 8.4417325 52.8980246, 8.4419829 52.898101, 8.4421796 52.8981611, 8.4423013 52.8982089, 8.4425461 52.8983429, 8.4426725 52.8984336, 8.4427825 52.8985222)",,2,yes,,
9888886,Mühlenstraße,living_street,,,False,False,6.383,"LINESTRING (8.4398825 52.8976112, 8.4398346 52.8976608)",,,,,
65747877,Huntestraße,living_street,,,False,False,90.935,"LINESTRING (8.4398825 52.8976112, 8.4396963 52.897589, 8.4395985 52.8975759, 8.4390571 52.8975035, 8.4389936 52.8975021, 8.4385463 52.897492)",,,,,
991684162,Wittekindstraße,tertiary,30,5,False,False,122.604,"LINESTRING (8.4398825 52.8976112, 8.4398875 52.8974753, 8.439932 52.8972991, 8.4399292 52.8972196, 8.4399098 52.8971516, 8.4397984 52.897037, 8.4395893 52.8968689, 8.4395159 52.8967607, 8.4394132 52.8965917)",,,,,
"[43658872, 43658870, 65747900, 1209683606]",Zwischenbrücken,tertiary,30,,False,True,60.182,"LINESTRING (8.4398825 52.8976112, 8.4400836 52.8976616, 8.4402894 52.8976972, 8.4406929 52.8977714, 8.4407345 52.8977791)",,,yes,,
9702719,Deekenstraße,residential,50,,False,True,49.839999999999996,"LINESTRING (8.432865 52.89475, 8.4327994 52.894762, 8.4326274 52.8947668, 8.432373 52.8947781, 8.4321276 52.8947959)",,3,,,
28048720,Westertor,living_street,,,False,False,81.72500000000001,"LINESTRING (8.432865 52.89475, 8.4329434 52.894846, 8.4330242 52.8948828, 8.4332508 52.8949356, 8.4335413 52.8950091, 8.4338837 52.8951109)",,,,,
"[1209689225, 109407187]",Deekenstraße,residential,50,,False,False,145.048,"LINESTRING (8.432865 52.89475, 8.4330085 52.8946763, 8.4331246 52.8945756, 8.4333022 52.8943864, 8.433381 52.8943024, 8.4334613 52.8942174, 8.433538 52.8941403, 8.4337502 52.8938573, 8.4339076 52.8936198)",,,,,
9702719,Deekenstraße,residential,50,,False,False,49.83999999999999,"LINESTRING (8.4321276 52.8947959, 8.432373 52.8947781, 8.4326274 52.8947668, 8.4327994 52.894762, 8.432865 52.89475)",,3,,,
9703493,Visbeker Straße,tertiary,50,,False,False,67.55999999999999,"LINESTRING (8.4321276 52.8947959, 8.4320619 52.8946236, 8.4319646 52.8945035, 8.431761 52.8943366, 8.4316795 52.8942809, 8.4316624 52.8942692)",,2,,,
31959021,Heemstraße,tertiary,50,,False,True,353.76300000000003,"LINESTRING (8.4321276 52.8947959, 8.4321588 52.8949459, 8.4321535 52.8951251, 8.4321417 52.8953573, 8.4321511 52.8955598, 8.4321757 52.8956982, 8.4322533 52.8959537, 8.4323106 52.8961022, 8.4324596 52.8963643, 8.4325646 52.8965372, 8.4326266 52.8966397, 8.4326497 52.8966746, 8.4327274 52.896783, 8.4327733 52.896841, 8.4330754 52.8972391, 8.4333436 52.8975871, 8.4335203 52.8978164)",,,,,
730907689,Ahlhorner Straße,tertiary,50,,False,False,111.622,"LINESTRING (8.4321276 52.8947959, 8.4308893 52.8950474, 8.4306747 52.8950901, 8.4305496 52.8951144)",,2,,,
9703777,Bahnhofstraße,living_street,,,False,False,86.22200000000001,"LINESTRING (8.4362412 52.8973704, 8.436194 52.897377, 8.4355143 52.8974798, 8.4349942 52.8975585)",,,,,
47846020,Westerstraße,living_street,,,False,True,76.239,"LINESTRING (8.4362412 52.8973704, 8.4360528 52.897064, 8.4359399 52.8968918, 8.4358415 52.8967286)",,,,,
767343085,Westerstraße,living_street,,,False,False,30.624,"LINESTRING (8.4362412 52.8973704, 8.4363963 52.8975657, 8.4364888 52.8975844)",,,,,
9703777,Bahnhofstraße,living_street,,,False,True,86.22200000000001,"LINESTRING (8.4349942 52.8975585, 8.4355143 52.8974798, 8.436194 52.897377, 8.4362412 52.8973704)",,,,,
9773596,Neue Straße,living_street,,,False,False,67.793,"LINESTRING (8.4349942 52.8975585, 8.4348242 52.8972576, 8.4346337 52.8969894)",,,,,
896370141,Neue Straße,living_street,,,False,True,91.252,"LINESTRING (8.4349942 52.8975585, 8.4350447 52.8976554, 8.4351208 52.8978344, 8.4351304 52.8979067, 8.4350868 52.8983677)",,,,,
"[48395219, 896370142]",Bahnhofstraße,"['living_street', 'residential']",50,,False,False,103.012,"LINESTRING (8.4349942 52.8975585, 8.4345243 52.8976256, 8.4343474 52.8976548, 8.4342922 52.8976643, 8.4336174 52.8977973, 8.4335203 52.8978164)",,,,,
31959021,Heemstraße,tertiary,50,,False,False,353.76300000000003,"LINESTRING (8.4335203 52.8978164, 8.4333436 52.8975871, 8.4330754 52.8972391, 8.4327733 52.896841, 8.4327274 52.896783, 8.4326497 52.8966746, 8.4326266 52.8966397, 8.4325646 52.8965372, 8.4324596 52.8963643, 8.4323106 52.8961022, 8.4322533 52.8959537, 8.4321757 52.8956982, 8.4321511 52.8955598, 8.4321417 52.8953573, 8.4321535 52.8951251, 8.4321588 52.8949459, 8.4321276 52.8947959)",,,,,
"[732218247, 47929545, 47929540, 631071529]",Heemstraße,tertiary,50,,False,True,263.777,"LINESTRING (8.4335203 52.8978164, 8.4335867 52.8979528, 8.4336374 52.898089, 8.4336779 52.8982513, 8.4337016 52.8984146, 8.4337613 52.8987704, 8.4337888 52.8989088, 8.4338193 52.8990224, 8.4338689 52.8991436, 8.4339158 52.8992493, 8.4340163 52.8994102, 8.4340966 52.8994984, 8.4342199 52.8996261, 8.4343467 52.8997153, 8.4345387 52.8998427, 8.4346547 52.899924, 8.4347626 52.8999983)",,,,,
"[48395219, 896370142]",Bahnhofstraße,"['residential', 'living_street']",50,,False,True,103.012,"LINESTRING (8.4335203 52.8978164, 8.4336174 52.8977973, 8.4342922 52.8976643, 8.4343474 52.8976548, 8.4345243 52.8976256, 8.4349942 52.8975585)",,,,,
"[9787241, 730907690, 1082472815, 829585434, 10611710]","['Bahnhofstraße', 'Ladestraße']",residential,30,,False,"[False, True]",435.771,"LINESTRING (8.4335203 52.8978164, 8.4333597 52.8978511, 8.4328966 52.8979511, 8.4326347 52.8980156, 8.4325177 52.8980173, 8.4323883 52.8979979, 8.4321921 52.8979086, 8.4319619 52.8978187, 8.4317758 52.8977352, 8.4317022 52.8976875, 8.4316555 52.8976288, 8.4316105 52.8975371, 8.4315607 52.8974359, 8.4315377 52.897389, 8.4314607 52.8972323, 8.4314131 52.8971355, 8.4313811 52.8970703, 8.4313302 52.8969667, 8.4313426 52.8967709, 8.4312352 52.8965607, 8.4312045 52.8965005, 8.4311316 52.8963213, 8.4310568 52.8961919, 8.431001 52.8960953, 8.4309176 52.8959386, 8.4308932 52.8958929, 8.4308034 52.8957013, 8.4307482 52.8955532, 8.4307273 52.8954331, 8.4305941 52.8951918, 8.4305496 52.8951144)",,,,,
"[1072035920, 9919354]",Landskrone,residential,,,False,True,34.406,"LINESTRING (8.4406678 52.8974752, 8.4407385 52.8976464, 8.4407411 52.897751, 8.4407345 52.8977791)",,,,,
9707695,Kleine Straße,living_street,,,False,True,106.767,"LINESTRING (8.4367356 52.896792, 8.4364486 52.8967792, 8.4364213 52.8967555, 8.4364286 52.8967135, 8.4365487 52.8960017)",,,,,
29355453,Burgstraße,living_street,,,False,False,149.163,"LINESTRING (8.4367356 52.896792, 8.4367555 52.8967224, 8.4368239 52.8965001, 8.4368643 52.8964223, 8.4372166 52.8960141, 8.4372791 52.8959433, 8.4373717 52.8958339, 8.4374946 52.8956626, 8.4375415 52.8955529)",,,,,
624138379,Am Markt,living_street,,,False,True,57.629000000000005,"LINESTRING (8.4367356 52.896792, 8.4367198 52.8969555, 8.4367193 52.896986, 8.4367155 52.8970349, 8.4367226 52.8971836, 8.4367555 52.8973083)",,,,permissive,
"[1115736313, 47313676]",Wittekindstraße,tertiary,30,5,False,False,121.96900000000001,"LINESTRING (8.4383013 52.895281, 8.4381825 52.8952122, 8.4376905 52.8949516, 8.4375966 52.8949072, 8.4374956 52.8948641, 8.4373746 52.8948335, 8.4370698 52.8947677, 8.436866 52.8947248, 8.4368034 52.8946901)",,2,,,
991684162,Wittekindstraße,tertiary,30,5,False,True,167.417,"LINESTRING (8.4383013 52.895281, 8.4384587 52.8953758, 8.438616 52.8954573, 8.4388038 52.8955842, 8.4388468 52.8956221, 8.4389068 52.8956835, 8.438958 52.8957475, 8.4390419 52.8958794, 8.4391267 52.8960376, 8.4393457 52.8964626, 8.4394132 52.8965917)",,,,,
"[1072035916, 991684166]",Burgstraße,living_street,,,False,True,59.265,"LINESTRING (8.4383013 52.895281, 8.4382578 52.8952977, 8.4382166 52.8953112, 8.4381323 52.8953414, 8.4375415 52.8955529)",,,,,
9707814,Sögestraße,living_street,,,False,False,20.395,"LINESTRING (8.4338837 52.8951109, 8.4341828 52.895078)",,,,,
896370140,Westerstraße,living_street,,,False,False,13.948,"LINESTRING (8.4338837 52.8951109, 8.4340568 52.8951804)",,,,,
28048720,Westertor,living_street,,,False,True,81.72500000000001,"LINESTRING (8.4338837 52.8951109, 8.4335413 52.8950091, 8.4332508 52.8949356, 8.4330242 52.8948828, 8.4329434 52.894846, 8.432865 52.89475)",,,,,
9707695,Kleine Straße,living_street,,,False,False,15.06,"LINESTRING (8.4365735 52.8952272, 8.4366218 52.89529, 8.4366234 52.8953562)",,,,,
9707814,Sögestraße,living_street,,,False,True,163.25099999999998,"LINESTRING (8.4365735 52.8952272, 8.4365196 52.8952606, 8.4359943 52.8952207, 8.434974 52.895137, 8.4341828 52.895078)",,,,,
26983712,Cornauer Tor,living_street,,,False,True,61.971000000000004,"LINESTRING (8.4365735 52.8952272, 8.4365928 52.8951805, 8.4367388 52.8947648, 8.4368034 52.8946901)",,,,,
43914319,Gildeplatz,residential,,,False,False,37.047,"LINESTRING (8.4394132 52.8965917, 8.4388785 52.8966751)",,,,,
991684162,Wittekindstraße,tertiary,30,5,False,False,167.41699999999997,"LINESTRING (8.4394132 52.8965917, 8.4393457 52.8964626, 8.4391267 52.8960376, 8.4390419 52.8958794, 8.438958 52.8957475, 8.4389068 52.8956835, 8.4388468 52.8956221, 8.4388038 52.8955842, 8.438616 52.8954573, 8.4384587 52.8953758, 8.4383013 52.895281)",,,,,
991684162,Wittekindstraße,tertiary,30,5,False,True,122.604,"LINESTRING (8.4394132 52.8965917, 8.4395159 52.8967607, 8.4395893 52.8968689, 8.4397984 52.897037, 8.4399098 52.8971516, 8.4399292 52.8972196, 8.439932 52.8972991, 8.4398875 52.8974753, 8.4398825 52.8976112)",,,,,
9703493,Visbeker Straße,tertiary,50,,False,True,191.67,"LINESTRING (8.4305118 52.8927434, 8.4304811 52.8928182, 8.430475 52.8928502, 8.4304707 52.8928728, 8.4304579 52.8929658, 8.4304979 52.8930507, 8.4306242 52.8932146, 8.4312033 52.8938654, 8.4313253 52.893999, 8.4315373 52.8941689, 8.4316624 52.8942692)",,2,,,
896370140,Westerstraße,living_street,,,False,True,13.948,"LINESTRING (8.4340568 52.8951804, 8.4338837 52.8951109)",,,,,
9773596,Neue Straße,living_street,,,False,True,222.26700000000002,"LINESTRING (8.4340568 52.8951804, 8.4337019 52.8955419, 8.4336589 52.8956972, 8.4337399 52.8958408, 8.4339175 52.8960391, 8.4339826 52.8961147, 8.4340994 52.8962638, 8.4341165 52.8962892, 8.4342198 52.8964431, 8.4342667 52.896505, 8.4346337 52.8969894)",,,,,
47846020,Westerstraße,living_street,,,False,False,149.741,"LINESTRING (8.4340568 52.8951804, 8.4343424 52.8953129, 8.4346239 52.8954525, 8.4349378 52.8956144, 8.4350784 52.8957162, 8.4351953 52.8958008, 8.4352335 52.8958628, 8.4352477 52.8958973, 8.4353603 52.8960386, 8.435458 52.8961865)",,,,,
9707814,Sögestraße,living_street,,,False,True,20.395,"LINESTRING (8.4341828 52.895078, 8.4338837 52.8951109)",,,,,
9707814,Sögestraße,living_street,,,False,False,163.25099999999998,"LINESTRING (8.4341828 52.895078, 8.434974 52.895137, 8.4359943 52.8952207, 8.4365196 52.8952606, 8.4365735 52.8952272)",,,,,
9779772,Kleine Wallstraße,living_street,,,True,False,173.983,"LINESTRING (8.4341828 52.895078, 8.4343868 52.8948517, 8.4346635 52.894749, 8.4349624 52.8947086, 8.4360207 52.8947066, 8.4364978 52.8947048)",,,,,
26983712,Cornauer Tor,living_street,,,False,False,61.971000000000004,"LINESTRING (8.4368034 52.8946901, 8.4367388 52.8947648, 8.4365928 52.8951805, 8.4365735 52.8952272)",,,,,
368763814,Kleine Wallstraße,living_street,,,False,True,20.761,"LINESTRING (8.4368034 52.8946901, 8.4367111 52.8947064, 8.4364978 52.8947048)",,,,,
"[1115736312, 9509366]",Kaiserstraße,tertiary,30,5,False,False,124.918,"LINESTRING (8.4368034 52.8946901, 8.4367887 52.8946399, 8.4368136 52.894479, 8.4368502 52.8942899, 8.4369007 52.8940038, 8.4369694 52.8936142, 8.4369767 52.8935735)",,2,,,
"[1115736313, 47313676]",Wittekindstraße,tertiary,30,5,False,True,121.96900000000001,"LINESTRING (8.4368034 52.8946901, 8.436866 52.8947248, 8.4370698 52.8947677, 8.4373746 52.8948335, 8.4374956 52.8948641, 8.4375966 52.8949072, 8.4376905 52.8949516, 8.4381825 52.8952122, 8.4383013 52.895281)",,2,,,
9888844,Düsternstraße,living_street,,,False,False,39.128,"LINESTRING (8.4359408 52.8994218, 8.4358521 52.8992864, 8.4357578 52.8990881)",,,,,
47846020,Westerstraße,living_street,,,False,False,65.539,"LINESTRING (8.435458 52.8961865, 8.4358415 52.8967286)",,,,,
9791936,Heiligenstraße,living_street,,,False,True,76.145,"LINESTRING (8.435458 52.8961865, 8.4361125 52.8960538, 8.4365487 52.8960017)",,,,,
47846020,Westerstraße,living_street,,,False,True,149.741,"LINESTRING (8.435458 52.8961865, 8.4353603 52.8960386, 8.4352477 52.8958973, 8.4352335 52.8958628, 8.4351953 52.8958008, 8.4350784 52.8957162, 8.4349378 52.8956144, 8.4346239 52.8954525, 8.4343424 52.8953129, 8.4340568 52.8951804)",,,,,
9703493,Visbeker Straße,tertiary,50,,False,False,191.67,"LINESTRING (8.4316624 52.8942692, 8.4315373 52.8941689, 8.4313253 52.893999, 8.4312033 52.8938654, 8.4306242 52.8932146, 8.4304979 52.8930507, 8.4304579 52.8929658, 8.4304707 52.8928728, 8.430475 52.8928502, 8.4304811 52.8928182, 8.4305118 52.8927434)",,2,,,
9703493,Visbeker Straße,tertiary,50,,False,True,67.56,"LINESTRING (8.4316624 52.8942692, 8.4316795 52.8942809, 8.431761 52.8943366, 8.4319646 52.8945035, 8.4320619 52.8946236, 8.4321276 52.8947959)",,2,,,
48363741,Bargloyer Straße,residential,,,False,True,81.668,"LINESTRING (8.4316624 52.8942692, 8.4314461 52.8943219, 8.4311177 52.8943536, 8.4308919 52.8943699, 8.4304708 52.8944006)",,,,,
9853309,An der Bahn,residential,,,False,True,25.985,"LINESTRING (8.4297729 52.8950318, 8.4298702 52.895258)",,,,,
9853309,An der Bahn,residential,,,False,False,90.78699999999999,"LINESTRING (8.4297729 52.8950318, 8.4296599 52.8947702, 8.4294082 52.8942456)",,,,,
11656998,Brauereiweg,residential,30,,False,False,214.902,"LINESTRING (8.4306757 52.897126, 8.4306689 52.8970245, 8.4304971 52.8966639, 8.4298702 52.895258)",,,,,
11656998,Brauereiweg,residential,30,,False,True,30.769,"LINESTRING (8.4306757 52.897126, 8.4307505 52.8972004, 8.4308419 52.8973819)",,,,,
473030241,Krandelstraße,residential,30,,False,True,64.155,"LINESTRING (8.4306757 52.897126, 8.430594 52.8972157, 8.4301428 52.8976045)",,,,,
9853309,An der Bahn,residential,,,False,False,25.985,"LINESTRING (8.4298702 52.895258, 8.4297729 52.8950318)",,,,,
9703009,Ahlhorner Straße,tertiary,50,,False,True,35.605999999999995,"LINESTRING (8.4298702 52.895258, 8.4300463 52.8952245, 8.430372 52.8951538)",,,,,
11656998,Brauereiweg,residential,30,,False,True,214.902,"LINESTRING (8.4298702 52.895258, 8.4304971 52.8966639, 8.4306689 52.8970245, 8.4306757 52.897126)",,,,,
9864910,Krandelstraße,living_street,,,False,True,129.956,"LINESTRING (8.4311713 52.8985484, 8.4306249 52.8980116, 8.4305642 52.8979628, 8.4303671 52.8978645, 8.4303264 52.8978325, 8.4303139 52.8977949, 8.4303315 52.8977149, 8.4303086 52.897678, 8.4302476 52.8976434, 8.4301428 52.8976045)",,,,,
9864910,Krandelstraße,living_street,,,False,False,129.956,"LINESTRING (8.4301428 52.8976045, 8.4302476 52.8976434, 8.4303086 52.897678, 8.4303315 52.8977149, 8.4303139 52.8977949, 8.4303264 52.8978325, 8.4303671 52.8978645, 8.4305642 52.8979628, 8.4306249 52.8980116, 8.4311713 52.8985484)",,,,,
473030241,Krandelstraße,residential,30,,False,False,64.155,"LINESTRING (8.4301428 52.8976045, 8.430594 52.8972157, 8.4306757 52.897126)",,,,,
65747877,Huntestraße,living_street,,,False,True,138.57,"LINESTRING (8.4364888 52.8975844, 8.4365739 52.8975916, 8.4367016 52.8975826, 8.4368295 52.8975699, 8.437692 52.8975341, 8.4377876 52.8975301, 8.4382342 52.8975089, 8.4385463 52.897492)",,,,,
631071527,Kirchstraße,living_street,,,False,False,21.208000000000002,"LINESTRING (8.4364888 52.8975844, 8.436523 52.8977428, 8.4365345 52.897773)",,,,,
767343085,Westerstraße,living_street,,,False,True,30.624,"LINESTRING (8.4364888 52.8975844, 8.4363963 52.8975657, 8.4362412 52.8973704)",,,,,
"[48363736, 631071525]",Herrlichkeit,living_street,,,False,True,142.197,"LINESTRING (8.4386098 52.8993098, 8.4384298 52.8992651, 8.4378244 52.8992389, 8.4371246 52.8991894, 8.4370705 52.8991841, 8.4370317 52.8991792, 8.4369312 52.8991557, 8.4368203 52.8991009, 8.4367034 52.8989844, 8.4366807 52.8989628)",,,,,
9888832,Nachtigallsgang,living_street,,,False,False,63.452,"LINESTRING (8.4366807 52.8989628, 8.4357578 52.8990881)",,,,,
"[48363736, 631071525]",Herrlichkeit,living_street,,,False,False,142.19699999999997,"LINESTRING (8.4366807 52.8989628, 8.4367034 52.8989844, 8.4368203 52.8991009, 8.4369312 52.8991557, 8.4370317 52.8991792, 8.4370705 52.8991841, 8.4371246 52.8991894, 8.4378244 52.8992389, 8.4384298 52.8992651, 8.4386098 52.8993098)",,,,,
"[48363736, 631071526]",Herrlichkeit,living_street,,,False,True,68.355,"LINESTRING (8.4366807 52.8989628, 8.4366491 52.8988216, 8.4366298 52.8986992, 8.4366573 52.8985878, 8.4367016 52.898506, 8.4367706 52.8984299, 8.4367798 52.8984085, 8.436772 52.898367)",,,,,
9888832,Nachtigallsgang,living_street,,,False,True,63.452,"LINESTRING (8.4357578 52.8990881, 8.4366807 52.8989628)",,,,,
9888844,Düsternstraße,living_street,,,False,False,78.712,"LINESTRING (8.4357578 52.8990881, 8.4356595 52.8987947, 8.4356275 52.8986598, 8.4356225 52.8985464, 8.4356711 52.8983903)",,,,,
9888844,Düsternstraße,living_street,,,False,True,39.128,"LINESTRING (8.4357578 52.8990881, 8.4358521 52.8992864, 8.4359408 52.8994218)",,,,,
9888855,Schulstraße,living_street,,,False,False,39.273,"LINESTRING (8.4356711 52.8983903, 8.4350868 52.8983677)",,,,,
9888844,Düsternstraße,living_street,,,False,True,78.712,"LINESTRING (8.4356711 52.8983903, 8.4356225 52.8985464, 8.4356275 52.8986598, 8.4356595 52.8987947, 8.4357578 52.8990881)",,,,,
631071528,Düsternstraße,living_street,,,False,False,93.34299999999999,"LINESTRING (8.4356711 52.8983903, 8.4357145 52.8983038, 8.435831 52.8981525, 8.4359539 52.8980338, 8.4360719 52.8979497, 8.4362289 52.8978698, 8.4365345 52.897773)",,,,,
9888779,Kirchstraße,living_street,,,False,False,68.27,"LINESTRING (8.4365345 52.897773, 8.436705 52.8981187, 8.4367085 52.8982219, 8.436772 52.898367)",,,,,
631071527,Kirchstraße,living_street,,,False,True,21.208000000000002,"LINESTRING (8.4365345 52.897773, 8.436523 52.8977428, 8.4364888 52.8975844)",,,,,
631071528,Düsternstraße,living_street,,,False,True,93.34299999999999,"LINESTRING (8.4365345 52.897773, 8.4362289 52.8978698, 8.4360719 52.8979497, 8.4359539 52.8980338, 8.435831 52.8981525, 8.4357145 52.8983038, 8.4356711 52.8983903)",,,,,
9888855,Schulstraße,living_street,,,False,True,39.273,"LINESTRING (8.4350868 52.8983677, 8.4356711 52.8983903)",,,,,
74064543,Schulstraße,living_street,,,False,True,8.732,"LINESTRING (8.4350868 52.8983677, 8.4349567 52.8983704)",,,,,
896370141,Neue Straße,living_street,,,False,False,91.252,"LINESTRING (8.4350868 52.8983677, 8.4351304 52.8979067, 8.4351208 52.8978344, 8.4350447 52.8976554, 8.4349942 52.8975585)",,,,,
9888886,Mühlenstraße,living_street,,,False,True,6.383,"LINESTRING (8.4398346 52.8976608, 8.4398825 52.8976112)",,,,,
"[496505842, 189597700]",Mühlenstraße,living_street,,,True,False,81.39699999999999,"LINESTRING (8.4398346 52.8976608, 8.4398278 52.8977078, 8.4398001 52.8977763, 8.4398325 52.8978309, 8.4398516 52.8978595, 8.4398397 52.8979108, 8.4396525 52.8981391, 8.439622 52.8981743, 8.4395551 52.8981862, 8.4393326 52.8981577)",,,,,
9888779,Kirchstraße,living_street,,,False,True,68.27,"LINESTRING (8.436772 52.898367, 8.4367085 52.8982219, 8.436705 52.8981187, 8.4365345 52.897773)",,,,,
9888924,Sägekuhle,living_street,,,False,True,93.878,"LINESTRING (8.436772 52.898367, 8.437032 52.8983667, 8.4374571 52.8983945, 8.4378799 52.8984123, 8.4380214 52.8984115, 8.438168 52.8984136)",,,,,
"[48363736, 631071526]",Herrlichkeit,living_street,,,False,False,68.355,"LINESTRING (8.436772 52.898367, 8.4367798 52.8984085, 8.4367706 52.8984299, 8.4367016 52.898506, 8.4366573 52.8985878, 8.4366298 52.8986992, 8.4366491 52.8988216, 8.4366807 52.8989628)",,,,,
29344914,Zwischenbrücken,tertiary,30,,False,True,16.643,"LINESTRING (8.4407345 52.8977791, 8.4409644 52.8978354)",,,,,
"[43658872, 1209683606, 65747900, 43658870]",Zwischenbrücken,tertiary,30,,False,False,60.182,"LINESTRING (8.4407345 52.8977791, 8.4406929 52.8977714, 8.4402894 52.8976972, 8.4400836 52.8976616, 8.4398825 52.8976112)",,,yes,,
"[1072035920, 9919354]",Landskrone,residential,,,False,False,34.406,"LINESTRING (8.4407345 52.8977791, 8.4407411 52.897751, 8.4407385 52.8976464, 8.4406678 52.8974752)",,,,,
9919373,Mühlendamm,residential,,,False,True,153.39900000000003,"LINESTRING (8.4399263 52.8989059, 8.4400572 52.8985977, 8.4401122 52.8985262, 8.4402004 52.8984116, 8.4402497 52.8983993, 8.4404349 52.8984479, 8.4404924 52.8984368, 8.4407346 52.8981147, 8.4408373 52.8979781, 8.4408648 52.8979416, 8.4409644 52.8978354)",,,,,
951714870,Am Hunteufer,living_street,,,False,False,206.392,"LINESTRING (8.4397721 52.8995978, 8.4397718 52.8996411, 8.439912 52.8999543, 8.4399988 52.9001498, 8.4400428 52.9002532, 8.4402428 52.9007736, 8.4402571 52.90125, 8.440266 52.9014185)",,,,,
