osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref,bridge,width
5095707,False,2,Altenburger Straße,tertiary,30,False,27.84,"LINESTRING (12.4336827 50.889816, 12.4337256 50.8895671)",,,
44077071,False,,Tannichtstraße,residential,,False,46.021,"LINESTRING (12.4336827 50.889816, 12.4340837 50.8898251, 12.4343357 50.8898012)",,,
415613236,False,2,Altenburger Straße,tertiary,50,True,105.17699999999999,"LINESTRING (12.4336827 50.889816, 12.4336779 50.8898493, 12.4336147 50.8902632, 12.4335617 50.8907587)",,,
293567179,False,2,Mittelstraße,tertiary,30,False,6.663,"LINESTRING (12.4340272 50.8886207, 12.4340136 50.8885614)",,,
5095707,False,2,Altenburger Straße,tertiary,30,True,107.42099999999999,"LINESTRING (12.4340272 50.8886207, 12.433981 50.8887633, 12.4339442 50.8888711, 12.4338196 50.88921, 12.4337762 50.8893318, 12.4337494 50.8894376, 12.4337256 50.8895671)",,,
24042971,False,,Waldenburger Straße,residential,,False,28.988,"LINESTRING (12.4340272 50.8886207, 12.4341449 50.888635, 12.4343685 50.8885905, 12.434421 50.8885736)",,,
45818186,False,2,Dammstraße,secondary,50,True,101.416,"LINESTRING (12.4309173 50.8877698, 12.4308523 50.8878157, 12.4307925 50.8878736, 12.4307644 50.887923, 12.4306943 50.8884764, 12.4306673 50.8885365, 12.4306152 50.8885808, 12.4305429 50.8886135)",L 1358,,
143693044,False,2,Mittelstraße,secondary,30,False,27.058999999999997,"LINESTRING (12.4309173 50.8877698, 12.430799 50.8876284, 12.4307867 50.8875453)",,,
293567179,False,2,Mittelstraße,tertiary,30,True,57.57900000000001,"LINESTRING (12.4309173 50.8877698, 12.4311618 50.8878866, 12.4313822 50.8879722, 12.4315945 50.8880617)",,,
14124391,False,2,Gartenstraße,tertiary,,False,236.108,"LINESTRING (12.4342925 50.8862908, 12.4339467 50.8863998, 12.4336643 50.8864619, 12.4333355 50.8864852, 12.4330357 50.8864851, 12.4324284 50.8863859, 12.4318899 50.8863311, 12.4317954 50.8863215, 12.4311919 50.88629, 12.4310225 50.8863189)",,,
45817644,False,,Am Friedhof,residential,,False,118.87700000000001,"LINESTRING (12.4342925 50.8862908, 12.4343145 50.8863294, 12.4343409 50.8863759, 12.4344114 50.8864887, 12.4344146 50.8865676, 12.4343404 50.8868555, 12.4342165 50.887336)",,,
