osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,width
92292249,,,Grünstraße,residential,,False,False,259.104,"LINESTRING (12.6877549 52.0721214, 12.6875706 52.0724379, 12.6873428 52.0732867, 12.6872207 52.073748, 12.6871564 52.0744132)",
77190638,,,Schulstraße,residential,,False,True,70.245,"LINESTRING (12.6916591 52.0744341, 12.6914904 52.0744168, 12.6908437 52.0743568, 12.6906422 52.074343)",
77340385,,,Grabenstraße,residential,,False,False,300.761,"LINESTRING (12.6916591 52.0744341, 12.6917532 52.0742876, 12.692089 52.0736422, 12.6922749 52.0732391, 12.6923892 52.0729235, 12.6924365 52.0727457, 12.6924084 52.0726198, 12.6922843 52.072515, 12.6920795 52.0724475, 12.6913792 52.0723333, 12.691216 52.072313)",3
77340385,,,Grabenstraße,residential,,False,True,69.993,"LINESTRING (12.6916591 52.0744341, 12.6914762 52.0748581, 12.6913804 52.0750396)",3
77340387,,,Pfarrstraße,residential,,True,False,64.394,"LINESTRING (12.6898091 52.0756077, 12.6896534 52.0756386, 12.6892742 52.075667, 12.6888776 52.0756672)",
78340253,,,Pfarrstraße,unclassified,,False,False,41.152,"LINESTRING (12.6898091 52.0756077, 12.6898019 52.0755871, 12.6898127 52.0755475, 12.6900346 52.0754499, 12.6902398 52.0753865)",
77340385,,,Grabenstraße,residential,,False,True,300.761,"LINESTRING (12.691216 52.072313, 12.6913792 52.0723333, 12.6920795 52.0724475, 12.6922843 52.072515, 12.6924084 52.0726198, 12.6924365 52.0727457, 12.6923892 52.0729235, 12.6922749 52.0732391, 12.692089 52.0736422, 12.6917532 52.0742876, 12.6916591 52.0744341)",3
77858338,,,Rosenstraße,residential,,False,False,56.658,"LINESTRING (12.691216 52.072313, 12.6913238 52.0722903, 12.6913938 52.0722491, 12.6915031 52.07217, 12.6915702 52.0720826, 12.6916412 52.0719695, 12.6917043 52.071926)",
77858338,,,Rosenstraße,residential,,False,True,31.875999999999998,"LINESTRING (12.691216 52.072313, 12.6911104 52.0723229, 12.6910264 52.0723667, 12.6909823 52.0724036, 12.6909316 52.0725065)",
77340385,,,Grabenstraße,residential,,False,False,54.54900000000001,"LINESTRING (12.6896142 52.0762145, 12.6895816 52.0760906, 12.6895377 52.0759738, 12.6896199 52.0759607, 12.6899143 52.0758936)",3
77770804,,,Wiesenstraße,residential,,False,False,210.56799999999998,"LINESTRING (12.6896142 52.0762145, 12.689698 52.0762067, 12.6899105 52.076159, 12.6910015 52.0759562, 12.6911737 52.0759007, 12.6912795 52.0758176, 12.6915702 52.075399, 12.6917708 52.0751017)",
77340385,,,Grabenstraße,residential,,False,False,150.5,"LINESTRING (12.6899143 52.0758936, 12.6906452 52.0757627, 12.6907676 52.0757287, 12.6908899 52.0756808, 12.6910014 52.0756051, 12.6911377 52.0754198, 12.6913804 52.0750396)",3
77340385,,,Grabenstraße,residential,,False,True,54.54899999999999,"LINESTRING (12.6899143 52.0758936, 12.6896199 52.0759607, 12.6895377 52.0759738, 12.6895816 52.0760906, 12.6896142 52.0762145)",3
77340387,,,Pfarrstraße,residential,,True,False,32.636,"LINESTRING (12.6899143 52.0758936, 12.6898627 52.07572, 12.6898091 52.0756077)",
43321865,2,L 82,Belziger Straße,secondary,50,False,True,85.984,"LINESTRING (12.6884204 52.0765119, 12.6883455 52.07574)",
109362739,,,Mühlenstraße,residential,,False,False,47.889,"LINESTRING (12.6884204 52.0765119, 12.6877218 52.0764783)",
459456278,2,L 82,Bahnhofstraße,secondary,50,False,False,26.267,"LINESTRING (12.6884204 52.0765119, 12.6884035 52.0767479)",
77770803,,,Wiesenstraße,residential,,True,False,96.23500000000001,"LINESTRING (12.6884204 52.0765119, 12.6889034 52.0764981, 12.6890858 52.0764833, 12.6892199 52.0764734, 12.6893654 52.0764441, 12.6894888 52.0763485, 12.6895686 52.0762847, 12.6896142 52.0762145)",
77770804,,,Wiesenstraße,residential,,False,True,356.679,"LINESTRING (12.6925948 52.0720226, 12.6926518 52.0720854, 12.69271 52.0721553, 12.6927824 52.0723279, 12.6928408 52.072526, 12.6928655 52.0726538, 12.6928607 52.0727913, 12.6928395 52.0729417, 12.6927718 52.0731338, 12.6925948 52.0735591, 12.6922747 52.0742556, 12.691892 52.0749202, 12.6917708 52.0751017)",
77873697,,,Burgstraße,residential,,False,False,136.96,"LINESTRING (12.6925948 52.0720226, 12.6926216 52.0719719, 12.6926339 52.0718162, 12.6926463 52.0717271, 12.6926752 52.0715201, 12.6927182 52.0712629, 12.6927342 52.0711343, 12.6927906 52.0709011, 12.692813 52.0708)",
845859028,,,Teichstraße,residential,,False,True,64.04599999999999,"LINESTRING (12.6925948 52.0720226, 12.6925411 52.072051, 12.6924446 52.072051, 12.6920851 52.0719841, 12.6917928 52.0719298, 12.6917043 52.071926)",
77190638,,,Schulstraße,residential,,False,False,70.245,"LINESTRING (12.6906422 52.074343, 12.6908437 52.0743568, 12.6914904 52.0744168, 12.6916591 52.0744341)",
77190638,,,Schulstraße,residential,,False,True,100.604,"LINESTRING (12.6906422 52.074343, 12.6903061 52.0743326, 12.6891728 52.0742894)",
77858338,,,Rosenstraße,residential,,False,False,205.192,"LINESTRING (12.6906422 52.074343, 12.6907371 52.0735946, 12.6908296 52.0730907, 12.6908513 52.0729779, 12.6909316 52.0725065)",
77858338,,,Rosenstraße,residential,,False,False,31.875999999999998,"LINESTRING (12.6909316 52.0725065, 12.6909823 52.0724036, 12.6910264 52.0723667, 12.6911104 52.0723229, 12.691216 52.072313)",
77858338,,,Rosenstraße,residential,,False,True,205.192,"LINESTRING (12.6909316 52.0725065, 12.6908513 52.0729779, 12.6908296 52.0730907, 12.6907371 52.0735946, 12.6906422 52.074343)",
77858338,,,Rosenstraße,residential,,False,True,56.658,"LINESTRING (12.6917043 52.071926, 12.6916412 52.0719695, 12.6915702 52.0720826, 12.6915031 52.07217, 12.6913938 52.0722491, 12.6913238 52.0722903, 12.691216 52.072313)",
77858410,,,Teichstraße,residential,,True,False,44.09,"LINESTRING (12.6917043 52.071926, 12.6916796 52.0718838, 12.6915366 52.0717676, 12.6914211 52.0717309, 12.6912243 52.0716955)",
845859028,,,Teichstraße,residential,,False,False,64.04599999999999,"LINESTRING (12.6917043 52.071926, 12.6917928 52.0719298, 12.6920851 52.0719841, 12.6924446 52.072051, 12.6925411 52.072051, 12.6925948 52.0720226)",
115801084,2,L 82,Großstraße,secondary,50,False,False,9.262,"LINESTRING (12.6899179 52.0714388, 12.6898819 52.0715191)",
591561325,2,L 82,Großstraße,secondary,50,False,True,74.278,"LINESTRING (12.6899179 52.0714388, 12.6899499 52.0713687, 12.6902118 52.0707957)",
845859029,,,Teichstraße,residential,,False,True,23.697,"LINESTRING (12.6899179 52.0714388, 12.6901425 52.0714815, 12.6902491 52.0715018)",
115801084,2,L 82,Großstraße,secondary,50,False,True,29.939,"LINESTRING (12.689583 52.0723854, 12.6896674 52.0721212)",
77909206,,,Blumenstraße,residential,,True,False,93.19,"LINESTRING (12.689583 52.0723854, 12.6905797 52.0724645, 12.690805 52.0724904, 12.6909316 52.0725065)",
115801084,2,L 82,Großstraße,secondary,50,False,False,213.618,"LINESTRING (12.689583 52.0723854, 12.6893164 52.0734605, 12.6891728 52.0742894)",
77909370,,,Straße der Jugend,unclassified,,False,True,62.962,"LINESTRING (12.6911322 52.0707725, 12.6902118 52.0707957)",
77909370,,,Straße der Jugend,unclassified,,False,False,115.083,"LINESTRING (12.6911322 52.0707725, 12.6915499 52.0707605, 12.6919451 52.070761, 12.6922593 52.0707703, 12.692813 52.0708)",
77858410,,,Teichstraße,residential,,True,False,70.047,"LINESTRING (12.6912243 52.0716955, 12.6902491 52.0715018)",
77909205,,,Bergstraße,residential,,True,False,111.828,"LINESTRING (12.6912243 52.0716955, 12.6912968 52.0715528, 12.691426 52.0712714, 12.6914113 52.0712374, 12.6913398 52.0712265, 12.6912372 52.0711554, 12.6911322 52.0707725)",
77909370,,,Straße der Jugend,unclassified,,False,True,123.87299999999999,"LINESTRING (12.69552 52.0707985, 12.6949009 52.0708265, 12.6948027 52.0708309, 12.6941815 52.0708369, 12.6937098 52.0708305)",
77909370,,,Straße der Jugend,unclassified,,False,False,15.682,"LINESTRING (12.692813 52.0708, 12.6930416 52.070812)",
77873697,,,Burgstraße,residential,,False,True,136.95999999999998,"LINESTRING (12.692813 52.0708, 12.6927906 52.0709011, 12.6927342 52.0711343, 12.6927182 52.0712629, 12.6926752 52.0715201, 12.6926463 52.0717271, 12.6926339 52.0718162, 12.6926216 52.0719719, 12.6925948 52.0720226)",
77909370,,,Straße der Jugend,unclassified,,False,True,115.083,"LINESTRING (12.692813 52.0708, 12.6922593 52.0707703, 12.6919451 52.070761, 12.6915499 52.0707605, 12.6911322 52.0707725)",
43321866,1,L 82,Großstraße,secondary,50,True,False,79.303,"LINESTRING (12.6891103 52.0749685, 12.6888776 52.0756672)",
43321866,1,L 82,Großstraße,secondary,50,True,False,8.708,"LINESTRING (12.6891324 52.0747836, 12.6891231 52.0748617)",
78140356,,,Kirchplatz,residential,,True,False,199.70800000000003,"LINESTRING (12.6891324 52.0747836, 12.6894488 52.0748034, 12.6897731 52.0747219, 12.6901909 52.0747307, 12.6902453 52.0747456, 12.6902788 52.0747883, 12.6902595 52.0750799, 12.6902143 52.0751046, 12.6901424 52.0750974, 12.6897206 52.0750984, 12.6894361 52.0749811, 12.6891103 52.0749685)",
24874466,2,L 83,Lindenstraße,secondary,50,False,True,199.481,"LINESTRING (12.6873555 52.0704404, 12.6877469 52.0704749, 12.6884357 52.0705381, 12.6889109 52.0705901, 12.6893198 52.0706414, 12.6902118 52.0707957)",
115801084,2,L 82,Großstraße,secondary,50,False,True,9.262,"LINESTRING (12.6898819 52.0715191, 12.6899179 52.0714388)",
78141924,,,Ziegelstraße,residential,,True,False,274.19800000000004,"LINESTRING (12.6898819 52.0715191, 12.6895736 52.0714951, 12.6878511 52.0714204, 12.6876618 52.0713944, 12.6875459 52.0713825, 12.6874273 52.0713359, 12.6873404 52.0712864, 12.6872586 52.0711667, 12.6872425 52.0710579, 12.6872318 52.0709392, 12.6872533 52.0708172, 12.6873555 52.0704404)",
115801084,2,L 82,Großstraße,secondary,50,False,False,68.57900000000001,"LINESTRING (12.6898819 52.0715191, 12.689817 52.0716641, 12.689732 52.071898, 12.6896674 52.0721212)",
77909370,,,Straße der Jugend,unclassified,,False,False,45.718,"LINESTRING (12.6930416 52.070812, 12.6937098 52.0708305)",
77909370,,,Straße der Jugend,unclassified,,False,True,15.682,"LINESTRING (12.6930416 52.070812, 12.692813 52.0708)",
78149570,,,Schützenplatz,residential,,False,False,11.774,"LINESTRING (12.6930416 52.070812, 12.693065 52.0707071)",
78149570,,,Schützenplatz,residential,,False,True,11.774,"LINESTRING (12.693065 52.0707071, 12.6930416 52.070812)",
78340253,,,Pfarrstraße,unclassified,,False,True,41.152,"LINESTRING (12.6902398 52.0753865, 12.6900346 52.0754499, 12.6898127 52.0755475, 12.6898019 52.0755871, 12.6898091 52.0756077)",
43321866,1,L 82,Großstraße,secondary,50,True,False,11.908,"LINESTRING (12.6891231 52.0748617, 12.6891103 52.0749685)",
78433403,,,Juristenstraße,residential,,True,False,56.428,"LINESTRING (12.6891231 52.0748617, 12.6888412 52.0748504, 12.6883035 52.0748032)",
80171346,,,,unclassified,,False,True,27.56,"LINESTRING (12.6917708 52.0751017, 12.6913804 52.0750396)",
77770804,,,Wiesenstraße,residential,,False,False,356.6789999999999,"LINESTRING (12.6917708 52.0751017, 12.691892 52.0749202, 12.6922747 52.0742556, 12.6925948 52.0735591, 12.6927718 52.0731338, 12.6928395 52.0729417, 12.6928607 52.0727913, 12.6928655 52.0726538, 12.6928408 52.072526, 12.6927824 52.0723279, 12.69271 52.0721553, 12.6926518 52.0720854, 12.6925948 52.0720226)",
77770804,,,Wiesenstraße,residential,,False,True,210.568,"LINESTRING (12.6917708 52.0751017, 12.6915702 52.075399, 12.6912795 52.0758176, 12.6911737 52.0759007, 12.6910015 52.0759562, 12.6899105 52.076159, 12.689698 52.0762067, 12.6896142 52.0762145)",
80171346,,,,unclassified,,False,False,27.56,"LINESTRING (12.6913804 52.0750396, 12.6917708 52.0751017)",
77340385,,,Grabenstraße,residential,,False,False,69.993,"LINESTRING (12.6913804 52.0750396, 12.6914762 52.0748581, 12.6916591 52.0744341)",3
77340385,,,Grabenstraße,residential,,False,True,150.5,"LINESTRING (12.6913804 52.0750396, 12.6911377 52.0754198, 12.6910014 52.0756051, 12.6908899 52.0756808, 12.6907676 52.0757287, 12.6906452 52.0757627, 12.6899143 52.0758936)",3
77909370,,,Straße der Jugend,unclassified,,False,True,45.718,"LINESTRING (12.6937098 52.0708305, 12.6930416 52.070812)",
77909370,,,Straße der Jugend,unclassified,,False,False,123.87299999999999,"LINESTRING (12.6937098 52.0708305, 12.6941815 52.0708369, 12.6948027 52.0708309, 12.6949009 52.0708265, 12.69552 52.0707985)",
109362739,,,Mühlenstraße,residential,,False,True,47.889,"LINESTRING (12.6877218 52.0764783, 12.6884204 52.0765119)",
76703923,,,Feldstraße,residential,,False,True,308.053,"LINESTRING (12.686524 52.0745563, 12.6865122 52.074464, 12.6866894 52.0743458, 12.6867158 52.0742356, 12.6867702 52.07382, 12.6869311 52.0730955, 12.6870803 52.0726023, 12.6871812 52.0723308, 12.6872193 52.0722439, 12.6872925 52.072173, 12.6873665 52.0721283, 12.6874684 52.0721179, 12.6877549 52.0721214)",
115801084,2,L 82,Großstraße,secondary,50,False,False,7.832,"LINESTRING (12.6891728 52.0742894, 12.6891635 52.0743596)",
77190638,,,Schulstraße,residential,,False,False,100.604,"LINESTRING (12.6891728 52.0742894, 12.6903061 52.0743326, 12.6906422 52.074343)",
115801084,2,L 82,Großstraße,secondary,50,False,True,213.618,"LINESTRING (12.6891728 52.0742894, 12.6893164 52.0734605, 12.689583 52.0723854)",
845859029,,,Teichstraße,residential,,False,False,23.697,"LINESTRING (12.6902491 52.0715018, 12.6901425 52.0714815, 12.6899179 52.0714388)",
