osmid,name,highway,maxspeed,oneway,reversed,length,ref,geometry,lanes,bridge,tunnel
28481287,Austraße,residential,50,False,True,45.134,,"LINESTRING (12.1823071 49.4520455, 12.1822208 49.4516435)",,,
65600387,Georgenstraße,secondary,50,False,False,65.34100000000001,St 2040,"LINESTRING (12.1823071 49.4520455, 12.1825221 49.4520278, 12.1826844 49.4520176, 12.1827066 49.4520166, 12.1828091 49.452012, 12.1829414 49.4520056, 12.183069 49.4520076, 12.1832078 49.4520098)",,,
605059472,Georgenstraße,secondary,50,False,True,21.674,St 2040,"LINESTRING (12.1823071 49.4520455, 12.1821835 49.4520576, 12.18201 49.4520717)",,,
28481287,Austraße,residential,50,False,False,52.211,,"LINESTRING (12.1804536 49.4476904, 12.1805209 49.4477205, 12.1809688 49.4480182)",,,
64526329,Bahnhofstraße,residential,,False,False,44.608999999999995,,"LINESTRING (12.1804536 49.4476904, 12.1804552 49.4476385, 12.1804251 49.4476056, 12.1801809 49.4473382)",,,
64526329,Bahnhofstraße,residential,,False,True,55.56,,"LINESTRING (12.1804536 49.4476904, 12.1801597 49.4477997, 12.1798093 49.4479617)",,,
35107522,Georgenstraße,secondary,50,False,False,77.34899999999999,St 2040,"LINESTRING (12.1805964 49.451778, 12.1806624 49.4517852, 12.1807118 49.4517926, 12.180771 49.4518156, 12.1809425 49.4519276, 12.1810474 49.4519907, 12.1811473 49.4520348, 12.1812842 49.4520742, 12.1815036 49.452112)",2,,
35107522,Georgenstraße,secondary,50,False,True,49.895,St 2040,"LINESTRING (12.1805964 49.451778, 12.1800405 49.4517832, 12.1799073 49.4517721)",2,,
111546876,Gartenhäuslweg,residential,,False,False,105.273,,"LINESTRING (12.1805964 49.451778, 12.1806191 49.4517028, 12.1806346 49.4515907, 12.1807036 49.4514349, 12.1807776 49.4514126, 12.1809793 49.4514159, 12.1812023 49.4514625, 12.1813862 49.4515481, 12.1815063 49.4516283)",,,
29128164,Bachgasse,residential,,False,True,15.640999999999998,,"LINESTRING (12.1799073 49.4517721, 12.1798877 49.4518607, 12.1798799 49.4519116)",,,
35107522,Georgenstraße,secondary,50,False,False,49.895,St 2040,"LINESTRING (12.1799073 49.4517721, 12.1800405 49.4517832, 12.1805964 49.451778)",2,,
64526343,Regensburger Straße,secondary,50,False,True,8.392,St 2040,"LINESTRING (12.1799073 49.4517721, 12.1798557 49.4517647, 12.1798156 49.4517329)",2,,
5609786,Bahnhofstraße,residential,,False,False,189.125,,"LINESTRING (12.1784796 49.449791, 12.1786782 49.4495143, 12.1789497 49.4492925, 12.1792702 49.4490337, 12.1794102 49.4487211, 12.179436 49.4482672)",,,
64526343,Regensburger Straße,secondary,50,False,False,137.07600000000002,St 2040,"LINESTRING (12.1784796 49.449791, 12.1787846 49.4500243, 12.1791619 49.4503673, 12.1792902 49.4505242, 12.1793983 49.4506602, 12.1794824 49.4508255)",2,,
407978007,Regensburger Straße,secondary,50,False,True,59.778,St 2040,"LINESTRING (12.1784796 49.449791, 12.1784167 49.4497536, 12.1781941 49.4496247, 12.1778555 49.4494384)",2,,
116244750,Turnhallenweg,residential,,False,True,92.973,,"LINESTRING (12.1834377 49.452026, 12.1838797 49.4512408)",,,
"[25531666, 25531667]",Oberviechtacher Straße,secondary,50,False,False,146.932,St 2040,"LINESTRING (12.1834377 49.452026, 12.1847411 49.4523219, 12.1850869 49.4524356, 12.1853141 49.4525237)",,yes,
65600387,Georgenstraße,secondary,50,False,True,16.749000000000002,St 2040,"LINESTRING (12.1834377 49.452026, 12.1834126 49.4520221, 12.1833443 49.452015, 12.1832893 49.4520128, 12.1832078 49.4520098)",,,
27438626,Am Mähntor,residential,50,False,True,33.064,,"LINESTRING (12.1800539 49.4530488, 12.1803006 49.4527984)",,,
284022639,Am Mähntor,residential,50,False,False,10.33,,"LINESTRING (12.1800539 49.4530488, 12.1801187 49.4531316)",,,
29129823,Sterzenbachgasse,residential,,False,False,153.79,,"LINESTRING (12.1800539 49.4530488, 12.1797933 49.4531717, 12.1796824 49.453224, 12.1793674 49.4533968, 12.1788583 49.4536472, 12.1786412 49.4537252, 12.1784949 49.4537957, 12.1783974 49.4539001)",,,
25529860,Schmiedgasse,residential,,False,True,97.983,,"LINESTRING (12.1803162 49.4533219, 12.1802519 49.4533541, 12.1802039 49.4533924, 12.1801734 49.4534413, 12.1801167 49.4535806, 12.1799594 49.4539157, 12.1798408 49.4541343)",,,
27438627,Unterer Markt,residential,50,False,False,38.123000000000005,,"LINESTRING (12.1803162 49.4533219, 12.1805263 49.4533811, 12.1807981 49.4534612)",,,
"[406085561, 240816666, 28479228]",Am Mähntor,residential,50,True,False,26.362000000000002,,"LINESTRING (12.1803162 49.4533219, 12.1802497 49.4532912, 12.1802305 49.4532765, 12.1801708 49.453219, 12.1801281 49.4531717, 12.1801187 49.4531316)",,,building_passage
27438627,Unterer Markt,residential,50,False,True,38.123000000000005,,"LINESTRING (12.1807981 49.4534612, 12.1805263 49.4533811, 12.1803162 49.4533219)",,,
29128165,Unterer Markt,residential,,False,False,69.713,,"LINESTRING (12.1807981 49.4534612, 12.1808447 49.4533034, 12.1809518 49.4531695, 12.1812164 49.4529052)",,,
30069172,Oberer Markt,residential,50,False,False,52.759,,"LINESTRING (12.1807981 49.4534612, 12.1808748 49.4535695, 12.1809177 49.4536802, 12.1809759 49.4539183)",,,
55147797,Rosengäßchen,residential,,False,True,82.424,,"LINESTRING (12.1798003 49.4549227, 12.1799776 49.4545712, 12.1802155 49.4542336)",,,
117064920,Oberer Markt,residential,50,False,True,29.264,,"LINESTRING (12.1798003 49.4549227, 12.1798921 49.4549301, 12.1799839 49.4549375, 12.1801321 49.4549641, 12.1801954 49.4549517)",,,
488753904,Obertor,residential,50,False,False,25.046000000000003,,"LINESTRING (12.1798003 49.4549227, 12.1796949 49.4549118, 12.1795681 49.4549126, 12.1794583 49.4549299)",,,
"[65600371, 27438628]",Obertor,residential,50,False,True,21.136,,"LINESTRING (12.1785956 49.4552375, 12.1786535 49.4552309, 12.1787698 49.4552147, 12.1788837 49.455206)",,,
116405372,Georgenstraße,secondary,50,False,False,5.828,St 2040,"LINESTRING (12.1815036 49.452112, 12.1815838 49.4521066)",,,
"[25530184, 27438626]","['Seilergasse', 'Am Mähntor']",residential,50,False,False,117.242,,"LINESTRING (12.1815036 49.452112, 12.1813177 49.4521817, 12.180924 49.4523451, 12.1808042 49.4524051, 12.1807749 49.4524197, 12.1806118 49.4525327, 12.180407 49.4527062, 12.1803006 49.4527984)",,,
35107522,Georgenstraße,secondary,50,False,True,77.349,St 2040,"LINESTRING (12.1815036 49.452112, 12.1812842 49.4520742, 12.1811473 49.4520348, 12.1810474 49.4519907, 12.1809425 49.4519276, 12.180771 49.4518156, 12.1807118 49.4517926, 12.1806624 49.4517852, 12.1805964 49.451778)",2,,
"[25531666, 25531667]",Oberviechtacher Straße,secondary,50,False,True,146.93200000000002,St 2040,"LINESTRING (12.1853141 49.4525237, 12.1850869 49.4524356, 12.1847411 49.4523219, 12.1834377 49.452026)",,yes,
38722957,Perschener Straße,tertiary,50,False,True,96.95500000000001,SAD 54,"LINESTRING (12.1853141 49.4525237, 12.1852044 49.4526483, 12.1851488 49.4527455, 12.1851051 49.45288, 12.1850827 49.4529835, 12.1850711 49.4530373, 12.1850289 49.4533645)",,,
28481287,Austraße,residential,50,False,False,331.48699999999997,,"LINESTRING (12.1809688 49.4480182, 12.181449 49.4483091, 12.1815664 49.4484109, 12.1819716 49.448981, 12.1822693 49.4494504, 12.1823545 49.4496663, 12.1823513 49.4501215, 12.1823324 49.4503975, 12.1823216 49.4505543, 12.1822993 49.4507338)",,,
28481287,Austraße,residential,50,False,True,52.211,,"LINESTRING (12.1809688 49.4480182, 12.1805209 49.4477205, 12.1804536 49.4476904)",,,
111554013,Bahnhofstraße,residential,50,False,True,85.65200000000002,,"LINESTRING (12.1809688 49.4480182, 12.1808975 49.4480306, 12.1807742 49.4480437, 12.1806182 49.4480537, 12.1803753 49.4480547, 12.1801814 49.4480375, 12.1799995 49.4480085, 12.1799047 49.4479836, 12.1798093 49.4479617)",,,
116244750,Turnhallenweg,residential,,False,False,150.15,,"LINESTRING (12.1845811 49.4499698, 12.183968 49.4510772, 12.1838797 49.4512408)",,,
38722957,Perschener Straße,tertiary,50,False,False,96.95500000000001,SAD 54,"LINESTRING (12.1850289 49.4533645, 12.1850711 49.4530373, 12.1850827 49.4529835, 12.1851051 49.45288, 12.1851488 49.4527455, 12.1852044 49.4526483, 12.1853141 49.4525237)",,,
123322348,Perschener Straße,tertiary,50,False,True,103.75,SAD 54,"LINESTRING (12.1850289 49.4533645, 12.1850054 49.4534493, 12.1849369 49.453696, 12.1847531 49.4542801)",,,
114846086,Rotbühlring,residential,,False,True,336.20500000000004,,"LINESTRING (12.177662 49.4526396, 12.1778855 49.4518288, 12.177826 49.45175, 12.177753 49.4516532, 12.1774679 49.4515402, 12.1773145 49.4514891, 12.176592 49.451214, 12.1756337 49.4508814, 12.175065 49.4506726)",,,
