osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,tunnel,access,bridge,width
"[140494388, 27114998]",2,WUG 1,Gunzenhausener Straße,tertiary,50,False,True,137.442,"LINESTRING (10.965782 49.0288834, 10.966026 49.0289722, 10.9661525 49.0289989, 10.9662661 49.0290143, 10.9664597 49.0290095, 10.9672207 49.0289439, 10.9672872 49.0289382, 10.9676142 49.0289156)",,,,
1190767891,,,Bürgermeister-Fleischmann-Straße,residential,,False,True,76.806,"LINESTRING (10.965782 49.0288834, 10.9657167 49.0283292, 10.9656863 49.0281958)",,,,
1190767891,,,Bürgermeister-Fleischmann-Straße,residential,,False,False,76.806,"LINESTRING (10.9656863 49.0281958, 10.9657167 49.0283292, 10.965782 49.0288834)",,,,
27163858,,,Spohrengasse,residential,30,False,False,83.771,"LINESTRING (10.9702626 49.02915, 10.9713942 49.0290194)",,,,
26514477,,,Friedrich-Ebert-Straße,residential,30,True,False,51.943,"LINESTRING (10.9702626 49.02915, 10.970282 49.029195, 10.9702894 49.029226, 10.97052 49.0295844)",,,,
27163858,,,Spohrengasse,residential,30,False,True,83.771,"LINESTRING (10.9713942 49.0290194, 10.9702626 49.02915)",,,,
27163859,,,Speltergasse,residential,30,False,False,45.612,"LINESTRING (10.9713942 49.0290194, 10.9713175 49.0286123)",,,,
27163859,,,Speltergasse,residential,30,False,True,34.727,"LINESTRING (10.9713942 49.0290194, 10.9714052 49.0291048, 10.9714874 49.0293249)",,,,
26514476,,,Saumarkt,residential,30,True,False,18.128,"LINESTRING (10.9713175 49.0286123, 10.9710829 49.0285583)",,,,
27163859,,,Speltergasse,residential,30,False,True,45.612,"LINESTRING (10.9713175 49.0286123, 10.9713942 49.0290194)",,,,
27163866,,,Wildbadstraße,residential,30,True,False,34.965,"LINESTRING (10.9714874 49.0293249, 10.9719508 49.0292439)",,,,
27163859,,,Speltergasse,residential,30,False,False,34.727,"LINESTRING (10.9714874 49.0293249, 10.9714052 49.0291048, 10.9713942 49.0290194)",,,,
26514477,,,Friedrich-Ebert-Straße,residential,30,True,False,6.91,"LINESTRING (10.97052 49.0295844, 10.9705669 49.0296384)",,,,
27163866,,,Wildbadstraße,residential,30,True,False,76.619,"LINESTRING (10.97052 49.0295844, 10.9711142 49.0293878, 10.971419 49.0293365, 10.9714874 49.0293249)",,,,
27163861,,,Innere Türkengasse,residential,30,True,False,72.737,"LINESTRING (10.9737569 49.0280094, 10.9729168 49.0283622)",,,,5.2
27597590,,,Obere Stadtmühlgasse,residential,30,False,False,93.784,"LINESTRING (10.9737569 49.0280094, 10.9738412 49.0280728, 10.9739731 49.0281271, 10.9741322 49.0282401, 10.9743143 49.0284683, 10.9744151 49.0287051)",,,,
27597590,,,Obere Stadtmühlgasse,residential,30,False,True,31.651000000000003,"LINESTRING (10.9737569 49.0280094, 10.9737134 49.0279296, 10.9735808 49.0277496)",,,,
27163862,,,Forstmeyergasse,residential,30,False,False,51.962,"LINESTRING (10.9727336 49.0279106, 10.9729168 49.0283622)",,,,
26514474,,,Äußere Türkengasse,residential,30,True,False,64.378,"LINESTRING (10.9727336 49.0279106, 10.9731149 49.0278245, 10.9735808 49.0277496)",,,,
27163862,,,Forstmeyergasse,residential,30,False,True,51.962,"LINESTRING (10.9729168 49.0283622, 10.9727336 49.0279106)",,,,
27163861,,,Innere Türkengasse,residential,30,True,False,95.826,"LINESTRING (10.9729168 49.0283622, 10.9726914 49.028484, 10.9723508 49.0285901, 10.9717246 49.0286919)",,,,5.2
27176803,,,Schießgrabenmauer,residential,30,False,False,179.95,"LINESTRING (10.9711421 49.0278339, 10.9715917 49.0277457, 10.9722658 49.0275805, 10.9724466 49.027547, 10.9726976 49.0275005, 10.9735208 49.0274286)",,,,
27176803,,,Schießgrabenmauer,residential,30,False,True,78.281,"LINESTRING (10.9711421 49.0278339, 10.9703432 49.0279342, 10.970085 49.0279556)",,,,
27572959,,,,residential,30,False,False,65.12899999999999,"LINESTRING (10.9711421 49.0278339, 10.9711555 49.0278522, 10.9711918 49.0278584, 10.9712823 49.0278617, 10.9713262 49.027877, 10.9713651 49.0279108, 10.9714047 49.0280444, 10.9714949 49.0283082)",,destination,,
28146597,,,Am Hof,residential,30,False,True,35.395,"LINESTRING (10.9695697 49.0306971, 10.9700405 49.0307748)",,,,
"[27713848, 28146593]",,,"['Schanzmauer', 'Am Hof']",residential,30,True,False,143.736,"LINESTRING (10.9695697 49.0306971, 10.9692379 49.030648, 10.9688629 49.0304902, 10.9687396 49.0301948, 10.9686359 49.0299067, 10.9685813 49.0297352)",,,,
27010827,,,Schanzmauer,residential,30,False,True,104.37799999999999,"LINESTRING (10.9683719 49.0288066, 10.9685313 49.0295192, 10.9685388 49.0295515, 10.9685813 49.0297352)",,,,
"[27116484, 545708719]","['4', '2']",,Bahnhofstraße,residential,30,False,False,39.903000000000006,"LINESTRING (10.9683719 49.0288066, 10.9681427 49.0288591, 10.9678771 49.028893, 10.9678438 49.0288973)",,,,
27116484,2,,Bahnhofstraße,residential,30,False,True,132.822,"LINESTRING (10.9683719 49.0288066, 10.9684764 49.0287901, 10.9690658 49.0287194, 10.9694765 49.0286701, 10.9695286 49.0286638, 10.9700053 49.0286448, 10.9700938 49.0286573, 10.9701675 49.0286707)",,,,
28146597,,,Am Hof,residential,30,False,False,35.395,"LINESTRING (10.9700405 49.0307748, 10.9695697 49.0306971)",,,,
28151888,,,Pfarrgasse,residential,,False,True,32.903,"LINESTRING (10.9700405 49.0307748, 10.9700015 49.0310696)",,,,
"[1188792358, 27015767]",,,Am Hof,residential,"['20', '30']",False,True,65.983,"LINESTRING (10.9700405 49.0307748, 10.9702734 49.0308154, 10.9704835 49.0309272, 10.9705423 49.0309691, 10.9706421 49.0311592)",,,,
"[1178179707, 1218299124, 31143661]",,,Westliche Ringstraße,residential,,False,False,96.595,"LINESTRING (10.9690064 49.031717, 10.9692106 49.0319658, 10.969261 49.0320269, 10.9694034 49.0321681, 10.9695529 49.0322259, 10.9699062 49.0322564)",,,,
27714386,2,,Martin-Luther-Platz,residential,,False,False,19.117,"LINESTRING (10.9699062 49.0322564, 10.9698763 49.0324272)",,,,
27760332,1,,Martin-Luther-Platz,residential,20,True,False,70.93900000000001,"LINESTRING (10.9699062 49.0322564, 10.9699765 49.0321853, 10.9700849 49.0321271, 10.9701851 49.0321045, 10.970463 49.0320633, 10.9706001 49.0320329, 10.9707266 49.0319603)",,,,
"[1178179707, 1218299124, 31143661]",,,Westliche Ringstraße,residential,,False,True,96.595,"LINESTRING (10.9699062 49.0322564, 10.9695529 49.0322259, 10.9694034 49.0321681, 10.969261 49.0320269, 10.9692106 49.0319658, 10.9690064 49.031717)",,,,
27714386,2,,Martin-Luther-Platz,residential,,False,True,19.117,"LINESTRING (10.9698763 49.0324272, 10.9699062 49.0322564)",,,,
"[1186581920, 1186581917, 1186581918, 1186581919]","['2', '3']",WUG 1,Schulhausstraße,tertiary,50,False,False,143.803,"LINESTRING (10.9698763 49.0324272, 10.9696266 49.032388, 10.9693799 49.0323771, 10.9690638 49.0323672, 10.9686108 49.0323508, 10.9683939 49.0323314, 10.9681985 49.0322918, 10.9679717 49.0321899)",,,,
"[1186581921, 48161770]",3,WUG 1,Schulhausstraße,tertiary,50,False,True,139.907,"LINESTRING (10.9698763 49.0324272, 10.9701749 49.0325817, 10.9703463 49.0326996, 10.9704931 49.0327943, 10.9706946 49.0328449, 10.970857 49.0328675, 10.9711777 49.032874, 10.9714498 49.0328682, 10.9715584 49.0328771)",,,,
27572937,,,Am Wäschgraben,residential,10,True,False,129.973,"LINESTRING (10.9744517 49.0331946, 10.9748997 49.0330602, 10.9760701 49.0327043)",,,,
27572938,,,Am Wäschgraben,residential,,False,False,183.774,"LINESTRING (10.9744517 49.0331946, 10.9735099 49.0334201, 10.9730384 49.0334095, 10.9730149 49.0334094, 10.9729255 49.0334056, 10.9719967 49.0333452)",,,,
23492261,,WUG 37,Jahnstraße,tertiary,,False,True,17.517,"LINESTRING (10.9767974 49.0341807, 10.976713 49.0340332)",,,,
23492261,,WUG 37,Jahnstraße,tertiary,,False,False,43.108999999999995,"LINESTRING (10.9767974 49.0341807, 10.9769407 49.0344569, 10.9769767 49.0345499)",,,,
27572941,,,Mühlweg,residential,,False,False,77.292,"LINESTRING (10.9767974 49.0341807, 10.9772672 49.0340657, 10.9778241 49.0340358)",,,,
27572941,,,Mühlweg,residential,,False,True,77.292,"LINESTRING (10.9778241 49.0340358, 10.9772672 49.0340657, 10.9767974 49.0341807)",,,,
23492261,,WUG 37,Jahnstraße,tertiary,,False,False,37.873999999999995,"LINESTRING (10.9769767 49.0345499, 10.97702 49.0346448, 10.9771513 49.0348705)",,,,
23492261,,WUG 37,Jahnstraße,tertiary,,False,True,43.108999999999995,"LINESTRING (10.9769767 49.0345499, 10.9769407 49.0344569, 10.9767974 49.0341807)",,,,
27572955,,,Pflastergasse,residential,30,False,True,61.471,"LINESTRING (10.9729763 49.0313572, 10.9731067 49.031733, 10.9731838 49.0318926)",,,,
27010827,,,Schanzmauer,residential,30,False,False,104.37799999999999,"LINESTRING (10.9685813 49.0297352, 10.9685388 49.0295515, 10.9685313 49.0295192, 10.9683719 49.0288066)",,,,
27713387,,,Augustinergasse,residential,,False,False,135.151,"LINESTRING (10.9685813 49.0297352, 10.9694457 49.0296208, 10.9695048 49.0296423, 10.9695476 49.0297132, 10.9695044 49.0298943, 10.969444 49.0299868, 10.9691218 49.0300845)",,,,
27713387,,,Augustinergasse,residential,,False,True,135.151,"LINESTRING (10.9691218 49.0300845, 10.969444 49.0299868, 10.9695044 49.0298943, 10.9695476 49.0297132, 10.9695048 49.0296423, 10.9694457 49.0296208, 10.9685813 49.0297352)",,,,
27713847,,,,residential,,False,False,102.69200000000001,"LINESTRING (10.9668845 49.0306271, 10.9669793 49.0305987, 10.9676663 49.0303886, 10.9681962 49.0303016)",,,,
"[545708710, 545708714, 140494385, 1178179708, 531072094, 531072095]","['2', '3']",WUG 1,"['Bahnhofstraße', 'Bismarckanlage']",tertiary,50,False,True,249.98399999999998,"LINESTRING (10.9668845 49.0306271, 10.9665653 49.0301787, 10.9664836 49.0300634, 10.9663732 49.0298966, 10.966288 49.0297289, 10.9663001 49.0295672, 10.9663347 49.0295083, 10.9663926 49.0294467, 10.9664474 49.0294024, 10.9666514 49.0293152, 10.9668507 49.0292534, 10.9670437 49.0291894, 10.9673103 49.02909, 10.9673758 49.029062, 10.9675011 49.0289962, 10.9676142 49.0289156)",,,,
"[143748070, 1186581912, 1186581913, 1186581914, 1186581915, 1186581916]","['2', '3']",WUG 1,Bismarckanlage,tertiary,50,False,False,191.164,"LINESTRING (10.9668845 49.0306271, 10.9669754 49.0307586, 10.9671376 49.0310003, 10.9671817 49.0310654, 10.9673812 49.0313687, 10.9674846 49.0315234, 10.9675472 49.0316171, 10.9676967 49.0318525, 10.9678693 49.0320829, 10.9679717 49.0321899)",,,,
27163887,,,Westliche Ringstraße,residential,,True,False,168.514,"LINESTRING (10.9681962 49.0303016, 10.9683742 49.0306587, 10.9685598 49.0310466, 10.968655 49.0312456, 10.9690064 49.031717)",,,,
27713847,,,,residential,,False,True,102.69200000000001,"LINESTRING (10.9681962 49.0303016, 10.9676663 49.0303886, 10.9669793 49.0305987, 10.9668845 49.0306271)",,,,
27715291,,,Höllgasse,residential,30,False,False,97.15199999999999,"LINESTRING (10.9720391 49.0295257, 10.9716182 49.0295919, 10.9713407 49.0296655, 10.9712725 49.029683, 10.9712322 49.0297613, 10.9709021 49.0299107)",,,,
27715292,,,Auf der Wied,residential,30,True,False,31.996,"LINESTRING (10.9720391 49.0295257, 10.9720163 49.0294598, 10.9719618 49.0292887, 10.9719508 49.0292439)",,,,
27715291,,,Höllgasse,residential,30,False,True,97.152,"LINESTRING (10.9709021 49.0299107, 10.9712322 49.0297613, 10.9712725 49.029683, 10.9713407 49.0296655, 10.9716182 49.0295919, 10.9720391 49.0295257)",,,,
"[27715295, 27715293, 172434310, 26514479]",,,"['Marktplatz', 'Friedrich-Ebert-Straße']",residential,20,True,False,114.47999999999999,"LINESTRING (10.9709021 49.0299107, 10.9711145 49.0300359, 10.9711617 49.0300638, 10.9713564 49.0301712, 10.9715543 49.0302882, 10.9719127 49.0302155, 10.9720622 49.0301553, 10.9722071 49.030131)",,,,
27716975,,,Froschgasse,residential,,False,False,59.561,"LINESTRING (10.9709065 49.0324828, 10.9707266 49.0319603)",,,,
27716975,,,Froschgasse,residential,,False,True,59.561,"LINESTRING (10.9707266 49.0319603, 10.9709065 49.0324828)",,,,
"[1178179706, 27760332]",1,,Martin-Luther-Platz,residential,20,True,False,27.567,"LINESTRING (10.9707266 49.0319603, 10.9709145 49.031805, 10.9709669 49.0317691)",,,,
27716981,,,Heigertgasse,residential,30,False,False,37.804,"LINESTRING (10.9741063 49.031295, 10.9741136 49.0314068, 10.9741105 49.0315323, 10.9741508 49.0316314)",,,,
27157624,,,Auf dem Schrecker,residential,30,False,True,50.588,"LINESTRING (10.9742296 49.0317695, 10.9748206 49.0315311)",,,,
27716981,,,Heigertgasse,residential,30,False,True,16.395,"LINESTRING (10.9742296 49.0317695, 10.9741508 49.0316314)",,,,
27157624,,,Auf dem Schrecker,residential,30,False,False,76.789,"LINESTRING (10.9742296 49.0317695, 10.9739219 49.0318821, 10.9732858 49.0320751)",,,,
27716981,,,Heigertgasse,residential,30,False,False,16.395,"LINESTRING (10.9741508 49.0316314, 10.9742296 49.0317695)",,,,
27716981,,,Heigertgasse,residential,30,False,True,37.804,"LINESTRING (10.9741508 49.0316314, 10.9741105 49.0315323, 10.9741136 49.0314068, 10.9741063 49.031295)",,,,
27716982,,,Brunnengasse,residential,30,False,False,76.385,"LINESTRING (10.9741508 49.0316314, 10.973677 49.0317818, 10.9731838 49.0318926)",,,,
27572955,,,Pflastergasse,residential,30,False,True,21.613,"LINESTRING (10.9731838 49.0318926, 10.9732858 49.0320751)",,,,
27572955,,,Pflastergasse,residential,30,False,False,61.471,"LINESTRING (10.9731838 49.0318926, 10.9731067 49.031733, 10.9729763 49.0313572)",,,,
27716982,,,Brunnengasse,residential,30,False,True,76.385,"LINESTRING (10.9731838 49.0318926, 10.973677 49.0317818, 10.9741508 49.0316314)",,,,
27716983,,,Auf der Kapelle,residential,30,False,True,25.376,"LINESTRING (10.9720327 49.0323053, 10.9719147 49.0320906)",,,,
34311138,,,Auf der Kapelle,residential,30,False,True,23.305,"LINESTRING (10.9720327 49.0323053, 10.9723323 49.0322322)",,,,
618082425,,,Auf der Kapelle,residential,30,False,False,42.268,"LINESTRING (10.9720327 49.0323053, 10.9717082 49.0323481, 10.9715869 49.0323633, 10.9714659 49.0323846)",,,,
27716986,,,Postgasse,residential,30,False,True,82.246,"LINESTRING (10.9712979 49.0315401, 10.9713446 49.0315749, 10.9715366 49.0317339, 10.9716017 49.0317717, 10.9716758 49.0317504, 10.9717348 49.0317819, 10.9718149 49.0319089, 10.9719147 49.0320906)",,,,
"[1102687305, 31026802]",,,"['Am Hof', 'Rosenstraße']",residential,20,True,False,115.092,"LINESTRING (10.9712979 49.0315401, 10.9714617 49.0314289, 10.9719296 49.0311276, 10.9719302 49.0310886, 10.9718968 49.0310302, 10.9718128 49.031002, 10.9713968 49.031092)",,,,
27157624,,,Auf dem Schrecker,residential,30,False,True,22.923,"LINESTRING (10.9723323 49.0322322, 10.9726338 49.0321737)",,,,
34311138,,,Auf der Kapelle,residential,30,False,False,23.305,"LINESTRING (10.9723323 49.0322322, 10.9720327 49.0323053)",,,,
34311138,,,Auf der Kapelle,residential,30,False,True,24.809,"LINESTRING (10.9723323 49.0322322, 10.9722408 49.0320173)",,,,
27716983,,,Auf der Kapelle,residential,30,False,False,25.132,"LINESTRING (10.9722408 49.0320173, 10.9719147 49.0320906)",,,,
34311138,,,Auf der Kapelle,residential,30,False,False,24.809,"LINESTRING (10.9722408 49.0320173, 10.9723323 49.0322322)",,,,
34311138,,,Auf der Kapelle,residential,30,False,True,7.017,"LINESTRING (10.9722408 49.0320173, 10.9722237 49.0319552)",,,,
27716983,,,Auf der Kapelle,residential,30,False,False,25.376,"LINESTRING (10.9719147 49.0320906, 10.9720327 49.0323053)",,,,
27716983,,,Auf der Kapelle,residential,30,False,True,25.132,"LINESTRING (10.9719147 49.0320906, 10.9722408 49.0320173)",,,,
27716986,,,Postgasse,residential,30,False,False,82.246,"LINESTRING (10.9719147 49.0320906, 10.9718149 49.0319089, 10.9717348 49.0317819, 10.9716758 49.0317504, 10.9716017 49.0317717, 10.9715366 49.0317339, 10.9713446 49.0315749, 10.9712979 49.0315401)",,,,
190018129,,,Kohlstraße,residential,,False,False,36.376,"LINESTRING (10.9655932 49.0308101, 10.9657004 49.0309679, 10.9658144 49.031103)",,,,
27806842,,,Lehenwiesenweg,residential,,False,False,121.01999999999998,"LINESTRING (10.9651306 49.0339023, 10.9653167 49.0340274, 10.9656511 49.0340838, 10.9662124 49.0341452, 10.9662738 49.0341978, 10.9662853 49.0344456)",,,,
1192631749,,,Lehenwiesenweg,residential,,False,True,206.57399999999998,"LINESTRING (10.9651306 49.0339023, 10.9652815 49.0337611, 10.9654884 49.0335763, 10.9659433 49.0331405, 10.9661619 49.0329342, 10.9663463 49.0327808, 10.9666205 49.0326207, 10.9669312 49.0324923)",,,,
27806842,,,Lehenwiesenweg,residential,,False,True,121.02,"LINESTRING (10.9662853 49.0344456, 10.9662738 49.0341978, 10.9662124 49.0341452, 10.9656511 49.0340838, 10.9653167 49.0340274, 10.9651306 49.0339023)",,,,
27010847,,,Bräugasse,residential,30,False,False,69.62,"LINESTRING (10.9737455 49.030511, 10.9736004 49.030328, 10.9734553 49.0301701, 10.973293 49.02996)",,,,
27572958,,,Judengasse,residential,30,False,True,4.667,"LINESTRING (10.9742819 49.0297864, 10.9743455 49.0297816)",,,,
27941898,,,Huttergasse,residential,30,False,False,51.459,"LINESTRING (10.9742819 49.0297864, 10.9741191 49.0293361)",,,,
27085121,,,Judengasse,residential,30,True,False,75.535,"LINESTRING (10.9742819 49.0297864, 10.9738476 49.0298093, 10.973293 49.02996)",,,,
28049786,,,,residential,,False,False,17.511,"LINESTRING (10.9752416 49.0318074, 10.9750969 49.0316817)",,,,
531039529,,WUG 1,Nördliche Ringstraße,tertiary,50,False,False,38.942,"LINESTRING (10.9752416 49.0318074, 10.9753224 49.0317688, 10.9753624 49.0317497, 10.9756702 49.0315984)",,,,
531039529,,WUG 1,Nördliche Ringstraße,tertiary,50,False,True,241.51899999999998,"LINESTRING (10.9752416 49.0318074, 10.9746549 49.0320886, 10.9741398 49.0322784, 10.9736446 49.0324609, 10.9731308 49.0326396, 10.9727348 49.0327537, 10.9723476 49.0328479)",,,,
28049786,,,,residential,,False,True,17.511,"LINESTRING (10.9750969 49.0316817, 10.9752416 49.0318074)",,,,
28049786,,,,residential,,False,False,26.519000000000002,"LINESTRING (10.9750969 49.0316817, 10.9750329 49.0316248, 10.9748206 49.0315311)",,,,
28049787,,,Am Plerrer,residential,,False,False,105.984,"LINESTRING (10.9750969 49.0316817, 10.9758155 49.0313378, 10.9761119 49.0312335, 10.9763301 49.0312761)",,,,
9547413,2,WUG 1,Nördliche Ringstraße,tertiary,50,False,False,112.61,"LINESTRING (10.9763301 49.0312761, 10.9766214 49.0310828, 10.9767367 49.0309258, 10.9767549 49.0304922, 10.9768082 49.0303639)",,,,
9547413,2,WUG 1,Nördliche Ringstraße,tertiary,50,False,True,60.071,"LINESTRING (10.9763301 49.0312761, 10.9762039 49.031349, 10.9760641 49.0314203, 10.9759929 49.0314566, 10.9756702 49.0315984)",,,,
28049787,,,Am Plerrer,residential,,False,True,105.98400000000001,"LINESTRING (10.9763301 49.0312761, 10.9761119 49.0312335, 10.9758155 49.0313378, 10.9750969 49.0316817)",,,,
28151888,,,Pfarrgasse,residential,,False,False,32.903,"LINESTRING (10.9700015 49.0310696, 10.9700405 49.0307748)",,,,
27163886,,,Pfarrgasse,residential,,True,False,26.546,"LINESTRING (10.9700469 49.0313004, 10.9699913 49.0312189, 10.9700015 49.0310696)",,,,
28146607,,,Martin-Luther-Platz,residential,,False,False,58.608,"LINESTRING (10.9700469 49.0313004, 10.9700145 49.0313538, 10.9699936 49.0314277, 10.9700749 49.0314694, 10.9700403 49.0315326, 10.9700199 49.0315698, 10.9701397 49.0317754)",,,,
28146607,,,Martin-Luther-Platz,residential,,False,True,58.608,"LINESTRING (10.9701397 49.0317754, 10.9700199 49.0315698, 10.9700403 49.0315326, 10.9700749 49.0314694, 10.9699936 49.0314277, 10.9700145 49.0313538, 10.9700469 49.0313004)",,,,
"[1188792358, 27015767]",,,Am Hof,residential,"['20', '30']",False,False,65.983,"LINESTRING (10.9706421 49.0311592, 10.9705423 49.0309691, 10.9704835 49.0309272, 10.9702734 49.0308154, 10.9700405 49.0307748)",,,,
27015767,,,Am Hof,residential,20,False,True,62.971000000000004,"LINESTRING (10.9706421 49.0311592, 10.9706583 49.0311843, 10.9707179 49.0312417, 10.9713968 49.031092)",,,,
27163886,,,Pfarrgasse,residential,,True,False,46.156,"LINESTRING (10.9706421 49.0311592, 10.9702336 49.0312603, 10.9700469 49.0313004)",,,,
9547412,2,WUG 1,Eichstätter Straße,tertiary,50,False,True,34.522,"LINESTRING (10.9771171 49.0301286, 10.9768082 49.0303639)",,,,
28146617,,,,tertiary_link,,True,False,16.178,"LINESTRING (10.9771171 49.0301286, 10.9771435 49.0302028, 10.9772125 49.0302553)",,,,
706777984,2,WUG 1,Eichstätter Straße,tertiary,50,False,False,163.453,"LINESTRING (10.9771171 49.0301286, 10.9777573 49.0296582, 10.9778249 49.029588, 10.9780561 49.0292954, 10.9783702 49.0289214)",,,,
25704160,2,,Niederhofener Straße,tertiary,50,False,True,32.192,"LINESTRING (10.9772125 49.0302553, 10.9770044 49.0302886, 10.9768082 49.0303639)",,,,
31026802,,,Rosenstraße,residential,20,True,False,35.082,"LINESTRING (10.9709669 49.0317691, 10.9712979 49.0315401)",,,,
27716972,,,Ellinger Straße,residential,30,True,False,77.927,"LINESTRING (10.9709669 49.0317691, 10.9711124 49.031904, 10.9712401 49.0320444, 10.9713889 49.0322331, 10.9714659 49.0323846)",,,,
34311138,,,Auf der Kapelle,residential,30,False,False,7.017,"LINESTRING (10.9722237 49.0319552, 10.9722408 49.0320173)",,,,
28151892,,,Paradeisgasse,residential,,False,False,53.459,"LINESTRING (10.9722237 49.0319552, 10.9723697 49.0319224, 10.9725192 49.0319041, 10.9726338 49.0321737)",,,,
"[34311137, 545708723]",,,Paradeisgasse,residential,,False,True,89.57600000000001,"LINESTRING (10.9722237 49.0319552, 10.9721868 49.031749, 10.9723466 49.0317266, 10.9724198 49.0316793, 10.9724852 49.0315305, 10.9724715 49.0313295, 10.9724468 49.0312641)",,,,
27157624,,,Auf dem Schrecker,residential,30,False,False,22.923,"LINESTRING (10.9726338 49.0321737, 10.9723323 49.0322322)",,,,
27157624,,,Auf dem Schrecker,residential,30,False,True,49.643,"LINESTRING (10.9726338 49.0321737, 10.9726916 49.0321706, 10.9727441 49.032183, 10.9729979 49.0321439, 10.9732858 49.0320751)",,,,
28151892,,,Paradeisgasse,residential,,False,True,53.458999999999996,"LINESTRING (10.9726338 49.0321737, 10.9725192 49.0319041, 10.9723697 49.0319224, 10.9722237 49.0319552)",,,,
26159361,,,Schwärzgasse,residential,,False,True,78.357,"LINESTRING (10.9707698 49.0344785, 10.971082 49.0344842, 10.9711768 49.0344866, 10.9712693 49.0344893, 10.9718438 49.0345062)",,,,
28234788,,,Jacobistraße,residential,,False,False,86.959,"LINESTRING (10.9707698 49.0344785, 10.97074 49.0348864, 10.9706898 49.034952, 10.9702342 49.0349829)",,,,
28234788,,,Jacobistraße,residential,,False,True,86.959,"LINESTRING (10.9702342 49.0349829, 10.9706898 49.034952, 10.97074 49.0348864, 10.9707698 49.0344785)",,,,
27015767,,,Am Hof,residential,20,False,False,62.971,"LINESTRING (10.9713968 49.031092, 10.9707179 49.0312417, 10.9706583 49.0311843, 10.9706421 49.0311592)",,,,
27176803,,,Schießgrabenmauer,residential,30,False,False,78.281,"LINESTRING (10.970085 49.0279556, 10.9703432 49.0279342, 10.9711421 49.0278339)",,,,
997789331,,,Frauentorstraße,residential,30,False,False,79.878,"LINESTRING (10.970085 49.0279556, 10.9701405 49.0282085, 10.9701724 49.0285702, 10.9701675 49.0286707)",,,,
"[140494387, 140494386, 997789331, 26514475]",3,,Frauentorstraße,residential,30,False,True,54.507000000000005,"LINESTRING (10.970085 49.0279556, 10.9700579 49.0278991, 10.969995 49.0277351, 10.9699594 49.0276631, 10.9699228 49.0275719, 10.969894 49.027482)",,,,
706777984,2,WUG 1,Eichstätter Straße,tertiary,50,False,False,6.84,"LINESTRING (10.9783702 49.0289214, 10.9784222 49.0288702)",,,,
706777984,2,WUG 1,Eichstätter Straße,tertiary,50,False,True,163.45299999999997,"LINESTRING (10.9783702 49.0289214, 10.9780561 49.0292954, 10.9778249 49.029588, 10.9777573 49.0296582, 10.9771171 49.0301286)",,,,
27716973,,,Schulhausstraße,tertiary,,False,True,12.383,"LINESTRING (10.9719851 49.0332341, 10.9719967 49.0333452)",,,,
227619082,,,Schulhausstraße,tertiary,,False,False,19.415,"LINESTRING (10.9719851 49.0332341, 10.9719332 49.0331004, 10.9719194 49.0330649)",,,,
317743291,,WUG 1,Nördliche Ringstraße,tertiary,50,True,False,18.891,"LINESTRING (10.972089 49.0328588, 10.9723476 49.0328479)",,,,
227619081,,,Nördliche Ringstraße,tertiary,,True,False,23.253,"LINESTRING (10.971854 49.0330002, 10.972089 49.0328588)",,,,
227619083,,,Schulhausstraße,tertiary,,False,True,8.631,"LINESTRING (10.971854 49.0330002, 10.9719194 49.0330649)",,,,
227619084,,,Schulhausstraße,tertiary,,False,False,25.900999999999996,"LINESTRING (10.971854 49.0330002, 10.97177 49.0329448, 10.9716876 49.032912, 10.9715584 49.0328771)",,,,
23492261,,WUG 37,Jahnstraße,tertiary,,False,True,37.873999999999995,"LINESTRING (10.9771513 49.0348705, 10.97702 49.0346448, 10.9769767 49.0345499)",,,,
23492261,,WUG 37,Jahnstraße,tertiary,,False,False,17.517,"LINESTRING (10.976713 49.0340332, 10.9767974 49.0341807)",,,,
23492261,,WUG 37,Jahnstraße,tertiary,,False,True,155.10199999999998,"LINESTRING (10.976713 49.0340332, 10.9763744 49.0333608, 10.9762984 49.033221, 10.9761019 49.0328058, 10.9760701 49.0327043)",,,,
282981602,,,Jahnstraße,residential,,False,False,239.067,"LINESTRING (10.976713 49.0340332, 10.975391 49.0342317, 10.9748978 49.0343094, 10.9747827 49.0345177, 10.9737479 49.0347157)",,,,
624466230,,,Nördliche Ringstraße,tertiary,,True,False,10.557,"LINESTRING (10.9723476 49.0328479, 10.9722318 49.0329049)",,,,
531039529,,WUG 1,Nördliche Ringstraße,tertiary,50,False,False,241.519,"LINESTRING (10.9723476 49.0328479, 10.9727348 49.0327537, 10.9731308 49.0326396, 10.9736446 49.0324609, 10.9741398 49.0322784, 10.9746549 49.0320886, 10.9752416 49.0318074)",,,,
9547412,2,WUG 1,Eichstätter Straße,tertiary,50,False,False,34.522,"LINESTRING (10.9768082 49.0303639, 10.9771171 49.0301286)",,,,
9547413,2,WUG 1,Nördliche Ringstraße,tertiary,50,False,True,112.61000000000001,"LINESTRING (10.9768082 49.0303639, 10.9767549 49.0304922, 10.9767367 49.0309258, 10.9766214 49.0310828, 10.9763301 49.0312761)",,,,
25704160,2,,Niederhofener Straße,tertiary,50,False,False,32.192,"LINESTRING (10.9768082 49.0303639, 10.9770044 49.0302886, 10.9772125 49.0302553)",,,,
