osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,lanes,bridge,junction
205611042,Klusenstraße,residential,False,True,51.912,"LINESTRING (7.6784387 51.2965392, 7.6783719 51.2965218, 7.6782987 51.2965281, 7.6781926 51.2965454, 7.6779426 51.2965991, 7.6777387 51.2966606)",,,,,
1220340291,Nettestraße,secondary,False,False,23.157,"LINESTRING (7.6784387 51.2965392, 7.6783575 51.2965814, 7.6782741 51.2966366, 7.6782102 51.2966895)",L 698,50,,,
75246632,Grabenstraße,secondary,True,False,37.576,"LINESTRING (7.6782102 51.2966895, 7.6781868 51.2967421, 7.6781861 51.2967841, 7.6781925 51.2968204, 7.6782057 51.2968536, 7.6782313 51.2968958, 7.6783025 51.2970131)",L 698,50,,,
1220340291,Nettestraße,secondary,False,True,23.157,"LINESTRING (7.6782102 51.2966895, 7.6782741 51.2966366, 7.6783575 51.2965814, 7.6784387 51.2965392)",L 698,50,,,
"[75246624, 744416100, 205611043, 205611044]","['Bachstraße', 'Nettestraße']",secondary,False,False,758.503,"LINESTRING (7.6780546 51.2972788, 7.6779621 51.2973582, 7.6778874 51.2974048, 7.6778192 51.2974491, 7.6776776 51.2975171, 7.6773928 51.2976476, 7.6773264 51.2976884, 7.6773117 51.2976982, 7.6772693 51.2977325, 7.6772312 51.29777, 7.677199 51.2978052, 7.6771115 51.2979208, 7.677064 51.2980037, 7.6770298 51.2980843, 7.677003 51.298182, 7.6769921 51.2982699, 7.6769503 51.2986591, 7.6768912 51.2990706, 7.6768161 51.2994953, 7.6767994 51.2996107, 7.6767834 51.299762, 7.6767826 51.2998186, 7.6767883 51.299876, 7.6768137 51.2999968, 7.676982 51.3004964, 7.6770049 51.3006123, 7.6770068 51.3007225, 7.676989 51.3008341, 7.6769468 51.3009545, 7.6768196 51.301215, 7.6767454 51.3013403, 7.6766944 51.301412, 7.6766867 51.3014228, 7.6766572 51.3014477, 7.6766354 51.301466, 7.6764868 51.3015593, 7.6763204 51.3016533, 7.676204 51.3017072, 7.6760898 51.3017467, 7.675952 51.3017802, 7.6757835 51.3018034, 7.6756075 51.3018087, 7.6754418 51.3018047, 7.6742533 51.3017245, 7.6740524 51.3017211, 7.6738618 51.3017303, 7.6737055 51.3017411, 7.673603 51.3017556, 7.6734881 51.3017875, 7.6733172 51.301846, 7.673183 51.3019082)",L 698,50,3,,
75246627,Nettestraße,secondary,True,False,68.574,"LINESTRING (7.6780546 51.2972788, 7.6780667 51.2972364, 7.678075 51.2971691, 7.678073 51.2970901, 7.6780534 51.2969163, 7.6780579 51.2968802, 7.678074 51.2968335, 7.6781063 51.2967791, 7.6781508 51.296735, 7.6782102 51.2966895)",L 698,50,,,
28294459,Bachstraße,residential,False,True,42.534,"LINESTRING (7.673183 51.3019082, 7.673119 51.3018605, 7.6730585 51.3018264, 7.6729395 51.3017682, 7.6728499 51.3017421, 7.6726738 51.3017164)",,,3,,
520633760,Fritz-Berg-Brücke,secondary,False,False,44.692,"LINESTRING (7.673183 51.3019082, 7.673011 51.3019859, 7.6728822 51.3020345, 7.6727878 51.3020606, 7.6726189 51.3020937)",L 698,50,2,,
"[75246624, 205611043, 744416100, 205611044]","['Bachstraße', 'Nettestraße']",secondary,False,True,758.5030000000002,"LINESTRING (7.673183 51.3019082, 7.6733172 51.301846, 7.6734881 51.3017875, 7.673603 51.3017556, 7.6737055 51.3017411, 7.6738618 51.3017303, 7.6740524 51.3017211, 7.6742533 51.3017245, 7.6754418 51.3018047, 7.6756075 51.3018087, 7.6757835 51.3018034, 7.675952 51.3017802, 7.6760898 51.3017467, 7.676204 51.3017072, 7.6763204 51.3016533, 7.6764868 51.3015593, 7.6766354 51.301466, 7.6766572 51.3014477, 7.6766867 51.3014228, 7.6766944 51.301412, 7.6767454 51.3013403, 7.6768196 51.301215, 7.6769468 51.3009545, 7.676989 51.3008341, 7.6770068 51.3007225, 7.6770049 51.3006123, 7.676982 51.3004964, 7.6768137 51.2999968, 7.6767883 51.299876, 7.6767826 51.2998186, 7.6767834 51.299762, 7.6767994 51.2996107, 7.6768161 51.2994953, 7.6768912 51.2990706, 7.6769503 51.2986591, 7.6769921 51.2982699, 7.677003 51.298182, 7.6770298 51.2980843, 7.677064 51.2980037, 7.6771115 51.2979208, 7.677199 51.2978052, 7.6772312 51.29777, 7.6772693 51.2977325, 7.6773117 51.2976982, 7.6773264 51.2976884, 7.6773928 51.2976476, 7.6776776 51.2975171, 7.6778192 51.2974491, 7.6778874 51.2974048, 7.6779621 51.2973582, 7.6780546 51.2972788)",L 698,50,3,,
44706578,Fritz-Berg-Brücke,secondary,False,False,38.5,"LINESTRING (7.6705803 51.3003965, 7.670691 51.3003979, 7.6708008 51.3004073, 7.6709081 51.3004245, 7.6710114 51.3004493, 7.6711095 51.3004815)",L 698,50,3,,
"[520633761, 44580237, 241968398, 186958223, 25339960, 45064121]",Fritz-Berg-Brücke,secondary,False,True,330.29299999999995,"LINESTRING (7.6705803 51.3003965, 7.6704665 51.3004011, 7.6703583 51.3004237, 7.6702639 51.3004564, 7.6701779 51.3004972, 7.6701019 51.3005451, 7.6700376 51.3005993, 7.6699862 51.3006586, 7.6699487 51.3007219, 7.6699282 51.300779, 7.6699224 51.3008615, 7.6699362 51.3009346, 7.6699669 51.3010056, 7.670014 51.3010731, 7.6700781 51.3011372, 7.6701368 51.3011816, 7.6707275 51.301593, 7.6712078 51.301899, 7.6712976 51.30195, 7.671401 51.3019929, 7.6714934 51.3020288, 7.671598 51.3020623, 7.6717121 51.3020885, 7.671881 51.302117, 7.6720325 51.3021327, 7.6721654 51.3021354, 7.6723076 51.3021271, 7.6724832 51.3021093, 7.6726189 51.3020937)",L 698,50,2,yes,
"[419311541, 24357135]",Lüdenscheider Straße,primary,False,False,216.31,"LINESTRING (7.6711095 51.3004815, 7.6711902 51.3004183, 7.6712606 51.3003579, 7.6715033 51.3000981, 7.6716275 51.2999432, 7.6716932 51.2998427, 7.6717687 51.2997103, 7.671825 51.2995752, 7.6718679 51.299448, 7.671884 51.2993716, 7.6718894 51.2992441, 7.6719001 51.2990227, 7.6719082 51.2988416, 7.6719386 51.298653)",B 236,50,"['2', '3']",,
44706578,Fritz-Berg-Brücke,secondary,False,True,38.5,"LINESTRING (7.6711095 51.3004815, 7.6710114 51.3004493, 7.6709081 51.3004245, 7.6708008 51.3004073, 7.670691 51.3003979, 7.6705803 51.3003965)",L 698,50,3,,
419311540,Bahnhofstraße,primary,False,True,42.903,"LINESTRING (7.6711095 51.3004815, 7.6709756 51.3005994, 7.6708751 51.3006829, 7.6707333 51.300787)",B 236,50,2,,
28294459,Bachstraße,residential,False,False,42.534000000000006,"LINESTRING (7.6726738 51.3017164, 7.6728499 51.3017421, 7.6729395 51.3017682, 7.6730585 51.3018264, 7.673119 51.3018605, 7.673183 51.3019082)",,,3,,
419310968,Bachstraße,residential,False,True,26.6,"LINESTRING (7.6726738 51.3017164, 7.6725823 51.3017024, 7.6725388 51.3016957, 7.6724265 51.3016762, 7.6723116 51.3016423)",,,,,
"[44060888, 44954243]",Fritz-Thomee-Straße,residential,True,False,298.988,"LINESTRING (7.6745828 51.2957778, 7.6748544 51.2967747, 7.6749015 51.2971019, 7.6750079 51.2976042, 7.6750824 51.2981131, 7.6751303 51.2983408, 7.6751314 51.2984425)",,30,,,
205611042,Klusenstraße,residential,False,False,51.912,"LINESTRING (7.6777387 51.2966606, 7.6779426 51.2965991, 7.6781926 51.2965454, 7.6782987 51.2965281, 7.6783719 51.2965218, 7.6784387 51.2965392)",,,,,
"[44077457, 205611042, 28350759]","['Fritz-Thomee-Straße', 'Klusenstraße']",residential,False,True,298.214,"LINESTRING (7.6777387 51.2966606, 7.6776546 51.296703, 7.6775088 51.2967967, 7.6771749 51.2970345, 7.6768286 51.2973351, 7.6765896 51.29759, 7.6765554 51.2976205, 7.6764065 51.2977443, 7.6759769 51.2981918, 7.6757063 51.2984876, 7.6756307 51.2985727, 7.6755909 51.2986018, 7.6755077 51.2986211, 7.6753097 51.2986317, 7.6752039 51.2986324, 7.6751486 51.2986218, 7.6751196 51.2986089, 7.6751138 51.2986036)",,,,,
"[44077457, 205611042, 28350759]","['Fritz-Thomee-Straße', 'Klusenstraße']",residential,False,False,298.214,"LINESTRING (7.6751138 51.2986036, 7.6751196 51.2986089, 7.6751486 51.2986218, 7.6752039 51.2986324, 7.6753097 51.2986317, 7.6755077 51.2986211, 7.6755909 51.2986018, 7.6756307 51.2985727, 7.6757063 51.2984876, 7.6759769 51.2981918, 7.6764065 51.2977443, 7.6765554 51.2976205, 7.6765896 51.29759, 7.6768286 51.2973351, 7.6771749 51.2970345, 7.6775088 51.2967967, 7.6776546 51.296703, 7.6777387 51.2966606)",,,,,
"[45064120, 28385629, 686263999]",Gerichtsstraße,residential,False,False,287.45799999999997,"LINESTRING (7.6689254 51.3015109, 7.6688141 51.3013748, 7.6687953 51.3013111, 7.6688236 51.3012439, 7.6688826 51.3011903, 7.6689576 51.3011391, 7.6691987 51.301022, 7.6695961 51.3008304, 7.6697341 51.300704, 7.6706001 51.2995414, 7.6706663 51.2994361, 7.6707066 51.2993288)",,30,,,
"[241968396, 744416099, 527000715, 419311539]",Bahnhofstraße,primary,False,False,149.70499999999998,"LINESTRING (7.6689254 51.3015109, 7.6695129 51.3012985, 7.6696149 51.3012616, 7.6699475 51.3011408, 7.6700809 51.3010886, 7.6703838 51.30097, 7.6705577 51.3008943, 7.6707333 51.300787)",B 236,50,"['2', '3']",,
"[28385856, 765722673]",Bismarckstraße,residential,False,False,429.67900000000003,"LINESTRING (7.6707066 51.2993288, 7.6707387 51.2992097, 7.6707377 51.2990843, 7.6707376 51.2990683, 7.670693 51.298763, 7.6706931 51.2986393, 7.6707752 51.2984484, 7.6708184 51.2983519, 7.6709528 51.2980213, 7.6709501 51.2979616, 7.6709269 51.2973733, 7.670909 51.2968249, 7.6708629 51.2967077, 7.6707505 51.296586, 7.6702952 51.2955496)",,30,,,
686263998,Freiherr-Vom-Stein-Straße,residential,False,True,117.426,"LINESTRING (7.6707066 51.2993288, 7.6705903 51.2993504, 7.6705295 51.2993875, 7.6704863 51.2994494, 7.6704517 51.29952, 7.6704142 51.2995837, 7.6703597 51.2996304, 7.6695925 51.3000837)",,30,,,
"[45064120, 28385629, 686263999]",Gerichtsstraße,residential,False,True,287.45799999999997,"LINESTRING (7.6707066 51.2993288, 7.6706663 51.2994361, 7.6706001 51.2995414, 7.6697341 51.300704, 7.6695961 51.3008304, 7.6691987 51.301022, 7.6689576 51.3011391, 7.6688826 51.3011903, 7.6688236 51.3012439, 7.6687953 51.3013111, 7.6688141 51.3013748, 7.6689254 51.3015109)",,30,,,
338824288,Freiherr-Vom-Stein-Straße,residential,False,True,8.826,"LINESTRING (7.6677056 51.3009556, 7.6678272 51.3009328)",,,,,
"[28385856, 765722673]",Bismarckstraße,residential,False,True,429.67900000000003,"LINESTRING (7.6702952 51.2955496, 7.6707505 51.296586, 7.6708629 51.2967077, 7.670909 51.2968249, 7.6709269 51.2973733, 7.6709501 51.2979616, 7.6709528 51.2980213, 7.6708184 51.2983519, 7.6707752 51.2984484, 7.6706931 51.2986393, 7.670693 51.298763, 7.6707376 51.2990683, 7.6707377 51.2990843, 7.6707387 51.2992097, 7.6707066 51.2993288)",,30,,,
28386337,Hardenbergstraße,residential,False,False,113.825,"LINESTRING (7.6719386 51.298653, 7.6718736 51.2986609, 7.6718418 51.2987068, 7.6717734 51.2989054, 7.6717108 51.2989745, 7.671535 51.2991275, 7.6714239 51.2991951, 7.6711152 51.2995041)",,,,,
"[419311541, 24357135]",Lüdenscheider Straße,primary,False,True,216.30999999999997,"LINESTRING (7.6719386 51.298653, 7.6719082 51.2988416, 7.6719001 51.2990227, 7.6718894 51.2992441, 7.671884 51.2993716, 7.6718679 51.299448, 7.671825 51.2995752, 7.6717687 51.2997103, 7.6716932 51.2998427, 7.6716275 51.2999432, 7.6715033 51.3000981, 7.6712606 51.3003579, 7.6711902 51.3004183, 7.6711095 51.3004815)",B 236,50,"['2', '3']",,
28386337,Hardenbergstraße,residential,False,True,113.825,"LINESTRING (7.6711152 51.2995041, 7.6714239 51.2991951, 7.671535 51.2991275, 7.6717108 51.2989745, 7.6717734 51.2989054, 7.6718418 51.2987068, 7.6718736 51.2986609, 7.6719386 51.298653)",,,,,
