osmid,lanes,ref,name,highway,oneway,reversed,length,maxspeed,geometry,junction
1023945360,2,L 218,Koblenzer Straße,secondary,False,False,37.645,,"LINESTRING (7.5128993 50.0554013, 7.5127018 50.0550874)",
1091635401,,L 218,Koblenzer Straße,secondary,False,True,42.269,50,"LINESTRING (7.5128993 50.0554013, 7.5131044 50.0557579)",
1091635401,,L 218,Koblenzer Straße,secondary,False,False,42.269,50,"LINESTRING (7.5131044 50.0557579, 7.5128993 50.0554013)",
43028927,,,Gartenstraße,residential,False,False,247.463,50,"LINESTRING (7.5131044 50.0557579, 7.5108802 50.0564532, 7.5101194 50.0566871, 7.5100155 50.0567556)",
800352040,2,L 219,Kastellauner Straße,secondary,False,True,103.918,50,"LINESTRING (7.5056046 50.0575319, 7.5065769 50.0568364)",
169860084,,,Birkenstraße,residential,False,True,209.639,50,"LINESTRING (7.5056046 50.0575319, 7.505723 50.0575695, 7.5080216 50.0578375, 7.5081311 50.0578378, 7.5082245 50.0578144, 7.5083409 50.0576662)",
43028926,2,L 219,Kastellauner Straße,secondary,False,True,181.65100000000004,50,"LINESTRING (7.5073441 50.0562853, 7.5074516 50.0562151, 7.5074883 50.0561911, 7.5075611 50.0561593, 7.5077507 50.0560765, 7.5079899 50.0560165, 7.5083327 50.055967, 7.5087753 50.0559513, 7.5093196 50.055926, 7.5094604 50.055917, 7.5095368 50.0559036, 7.5096045 50.0558881, 7.5096723 50.0558666, 7.509699 50.0558574, 7.5097192 50.0558472)",
143104752,,,Raiffeisenstraße,residential,False,False,152.174,50,"LINESTRING (7.5073441 50.0562853, 7.5074925 50.0563919, 7.5079061 50.0568832, 7.5080417 50.0571567, 7.5081305 50.0573738, 7.5082156 50.0575195)",
169860085,,,Spesenrother Straße,residential,False,False,212.13800000000003,,"LINESTRING (7.5073441 50.0562853, 7.507259 50.0562489, 7.5071531 50.0562282, 7.5068079 50.0561752, 7.5065096 50.0560808, 7.5062531 50.0559824, 7.5060544 50.0559062, 7.505987 50.0558933, 7.5058305 50.055814, 7.5056281 50.0556697, 7.5052971 50.0554285, 7.5049499 50.0552271)",
800352043,1,L 219,Kastellauner Straße,secondary,True,False,82.83399999999999,50,"LINESTRING (7.5073441 50.0562853, 7.507219 50.0564168, 7.5070674 50.0565275, 7.5067669 50.0567468, 7.5065769 50.0568364)",
43028926,2,L 219,Kastellauner Straße,secondary,False,False,8.683,50,"LINESTRING (7.509794 50.055787, 7.5097729 50.0558136, 7.5097507 50.0558296, 7.5097192 50.0558472)",
169860081,,L 219,Simmerner Straße,secondary,True,False,150.10500000000002,50,"LINESTRING (7.509794 50.055787, 7.5098138 50.0557422, 7.5098231 50.0557155, 7.5098292 50.0556763, 7.5098278 50.0556221, 7.5098252 50.0555657, 7.5098292 50.0555273, 7.5098426 50.0554843, 7.5098614 50.0554455, 7.5099133 50.0553643, 7.5099398 50.0553315, 7.5099874 50.0552819, 7.5100612 50.0552174, 7.5101396 50.0551644, 7.5102355 50.055108, 7.5103395 50.0550404, 7.5104394 50.0549599, 7.5104977 50.0548983, 7.510571 50.0548102, 7.5106345 50.0547257, 7.5107093 50.0546161)",
169860081,,L 219,Simmerner Straße,secondary,True,False,54.00899999999999,50,"LINESTRING (7.5107093 50.0546161, 7.5107666 50.0545049, 7.5107914 50.0544153, 7.5108035 50.0543481, 7.5108236 50.054262, 7.5108343 50.0542095, 7.5108437 50.0541776, 7.5108498 50.0541634, 7.5108712 50.0541453)",
333310583,,,,residential,False,True,89.34199999999998,,"LINESTRING (7.5107093 50.0546161, 7.5108106 50.0547036, 7.5109421 50.054788, 7.511052 50.0548379, 7.5111245 50.0548878, 7.5111942 50.0549464, 7.511221 50.0549981, 7.5112994 50.0552859)",
207327072,,L 218,Koblenzer Straße,secondary,False,False,3.398,,"LINESTRING (7.5127018 50.0550874, 7.5126831 50.0550593)",
1023945360,2,L 218,Koblenzer Straße,secondary,False,True,37.645,,"LINESTRING (7.5127018 50.0550874, 7.5128993 50.0554013)",
65181048,,L 219,Kastellauner Straße,secondary,True,False,102.677,50,"LINESTRING (7.5127018 50.0550874, 7.5123377 50.055142, 7.5119193 50.0552212, 7.5116957 50.0552471, 7.5112994 50.0552859)",
143104752,,,Raiffeisenstraße,residential,False,False,18.926000000000002,50,"LINESTRING (7.5082156 50.0575195, 7.5082544 50.0575974, 7.5083409 50.0576662)",
143104752,,,Raiffeisenstraße,residential,False,True,152.17399999999998,50,"LINESTRING (7.5082156 50.0575195, 7.5081305 50.0573738, 7.5080417 50.0571567, 7.5079061 50.0568832, 7.5074925 50.0563919, 7.5073441 50.0562853)",
169860082,,,Am Wallgraben,residential,False,True,154.21699999999998,50,"LINESTRING (7.5082156 50.0575195, 7.5084239 50.057417, 7.5098779 50.0568316, 7.5100155 50.0567556)",
43028928,2,K 28,Alterkülzer Straße,tertiary,False,False,36.518,50,"LINESTRING (7.5099869 50.0530743, 7.5097513 50.0527828)",
143104730,,,Lindenweg,residential,False,False,52.704,,"LINESTRING (7.5099869 50.0530743, 7.5106666 50.0528894)",
43028928,2,K 28,Alterkülzer Straße,tertiary,False,True,135.225,50,"LINESTRING (7.5099869 50.0530743, 7.5105954 50.0538788, 7.5107029 50.0540097, 7.5107814 50.0540821, 7.5108712 50.0541453)",
65181048,,L 219,Kastellauner Straße,secondary,True,False,124.932,50,"LINESTRING (7.5112994 50.0552859, 7.5112233 50.0553078, 7.5111569 50.0553349, 7.5110261 50.0554025, 7.510829 50.0555101, 7.5107002 50.0555717, 7.5105668 50.0556285, 7.5104206 50.0556849, 7.510308 50.0557241, 7.5101785 50.055762, 7.5100712 50.0557904, 7.5099988 50.0558029, 7.5099391 50.0558059, 7.5098875 50.0558025, 7.5098399 50.0557969, 7.509794 50.055787)",
333310583,,,,residential,False,False,89.342,,"LINESTRING (7.5112994 50.0552859, 7.511221 50.0549981, 7.5111942 50.0549464, 7.5111245 50.0548878, 7.511052 50.0548379, 7.5109421 50.054788, 7.5108106 50.0547036, 7.5107093 50.0546161)",
143104695,,,Lindenweg,residential,False,False,138.54,,"LINESTRING (7.5123391 50.0528712, 7.5112532 50.0531693, 7.5111674 50.053172, 7.5110845 50.0531525, 7.5106666 50.0528894)",
143104730,,,Lindenweg,residential,False,False,132.005,,"LINESTRING (7.5106666 50.0528894, 7.5123736 50.0524333)",
143104730,,,Lindenweg,residential,False,True,52.704,,"LINESTRING (7.5106666 50.0528894, 7.5099869 50.0530743)",
143104695,,,Lindenweg,residential,False,True,138.54,,"LINESTRING (7.5106666 50.0528894, 7.5110845 50.0531525, 7.5111674 50.053172, 7.5112532 50.0531693, 7.5123391 50.0528712)",
143104721,,,Raiffeisenstraße,residential,False,True,55.432,,"LINESTRING (7.5099868 50.0578905, 7.5099601 50.0579618, 7.5100977 50.0583777)",
143104752,,,Raiffeisenstraße,residential,False,False,140.034,50,"LINESTRING (7.5099868 50.0578905, 7.5100801 50.057873, 7.5101574 50.0578443, 7.5102365 50.0577907, 7.5102393 50.0577251, 7.510201 50.0576269, 7.5101554 50.0574031, 7.5101626 50.0571806, 7.5101661 50.056952, 7.5101256 50.0568572, 7.5100155 50.0567556)",
143104752,,,Raiffeisenstraße,residential,False,True,121.348,50,"LINESTRING (7.5099868 50.0578905, 7.5094898 50.0577685, 7.5087651 50.0577355, 7.5084731 50.057705, 7.5083409 50.0576662)",
143104730,,,Lindenweg,residential,False,True,132.005,,"LINESTRING (7.5123736 50.0524333, 7.5106666 50.0528894)",
43028927,,,Gartenstraße,residential,False,True,247.463,50,"LINESTRING (7.5100155 50.0567556, 7.5101194 50.0566871, 7.5108802 50.0564532, 7.5131044 50.0557579)",
"[143104752, 1091641326, 1091641327]",,,Raiffeisenstraße,residential,False,False,104.0,50,"LINESTRING (7.5100155 50.0567556, 7.5099372 50.0566556, 7.5099006 50.0565146, 7.5098743 50.0562378, 7.5097918 50.0560225, 7.5097335 50.0558804, 7.5097192 50.0558472)",
143104752,,,Raiffeisenstraße,residential,False,True,140.034,50,"LINESTRING (7.5100155 50.0567556, 7.5101256 50.0568572, 7.5101661 50.056952, 7.5101626 50.0571806, 7.5101554 50.0574031, 7.510201 50.0576269, 7.5102393 50.0577251, 7.5102365 50.0577907, 7.5101574 50.0578443, 7.5100801 50.057873, 7.5099868 50.0578905)",
169860082,,,Am Wallgraben,residential,False,False,154.21699999999998,50,"LINESTRING (7.5100155 50.0567556, 7.5098779 50.0568316, 7.5084239 50.057417, 7.5082156 50.0575195)",
143104721,,,Raiffeisenstraße,residential,False,False,55.432,,"LINESTRING (7.5100977 50.0583777, 7.5099601 50.0579618, 7.5099868 50.0578905)",
169860085,,,Spesenrother Straße,residential,False,True,212.138,,"LINESTRING (7.5049499 50.0552271, 7.5052971 50.0554285, 7.5056281 50.0556697, 7.5058305 50.055814, 7.505987 50.0558933, 7.5060544 50.0559062, 7.5062531 50.0559824, 7.5065096 50.0560808, 7.5068079 50.0561752, 7.5071531 50.0562282, 7.507259 50.0562489, 7.5073441 50.0562853)",
143104752,,,Raiffeisenstraße,residential,False,False,121.348,50,"LINESTRING (7.5083409 50.0576662, 7.5084731 50.057705, 7.5087651 50.0577355, 7.5094898 50.0577685, 7.5099868 50.0578905)",
143104752,,,Raiffeisenstraße,residential,False,True,18.926000000000002,50,"LINESTRING (7.5083409 50.0576662, 7.5082544 50.0575974, 7.5082156 50.0575195)",
169860084,,,Birkenstraße,residential,False,False,209.639,50,"LINESTRING (7.5083409 50.0576662, 7.5082245 50.0578144, 7.5081311 50.0578378, 7.5080216 50.0578375, 7.505723 50.0575695, 7.5056046 50.0575319)",
968109834,,,Horner Straße,residential,False,True,103.63499999999999,50,"LINESTRING (7.5140255 50.054706, 7.5134285 50.0548471, 7.5127803 50.0550292, 7.5126831 50.0550593)",
346967714,,,,residential,False,True,61.910000000000004,,"LINESTRING (7.5089058 50.0540476, 7.5088307 50.0538054, 7.5088119 50.0535982, 7.5088413 50.0534977)",
346967714,,,,residential,False,False,46.368,,"LINESTRING (7.5095821 50.0527953, 7.5093072 50.0531731)",
346967715,,K 28,,tertiary,True,False,21.984,,"LINESTRING (7.5095821 50.0527953, 7.5095514 50.0527756, 7.509533 50.0527502, 7.509529 50.0527336, 7.5095343 50.0527059, 7.5095682 50.0526709, 7.5096046 50.0526556, 7.509647 50.0526492)",roundabout
43028928,2,K 28,Alterkülzer Straße,tertiary,False,True,36.518,50,"LINESTRING (7.5097513 50.0527828, 7.5099869 50.0530743)",
346967715,,K 28,,tertiary,True,False,13.147000000000002,,"LINESTRING (7.5097513 50.0527828, 7.5097233 50.0527965, 7.5096847 50.0528075, 7.5096413 50.0528095, 7.5095821 50.0527953)",roundabout
143104738,,,Am Tiefenweg,residential,False,True,166.478,,"LINESTRING (7.5097565 50.0526831, 7.5106892 50.0524318, 7.511001 50.0524177, 7.5119218 50.0521549)",
346967715,,K 28,,tertiary,True,False,11.801000000000002,,"LINESTRING (7.5097565 50.0526831, 7.509775 50.0527084, 7.509779 50.0527363, 7.5097743 50.0527523, 7.5097513 50.0527828)",roundabout
346967715,,K 28,,tertiary,True,False,9.017,,"LINESTRING (7.509647 50.0526492, 7.5096801 50.0526508, 7.5097204 50.0526612, 7.5097565 50.0526831)",roundabout
346967714,,,,residential,False,True,46.368,,"LINESTRING (7.5093072 50.0531731, 7.5095821 50.0527953)",
346967714,,,,residential,False,False,51.644999999999996,,"LINESTRING (7.5093072 50.0531731, 7.5091338 50.0533892, 7.5090109 50.0534603, 7.5088413 50.0534977)",
346967717,,,In den Possewiese,residential,False,True,94.81099999999998,,"LINESTRING (7.5093072 50.0531731, 7.5092545 50.0531252, 7.509174 50.053058, 7.5090694 50.053027, 7.5089487 50.0530184, 7.5088763 50.0530373, 7.5087931 50.0530752, 7.5087395 50.0531424, 7.5087448 50.0532698, 7.5087824 50.0534214, 7.5088413 50.0534977)",
346967714,,,,residential,False,False,61.910000000000004,,"LINESTRING (7.5088413 50.0534977, 7.5088119 50.0535982, 7.5088307 50.0538054, 7.5089058 50.0540476)",
346967714,,,,residential,False,True,51.644999999999996,,"LINESTRING (7.5088413 50.0534977, 7.5090109 50.0534603, 7.5091338 50.0533892, 7.5093072 50.0531731)",
346967717,,,In den Possewiese,residential,False,False,94.81099999999999,,"LINESTRING (7.5088413 50.0534977, 7.5087824 50.0534214, 7.5087448 50.0532698, 7.5087395 50.0531424, 7.5087931 50.0530752, 7.5088763 50.0530373, 7.5089487 50.0530184, 7.5090694 50.053027, 7.509174 50.053058, 7.5092545 50.0531252, 7.5093072 50.0531731)",
800352040,2,L 219,Kastellauner Straße,secondary,False,False,103.918,50,"LINESTRING (7.5065769 50.0568364, 7.5056046 50.0575319)",
800352042,1,L 219,Kastellauner Straße,secondary,True,False,82.679,50,"LINESTRING (7.5065769 50.0568364, 7.5067024 50.0567103, 7.5069986 50.0564941, 7.5071545 50.0563803, 7.5073441 50.0562853)",
43028926,2,L 219,Kastellauner Straße,secondary,False,False,181.651,50,"LINESTRING (7.5097192 50.0558472, 7.509699 50.0558574, 7.5096723 50.0558666, 7.5096045 50.0558881, 7.5095368 50.0559036, 7.5094604 50.055917, 7.5093196 50.055926, 7.5087753 50.0559513, 7.5083327 50.055967, 7.5079899 50.0560165, 7.5077507 50.0560765, 7.5075611 50.0561593, 7.5074883 50.0561911, 7.5074516 50.0562151, 7.5073441 50.0562853)",
43028926,2,L 219,Kastellauner Straße,secondary,False,True,8.683,50,"LINESTRING (7.5097192 50.0558472, 7.5097507 50.0558296, 7.5097729 50.0558136, 7.509794 50.055787)",
"[143104752, 1091641326, 1091641327]",,,Raiffeisenstraße,residential,False,True,104.0,50,"LINESTRING (7.5097192 50.0558472, 7.5097335 50.0558804, 7.5097918 50.0560225, 7.5098743 50.0562378, 7.5099006 50.0565146, 7.5099372 50.0566556, 7.5100155 50.0567556)",
43028928,2,K 28,Alterkülzer Straße,tertiary,False,False,135.225,50,"LINESTRING (7.5108712 50.0541453, 7.5107814 50.0540821, 7.5107029 50.0540097, 7.5105954 50.0538788, 7.5099869 50.0530743)",
169864292,2,L 219,Simmerner Straße,secondary,False,False,37.391,50,"LINESTRING (7.5108712 50.0541453, 7.5109718 50.0541111, 7.5110875 50.0540706, 7.511185 50.0540394, 7.5112632 50.0540229, 7.5113497 50.0540179)",
169864292,2,L 219,Simmerner Straße,secondary,False,True,37.391,50,"LINESTRING (7.5113497 50.0540179, 7.5112632 50.0540229, 7.511185 50.0540394, 7.5110875 50.0540706, 7.5109718 50.0541111, 7.5108712 50.0541453)",
"[207327072, 1091641325]",2,L 218,Koblenzer Straße,secondary,False,True,153.179,,"LINESTRING (7.5113497 50.0540179, 7.5113507 50.0540304, 7.5113594 50.0540528, 7.5113758 50.0540762, 7.5113939 50.0540945, 7.5114271 50.0541154, 7.5114633 50.0541339, 7.5115612 50.0541815, 7.5116238 50.0542113, 7.5118194 50.0543046, 7.5119669 50.0543804, 7.5120769 50.0544441, 7.5121775 50.054513, 7.5122794 50.0545918, 7.5124007 50.0547007, 7.5124906 50.0547929, 7.5125516 50.0548699, 7.5126153 50.0549573, 7.5126831 50.0550593)",
143104738,,,Am Tiefenweg,residential,False,False,166.478,,"LINESTRING (7.5119218 50.0521549, 7.511001 50.0524177, 7.5106892 50.0524318, 7.5097565 50.0526831)",
207327072,,L 218,Koblenzer Straße,secondary,False,True,3.398,,"LINESTRING (7.5126831 50.0550593, 7.5127018 50.0550874)",
