osmid,name,highway,oneway,reversed,length,lanes,maxspeed,geometry,ref,junction
"[14103808, 804608388]",Wimpfener Straße,tertiary,False,False,217.887,2,50,"LINESTRING (9.1043489 49.2373119, 9.1044344 49.2372854, 9.1044995 49.2372689, 9.104553 49.2372532, 9.1046024 49.2372312, 9.1046728 49.237186, 9.1049587 49.236998, 9.105982 49.2363873, 9.1063796 49.2361781, 9.1066457 49.236066)",,
145025683,Wimpfener Straße,tertiary,False,True,39.725,2,,"LINESTRING (9.1043489 49.2373119, 9.1042978 49.2373444, 9.1042464 49.2374054, 9.1041765 49.2374974, 9.1041427 49.23754, 9.1040905 49.2376237)",,
298555745,Schwaigerner Straße,tertiary,False,True,91.70899999999999,2,50,"LINESTRING (9.1043489 49.2373119, 9.1043062 49.2372566, 9.1042596 49.2371692, 9.1042233 49.2369929, 9.1041798 49.2367125, 9.1041872 49.236502)",K 2120,
145025683,Wimpfener Straße,tertiary,False,False,39.725,2,,"LINESTRING (9.1040905 49.2376237, 9.1041427 49.23754, 9.1041765 49.2374974, 9.1042464 49.2374054, 9.1042978 49.2373444, 9.1043489 49.2373119)",,
958217215,Wimpfener Straße,tertiary,True,False,14.047,1,50,"LINESTRING (9.1040905 49.2376237, 9.1041262 49.2376335, 9.1041566 49.2376492, 9.1041794 49.2376695, 9.1041932 49.2376932, 9.1041967 49.2377183)",,roundabout
28130122,Salinenstraße,residential,False,False,14.654,,30,"LINESTRING (9.1041967 49.2377183, 9.1043863 49.2376731)",,
344062731,Wimpfener Straße,tertiary,True,False,21.576,1,50,"LINESTRING (9.1041967 49.2377183, 9.1041893 49.2377443, 9.104171 49.2377679, 9.1041434 49.2377872, 9.1041087 49.2378007, 9.1040648 49.2378077, 9.1040198 49.2378054, 9.1039782 49.2377942)",,roundabout
"[325492105, 240495463]",Raiffeisenstraße,unclassified,False,True,184.41099999999997,2,50,"LINESTRING (9.1039287 49.2376677, 9.1038042 49.2376511, 9.1036998 49.237637, 9.1034732 49.2376055, 9.1033361 49.2375866, 9.1029263 49.2375433, 9.1018672 49.2374335, 9.1016763 49.2374132, 9.1016037 49.2373984, 9.1014307 49.2373722)",,
932902644,Wimpfener Straße,tertiary,True,False,13.647,1,50,"LINESTRING (9.1039287 49.2376677, 9.1039515 49.2376482, 9.1039812 49.2376332, 9.104016 49.2376237, 9.1040532 49.2376205, 9.1040905 49.2376237)",,roundabout
"[1118083680, 144711585, 240495459, 240495461, 1003080272, 167967638, 128460855, 25676730, 359371614]",Bahnhofstraße,residential,False,False,510.85600000000005,2,"['20', '50']","LINESTRING (9.1031608 49.2384965, 9.1030212 49.2384493, 9.1027311 49.2383509, 9.1023313 49.2382322, 9.1019189 49.2381097, 9.1018408 49.2380936, 9.101776 49.2380846, 9.1017444 49.2380802, 9.1015781 49.238057, 9.1014485 49.2380483, 9.1012324 49.2380338, 9.1009339 49.2380137, 9.1004994 49.2379845, 9.1004125 49.2379787, 9.1001724 49.237957, 9.0999228 49.2379345, 9.0996758 49.2379122, 9.0994309 49.23789, 9.0991976 49.237869, 9.0990964 49.2378598, 9.0989269 49.2378513, 9.0984275 49.2378293, 9.098374 49.237827, 9.0975881 49.237794, 9.0973023 49.2377667, 9.0968985 49.2377217, 9.0966928 49.2376949, 9.0966234 49.2376855, 9.0963118 49.2376429)",,
35744128,Kirchenstraße,tertiary,False,False,46.078,2,30,"LINESTRING (9.1031608 49.2384965, 9.1031228 49.2385536, 9.1030187 49.2387191, 9.1029605 49.2388881)",,
188814865,Kirchenstraße,tertiary,False,True,60.459,2,30,"LINESTRING (9.1031608 49.2384965, 9.1032182 49.2384429, 9.1034032 49.2382703, 9.1036562 49.2380597)",,
