osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,bridge,geometry,access
356937184,,L 409,Marktplatz,secondary,30,False,False,53.728,,"LINESTRING (8.6307828 48.3619987, 8.6310697 48.3621188, 8.6313875 48.3622125, 8.6314268 48.3622189)",
818971612,,,Marktplatz,residential,,True,False,41.601,,"LINESTRING (8.6312216 48.3618705, 8.6314268 48.3622189)",
27490868,,,Becherberg,residential,,False,False,35.943000000000005,,"LINESTRING (8.6312216 48.3618705, 8.6313077 48.3617626, 8.6313192 48.3617482, 8.6314297 48.3616109, 8.6314494 48.3615849)",
27490119,,,Brucktorstraße,residential,30,False,False,3.251,,"LINESTRING (8.631542 48.3629191, 8.6315536 48.3628909)",
27490119,,,Brucktorstraße,residential,30,False,True,21.788,,"LINESTRING (8.631542 48.3629191, 8.6314705 48.3631092)",
27490115,,,Brühlstraße,residential,,False,False,71.27199999999999,,"LINESTRING (8.631542 48.3629191, 8.6311797 48.3628677, 8.6309033 48.3628126, 8.6306105 48.3627543)",
27490866,,,Bergstraße,living_street,,False,True,69.013,,"LINESTRING (8.632013 48.361771, 8.6328564 48.3620378)",
"[356936995, 981978925, 27490862]",,,"['Dekanatstraße', 'Alte Schulstraße']",living_street,,False,False,84.316,,"LINESTRING (8.632013 48.361771, 8.6320338 48.3617328, 8.6320799 48.3616479, 8.6320976 48.3616024, 8.6321492 48.3615797, 8.6322863 48.3615627, 8.632311 48.361564, 8.632322 48.3615646, 8.6323762 48.3615643, 8.6324687 48.3615723, 8.6325636 48.3615734, 8.6325674 48.3615733, 8.6327105 48.3615708, 8.6328372 48.3615592, 8.6329556 48.3615505)",
27490866,,,Bergstraße,living_street,,False,False,46.497,,"LINESTRING (8.632013 48.361771, 8.6314882 48.3615977, 8.6314494 48.3615849)",
981978926,,,Alte Schulstraße,living_street,,False,True,60.012,,"LINESTRING (8.632013 48.361771, 8.6318793 48.3621019, 8.6317983 48.3622915)",
127530051,,,Torstraße,living_street,,False,True,54.679,,"LINESTRING (8.6329556 48.3615505, 8.6329061 48.3617936, 8.6328564 48.3620378)",
981978925,,,Dekanatstraße,living_street,,False,False,29.55,,"LINESTRING (8.6329556 48.3615505, 8.6330009 48.3615307, 8.6331944 48.3614803, 8.6333303 48.3614647)",
"[356936995, 981978925, 27490862]",,,"['Dekanatstraße', 'Alte Schulstraße']",living_street,,False,True,84.316,,"LINESTRING (8.6329556 48.3615505, 8.6328372 48.3615592, 8.6327105 48.3615708, 8.6325674 48.3615733, 8.6325636 48.3615734, 8.6324687 48.3615723, 8.6323762 48.3615643, 8.632322 48.3615646, 8.632311 48.361564, 8.6322863 48.3615627, 8.6321492 48.3615797, 8.6320976 48.3616024, 8.6320799 48.3616479, 8.6320338 48.3617328, 8.632013 48.361771)",
27490859,,,Vöhringer Steige,residential,30,False,True,20.219,,"LINESTRING (8.6333303 48.3614647, 8.6334313 48.3616337)",
127530050,,,Vöhringer Steige,residential,30,False,False,14.762,,"LINESTRING (8.6333303 48.3614647, 8.6332731 48.3613375)",destination
981978925,,,Dekanatstraße,living_street,,False,True,29.55,,"LINESTRING (8.6333303 48.3614647, 8.6331944 48.3614803, 8.6330009 48.3615307, 8.6329556 48.3615505)",
27490859,,,Vöhringer Steige,residential,30,False,False,20.669,,"LINESTRING (8.6334614 48.3618185, 8.6334313 48.3616337)",
27490859,,,Vöhringer Steige,residential,30,False,True,78.88,,"LINESTRING (8.6334614 48.3618185, 8.633453 48.362161, 8.6334395 48.3624021, 8.63342 48.362527)",
55883762,,,Schäfferstraße,residential,,False,False,97.538,,"LINESTRING (8.6334614 48.3618185, 8.6342246 48.3619385, 8.6347457 48.3620217)",
27490866,,,Bergstraße,living_street,,False,False,69.013,,"LINESTRING (8.6328564 48.3620378, 8.632013 48.361771)",
127530051,,,Torstraße,living_street,,False,True,49.222,,"LINESTRING (8.6328564 48.3620378, 8.6327921 48.3624784)",
127530051,,,Torstraße,living_street,,False,False,54.679,,"LINESTRING (8.6328564 48.3620378, 8.6329061 48.3617936, 8.6329556 48.3615505)",
27490110,,,Hirschstraße,residential,30,False,True,58.090999999999994,,"LINESTRING (8.630848 48.3614065, 8.6306471 48.3615988, 8.6303997 48.3618357)",
27490866,,,Bergstraße,living_street,,False,False,89.13900000000001,,"LINESTRING (8.630848 48.3614065, 8.6307116 48.3613831, 8.6301597 48.361418, 8.6298326 48.3614368, 8.6296789 48.3615027)",
27490866,,,Bergstraße,living_street,,False,True,48.659,,"LINESTRING (8.630848 48.3614065, 8.6313997 48.3615702, 8.6314494 48.3615849)",
"[27490872, 993051371]",,,Kirchplatz,residential,,False,False,76.507,,"LINESTRING (8.630848 48.3614065, 8.6309315 48.3613155, 8.6311544 48.3613278, 8.6313671 48.3613665, 8.6315605 48.3614171, 8.6315953 48.3612707)",
27490866,,,Bergstraße,living_street,,False,False,48.659,,"LINESTRING (8.6314494 48.3615849, 8.6313997 48.3615702, 8.630848 48.3614065)",
27490866,,,Bergstraße,living_street,,False,True,46.497,,"LINESTRING (8.6314494 48.3615849, 8.6314882 48.3615977, 8.632013 48.361771)",
27490868,,,Becherberg,residential,,False,True,35.943,,"LINESTRING (8.6314494 48.3615849, 8.6314297 48.3616109, 8.6313192 48.3617482, 8.6313077 48.3617626, 8.6312216 48.3618705)",
27490115,,,Brühlstraße,residential,,False,True,14.041,,"LINESTRING (8.630431 48.3627128, 8.6306105 48.3627543)",
27490869,,,Am Mühlkanal,residential,30,False,True,61.756,,"LINESTRING (8.630431 48.3627128, 8.6300131 48.3622318)",
27490115,,,Brühlstraße,residential,,False,False,112.841,,"LINESTRING (8.630431 48.3627128, 8.62997 48.3626219, 8.6299176 48.3626123, 8.6295242 48.36254, 8.6295105 48.3625373, 8.6289644 48.3624296)",
27490869,,,Am Mühlkanal,residential,30,False,False,61.756,,"LINESTRING (8.6300131 48.3622318, 8.630431 48.3627128)",
27490110,,,Hirschstraße,residential,30,False,False,52.495000000000005,,"LINESTRING (8.6300131 48.3622318, 8.6301166 48.3621258, 8.6303997 48.3618357)",
27490869,,,Am Mühlkanal,residential,30,False,True,69.116,,"LINESTRING (8.6300131 48.3622318, 8.6299148 48.3621293, 8.6295104 48.3617076)",
"[27490872, 993051371]",,,Kirchplatz,residential,,False,True,76.507,,"LINESTRING (8.6315953 48.3612707, 8.6315605 48.3614171, 8.6313671 48.3613665, 8.6311544 48.3613278, 8.6309315 48.3613155, 8.630848 48.3614065)",
27490119,,,Brucktorstraße,residential,30,False,False,21.788,,"LINESTRING (8.6314705 48.3631092, 8.631542 48.3629191)",
"[55845431, 27490119]",,,Brucktorstraße,residential,30,False,True,47.443999999999996,yes,"LINESTRING (8.6314705 48.3631092, 8.631459 48.3631497, 8.6313491 48.3634697, 8.6313785 48.3635235)",
55845429,,,Zwinger,residential,,False,False,15.04,,"LINESTRING (8.6314705 48.3631092, 8.6315802 48.3631323, 8.6316105 48.363137, 8.6316665 48.3631453)",
55845429,,,Zwinger,residential,,False,True,15.040000000000001,,"LINESTRING (8.6316665 48.3631453, 8.6316105 48.363137, 8.6315802 48.3631323, 8.6314705 48.3631092)",
458575192,,,Zwinger,residential,,True,False,54.781,,"LINESTRING (8.6323847 48.3630645, 8.6320104 48.3631488, 8.6318475 48.3631605, 8.6316665 48.3631453)",
27490117,,,Vorstadt,residential,30,False,True,98.875,,"LINESTRING (8.6313785 48.3635235, 8.6314182 48.3635509, 8.6317665 48.363694, 8.6320394 48.3638025, 8.6325393 48.3639605)",
"[27490119, 55845431]",,,Brucktorstraße,residential,30,False,False,47.443999999999996,yes,"LINESTRING (8.6313785 48.3635235, 8.6313491 48.3634697, 8.631459 48.3631497, 8.6314705 48.3631092)",
55845432,,,Vorstadt,residential,,False,True,254.349,,"LINESTRING (8.6313785 48.3635235, 8.6310599 48.3634738, 8.6306956 48.3634291, 8.6301666 48.3633792, 8.6296535 48.3633828, 8.6292885 48.3633769, 8.6290355 48.3633539, 8.6287757 48.3633168, 8.6285788 48.3632696, 8.6280524 48.3630754)",
27490117,,,Vorstadt,residential,30,False,False,98.875,,"LINESTRING (8.6325393 48.3639605, 8.6320394 48.3638025, 8.6317665 48.363694, 8.6314182 48.3635509, 8.6313785 48.3635235)",
27490117,,,Vorstadt,residential,30,False,True,79.952,,"LINESTRING (8.6325393 48.3639605, 8.632727 48.3640374, 8.6329004 48.3641085, 8.6331148 48.3642081, 8.6331537 48.3642262, 8.6333867 48.3643987)",
"[55923866, 356937311]",,,"['Der Spitalhof', 'Uferstraße']",residential,,False,False,89.676,,"LINESTRING (8.6325393 48.3639605, 8.6326409 48.3638408, 8.6327533 48.3637022, 8.6328886 48.3635727, 8.632989 48.3635157, 8.6331378 48.3634742, 8.6333678 48.3634302)",
27490117,,,Vorstadt,residential,30,False,False,79.952,,"LINESTRING (8.6333867 48.3643987, 8.6331537 48.3642262, 8.6331148 48.3642081, 8.6329004 48.3641085, 8.632727 48.3640374, 8.6325393 48.3639605)",
27490117,,,Vorstadt,residential,30,False,True,48.155,,"LINESTRING (8.6333867 48.3643987, 8.6336612 48.3645982, 8.6338082 48.3647108, 8.633822 48.364721)",
55923869,,,Lindengäßchen,residential,30,False,True,70.08000000000001,,"LINESTRING (8.6333867 48.3643987, 8.6335809 48.3641788, 8.6337049 48.3640897, 8.6338931 48.3639759, 8.6339711 48.3639087)",
27490117,,,Vorstadt,residential,30,False,False,48.155,,"LINESTRING (8.633822 48.364721, 8.6338082 48.3647108, 8.6336612 48.3645982, 8.6333867 48.3643987)",
"[240719728, 251759740, 438517460]",3,L 409,Freudenstädter Straße,secondary,50,False,True,78.106,,"LINESTRING (8.633822 48.364721, 8.6338704 48.3646653, 8.6339523 48.3645711, 8.6341347 48.364338, 8.6342338 48.3642195, 8.6343238 48.3641029)",
"[116065864, 240719729, 116065865]",3,L 409,Freudenstädter Straße,secondary,50,False,False,35.882999999999996,yes,"LINESTRING (8.633822 48.364721, 8.6337844 48.3647642, 8.6336423 48.3649186, 8.6335652 48.3649948)",
"[55852513, 55852515, 279859495]",,,"['Stockenbergweg', 'Kappel']",residential,,False,False,202.633,,"LINESTRING (8.6322973 48.3645501, 8.6321034 48.3644523, 8.6319456 48.3643699, 8.6317935 48.364296, 8.6317247 48.3642804, 8.6316136 48.3644564, 8.6315323 48.364588, 8.6314023 48.3647904, 8.6313366 48.3648788, 8.6312789 48.3649498, 8.6312566 48.3649915, 8.6312541 48.3650284, 8.631273 48.3650902, 8.6312961 48.3651589, 8.6314482 48.3651293, 8.6318643 48.3651172, 8.6319013 48.3651156)",
127533664,,,Kappel,residential,,False,False,82.92099999999999,,"LINESTRING (8.6322973 48.3645501, 8.6321276 48.3646943, 8.6318765 48.3647768, 8.6318395 48.3648043, 8.6318073 48.3648364, 8.6318046 48.3648765, 8.6317952 48.3649211, 8.6317858 48.364946, 8.6317992 48.3649718, 8.6318287 48.3649888, 8.6318596 48.3650235, 8.6318783 48.365052, 8.6318837 48.3650779, 8.6319013 48.3651156)",
55852515,,,Kappel,residential,,False,True,80.10900000000001,,"LINESTRING (8.6322973 48.3645501, 8.6325728 48.3646557, 8.6327178 48.3647236, 8.6330591 48.3648755, 8.6331929 48.3649536)",
279859495,,,Stockenbergweg,residential,,False,True,14.395,,"LINESTRING (8.6331929 48.3649536, 8.6330031 48.3649829)",
55852515,,,Kappel,residential,,False,False,80.109,,"LINESTRING (8.6331929 48.3649536, 8.6330591 48.3648755, 8.6327178 48.3647236, 8.6325728 48.3646557, 8.6322973 48.3645501)",
"[55852515, 55852519]",,,"['Krankenhausweg', 'Kappel']",residential,,False,True,131.301,,"LINESTRING (8.6331929 48.3649536, 8.6332456 48.3650077, 8.6332692 48.3650821, 8.6332772 48.3651073, 8.6332729 48.3651604, 8.6332558 48.3652034, 8.633193 48.3652824, 8.633095 48.365373, 8.633062 48.3654036, 8.6330183 48.3654441, 8.632943 48.3655458, 8.6329147 48.365584, 8.632906 48.3656942, 8.6329496 48.3657815, 8.6330244 48.3658377, 8.6331265 48.3658828, 8.6332978 48.3658823)",
55883763,,,Allmandgäßle,residential,,False,True,30.674,,"LINESTRING (8.6347366 48.3613224, 8.6347629 48.3615977)",
55883762,,,Schäfferstraße,residential,,False,True,97.538,,"LINESTRING (8.6347457 48.3620217, 8.6342246 48.3619385, 8.6334614 48.3618185)",
55883763,,,Allmandgäßle,residential,,False,False,47.163000000000004,,"LINESTRING (8.6347457 48.3620217, 8.6347483 48.3619574, 8.6347629 48.3615977)",
55883763,,,Allmandgäßle,residential,,False,True,67.666,,"LINESTRING (8.6347457 48.3620217, 8.6346761 48.3622483, 8.6345637 48.3626181)",
55883763,,,Allmandgäßle,residential,,False,False,67.666,,"LINESTRING (8.6345637 48.3626181, 8.6346761 48.3622483, 8.6347457 48.3620217)",
116019921,,,Holzhauser Straße,residential,50,False,False,45.872,,"LINESTRING (8.6345637 48.3626181, 8.6341368 48.3625999, 8.6339486 48.3626287)",
116019921,,,Holzhauser Straße,residential,50,False,True,153.185,,"LINESTRING (8.6345637 48.3626181, 8.6349501 48.3626568, 8.6350276 48.3626665, 8.6353542 48.3627073, 8.6355267 48.3627325, 8.6356817 48.3627639, 8.6358747 48.3628204, 8.6359533 48.3628434, 8.6360941 48.3629016, 8.6364932 48.3630668)",
55883765,,,Gartenstraße,residential,,False,True,99.442,,"LINESTRING (8.6368352 48.3622225, 8.6367994 48.3625298, 8.6367742 48.3627302, 8.6366836 48.362835, 8.6365846 48.3629495, 8.6364932 48.3630668)",
"[116019921, 1130623614]",,,Holzhauser Straße,residential,50,False,False,28.373,,"LINESTRING (8.6368234 48.3631949, 8.6366931 48.3631577, 8.6364932 48.3630668)",
55923868,,,Salinestraße,residential,30,False,False,77.307,,"LINESTRING (8.6333678 48.3634302, 8.6333927 48.3635013, 8.6334973 48.3636423, 8.6335653 48.3637547, 8.6336045 48.3638417, 8.6336266 48.3638467, 8.6338006 48.3638856, 8.6339711 48.3639087)",
356937311,,,Uferstraße,residential,,False,False,61.57599999999999,,"LINESTRING (8.6333678 48.3634302, 8.633622 48.3633676, 8.6338702 48.3633154, 8.6341691 48.3632865)",
"[55923866, 356937311]",,,"['Der Spitalhof', 'Uferstraße']",residential,,False,True,89.676,,"LINESTRING (8.6333678 48.3634302, 8.6331378 48.3634742, 8.632989 48.3635157, 8.6328886 48.3635727, 8.6327533 48.3637022, 8.6326409 48.3638408, 8.6325393 48.3639605)",
55923868,,,Salinestraße,residential,30,False,False,30.665,,"LINESTRING (8.6339711 48.3639087, 8.6343701 48.3639847)",
55923868,,,Salinestraße,residential,30,False,True,77.307,,"LINESTRING (8.6339711 48.3639087, 8.6338006 48.3638856, 8.6336266 48.3638467, 8.6336045 48.3638417, 8.6335653 48.3637547, 8.6334973 48.3636423, 8.6333927 48.3635013, 8.6333678 48.3634302)",
55923869,,,Lindengäßchen,residential,30,False,False,70.08000000000001,,"LINESTRING (8.6339711 48.3639087, 8.6338931 48.3639759, 8.6337049 48.3640897, 8.6335809 48.3641788, 8.6333867 48.3643987)",
34340371,2,L 409,Bahnhofstraße,secondary,50,False,False,79.22900000000001,,"LINESTRING (8.6341691 48.3632865, 8.6341942 48.3633816, 8.6342815 48.3636256, 8.6343023 48.3636909, 8.6343087 48.3637111, 8.6343603 48.3638552, 8.6343701 48.3639847)",
356937311,,,Uferstraße,residential,,False,True,61.576,,"LINESTRING (8.6341691 48.3632865, 8.6338702 48.3633154, 8.633622 48.3633676, 8.6333678 48.3634302)",
"[27490120, 981182201, 34340370, 981170068]",3,L 409,"['Bahnhofstraße', 'Untere Hauptstraße']",secondary,50,False,True,75.09200000000001,yes,"LINESTRING (8.6341691 48.3632865, 8.6341399 48.3631878, 8.6341291 48.3631496, 8.6340657 48.3629392, 8.6339967 48.3627102, 8.6339717 48.3626599, 8.6339486 48.3626287)",
34340371,2,L 409,Bahnhofstraße,secondary,50,False,True,13.695,,"LINESTRING (8.6343238 48.3641029, 8.634358 48.364047, 8.6343701 48.3639847)",
240719727,,,Bahnhofstraße,residential,30,False,False,95.982,,"LINESTRING (8.6343238 48.3641029, 8.6343931 48.3641436, 8.6345188 48.3642102, 8.634576 48.364324, 8.6347015 48.36453, 8.6349178 48.3648521)",
"[240719728, 438517460, 251759740]",3,L 409,Freudenstädter Straße,secondary,50,False,False,78.10600000000001,,"LINESTRING (8.6343238 48.3641029, 8.6342338 48.3642195, 8.6341347 48.364338, 8.6339523 48.3645711, 8.6338704 48.3646653, 8.633822 48.364721)",
