osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,lanes,bridge
33515581,Augsburger Straße,secondary,50,False,False,109.792,"LINESTRING (10.4700423 48.2824179, 10.4702581 48.2825157, 10.4702729 48.2825229, 10.4706687 48.282715, 10.4706876 48.2827297, 10.470794 48.2828022, 10.4709437 48.2829043, 10.4711663 48.2830561)",,,
72440730,Bahnhofstraße,secondary,50,False,True,64.283,"LINESTRING (10.4700423 48.2824179, 10.4700372 48.2825383, 10.4700128 48.2826312, 10.4699961 48.2826664, 10.4699187 48.282829, 10.4698823 48.2829056, 10.46987 48.2829314, 10.469848 48.2829776)",St 2025,,
"[614013178, 198445815]",Christoph-von-Schmid-Straße,secondary,50,False,True,132.68,"LINESTRING (10.4700423 48.2824179, 10.469936 48.2823772, 10.4697786 48.2823169, 10.4696948 48.2822873, 10.4695357 48.2822312, 10.4693189 48.2821547, 10.4692882 48.2821439, 10.4687832 48.2819743, 10.4685823 48.2819068, 10.4684569 48.281861)",,,
34694006,Ursberger Straße,secondary,50,False,False,126.182,"LINESTRING (10.4635457 48.2790992, 10.4636907 48.2791583, 10.4638358 48.2792186, 10.4638428 48.2792215, 10.4639887 48.2792821, 10.4640239 48.2792966, 10.4642924 48.2794075, 10.4643876 48.2794468, 10.4644231 48.2794615, 10.4645436 48.2795112, 10.464956 48.2797336)",,2,
34694006,Ursberger Straße,secondary,50,False,True,39.123,"LINESTRING (10.4635457 48.2790992, 10.4631292 48.2789376, 10.4630882 48.2789229)",,2,
32041921,Riedhofstraße,secondary,50,False,False,194.72899999999998,"LINESTRING (10.4655015 48.2812957, 10.4654108 48.2813937, 10.4652801 48.2815786, 10.4651786 48.281734, 10.4651391 48.2817945, 10.4650178 48.2820246, 10.4649806 48.2821986, 10.4649751 48.2822719, 10.4649697 48.2823445, 10.4649707 48.2826396, 10.4649709 48.2827012, 10.4649459 48.2829747)",,,
32041921,Riedhofstraße,secondary,50,False,True,15.229,"LINESTRING (10.4655015 48.2812957, 10.4655232 48.2812855, 10.4656693 48.2812164)",,,
32400133,Robert-Bosch-Straße,residential,,False,True,113.581,"LINESTRING (10.4655015 48.2812957, 10.4653185 48.2812169, 10.4652713 48.28122, 10.4650573 48.281234, 10.465029 48.2812363, 10.4646218 48.2812699, 10.4646099 48.2812709, 10.4643831 48.2813357, 10.464314 48.2813554, 10.4641437 48.2813912, 10.4640834 48.2814038, 10.4640454 48.2814118)",,,
33627642,Edelstetter Straße,secondary,50,False,False,40.738,"LINESTRING (10.4647168 48.2840007, 10.4646162 48.2843609)",,,
32041921,Riedhofstraße,secondary,50,False,True,115.397,"LINESTRING (10.4647168 48.2840007, 10.4648852 48.2833547, 10.4649166 48.283158, 10.4649459 48.2829747)",,,
32399375,Rudolf-Diesel-Straße,residential,50,False,True,56.016000000000005,"LINESTRING (10.4647168 48.2840007, 10.464654 48.2839983, 10.4644619 48.2840086, 10.4641271 48.2840143, 10.4640913 48.2840146, 10.4639606 48.2840158)",,,
"[430783300, 38758383, 38758384, 35326682, 1045544606]",Wiesenthalstraße,residential,50,False,False,76.922,"LINESTRING (10.4647168 48.2840007, 10.4647578 48.2839994, 10.4647685 48.283999, 10.4651301 48.2839732, 10.4651931 48.2839687, 10.4653795 48.2839572, 10.46575 48.2839253)",,,yes
"[32399417, 32399426]","['Einsteinstraße', 'St.-Sebastian-Straße']",residential,50,False,True,225.475,"LINESTRING (10.4644118 48.2851092, 10.4639717 48.2851439, 10.4639521 48.2851454, 10.4638095 48.2851566, 10.4637867 48.2851586, 10.4637086 48.2851654, 10.4635957 48.2851752, 10.4631137 48.2852172, 10.4627904 48.2852453, 10.4626168 48.2852604, 10.4626126 48.2852222, 10.4625917 48.2850334, 10.4625883 48.2849672, 10.4625812 48.2848273, 10.4625799 48.2848008, 10.4625703 48.2846127, 10.4625614 48.2844376)",,,
33627642,Edelstetter Straße,secondary,50,False,False,88.48999999999998,"LINESTRING (10.4644118 48.2851092, 10.4642764 48.285511, 10.4642529 48.2855808, 10.4641619 48.2856888, 10.4641123 48.2857477, 10.4640179 48.2858513)",,,
33627642,Edelstetter Straße,secondary,50,False,True,84.572,"LINESTRING (10.4644118 48.2851092, 10.4644851 48.2848408, 10.4645238 48.2846994, 10.464537 48.284651, 10.4646162 48.2843609)",,,
32396038,Ährenfeldstraße,residential,30,False,False,39.022,"LINESTRING (10.470139 48.2863609, 10.4700201 48.2867028)",,,
32396037,Ährenfeldstraße,residential,30,False,False,38.160000000000004,"LINESTRING (10.470139 48.2863609, 10.4702148 48.2862598, 10.4703598 48.2860508)",,,
32396072,Ährenfeldstraße,residential,30,False,False,41.808,"LINESTRING (10.4703598 48.2860508, 10.4698911 48.2858408)",,,
32396037,Ährenfeldstraße,residential,30,False,True,38.160000000000004,"LINESTRING (10.4703598 48.2860508, 10.4702148 48.2862598, 10.470139 48.2863609)",,,
32396049,Ährenfeldstraße,residential,30,False,False,27.750999999999998,"LINESTRING (10.4703598 48.2860508, 10.4704957 48.2861105, 10.4706728 48.2861883)",,,
32396049,Ährenfeldstraße,residential,30,False,False,29.787,"LINESTRING (10.4706728 48.2861883, 10.4709411 48.2863267, 10.470991 48.2863524)",,,
32396049,Ährenfeldstraße,residential,30,False,True,27.750999999999998,"LINESTRING (10.4706728 48.2861883, 10.4704957 48.2861105, 10.4703598 48.2860508)",,,
32396623,Tannenbergstraße,residential,30,False,False,146.36599999999999,"LINESTRING (10.4706728 48.2861883, 10.4707734 48.2861126, 10.4709153 48.2859876, 10.4710652 48.2858556, 10.4711063 48.2858207, 10.4712197 48.2857243, 10.4714515 48.2855358, 10.4716231 48.2854044, 10.4717877 48.2852694, 10.4719231 48.285169)",,,
32396049,Ährenfeldstraße,residential,30,False,True,29.787,"LINESTRING (10.470991 48.2863524, 10.4709411 48.2863267, 10.4706728 48.2861883)",,,
32396072,Ährenfeldstraße,residential,30,False,True,41.808,"LINESTRING (10.4698911 48.2858408, 10.4703598 48.2860508)",,,
32396072,Ährenfeldstraße,residential,30,False,False,53.504,"LINESTRING (10.4698911 48.2858408, 10.4697725 48.2857655, 10.469615 48.2856878, 10.4693449 48.2855544, 10.4693234 48.2855438)",,,
32396726,Kegelstraße,residential,30,False,True,239.71399999999994,"LINESTRING (10.4698911 48.2858408, 10.4697565 48.2858697, 10.4693337 48.286167, 10.4690677 48.2863084, 10.468577 48.2865023, 10.4684526 48.2865429, 10.4682626 48.2866049, 10.4680394 48.2866934, 10.4679469 48.2867301, 10.4679199 48.2867408, 10.4678086 48.2867849, 10.467748 48.2868153, 10.4676212 48.2868788, 10.4674837 48.2869477, 10.4673687 48.2869874, 10.4672161 48.2869624)",,,
32396829,Kegelstraße,residential,30,False,False,180.25499999999997,"LINESTRING (10.4698911 48.2858408, 10.4699967 48.2857869, 10.470238 48.2855945, 10.4703059 48.285524, 10.4704349 48.2853902, 10.4705738 48.2852461, 10.4706898 48.2850954, 10.4707518 48.2850148, 10.4707954 48.2849462, 10.4709371 48.2847233, 10.4710547 48.2845384, 10.4711079 48.2844547)",,,
32396072,Ährenfeldstraße,residential,30,False,False,69.542,"LINESTRING (10.4693234 48.2855438, 10.4691641 48.2854765, 10.4688548 48.2853457, 10.4687938 48.2853246, 10.4685135 48.2852276)",,,
