osmid,ref,name,highway,maxspeed,oneway,reversed,length,lanes,geometry
"[27373737, 1075045459, 22898749, 457471991]",K 220,Dorfstraße,tertiary,50,False,True,393.31800000000004,"['2', '3']","LINESTRING (9.7473104 52.324013, 9.7471416 52.3237867, 9.7470021 52.3235989, 9.7469457 52.3235039, 9.7469071 52.3234136, 9.7469027 52.3233195, 9.7469072 52.3232462, 9.7469519 52.3230554, 9.7469886 52.3229152, 9.7470937 52.3225318, 9.7471438 52.3223567, 9.7471992 52.3221981, 9.7472576 52.3220839, 9.7473195 52.3219906, 9.7473804 52.3219111, 9.7474677 52.3217971, 9.7476103 52.3216391, 9.7477264 52.3214855, 9.7477628 52.3214335, 9.747815 52.3213184, 9.7478476 52.321135, 9.7478577 52.3209833, 9.7478616 52.3209252, 9.7479179 52.320712, 9.7478942 52.3206263)"
237587826,,Berliner Straße,tertiary,30,False,True,193.59599999999998,,"LINESTRING (9.7473104 52.324013, 9.7472329 52.3240325, 9.7469267 52.3241249, 9.7467854 52.3241694, 9.74652 52.3242478, 9.7464783 52.3242599, 9.7462557 52.3243275, 9.7460676 52.3243846, 9.7458302 52.3244637, 9.7454654 52.3245853, 9.7448297 52.324801, 9.7447844 52.3248164)"
27373739,K 221,Dorfstraße,secondary,50,False,True,36.816,2,"LINESTRING (9.7486034 52.3195413, 9.7488514 52.3194556, 9.7491036 52.3194261)"
27373740,K 221,Dorfstraße,secondary,50,False,False,131.798,,"LINESTRING (9.7486034 52.3195413, 9.7484955 52.3196063, 9.7484361 52.3196673, 9.7483579 52.3198295, 9.7483158 52.3199184, 9.7482729 52.320008, 9.7481467 52.3202575, 9.7480382 52.3204767, 9.7480033 52.320544, 9.7478942 52.3206263)"
"[23491940, 23491946, 965780860]",,"['Im Dorffeld', 'Im Hammfeld']",residential,30,False,"[False, True]",447.156,,"LINESTRING (9.7486034 52.3195413, 9.7485695 52.3194933, 9.7485179 52.3192409, 9.7484992 52.3191496, 9.7484037 52.3189751, 9.7481899 52.3187611, 9.7477867 52.3184119, 9.7475033 52.3181524, 9.7474626 52.3181488, 9.7474251 52.3181708, 9.7471455 52.3187896, 9.7471385 52.3188043, 9.7467996 52.3195967, 9.7464249 52.3204829)"
22971469,K 221,Weetzener Landstraße,secondary,50,False,False,101.284,,"LINESTRING (9.7478942 52.3206263, 9.7477211 52.3206257, 9.7464249 52.3204829)"
24684252,,Kapellenweg,residential,30,False,False,71.474,,"LINESTRING (9.7478942 52.3206263, 9.7480726 52.3206337, 9.7489266 52.3207438)"
27373740,K 221,Dorfstraße,secondary,50,False,True,131.798,,"LINESTRING (9.7478942 52.3206263, 9.7480033 52.320544, 9.7480382 52.3204767, 9.7481467 52.3202575, 9.7482729 52.320008, 9.7483158 52.3199184, 9.7483579 52.3198295, 9.7484361 52.3196673, 9.7484955 52.3196063, 9.7486034 52.3195413)"
"[27373737, 1075045459, 22898749, 457471991]",K 220,Dorfstraße,tertiary,50,False,False,393.3180000000001,"['2', '3']","LINESTRING (9.7478942 52.3206263, 9.7479179 52.320712, 9.7478616 52.3209252, 9.7478577 52.3209833, 9.7478476 52.321135, 9.747815 52.3213184, 9.7477628 52.3214335, 9.7477264 52.3214855, 9.7476103 52.3216391, 9.7474677 52.3217971, 9.7473804 52.3219111, 9.7473195 52.3219906, 9.7472576 52.3220839, 9.7471992 52.3221981, 9.7471438 52.3223567, 9.7470937 52.3225318, 9.7469886 52.3229152, 9.7469519 52.3230554, 9.7469072 52.3232462, 9.7469027 52.3233195, 9.7469071 52.3234136, 9.7469457 52.3235039, 9.7470021 52.3235989, 9.7471416 52.3237867, 9.7473104 52.324013)"
"[22971469, 512675798]",K 221,Weetzener Landstraße,secondary,50,False,False,240.52800000000002,,"LINESTRING (9.7464249 52.3204829, 9.7460093 52.3204397, 9.7449577 52.3203287, 9.7431489 52.3201461, 9.7429345 52.3201263)"
22971469,K 221,Weetzener Landstraße,secondary,50,False,True,101.284,,"LINESTRING (9.7464249 52.3204829, 9.7477211 52.3206257, 9.7478942 52.3206263)"
"[965780860, 23491946, 23491940]",,"['Im Dorffeld', 'Im Hammfeld']",residential,30,False,"[False, True]",447.156,,"LINESTRING (9.7464249 52.3204829, 9.7467996 52.3195967, 9.7471385 52.3188043, 9.7471455 52.3187896, 9.7474251 52.3181708, 9.7474626 52.3181488, 9.7475033 52.3181524, 9.7477867 52.3184119, 9.7481899 52.3187611, 9.7484037 52.3189751, 9.7484992 52.3191496, 9.7485179 52.3192409, 9.7485695 52.3194933, 9.7486034 52.3195413)"
24684049,,Im Dorffeld,residential,30,False,False,163.926,,"LINESTRING (9.7464249 52.3204829, 9.7464013 52.3205371, 9.7461871 52.3210582, 9.7460134 52.3214341, 9.74581 52.3219083)"
24612575,,Börie,residential,30,False,False,159.256,,"LINESTRING (9.7440355 52.3217333, 9.7439304 52.3221851, 9.7438867 52.3223846, 9.74385 52.3225444, 9.7437656 52.3228978, 9.7437122 52.3231518)"
"[24684178, 25668188]",,"['Grevenbleck', 'Fuchsbachweg']",residential,30,False,False,380.49499999999995,,"LINESTRING (9.7440355 52.3217333, 9.7428636 52.3216177, 9.7427868 52.3216332, 9.7427479 52.3216761, 9.7426927 52.3220265, 9.7426313 52.3223894, 9.742554 52.3227564, 9.7424695 52.3231058, 9.7424221 52.3233259, 9.7423975 52.3234374, 9.7424137 52.3234899, 9.7424452 52.3235169, 9.7425327 52.3235473, 9.7429225 52.3236075, 9.7436137 52.3236844)"
24684178,,Fuchsbachweg,residential,30,False,True,122.164,,"LINESTRING (9.7440355 52.3217333, 9.7445264 52.3217817, 9.744766 52.3218053, 9.74581 52.3219083)"
24612575,,Börie,residential,30,False,True,159.256,,"LINESTRING (9.7437122 52.3231518, 9.7437656 52.3228978, 9.74385 52.3225444, 9.7438867 52.3223846, 9.7439304 52.3221851, 9.7440355 52.3217333)"
24684049,,Im Dorffeld,residential,30,False,True,260.464,,"LINESTRING (9.7437122 52.3231518, 9.7441045 52.3231843, 9.744211 52.3231937, 9.7444536 52.3232198, 9.7445801 52.3232328, 9.7451909 52.3232859, 9.74581 52.3219083)"
237587829,,Börie,residential,30,False,False,59.659,,"LINESTRING (9.7437122 52.3231518, 9.7436872 52.323256, 9.743634 52.3234704, 9.7436137 52.3236844)"
237587824,,Berliner Straße,tertiary,30,False,False,81.051,,"LINESTRING (9.7437229 52.3251485, 9.7440526 52.3250447, 9.7444216 52.3249345, 9.7447844 52.3248164)"
237587829,,Börie,residential,30,False,True,163.529,,"LINESTRING (9.7437229 52.3251485, 9.7436778 52.3250863, 9.7436638 52.3248657, 9.7436546 52.3246571, 9.743641 52.324331, 9.7436294 52.3240835, 9.7436095 52.3237696, 9.7436137 52.3236844)"
"[1226920920, 1226920919]",,Berliner Straße,tertiary,30,False,True,107.202,,"LINESTRING (9.7437229 52.3251485, 9.743462 52.3252227, 9.7432633 52.3252843, 9.7424692 52.325519, 9.7422984 52.3255621)"
24612588,,Kleines Feld,residential,30,False,False,178.24099999999999,,"LINESTRING (9.7448744 52.3214313, 9.7449454 52.3212115, 9.7438622 52.3210969, 9.7437541 52.3211193, 9.7427588 52.3210001, 9.7427316 52.3209954)"
24612588,,Kleines Feld,residential,30,False,False,49.553000000000004,,"LINESTRING (9.7427316 52.3209954, 9.7427396 52.3206367, 9.742817 52.3205638)"
24612588,,Kleines Feld,residential,30,False,True,178.241,,"LINESTRING (9.7427316 52.3209954, 9.7427588 52.3210001, 9.7437541 52.3211193, 9.7438622 52.3210969, 9.7449454 52.3212115, 9.7448744 52.3214313)"
24684076,,Kleines Feld,residential,30,False,False,48.071999999999996,,"LINESTRING (9.7427316 52.3209954, 9.742641 52.321021, 9.742042 52.3209592)"
24684068,,Kleines Feld,residential,30,False,False,50.938,,"LINESTRING (9.742817 52.3205638, 9.7420819 52.3204746)"
24612588,,Kleines Feld,residential,30,False,True,49.553000000000004,,"LINESTRING (9.742817 52.3205638, 9.7427396 52.3206367, 9.7427316 52.3209954)"
24684067,,Kleines Feld,living_street,,False,False,158.154,,"LINESTRING (9.742817 52.3205638, 9.7439212 52.3206744, 9.7440026 52.3206476, 9.7451002 52.3207694)"
