osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,junction,maxspeed,tunnel
27130929,,,Kurze Straße,residential,True,False,160.404,"LINESTRING (14.3846416 52.5287169, 14.3847393 52.5285527, 14.3854487 52.5273605)",,30,
27130904,,,Slubicer Straße,residential,False,True,73.769,"LINESTRING (14.3856782 52.5289229, 14.3846416 52.5287169)",,30,
27131323,,,Erich-Weinert-Straße,residential,False,True,135.047,"LINESTRING (14.3856782 52.5289229, 14.3855984 52.529076, 14.385524 52.5292319, 14.3854254 52.529454, 14.3853522 52.5296165, 14.3852386 52.5298746, 14.3851607 52.5300954)",,30,
119083966,,,Erich-Weinert-Straße,residential,False,False,89.553,"LINESTRING (14.3856782 52.5289229, 14.3857565 52.5287456, 14.3858141 52.5286152, 14.3860216 52.5281451)",,30,
27131033,,,Bergstraße,residential,False,False,57.692,"LINESTRING (14.3854487 52.5273605, 14.386255 52.5275295)",,30,
"[27131035, 480885614]",,,Bertolt-Brecht-Straße,residential,False,False,94.241,"LINESTRING (14.3879154 52.5303364, 14.3878861 52.5303963, 14.387587 52.5309876, 14.3875065 52.5311466)",,30,
27131483,,,Spielweg,residential,False,False,192.315,"LINESTRING (14.3879154 52.5303364, 14.3873541 52.5302366, 14.3870315 52.5301813, 14.3864058 52.5300766, 14.3861481 52.5300788, 14.3860296 52.5300955, 14.3856337 52.5301602, 14.3851607 52.5300954)",,30,
480885614,,,Bertolt-Brecht-Straße,residential,False,True,34.45,"LINESTRING (14.3871845 52.5318644, 14.3872915 52.5315615)",,30,
27132485,,,Straße der Jugend,residential,False,False,185.461,"LINESTRING (14.3871845 52.5318644, 14.3865787 52.5318417, 14.3851469 52.5317494, 14.3844555 52.5317063)",,30,
119083966,,,Erich-Weinert-Straße,residential,False,False,70.249,"LINESTRING (14.3860216 52.5281451, 14.386255 52.5275295)",,30,
119083966,,,Erich-Weinert-Straße,residential,False,True,89.553,"LINESTRING (14.3860216 52.5281451, 14.3858141 52.5286152, 14.3857565 52.5287456, 14.3856782 52.5289229)",,30,
27130904,,,Slubicer Straße,residential,False,False,16.7,"LINESTRING (14.3844042 52.5286757, 14.3846416 52.5287169)",,30,
27130904,,,Slubicer Straße,residential,False,True,28.36,"LINESTRING (14.3844042 52.5286757, 14.3840115 52.5285864)",,30,
"[478668164, 27131237, 478668165, 473042071, 473042076]",,,Am Frankfurter Tor,residential,False,False,233.71600000000004,"LINESTRING (14.3844042 52.5286757, 14.3843714 52.5287632, 14.3843242 52.5288697, 14.3843158 52.5288887, 14.3842712 52.5289891, 14.3842497 52.5290377, 14.3841481 52.5292624, 14.3840841 52.5294165, 14.3839378 52.5297521, 14.3838673 52.529914, 14.3837663 52.5301457, 14.3837597 52.5301616, 14.383697 52.5303123, 14.3836916 52.5303253, 14.3835995 52.5305467, 14.3835355 52.5307099)",,30,building_passage
"[478668164, 27131237, 478668165, 473042071, 473042076]",,,Am Frankfurter Tor,residential,False,True,233.716,"LINESTRING (14.3835355 52.5307099, 14.3835995 52.5305467, 14.3836916 52.5303253, 14.383697 52.5303123, 14.3837597 52.5301616, 14.3837663 52.5301457, 14.3838673 52.529914, 14.3839378 52.5297521, 14.3840841 52.5294165, 14.3841481 52.5292624, 14.3842497 52.5290377, 14.3842712 52.5289891, 14.3843158 52.5288887, 14.3843242 52.5288697, 14.3843714 52.5287632, 14.3844042 52.5286757)",,30,building_passage
27132485,,,Straße der Jugend,residential,False,False,23.449,"LINESTRING (14.3844555 52.5317063, 14.3841122 52.531677)",,30,
27131323,,,Erich-Weinert-Straße,residential,False,False,185.371,"LINESTRING (14.3844555 52.5317063, 14.3847404 52.5310334, 14.385024 52.5304006, 14.3851607 52.5300954)",,30,
27132485,,,Straße der Jugend,residential,False,True,185.461,"LINESTRING (14.3844555 52.5317063, 14.3851469 52.5317494, 14.3865787 52.5318417, 14.3871845 52.5318644)",,30,
27132654,,,Erich-Weinert-Straße,residential,False,False,117.407,"LINESTRING (14.3844555 52.5317063, 14.3841901 52.5323736, 14.3840539 52.5327335)",,,
27131323,,,Erich-Weinert-Straße,residential,False,False,135.047,"LINESTRING (14.3851607 52.5300954, 14.3852386 52.5298746, 14.3853522 52.5296165, 14.3854254 52.529454, 14.385524 52.5292319, 14.3855984 52.529076, 14.3856782 52.5289229)",,30,
27131323,,,Erich-Weinert-Straße,residential,False,True,185.37099999999998,"LINESTRING (14.3851607 52.5300954, 14.385024 52.5304006, 14.3847404 52.5310334, 14.3844555 52.5317063)",,30,
27131483,,,Spielweg,residential,False,True,192.315,"LINESTRING (14.3851607 52.5300954, 14.3856337 52.5301602, 14.3860296 52.5300955, 14.3861481 52.5300788, 14.3864058 52.5300766, 14.3870315 52.5301813, 14.3873541 52.5302366, 14.3879154 52.5303364)",,30,
480885614,,,Bertolt-Brecht-Straße,residential,False,False,34.45,"LINESTRING (14.3872915 52.5315615, 14.3871845 52.5318644)",,30,
480885614,,,Bertolt-Brecht-Straße,residential,False,True,48.373,"LINESTRING (14.3872915 52.5315615, 14.3875065 52.5311466)",,30,
27131801,,,Wohnpark Rotkäppchen,living_street,False,False,143.481,"LINESTRING (14.3872915 52.5315615, 14.386642 52.531458, 14.3866029 52.5314004, 14.3867323 52.5311631, 14.3867919 52.5310537, 14.3868918 52.5310341, 14.3875065 52.5311466)",,,
480885614,,,Bertolt-Brecht-Straße,residential,False,False,48.373,"LINESTRING (14.3875065 52.5311466, 14.3872915 52.5315615)",,30,
27131801,,,Wohnpark Rotkäppchen,living_street,False,True,143.481,"LINESTRING (14.3875065 52.5311466, 14.3868918 52.5310341, 14.3867919 52.5310537, 14.3867323 52.5311631, 14.3866029 52.5314004, 14.386642 52.531458, 14.3872915 52.5315615)",,,
"[27131035, 480885614]",,,Bertolt-Brecht-Straße,residential,False,True,94.241,"LINESTRING (14.3875065 52.5311466, 14.387587 52.5309876, 14.3878861 52.5303963, 14.3879154 52.5303364)",,30,
198819052,,,Jungfernsteig,residential,False,False,146.69299999999998,"LINESTRING (14.3867177 52.5344567, 14.3864071 52.5340817, 14.3861787 52.5338058, 14.3861014 52.533687, 14.3858128 52.5333312, 14.3858023 52.5332656)",,,
27132626,,,Am Kulturhaus,residential,False,False,117.04700000000001,"LINESTRING (14.3856584 52.5331684, 14.3855483 52.5331292, 14.3839673 52.5329687)",,,
1137637819,,,Am Kulturhaus,residential,True,False,32.675000000000004,"LINESTRING (14.3856584 52.5331684, 14.3856812 52.5331464, 14.3857153 52.5331306, 14.3857563 52.5331232, 14.385799 52.533125, 14.3858379 52.5331358, 14.3858681 52.5331542, 14.3858857 52.533178, 14.3858892 52.5331965, 14.3858849 52.5332149, 14.3858731 52.533232, 14.3858545 52.5332468, 14.3858304 52.5332583, 14.3858023 52.5332656)",roundabout,,
27132654,,,Erich-Weinert-Straße,residential,False,True,26.801,"LINESTRING (14.3839673 52.5329687, 14.3840539 52.5327335)",,,
27132626,,,Am Kulturhaus,residential,False,True,117.04700000000001,"LINESTRING (14.3839673 52.5329687, 14.3855483 52.5331292, 14.3856584 52.5331684)",,,
27132654,,,Erich-Weinert-Straße,residential,False,False,91.607,"LINESTRING (14.3839673 52.5329687, 14.3838784 52.5331888, 14.3836649 52.5337717)",,,
27132654,,,Erich-Weinert-Straße,residential,False,True,23.513,"LINESTRING (14.3835893 52.5339781, 14.3836649 52.5337717)",,,
"[951215094, 27130902]",2,,Küstriner Straße,tertiary,False,False,235.27100000000002,"LINESTRING (14.3835893 52.5339781, 14.3837693 52.5339902, 14.3838333 52.5339998, 14.3842784 52.5340566, 14.3847261 52.5341225, 14.3848952 52.5341744, 14.3859017 52.5344833, 14.386542 52.5346746, 14.3867056 52.5347224, 14.3867944 52.5347557)",,50,
951215094,2,,Küstriner Straße,tertiary,False,True,95.89399999999999,"LINESTRING (14.3835893 52.5339781, 14.383316 52.5339784, 14.3830464 52.5339966, 14.382812 52.5340129, 14.3823353 52.5340383, 14.3822309 52.5340376, 14.3821769 52.534034)",,50,
27132654,,,Erich-Weinert-Straße,residential,False,False,26.801,"LINESTRING (14.3840539 52.5327335, 14.3839673 52.5329687)",,,
27132654,,,Erich-Weinert-Straße,residential,False,True,117.407,"LINESTRING (14.3840539 52.5327335, 14.3841901 52.5323736, 14.3844555 52.5317063)",,,
33811628,,,Breite Straße,residential,False,False,146.35399999999998,"LINESTRING (14.3840539 52.5327335, 14.3832065 52.5326374, 14.382512 52.5325586, 14.3819241 52.532502)",,,
33819263,,K 6435,Frankfurter Straße,tertiary,False,False,96.369,"LINESTRING (14.3819241 52.532502, 14.382347 52.5316744)",,50,
4926302,2,K 6435,Puschkinplatz,tertiary,False,True,91.88499999999999,"LINESTRING (14.3819241 52.532502, 14.3818677 52.5326029, 14.381487 52.5332844)",,50,
33811628,,,Breite Straße,residential,False,True,146.35399999999998,"LINESTRING (14.3819241 52.532502, 14.382512 52.5325586, 14.3832065 52.5326374, 14.3840539 52.5327335)",,,
"[1185104017, 1185104018]",,,Breite Straße,residential,False,False,61.349000000000004,"LINESTRING (14.3819241 52.532502, 14.3817079 52.5324815, 14.381618 52.5324724, 14.381029 52.5324131)",,"['50', '30']",
27132625,,,Stauffenbergstraße,residential,False,False,37.59,"LINESTRING (14.3866196 52.5350766, 14.3867944 52.5347557)",,30,
27132625,,,Stauffenbergstraße,residential,False,True,68.412,"LINESTRING (14.3866196 52.5350766, 14.3864185 52.5354125, 14.3862735 52.5356547)",,30,
27134454,,,Stauffenbergstraße,residential,False,False,68.08099999999999,"LINESTRING (14.3866196 52.5350766, 14.3864743 52.5350322, 14.386315 52.5349835, 14.3862161 52.5349533, 14.3861552 52.5349347, 14.3861062 52.5349197, 14.3859524 52.5348727, 14.3857756 52.5348186, 14.3857202 52.5348017)",,30,
27132625,,,Stauffenbergstraße,residential,False,False,68.412,"LINESTRING (14.3862735 52.5356547, 14.3864185 52.5354125, 14.3866196 52.5350766)",,30,
27134456,,,Weidenweg,residential,False,False,113.64,"LINESTRING (14.3862735 52.5356547, 14.3860836 52.535581, 14.3858507 52.5355525, 14.3857885 52.5355449, 14.3856939 52.5355333, 14.385491 52.5355085, 14.3853353 52.5354894, 14.3852822 52.535485, 14.3850813 52.5354681, 14.3848856 52.5354517, 14.3846502 52.535432)",,,
27134454,,,Stauffenbergstraße,residential,False,True,68.081,"LINESTRING (14.3857202 52.5348017, 14.3857756 52.5348186, 14.3859524 52.5348727, 14.3861062 52.5349197, 14.3861552 52.5349347, 14.3862161 52.5349533, 14.386315 52.5349835, 14.3864743 52.5350322, 14.3866196 52.5350766)",,30,
27134456,,,Weidenweg,residential,False,True,69.962,"LINESTRING (14.3836255 52.5353461, 14.3841792 52.5353925, 14.3842977 52.5354024, 14.3846502 52.535432)",,,
27134574,,,Weidenweg,residential,False,False,59.699999999999996,"LINESTRING (14.3836255 52.5353461, 14.3835712 52.535344, 14.3832591 52.5353316, 14.3829941 52.5353942, 14.3827837 52.5354525)",,30,
"[27134457, 830060766, 830060767]",,,Am Rathaus,residential,False,False,266.03799999999995,"LINESTRING (14.3836255 52.5353461, 14.3836486 52.5353072, 14.3837054 52.5352116, 14.3841137 52.5345241, 14.3840799 52.5344773, 14.3838399 52.534428, 14.3832848 52.5343141, 14.3832582 52.5343586, 14.3831753 52.5345015, 14.3831138 52.5346074, 14.383047 52.5347223, 14.3829816 52.534835, 14.3829489 52.5348913, 14.3828779 52.534877, 14.3825673 52.5348147, 14.3824108 52.5347833)",,,
27134575,,,Gartenstraße,residential,False,False,162.198,"LINESTRING (14.3806221 52.5348209, 14.3827837 52.5354525)",,,
67327632,,,Gartenweg,residential,False,False,158.821,"LINESTRING (14.3806221 52.5348209, 14.3801892 52.5346585, 14.3791945 52.5345045, 14.3786631 52.5343615, 14.3784473 52.5344133)",,,
"[227192033, 958450373]",2,K 6435,Ernst-Thälmann-Straße,tertiary,False,False,104.99,"LINESTRING (14.3806221 52.5348209, 14.3809822 52.5340378, 14.3810408 52.5339117)",,,
227192033,2,K 6435,Ernst-Thälmann-Straße,tertiary,False,True,124.38699999999999,"LINESTRING (14.3806221 52.5348209, 14.3804978 52.534923, 14.3794478 52.5355485, 14.3793706 52.5356341)",,,
27134575,,,Gartenstraße,residential,False,True,162.198,"LINESTRING (14.3827837 52.5354525, 14.3806221 52.5348209)",,,
830082670,,,Fliederweg,residential,False,True,93.392,"LINESTRING (14.3827837 52.5354525, 14.3823302 52.5362458)",,30,
27134574,,,Weidenweg,residential,False,True,59.699999999999996,"LINESTRING (14.3827837 52.5354525, 14.3829941 52.5353942, 14.3832591 52.5353316, 14.3835712 52.535344, 14.3836255 52.5353461)",,30,
830082670,,,Fliederweg,residential,False,False,93.392,"LINESTRING (14.3823302 52.5362458, 14.3827837 52.5354525)",,30,
276127127,1,K 6435,Frankfurter Straße,tertiary,True,False,5.122,"LINESTRING (14.3823451 52.5315031, 14.3823557 52.5314892, 14.3823729 52.5314779, 14.3823949 52.5314704)",roundabout,50,
"[67327658, 1149475826, 335986070]",,,Hinterstraße,residential,False,False,590.347,"LINESTRING (14.3823451 52.5315031, 14.3820539 52.5315028, 14.3803968 52.531379, 14.379714 52.5313254, 14.3786777 52.5312359, 14.3784189 52.5311793, 14.3783027 52.5311346, 14.3781788 52.5310648, 14.3779238 52.5307995, 14.3776793 52.530518, 14.3774395 52.5304061, 14.3763908 52.5301944, 14.3756603 52.530047, 14.3752917 52.5300354, 14.3744592 52.5298704)",,,
531435590,2,,Berliner Straße,tertiary,False,True,29.262,"LINESTRING (14.3758217 52.5322461, 14.3754297 52.5321348)",,,
35873927,2,,Berliner Straße,tertiary,False,False,66.486,"LINESTRING (14.3758217 52.5322461, 14.376126 52.5324147, 14.3764284 52.532577, 14.3765546 52.5326445)",,,
"[480885616, 87645250, 480885611]",,,Breite Straße,residential,False,True,204.51299999999998,"LINESTRING (14.3758217 52.5322461, 14.3759669 52.5321645, 14.376148 52.5321186, 14.3768203 52.532114, 14.377353 52.5321097, 14.3774927 52.5321086, 14.3781202 52.5321486, 14.3783358 52.5321619, 14.378768 52.5322019)",,30,
631801746,,,Puschkinplatz,tertiary,True,False,20.604,"LINESTRING (14.3809603 52.5338326, 14.3809614 52.5338113, 14.3809792 52.5337863, 14.381009 52.5337657, 14.3810476 52.5337518, 14.3810915 52.5337458, 14.3811362 52.5337483, 14.3811775 52.5337591)",roundabout,,
1264786949,2,,Berliner Straße,tertiary,False,True,106.31,"LINESTRING (14.3809603 52.5338326, 14.3808488 52.5338184, 14.3807363 52.5338041, 14.3799577 52.5335959, 14.3795051 52.533478)",,,
35873927,2,,Berliner Straße,tertiary,False,True,84.253,"LINESTRING (14.3783402 52.5331558, 14.377202 52.532848)",,,
44184760,,,Bonhoeffer Straße,residential,False,False,45.459,"LINESTRING (14.3783402 52.5331558, 14.3786204 52.5327842)",,,
35873927,2,,Berliner Straße,tertiary,False,False,72.566,"LINESTRING (14.3783402 52.5331558, 14.378909 52.5333185, 14.3793154 52.5334277)",,,
44184760,,,Bonhoeffer Straße,residential,False,True,65.514,"LINESTRING (14.378768 52.5322019, 14.3786204 52.5327842)",,,
480885616,,,Breite Straße,residential,False,True,90.675,"LINESTRING (14.378768 52.5322019, 14.3800946 52.5323191)",,30,
"[480885616, 87645250, 480885611]",,,Breite Straße,residential,False,False,204.513,"LINESTRING (14.378768 52.5322019, 14.3783358 52.5321619, 14.3781202 52.5321486, 14.3774927 52.5321086, 14.377353 52.5321097, 14.3768203 52.532114, 14.376148 52.5321186, 14.3759669 52.5321645, 14.3758217 52.5322461)",,30,
480885616,,,Breite Straße,residential,False,False,90.675,"LINESTRING (14.3800946 52.5323191, 14.378768 52.5322019)",,30,
480885616,,,Breite Straße,residential,False,True,64.063,"LINESTRING (14.3800946 52.5323191, 14.381029 52.5324131)",,30,
44184761,,,Kleine Kirchstraße,residential,False,True,86.808,"LINESTRING (14.3800946 52.5323191, 14.3797993 52.5329286, 14.3797393 52.5330692)",,,
44184759,,,Kirchstraße,residential,False,True,82.05,"LINESTRING (14.3786204 52.5327842, 14.3797393 52.5330692)",,,
44184760,,,Bonhoeffer Straße,residential,False,False,65.514,"LINESTRING (14.3786204 52.5327842, 14.378768 52.5322019)",,,
44184760,,,Bonhoeffer Straße,residential,False,True,45.459,"LINESTRING (14.3786204 52.5327842, 14.3783402 52.5331558)",,,
44184759,,,Kirchstraße,residential,False,False,121.49600000000001,"LINESTRING (14.3786204 52.5327842, 14.3779046 52.5325955, 14.3775778 52.5325504, 14.3774647 52.5325502, 14.3773886 52.5325818, 14.377202 52.532848)",,,
44184759,,,Kirchstraße,residential,False,False,82.05,"LINESTRING (14.3797393 52.5330692, 14.3786204 52.5327842)",,,
44184761,,,Kleine Kirchstraße,residential,False,True,48.138,"LINESTRING (14.3797393 52.5330692, 14.3795051 52.533478)",,,
44184761,,,Kleine Kirchstraße,residential,False,False,86.808,"LINESTRING (14.3797393 52.5330692, 14.3797993 52.5329286, 14.3800946 52.5323191)",,,
478668148,,,Kirchstraße,residential,False,True,31.748,"LINESTRING (14.3797393 52.5330692, 14.3800444 52.5331347, 14.3801854 52.5331573)",,,
67327625,,,Apfelstraße,residential,False,True,99.301,"LINESTRING (14.3741234 52.5278998, 14.3736936 52.5287537)",,,
67327625,,,Apfelstraße,residential,False,False,5.779,"LINESTRING (14.3736686 52.5288034, 14.3736936 52.5287537)",,,
77047615,,,Mühlenstraße,residential,False,False,71.498,"LINESTRING (14.3751201 52.5327496, 14.3754297 52.5321348)",,,
77047615,,,Mühlenstraße,residential,False,True,80.287,"LINESTRING (14.3751201 52.5327496, 14.3748981 52.5334589)",,,
77047615,,,Mühlenstraße,residential,False,True,71.498,"LINESTRING (14.3754297 52.5321348, 14.3751201 52.5327496)",,,
531435590,2,,Berliner Straße,tertiary,False,False,29.262,"LINESTRING (14.3754297 52.5321348, 14.3758217 52.5322461)",,,
77047615,,,Mühlenstraße,residential,False,False,80.287,"LINESTRING (14.3748981 52.5334589, 14.3751201 52.5327496)",,,
360612087,,,Feldstraße,residential,False,True,150.885,"LINESTRING (14.3748981 52.5334589, 14.3754654 52.5335405, 14.3760448 52.5336598, 14.3763948 52.5337318, 14.377003 52.5338978)",,,
67327628,,,Roßstraße,residential,True,False,66.509,"LINESTRING (14.378377 52.5343513, 14.3787669 52.5338022)",,,
360612087,,,Feldstraße,residential,False,False,87.443,"LINESTRING (14.378377 52.5343513, 14.3782265 52.5342653, 14.3778394 52.5341523, 14.3772572 52.5339672)",,,
27131033,,,Bergstraße,residential,False,True,57.692,"LINESTRING (14.386255 52.5275295, 14.3854487 52.5273605)",,30,
119083966,,,Erich-Weinert-Straße,residential,False,True,70.249,"LINESTRING (14.386255 52.5275295, 14.3860216 52.5281451)",,30,
67327625,,,Apfelstraße,residential,False,False,99.301,"LINESTRING (14.3736936 52.5287537, 14.3741234 52.5278998)",,,
67327625,,,Apfelstraße,residential,False,True,5.779,"LINESTRING (14.3736936 52.5287537, 14.3736686 52.5288034)",,,
176691478,,,Grüner Winkel,residential,False,True,186.07799999999997,"LINESTRING (14.3736936 52.5287537, 14.3748536 52.5289929, 14.3749004 52.5290349, 14.3744592 52.5298704)",,,
"[1149475826, 67327658, 335986070]",,,Hinterstraße,residential,False,True,590.347,"LINESTRING (14.3744592 52.5298704, 14.3752917 52.5300354, 14.3756603 52.530047, 14.3763908 52.5301944, 14.3774395 52.5304061, 14.3776793 52.530518, 14.3779238 52.5307995, 14.3781788 52.5310648, 14.3783027 52.5311346, 14.3784189 52.5311793, 14.3786777 52.5312359, 14.379714 52.5313254, 14.3803968 52.531379, 14.3820539 52.5315028, 14.3823451 52.5315031)",,,
176691478,,,Grüner Winkel,residential,False,False,186.07799999999997,"LINESTRING (14.3744592 52.5298704, 14.3749004 52.5290349, 14.3748536 52.5289929, 14.3736936 52.5287537)",,,
35873927,2,,Berliner Straße,tertiary,False,False,49.352000000000004,"LINESTRING (14.3765546 52.5326445, 14.3767172 52.5327064, 14.3769015 52.5327596, 14.377202 52.532848)",,,
35873927,2,,Berliner Straße,tertiary,False,True,66.48599999999999,"LINESTRING (14.3765546 52.5326445, 14.3764284 52.532577, 14.376126 52.5324147, 14.3758217 52.5322461)",,,
176691488,,,Malerstraße,residential,False,False,183.97600000000003,"LINESTRING (14.3765546 52.5326445, 14.3764731 52.5327137, 14.3762157 52.5330681, 14.3762214 52.5331097, 14.3762631 52.533149, 14.3770927 52.5333815, 14.3771355 52.5334111, 14.377153 52.5334524, 14.3770461 52.5336912, 14.377003 52.5338978)",,,
176691488,,,Malerstraße,residential,False,True,183.976,"LINESTRING (14.377003 52.5338978, 14.3770461 52.5336912, 14.377153 52.5334524, 14.3771355 52.5334111, 14.3770927 52.5333815, 14.3762631 52.533149, 14.3762214 52.5331097, 14.3762157 52.5330681, 14.3764731 52.5327137, 14.3765546 52.5326445)",,,
360612087,,,Feldstraße,residential,False,False,150.885,"LINESTRING (14.377003 52.5338978, 14.3763948 52.5337318, 14.3760448 52.5336598, 14.3754654 52.5335405, 14.3748981 52.5334589)",,,
360612087,,,Feldstraße,residential,False,True,18.847,"LINESTRING (14.377003 52.5338978, 14.3772291 52.5339595, 14.3772572 52.5339672)",,,
27132625,,,Stauffenbergstraße,residential,False,True,37.59,"LINESTRING (14.3867944 52.5347557, 14.3866196 52.5350766)",,30,
"[27130902, 951215094]",2,,Küstriner Straße,tertiary,False,True,235.271,"LINESTRING (14.3867944 52.5347557, 14.3867056 52.5347224, 14.386542 52.5346746, 14.3859017 52.5344833, 14.3848952 52.5341744, 14.3847261 52.5341225, 14.3842784 52.5340566, 14.3838333 52.5339998, 14.3837693 52.5339902, 14.3835893 52.5339781)",,50,
177296193,,,Puschkinplatz,residential,False,False,46.441,"LINESTRING (14.3801854 52.5331573, 14.3802759 52.5329865, 14.3806503 52.5330563)",,,
478668148,,,Kirchstraße,residential,False,False,31.748,"LINESTRING (14.3801854 52.5331573, 14.3800444 52.5331347, 14.3797393 52.5330692)",,,
478668148,,,Kirchstraße,residential,False,True,89.936,"LINESTRING (14.3801854 52.5331573, 14.3801416 52.5333135, 14.3804194 52.5333518, 14.38059 52.5333753, 14.3807701 52.5333747, 14.3809773 52.5333534, 14.3811953 52.5333668)",,,
27132485,,,Straße der Jugend,residential,False,True,23.449,"LINESTRING (14.3841122 52.531677, 14.3844555 52.5317063)",,30,
177296200,,,,living_street,False,False,22.785,"LINESTRING (14.3841122 52.531677, 14.3840451 52.5318778)",,,
"[1149475825, 27132485]",,,Straße der Jugend,residential,False,False,95.57100000000001,"LINESTRING (14.3841122 52.531677, 14.3834522 52.5316365, 14.3831415 52.5316174, 14.382942 52.531596, 14.3827113 52.5315699)",,30,
177296200,,,,living_street,False,True,22.785,"LINESTRING (14.3840451 52.5318778, 14.3841122 52.531677)",,,
177296200,,,,living_street,False,False,226.84599999999998,"LINESTRING (14.3840451 52.5318778, 14.3839019 52.5322815, 14.3838416 52.5324515, 14.3838045 52.5324811, 14.3837651 52.5324995, 14.3833551 52.5324616, 14.383123 52.5324402, 14.3830905 52.5324163, 14.3830789 52.532357, 14.383123 52.5322513, 14.3831917 52.5321651, 14.3833478 52.5319692, 14.3834753 52.5318762, 14.3835704 52.5318451, 14.3837737 52.5318591, 14.3840451 52.5318778)",,,
177296200,,,,living_street,False,True,226.846,"LINESTRING (14.3840451 52.5318778, 14.3837737 52.5318591, 14.3835704 52.5318451, 14.3834753 52.5318762, 14.3833478 52.5319692, 14.3831917 52.5321651, 14.383123 52.5322513, 14.3830789 52.532357, 14.3830905 52.5324163, 14.383123 52.5324402, 14.3833551 52.5324616, 14.3837651 52.5324995, 14.3838045 52.5324811, 14.3838416 52.5324515, 14.3839019 52.5322815, 14.3840451 52.5318778)",,,
177296190,,,Marktgasse,residential,True,False,75.97,"LINESTRING (14.381029 52.5324131, 14.3806503 52.5330563)",,,
480885616,,,Breite Straße,residential,False,False,64.063,"LINESTRING (14.381029 52.5324131, 14.3800946 52.5323191)",,30,
"[1185104017, 1185104018]",,,Breite Straße,residential,False,True,61.349000000000004,"LINESTRING (14.381029 52.5324131, 14.381618 52.5324724, 14.3817079 52.5324815, 14.3819241 52.532502)",,"['50', '30']",
177296193,,,Puschkinplatz,residential,False,False,46.28,"LINESTRING (14.3806503 52.5330563, 14.3813045 52.5331782)",,,
177296193,,,Puschkinplatz,residential,False,True,46.441,"LINESTRING (14.3806503 52.5330563, 14.3802759 52.5329865, 14.3801854 52.5331573)",,,
177296193,,,Puschkinplatz,residential,False,True,46.28,"LINESTRING (14.3813045 52.5331782, 14.3806503 52.5330563)",,,
35873927,2,,Berliner Straße,tertiary,False,False,13.997,"LINESTRING (14.3793154 52.5334277, 14.3795051 52.533478)",,,
35873927,2,,Berliner Straße,tertiary,False,True,72.566,"LINESTRING (14.3793154 52.5334277, 14.378909 52.5333185, 14.3783402 52.5331558)",,,
35873927,2,,Berliner Straße,tertiary,False,True,13.997,"LINESTRING (14.3795051 52.533478, 14.3793154 52.5334277)",,,
44184761,,,Kleine Kirchstraße,residential,False,False,48.138,"LINESTRING (14.3795051 52.533478, 14.3797393 52.5330692)",,,
1264786949,2,,Berliner Straße,tertiary,False,False,106.30999999999999,"LINESTRING (14.3795051 52.533478, 14.3799577 52.5335959, 14.3807363 52.5338041, 14.3808488 52.5338184, 14.3809603 52.5338326)",,,
67327628,,,Roßstraße,residential,True,False,60.775999999999996,"LINESTRING (14.3787669 52.5338022, 14.3788511 52.5337368, 14.37909 52.5337126, 14.3793154 52.5334277)",,,
177296194,,,Roßstraße,residential,False,True,112.47999999999999,"LINESTRING (14.3787669 52.5338022, 14.3781598 52.5338628, 14.3778633 52.53387, 14.3774029 52.5338296, 14.3773405 52.5338439, 14.3772572 52.5339672)",,,
