osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,width,bridge
4678781,Schneidemühlenweg,residential,,False,False,398.02000000000004,"LINESTRING (13.8022291 52.8382784, 13.8030418 52.8382946, 13.8034173 52.8382995, 13.80354 52.8383, 13.8037787 52.8382563, 13.8038672 52.8382206, 13.8040282 52.8381526, 13.8042737 52.8381215, 13.8045897 52.8380821, 13.8048426 52.8379412, 13.8049162 52.8378817, 13.8051901 52.8376608, 13.8053231 52.8373764, 13.80533 52.8373616, 13.8054193 52.8371706, 13.8055251 52.8369444, 13.8056463 52.836685, 13.8057247 52.8366289, 13.8057641 52.8366006, 13.806069 52.8363822, 13.8061429 52.8362505)",,,,
"[29182344, 313188932]",Eisenbahnstraße,primary,50,False,False,224.408,"LINESTRING (13.7999836 52.8341524, 13.8002456 52.8340866, 13.8002971 52.8340737, 13.8006179 52.8339918, 13.8011089 52.8338665, 13.8021489 52.8336188, 13.8025863 52.8335493, 13.8031357 52.8335392)","['2', '3']",B 167,,
33104811,Bergerstraße,residential,50,False,False,64.83699999999999,"LINESTRING (13.7999836 52.8341524, 13.800052 52.8342488, 13.8000957 52.8343073, 13.8003362 52.834695)",3,,,
"[883884428, 235270259, 235270260, 43659802, 38005086]",Bahnhofsring,residential,30,False,"[False, True]",196.365,"LINESTRING (13.7999836 52.8341524, 13.7999343 52.8340647, 13.799913 52.8340269, 13.7997515 52.8337483, 13.7996082 52.8335367, 13.7994776 52.833437, 13.7990041 52.8331965, 13.7989145 52.8331416, 13.7987279 52.8330412, 13.7986841 52.8330151, 13.7985423 52.8329411, 13.7984349 52.8328863, 13.7983863 52.8328649, 13.7982101 52.8328414)",3,,,
"[1189497891, 313188933, 485836677, 33104812, 925966572, 231493710, 642098740, 4678775]","['Heegermühler Straße', 'Eisenbahnstraße']",primary,50,False,True,294.647,"LINESTRING (13.7999836 52.8341524, 13.7997306 52.8342143, 13.7994552 52.8342839, 13.7993596 52.8343082, 13.7992864 52.8343221, 13.7991936 52.8343397, 13.7988372 52.8344143, 13.7987031 52.8344387, 13.7985713 52.8344657, 13.7985485 52.834471, 13.7971866 52.8347863, 13.7968048 52.8348762, 13.7965726 52.834926, 13.7962067 52.8350044, 13.7958702 52.8350695)","['4', '5']",B 167,,yes
52986575,Werner-Seelenbinder-Straße,residential,30,False,True,48.693,"LINESTRING (13.8054403 52.8311529, 13.804841 52.8309066)",,,,
313188931,Grabowstraße,secondary,50,False,True,87.735,"LINESTRING (13.8054403 52.8311529, 13.8053773 52.831941)",2,L 200,,
4678830,Karl-Liebknecht-Straße,residential,30,False,False,106.854,"LINESTRING (13.8053773 52.831941, 13.8069665 52.8319811)",,,,
313188931,Grabowstraße,secondary,50,False,False,87.735,"LINESTRING (13.8053773 52.831941, 13.8054403 52.8311529)",2,L 200,,
313188931,Grabowstraße,secondary,50,False,True,90.798,"LINESTRING (13.8053773 52.831941, 13.8053317 52.8327571)",2,L 200,,
"[1189497891, 313188933, 485836677, 33104812, 925966572, 231493710, 642098740, 4678775]","['Heegermühler Straße', 'Eisenbahnstraße']",primary,50,False,False,294.64699999999993,"LINESTRING (13.7958702 52.8350695, 13.7962067 52.8350044, 13.7965726 52.834926, 13.7968048 52.8348762, 13.7971866 52.8347863, 13.7985485 52.834471, 13.7985713 52.8344657, 13.7987031 52.8344387, 13.7988372 52.8344143, 13.7991936 52.8343397, 13.7992864 52.8343221, 13.7993596 52.8343082, 13.7994552 52.8342839, 13.7997306 52.8342143, 13.7999836 52.8341524)","['4', '5']",B 167,,yes
"[485836678, 313188934, 313188936, 485836679, 235280469]",Heegermühler Straße,primary,50,False,True,187.832,"LINESTRING (13.7958702 52.8350695, 13.7956256 52.8351147, 13.7955735 52.8351228, 13.7948742 52.8352471, 13.7945648 52.8352926, 13.7941073 52.8353644, 13.7938872 52.835395, 13.7933845 52.8354657, 13.7933204 52.8354752, 13.7931654 52.8354954)","['4', '5']",B 167,,
313188935,Kupferhammerweg,residential,50,False,True,71.81,"LINESTRING (13.7958702 52.8350695, 13.7959445 52.8352166, 13.7959644 52.8352535, 13.7961766 52.8356194, 13.7962125 52.8356812)",3,,,
4678780,Grabowstraße,residential,30,False,False,123.147,"LINESTRING (13.8047878 52.8359503, 13.804978 52.8357103, 13.8050718 52.8355273, 13.805092 52.8354293, 13.8051007 52.8353555, 13.8051051 52.8351681, 13.8051255 52.8348787)",2,,,
43659814,Bergerstraße,residential,50,False,False,97.30799999999999,"LINESTRING (13.8047878 52.8359503, 13.8049426 52.8359947, 13.8051323 52.8360472, 13.8052639 52.8360846, 13.8054442 52.8361297, 13.8057425 52.8361933, 13.8059185 52.8362224, 13.8060667 52.8362426, 13.8061429 52.8362505)",,,,
692315020,Bergerstraße,residential,50,False,True,332.4150000000001,"LINESTRING (13.8047878 52.8359503, 13.8039114 52.8357144, 13.8014626 52.8350739, 13.8006717 52.834867, 13.800458 52.8348019, 13.8003945 52.8347693, 13.8003362 52.834695)",2,,,
313188935,Kupferhammerweg,residential,50,False,False,71.81,"LINESTRING (13.7962125 52.8356812, 13.7961766 52.8356194, 13.7959644 52.8352535, 13.7959445 52.8352166, 13.7958702 52.8350695)",3,,,
366800398,Kupferhammerweg,residential,,False,True,62.120000000000005,"LINESTRING (13.7962125 52.8356812, 13.7963385 52.8356615, 13.796433 52.8356467, 13.7967318 52.8352663)",,,,
