osmid,ref,name,highway,oneway,reversed,length,maxspeed,geometry,bridge,lanes,junction,tunnel
"[670042322, 9714994, 816227271]",St 2141;St 2142,Stadtgraben,secondary,False,True,147.509,50,"LINESTRING (12.5738356 48.8820981, 12.5737781 48.8817882, 12.5737637 48.8816857, 12.5737214 48.8814516, 12.5736602 48.8811135, 12.5736394 48.8809257, 12.5736396 48.8808792, 12.5736533 48.8807792)",,3,,
28430119,St 2141,Stadtgraben,secondary,False,False,57.797000000000004,50,"LINESTRING (12.5738356 48.8820981, 12.5738677 48.8822322, 12.5738794 48.8822813, 12.5739212 48.8826145)",,3,,
"[251194464, 157230544]",,Ludwigsplatz,residential,False,True,74.009,30,"LINESTRING (12.5738356 48.8820981, 12.5736907 48.8821123, 12.5732272 48.8821172, 12.5730777 48.8821133, 12.5728258 48.8821025)",,,,
358495020,St 2142,Innere Passauer Straße,secondary,False,False,187.305,50,"LINESTRING (12.5738356 48.8820981, 12.5739402 48.8820813, 12.5740677 48.8820372, 12.5745578 48.8818127, 12.574874 48.8816679, 12.5753762 48.8814479, 12.5755013 48.8814007, 12.5757517 48.8813051, 12.5760096 48.8812179)",,,,
27072569,,Spitalgasse,residential,True,False,89.015,30,"LINESTRING (12.5704469 48.884043, 12.5701164 48.8839263, 12.569855 48.8837941, 12.5697298 48.883715, 12.5695068 48.8836676, 12.5694053 48.8836513)",,,,
28450099,,Rot-Kreuz-Platz,residential,False,True,43.82899999999999,30,"LINESTRING (12.5704469 48.884043, 12.570626 48.8840971, 12.5707074 48.884132, 12.5707726 48.8841706, 12.570906 48.8842835)",,,,
"[44829753, 27144043]",SRs 48,Am Kinseherberg,secondary,False,False,140.086,50,"LINESTRING (12.5639782 48.8821847, 12.5635455 48.8827051, 12.5634376 48.8828403, 12.5632216 48.8831037, 12.5631873 48.8831436, 12.563061 48.8832907)",,,,
27144043,SRs 48,Am Kinseherberg,secondary,False,True,103.083,50,"LINESTRING (12.5639782 48.8821847, 12.5642468 48.8818696, 12.5646524 48.8813706)",,,,
27765100,,Frauenbrünnlstraße,residential,False,False,28.811999999999998,,"LINESTRING (12.5639782 48.8821847, 12.5638692 48.8821581, 12.5636075 48.8820969)",,,,
27071784,,Am Spitalthor,residential,False,False,47.38,30,"LINESTRING (12.5694053 48.8836513, 12.5693344 48.8837977, 12.5692693 48.8838609, 12.5692484 48.8838741, 12.5691963 48.8839115, 12.5690906 48.884017)",,,,
28432113,,Spitalgasse,residential,False,True,32.571999999999996,30,"LINESTRING (12.5694053 48.8836513, 12.569348 48.88363, 12.5691595 48.8835192, 12.5690616 48.8834662)",,,,
28431048,,Am Kinseherberg,secondary,True,False,34.782,50,"LINESTRING (12.5648949 48.8811015, 12.5646524 48.8813706)",,,,
251194465,,Theresienplatz,residential,False,False,6.879,30,"LINESTRING (12.5648949 48.8811015, 12.564808 48.8810778)",,,,
"[366271904, 251194465, 1079847577, 114655453]",,Theresienplatz,residential,False,True,72.194,30,"LINESTRING (12.5648949 48.8811015, 12.5649597 48.8811184, 12.5652148 48.8811937, 12.5653142 48.8812092, 12.5653953 48.8812168, 12.5654877 48.8812211, 12.5655845 48.8812277, 12.5658384 48.8812751)",,,,
27070915,,Viktualienmarkt,residential,False,True,77.901,30,"LINESTRING (12.5726447 48.8811635, 12.572974 48.8809088, 12.5732937 48.880668, 12.5733403 48.8806329)",,,,
28968794,,Rosengasse,living_street,True,False,105.328,,"LINESTRING (12.5726447 48.8811635, 12.5726972 48.8812093, 12.5727235 48.8812812, 12.5727318 48.8815478, 12.5727152 48.8819569, 12.5727112 48.8820969)",,,,
27648041,,Mittlere Bachstraße,residential,True,False,176.323,50,"LINESTRING (12.5738079 48.8785296, 12.5734618 48.8785394, 12.5733217 48.8785302, 12.573118 48.8784972, 12.5729635 48.8784613, 12.5727018 48.8783792, 12.5725846 48.8783532, 12.5725089 48.8783364, 12.5723387 48.8783154, 12.5717625 48.8782634, 12.5715431 48.8782349, 12.5714648 48.8782359)",,1,,
28425773,St 2141,Kolbstraße,secondary,False,False,122.961,50,"LINESTRING (12.5738079 48.8785296, 12.5738671 48.8787631, 12.5738751 48.8788063, 12.5738951 48.8789339, 12.5739113 48.8790787, 12.5739357 48.8793402, 12.5739285 48.8794854, 12.5739096 48.8796297)",,2,,
"[29031288, 680390126, 9714966, 29031287]",St 2141,Bahnhofplatz,secondary,False,True,117.505,50,"LINESTRING (12.5738079 48.8785296, 12.5737731 48.8784709, 12.5737323 48.8784085, 12.5737005 48.8783598, 12.5736491 48.8782751, 12.5736231 48.8782184, 12.5736057 48.878163, 12.5735931 48.8780846, 12.5735785 48.8780001, 12.5735759 48.8779785, 12.5735717 48.877919, 12.5735392 48.877678, 12.5735313 48.8776122, 12.5735112 48.8775726, 12.5734302 48.8775256)",yes,2,,
25832173,,Bahnhofplatz,residential,True,False,37.58,50,"LINESTRING (12.5725758 48.8776322, 12.572365 48.8776729, 12.5722152 48.8777359, 12.5721029 48.877756)",,,,
28968528,St 2141,Jahnplatz,secondary,True,False,18.028999999999996,50,"LINESTRING (12.5725758 48.8776322, 12.5725178 48.8776184, 12.5724724 48.8775911, 12.5724464 48.8775543, 12.572444 48.8775138)",,1,roundabout,
25832170,St 2141,Bahnhofplatz,secondary,True,False,36.808,50,"LINESTRING (12.5727511 48.8775048, 12.5728112 48.8775294, 12.5729176 48.8775354, 12.573077 48.8775356, 12.5732433 48.8775378)",,1,,
28968528,St 2141,Jahnplatz,secondary,True,False,9.205,50,"LINESTRING (12.5727511 48.8775048, 12.572754 48.8775462, 12.5727319 48.8775849)",,1,roundabout,
"[32556544, 350181550, 25832166, 32556543]",,"['Bahnhofstraße', 'Bahnhofplatz']",residential,False,True,68.03699999999999,50,"LINESTRING (12.5721029 48.877756, 12.5720735 48.8777735, 12.5718459 48.8779166, 12.5716416 48.878046, 12.5716105 48.8780698, 12.5714883 48.8781634, 12.5714531 48.8781928)",yes,2,,
28334796,,Bahnhofplatz,residential,True,False,36.754000000000005,50,"LINESTRING (12.5721029 48.877756, 12.5721583 48.8777075, 12.5721809 48.8776926, 12.572285 48.877624, 12.572444 48.8775138)",,,,
"[28450858, 357362061, 28450895]",,"['Am Pulverturm', 'An der Stadtmauer']","['residential', 'living_street']",False,False,118.12000000000002,,"LINESTRING (12.563061 48.8832907, 12.5630961 48.8833218, 12.5631577 48.8833586, 12.5632464 48.8833941, 12.5635699 48.8834538, 12.5637048 48.8834495, 12.5637662 48.8834226, 12.5637854 48.8833953, 12.5638032 48.8833203, 12.5638119 48.8832511, 12.5638104 48.8831132, 12.5638323 48.8830684, 12.5638862 48.8830375, 12.5639698 48.8830315, 12.5640428 48.8829681)",,,,
"[44829753, 27144043]",SRs 48,Am Kinseherberg,secondary,False,True,140.086,50,"LINESTRING (12.563061 48.8832907, 12.5631873 48.8831436, 12.5632216 48.8831037, 12.5634376 48.8828403, 12.5635455 48.8827051, 12.5639782 48.8821847)",,,,
"[25832032, 32474718]",,"['Obere Bachstraße', 'Viereckmühlstraße']",residential,True,False,108.925,,"LINESTRING (12.5669207 48.8777189, 12.5667364 48.8777452, 12.5658458 48.8778713, 12.565719 48.8779141, 12.5656509 48.8779772, 12.5655932 48.8780536)",,,,
"[26327610, 9714978, 26352295]",,Gabelsbergerstraße,residential,False,False,182.051,50,"LINESTRING (12.5669207 48.8777189, 12.5668789 48.877838, 12.5668436 48.8779192, 12.5667446 48.8780686, 12.5665685 48.8783147, 12.5665059 48.8784084, 12.5664579 48.8785314, 12.5664339 48.8787142, 12.5664408 48.8788391, 12.5664952 48.8790033, 12.5665199 48.8791267, 12.566529 48.8792132, 12.5665215 48.8792916)",,,,yes
27144108,,Obere Bachstraße,residential,False,False,132.72400000000002,,"LINESTRING (12.5669207 48.8777189, 12.5670035 48.87771, 12.5680576 48.8776473, 12.5682232 48.877651, 12.5683762 48.8776631, 12.568715 48.8777279)",,,,
26466392,St 2142,Geiselhöringer Straße,secondary,False,False,28.318,50,"LINESTRING (12.5637441 48.8796259, 12.5641212 48.8796838)",,,,
27714657,,Ottogasse,residential,False,False,78.388,,"LINESTRING (12.5675223 48.8803973, 12.5675975 48.8801502, 12.5676947 48.879796, 12.5677167 48.8797041)",,,,
1257158810,,Am Platzl,living_street,True,False,99.98400000000001,7,"LINESTRING (12.5675223 48.8803973, 12.5680525 48.8804813, 12.5682659 48.880524, 12.5684138 48.8805704, 12.5686037 48.8806099, 12.5687485 48.8806194, 12.5688388 48.8806205)",,,,
365653290,,Uferstraße,tertiary,False,False,108.57900000000001,50,"LINESTRING (12.575443 48.885386, 12.5753677 48.8853425, 12.575272 48.8853135, 12.5751441 48.8852934, 12.5750066 48.8852958, 12.5747171 48.8853174, 12.5745835 48.8853273, 12.5741429 48.8853601, 12.5740027 48.8853706)",,3,,
27071963,SRs 10,Kagerser Hauptstraße,tertiary,False,True,20.547,30,"LINESTRING (12.5687036 48.8846599, 12.5688498 48.8845021)",,,,
357368251,SRs 10,Kagerser Hauptstraße,tertiary,False,False,8.691,30,"LINESTRING (12.5687036 48.8846599, 12.5686905 48.8846703, 12.5686179 48.8847139)",,,,
357362057,,Am Hagen,unclassified,False,True,92.083,,"LINESTRING (12.5686179 48.8847139, 12.5684238 48.8847751, 12.5681596 48.8848411, 12.5679503 48.8848785, 12.5678453 48.8848685, 12.5677347 48.8848313, 12.5675945 48.8847255, 12.5675099 48.8846894)",,,,
357368251,SRs 10,Kagerser Hauptstraße,tertiary,False,True,8.691,30,"LINESTRING (12.5686179 48.8847139, 12.5686905 48.8846703, 12.5687036 48.8846599)",,,,
86256144,,,unclassified,False,False,143.52,,"LINESTRING (12.5675099 48.8846894, 12.5675408 48.8846358, 12.5674682 48.8843876, 12.5673734 48.8843608, 12.5672242 48.8843451, 12.5671392 48.884339, 12.5669935 48.8843286, 12.5667429 48.8843116, 12.5665066 48.8842959, 12.5662632 48.8842798, 12.5659937 48.8842619)",,,,
357362057,,Am Hagen,unclassified,False,False,92.083,,"LINESTRING (12.5675099 48.8846894, 12.5675945 48.8847255, 12.5677347 48.8848313, 12.5678453 48.8848685, 12.5679503 48.8848785, 12.5681596 48.8848411, 12.5684238 48.8847751, 12.5686179 48.8847139)",,,,
357362057,,Am Hagen,unclassified,False,True,100.207,,"LINESTRING (12.5675099 48.8846894, 12.5674161 48.8846858, 12.5673264 48.8846988, 12.5671066 48.884736, 12.5668873 48.8847684, 12.5666595 48.8847929, 12.5664192 48.8848049, 12.5661581 48.8848065)",,,,
357362059,,Am Hagen,unclassified,False,True,61.738,,"LINESTRING (12.5659937 48.8842619, 12.5661581 48.8848065)",,,,
"[30026737, 30026738, 27143223]",,Am Hagen,"['unclassified', 'residential']",False,False,105.066,,"LINESTRING (12.5659937 48.8842619, 12.5660225 48.8840972, 12.5660487 48.883948, 12.5660648 48.8839013, 12.5660828 48.8838255, 12.5660958 48.8837682, 12.5661147 48.8836922, 12.5661184 48.8836648, 12.5661309 48.8835896, 12.5661471 48.8834856, 12.5661575 48.8834062, 12.5661942 48.8833279)",yes,,,
86256144,,,unclassified,False,True,143.51999999999998,,"LINESTRING (12.5659937 48.8842619, 12.5662632 48.8842798, 12.5665066 48.8842959, 12.5667429 48.8843116, 12.5669935 48.8843286, 12.5671392 48.884339, 12.5672242 48.8843451, 12.5673734 48.8843608, 12.5674682 48.8843876, 12.5675408 48.8846358, 12.5675099 48.8846894)",,,,
27072572,,Unterm Rain,residential,True,False,102.871,,"LINESTRING (12.5665089 48.8830514, 12.5664042 48.8830091, 12.5660547 48.8828752, 12.5658626 48.8827906, 12.5655781 48.8826746, 12.5653082 48.8825697)",,,,
32476239,,Weißgerbergasse,residential,False,True,39.489000000000004,,"LINESTRING (12.5665089 48.8830514, 12.5664775 48.8830854, 12.5663864 48.8832173, 12.5663418 48.8832497, 12.5662522 48.8832845, 12.5662207 48.8833019, 12.5661942 48.8833279)",,,,
28450099,,Rot-Kreuz-Platz,residential,False,False,43.829,30,"LINESTRING (12.570906 48.8842835, 12.5707726 48.8841706, 12.5707074 48.884132, 12.570626 48.8840971, 12.5704469 48.884043)",,,,
27144042,,Am Kinseherberg,secondary,True,False,34.489,50,"LINESTRING (12.5646524 48.8813706, 12.564808 48.8810778)",,,,
27144043,SRs 48,Am Kinseherberg,secondary,False,False,103.083,50,"LINESTRING (12.5646524 48.8813706, 12.5642468 48.8818696, 12.5639782 48.8821847)",,,,
48851602,St 2142,Alburger Weg,secondary,False,False,11.251,50,"LINESTRING (12.5656711 48.8799837, 12.5657849 48.8800518)",,,,
28429933,St 2142,Stadtgraben,secondary,True,False,72.70599999999999,,"LINESTRING (12.5656711 48.8799837, 12.5657365 48.8799302, 12.5663613 48.8795135)",,2,,
188864436,St 2142,Alburger Weg,secondary,False,True,46.031,50,"LINESTRING (12.5656711 48.8799837, 12.5655454 48.8799269, 12.5653786 48.879883, 12.5650895 48.8798374)",,,,
251194465,,Theresienplatz,residential,False,True,6.879,30,"LINESTRING (12.564808 48.8810778, 12.5648949 48.8811015)",,,,
28431052,,Stadtgraben,secondary,True,False,96.28899999999999,50,"LINESTRING (12.564808 48.8810778, 12.5651826 48.8805741, 12.5653486 48.8803508, 12.5653919 48.8803018)",,,,
"[9714978, 26327610, 26352295]",,Gabelsbergerstraße,residential,False,True,182.051,50,"LINESTRING (12.5665215 48.8792916, 12.566529 48.8792132, 12.5665199 48.8791267, 12.5664952 48.8790033, 12.5664408 48.8788391, 12.5664339 48.8787142, 12.5664579 48.8785314, 12.5665059 48.8784084, 12.5665685 48.8783147, 12.5667446 48.8780686, 12.5668436 48.8779192, 12.5668789 48.877838, 12.5669207 48.8777189)",,,,yes
174815747,,Gabelsbergerstraße,residential,True,False,30.756999999999998,,"LINESTRING (12.5665215 48.8792916, 12.5665357 48.8793714, 12.5665287 48.879472, 12.5664889 48.8795639)",,,,
31579182,St 2142,Geiselhöringer Straße,secondary,False,False,36.458999999999996,50,"LINESTRING (12.564604 48.8797628, 12.5646804 48.8797745, 12.5650895 48.8798374)",,,,
357365186,St 2142,Geiselhöringer Straße,secondary,False,True,36.382,50,"LINESTRING (12.564604 48.8797628, 12.5644599 48.8797392, 12.5641212 48.8796838)",,,,
25668624,,Bahnhofstraße,residential,False,True,68.974,,"LINESTRING (12.5706471 48.8794717, 12.5705129 48.879691, 12.5702664 48.880039)",,,,
"[141232789, 141232791]",,Bahnhofstraße,residential,False,False,146.847,,"LINESTRING (12.5706471 48.8794717, 12.5707746 48.8792602, 12.5710311 48.8788394, 12.5711238 48.8786873, 12.5711437 48.878654, 12.5713295 48.8783433, 12.5713971 48.8782468)",,,,
27646614,,Pestalozzistraße,residential,True,False,240.881,30,"LINESTRING (12.5739096 48.8796297, 12.5738008 48.8796243, 12.5734252 48.879618, 12.5724629 48.8796436, 12.5723623 48.8796457, 12.572207 48.8796467, 12.572033 48.879646, 12.5719352 48.8796429, 12.5717872 48.8796379, 12.5715892 48.8796232, 12.5712607 48.8795822, 12.5709688 48.8795356, 12.5708267 48.8795074, 12.5706471 48.8794717)",,,,
"[170947139, 28425773]",St 2141,Kolbstraße,secondary,False,False,129.192,50,"LINESTRING (12.5739096 48.8796297, 12.5738993 48.8796789, 12.5738673 48.8798412, 12.5738442 48.8799587, 12.573801 48.8801403, 12.5736533 48.8807792)",,2,,
28425773,St 2141,Kolbstraße,secondary,False,True,122.961,50,"LINESTRING (12.5739096 48.8796297, 12.5739285 48.8794854, 12.5739357 48.8793402, 12.5739113 48.8790787, 12.5738951 48.8789339, 12.5738751 48.8788063, 12.5738671 48.8787631, 12.5738079 48.8785296)",,2,,
27071963,SRs 10,Kagerser Hauptstraße,tertiary,False,False,20.547,30,"LINESTRING (12.5688498 48.8845021, 12.5687036 48.8846599)",,,,
27143855,,Am Hagen,tertiary,True,False,31.205,,"LINESTRING (12.5688498 48.8845021, 12.5689598 48.8845224, 12.5690603 48.8845559, 12.569236 48.8846185)",,,,
"[27071784, 30026733, 30026734, 156979825, 333636632, 28450399]",,"['Kagerser Hauptstraße', 'Am Spitalthor']",residential,False,True,57.12800000000001,30,"LINESTRING (12.5688498 48.8845021, 12.5688725 48.88447, 12.5688929 48.8844361, 12.5689181 48.8843871, 12.568962 48.8842881, 12.5689696 48.8842604, 12.5689819 48.8841949, 12.5689971 48.8841603, 12.5690244 48.8840969, 12.5690906 48.884017)",yes,,,building_passage
223125731,,Am Hagen,tertiary,True,False,11.326,,"LINESTRING (12.569236 48.8846185, 12.5690818 48.8846282)",,,,
"[41112872, 322511593, 44829741, 44829742, 28450201]",,"['Gscheiderbrückl', 'Am Hagen', 'Rentamtsberg']",tertiary,False,False,225.584,,"LINESTRING (12.569236 48.8846185, 12.5693068 48.8846442, 12.5694895 48.8847235, 12.569984 48.8849125, 12.5700722 48.8849421, 12.5701586 48.8849626, 12.5702218 48.8849578, 12.5702439 48.8849547, 12.5703318 48.8849399, 12.5703842 48.8849366, 12.5704764 48.8849496, 12.5705894 48.8849876, 12.570806 48.8850752, 12.570956 48.8851174, 12.5710259 48.8851246, 12.5710854 48.8851194, 12.5711683 48.885103, 12.5712358 48.8850745, 12.5713284 48.8850109, 12.5714556 48.884886, 12.5716463 48.8846784, 12.5716857 48.8846001)",yes,,,
27144108,,Obere Bachstraße,residential,False,False,201.816,,"LINESTRING (12.568715 48.8777279, 12.5687945 48.8777445, 12.5692623 48.8778388, 12.5695739 48.8779016, 12.5701578 48.8779942, 12.5702022 48.8780013, 12.5703221 48.8780209, 12.5713763 48.8782063)",,,,
27144108,,Obere Bachstraße,residential,False,True,132.72400000000002,,"LINESTRING (12.568715 48.8777279, 12.5683762 48.8776631, 12.5682232 48.877651, 12.5680576 48.8776473, 12.5670035 48.87771, 12.5669207 48.8777189)",,,,
27714655,,Wittelsbacherstraße,residential,False,False,231.55499999999998,,"LINESTRING (12.568715 48.8777279, 12.5684063 48.878341, 12.5682652 48.8786276, 12.5681542 48.8788529, 12.5677167 48.8797041)",,,,
9714974,St 2142,Stadtgraben,secondary,False,False,91.216,,"LINESTRING (12.5677167 48.8797041, 12.5667193 48.8796045, 12.5664889 48.8795639)",,,,
27714655,,Wittelsbacherstraße,residential,False,True,231.55499999999998,,"LINESTRING (12.5677167 48.8797041, 12.5681542 48.8788529, 12.5682652 48.8786276, 12.5684063 48.878341, 12.568715 48.8777279)",,,,
27714657,,Ottogasse,residential,False,True,78.388,,"LINESTRING (12.5677167 48.8797041, 12.5676947 48.879796, 12.5675975 48.8801502, 12.5675223 48.8803973)",,,,
"[584422441, 816227274]",St 2142,Stadtgraben,secondary,False,True,190.14300000000003,50,"LINESTRING (12.5677167 48.8797041, 12.568497 48.879802, 12.5689522 48.8798659, 12.5696049 48.8799478, 12.5702664 48.880039)",,"['2', '3']",,
27994598,,Am Hagen,unclassified,False,True,53.685,,"LINESTRING (12.5661581 48.8848065, 12.5663567 48.8852713)",,,,
357362059,,Am Hagen,unclassified,False,False,61.738,,"LINESTRING (12.5661581 48.8848065, 12.5659937 48.8842619)",,,,
357362057,,Am Hagen,unclassified,False,False,100.207,,"LINESTRING (12.5661581 48.8848065, 12.5664192 48.8848049, 12.5666595 48.8847929, 12.5668873 48.8847684, 12.5671066 48.884736, 12.5673264 48.8846988, 12.5674161 48.8846858, 12.5675099 48.8846894)",,,,
26466511,,Am Platzl,residential,True,False,51.282,30,"LINESTRING (12.5663233 48.8802458, 12.5670089 48.8803428)",,,,
28857538,,Schmidlgasse,living_street,True,False,119.83200000000001,7,"LINESTRING (12.5663233 48.8802458, 12.5661078 48.8806888, 12.5659697 48.8809739, 12.5658818 48.8811794, 12.5658384 48.8812751)",,,,
26466511,,Am Platzl,residential,True,False,38.055,30,"LINESTRING (12.5670089 48.8803428, 12.5672355 48.8803604, 12.5675223 48.8803973)",,,,
1113398627,,Ludwigsplatz,residential,False,True,8.403,30,"LINESTRING (12.5728258 48.8821025, 12.5727112 48.8820969)",,,,
"[157230544, 251194464]",,Ludwigsplatz,residential,False,False,74.009,30,"LINESTRING (12.5728258 48.8821025, 12.5730777 48.8821133, 12.5732272 48.8821172, 12.5736907 48.8821123, 12.5738356 48.8820981)",,,,
"[1079847576, 28431312]",,Burggasse,residential,True,False,109.999,,"LINESTRING (12.5728258 48.8821025, 12.5728301 48.8821855, 12.5728549 48.8826989, 12.5729413 48.8830873)",,,,
27070915,,Viktualienmarkt,residential,False,False,77.901,30,"LINESTRING (12.5733403 48.8806329, 12.5732937 48.880668, 12.572974 48.8809088, 12.5726447 48.8811635)",,,,
"[816227272, 148482453]",St 2142,Stadtgraben,secondary,False,False,140.356,50,"LINESTRING (12.5733403 48.8806329, 12.5727694 48.8804912, 12.5727323 48.8804844, 12.5721145 48.8803717, 12.5719423 48.8803403, 12.5715055 48.8802669)",,"['2', '3']",,
148482453,St 2142,Stadtgraben,secondary,False,True,28.462,50,"LINESTRING (12.5733403 48.8806329, 12.5734943 48.8806851, 12.573597 48.8807329, 12.5736533 48.8807792)",,3,,
