osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,bridge,access,tunnel
"[525218508, 525218509, 892014734]",2,St 2177,Am Bahnhof,secondary,50,False,False,263.747,"LINESTRING (12.0037571 50.039913, 12.0029759 50.0397976, 12.0023287 50.0397069, 12.0017363 50.0396304, 12.0008762 50.0395077, 12.0007008 50.0394844, 12.0001479 50.0394108)",,,,
25065460,2,St 2177,Am Bahnhof,secondary,50,False,True,10.052,"LINESTRING (11.997851 50.0391978, 11.9979835 50.0391673)",,,,
25065462,2,St 2177,Hofer Straße,secondary,50,False,False,40.416000000000004,"LINESTRING (11.997851 50.0391978, 11.9977301 50.0392392, 11.9976045 50.0393195, 11.9974742 50.0394578)",,,,
25719586,1,St 2665,,tertiary,50,True,False,35.528999999999996,"LINESTRING (11.997851 50.0391978, 11.997785 50.0391371, 11.997746 50.0390595, 11.9977271 50.038896)",,,,
25719583,1,St 2665,Hofer Straße,tertiary,50,True,False,65.028,"LINESTRING (11.9974742 50.0394578, 11.9977271 50.038896)",,,,
"[174694635, 25065462, 108834423]",2,St 2177,Hofer Straße,secondary,50,False,False,64.65,"LINESTRING (11.9974742 50.0394578, 11.9974601 50.039486, 11.9974169 50.0395843, 11.9973861 50.0396561, 11.9973196 50.0397745, 11.9972102 50.0400137)",,,,
25065462,2,St 2177,Hofer Straße,secondary,50,False,True,40.416,"LINESTRING (11.9974742 50.0394578, 11.9976045 50.0393195, 11.9977301 50.0392392, 11.997851 50.0391978)",,,,
266378160,2,St 2177,Ludwig-Hacker-Platz,secondary,50,False,True,15.045,"LINESTRING (12.0064789 50.036429, 12.0063702 50.0365449)",,,,
"[266378160, 39527849, 26507848, 1242188046]",2,St 2177,"['An der Steinernen Brücke', 'Ludwig-Hacker-Platz']",secondary,50,False,False,105.899,"LINESTRING (12.0064789 50.036429, 12.0065892 50.0363371, 12.006708 50.0362543, 12.0069192 50.036129, 12.0071337 50.0359685, 12.0071952 50.0359145, 12.0072455 50.0358254, 12.0072526 50.0357233, 12.0072322 50.035661)",,yes,,
513142149,2,St 2177,Hofer Straße,secondary,50,False,True,48.047,"LINESTRING (11.9966803 50.0410593, 11.9968781 50.0406463)",,,,
25671947,,,Goethestraße,residential,50,False,False,108.63500000000002,"LINESTRING (11.9966803 50.0410593, 11.9972636 50.0411761, 11.9974685 50.0412408, 11.997727 50.0413224, 11.997947 50.0415322)",,,,
851984137,2,,Maximilianstraße,tertiary,50,False,True,95.779,"LINESTRING (11.9992309 50.0374414, 12.0005535 50.0375839)",,,,
"[174688763, 25720767]",2,St 2665,"['Maximilianstraße', 'Hofer Straße']",tertiary,50,False,False,108.091,"LINESTRING (11.9992309 50.0374414, 11.9989175 50.0374005, 11.9987589 50.0373953, 11.9986233 50.0374148, 11.9983964 50.0374889, 11.9983342 50.0375552, 11.9981963 50.0378778)",,,,
"[27015664, 119104315]",,,"['Bezirksamtsstraße', 'Feldstraße']",residential,50,False,False,91.54,"LINESTRING (11.9992309 50.0374414, 11.9992003 50.0375684, 11.9991022 50.0380091, 11.9991225 50.0380603, 11.9991674 50.0380955, 11.9994001 50.0381184)",,,,
119246258,2,St 2665,Feldstraße,tertiary,50,False,True,72.62100000000001,"LINESTRING (11.9992309 50.0374414, 11.9993203 50.0371348, 11.999415 50.0367991)",,,,
25720766,2,St 2665,,tertiary,50,True,False,54.234,"LINESTRING (11.9978228 50.038694, 11.997888 50.0390018, 11.997925 50.0390869, 11.9979835 50.0391673)",,,,
174688763,2,St 2665,Hofer Straße,tertiary,50,False,True,94.63,"LINESTRING (11.9978228 50.038694, 11.9979903 50.0383408, 11.9980842 50.0381579, 11.9981006 50.0381163, 11.9981963 50.0378778)",,,,
25065460,2,St 2177,Am Bahnhof,secondary,50,False,False,10.052,"LINESTRING (11.9979835 50.0391673, 11.997851 50.0391978)",,,,
"[25065460, 892014735]",2,St 2177,Am Bahnhof,secondary,50,False,True,157.226,"LINESTRING (11.9979835 50.0391673, 11.9981082 50.0391619, 11.9993189 50.0393212, 11.99984 50.0393746, 12.0001479 50.0394108)",,,,
27015663,,,Kemnather Straße,residential,50,False,False,62.056,"LINESTRING (11.9996475 50.0357744, 12.0004631 50.0359668)",,,,
"[25719584, 119104289]",2,St 2665,Kemnather Straße,tertiary,50,False,True,24.002,"LINESTRING (11.9996475 50.0357744, 11.9995834 50.0357565, 11.9995234 50.0357315, 11.9993448 50.0356818)",,,,
119246258,2,St 2665,Feldstraße,tertiary,50,False,False,29.957,"LINESTRING (11.9996475 50.0357744, 11.9996478 50.0358959, 11.999635 50.0359353, 11.9996008 50.0360407)",,,,
174688765,,,Jahnstraße,residential,30,False,True,65.784,"LINESTRING (11.99608 50.0349167, 11.9964506 50.0343751)",,,,
119104289,2,St 2665,Kemnather Straße,tertiary,50,False,False,113.37800000000001,"LINESTRING (11.99608 50.0349167, 11.9965822 50.0349893, 11.9971228 50.0351115, 11.9975749 50.035248)",,,,
465148150,1,St 2665,Hofer Straße,tertiary,50,True,False,23.478,"LINESTRING (11.9977271 50.038896, 11.9978228 50.038694)",,,,
26136955,,,Am Galgenberg,residential,50,False,True,54.823,"LINESTRING (11.997947 50.0415322, 11.997908 50.0410398)",,,,
25671947,,,Goethestraße,residential,50,False,True,108.63499999999999,"LINESTRING (11.997947 50.0415322, 11.997727 50.0413224, 11.9974685 50.0412408, 11.9972636 50.0411761, 11.9966803 50.0410593)",,,,
513142149,2,St 2177,Hofer Straße,secondary,50,False,False,48.047,"LINESTRING (11.9968781 50.0406463, 11.9966803 50.0410593)",,,,
26122950,,,Am Röhrberg,residential,50,False,False,120.124,"LINESTRING (11.9968781 50.0406463, 11.9969097 50.0406536, 11.9970736 50.0406915, 11.99743 50.0407832, 11.9975501 50.0408022, 11.9976207 50.0407958, 11.9976769 50.0407479, 11.9977657 50.040236)",,,,
513142149,2,St 2177,Hofer Straße,secondary,50,False,True,74.237,"LINESTRING (11.9968781 50.0406463, 11.9970183 50.04039, 11.9972102 50.0400137)",,,,
26122950,,,Am Röhrberg,residential,50,False,True,120.124,"LINESTRING (11.9977657 50.040236, 11.9976769 50.0407479, 11.9976207 50.0407958, 11.9975501 50.0408022, 11.99743 50.0407832, 11.9970736 50.0406915, 11.9969097 50.0406536, 11.9968781 50.0406463)",,,,
26136955,,,Am Galgenberg,residential,50,False,False,54.823,"LINESTRING (11.997908 50.0410398, 11.997947 50.0415322)",,,,
26122953,,,Schillerstraße,residential,50,False,False,114.719,"LINESTRING (12.0034573 50.0413267, 12.0028374 50.0412826, 12.0026106 50.0412676, 12.0018659 50.0411889)",,,,
185958144,,,Bibersbacher Straße,tertiary,50,False,True,98.37899999999999,"LINESTRING (12.0034573 50.0413267, 12.0035604 50.0409169, 12.0037359 50.040461)",,,,
26122953,,,Schillerstraße,residential,50,False,True,84.848,"LINESTRING (12.0007125 50.0410161, 12.0008291 50.0410529, 12.0018659 50.0411889)",,,,
26122954,,,Schillerstraße,residential,50,False,False,408.28499999999997,"LINESTRING (12.0007125 50.0410161, 12.0001314 50.0407602, 11.999202 50.0402497, 11.9991403 50.0402084, 11.9991116 50.0401626, 11.9991102 50.0401125, 11.999131 50.0400712, 11.9991595 50.0400377, 11.9992269 50.040001, 11.9992979 50.039992, 11.9993929 50.039994, 12.0004082 50.0401337, 12.0004863 50.0401445, 12.0008972 50.0402253, 12.0011291 50.0402776, 12.0011888 50.0402962, 12.001234 50.0403197, 12.0012485 50.0403363, 12.0012659 50.0403761, 12.0012649 50.0404159, 12.0012436 50.0404638, 12.0011768 50.0405341, 12.0009323 50.0408001, 12.0007125 50.0410161)",,,,
26122954,,,Schillerstraße,residential,50,False,True,408.2850000000001,"LINESTRING (12.0007125 50.0410161, 12.0009323 50.0408001, 12.0011768 50.0405341, 12.0012436 50.0404638, 12.0012649 50.0404159, 12.0012659 50.0403761, 12.0012485 50.0403363, 12.001234 50.0403197, 12.0011888 50.0402962, 12.0011291 50.0402776, 12.0008972 50.0402253, 12.0004863 50.0401445, 12.0004082 50.0401337, 11.9993929 50.039994, 11.9992979 50.039992, 11.9992269 50.040001, 11.9991595 50.0400377, 11.999131 50.0400712, 11.9991102 50.0401125, 11.9991116 50.0401626, 11.9991403 50.0402084, 11.999202 50.0402497, 12.0001314 50.0407602, 12.0007125 50.0410161)",,,,
26122955,,,Weißenstädter Straße,residential,50,False,False,90.045,"LINESTRING (12.0007125 50.0410161, 12.0005113 50.0411343, 12.0002577 50.041264, 12.0000474 50.0413682, 11.9997728 50.0415536)",,,,
26122956,,,Doktor-Herold-Weg,residential,50,False,False,113.601,"LINESTRING (11.998623 50.0408476, 11.9986559 50.0408671, 11.9997728 50.0415536)",,,,
26122955,,,Weißenstädter Straße,residential,50,False,False,12.159,"LINESTRING (11.9997728 50.0415536, 11.9996711 50.0416413)",,,,
26122955,,,Weißenstädter Straße,residential,50,False,True,90.045,"LINESTRING (11.9997728 50.0415536, 12.0000474 50.0413682, 12.0002577 50.041264, 12.0005113 50.0411343, 12.0007125 50.0410161)",,,,
26122956,,,Doktor-Herold-Weg,residential,50,False,True,113.601,"LINESTRING (11.9997728 50.0415536, 11.9986559 50.0408671, 11.998623 50.0408476)",,,,
26122955,,,Weißenstädter Straße,residential,50,False,True,12.159,"LINESTRING (11.9996711 50.0416413, 11.9997728 50.0415536)",,,,
26122957,,,Gerhart-Hauptmann-Weg,residential,50,False,False,146.481,"LINESTRING (11.9996711 50.0416413, 11.9998387 50.0416757, 12.0017084 50.0417682)",,,,
174688756,,,Adalbert-Stifter-Weg,residential,50,False,True,65.39,"LINESTRING (12.0017084 50.0417682, 12.0018659 50.0411889)",,,,
26122957,,,Gerhart-Hauptmann-Weg,residential,50,False,True,146.481,"LINESTRING (12.0017084 50.0417682, 11.9998387 50.0416757, 11.9996711 50.0416413)",,,,
174688756,,,Adalbert-Stifter-Weg,residential,50,False,False,65.39,"LINESTRING (12.0018659 50.0411889, 12.0017084 50.0417682)",,,,
26122953,,,Schillerstraße,residential,50,False,False,84.848,"LINESTRING (12.0018659 50.0411889, 12.0008291 50.0410529, 12.0007125 50.0410161)",,,,
26122953,,,Schillerstraße,residential,50,False,True,114.719,"LINESTRING (12.0018659 50.0411889, 12.0026106 50.0412676, 12.0028374 50.0412826, 12.0034573 50.0413267)",,,,
186613842,2,,Bibersbacher Straße,tertiary,50,False,False,18.347,"LINESTRING (12.0037961 50.0403006, 12.0037359 50.040461)",,,,
1186536506,,,,living_street,,False,True,71.585,"LINESTRING (12.0037961 50.0403006, 12.0028086 50.0401901)",,,,
"[186613842, 25091879]",2,,Bibersbacher Straße,tertiary,50,False,True,29.719,"LINESTRING (12.0037961 50.0403006, 12.0038586 50.0401182, 12.0038793 50.0400388)",,,,
26171482,,,Sigmund-Wann-Straße,residential,50,False,False,198.099,"LINESTRING (12.004151 50.0385215, 12.0039612 50.0385734, 12.0037025 50.0386256, 12.0032792 50.0387382, 12.0030695 50.0387563, 12.0027524 50.0387487, 12.0026439 50.0387373, 12.0024647 50.0387108, 12.0023235 50.0386866, 12.0020631 50.0386208, 12.0019119 50.0385509, 12.0015986 50.0383879)",,,,
"[1205568032, 1186536508]",2,,Maximilianstraße,tertiary,"['50', '30']",False,False,84.868,"LINESTRING (12.004151 50.0385215, 12.004045 50.0384183, 12.0038983 50.0382284, 12.003822 50.038139, 12.00375 50.0380615, 12.0036637 50.0379774, 12.003528 50.0378747)",,,,
1186536508,2,,Maximilianstraße,tertiary,50,False,True,34.132,"LINESTRING (12.004151 50.0385215, 12.0042889 50.038652, 12.0044279 50.0387716)",,,,
25719582,2,,Maximilianstraße,tertiary,50,False,True,22.532,"LINESTRING (12.0044279 50.0387716, 12.0045282 50.0388579, 12.0046361 50.0389228)",,,,
74867034,,,Burggraben,residential,30,True,False,77.944,"LINESTRING (12.0044279 50.0387716, 12.0045445 50.0386996, 12.0046113 50.0386428, 12.0047066 50.0385275, 12.0047663 50.0384453, 12.0047892 50.038349, 12.0048125 50.0381423)",,,,
1186536508,2,,Maximilianstraße,tertiary,50,False,False,34.132,"LINESTRING (12.0044279 50.0387716, 12.0042889 50.038652, 12.004151 50.0385215)",,,,
119246258,2,St 2665,Feldstraße,tertiary,50,False,True,50.778,"LINESTRING (11.999415 50.0367991, 11.9995246 50.0363479)",,,,
357238458,2,,Ludwigstraße,residential,50,False,False,97.937,"LINESTRING (11.999415 50.0367991, 12.0007839 50.036851)",,,,
119246258,2,St 2665,Feldstraße,tertiary,50,False,False,72.62100000000001,"LINESTRING (11.999415 50.0367991, 11.9993203 50.0371348, 11.9992309 50.0374414)",,,,
132310962,2,,Ludwigstraße,residential,50,False,True,60.192,"LINESTRING (12.0043323 50.0370211, 12.003491 50.0369889)",,,,
266638361,2,,Ludwigstraße,residential,50,False,False,55.848,"LINESTRING (12.0043323 50.0370211, 12.0051121 50.0370585)",,,,
26737287,,,Am Bocksberg,residential,50,True,False,26.553,"LINESTRING (12.0043323 50.0370211, 12.004363 50.0371532, 12.0043917 50.0372568)",,,,
27267366,,,Breite Straße,residential,30,False,False,65.375,"LINESTRING (12.0043323 50.0370211, 12.0042604 50.0368367, 12.0041939 50.0366413, 12.0041155 50.03645)",,,,
851984137,2,,Maximilianstraße,tertiary,50,False,False,95.779,"LINESTRING (12.0005535 50.0375839, 11.9992309 50.0374414)",,,,
26171480,2,,Sechsämterlandstraße,residential,50,False,True,39.873000000000005,"LINESTRING (12.0005535 50.0375839, 12.0006039 50.0374271, 12.0006713 50.0372334)",,,,
27015661,2,,Sechsämterlandstraße,residential,50,False,False,71.924,"LINESTRING (12.0005535 50.0375839, 12.0005343 50.0376894, 12.0004011 50.0382232)",,,,
1205568033,2,,Maximilianstraße,tertiary,50,False,True,52.958,"LINESTRING (12.0005535 50.0375839, 12.0012624 50.0376474, 12.0012879 50.0376497)",,,,
27015661,2,,Sechsämterlandstraße,residential,50,False,True,64.804,"LINESTRING (12.0001479 50.0394108, 12.0002072 50.0391833, 12.0002715 50.0388336)",,,,
"[525218508, 525218509, 892014734]",2,St 2177,Am Bahnhof,secondary,50,False,True,263.747,"LINESTRING (12.0001479 50.0394108, 12.0007008 50.0394844, 12.0008762 50.0395077, 12.0017363 50.0396304, 12.0023287 50.0397069, 12.0029759 50.0397976, 12.0037571 50.039913)",,,,
"[25065460, 892014735]",2,St 2177,Am Bahnhof,secondary,50,False,False,157.226,"LINESTRING (12.0001479 50.0394108, 11.99984 50.0393746, 11.9993189 50.0393212, 11.9981082 50.0391619, 11.9979835 50.0391673)",,,,
27015661,2,,Sechsämterlandstraße,residential,50,False,True,68.502,"LINESTRING (12.0002715 50.0388336, 12.0004011 50.0382232)",,,,
26171481,,,Sonnenstraße,residential,50,False,False,278.606,"LINESTRING (12.0002715 50.0388336, 12.0014615 50.0389608, 12.0020056 50.0390201, 12.0032907 50.0391581, 12.0041169 50.0392553)",,,,
27015661,2,,Sechsämterlandstraße,residential,50,False,False,64.804,"LINESTRING (12.0002715 50.0388336, 12.0002072 50.0391833, 12.0001479 50.0394108)",,,,
75245435,,,Weihergasse,residential,50,False,False,24.639,"LINESTRING (12.0015986 50.0383879, 12.0013777 50.0385581)",,,,
26171482,,,Sigmund-Wann-Straße,residential,50,False,False,92.911,"LINESTRING (12.0015986 50.0383879, 12.0014408 50.0382758, 12.0013014 50.0381584, 12.0012366 50.0380931, 12.0011753 50.0380091, 12.0012879 50.0376497)",,,,
26171482,,,Sigmund-Wann-Straße,residential,50,False,True,198.09900000000002,"LINESTRING (12.0015986 50.0383879, 12.0019119 50.0385509, 12.0020631 50.0386208, 12.0023235 50.0386866, 12.0024647 50.0387108, 12.0026439 50.0387373, 12.0027524 50.0387487, 12.0030695 50.0387563, 12.0032792 50.0387382, 12.0037025 50.0386256, 12.0039612 50.0385734, 12.004151 50.0385215)",,,,
26507846,2,St 2177,Marktredwitzer Straße,secondary,50,False,True,15.165,"LINESTRING (12.0053819 50.034609, 12.0055232 50.0347108)",,,,
39528249,2,St 2177,Marktredwitzer Straße,secondary,50,False,False,60.57900000000001,"LINESTRING (12.0053819 50.034609, 12.0052536 50.0344487, 12.0051931 50.0343305, 12.0051379 50.034093)",,,,
"[39528250, 609752558]",1,,Luisenburgstraße,secondary,50,True,False,69.258,"LINESTRING (12.0053819 50.034609, 12.0048719 50.0341924, 12.0047825 50.0341194)",,,,
27773829,,,Marktredwitzer Straße,residential,50,False,False,22.581,"LINESTRING (12.0052508 50.0353868, 12.0050793 50.0355574)",,,,
"[26737289, 27773828, 27773829]",,,Marktredwitzer Straße,residential,50,False,True,67.844,"LINESTRING (12.0052508 50.0353868, 12.0056127 50.035133, 12.0057678 50.0350137, 12.0058864 50.0349336)",,yes,,
108740021,,,Hofgässchen,residential,50,False,False,81.59,"LINESTRING (12.0052508 50.0353868, 12.0056697 50.0355946, 12.0061689 50.0358232)",,,,
25091882,2,St 2177,An der Steinernen Brücke,secondary,50,False,True,126.479,"LINESTRING (12.0058864 50.0349336, 12.0070026 50.0354748, 12.0071365 50.0355609, 12.0072322 50.035661)",,,,
"[26737289, 27773828, 27773829]",,,Marktredwitzer Straße,residential,50,False,False,67.844,"LINESTRING (12.0058864 50.0349336, 12.0057678 50.0350137, 12.0056127 50.035133, 12.0052508 50.0353868)",,yes,,
"[266636682, 26507846]",2,St 2177,"['An der Steinernen Brücke', 'Marktredwitzer Straße']",secondary,50,False,False,35.893,"LINESTRING (12.0058864 50.0349336, 12.0056094 50.034757, 12.0055232 50.0347108)",,,,
186613842,2,,Bibersbacher Straße,tertiary,50,False,True,18.347,"LINESTRING (12.0037359 50.040461, 12.0037961 50.0403006)",,,,
26619340,,,Schönlinder Weg,residential,30,False,False,101.88,"LINESTRING (12.0037359 50.040461, 12.0046321 50.0405588, 12.0051427 50.0406131)",,,,
185958144,,,Bibersbacher Straße,tertiary,50,False,False,98.37899999999999,"LINESTRING (12.0037359 50.040461, 12.0035604 50.0409169, 12.0034573 50.0413267)",,,,
26619342,,,Doktor-Schmidt-Straße,residential,50,False,True,84.384,"LINESTRING (12.0054115 50.0398602, 12.0054978 50.0395554, 12.0055502 50.0393591, 12.0056206 50.0391133)",,,,
"[186613841, 174688761]",,,Doktor-Schmidt-Straße,residential,30,False,False,85.893,"LINESTRING (12.0054115 50.0398602, 12.0052166 50.0403963, 12.0051427 50.0406131)",,,,
174688766,,,Markgrafenstraße,residential,50,False,True,114.493,"LINESTRING (12.0054115 50.0398602, 12.0058447 50.0399556, 12.0069225 50.0402043)",,,,
26619340,,,Schönlinder Weg,residential,30,False,False,340.04900000000004,"LINESTRING (12.0051427 50.0406131, 12.0072271 50.0409667, 12.0088964 50.0414572, 12.0092037 50.0416103, 12.0094337 50.0418055)",,,,
26619340,,,Schönlinder Weg,residential,30,False,True,101.88,"LINESTRING (12.0051427 50.0406131, 12.0046321 50.0405588, 12.0037359 50.040461)",,,,
174688762,,,Heinrich-Beer-Straße,residential,30,False,False,108.14099999999999,"LINESTRING (12.0051427 50.0406131, 12.0050722 50.0410282, 12.004992 50.041379, 12.0049276 50.0415751)",,,,
"[186613841, 174688761]",,,Doktor-Schmidt-Straße,residential,30,False,True,85.893,"LINESTRING (12.0051427 50.0406131, 12.0052166 50.0403963, 12.0054115 50.0398602)",,,,
26619340,,,Schönlinder Weg,residential,30,False,True,340.049,"LINESTRING (12.0094337 50.0418055, 12.0092037 50.0416103, 12.0088964 50.0414572, 12.0072271 50.0409667, 12.0051427 50.0406131)",,,,
223679009,2,St 2665,Egerstraße,secondary,50,False,False,4.417,"LINESTRING (12.0055615 50.0391016, 12.0056206 50.0391133)",,,,
1186536509,2,St 2665,Egerstraße,secondary,50,False,True,31.227,"LINESTRING (12.0055615 50.0391016, 12.0051426 50.0390211)",,,,
"[26737283, 108982342]",,,Doktor-Schmidt-Straße,"['living_street', 'residential']",50,False,True,233.977,"LINESTRING (12.0055615 50.0391016, 12.0056293 50.0389432, 12.0057177 50.0388413, 12.0058779 50.0387029, 12.0060244 50.0385767, 12.0062871 50.0384034, 12.0063829 50.0383657, 12.0064505 50.0383327, 12.0066875 50.0382185, 12.0070793 50.0379366, 12.0072764 50.0378001, 12.0076875 50.0375402)",,,,
1186536509,2,St 2665,Egerstraße,secondary,50,False,False,31.227,"LINESTRING (12.0051426 50.0390211, 12.0055615 50.0391016)",,,,
26867081,2,St 2665,Egerstraße,secondary,50,False,True,37.789,"LINESTRING (12.0051426 50.0390211, 12.0047972 50.0389528, 12.0046361 50.0389228)",,,,
26737281,,,Von-Schirnding-Straße,residential,50,False,False,73.608,"LINESTRING (12.0090142 50.0399839, 12.0086688 50.0406076)",,,,
223679010,2,St 2665,Egerstraße,secondary,50,False,True,261.52099999999996,"LINESTRING (12.0090142 50.0399839, 12.0086904 50.0399173, 12.0086458 50.0399045, 12.0078578 50.0396785, 12.0073577 50.0395349, 12.0072021 50.0394898, 12.0067718 50.0393558, 12.006462 50.0392791, 12.0063672 50.0392555, 12.0060914 50.039191, 12.0059268 50.0391618, 12.0056206 50.0391133)",,,,
26737281,,,Von-Schirnding-Straße,residential,50,False,True,73.608,"LINESTRING (12.0086688 50.0406076, 12.0090142 50.0399839)",,,,
174688766,,,Markgrafenstraße,residential,50,False,False,132.531,"LINESTRING (12.0086688 50.0406076, 12.0084641 50.040562, 12.008107 50.0404776, 12.0079543 50.0404415, 12.0069225 50.0402043)",,,,
"[26737283, 108982342]",,,Doktor-Schmidt-Straße,"['residential', 'living_street']",50,False,False,233.97699999999998,"LINESTRING (12.0076875 50.0375402, 12.0072764 50.0378001, 12.0070793 50.0379366, 12.0066875 50.0382185, 12.0064505 50.0383327, 12.0063829 50.0383657, 12.0062871 50.0384034, 12.0060244 50.0385767, 12.0058779 50.0387029, 12.0057177 50.0388413, 12.0056293 50.0389432, 12.0055615 50.0391016)",,,,
219650872,2,WUN 14,Hornschuchstraße,tertiary,50,False,True,103.72200000000001,"LINESTRING (12.0076875 50.0375402, 12.0072796 50.0372591, 12.0070385 50.0371472, 12.0067777 50.0370985, 12.0064936 50.0370842)",,,,
174688766,,,Markgrafenstraße,residential,50,False,False,114.493,"LINESTRING (12.0069225 50.0402043, 12.0058447 50.0399556, 12.0054115 50.0398602)",,,,
174688766,,,Markgrafenstraße,residential,50,False,True,132.531,"LINESTRING (12.0069225 50.0402043, 12.0079543 50.0404415, 12.008107 50.0404776, 12.0084641 50.040562, 12.0086688 50.0406076)",,,,
230900978,,,Am Kirchsteig,residential,,False,False,61.737,"LINESTRING (12.0069225 50.0402043, 12.0071676 50.0397983, 12.0072395 50.0396878)",,,,
266357513,,,Breite Straße,residential,50,False,False,10.876,"LINESTRING (12.0040079 50.0362328, 12.0039371 50.0361462)",,,,
266357514,,,Breite Straße,residential,30,False,True,25.345,"LINESTRING (12.0040079 50.0362328, 12.0041155 50.03645)",,,,
26737290,,,Burggraf-Friedrich-Straße,residential,30,False,False,64.388,"LINESTRING (12.0030028 50.0356908, 12.0029738 50.0356809, 12.0027388 50.0355708, 12.0026423 50.0355278, 12.0022922 50.0353358)",,,,
26737290,,,Burggraf-Friedrich-Straße,residential,30,False,True,84.67999999999999,"LINESTRING (12.0030028 50.0356908, 12.0034412 50.0358523, 12.0036099 50.0359265, 12.0037718 50.0360129, 12.0039371 50.0361462)",,,,
27015656,,,Theresienstraße,residential,30,False,False,81.837,"LINESTRING (12.0030028 50.0356908, 12.0029661 50.0358912, 12.0029153 50.0364244)",,,,
27015662,,,Alte Landgerichtsstraße,residential,30,False,True,11.08,"LINESTRING (12.0019256 50.0351439, 12.0018063 50.0352076)",,,,
26737290,,,Burggraf-Friedrich-Straße,residential,30,False,True,33.891,"LINESTRING (12.0019256 50.0351439, 12.0020439 50.0352208, 12.0021343 50.0352599, 12.0022922 50.0353358)",,,,
"[289524997, 27015657, 27015658, 132310958, 27230618, 27230621]",,,"['Am Kreuzfall', 'Alte Landgerichtsstraße', 'An der Zollbrücke']","['living_street', 'residential']","['50', '10']",False,False,318.27099999999996,"LINESTRING (12.0019256 50.0351439, 12.0027841 50.0346316, 12.0028609 50.0346156, 12.0029227 50.0346302, 12.0030193 50.0346837, 12.0031832 50.0347468, 12.0033818 50.0348751, 12.003407 50.0348545, 12.0034842 50.0348033, 12.0037895 50.0347314, 12.0039746 50.0346526, 12.004017 50.0346509, 12.0041191 50.0346678, 12.0042163 50.0347192, 12.0042929 50.0347961, 12.0045841 50.0350871, 12.0050793 50.0355574)",,yes,,
1242188047,,,Marktredwitzer Straße,residential,50,False,False,68.761,"LINESTRING (12.0047424 50.0358073, 12.0039371 50.0361462)",,,,
"[27230617, 851984114, 108834422]",,,Marktredwitzer Straße,residential,50,False,True,36.775,"LINESTRING (12.0047424 50.0358073, 12.0048187 50.0357492, 12.0050144 50.035611, 12.0050793 50.0355574)",,yes,,
108740094,,,Schwarze Allee,residential,50,False,False,111.351,"LINESTRING (12.0047424 50.0358073, 12.004914 50.0359119, 12.0050496 50.0360197, 12.0051942 50.0361042, 12.0053147 50.0361406, 12.0054453 50.036139, 12.0055744 50.036146, 12.0056649 50.03616, 12.0057399 50.0361876, 12.0058317 50.036244, 12.0058629 50.0362866, 12.0058987 50.0363294, 12.0059212 50.0363668)",,,destination,
