osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,junction,bridge
24627072,Große Paaschburg,residential,30,False,False,129.518,"LINESTRING (9.5200692 53.9222909, 9.5201498 53.9222768, 9.5202186 53.9222639, 9.5202901 53.9222399, 9.5216668 53.9216139)",,,,
24702060,Stiftstraße,residential,30,True,False,202.32999999999998,"LINESTRING (9.5200692 53.9222909, 9.5200329 53.9221383, 9.5200081 53.922084, 9.5199788 53.9220486, 9.5199334 53.9220212, 9.5198003 53.9219862, 9.519749 53.9219725, 9.519121 53.9218072, 9.5189887 53.9217724, 9.5189471 53.9217583, 9.5188407 53.921714, 9.5187874 53.921689, 9.5187428 53.9216681, 9.5186168 53.9215984, 9.5185184 53.9215308, 9.5184673 53.9214847, 9.5180704 53.9210454)",,,,
128540915,Große Paaschburg,living_street,,False,False,30.72,"LINESTRING (9.5200692 53.9222909, 9.5199944 53.9223956, 9.5199105 53.9225506)",,,,
24627377,Hindenburgstraße,tertiary,50,False,False,47.071,"LINESTRING (9.5216668 53.9216139, 9.5221206 53.9219422)",2,,,
24627072,Große Paaschburg,residential,30,False,True,129.51799999999997,"LINESTRING (9.5216668 53.9216139, 9.5202901 53.9222399, 9.5202186 53.9222639, 9.5201498 53.9222768, 9.5200692 53.9222909)",,,,
"[24701701, 362817095]",Ritterstraße,tertiary,50,False,False,192.05100000000002,"LINESTRING (9.5216668 53.9216139, 9.520461 53.9209663, 9.5200401 53.9207836, 9.5193639 53.920557)","['2', '3']",,,
24702778,Große Paaschburg,tertiary,50,False,False,106.287,"LINESTRING (9.5216668 53.9216139, 9.522448 53.9212393, 9.522682 53.9211271, 9.5229327 53.9210158)",,,,
24702778,Große Paaschburg,tertiary,50,False,False,14.449,"LINESTRING (9.5229327 53.9210158, 9.5231124 53.9209404)",,,,
24701999,Bergstraße,residential,50,False,True,226.26400000000004,"LINESTRING (9.5229327 53.9210158, 9.5224324 53.9206182, 9.5216012 53.9199576, 9.5215055 53.9198815, 9.52096 53.9194776, 9.5209146 53.919459, 9.5208733 53.9194479, 9.5208285 53.9194471, 9.520795 53.9194551)",,,,
24702778,Große Paaschburg,tertiary,50,False,True,106.287,"LINESTRING (9.5229327 53.9210158, 9.522682 53.9211271, 9.522448 53.9212393, 9.5216668 53.9216139)",,,,
24702778,Große Paaschburg,tertiary,50,False,True,14.449,"LINESTRING (9.5231124 53.9209404, 9.5229327 53.9210158)",,,,
"[24702778, 690284485]",Große Paaschburg,tertiary,50,False,False,87.62100000000001,"LINESTRING (9.5231124 53.9209404, 9.5232742 53.9208711, 9.5236444 53.9207125, 9.5237156 53.9206823, 9.5241966 53.9204786)",,,,
"[24702778, 690284485]",Große Paaschburg,tertiary,50,False,True,87.62100000000001,"LINESTRING (9.5241966 53.9204786, 9.5237156 53.9206823, 9.5236444 53.9207125, 9.5232742 53.9208711, 9.5231124 53.9209404)",,,,
24627247,Sieversstraße,residential,30,True,False,109.77,"LINESTRING (9.5241923 53.9219727, 9.5236374 53.9214367, 9.5233197 53.9211298)",,,,
24627769,Coriansberg,tertiary,50,True,False,159.944,"LINESTRING (9.5243651 53.9238078, 9.5236693 53.9237962, 9.5232673 53.9238192, 9.5232337 53.9238209, 9.5226062 53.9238596, 9.5221575 53.9239043, 9.5219381 53.9239278)",1,,,
24627377,Hindenburgstraße,tertiary,50,False,True,90.963,"LINESTRING (9.5229645 53.922592, 9.5222547 53.9220455, 9.5221206 53.9219422)",2,,,
24702119,Heinrichstraße,residential,30,True,False,106.04499999999999,"LINESTRING (9.5229645 53.922592, 9.5233578 53.922374, 9.5237364 53.9221671, 9.5241923 53.9219727)",,,,
25581985,Hindenburgstraße,tertiary,30,True,False,163.477,"LINESTRING (9.5229645 53.922592, 9.5233559 53.9229007, 9.523628 53.9231214, 9.5237989 53.9232718, 9.5243651 53.9238078)",1,,,
24627377,Hindenburgstraße,tertiary,50,False,True,47.071,"LINESTRING (9.5221206 53.9219422, 9.5216668 53.9216139)",2,,,
24627377,Hindenburgstraße,tertiary,50,False,False,90.963,"LINESTRING (9.5221206 53.9219422, 9.5222547 53.9220455, 9.5229645 53.922592)",2,,,
"[95206171, 24627759]",Hohe Straße,residential,,False,"[False, True]",120.80000000000001,"LINESTRING (9.5221206 53.9219422, 9.5221636 53.9218877, 9.522249 53.9217986, 9.522415 53.9216403, 9.522704 53.9214827, 9.5233197 53.9211298)",,,,
"[128540924, 24702095]","['Hohe Straße', 'Kleine Paaschburg']","['residential', 'living_street']",,False,True,195.01,"LINESTRING (9.5221206 53.9219422, 9.5216828 53.9223858, 9.5216561 53.9224059, 9.5216313 53.9224197, 9.521603 53.9224319, 9.5212949 53.922538, 9.5212233 53.9225607, 9.5211314 53.9225875, 9.5210573 53.9226076, 9.520935 53.9226399, 9.5208699 53.9226516, 9.5208032 53.922661, 9.5207497 53.922671, 9.5206902 53.922687, 9.5204548 53.9227685, 9.5203917 53.9227913, 9.5200743 53.9226381, 9.5199545 53.9225821, 9.5199105 53.9225506)",,,,
24627247,Sieversstraße,residential,30,True,False,25.056,"LINESTRING (9.5233197 53.9211298, 9.5231124 53.9209404)",,,,
"[95206171, 24627759]",Hohe Straße,residential,,False,"[False, True]",120.8,"LINESTRING (9.5233197 53.9211298, 9.522704 53.9214827, 9.522415 53.9216403, 9.522249 53.9217986, 9.5221636 53.9218877, 9.5221206 53.9219422)",,,,
"[362817092, 362817093]",Breitenburger Straße,residential,50,False,False,154.60799999999998,"LINESTRING (9.5193639 53.920557, 9.5197291 53.9203281, 9.5198336 53.920257, 9.5199499 53.92017, 9.5204953 53.9197334, 9.5205872 53.9196503, 9.520795 53.9194551)",,,,
"[25618601, 362817094]",Breitenburger Straße,residential,50,False,True,101.487,"LINESTRING (9.5193639 53.920557, 9.5193118 53.9206004, 9.5192454 53.9206438, 9.5191622 53.9206822, 9.5187374 53.9208374, 9.5183602 53.9209565, 9.5180704 53.9210454)",2,,,
"[24701701, 362817095]",Ritterstraße,tertiary,50,False,True,192.05100000000002,"LINESTRING (9.5193639 53.920557, 9.5200401 53.9207836, 9.520461 53.9209663, 9.5216668 53.9216139)","['2', '3']",,,
