osmid,lanes,ref,name,highway,maxspeed,junction,oneway,reversed,length,geometry,width
53399656,1,L 303,Hauptstraße,secondary,50,roundabout,True,False,7.296,"LINESTRING (13.6397572 54.5143744, 13.6397803 54.5143662, 13.639807 54.5143599, 13.6398377 54.5143551, 13.639863 54.5143542)",
591768127,2,B 96,Stralsunder Straße,primary,50,,False,True,141.978,"LINESTRING (13.6397572 54.5143744, 13.6396222 54.5143337, 13.6394827 54.5142922, 13.6390096 54.5141683, 13.6381122 54.5139263, 13.6377655 54.513833)",
8061221,,L 303,Stubbenkammerstraße,secondary,50,,False,False,117.66000000000001,"LINESTRING (13.648697 54.519659, 13.6488791 54.5186922, 13.648831 54.5186113)",
"[24276466, 314968942]",3,,Bachstraße,residential,50,,False,False,56.096000000000004,"LINESTRING (13.648697 54.519659, 13.6486362 54.5196468, 13.6485423 54.519627, 13.6483525 54.5195771, 13.6483293 54.5195695, 13.648242 54.5195409, 13.6482156 54.5195322, 13.6480976 54.5194812, 13.6479903 54.5194233, 13.6479613 54.5194028)",
31290021,2,L 303,Stubbenkammerstraße,secondary,50,,False,True,45.05,"LINESTRING (13.648697 54.519659, 13.6486919 54.5197211, 13.6486995 54.5197966, 13.6487017 54.5198759, 13.6487174 54.5199562, 13.6487531 54.5200614)",
8061224,,,Lindenallee,residential,50,,False,False,80.959,"LINESTRING (13.6435604 54.517309, 13.6440734 54.5166446)",
103652703,,,Bachstraße,residential,50,,False,False,96.382,"LINESTRING (13.6435604 54.517309, 13.6432397 54.5171676, 13.6428369 54.51699, 13.6425331 54.5168561, 13.6423713 54.5167847)",
314968942,,,Bachstraße,residential,50,,False,True,118.762,"LINESTRING (13.6435604 54.517309, 13.6436276 54.5173519, 13.6437126 54.5174166, 13.6437708 54.5174771, 13.6438281 54.517542, 13.6438951 54.5176158, 13.6440073 54.5177121, 13.6441467 54.5177851, 13.6443988 54.5178961, 13.644796 54.5180788)",
"[45983024, 335716611, 709278269, 967615894]",,,"['Crampasblick', 'Lindenallee', 'Waldmeisterstraße']",residential,50,,False,True,808.44,"LINESTRING (13.6435604 54.517309, 13.6430253 54.5179288, 13.642978 54.5179966, 13.6429339 54.5180232, 13.6429053 54.5180332, 13.6428593 54.5180395, 13.6427856 54.5180307, 13.6416355 54.5178725, 13.639768 54.5177229, 13.6393326 54.5176991, 13.6389199 54.5176933, 13.6374908 54.5177201, 13.6372436 54.517707, 13.6369087 54.517672, 13.6357798 54.5175585, 13.6355257 54.5175476, 13.635047 54.5175382, 13.6349421 54.517525, 13.6348575 54.5174787, 13.6348284 54.5174186, 13.6348198 54.5173773, 13.6352172 54.5166611, 13.6365556 54.5170159)",
46831049,,,Bahnhofstraße,residential,50,,False,True,54.813,"LINESTRING (13.6386607 54.515504, 13.63824 54.5159322)",
8061229,,,Bahnhofstraße,residential,50,,False,False,90.074,"LINESTRING (13.6386607 54.515504, 13.6389152 54.5152507, 13.6389885 54.5151837, 13.639066 54.5151021, 13.6393594 54.5148029)",
103652703,,,Bachstraße,residential,50,,False,True,280.08000000000004,"LINESTRING (13.6386607 54.515504, 13.6387132 54.515519, 13.6397643 54.5158052, 13.6399442 54.5158524, 13.6405795 54.516023, 13.6407179 54.5160703, 13.6409976 54.5161789, 13.6412497 54.5162863, 13.6414321 54.5163666, 13.6415778 54.5164307, 13.6420377 54.5166359, 13.6423713 54.5167847)",
46831050,2,,Bahnhofstraße,residential,50,,False,False,21.37,"LINESTRING (13.6393594 54.5148029, 13.639528 54.5146375)",
8061229,,,Bahnhofstraße,residential,50,,False,True,90.07400000000001,"LINESTRING (13.6393594 54.5148029, 13.639066 54.5151021, 13.6389885 54.5151837, 13.6389152 54.5152507, 13.6386607 54.515504)",
"[997470856, 335716604]",,,Merkelstraße,residential,50,,False,True,158.012,"LINESTRING (13.6393594 54.5148029, 13.6393416 54.5147972, 13.638869 54.5146474, 13.6387966 54.5146418, 13.6386707 54.5146533, 13.6385874 54.5146678, 13.6370465 54.5149216)",
8061220,,,Hafenstraße,residential,50,,False,True,164.624,"LINESTRING (13.6481575 54.5184237, 13.6481792 54.5183987, 13.6493323 54.5171096)",
24276467,,L 303,Hauptstraße,secondary,50,,False,True,49.123,"LINESTRING (13.6481575 54.5184237, 13.6482656 54.5184422, 13.648574 54.5184999, 13.6486544 54.5185212, 13.6487352 54.5185547, 13.648831 54.5186113)",
"[556287704, 103652570]",,L 303,Hauptstraße,secondary,50,,False,False,81.381,"LINESTRING (13.6481575 54.5184237, 13.6473821 54.5182999, 13.6471329 54.5182231, 13.6469781 54.5181763)",
591767633,,L 303,Hauptstraße,secondary,50,,False,True,77.534,"LINESTRING (13.6449572 54.5172254, 13.6458826 54.51767)",
8061248,,,Mittelstraße,residential,50,,True,False,152.753,"LINESTRING (13.6449572 54.5172254, 13.6452959 54.5168995, 13.6453182 54.5168426, 13.6451575 54.5167264, 13.6451524 54.516629, 13.6456904 54.5160156)",
53399657,,L 303,Hauptstraße,secondary,50,,False,True,86.22800000000001,"LINESTRING (13.6449572 54.5172254, 13.6445652 54.5169894, 13.6440734 54.5166446)",
8061230,2,,Bahnhofstraße,residential,50,,False,False,116.543,"LINESTRING (13.639863 54.5143542, 13.6398847 54.5142807, 13.6400492 54.5141052, 13.6406764 54.5134225)",
53399656,1,L 303,Hauptstraße,secondary,50,roundabout,True,False,11.004,"LINESTRING (13.639863 54.5143542, 13.6399102 54.51436, 13.6399418 54.5143697, 13.6399658 54.51438, 13.6399852 54.5143917, 13.6400012 54.5144055)",
710207711,1,,Hauptstraße,secondary,50,,True,False,26.66,"LINESTRING (13.6403443 54.5145303, 13.6401029 54.5145316, 13.6399317 54.5145384)",
"[713837501, 8061223]",2,L 303,Hauptstraße,secondary,50,,False,False,101.45100000000001,"LINESTRING (13.6403443 54.5145303, 13.6406003 54.5145948, 13.6407254 54.5146296, 13.6409292 54.514701, 13.6411152 54.5147702, 13.6412105 54.5148056, 13.6413746 54.5148922, 13.6414801 54.5149431, 13.6415557 54.5149746, 13.6416646 54.5150156)",
8061242,,,Stiftstraße,residential,50,,False,False,69.136,"LINESTRING (13.643102 54.5157552, 13.6437571 54.5152633)",
53399657,,L 303,Hauptstraße,secondary,50,,False,False,11.768,"LINESTRING (13.643102 54.5157552, 13.6432179 54.5158369)",
53399657,,L 303,Hauptstraße,secondary,50,,False,True,124.465,"LINESTRING (13.643102 54.5157552, 13.6429154 54.5156168, 13.6426056 54.5154452, 13.6420922 54.5152038, 13.6418134 54.5150811, 13.6416646 54.5150156)",
8061224,,,Lindenallee,residential,50,,False,True,80.959,"LINESTRING (13.6440734 54.5166446, 13.6435604 54.517309)",
53399657,,L 303,Hauptstraße,secondary,50,,False,False,86.22800000000001,"LINESTRING (13.6440734 54.5166446, 13.6445652 54.5169894, 13.6449572 54.5172254)",
53399657,,L 303,Hauptstraße,secondary,50,,False,True,105.57900000000001,"LINESTRING (13.6440734 54.5166446, 13.6439187 54.5164959, 13.6436899 54.5162507, 13.6434821 54.5160458, 13.6432179 54.5158369)",
8061230,2,,Bahnhofstraße,residential,50,,False,True,116.543,"LINESTRING (13.6406764 54.5134225, 13.6400492 54.5141052, 13.6398847 54.5142807, 13.639863 54.5143542)",
46831049,,,Bahnhofstraße,residential,50,,False,False,54.813,"LINESTRING (13.63824 54.5159322, 13.6386607 54.515504)",
"[713837504, 73851159]",,,Bahnhofstraße,residential,,,False,True,74.277,"LINESTRING (13.63824 54.5159322, 13.6381688 54.5160201, 13.6381462 54.5160565, 13.6381421 54.5160925, 13.6381481 54.516115, 13.6381622 54.5161343, 13.6381891 54.516153, 13.6382236 54.5161664, 13.6388554 54.5163356)",
