osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,junction
"[357811441, 10532316, 370857581]","['4', '2']",Niederwall,unclassified,50,False,"[False, True]",117.89899999999999,"LINESTRING (8.6225463 52.305925, 8.6222961 52.3059206, 8.6222121 52.3059224, 8.6221648 52.3059234, 8.6218205 52.3059314, 8.6214047 52.3059516, 8.6211075 52.305947, 8.6208179 52.3059181)",,
"[718203169, 357812989, 154757454]","['4', '5']",Berliner Straße,primary,50,False,"[False, True]",101.862,"LINESTRING (8.6225463 52.305925, 8.6224841 52.3061068, 8.6224349 52.3062423, 8.6223882 52.3063845, 8.6223712 52.3064273, 8.6222847 52.3066045, 8.6222415 52.3066864, 8.6221754 52.3068115)",B 239,
"[1167935337, 333406941, 43107830]","['4', '3']",Berliner Straße,primary,50,False,"[False, True]",214.546,"LINESTRING (8.6225463 52.305925, 8.6225676 52.3057621, 8.6225674 52.3057032, 8.6225673 52.3056603, 8.6225377 52.3054539, 8.6224325 52.3051552, 8.6223021 52.304916, 8.6221434 52.3046059, 8.6219494 52.3042269, 8.621867 52.3040569)",B 239,
41057308,,Ostertorstraße,residential,20,False,False,102.241,"LINESTRING (8.6193325 52.3048756, 8.6194155 52.3048628, 8.6195192 52.3048781, 8.619608 52.3048987, 8.6203494 52.3050816, 8.6205506 52.3051329, 8.6207337 52.3051806)",,
"[361579192, 724088832]",2,Niedertorstraße,residential,20,False,True,58.059,"LINESTRING (8.6193325 52.3048756, 8.6192464 52.3049327, 8.6192085 52.3050245, 8.6191494 52.305168, 8.6191227 52.3052781, 8.6191056 52.305368)",,
"[42756784, 361581390]",3,Weingartenstraße,residential,50,False,False,60.459,"LINESTRING (8.6145307 52.3027029, 8.6146467 52.3024384, 8.6146961 52.3023257, 8.6147557 52.3021769)",,
145415832,3,Weingartenstraße,unclassified,50,False,True,71.848,"LINESTRING (8.6145307 52.3027029, 8.6144812 52.3028504, 8.6144685 52.3030959, 8.6144925 52.3032364, 8.6145208 52.3033437)",,
221109417,,Wittekindstraße,residential,30,False,True,286.639,"LINESTRING (8.6145307 52.3027029, 8.6141274 52.30264, 8.6140161 52.302582, 8.6139379 52.3024779, 8.6138022 52.3022879, 8.6137411 52.3022427, 8.613687 52.3022027, 8.6133884 52.3019439, 8.6133272 52.3018793, 8.6132605 52.3018088, 8.6129552 52.3015402, 8.612707 52.3013418, 8.6126057 52.3012824, 8.6123282 52.3011605, 8.6117481 52.3008725)",,
26526791,1,Fünfhausen,residential,30,False,False,73.91199999999999,"LINESTRING (8.6155417 52.3025142, 8.6158191 52.3025648, 8.6161307 52.3026127, 8.6164415 52.3026548, 8.6165983 52.3026663)",,
28696780,,Hinter der Mauer,residential,30,True,False,112.264,"LINESTRING (8.6155417 52.3025142, 8.6153282 52.3027361, 8.6152311 52.3029772, 8.6150824 52.3034501, 8.6150748 52.3034719)",,
145415790,,Klingelbrink,residential,,False,False,125.38699999999999,"LINESTRING (8.6155417 52.3025142, 8.6155638 52.3024411, 8.6156796 52.3022792, 8.6158415 52.3021513, 8.6160615 52.3020376, 8.6161467 52.3019866, 8.6166739 52.3016504)",,
1167933057,1,Fünfhausen,residential,30,False,True,65.309,"LINESTRING (8.6155417 52.3025142, 8.6149125 52.302251, 8.6147557 52.3021769)",,
26526791,1,Fünfhausen,residential,30,False,True,73.912,"LINESTRING (8.6165983 52.3026663, 8.6164415 52.3026548, 8.6161307 52.3026127, 8.6158191 52.3025648, 8.6155417 52.3025142)",,
26526792,,Danzelstätte,residential,30,True,False,26.026,"LINESTRING (8.6165983 52.3026663, 8.6167968 52.302635, 8.6168962 52.3026423, 8.6169701 52.3026569)",,
28696759,,Bäckerstraße,residential,30,True,False,46.189,"LINESTRING (8.6183766 52.3029622, 8.6184131 52.3030194, 8.6184822 52.3030839, 8.6187659 52.3032997)",,
"[145415776, 867128026, 738705550]",,"['Franz-Welschof-Straße', 'Am Markt']",residential,30,False,False,143.556,"LINESTRING (8.6183766 52.3029622, 8.618451 52.3029481, 8.6188725 52.3026664, 8.6189959 52.3025833, 8.6191186 52.3025516, 8.6192599 52.3025374, 8.6194437 52.3025188, 8.6197705 52.3024887, 8.6201971 52.3024461)",,
738705550,,Franz-Welschof-Straße,residential,30,False,True,61.933,"LINESTRING (8.6210956 52.3023547, 8.6201971 52.3024461)",,
"[381200825, 333406940, 43107829]","['2', '3']",Berliner Straße,primary,50,False,False,196.418,"LINESTRING (8.6210956 52.3023547, 8.6216604 52.3035748, 8.6217983 52.3038905, 8.621867 52.3040569)",B 239,
381200826,1,Berliner Straße,primary,50,True,False,45.922999999999995,"LINESTRING (8.6210956 52.3023547, 8.6210093 52.3022798, 8.6209496 52.302169, 8.6209202 52.3020696, 8.6209189 52.3019659)",B 239,
456585730,,Ziegeleiweg,residential,30,False,False,82.274,"LINESTRING (8.6228483 52.304034, 8.6229789 52.3044817, 8.623067 52.3047617)",,
456585732,,Untere Tilkenbreite,residential,30,False,False,58.440999999999995,"LINESTRING (8.6228483 52.304034, 8.6236844 52.3040355, 8.6237078 52.3040349)",,
"[26799912, 456585733]",3,Untere Tilkenbreite,residential,30,False,True,66.812,"LINESTRING (8.6228483 52.304034, 8.6225357 52.304033, 8.6221071 52.3040436, 8.621867 52.3040569)",,
"[26799915, 1044500606]",,Ziegeleiweg,residential,30,False,True,323.527,"LINESTRING (8.6228483 52.304034, 8.6226127 52.3034332, 8.6225533 52.3032695, 8.6223134 52.3024652, 8.6221944 52.3021271, 8.6217906 52.3014338, 8.621586 52.3012472)",,
26799937,,Tilkenbreite,residential,30,False,False,93.093,"LINESTRING (8.623067 52.3047617, 8.62328 52.3044742, 8.623443 52.3043168, 8.6236773 52.3041446, 8.6237078 52.3040349)",,
456585730,,Ziegeleiweg,residential,30,False,False,62.059,"LINESTRING (8.623067 52.3047617, 8.6230099 52.3050309, 8.6229189 52.3051838, 8.6228206 52.3052922)",,
456585730,,Ziegeleiweg,residential,30,False,True,82.274,"LINESTRING (8.623067 52.3047617, 8.6229789 52.3044817, 8.6228483 52.304034)",,
456585730,,Ziegeleiweg,residential,30,False,True,62.059,"LINESTRING (8.6228206 52.3052922, 8.6229189 52.3051838, 8.6230099 52.3050309, 8.623067 52.3047617)",,
461692846,,Tilkenbreite,residential,30,False,True,114.26200000000001,"LINESTRING (8.6244057 52.3032836, 8.6244066 52.3036737, 8.6243809 52.303791, 8.6242979 52.3038882, 8.6241289 52.3039932, 8.6238838 52.3040305, 8.6237078 52.3040349)",,
26800514,,Vom-Stein-Straße,residential,30,False,False,41.685,"LINESTRING (8.6129146 52.3065754, 8.6135254 52.306608)",,
26800514,,Vom-Stein-Straße,residential,30,False,True,122.875,"LINESTRING (8.6129146 52.3065754, 8.6111156 52.3064697)",,
