osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,access
114511509,2,L 214,Marktstraße,secondary,50,False,True,38.558,"LINESTRING (7.6709695 50.0090163, 7.6706768 50.0093076)",,
27858681,,,Wehrstraße,residential,,False,True,121.75900000000001,"LINESTRING (7.6709695 50.0090163, 7.6708994 50.0089475, 7.6708849 50.0087428, 7.6708483 50.0082275, 7.6708756 50.007936)",,
114511509,2,L 214,Marktstraße,secondary,50,False,False,30.160999999999998,"LINESTRING (7.6709695 50.0090163, 7.6710969 50.0089351, 7.6713092 50.0088596)",,
114511509,2,L 214,Marktstraße,secondary,50,False,False,41.568999999999996,"LINESTRING (7.6713092 50.0088596, 7.6714797 50.0088026, 7.6715258 50.0087872, 7.6717276 50.008763, 7.6718558 50.0087421)",,
114511509,2,L 214,Marktstraße,secondary,50,False,True,30.160999999999998,"LINESTRING (7.6713092 50.0088596, 7.6710969 50.0089351, 7.6709695 50.0090163)",,
764244148,,,Am Markt,living_street,,False,False,55.925,"LINESTRING (7.6713092 50.0088596, 7.6714196 50.0089253, 7.6717826 50.0090332, 7.671906 50.0091596)",,
26199170,,,Marktstraße,residential,,False,True,100.30499999999999,"LINESTRING (7.6724755 50.0083922, 7.6726246 50.0083945, 7.6727534 50.0083996, 7.6728674 50.0084052, 7.672953 50.0084249, 7.6730054 50.008437, 7.6731498 50.0085377, 7.6732079 50.0086289, 7.6732792 50.0087264, 7.673383 50.0088162, 7.6735096 50.0088752)",,
27858718,2,L 214,Marktstraße,secondary,50,False,False,49.732,"LINESTRING (7.6724755 50.0083922, 7.6724695 50.0081441, 7.6724472 50.0079455)",,
"[852373979, 114511509]",2,L 214,Marktstraße,secondary,50,False,True,69.014,"LINESTRING (7.6724755 50.0083922, 7.6724535 50.0085546, 7.672367 50.0086556, 7.6722451 50.0086926, 7.6720987 50.0087205, 7.6718558 50.0087421)",,
27858718,2,L 214,Marktstraße,secondary,50,False,False,84.47,"LINESTRING (7.6724472 50.0079455, 7.6724601 50.0078162, 7.6725233 50.0076839, 7.6727566 50.0074268, 7.6728533 50.0073339, 7.6728985 50.0072569)",,
