osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,tunnel,junction
"[27037368, 3194049]",2,Institutstraße,residential,"['50', '30']",False,True,62.268,"LINESTRING (8.6708123 49.5486593, 8.6708883 49.5487151, 8.671083 49.5488549, 8.6711195 49.5488857, 8.6712186 49.5489851, 8.6713358 49.5491025)",,,
3264806,,Dr.-Bender-Straße,residential,,False,True,98.281,"LINESTRING (8.6708123 49.5486593, 8.6706999 49.5487362, 8.6706248 49.5487875, 8.6703379 49.5489837, 8.670177 49.5490727, 8.6699931 49.5491316, 8.6697403 49.5491599)",,,
5068746,,Babostraße,living_street,,True,False,74.761,"LINESTRING (8.6708123 49.5486593, 8.6704031 49.5485218, 8.6698934 49.5483485)",,,
5074040,2,Institutstraße,residential,30,False,False,144.92899999999997,"LINESTRING (8.6708123 49.5486593, 8.6708783 49.548596, 8.6709352 49.5485013, 8.6709968 49.5482976, 8.6710448 49.5481527, 8.6711756 49.5477029, 8.6712141 49.5475704, 8.6711793 49.5473949)",,,
"[276984912, 376343714, 376343715]",2,Dürrestraße,unclassified,30,False,False,163.368,"LINESTRING (8.6721178 49.5501977, 8.6723014 49.5502262, 8.6727713 49.550327, 8.6730926 49.5503945, 8.6731891 49.5504069, 8.6732751 49.5504028, 8.6733392 49.550394, 8.6734186 49.550363, 8.6734919 49.5503101, 8.6735152 49.5502202, 8.6734805 49.5499787, 8.6734549 49.5498002)",,,
2512470,,Grabengasse,living_street,30,True,False,122.32500000000002,"LINESTRING (8.6711793 49.5473949, 8.6712637 49.547436, 8.671489 49.5474617, 8.6715796 49.5474576, 8.671877 49.5474788, 8.6719721 49.5474843, 8.6720233 49.5474795, 8.6720889 49.5474803, 8.672328 49.5474785, 8.6727621 49.5474687, 8.6728457 49.5474589)",,,
3424644,,Grabengasse,residential,30,False,True,79.69699999999999,"LINESTRING (8.6711793 49.5473949, 8.671129 49.5473336, 8.671006 49.5472842, 8.6705538 49.5471764, 8.6704629 49.5471458, 8.6703826 49.5471077, 8.6702667 49.5470276)",,,
5074040,2,Institutstraße,residential,30,False,True,144.929,"LINESTRING (8.6711793 49.5473949, 8.6712141 49.5475704, 8.6711756 49.5477029, 8.6710448 49.5481527, 8.6709968 49.5482976, 8.6709352 49.5485013, 8.6708783 49.548596, 8.6708123 49.5486593)",,,
"[27518722, 1077398059]","['2', '3']",Fabrikweg,residential,30,False,True,66.56500000000001,"LINESTRING (8.6649373 49.5496621, 8.6650904 49.5496487, 8.6651331 49.5496456, 8.6652625 49.5496321, 8.6653933 49.5495933, 8.6654486 49.5495464, 8.665468 49.5494741, 8.6654622 49.5493144)",,,
5073715,1,Burggasse,secondary,30,True,False,13.024,"LINESTRING (8.6763631 49.5436952, 8.6763989 49.5435804)",,,
236342081,,Burggasse,secondary,30,True,False,22.274,"LINESTRING (8.6763631 49.5436952, 8.6760924 49.5435989)",,,
4042901,,Müllheimer Talstraße,secondary,30,True,False,22.21,"LINESTRING (8.6760924 49.5435989, 8.6763989 49.5435804)",,,
3445232,,Müllheimer Talstraße,secondary,30,False,False,176.44500000000005,"LINESTRING (8.6760924 49.5435989, 8.675999 49.5436032, 8.6753548 49.5436406, 8.6751853 49.5436492, 8.6750552 49.5436675, 8.6749194 49.5436918, 8.6747615 49.5437293, 8.6746234 49.5437658, 8.6745324 49.5437914, 8.6744235 49.5438302, 8.6743342 49.5438661, 8.6742693 49.5438933, 8.6741426 49.5439555, 8.6740397 49.5440138, 8.6739521 49.5440673, 8.6738922 49.5441122, 8.6738724 49.5441275)",L 3257,,
3445232,,Müllheimer Talstraße,secondary,30,False,True,176.445,"LINESTRING (8.6738724 49.5441275, 8.6738922 49.5441122, 8.6739521 49.5440673, 8.6740397 49.5440138, 8.6741426 49.5439555, 8.6742693 49.5438933, 8.6743342 49.5438661, 8.6744235 49.5438302, 8.6745324 49.5437914, 8.6746234 49.5437658, 8.6747615 49.5437293, 8.6749194 49.5436918, 8.6750552 49.5436675, 8.6751853 49.5436492, 8.6753548 49.5436406, 8.675999 49.5436032, 8.6760924 49.5435989)",L 3257,,
"[1174334068, 1174334069, 396843223]","['2', '3']",Grundelbachstraße,secondary,30,False,False,111.51999999999998,"LINESTRING (8.6738724 49.5441275, 8.6737651 49.5442209, 8.6736752 49.5443141, 8.6736082 49.5443941, 8.6735657 49.5444615, 8.6735458 49.5444968, 8.6735284 49.5445411, 8.6735203 49.544592, 8.6735155 49.5446468, 8.673519 49.5446956, 8.6735337 49.5447565, 8.6735564 49.5448139, 8.6735954 49.5448679, 8.6736504 49.544935, 8.6737087 49.5449897, 8.67376 49.5450288)",L 3257,,
3353653,,Stadtwehrstraße,living_street,,False,False,28.966,"LINESTRING (8.67376 49.5450288, 8.6734272 49.5451745)",,,
396843223,2,Grundelbachstraße,secondary,30,False,False,52.393,"LINESTRING (8.67376 49.5450288, 8.6741996 49.5453387, 8.6742509 49.545376)",L 3257,,
"[1174334068, 1174334069, 396843223]","['2', '3']",Grundelbachstraße,secondary,30,False,True,111.51999999999998,"LINESTRING (8.67376 49.5450288, 8.6737087 49.5449897, 8.6736504 49.544935, 8.6735954 49.5448679, 8.6735564 49.5448139, 8.6735337 49.5447565, 8.673519 49.5446956, 8.6735155 49.5446468, 8.6735203 49.544592, 8.6735284 49.5445411, 8.6735458 49.5444968, 8.6735657 49.5444615, 8.6736082 49.5443941, 8.6736752 49.5443141, 8.6737651 49.5442209, 8.6738724 49.5441275)",L 3257,,
5068614,,Lohgasse,living_street,,False,True,59.064,"LINESTRING (8.674569 49.5457015, 8.674234 49.545826, 8.6739136 49.5460146)",,,
"[3319064, 396843223]",2,Grundelbachstraße,secondary,30,False,False,35.246,"LINESTRING (8.674569 49.5457015, 8.674612 49.5457498, 8.674673 49.5458351, 8.6747139 49.5459043, 8.6747593 49.5459813, 8.6747643 49.5459914)",L 3257,,
396843223,2,Grundelbachstraße,secondary,30,False,True,42.955,"LINESTRING (8.674569 49.5457015, 8.6745161 49.5456367, 8.6744396 49.5455492, 8.6743243 49.5454344, 8.6742509 49.545376)",L 3257,,
3319064,2,Grundelbachstraße,secondary,30,False,False,58.67,"LINESTRING (8.6747643 49.5459914, 8.674795 49.5460579, 8.6748198 49.5461344, 8.6748487 49.5462667, 8.6748983 49.546511)",L 3257,,
"[3319064, 396843223]",2,Grundelbachstraße,secondary,30,False,True,35.246,"LINESTRING (8.6747643 49.5459914, 8.6747593 49.5459813, 8.6747139 49.5459043, 8.674673 49.5458351, 8.674612 49.5457498, 8.674569 49.5457015)",L 3257,,
3353650,,Münzgasse,living_street,,False,False,49.391,"LINESTRING (8.6747643 49.5459914, 8.6744727 49.5460669, 8.6741933 49.5462249)",,,
3353645,,Sigmund-Hirsch-Platz,living_street,,False,False,18.887,"LINESTRING (8.6748983 49.546511, 8.6746403 49.5465398)",,,
3319064,2,Grundelbachstraße,secondary,30,False,False,34.318,"LINESTRING (8.6748983 49.546511, 8.6749291 49.5467531, 8.6749301 49.5468188)",L 3257,,
3319064,2,Grundelbachstraße,secondary,30,False,True,58.669999999999995,"LINESTRING (8.6748983 49.546511, 8.6748487 49.5462667, 8.6748198 49.5461344, 8.674795 49.5460579, 8.6747643 49.5459914)",L 3257,,
3353647,,Gerbergasse,living_street,,False,False,37.411,"LINESTRING (8.6749301 49.5468188, 8.6746403 49.5465398)",,,
"[3319064, 625224032]",2,Grundelbachstraße,secondary,"['30', '40']",False,False,89.694,"LINESTRING (8.6749301 49.5468188, 8.6749184 49.5468819, 8.6749058 49.5469322, 8.6748923 49.5469715, 8.6748699 49.5470209, 8.6748426 49.5470664, 8.6748103 49.5471075, 8.6747588 49.5471573, 8.6747247 49.5471878, 8.6746707 49.547222, 8.6745841 49.5472663, 8.674453 49.547327, 8.6743842 49.5473748, 8.6743238 49.5474236, 8.6742813 49.5474709)",L 3257,,
3319064,2,Grundelbachstraße,secondary,30,False,True,34.318,"LINESTRING (8.6749301 49.5468188, 8.6749291 49.5467531, 8.6748983 49.546511)",L 3257,,
3353651,,Schweizgasse,living_street,,False,True,71.652,"LINESTRING (8.6742509 49.545376, 8.6736906 49.5457246, 8.6735225 49.5458135)",,,
396843223,2,Grundelbachstraße,secondary,30,False,False,42.955,"LINESTRING (8.6742509 49.545376, 8.6743243 49.5454344, 8.6744396 49.5455492, 8.6745161 49.5456367, 8.674569 49.5457015)",L 3257,,
396843223,2,Grundelbachstraße,secondary,30,False,True,52.393,"LINESTRING (8.6742509 49.545376, 8.6741996 49.5453387, 8.67376 49.5450288)",L 3257,,
124521475,2,Grundelbachstraße,residential,50,False,False,78.424,"LINESTRING (8.6731556 49.548622, 8.6731545 49.5486619, 8.67316 49.548762, 8.6731726 49.5488664, 8.673196 49.5489762, 8.6732189 49.5490765, 8.6732523 49.5491662, 8.673316 49.5493166)",,,
277096503,2,Grundelbachstraße,secondary,30,False,True,30.675,"LINESTRING (8.6749083 49.5505552, 8.6746192 49.5503529)",L 3257,,
28280607,1,Grundelbachstraße,secondary,30,True,False,19.802999999999997,"LINESTRING (8.6737682 49.5497565, 8.673689 49.5496855, 8.6736044 49.5496136)",L 3257,,
277096503,2,Grundelbachstraße,secondary,30,False,False,90.55199999999999,"LINESTRING (8.6737682 49.5497565, 8.6738974 49.5498759, 8.6740291 49.5499657, 8.6746192 49.5503529)",L 3257,,
"[203555016, 952708689]",,,unclassified,,True,False,25.085,"LINESTRING (8.6737682 49.5497565, 8.6736834 49.5497431, 8.673649 49.5497393, 8.6736065 49.5497395, 8.6735663 49.5497441, 8.6735245 49.549758, 8.6734549 49.5498002)",,,
3264805,,Moltkestraße,residential,30,True,False,101.678,"LINESTRING (8.6697403 49.5491599, 8.6683329 49.5492085)",,,
3264806,,Dr.-Bender-Straße,residential,,False,False,98.281,"LINESTRING (8.6697403 49.5491599, 8.6699931 49.5491316, 8.670177 49.5490727, 8.6703379 49.5489837, 8.6706248 49.5487875, 8.6706999 49.5487362, 8.6708123 49.5486593)",,,
1057421393,,Kopernikusstraße,residential,30,False,False,69.678,"LINESTRING (8.6654622 49.5493144, 8.6654036 49.5488835, 8.665374 49.5486904)",,,
"[27518722, 1077398059]","['2', '3']",Fabrikweg,residential,30,False,False,66.565,"LINESTRING (8.6654622 49.5493144, 8.665468 49.5494741, 8.6654486 49.5495464, 8.6653933 49.5495933, 8.6652625 49.5496321, 8.6651331 49.5496456, 8.6650904 49.5496487, 8.6649373 49.5496621)",,,
"[27518736, 3424643, 485645477]",,Rote Turmstraße,"['residential', 'living_street']",20,True,False,117.71299999999998,"LINESTRING (8.6702667 49.5470276, 8.6704693 49.5468975, 8.6705281 49.5468718, 8.6707109 49.5468352, 8.6709471 49.5467591, 8.6712107 49.5466487, 8.6713886 49.5465386, 8.671453 49.5464929, 8.6715642 49.5464133)",,,
3424644,,Grabengasse,residential,30,False,False,79.69699999999999,"LINESTRING (8.6702667 49.5470276, 8.6703826 49.5471077, 8.6704629 49.5471458, 8.6705538 49.5471764, 8.671006 49.5472842, 8.671129 49.5473336, 8.6711793 49.5473949)",,,
