osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,lanes,bridge,width,access
303669248,K 5913,Angerstraße,tertiary,50,False,False,126.843,"LINESTRING (8.7375158 48.071935, 8.7377607 48.0719248, 8.7380056 48.0719256, 8.738148 48.071934, 8.7382864 48.0719494, 8.7384094 48.0719718, 8.7385129 48.0720051, 8.7386162 48.0720603, 8.7387151 48.072126, 8.7388074 48.0721991, 8.7389691 48.0723388, 8.7389765 48.0723452)",,,,,
470162757,K 5913,Angerstraße,tertiary,50,False,True,121.36600000000001,"LINESTRING (8.7375158 48.071935, 8.7372518 48.0719663, 8.7369911 48.0720138, 8.7364718 48.072125, 8.7359272 48.0721754)",,,,,
"[470162761, 45883804]",,Karlstraße,tertiary,50,False,True,115.398,"LINESTRING (8.7375158 48.071935, 8.7373312 48.0715508, 8.7372283 48.071402, 8.7371855 48.0713415, 8.7371175 48.0712438, 8.7369239 48.0709779)",,,,,
25415725,,Hauptstraße,residential,30,False,True,70.81,"LINESTRING (8.7458687 48.070693, 8.7456855 48.0705675, 8.7456501 48.0705401, 8.7452989 48.070264, 8.7452387 48.0702156)",,,,,
59380853,,Heubergstraße,residential,,False,False,53.676,"LINESTRING (8.7435578 48.0772821, 8.7438448 48.0768391)",,,,,
26395614,,Scheibenstraße,residential,50,False,False,74.295,"LINESTRING (8.7435578 48.0772821, 8.7434332 48.0772391, 8.7431965 48.0771216, 8.742803 48.0768508)",,,,,
57961544,,Wehinger Straße,residential,,False,False,115.074,"LINESTRING (8.7438448 48.0768391, 8.7449501 48.0775641)",,,,,
59380853,,Heubergstraße,residential,,False,True,53.676,"LINESTRING (8.7438448 48.0768391, 8.7435578 48.0772821)",,,,,
59380853,,Heubergstraße,residential,,False,False,100.54499999999999,"LINESTRING (8.7438448 48.0768391, 8.7439959 48.0765335, 8.7441564 48.0763085, 8.7444365 48.0760329)",,,,,
24668547,L 431,Dreifaltigkeitsbergstraße,unclassified,50,False,True,138.127,"LINESTRING (8.745535 48.0753347, 8.7453973 48.0751941, 8.7453689 48.0751655, 8.7452556 48.0750381, 8.7450583 48.0747681, 8.7446702 48.0742368)",,,,,
59380853,,Heubergstraße,residential,,False,True,114.142,"LINESTRING (8.745535 48.0753347, 8.7447988 48.0756901, 8.7444365 48.0760329)",,,,,
24668548,,Gartenstraße,residential,30,False,True,89.733,"LINESTRING (8.7412712 48.0757358, 8.7420211 48.0751032)",,,,,
342019254,,Scheibenstraße,residential,30,False,True,90.613,"LINESTRING (8.7412712 48.0757358, 8.7420784 48.0763467)",,,,,
24668548,,Gartenstraße,residential,30,False,False,127.225,"LINESTRING (8.7412712 48.0757358, 8.7408706 48.0760694, 8.7401995 48.0766282)",,,,,
342019254,,Scheibenstraße,residential,30,False,False,98.973,"LINESTRING (8.7412712 48.0757358, 8.7408358 48.0754131, 8.7403792 48.0750747)",,,,,
26395092,,Wilhelmstraße,residential,,False,False,136.17,"LINESTRING (8.7402064 48.0705445, 8.740884 48.0703826, 8.7415281 48.0702288, 8.74181 48.0701614, 8.741932 48.0701321)",,,,,
"[425120764, 228727940]",,Bahnhofstraße,residential,30,False,False,200.66,"LINESTRING (8.7402064 48.0705445, 8.7401643 48.0710579, 8.7401383 48.0713626, 8.7400979 48.0717938, 8.7400955 48.0721151, 8.7400913 48.0722626, 8.7400872 48.0723469)",,,,,
228727940,,Bahnhofstraße,residential,30,False,True,119.738,"LINESTRING (8.7402064 48.0705445, 8.7402037 48.0703814, 8.7402283 48.0699866, 8.7402254 48.0695728, 8.7401777 48.069473)",,,,,
26395092,,Wilhelmstraße,residential,,False,False,52.361,"LINESTRING (8.741932 48.0701321, 8.7420158 48.0701102, 8.7425463 48.0699713, 8.7425884 48.0699608)",,,,,
26395092,,Wilhelmstraße,residential,,False,True,136.17,"LINESTRING (8.741932 48.0701321, 8.74181 48.0701614, 8.7415281 48.0702288, 8.740884 48.0703826, 8.7402064 48.0705445)",,,,,
26395100,,Charlottenstraße,residential,30,False,False,41.967,"LINESTRING (8.741932 48.0701321, 8.7418893 48.07006, 8.7417326 48.069779)",,,,,
26395100,,Charlottenstraße,residential,30,False,True,164.795,"LINESTRING (8.741932 48.0701321, 8.7419629 48.0701908, 8.7421007 48.070452, 8.7423194 48.0707986, 8.742477 48.0710702, 8.7425153 48.0711377, 8.7426229 48.0713276, 8.7427039 48.0714345, 8.7427733 48.0715001)",,,,,
26395100,,Charlottenstraße,residential,30,False,True,56.326,"LINESTRING (8.7414941 48.0692986, 8.7415143 48.0693607, 8.7417326 48.069779)",,,,,
425126510,,Eisenbahnstraße,residential,30,False,False,100.156,"LINESTRING (8.7414941 48.0692986, 8.7412993 48.0693146, 8.7411115 48.0693323, 8.7408468 48.0693542, 8.7405452 48.0693897, 8.7403944 48.0694143, 8.7401777 48.069473)",,,,,
"[62549708, 470162775]",,Eisenbahnstraße,residential,30,False,True,191.06500000000003,"LINESTRING (8.7414941 48.0692986, 8.7417065 48.0692675, 8.7418939 48.0692206, 8.7420316 48.069194, 8.7422576 48.0691565, 8.7434773 48.0690102, 8.7440077 48.0689483)",,,,,
24668547,L 431,Dreifaltigkeitsbergstraße,unclassified,50,False,True,95.259,"LINESTRING (8.7446702 48.0742368, 8.7438517 48.0735774)",,,,,
35325399,,Bismarckstraße,residential,30,False,True,87.739,"LINESTRING (8.7446702 48.0742368, 8.7437795 48.0747549)",,,,,
24668547,L 431,Dreifaltigkeitsbergstraße,unclassified,50,False,False,138.127,"LINESTRING (8.7446702 48.0742368, 8.7450583 48.0747681, 8.7452556 48.0750381, 8.7453689 48.0751655, 8.7453973 48.0751941, 8.745535 48.0753347)",,,,,
342019252,,Hochsteigstraße,residential,30,False,True,137.865,"LINESTRING (8.7446702 48.0742368, 8.7447511 48.0741579, 8.7448933 48.073898, 8.745109 48.0735856, 8.7452825 48.0733155, 8.7454043 48.0731009)",,,,,
24668548,,Gartenstraße,residential,30,False,True,83.667,"LINESTRING (8.7395152 48.0772258, 8.7401995 48.0766282)",,,,,
26395651,,Hindenburgstraße,residential,30,False,False,99.275,"LINESTRING (8.7398497 48.0746663, 8.7408668 48.0740873)",,,,,
342019254,,Scheibenstraße,residential,30,False,True,60.082,"LINESTRING (8.7398497 48.0746663, 8.7403792 48.0750747)",,,,,
26395651,,Hindenburgstraße,residential,30,False,True,135.629,"LINESTRING (8.7398497 48.0746663, 8.7393737 48.0749536, 8.7386543 48.0753878, 8.7384893 48.0754795)",,,,,
24668548,,Gartenstraße,residential,30,False,False,83.667,"LINESTRING (8.7401995 48.0766282, 8.7395152 48.0772258)",,,,,
342020693,,Danziger Straße,residential,30,False,False,119.593,"LINESTRING (8.7401995 48.0766282, 8.739059 48.0758692)",,,,,
24668548,,Gartenstraße,residential,30,False,True,127.225,"LINESTRING (8.7401995 48.0766282, 8.7408706 48.0760694, 8.7412712 48.0757358)",,,,,
342020693,,Danziger Straße,residential,30,False,True,100.648,"LINESTRING (8.7401995 48.0766282, 8.740302 48.0766961, 8.7404313 48.0767604, 8.7406781 48.0769128, 8.7412221 48.0772209)",,,,,
26395651,,Hindenburgstraße,residential,30,False,False,135.62900000000002,"LINESTRING (8.7384893 48.0754795, 8.7386543 48.0753878, 8.7393737 48.0749536, 8.7398497 48.0746663)",,,,,
"[26395651, 303548068]",,Hindenburgstraße,residential,30,False,"[False, True]",56.515,"LINESTRING (8.7384893 48.0754795, 8.7383402 48.0755417, 8.738245 48.0755748, 8.7379047 48.0756144, 8.7377732 48.0756233)",,,,,
425107130,,Danziger Straße,residential,30,False,True,60.573,"LINESTRING (8.7384893 48.0754795, 8.7387304 48.0756443, 8.7388671 48.0757378, 8.739059 48.0758692)",,,,,
26395614,,Scheibenstraße,residential,50,False,False,77.717,"LINESTRING (8.742803 48.0768508, 8.7420784 48.0763467)",,,,,
26395614,,Scheibenstraße,residential,50,False,True,74.295,"LINESTRING (8.742803 48.0768508, 8.7431965 48.0771216, 8.7434332 48.0772391, 8.7435578 48.0772821)",,,,,
"[26395660, 26395655]",,"['Bühlstraße', 'Silcherstraße']",residential,,False,False,158.60199999999998,"LINESTRING (8.742803 48.0768508, 8.7433042 48.0761626, 8.7433082 48.0761181, 8.7432884 48.0760762, 8.7427226 48.0756463)",,,,,
24668548,,Gartenstraße,residential,30,False,False,89.733,"LINESTRING (8.7420211 48.0751032, 8.7412712 48.0757358)",,,,,
342019253,,Bühlstraße,residential,30,False,False,88.098,"LINESTRING (8.7420211 48.0751032, 8.7413062 48.0744711)",,,,,
342019253,,Bühlstraße,residential,30,False,True,79.77,"LINESTRING (8.7420211 48.0751032, 8.7427226 48.0756463)",,,,,
24668548,,Gartenstraße,residential,30,False,True,118.479,"LINESTRING (8.7420211 48.0751032, 8.7424836 48.0746684, 8.742714 48.074458, 8.7429705 48.0742476)",,,,,
26395651,,Hindenburgstraße,residential,30,False,False,22.191,"LINESTRING (8.7408668 48.0740873, 8.7410947 48.0739583)",,,,,
26395651,,Hindenburgstraße,residential,30,False,True,99.275,"LINESTRING (8.7408668 48.0740873, 8.7398497 48.0746663)",,,,,
342019253,,Bühlstraße,residential,30,False,True,53.731,"LINESTRING (8.7408668 48.0740873, 8.7413062 48.0744711)",,,,,
26395651,,Hindenburgstraße,residential,30,False,True,22.191,"LINESTRING (8.7410947 48.0739583, 8.7408668 48.0740873)",,,,,
304554051,,Hindenburgstraße,residential,30,False,False,52.464,"LINESTRING (8.7410947 48.0739583, 8.7416673 48.0736822)",,,,,
425308559,,Andreas-Hofer-Straße,residential,30,False,True,113.151,"LINESTRING (8.7410947 48.0739583, 8.741043 48.0739117, 8.7408348 48.0737183, 8.7405135 48.0734199, 8.7403914 48.0732987, 8.7403194 48.0732273, 8.7402233 48.0731241)",,,,,
59209574,,Andreas-Hofer-Straße,residential,30,False,False,13.434,"LINESTRING (8.7401276 48.0730216, 8.7402233 48.0731241)",,,,,
24668548,,Gartenstraße,residential,30,False,False,144.712,"LINESTRING (8.7452501 48.0726716, 8.744498 48.0731501, 8.7438517 48.0735774)",,,,,
"[342019252, 35459668]",,Hochsteigstraße,residential,30,False,False,50.64099999999999,"LINESTRING (8.7452501 48.0726716, 8.7453652 48.0728085, 8.7454227 48.0729443, 8.7454164 48.0730462, 8.7454043 48.0731009)",,,,,
35459668,,Hochsteigstraße,residential,30,False,True,90.50800000000001,"LINESTRING (8.7452501 48.0726716, 8.7451355 48.0725635, 8.744877 48.0723583, 8.7444811 48.0720408)",,,,,
38630663,,Europastraße,residential,50,False,False,75.855,"LINESTRING (8.7341158 48.0753368, 8.7340628 48.0754708, 8.7339603 48.0757711, 8.7338883 48.0760017)",,,,,
"[1008951707, 1008961822]",,Sallancher Straße,tertiary,50,False,False,218.70599999999996,"LINESTRING (8.7341158 48.0753368, 8.7349281 48.0755712, 8.7353779 48.0757014, 8.7354979 48.0757417, 8.7360191 48.0758997, 8.7362396 48.0759661, 8.7363634 48.0759945, 8.7366266 48.0760407, 8.7368378 48.0760746)",,,,,
38630663,,Europastraße,residential,50,False,True,75.855,"LINESTRING (8.7338883 48.0760017, 8.7339603 48.0757711, 8.7340628 48.0754708, 8.7341158 48.0753368)",,,,,
302683641,,Angerstraße,residential,50,False,False,45.111000000000004,"LINESTRING (8.7389765 48.0723452, 8.7388594 48.0724089, 8.7390589 48.072683)",,,,,
303669248,K 5913,Angerstraße,tertiary,50,False,True,126.84299999999999,"LINESTRING (8.7389765 48.0723452, 8.7389691 48.0723388, 8.7388074 48.0721991, 8.7387151 48.072126, 8.7386162 48.0720603, 8.7385129 48.0720051, 8.7384094 48.0719718, 8.7382864 48.0719494, 8.738148 48.071934, 8.7380056 48.0719256, 8.7377607 48.0719248, 8.7375158 48.071935)",,,,,
"[425117596, 425100407]",K 5913,Angerstraße,tertiary,50,False,False,81.346,"LINESTRING (8.7389765 48.0723452, 8.7391542 48.0724846, 8.7392289 48.072539, 8.7392596 48.0725528, 8.7396739 48.0726684, 8.739698 48.0726824, 8.7398321 48.0727746)",,,,,
45516769,B 14,Hauptstraße,primary,30,False,True,83.395,"LINESTRING (8.7427733 48.0715001, 8.743479 48.0709169)",,,,,
60437713,,Turmgasse,residential,30,True,False,23.447,"LINESTRING (8.7427733 48.0715001, 8.743022 48.0716299)",,,,,
26395100,,Charlottenstraße,residential,30,False,False,164.795,"LINESTRING (8.7427733 48.0715001, 8.7427039 48.0714345, 8.7426229 48.0713276, 8.7425153 48.0711377, 8.742477 48.0710702, 8.7423194 48.0707986, 8.7421007 48.070452, 8.7419629 48.0701908, 8.741932 48.0701321)",,,,,
"[1008951708, 304363933]",B 14,Hauptstraße,primary,30,False,False,77.67599999999999,"LINESTRING (8.7427733 48.0715001, 8.7426003 48.071646, 8.7424632 48.071735, 8.7421939 48.0718733, 8.7419994 48.0719627)",,,,,
425126507,,Eisenbahnstraße,residential,30,False,False,125.169,"LINESTRING (8.7391946 48.0696387, 8.737534 48.0698279)",,,,,
60296478,,Küferweg,living_street,30,False,False,41.42,"LINESTRING (8.7391946 48.0696387, 8.7392686 48.0699224, 8.7393057 48.0700032)",,,,,
"[425126507, 45838492, 425126509]",,Eisenbahnstraße,residential,30,False,True,75.706,"LINESTRING (8.7391946 48.0696387, 8.7392698 48.0696306, 8.7397629 48.0695771, 8.7398987 48.0695437, 8.7400374 48.0695104, 8.7401777 48.069473)",,,,,
425126507,,Eisenbahnstraße,residential,30,False,True,125.169,"LINESTRING (8.737534 48.0698279, 8.7391946 48.0696387)",,,,,
60296476,,Gerberweg,living_street,30,False,False,67.434,"LINESTRING (8.737534 48.0698279, 8.7375508 48.0699702, 8.7375804 48.0700428, 8.7376495 48.0701005, 8.738005 48.0703067)",,,,,
425126507,,Eisenbahnstraße,residential,30,False,False,98.395,"LINESTRING (8.737534 48.0698279, 8.736501 48.0699405, 8.7362486 48.0700177)",,,,,
"[62549708, 470162775]",,Eisenbahnstraße,residential,30,False,False,191.06500000000003,"LINESTRING (8.7440077 48.0689483, 8.7434773 48.0690102, 8.7422576 48.0691565, 8.7420316 48.069194, 8.7418939 48.0692206, 8.7417065 48.0692675, 8.7414941 48.0692986)",,,,,
62549843,,Eisenbahnstraße,residential,,True,False,24.137999999999998,"LINESTRING (8.7440077 48.0689483, 8.7441908 48.068944, 8.7443265 48.0689711)",,,,,
57961544,,Wehinger Straße,residential,,False,True,115.074,"LINESTRING (8.7449501 48.0775641, 8.7438448 48.0768391)",,,,,
57961547,,Gosheimer Straße,residential,,False,False,155.943,"LINESTRING (8.7444365 48.0760329, 8.7458198 48.0770877)",,,,,
59380853,,Heubergstraße,residential,,False,False,114.142,"LINESTRING (8.7444365 48.0760329, 8.7447988 48.0756901, 8.745535 48.0753347)",,,,,
59380853,,Heubergstraße,residential,,False,True,100.54499999999999,"LINESTRING (8.7444365 48.0760329, 8.7441564 48.0763085, 8.7439959 48.0765335, 8.7438448 48.0768391)",,,,,
57961547,,Gosheimer Straße,residential,,False,True,155.943,"LINESTRING (8.7458198 48.0770877, 8.7444365 48.0760329)",,,,,
58448063,,Böttinger Straße,residential,,False,True,175.916,"LINESTRING (8.7441742 48.0759914, 8.7445889 48.0755601, 8.7446828 48.0754695, 8.7447046 48.0754309, 8.7446733 48.075389, 8.7442616 48.0751055, 8.7437795 48.0747549)",,,,,
35325399,,Bismarckstraße,residential,30,False,False,87.739,"LINESTRING (8.7437795 48.0747549, 8.7446702 48.0742368)",,,,,
35325399,,Bismarckstraße,residential,30,False,True,126.81299999999999,"LINESTRING (8.7437795 48.0747549, 8.743435 48.0749974, 8.7432668 48.0751218, 8.7431214 48.0752485, 8.7427226 48.0756463)",,,,,
58448063,,Böttinger Straße,residential,,False,False,175.916,"LINESTRING (8.7437795 48.0747549, 8.7442616 48.0751055, 8.7446733 48.075389, 8.7447046 48.0754309, 8.7446828 48.0754695, 8.7445889 48.0755601, 8.7441742 48.0759914)",,,,,
58448063,,Böttinger Straße,residential,,False,True,82.45400000000001,"LINESTRING (8.7437795 48.0747549, 8.7433006 48.0744667, 8.7429705 48.0742476)",,,,,
342020693,,Danziger Straße,residential,30,False,True,119.593,"LINESTRING (8.739059 48.0758692, 8.7401995 48.0766282)",,,,,
"[58849286, 62875295]",,Danziger Straße,"['unclassified', 'residential']",,False,"[False, True]",79.309,"LINESTRING (8.739059 48.0758692, 8.7388224 48.0760607, 8.7387966 48.0761268, 8.7391965 48.0764199)",,,,3,
425107130,,Danziger Straße,residential,30,False,False,60.573,"LINESTRING (8.739059 48.0758692, 8.7388671 48.0757378, 8.7387304 48.0756443, 8.7384893 48.0754795)",,,,,
425107135,,August-Hagen-Weg,residential,30,False,False,132.198,"LINESTRING (8.739059 48.0758692, 8.7393943 48.075629, 8.739575 48.0755242, 8.7403792 48.0750747)",,,,3,
60296474,,Schreinerweg,living_street,,False,False,111.92599999999999,"LINESTRING (8.7393057 48.0700032, 8.7393452 48.0701285, 8.7393353 48.070216, 8.7392168 48.0703858, 8.7389807 48.0707031, 8.7388088 48.0707521, 8.7386343 48.0707948)",,,,,
60296478,,Küferweg,living_street,30,False,True,41.42,"LINESTRING (8.7393057 48.0700032, 8.7392686 48.0699224, 8.7391946 48.0696387)",,,,,
60296482,,Küferweg,living_street,30,False,True,30.182,"LINESTRING (8.7393057 48.0700032, 8.7394966 48.0699738, 8.7397055 48.06999)",,,,,
345306219,,Küferweg,living_street,30,False,False,98.535,"LINESTRING (8.7393057 48.0700032, 8.7387061 48.0703252, 8.7384862 48.070366, 8.7381678 48.0704205)",,,,,
345306217,,Gerberweg,living_street,30,False,False,5.144,"LINESTRING (8.7382036 48.0704601, 8.7381678 48.0704205)",,,,,
"[470162761, 45883804]",,Karlstraße,tertiary,50,False,False,115.39800000000001,"LINESTRING (8.7369239 48.0709779, 8.7371175 48.0712438, 8.7371855 48.0713415, 8.7372283 48.071402, 8.7373312 48.0715508, 8.7375158 48.071935)",,,,,
45883804,,Karlstraße,tertiary,50,False,True,118.014,"LINESTRING (8.7369239 48.0709779, 8.7368611 48.0708726, 8.7364322 48.0702562, 8.7362581 48.0700304, 8.7362486 48.0700177)",,,,,
345306218,,Kirchwiesen,living_street,30,False,True,131.406,"LINESTRING (8.7369239 48.0709779, 8.7370234 48.0709547, 8.7374398 48.0708575, 8.7377236 48.0708179, 8.7378667 48.0708031, 8.7380148 48.0707998, 8.7381284 48.0708394, 8.7382592 48.0708361, 8.7386343 48.0707948)",,,,,
345306217,,Gerberweg,living_street,30,False,False,44.643,"LINESTRING (8.738005 48.0703067, 8.7374175 48.0703908)",,,,,
345306217,,Gerberweg,living_street,30,False,True,17.506,"LINESTRING (8.738005 48.0703067, 8.7381678 48.0704205)",,,,,
60296476,,Gerberweg,living_street,30,False,True,67.434,"LINESTRING (8.738005 48.0703067, 8.7376495 48.0701005, 8.7375804 48.0700428, 8.7375508 48.0699702, 8.737534 48.0698279)",,,,,
345306217,,Gerberweg,living_street,30,False,True,44.643,"LINESTRING (8.7374175 48.0703908, 8.738005 48.0703067)",,,,,
60296482,,Küferweg,living_street,30,False,False,30.182,"LINESTRING (8.7397055 48.06999, 8.7394966 48.0699738, 8.7393057 48.0700032)",,,,,
60628804,,Turmgasse,residential,30,False,False,106.63399999999999,"LINESTRING (8.743022 48.0716299, 8.7433359 48.0717529, 8.743734 48.0718178, 8.7438374 48.0718347, 8.7441767 48.071901, 8.7443665 48.0719463)",,,,,
35097562,,Hindenburgstraße,residential,30,True,False,43.724000000000004,"LINESTRING (8.7458686 48.071081, 8.745832 48.0707609, 8.7458687 48.070693)",,,,,
304554050,,Hindenburgstraße,residential,30,False,True,148.941,"LINESTRING (8.7458686 48.071081, 8.7454545 48.0713333, 8.7449088 48.0716655, 8.7444811 48.0720408)",,,,,
60707144,,Kirchwiesen,living_street,30,False,False,59.149,"LINESTRING (8.7387193 48.0713237, 8.7386343 48.0707948)",,,,,
60707135,,Vorgasse,residential,30,True,False,144.744,"LINESTRING (8.7368841 48.0732985, 8.7367316 48.0731346, 8.7362942 48.0724901, 8.7359343 48.072196, 8.7359272 48.0721754)",,,,,
60707751,,Vorgasse,residential,50,False,False,138.511,"LINESTRING (8.7368841 48.0732985, 8.7371309 48.0732098, 8.7373213 48.073182, 8.7374541 48.073173, 8.7375884 48.0731832, 8.7376526 48.0732066, 8.7380292 48.073457, 8.7382897 48.0736086, 8.7384306 48.0736729)",,,,,
60707751,,Vorgasse,residential,50,False,True,86.737,"LINESTRING (8.7368841 48.0732985, 8.736573 48.0734445, 8.7363142 48.0735924, 8.7360835 48.0737376, 8.7360144 48.073811)",,,,,
304554051,,Hindenburgstraße,residential,30,False,True,52.464,"LINESTRING (8.7416673 48.0736822, 8.7410947 48.0739583)",,,,,
304554051,,Hindenburgstraße,residential,30,False,False,131.148,"LINESTRING (8.7416673 48.0736822, 8.742138 48.0734343, 8.743041 48.0729416)",,,,,
425107125,,August-Hagen-Weg,unclassified,,False,True,127.40199999999999,"LINESTRING (8.7416673 48.0736822, 8.7420967 48.0740183, 8.7420415 48.074095, 8.7413062 48.0744711)",,,,3,
60628804,,Turmgasse,residential,30,False,False,13.525,"LINESTRING (8.7443665 48.0719463, 8.7444811 48.0720408)",,,,,
60628804,,Turmgasse,residential,30,False,True,106.63399999999999,"LINESTRING (8.7443665 48.0719463, 8.7441767 48.071901, 8.7438374 48.0718347, 8.743734 48.0718178, 8.7433359 48.0717529, 8.743022 48.0716299)",,,,,
470162759,K 5913,Angerstraße,tertiary,50,False,False,114.027,"LINESTRING (8.7329337 48.072989, 8.7331055 48.0729487, 8.7331722 48.0729335, 8.7337481 48.0728021, 8.7342282 48.0726042, 8.7343214 48.0725658)",,,,,
"[58849286, 62875295]",,Danziger Straße,"['residential', 'unclassified']",,False,"[False, True]",79.309,"LINESTRING (8.7391965 48.0764199, 8.7387966 48.0761268, 8.7388224 48.0760607, 8.739059 48.0758692)",,,,3,
