osmid,lanes,ref,highway,maxspeed,junction,oneway,reversed,length,geometry,name,bridge,access
18488185,,,residential,,,False,False,245.80699999999996,"LINESTRING (7.3550316 53.1651357, 7.3549175 53.1650574, 7.3548345 53.1647421, 7.3545451 53.1643127, 7.3542405 53.1640774, 7.3538283 53.1638691, 7.3528748 53.1634595)",Süderstraße,,
18488195,,,residential,,,False,False,109.139,"LINESTRING (7.3550316 53.1651357, 7.355148 53.1651435, 7.355234 53.1651331, 7.3553475 53.1651096, 7.3554607 53.1650754, 7.3556893 53.1650164, 7.3557799 53.1649916, 7.3558482 53.1649712, 7.3565564 53.1648047)",Osterstraße,,
"[292737244, 18649965]",,,living_street,,,True,False,252.11499999999998,"LINESTRING (7.3550316 53.1651357, 7.3552574 53.1654631, 7.3553825 53.1656547, 7.3554245 53.1657402, 7.3554661 53.1659082, 7.3555539 53.1661366, 7.3557814 53.1665886, 7.3558279 53.166681, 7.3560518 53.1669822, 7.3561351 53.1671543, 7.3561431 53.1672142, 7.3561532 53.1672902)",Norderstraße,,
18833421,,,residential,,,False,True,75.31200000000001,"LINESTRING (7.3550316 53.1651357, 7.3548759 53.1651151, 7.3545425 53.1651977, 7.3542382 53.1652632, 7.353967 53.1653181)",Westerstraße,,
"[18488185, 62312190]",,,residential,,,False,False,259.53000000000003,"LINESTRING (7.3510855 53.1624134, 7.3505882 53.1620859, 7.3504748 53.1620103, 7.3501911 53.1617943, 7.3501005 53.1617341, 7.3500365 53.1616646, 7.3496243 53.1613294, 7.3491108 53.1608492, 7.3489224 53.1606374, 7.3487567 53.1605581)","['Süderstraße', 'Kreuzstraße']",,
18488185,,,residential,,,False,True,114.134,"LINESTRING (7.3510855 53.1624134, 7.3512124 53.1624899, 7.3522924 53.1631414)",Süderstraße,,
18488207,,,residential,30,,False,True,116.48500000000001,"LINESTRING (7.3510855 53.1624134, 7.3520458 53.1621314, 7.3526924 53.1620092)",Bürgermeister-Werner-Straße,,
18488181,,,residential,30,,False,False,39.385,"LINESTRING (7.3487567 53.1605581, 7.3482051 53.1604313)",Kreuzstraße,,
"[18488185, 62312190]",,,residential,,,False,True,259.53,"LINESTRING (7.3487567 53.1605581, 7.3489224 53.1606374, 7.3491108 53.1608492, 7.3496243 53.1613294, 7.3500365 53.1616646, 7.3501005 53.1617341, 7.3501911 53.1617943, 7.3504748 53.1620103, 7.3505882 53.1620859, 7.3510855 53.1624134)","['Süderstraße', 'Kreuzstraße']",,
"[18488195, 18488196, 1041887403, 18488206]",,,residential,,,False,False,179.16400000000002,"LINESTRING (7.3565564 53.1648047, 7.3574111 53.1646376, 7.3583465 53.1644814, 7.3583721 53.1644773, 7.3585652 53.1644459, 7.3585956 53.1644409, 7.35863 53.1644353, 7.3587853 53.16441, 7.3591356 53.1643531)","['Osterstraße', 'Friesenstraße']",yes,
18488195,,,residential,,,False,True,109.13900000000001,"LINESTRING (7.3565564 53.1648047, 7.3558482 53.1649712, 7.3557799 53.1649916, 7.3556893 53.1650164, 7.3554607 53.1650754, 7.3553475 53.1651096, 7.355234 53.1651331, 7.355148 53.1651435, 7.3550316 53.1651357)",Osterstraße,,
18488207,,,residential,30,,False,False,80.523,"LINESTRING (7.3565564 53.1648047, 7.3563097 53.1644544, 7.3560833 53.1641384)",Bürgermeister-Werner-Straße,,
63681761,,,residential,30,,False,False,264.81399999999996,"LINESTRING (7.3565564 53.1648047, 7.3567236 53.1650932, 7.356744 53.1651258, 7.3568318 53.1652661, 7.3568509 53.1652966, 7.3569317 53.165345, 7.3570795 53.1656055, 7.3570599 53.1657287, 7.3568057 53.1658974, 7.3567061 53.1659594, 7.3566568 53.166004, 7.3566295 53.1660495, 7.3566324 53.1661168, 7.3566461 53.166147, 7.3566611 53.1661801, 7.3566859 53.1662201, 7.3568037 53.1663742, 7.3570231 53.1666827, 7.3572171 53.1669546)",Burgstraße,,
62312209,,,residential,,,False,False,59.953,"LINESTRING (7.3591356 53.1643531, 7.3600065 53.1642186)",Friesenstraße,,
"[1041887402, 26448277]",,,residential,,,False,False,19.5,"LINESTRING (7.3591356 53.1643531, 7.3591745 53.164452, 7.359204 53.1645236)",Tillvenne,,
"[1041887403, 18488196, 18488206, 18488195]",,,residential,,,False,True,179.164,"LINESTRING (7.3591356 53.1643531, 7.3587853 53.16441, 7.35863 53.1644353, 7.3585956 53.1644409, 7.3585652 53.1644459, 7.3583721 53.1644773, 7.3583465 53.1644814, 7.3574111 53.1646376, 7.3565564 53.1648047)","['Friesenstraße', 'Osterstraße']",yes,
18488207,,,residential,30,,False,False,61.3,"LINESTRING (7.3535843 53.1618943, 7.3531356 53.1619168, 7.3526924 53.1620092)",Bürgermeister-Werner-Straße,,
18488207,,,residential,30,,False,True,81.352,"LINESTRING (7.3535843 53.1618943, 7.3537697 53.1619167, 7.3538377 53.1619249, 7.3540908 53.1619722, 7.3546804 53.1621947)",Bürgermeister-Werner-Straße,,
33178580,,,residential,,,False,False,167.548,"LINESTRING (7.3535843 53.1618943, 7.3534569 53.1615344, 7.3539824 53.1614471, 7.3545899 53.1613442, 7.3546518 53.1613412, 7.3547204 53.1613454, 7.3547802 53.1613555, 7.354886 53.1613915, 7.3549202 53.1613931, 7.3549861 53.1613854, 7.3551465 53.161363, 7.3551941 53.1614432)",Hammenstiege,,
18488207,,,residential,30,,False,False,116.48500000000001,"LINESTRING (7.3526924 53.1620092, 7.3520458 53.1621314, 7.3510855 53.1624134)",Bürgermeister-Werner-Straße,,
18488207,,,residential,30,,False,True,61.3,"LINESTRING (7.3526924 53.1620092, 7.3531356 53.1619168, 7.3535843 53.1618943)",Bürgermeister-Werner-Straße,,
33061426,,,residential,30,,False,False,175.78300000000002,"LINESTRING (7.3526924 53.1620092, 7.3529841 53.1624442, 7.3531334 53.1625241, 7.3533427 53.1625228, 7.3537652 53.1624192, 7.3546804 53.1621947)",In den Hammen,,
18488217,,,residential,,,False,False,210.49200000000002,"LINESTRING (7.3465983 53.1640709, 7.3466486 53.1640431, 7.3467234 53.1640017, 7.3472717 53.1639055, 7.3480904 53.1637567, 7.3482976 53.1637105, 7.3485593 53.1636626, 7.3489467 53.1635907, 7.3494481 53.1634977, 7.3495767 53.1634723)",Kirchhofstraße,,
"[18089125, 133125398]",2,K 29,tertiary,50,,False,True,257.98299999999995,"LINESTRING (7.3465983 53.1640709, 7.3467775 53.1642124, 7.3468008 53.16423, 7.3468214 53.1642456, 7.347199 53.1644572, 7.3473559 53.1645367, 7.3483211 53.1650058, 7.3484279 53.1650566, 7.3488208 53.1652407, 7.3490653 53.1653225, 7.3493437 53.1653783, 7.3494501 53.1653881, 7.3495196 53.1653904, 7.3496715 53.165397)",Bahnhofstraße,,
18488185,,,residential,,,False,False,114.134,"LINESTRING (7.3522924 53.1631414, 7.3512124 53.1624899, 7.3510855 53.1624134)",Süderstraße,,
18488185,,,residential,,,False,True,52.549,"LINESTRING (7.3522924 53.1631414, 7.3526082 53.1633241, 7.3528748 53.1634595)",Süderstraße,,
18649955,,,residential,30,,False,True,183.88200000000003,"LINESTRING (7.3522924 53.1631414, 7.3520144 53.1632385, 7.3516902 53.1632858, 7.350963 53.163354, 7.350301 53.1634295, 7.3498056 53.1634845, 7.349621 53.1635092)",Rathausstraße,,
18649956,,,residential,30,,True,False,148.41,"LINESTRING (7.3522391 53.1643566, 7.3500453 53.1641296)",Haagstraße,,
18649957,,,residential,,,False,False,110.505,"LINESTRING (7.3522391 53.1643566, 7.3525272 53.1640374, 7.3525954 53.1638379, 7.3526444 53.1636408, 7.3528748 53.1634595)",Haagstiege,,
18488221,,,residential,,,True,False,91.728,"LINESTRING (7.3525999 53.1652244, 7.353967 53.1653181)",Westerstraße,,
18649956,,,residential,30,,True,False,100.93599999999999,"LINESTRING (7.3525999 53.1652244, 7.3525491 53.1647914, 7.3524025 53.1645506, 7.3522391 53.1643566)",Haagstraße,,
18649960,,,residential,,,False,False,154.006,"LINESTRING (7.3525999 53.1652244, 7.3525846 53.1654658, 7.3526224 53.1657132, 7.3526335 53.1657856, 7.3526824 53.165938, 7.3527706 53.1659753, 7.3528694 53.1659877, 7.3531312 53.1659932, 7.3532168 53.1659952, 7.3535775 53.1660038, 7.3537726 53.1660085)",Schulstraße,,
18488185,,,residential,,,False,False,52.549,"LINESTRING (7.3528748 53.1634595, 7.3526082 53.1633241, 7.3522924 53.1631414)",Süderstraße,,
18488185,,,residential,,,False,True,245.80700000000002,"LINESTRING (7.3528748 53.1634595, 7.3538283 53.1638691, 7.3542405 53.1640774, 7.3545451 53.1643127, 7.3548345 53.1647421, 7.3549175 53.1650574, 7.3550316 53.1651357)",Süderstraße,,
18649957,,,residential,,,False,True,110.505,"LINESTRING (7.3528748 53.1634595, 7.3526444 53.1636408, 7.3525954 53.1638379, 7.3525272 53.1640374, 7.3522391 53.1643566)",Haagstiege,,
18649958,,,residential,30,,False,False,173.211,"LINESTRING (7.3528748 53.1634595, 7.3530611 53.1633648, 7.353271 53.1633055, 7.3541953 53.1630874, 7.3542955 53.1630671, 7.35528 53.1629008)",Dodo-Wildvang-Straße,,
33061429,,,residential,30,,False,False,99.008,"LINESTRING (7.35528 53.1629008, 7.3567004 53.1626408)",Dodo-Wildvang-Straße,,
18488207,,,residential,30,,False,False,89.306,"LINESTRING (7.35528 53.1629008, 7.3550598 53.1625744, 7.3548887 53.1623207, 7.3546804 53.1621947)",Bürgermeister-Werner-Straße,,
18488207,,,residential,30,,False,True,147.75,"LINESTRING (7.35528 53.1629008, 7.3554772 53.16326, 7.355686 53.1635619, 7.3560833 53.1641384)",Bürgermeister-Werner-Straße,,
18649958,,,residential,30,,False,True,173.211,"LINESTRING (7.35528 53.1629008, 7.3542955 53.1630671, 7.3541953 53.1630874, 7.353271 53.1633055, 7.3530611 53.1633648, 7.3528748 53.1634595)",Dodo-Wildvang-Straße,,
18488179,,,residential,30,,False,True,73.52000000000001,"LINESTRING (7.3537726 53.1660085, 7.3535189 53.1665405, 7.3534694 53.1666442)",Marktstraße,,
18649960,,,residential,,,False,True,154.006,"LINESTRING (7.3537726 53.1660085, 7.3535775 53.1660038, 7.3532168 53.1659952, 7.3531312 53.1659932, 7.3528694 53.1659877, 7.3527706 53.1659753, 7.3526824 53.165938, 7.3526335 53.1657856, 7.3526224 53.1657132, 7.3525846 53.1654658, 7.3525999 53.1652244)",Schulstraße,,
345246703,,,residential,,,False,False,78.14699999999999,"LINESTRING (7.3537726 53.1660085, 7.3538074 53.1659105, 7.3538719 53.1657145, 7.3539747 53.1654173, 7.353967 53.1653181)",Marktstraße,,
18652694,,,residential,30,,False,False,81.92500000000001,"LINESTRING (7.3572171 53.1669546, 7.3567478 53.1670614, 7.3563609 53.1671615, 7.3562241 53.1672185, 7.3561532 53.1672902)",Burgstraße,,
63681761,,,residential,30,,False,True,264.814,"LINESTRING (7.3572171 53.1669546, 7.3570231 53.1666827, 7.3568037 53.1663742, 7.3566859 53.1662201, 7.3566611 53.1661801, 7.3566461 53.166147, 7.3566324 53.1661168, 7.3566295 53.1660495, 7.3566568 53.166004, 7.3567061 53.1659594, 7.3568057 53.1658974, 7.3570599 53.1657287, 7.3570795 53.1656055, 7.3569317 53.165345, 7.3568509 53.1652966, 7.3568318 53.1652661, 7.356744 53.1651258, 7.3567236 53.1650932, 7.3565564 53.1648047)",Burgstraße,,
898488765,,,residential,30,,False,False,162.934,"LINESTRING (7.3572171 53.1669546, 7.357855 53.1677921, 7.3582474 53.1682833)",Burgstraße,,
62312209,,,residential,,,False,True,59.953,"LINESTRING (7.3600065 53.1642186, 7.3591356 53.1643531)",Friesenstraße,,
"[32987355, 32987359]",,,residential,,,False,False,116.93900000000001,"LINESTRING (7.3600065 53.1642186, 7.3599929 53.1636819, 7.3600063 53.1634399, 7.3600264 53.1633715, 7.3600626 53.1632984, 7.3601726 53.1631898)","['Friesenstraße', 'Stoertebekerstraße']",,
32987356,,,residential,,,False,False,43.427,"LINESTRING (7.3601726 53.1631898, 7.3597568 53.1630198, 7.3596529 53.1629565)",Gorch-Fock-Ring,,
32987359,,,residential,,,False,False,53.043000000000006,"LINESTRING (7.3601726 53.1631898, 7.3605749 53.1628996, 7.3606983 53.1628328)",Stoertebekerstraße,,
"[32987355, 32987359]",,,residential,,,False,True,116.939,"LINESTRING (7.3601726 53.1631898, 7.3600626 53.1632984, 7.3600264 53.1633715, 7.3600063 53.1634399, 7.3599929 53.1636819, 7.3600065 53.1642186)","['Friesenstraße', 'Stoertebekerstraße']",,
32987356,,,residential,,,False,False,84.09599999999999,"LINESTRING (7.3589978 53.1610488, 7.3590755 53.1609919, 7.3591976 53.1609469, 7.3595288 53.1608729, 7.359789 53.1608424, 7.3601634 53.1608167)",Gorch-Fock-Ring,,
32987356,,,residential,,,False,True,218.442,"LINESTRING (7.3589978 53.1610488, 7.3589642 53.1611292, 7.3589683 53.1612235, 7.3590192 53.1614983, 7.3591104 53.1617815, 7.3593183 53.1623516, 7.3595463 53.1628156, 7.3596013 53.1629008, 7.3596529 53.1629565)",Gorch-Fock-Ring,,
62312217,,,residential,,,False,False,53.842,"LINESTRING (7.3589978 53.1610488, 7.3587027 53.1609053, 7.3585787 53.1608723, 7.3584586 53.1608611, 7.3583112 53.1609124)",Gorch-Fock-Ring,,
32987359,,,residential,,,False,True,53.043000000000006,"LINESTRING (7.3606983 53.1628328, 7.3605749 53.1628996, 7.3601726 53.1631898)",Stoertebekerstraße,,
33061435,,,residential,,,False,True,227.001,"LINESTRING (7.3606983 53.1628328, 7.3605749 53.1623914, 7.3601634 53.1608167)",Wikingerstraße,,
898488765,,,residential,30,,False,True,101.924,"LINESTRING (7.3591037 53.1690411, 7.3588268 53.1687601, 7.3586623 53.1686292, 7.3583386 53.1683718, 7.3582474 53.1682833)",Burgstraße,,
18488207,,,residential,30,,False,False,81.35199999999999,"LINESTRING (7.3546804 53.1621947, 7.3540908 53.1619722, 7.3538377 53.1619249, 7.3537697 53.1619167, 7.3535843 53.1618943)",Bürgermeister-Werner-Straße,,
18488207,,,residential,30,,False,True,89.306,"LINESTRING (7.3546804 53.1621947, 7.3548887 53.1623207, 7.3550598 53.1625744, 7.35528 53.1629008)",Bürgermeister-Werner-Straße,,
33061426,,,residential,30,,False,True,175.783,"LINESTRING (7.3546804 53.1621947, 7.3537652 53.1624192, 7.3533427 53.1625228, 7.3531334 53.1625241, 7.3529841 53.1624442, 7.3526924 53.1620092)",In den Hammen,,
32987356,,,residential,,,False,True,84.096,"LINESTRING (7.3601634 53.1608167, 7.359789 53.1608424, 7.3595288 53.1608729, 7.3591976 53.1609469, 7.3590755 53.1609919, 7.3589978 53.1610488)",Gorch-Fock-Ring,,
33061435,,,residential,,,False,False,227.001,"LINESTRING (7.3601634 53.1608167, 7.3605749 53.1623914, 7.3606983 53.1628328)",Wikingerstraße,,
33061443,,,living_street,,,False,True,18.682,"LINESTRING (7.3579618 53.1625273, 7.3576955 53.1625796)",Goedeke-Michel-Straße,,
33061443,,,living_street,,,False,False,61.449,"LINESTRING (7.3579618 53.1625273, 7.3580684 53.1623874, 7.3581133 53.1623661, 7.3581737 53.1623665, 7.358226 53.1623773, 7.3582635 53.1624075, 7.3582762 53.1624413, 7.3582642 53.1624678, 7.3582367 53.1624863, 7.3581703 53.1625032, 7.3579618 53.1625273)",Goedeke-Michel-Straße,,
33061443,,,living_street,,,False,True,61.449000000000005,"LINESTRING (7.3579618 53.1625273, 7.3581703 53.1625032, 7.3582367 53.1624863, 7.3582642 53.1624678, 7.3582762 53.1624413, 7.3582635 53.1624075, 7.358226 53.1623773, 7.3581737 53.1623665, 7.3581133 53.1623661, 7.3580684 53.1623874, 7.3579618 53.1625273)",Goedeke-Michel-Straße,,
18626480,2,L 31,secondary,50,,False,True,16.429,"LINESTRING (7.3466207 53.1607331, 7.3467109 53.1608706)",Mühlenstraße,,
33075881,,,unclassified,,,False,False,112.63,"LINESTRING (7.3466207 53.1607331, 7.3467932 53.1607176, 7.3472117 53.160664, 7.3478003 53.1605832, 7.3480156 53.1605284, 7.3482051 53.1604313)",Klosterpfad,,no
18488181,,,residential,30,,False,True,39.385,"LINESTRING (7.3482051 53.1604313, 7.3487567 53.1605581)",Kreuzstraße,,
33075881,,,unclassified,,,False,True,112.63000000000001,"LINESTRING (7.3482051 53.1604313, 7.3480156 53.1605284, 7.3478003 53.1605832, 7.3472117 53.160664, 7.3467932 53.1607176, 7.3466207 53.1607331)",Klosterpfad,,no
33061429,,,residential,30,,False,True,99.008,"LINESTRING (7.3567004 53.1626408, 7.35528 53.1629008)",Dodo-Wildvang-Straße,,
26448277,,,residential,,,False,False,68.949,"LINESTRING (7.359204 53.1645236, 7.3594726 53.1651224)",Tillvenne,,
"[1041887402, 26448277]",,,residential,,,False,True,19.5,"LINESTRING (7.359204 53.1645236, 7.3591745 53.164452, 7.3591356 53.1643531)",Tillvenne,,
26448277,,,residential,,,False,False,76.6,"LINESTRING (7.3594726 53.1651224, 7.3597719 53.1657875)",Tillvenne,,
26448277,,,residential,,,False,True,68.949,"LINESTRING (7.3594726 53.1651224, 7.359204 53.1645236)",Tillvenne,,
26448277,,,residential,,,False,True,76.6,"LINESTRING (7.3597719 53.1657875, 7.3594726 53.1651224)",Tillvenne,,
62357744,,,residential,50,,False,True,109.86,"LINESTRING (7.3485607 53.166806, 7.3500813 53.1668386, 7.3502063 53.1668502)",Kommerzienrat-Hesse-Straße,,
"[18089114, 477919533]",2,,residential,50,,False,True,174.422,"LINESTRING (7.3487304 53.1688475, 7.3490334 53.1682702, 7.3490641 53.1682143, 7.3493422 53.1678643, 7.3495889 53.1676215, 7.3496616 53.1675183, 7.3496944 53.1674722, 7.3497405 53.1674074)",Neue Feldstraße,,
44020816,,,residential,,,False,False,306.743,"LINESTRING (7.3487304 53.1688475, 7.3473667 53.1686703, 7.3467921 53.1685058, 7.3461274 53.168392, 7.3459166 53.1683409, 7.3458289 53.1682135, 7.3462105 53.1673929)",Im Hessepark,,
44020816,,,residential,,,False,True,306.743,"LINESTRING (7.3462105 53.1673929, 7.3458289 53.1682135, 7.3459166 53.1683409, 7.3461274 53.168392, 7.3467921 53.1685058, 7.3473667 53.1686703, 7.3487304 53.1688475)",Im Hessepark,,
62312217,,,residential,,,False,True,53.842,"LINESTRING (7.3583112 53.1609124, 7.3584586 53.1608611, 7.3585787 53.1608723, 7.3587027 53.1609053, 7.3589978 53.1610488)",Gorch-Fock-Ring,,
62312167,,,residential,,,False,True,108.906,"LINESTRING (7.3576213 53.1638179, 7.3567685 53.1639537, 7.3560833 53.1641384)",Wiardaweg,,
62312150,,,living_street,,,False,False,73.77,"LINESTRING (7.3571919 53.1616845, 7.3569681 53.1611489, 7.35697 53.1610764, 7.3569758 53.1610378)",Goedeke-Michel-Straße,,
62312150,,,living_street,,,False,True,105.091,"LINESTRING (7.3571919 53.1616845, 7.3572076 53.1617209, 7.357316 53.1619359, 7.3575641 53.1623428, 7.3576513 53.1624891, 7.3576955 53.1625796)",Goedeke-Michel-Straße,,
62312197,,,living_street,,,False,False,32.128,"LINESTRING (7.3571919 53.1616845, 7.3575883 53.1616253, 7.3576616 53.161623)",Goedeke-Michel-Straße,,
62312150,,,living_street,,,False,True,73.77,"LINESTRING (7.3569758 53.1610378, 7.35697 53.1610764, 7.3569681 53.1611489, 7.3571919 53.1616845)",Goedeke-Michel-Straße,,
33061443,,,living_street,,,False,False,18.682,"LINESTRING (7.3576955 53.1625796, 7.3579618 53.1625273)",Goedeke-Michel-Straße,,
62312150,,,living_street,,,False,False,105.091,"LINESTRING (7.3576955 53.1625796, 7.3576513 53.1624891, 7.3575641 53.1623428, 7.357316 53.1619359, 7.3572076 53.1617209, 7.3571919 53.1616845)",Goedeke-Michel-Straße,,
62312150,,,living_street,,,False,True,189.012,"LINESTRING (7.3576955 53.1625796, 7.3580228 53.1631725, 7.3580737 53.1632224, 7.3581609 53.163253, 7.3582695 53.163265, 7.3584171 53.1632578, 7.3586544 53.1632184, 7.3590165 53.1631315, 7.3596529 53.1629565)",Goedeke-Michel-Straße,,
18488207,,,residential,30,,False,False,147.75,"LINESTRING (7.3560833 53.1641384, 7.355686 53.1635619, 7.3554772 53.16326, 7.35528 53.1629008)",Bürgermeister-Werner-Straße,,
18488207,,,residential,30,,False,True,80.523,"LINESTRING (7.3560833 53.1641384, 7.3563097 53.1644544, 7.3565564 53.1648047)",Bürgermeister-Werner-Straße,,
62312167,,,residential,,,False,False,108.906,"LINESTRING (7.3560833 53.1641384, 7.3567685 53.1639537, 7.3576213 53.1638179)",Wiardaweg,,
