osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,width,junction
29084760,,Schlingweg,living_street,,False,True,38.369,"LINESTRING (9.7843793 52.1595982, 9.7843295 52.1596743, 9.7843318 52.1597178, 9.7843662 52.1597917, 9.7843656 52.1598442, 9.7843597 52.1599343)",,,
224124134,,Schlingweg,residential,30,False,False,78.87400000000001,"LINESTRING (9.7843793 52.1595982, 9.7842795 52.1595583, 9.784197 52.159488, 9.7841389 52.159392, 9.7839292 52.1590456, 9.7838849 52.1589728)",,,
"[947617418, 28828794]",,Asternstraße,residential,30,False,True,99.993,"LINESTRING (9.7843793 52.1595982, 9.7844987 52.1596188, 9.7846766 52.1596256, 9.7848383 52.159585, 9.7849135 52.1595584, 9.785665 52.1592523)",,,
28828523,,Dahilenstraße,residential,30,False,True,39.652,"LINESTRING (9.7834093 52.1582029, 9.7839585 52.1580861)",,,
224124134,,Schlingweg,residential,30,False,False,110.29200000000002,"LINESTRING (9.7834093 52.1582029, 9.7832889 52.1580024, 9.7829378 52.1574177, 9.7828895 52.1573373, 9.7828461 52.1572732)",,,
224124134,,Schlingweg,residential,30,False,True,91.553,"LINESTRING (9.7834093 52.1582029, 9.7835344 52.1584054, 9.7837442 52.158745, 9.7837958 52.1588271, 9.7838383 52.1589003, 9.7838849 52.1589728)",,,
28828515,,Rosenstraße,residential,30,False,False,39.359,"LINESTRING (9.785665 52.1592523, 9.7855861 52.1591611, 9.785434 52.1589284)",,,
"[28828794, 947617418]",,Asternstraße,residential,30,False,False,99.993,"LINESTRING (9.785665 52.1592523, 9.7849135 52.1595584, 9.7848383 52.159585, 9.7846766 52.1596256, 9.7844987 52.1596188, 9.7843793 52.1595982)",,,
28828794,,Asternstraße,residential,30,False,True,89.42,"LINESTRING (9.785665 52.1592523, 9.7857129 52.1592353, 9.7860067 52.1591314, 9.7868004 52.1588504)",,,
28828515,,Rosenstraße,residential,30,False,False,36.71,"LINESTRING (9.7848279 52.1578638, 9.7848041 52.1577498, 9.7848724 52.1576316, 9.7849376 52.1575512)",,,
28828515,,Rosenstraße,residential,30,False,True,44.037000000000006,"LINESTRING (9.7848279 52.1578638, 9.7849333 52.1580807, 9.7850162 52.1582426)",,,
28828523,,Dahilenstraße,residential,30,False,False,64.461,"LINESTRING (9.7848279 52.1578638, 9.7846693 52.1578892, 9.7843042 52.1580044, 9.7839585 52.1580861)",,,
28828542,,Fliederstraße,residential,30,False,False,109.72,"LINESTRING (9.7880601 52.1566447, 9.7864832 52.1568389)",,,
28828564,,Nelkenstraße,residential,30,False,False,240.187,"LINESTRING (9.7880601 52.1566447, 9.787979 52.1565251, 9.7877573 52.1560878, 9.7877284 52.1560429, 9.7876625 52.1560129, 9.7875644 52.1559894, 9.787459 52.1559848, 9.7872032 52.1560248, 9.7865586 52.156137, 9.786463 52.1561641, 9.7863859 52.156216, 9.7863481 52.1562773, 9.7863394 52.1563584, 9.7863457 52.1564587, 9.7864832 52.1568389)",,,
28828576,,Fliederstraße,residential,30,False,True,81.759,"LINESTRING (9.7880601 52.1566447, 9.7881647 52.1568021, 9.7882811 52.1569774, 9.7884537 52.1572373, 9.7885124 52.1573256)",,,
130533850,,Hasenkamp,residential,,False,True,113.502,"LINESTRING (9.7880601 52.1566447, 9.7885981 52.1565751, 9.7889033 52.1565356, 9.7896864 52.1564293)",,,
28828515,,Rosenstraße,residential,30,False,True,78.177,"LINESTRING (9.7855397 52.156953, 9.7849376 52.1575512)",,,
28828542,,Fliederstraße,residential,30,False,True,65.603,"LINESTRING (9.7855397 52.156953, 9.7864832 52.1568389)",,,
28828515,,Rosenstraße,residential,30,False,False,114.61800000000001,"LINESTRING (9.7855397 52.156953, 9.7854442 52.1568248, 9.7853298 52.1565631, 9.785264 52.1564125, 9.7852559 52.1564017, 9.7850796 52.1561655, 9.784892 52.1560127)",,,
28828542,,Fliederstraße,residential,30,False,False,65.603,"LINESTRING (9.7864832 52.1568389, 9.7855397 52.156953)",,,
28828542,,Fliederstraße,residential,30,False,True,109.72,"LINESTRING (9.7864832 52.1568389, 9.7880601 52.1566447)",,,
28828564,,Nelkenstraße,residential,30,False,True,240.18700000000004,"LINESTRING (9.7864832 52.1568389, 9.7863457 52.1564587, 9.7863394 52.1563584, 9.7863481 52.1562773, 9.7863859 52.156216, 9.786463 52.1561641, 9.7865586 52.156137, 9.7872032 52.1560248, 9.787459 52.1559848, 9.7875644 52.1559894, 9.7876625 52.1560129, 9.7877284 52.1560429, 9.7877573 52.1560878, 9.787979 52.1565251, 9.7880601 52.1566447)",,,
28828776,,Lilienweg,living_street,,False,True,44.955,"LINESTRING (9.7864832 52.1568389, 9.7865947 52.157157, 9.7865102 52.1572165)",,,
954833342,,Hasenkamp,residential,,False,False,20.551000000000002,"LINESTRING (9.7899497 52.1563408, 9.7897713 52.1563925, 9.7896864 52.1564293)",,,
28828576,,Fliederstraße,residential,30,False,False,36.528,"LINESTRING (9.7890137 52.1582926, 9.7889814 52.1582297, 9.7888527 52.1579793)",,,
28828794,,Asternstraße,residential,30,False,False,163.225,"LINESTRING (9.7890137 52.1582926, 9.7887157 52.1583677, 9.7873183 52.1587199, 9.7869672 52.1588084, 9.7868004 52.1588504)",,,
28828794,,Asternstraße,residential,30,False,True,79.28999999999999,"LINESTRING (9.7890137 52.1582926, 9.7898257 52.1580997, 9.7899652 52.1580838, 9.7901144 52.1580912)",,,
177968711,,Krokusweg,living_street,,False,False,25.815,"LINESTRING (9.7874829 52.1574406, 9.7871095 52.1574783)",,,
967532754,,Krokusweg,living_street,,False,False,10.397,"LINESTRING (9.7874829 52.1574406, 9.7876321 52.1574215)",,,
28828671,,Krokusweg,living_street,,False,True,46.036,"LINESTRING (9.7874829 52.1574406, 9.7875139 52.1577178, 9.7875254 52.1578207, 9.7875452 52.1578514)",,,
967532754,,Krokusweg,living_street,,False,True,60.991,"LINESTRING (9.7885124 52.1573256, 9.7876321 52.1574215)",,,
28828576,,Fliederstraße,residential,30,False,False,81.759,"LINESTRING (9.7885124 52.1573256, 9.7884537 52.1572373, 9.7882811 52.1569774, 9.7881647 52.1568021, 9.7880601 52.1566447)",,,
28828576,,Fliederstraße,residential,30,False,True,45.914,"LINESTRING (9.7885124 52.1573256, 9.7885825 52.1574536, 9.7887268 52.157717)",,,
"[28828629, 177968710]",,Gladiolenweg,living_street,,False,False,123.22,"LINESTRING (9.7868004 52.1588504, 9.7867585 52.1587945, 9.7865999 52.1585829, 9.7865418 52.1585491, 9.7866294 52.1585107, 9.7876225 52.1582303, 9.7876289 52.1582027)",,,
28828794,,Asternstraße,residential,30,False,False,89.42,"LINESTRING (9.7868004 52.1588504, 9.7860067 52.1591314, 9.7857129 52.1592353, 9.785665 52.1592523)",,,
28828794,,Asternstraße,residential,30,False,True,163.225,"LINESTRING (9.7868004 52.1588504, 9.7869672 52.1588084, 9.7873183 52.1587199, 9.7887157 52.1583677, 9.7890137 52.1582926)",,,
28828576,,Fliederstraße,residential,30,False,False,30.405,"LINESTRING (9.7888527 52.1579793, 9.7887268 52.157717)",,,
177968710,,Gladiolenweg,living_street,,False,True,87.101,"LINESTRING (9.7888527 52.1579793, 9.7876289 52.1582027)",,,
28828576,,Fliederstraße,residential,30,False,True,36.528,"LINESTRING (9.7888527 52.1579793, 9.7889814 52.1582297, 9.7890137 52.1582926)",,,
28828636,,Fliederstraße,living_street,,False,False,33.965,"LINESTRING (9.7891977 52.157629, 9.7888385 52.157716, 9.7887268 52.157717)",,,
28828671,,Krokusweg,living_street,,False,False,29.25,"LINESTRING (9.7876289 52.1582027, 9.7875717 52.157942)",,,
177968710,,Gladiolenweg,living_street,,False,False,87.101,"LINESTRING (9.7876289 52.1582027, 9.7888527 52.1579793)",,,
"[28828629, 177968710]",,Gladiolenweg,living_street,,False,True,123.21999999999998,"LINESTRING (9.7876289 52.1582027, 9.7876225 52.1582303, 9.7866294 52.1585107, 9.7865418 52.1585491, 9.7865999 52.1585829, 9.7867585 52.1587945, 9.7868004 52.1588504)",,,
28828778,,Jasminweg,living_street,,False,False,103.44200000000001,"LINESTRING (9.7853712 52.1577439, 9.7859085 52.1573019, 9.7865102 52.1572165)",,,
28828776,,Lilienweg,living_street,,False,False,44.955,"LINESTRING (9.7865102 52.1572165, 9.7865947 52.157157, 9.7864832 52.1568389)",,,
"[28828776, 28828763]",,Lilienweg,living_street,,False,True,172.946,"LINESTRING (9.7865102 52.1572165, 9.7865893 52.1574673, 9.7862115 52.1575143, 9.7861674 52.157554, 9.7859667 52.1577114, 9.7859441 52.1577297, 9.7857923 52.1578537, 9.7857566 52.1578842, 9.7854625 52.1581178, 9.7854329 52.1581415, 9.7850162 52.1582426)",,,
28828778,,Jasminweg,living_street,,False,True,103.44200000000001,"LINESTRING (9.7865102 52.1572165, 9.7859085 52.1573019, 9.7853712 52.1577439)",,,
28828794,,Asternstraße,residential,30,False,False,79.28999999999999,"LINESTRING (9.7901144 52.1580912, 9.7899652 52.1580838, 9.7898257 52.1580997, 9.7890137 52.1582926)",,,
978114318,,Jahnstraße,residential,30,False,False,127.50399999999999,"LINESTRING (9.7901144 52.1580912, 9.7901257 52.1581538, 9.790178 52.158226, 9.790588 52.1587919, 9.7908431 52.1591441)",,,
28828849,,Tulpenweg,living_street,,False,True,38.585,"LINESTRING (9.7838849 52.1589728, 9.7843587 52.1588581, 9.7844059 52.1588393)",,,
224124134,,Schlingweg,residential,30,False,False,91.55300000000001,"LINESTRING (9.7838849 52.1589728, 9.7838383 52.1589003, 9.7837958 52.1588271, 9.7837442 52.158745, 9.7835344 52.1584054, 9.7834093 52.1582029)",,,
224124134,,Schlingweg,residential,30,False,True,78.87400000000001,"LINESTRING (9.7838849 52.1589728, 9.7839292 52.1590456, 9.7841389 52.159392, 9.784197 52.159488, 9.7842795 52.1595583, 9.7843793 52.1595982)",,,
28828849,,Tulpenweg,living_street,,False,False,38.585,"LINESTRING (9.7844059 52.1588393, 9.7843587 52.1588581, 9.7838849 52.1589728)",,,
28828849,,Tulpenweg,living_street,,False,True,62.406,"LINESTRING (9.7844059 52.1588393, 9.7844978 52.1588026, 9.7851522 52.1586584, 9.785258 52.1586403)",,,
28828856,,Tulpenweg,living_street,,False,False,89.14,"LINESTRING (9.7844059 52.1588393, 9.7842742 52.158618, 9.78418 52.1584579, 9.7840697 52.1582733, 9.7839585 52.1580861)",,,
28828868,,Veilchenweg,living_street,,False,False,51.622,"LINESTRING (9.7847407 52.1591127, 9.785086 52.1590349, 9.785434 52.1589284)",,,
28828515,,Rosenstraße,residential,30,False,False,34.211,"LINESTRING (9.785434 52.1589284, 9.785258 52.1586403)",,,
28828515,,Rosenstraße,residential,30,False,True,39.359,"LINESTRING (9.785434 52.1589284, 9.7855861 52.1591611, 9.785665 52.1592523)",,,
28828868,,Veilchenweg,living_street,,False,True,51.622,"LINESTRING (9.785434 52.1589284, 9.785086 52.1590349, 9.7847407 52.1591127)",,,
28828953,,Hasenkamp,living_street,,False,False,34.362,"LINESTRING (9.7899245 52.1574969, 9.7903832 52.1573692)",,,
28828977,,Hasenkamp,living_street,,False,False,114.81700000000001,"LINESTRING (9.7896864 52.1564293, 9.7897253 52.1564825, 9.7900388 52.156911, 9.7903832 52.1573692)",,,
130533850,,Hasenkamp,residential,,False,False,113.502,"LINESTRING (9.7896864 52.1564293, 9.7889033 52.1565356, 9.7885981 52.1565751, 9.7880601 52.1566447)",,,
954833342,,Hasenkamp,residential,,False,True,20.551000000000002,"LINESTRING (9.7896864 52.1564293, 9.7897713 52.1563925, 9.7899497 52.1563408)",,,
1205309865,,Berliner Straße,residential,30,False,False,83.946,"LINESTRING (9.7873739 52.1610357, 9.7885982 52.1611124)",,,
28829086,,Schlingweg,residential,30,False,True,24.512,"LINESTRING (9.7873739 52.1610357, 9.78738 52.1609557, 9.7873527 52.1608812, 9.7873315 52.1608369, 9.7873233 52.1608198)",,,
28829105,,Berliner Straße,residential,30,False,False,50.230000000000004,"LINESTRING (9.7873739 52.1610357, 9.7873297 52.1610326, 9.7869982 52.1610091, 9.7868698 52.161, 9.7866919 52.1609874, 9.7866423 52.1609845)",,,
28829086,,Schlingweg,residential,30,False,False,24.512,"LINESTRING (9.7873233 52.1608198, 9.7873315 52.1608369, 9.7873527 52.1608812, 9.78738 52.1609557, 9.7873739 52.1610357)",,,
1205309865,,Berliner Straße,residential,30,False,True,83.946,"LINESTRING (9.7885982 52.1611124, 9.7873739 52.1610357)",,,
28829149,,Frankfurter Straße,residential,30,False,False,131.555,"LINESTRING (9.7885982 52.1611124, 9.7885988 52.1612013, 9.7886175 52.1616264, 9.7886181 52.1616406, 9.7886586 52.161984, 9.788667 52.1620297, 9.7887063 52.1622443, 9.7887151 52.1622925)",,,
1148590229,,Berliner Straße,residential,50,False,False,134.155,"LINESTRING (9.7885982 52.1611124, 9.7891448 52.1611484, 9.789607 52.1611788, 9.7898952 52.1611978, 9.7900904 52.1612106, 9.7905525 52.1612474)",,,
1148590229,,Berliner Straße,residential,50,False,True,134.155,"LINESTRING (9.7905525 52.1612474, 9.7900904 52.1612106, 9.7898952 52.1611978, 9.789607 52.1611788, 9.7891448 52.1611484, 9.7885982 52.1611124)",,,
28829149,,Frankfurter Straße,residential,30,False,False,48.646,"LINESTRING (9.7887151 52.1622925, 9.7887581 52.1624574, 9.7888277 52.1627245)",,,
28829149,,Frankfurter Straße,residential,30,False,True,131.555,"LINESTRING (9.7887151 52.1622925, 9.7887063 52.1622443, 9.788667 52.1620297, 9.7886586 52.161984, 9.7886181 52.1616406, 9.7886175 52.1616264, 9.7885988 52.1612013, 9.7885982 52.1611124)",,,
28829149,,Frankfurter Straße,residential,30,False,False,37.205,"LINESTRING (9.7888277 52.1627245, 9.7888637 52.1628119, 9.7889613 52.1630489)",,,
28829149,,Frankfurter Straße,residential,30,False,True,48.646,"LINESTRING (9.7888277 52.1627245, 9.7887581 52.1624574, 9.7887151 52.1622925)",,,
28829149,,Frankfurter Straße,residential,30,False,False,69.494,"LINESTRING (9.7889613 52.1630489, 9.7890813 52.163314, 9.7891007 52.1633471, 9.7891593 52.1634471, 9.7892687 52.163527, 9.7893938 52.1635973)",,,
28829149,,Frankfurter Straße,residential,30,False,True,37.205,"LINESTRING (9.7889613 52.1630489, 9.7888637 52.1628119, 9.7888277 52.1627245)",,,
28829198,,Bonhoefferstraße,residential,30,False,True,118.27399999999999,"LINESTRING (9.7889613 52.1630489, 9.7880929 52.1631633, 9.7879025 52.1631884, 9.787336 52.1633028, 9.7872846 52.1633142)",,,
28829149,,Frankfurter Straße,residential,30,False,False,26.136000000000003,"LINESTRING (9.7893938 52.1635973, 9.78958 52.1636775, 9.7897034 52.1637357)",,,
28829149,,Frankfurter Straße,residential,30,False,True,69.494,"LINESTRING (9.7893938 52.1635973, 9.7892687 52.163527, 9.7891593 52.1634471, 9.7891007 52.1633471, 9.7890813 52.163314, 9.7889613 52.1630489)",,,
165451443,,Welfenring,residential,30,False,False,68.209,"LINESTRING (9.7893938 52.1635973, 9.7892969 52.1636528, 9.7884657 52.163805)",,,
28829149,,Frankfurter Straße,residential,30,False,False,53.162000000000006,"LINESTRING (9.7897034 52.1637357, 9.7898617 52.1638417, 9.7899919 52.1639655, 9.7900593 52.1641089, 9.7900763 52.1641452)",,,
28829149,,Frankfurter Straße,residential,30,False,True,26.136000000000003,"LINESTRING (9.7897034 52.1637357, 9.78958 52.1636775, 9.7893938 52.1635973)",,,
28829149,,Frankfurter Straße,residential,30,False,True,48.863,"LINESTRING (9.7902669 52.1645688, 9.7900763 52.1641452)",,,
947617427,,Bonhoefferstraße,residential,30,False,True,48.466,"LINESTRING (9.7872846 52.1633142, 9.78662 52.1634684)",,,
28829198,,Bonhoefferstraße,residential,30,False,False,118.274,"LINESTRING (9.7872846 52.1633142, 9.787336 52.1633028, 9.7879025 52.1631884, 9.7880929 52.1631633, 9.7889613 52.1630489)",,,
566359283,,Im Schratfeld,living_street,,False,False,86.295,"LINESTRING (9.7872846 52.1633142, 9.7872323 52.1631881, 9.7870624 52.162849, 9.7870057 52.162732, 9.7869679 52.1626539, 9.786927 52.1625699)",,,
947617427,,Bonhoefferstraße,residential,30,False,False,48.466,"LINESTRING (9.78662 52.1634684, 9.7872846 52.1633142)",,,
28829772,,Ziegeleistraße,residential,30,False,False,159.69299999999998,"LINESTRING (9.7797897 52.1604992, 9.7799512 52.1605341, 9.7803692 52.160619, 9.7809975 52.1607141, 9.7811842 52.1607202, 9.78145 52.1606929, 9.7817856 52.1606258, 9.7818801 52.1606249, 9.7819435 52.1606244, 9.7820366 52.1606659)",,,
28829794,,Bruchshöfenstraße,residential,,False,True,122.39699999999999,"LINESTRING (9.7797897 52.1604992, 9.7797332 52.1605587, 9.7794883 52.1608964, 9.7794559 52.1609595, 9.7794528 52.1612194, 9.7794488 52.1615556)",,,
438271824,,Am Feuerbrunnen,residential,30,False,False,22.107,"LINESTRING (9.7797897 52.1604992, 9.7798371 52.1604015, 9.779851 52.160305)",,,
28829772,,Ziegeleistraße,residential,30,False,True,159.693,"LINESTRING (9.7820366 52.1606659, 9.7819435 52.1606244, 9.7818801 52.1606249, 9.7817856 52.1606258, 9.78145 52.1606929, 9.7811842 52.1607202, 9.7809975 52.1607141, 9.7803692 52.160619, 9.7799512 52.1605341, 9.7797897 52.1604992)",,,
"[1202262241, 26123238]",K 505,Rathausstraße,tertiary,,False,True,62.34,"LINESTRING (9.7820366 52.1606659, 9.7824298 52.1603438, 9.7825249 52.1602911, 9.7826371 52.1602511)",2,,
28829794,,Bruchshöfenstraße,residential,,False,False,23.127,"LINESTRING (9.7795472 52.1617527, 9.7794786 52.1616625, 9.7794488 52.1615556)",,,
28829794,,Bruchshöfenstraße,residential,,False,False,122.39699999999998,"LINESTRING (9.7794488 52.1615556, 9.7794528 52.1612194, 9.7794559 52.1609595, 9.7794883 52.1608964, 9.7797332 52.1605587, 9.7797897 52.1604992)",,,
28829794,,Bruchshöfenstraße,residential,,False,True,23.127,"LINESTRING (9.7794488 52.1615556, 9.7794786 52.1616625, 9.7795472 52.1617527)",,,
438271829,,Ziegeleistraße,residential,,False,False,88.689,"LINESTRING (9.7794488 52.1615556, 9.7805946 52.1614277, 9.7806792 52.1614927)",,,
28829854,,Brunnenstraße,residential,30,False,False,199.916,"LINESTRING (9.779851 52.160305, 9.779976 52.160309, 9.780791 52.1602649, 9.7809505 52.1602193, 9.7811199 52.1601708, 9.7814216 52.1600305, 9.7819552 52.1599538, 9.7819661 52.1599522, 9.7825443 52.1598708, 9.7826349 52.1598569)",,,
438271824,,Am Feuerbrunnen,residential,30,False,False,35.719,"LINESTRING (9.779851 52.160305, 9.7798635 52.1600654, 9.7798935 52.159986)",,,
438271824,,Am Feuerbrunnen,residential,30,False,True,22.107,"LINESTRING (9.779851 52.160305, 9.7798371 52.1604015, 9.7797897 52.1604992)",,,
28829805,,Knollenstraße,residential,30,False,False,182.274,"LINESTRING (9.7798935 52.159986, 9.7799264 52.1599265, 9.7799807 52.1598735, 9.7802049 52.1597495, 9.7804389 52.1596201, 9.7805706 52.1595268, 9.7806487 52.1594237, 9.7806616 52.1593156, 9.7806242 52.1592212, 9.7804004 52.1589562, 9.7802835 52.1586286, 9.7802833 52.1586142, 9.7802828 52.1585697)",,,
"[130395071, 28829847]",,Brinkweg,living_street,,False,True,108.727,"LINESTRING (9.7798935 52.159986, 9.7793274 52.1597412, 9.7785338 52.1594791)",,3,
438271824,,Am Feuerbrunnen,residential,30,False,True,35.719,"LINESTRING (9.7798935 52.159986, 9.7798635 52.1600654, 9.779851 52.160305)",,,
28829854,,Brunnenstraße,residential,30,False,True,199.916,"LINESTRING (9.7826349 52.1598569, 9.7825443 52.1598708, 9.7819661 52.1599522, 9.7819552 52.1599538, 9.7814216 52.1600305, 9.7811199 52.1601708, 9.7809505 52.1602193, 9.780791 52.1602649, 9.779976 52.160309, 9.779851 52.160305)",,,
"[1202262240, 29427477, 1202262239]",L 410,Hauptstraße,secondary,50,False,False,179.874,"LINESTRING (9.7826349 52.1598569, 9.7825069 52.1595607, 9.7824153 52.1593649, 9.7822214 52.1590071, 9.7821702 52.1589125, 9.7821329 52.1588376, 9.7819288 52.1584764, 9.7818246 52.1583187)",2,,
29427477,L 410,Hauptstraße,secondary,50,False,True,26.097,"LINESTRING (9.7826349 52.1598569, 9.7827055 52.1600038, 9.7827448 52.1600817)",2,,
28819262,K 504,Mahlerter Straße,tertiary,,False,False,197.799,"LINESTRING (9.784892 52.1560127, 9.7835 52.1568703, 9.7828461 52.1572732)",,,
28828515,,Rosenstraße,residential,30,False,True,114.61800000000001,"LINESTRING (9.784892 52.1560127, 9.7850796 52.1561655, 9.7852559 52.1564017, 9.785264 52.1564125, 9.7853298 52.1565631, 9.7854442 52.1568248, 9.7855397 52.156953)",,,
28819262,K 504,Mahlerter Straße,tertiary,,False,True,197.799,"LINESTRING (9.7828461 52.1572732, 9.7835 52.1568703, 9.784892 52.1560127)",,,
28819788,,Beethovenstraße,residential,30,False,False,49.028999999999996,"LINESTRING (9.7828461 52.1572732, 9.7827374 52.1572072, 9.7827072 52.1571888, 9.7825395 52.1570869, 9.7823355 52.1569629)",,,
224124134,,Schlingweg,residential,30,False,True,110.29200000000002,"LINESTRING (9.7828461 52.1572732, 9.7828895 52.1573373, 9.7829378 52.1574177, 9.7832889 52.1580024, 9.7834093 52.1582029)",,,
1069625888,K 504,Mahlerter Straße,tertiary,,False,False,108.20800000000001,"LINESTRING (9.7828461 52.1572732, 9.7826631 52.157394, 9.7823167 52.1576091, 9.7818792 52.1578917, 9.7817642 52.1579839)",,,
947617420,K 503,Burgstemmer Straße,tertiary,,True,False,37.938,"LINESTRING (9.7817642 52.1579839, 9.7817942 52.158041, 9.781845 52.1582567, 9.7818246 52.1583187)",1,,
1069625888,K 504,Mahlerter Straße,tertiary,,False,True,108.208,"LINESTRING (9.7817642 52.1579839, 9.7818792 52.1578917, 9.7823167 52.1576091, 9.7826631 52.157394, 9.7828461 52.1572732)",,,
