osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,width,bridge
27608210,,,Hasemannstraße,residential,,False,False,84.652,"LINESTRING (8.3381963 48.1249526, 8.3378922 48.1248026, 8.3372067 48.1245799)",,,
50417081,,L 175,Bahnhofstraße,secondary,50,False,False,67.053,"LINESTRING (8.3381963 48.1249526, 8.3384488 48.1248293, 8.3387218 48.1247785, 8.3390289 48.1247757)",,5,
50417081,,L 175,Bahnhofstraße,secondary,50,False,True,141.396,"LINESTRING (8.3381963 48.1249526, 8.338053 48.12512, 8.337953 48.1253023, 8.3379234 48.1253765, 8.3379123 48.1254044, 8.3378949 48.1254962, 8.3378835 48.1256014, 8.3378681 48.1257436, 8.3378408 48.1259641, 8.3377224 48.1261664)",,5,
50417081,,L 175,Bahnhofstraße,secondary,50,False,True,33.684,"LINESTRING (8.339471 48.1248422, 8.339264 48.1248029, 8.3390289 48.1247757)",,5,
913219723,3,L 175,,secondary,,False,False,23.375,"LINESTRING (8.3342413 48.1222173, 8.3342751 48.1220083)",,,
"[1263722418, 23002107]",1,L 175,,secondary,,True,False,57.013,"LINESTRING (8.3342413 48.1222173, 8.3342253 48.1224172, 8.3342078 48.1224712, 8.334167 48.122605, 8.33415 48.1226368, 8.3341275 48.1226685, 8.3340812 48.1227102)",,,
913219723,3,L 175,,secondary,,False,True,23.375,"LINESTRING (8.3342751 48.1220083, 8.3342413 48.1222173)",,,
1208298420,3,L 175,,secondary,50,False,False,7.721,"LINESTRING (8.3342751 48.1220083, 8.3342817 48.121939)",,,
913219717,1,,Industriestraße,tertiary,,True,False,19.429000000000002,"LINESTRING (8.3342751 48.1220083, 8.3341679 48.1220267, 8.3340794 48.1220249, 8.334019 48.1220141)",,,
913219712,3,B 33,,primary,50,False,True,36.644,"LINESTRING (8.3340812 48.1227102, 8.3336065 48.1226197)",,,
"[31819129, 913219708]",3,B 33,,primary,50,False,False,49.754000000000005,"LINESTRING (8.3340812 48.1227102, 8.3344411 48.1227831, 8.3347237 48.1228377)",,,
913219724,1,L 175,,secondary,,True,False,24.052,"LINESTRING (8.3340812 48.1227102, 8.3340571 48.1226656, 8.334053 48.1226149, 8.3340613 48.1225739, 8.3340883 48.1224993)",,,
910593142,,,Hauptstraße,tertiary,50,False,True,19.835,"LINESTRING (8.3310969 48.1250596, 8.33096 48.1249064)",,,
27652272,,,Hermann-Papst-Straße,living_street,,False,False,211.865,"LINESTRING (8.3310969 48.1250596, 8.3309482 48.1251279, 8.3308978 48.1251511, 8.3308395 48.1251627, 8.3307783 48.1251563, 8.3303291 48.1250711, 8.3302791 48.1250662, 8.3300443 48.1250433, 8.3297682 48.1250524, 8.3296818 48.1250549, 8.3294464 48.1250506, 8.3292265 48.1250542, 8.3289953 48.1250597, 8.3287078 48.1251203, 8.3286372 48.1251206, 8.3285835 48.1250955, 8.3284669 48.1249496)",,,
"[43871822, 43871821, 910593142]",2,,Hauptstraße,tertiary,50,False,False,150.75900000000001,"LINESTRING (8.3310969 48.1250596, 8.3312373 48.1251912, 8.3314984 48.1254359, 8.3317228 48.1255658, 8.3318098 48.125624, 8.3319283 48.1257059, 8.3320582 48.1258155, 8.3321287 48.125932, 8.3321841 48.1261105, 8.3322109 48.1261591)",,,
"[24381860, 44535789, 24342798]",2,,Industriestraße,tertiary,50,False,True,325.397,"LINESTRING (8.3337775 48.1219399, 8.3334473 48.1218955, 8.3332818 48.1218478, 8.3331951 48.1218072, 8.3330927 48.1217134, 8.3330438 48.121613, 8.3330389 48.1215367, 8.333057 48.1214594, 8.3331201 48.1213515, 8.3332731 48.121249, 8.3334412 48.1211893, 8.3336274 48.121182, 8.3338747 48.1212183, 8.3344586 48.1213775, 8.3348387 48.1214777, 8.3358957 48.1217579)",,6,
913219715,1,,Industriestraße,tertiary,,True,False,37.433,"LINESTRING (8.3337775 48.1219399, 8.3339468 48.1219388, 8.3340842 48.1219414, 8.3342148 48.1219398, 8.3342817 48.121939)",,,
24380442,,,Talstraße,unclassified,50,False,True,42.342999999999996,"LINESTRING (8.3369761 48.12927, 8.3372324 48.1290246, 8.3373008 48.1289569)",,5,
25441827,1,,Im Zubuß,residential,30,False,True,220.43900000000002,"LINESTRING (8.3369761 48.12927, 8.3368193 48.1291449, 8.3364096 48.1288823, 8.3361221 48.128743, 8.3358959 48.1286516, 8.3355814 48.1285491, 8.335046 48.1284485, 8.3346633 48.1283828, 8.3345317 48.1283791, 8.3344267 48.1283793)",,3,
309775562,2,L 175,Bahnhofstraße,secondary,50,False,True,19.947,"LINESTRING (8.3331295 48.1262833, 8.3328979 48.1263743)",,5,
"[24380796, 909258516]",,,Weidenbächlestraße,unclassified,50,False,False,78.791,"LINESTRING (8.3331295 48.1262833, 8.3331639 48.1263307, 8.3331689 48.1263945, 8.3331608 48.1264247, 8.3331192 48.1265811, 8.3330345 48.1268438, 8.3329738 48.1269713)",,5,
"[909258513, 244598910]",2,L 175,Bahnhofstraße,secondary,50,False,False,34.216,"LINESTRING (8.3331295 48.1262833, 8.3332339 48.1262561, 8.3333051 48.1262352, 8.3333738 48.1262287, 8.3335691 48.1262625)",,5,
"[27652276, 27486607]",,,"['Wiesenstraße', 'Jahnstraße']",residential,,False,False,109.44699999999999,"LINESTRING (8.3329738 48.1269713, 8.3339133 48.1270768, 8.3340755 48.1271219, 8.3341725 48.1272247, 8.3341881 48.1273338)",,,
909258516,,,Weidenbächlestraße,unclassified,50,False,False,120.68,"LINESTRING (8.3329738 48.1269713, 8.3329292 48.1270994, 8.3327728 48.1273808, 8.3327024 48.1276198, 8.3326648 48.1280291)",,5,
"[24380796, 909258516]",,,Weidenbächlestraße,unclassified,50,False,True,78.791,"LINESTRING (8.3329738 48.1269713, 8.3330345 48.1268438, 8.3331192 48.1265811, 8.3331608 48.1264247, 8.3331689 48.1263945, 8.3331639 48.1263307, 8.3331295 48.1262833)",,5,
909258517,,,Weidenbächlestraße,unclassified,50,False,False,107.952,"LINESTRING (8.3326648 48.1280291, 8.3332968 48.1289035)",,5,
909258516,,,Weidenbächlestraße,unclassified,50,False,True,120.68,"LINESTRING (8.3326648 48.1280291, 8.3327024 48.1276198, 8.3327728 48.1273808, 8.3329292 48.1270994, 8.3329738 48.1269713)",,5,
"[26841081, 909258518]",,,Hebelstraße,residential,,False,False,136.51,"LINESTRING (8.3326648 48.1280291, 8.3325076 48.1280928, 8.3314824 48.1285085, 8.3310291 48.1284764)",,,
909258517,,,Weidenbächlestraße,unclassified,50,False,False,43.686,"LINESTRING (8.3334673 48.1293138, 8.3336631 48.1296843)",,5,
909258517,,,Weidenbächlestraße,unclassified,50,False,True,47.346,"LINESTRING (8.3334673 48.1293138, 8.3332968 48.1289035)",,5,
27381428,,,Gerhart-Hauptmann-Straße,residential,30,False,False,76.38499999999999,"LINESTRING (8.3334673 48.1293138, 8.3338437 48.1290891, 8.3342028 48.1288342)",,,
909258526,2,,Hauptstraße,tertiary,50,False,True,8.437,"LINESTRING (8.33096 48.1249064, 8.3308745 48.1248564)",,,
910593142,,,Hauptstraße,tertiary,50,False,False,19.835,"LINESTRING (8.33096 48.1249064, 8.3310969 48.1250596)",,,
"[1196115757, 24381349]",,,Gerwigstraße,living_street,10,True,False,107.85900000000001,"LINESTRING (8.33096 48.1249064, 8.3311286 48.1249019, 8.3313613 48.1249081, 8.3316756 48.1249605, 8.3319785 48.1250299, 8.3320386 48.1250414, 8.3321498 48.1250646, 8.332256 48.1250865, 8.3323684 48.1251086)",,"['4', '3']",
"[43871825, 721298283, 43871823, 909258511]",,,Gerwigstraße,living_street,10,False,True,124.606,"LINESTRING (8.333975 48.1254318, 8.3336589 48.1253811, 8.333569 48.1253614, 8.3334228 48.12533, 8.3329682 48.1252325, 8.332835 48.1252039, 8.3327686 48.1251929, 8.3327464 48.1251881, 8.3327023 48.1251798, 8.332482 48.1251323, 8.3323684 48.1251086)",,4,
"[909258497, 43871826, 909258499]",,,Gewerbehallestraße,residential,30,True,False,141.99099999999999,"LINESTRING (8.333975 48.1254318, 8.3341865 48.1249367, 8.3342665 48.1247494, 8.3344996 48.1242038)",,4,
"[909258491, 909258483]",,,Gerwigstraße,residential,50,False,False,109.41499999999999,"LINESTRING (8.333975 48.1254318, 8.3343944 48.1255217, 8.334938 48.1256223, 8.3349823 48.1256301, 8.3353921 48.125702)",,,
"[909258505, 24381705]",,,Gewerbehallestraße,residential,50,False,True,97.17800000000001,"LINESTRING (8.333975 48.1254318, 8.3338611 48.1256602, 8.3337294 48.1259244, 8.3336111 48.1261579, 8.3335804 48.1262345, 8.3335691 48.1262625)",,4,
24381350,,,Gerwigstraße,residential,50,False,True,180.53699999999998,"LINESTRING (8.3377224 48.1261664, 8.3376641 48.1261547, 8.3373646 48.1260947, 8.3369547 48.1260117, 8.3365372 48.125918, 8.3360457 48.1258295, 8.3353921 48.125702)",,,
50417081,,L 175,Bahnhofstraße,secondary,50,False,False,141.396,"LINESTRING (8.3377224 48.1261664, 8.3378408 48.1259641, 8.3378681 48.1257436, 8.3378835 48.1256014, 8.3378949 48.1254962, 8.3379123 48.1254044, 8.3379234 48.1253765, 8.337953 48.1253023, 8.338053 48.12512, 8.3381963 48.1249526)",,5,
50417081,,L 175,Bahnhofstraße,secondary,50,False,True,88.57399999999998,"LINESTRING (8.3377224 48.1261664, 8.3376302 48.1262572, 8.3375648 48.1263134, 8.3373291 48.1264788, 8.3370971 48.1265942, 8.3368391 48.1266842)",,5,
27383878,,,Friedrichstraße,residential,30,False,True,119.39,"LINESTRING (8.3344996 48.1242038, 8.3347908 48.1242755, 8.3359445 48.1246727)",,,
"[909258509, 43871827, 909258501]",,,Friedrichstraße,"['residential', 'unclassified']",30,False,False,133.45,"LINESTRING (8.3344996 48.1242038, 8.3342227 48.1241286, 8.3337282 48.1240175, 8.3331647 48.1239642, 8.3327573 48.1239484)",,,
"[24381860, 44535789, 24342798]",2,,Industriestraße,tertiary,50,False,False,325.397,"LINESTRING (8.3358957 48.1217579, 8.3348387 48.1214777, 8.3344586 48.1213775, 8.3338747 48.1212183, 8.3336274 48.121182, 8.3334412 48.1211893, 8.3332731 48.121249, 8.3331201 48.1213515, 8.333057 48.1214594, 8.3330389 48.1215367, 8.3330438 48.121613, 8.3330927 48.1217134, 8.3331951 48.1218072, 8.3332818 48.1218478, 8.3334473 48.1218955, 8.3337775 48.1219399)",,6,
"[386138157, 386138158, 43659847]",,,Industriestraße,residential,,False,False,197.389,"LINESTRING (8.3358957 48.1217579, 8.3356614 48.1222298, 8.3355811 48.1224854, 8.33556 48.122553, 8.3355339 48.1226237, 8.3354273 48.1227762, 8.3353005 48.1228028, 8.3350664 48.1227904, 8.3350112 48.1227784, 8.3348928 48.1227526, 8.3345943 48.1226758, 8.3344396 48.122604)",,,yes
16192446,,,Spittelbergstraße,residential,30,True,False,234.34,"LINESTRING (8.3303801 48.1221911, 8.3301173 48.1221848, 8.3298606 48.1221457, 8.3296414 48.1221334, 8.3292216 48.1221216, 8.3283187 48.1221194, 8.3280779 48.1221413, 8.3278627 48.1221955, 8.3276971 48.1222787, 8.3275576 48.1223674, 8.3274554 48.1224935)",,,
"[913219713, 37600029, 913219711]","['4', '2', '3']",B 33,,primary,50,False,False,247.30700000000002,"LINESTRING (8.3303801 48.1221911, 8.3307113 48.1222903, 8.3309908 48.1223727, 8.331201 48.1224263, 8.3314154 48.1224742, 8.331535 48.1224971, 8.331729 48.1225298, 8.3319297 48.1225521, 8.3321532 48.1225648, 8.3323869 48.1225639, 8.3328265 48.1225587, 8.3333813 48.1225893, 8.3336065 48.1226197)",,,
25441826,1,,Ackerstraße,residential,,True,False,288.59000000000003,"LINESTRING (8.3368391 48.1266842, 8.3369596 48.1267894, 8.3370871 48.1268959, 8.3370777 48.1269425, 8.3368447 48.1271454, 8.3366541 48.1272822, 8.3365137 48.1273675, 8.3363295 48.1274942, 8.3359955 48.1277151, 8.3357739 48.1278369, 8.3355281 48.1279368, 8.3352524 48.1280216, 8.3350775 48.128064, 8.3348113 48.1281093, 8.3345586 48.1281305, 8.334444 48.1281496, 8.3343344 48.1281745)",,,
50417081,,L 175,Bahnhofstraße,secondary,50,False,False,88.574,"LINESTRING (8.3368391 48.1266842, 8.3370971 48.1265942, 8.3373291 48.1264788, 8.3375648 48.1263134, 8.3376302 48.1262572, 8.3377224 48.1261664)",,5,
50417081,,L 175,Bahnhofstraße,secondary,50,False,True,104.905,"LINESTRING (8.3368391 48.1266842, 8.336502 48.1267238, 8.3362856 48.1267317, 8.3359007 48.1267313, 8.3354529 48.1266371)",,5,
27383905,2,,Hauptstraße,tertiary,50,False,True,13.777,"LINESTRING (8.328631 48.1248917, 8.3284669 48.1249496)",,,
"[27383905, 909258526, 909258527]",2,,Hauptstraße,tertiary,50,False,False,173.823,"LINESTRING (8.328631 48.1248917, 8.32883 48.1248383, 8.3288515 48.1248326, 8.3288842 48.1248262, 8.3292737 48.1247499, 8.3295597 48.1247021, 8.3298138 48.1246607, 8.3299398 48.1246562, 8.3304479 48.1247608, 8.3306543 48.124807, 8.3308745 48.1248564)",,,
641200305,,,Spittelbergstraße,residential,30,False,True,64.53,"LINESTRING (8.328631 48.1248917, 8.3281173 48.1246, 8.3280987 48.1245842, 8.3279964 48.1244979)",,,
641200305,,,Spittelbergstraße,residential,30,False,False,24.729,"LINESTRING (8.3278705 48.124292, 8.3279964 48.1244979)",,,
224500919,,,Spittelbergstraße,residential,,False,False,112.3,"LINESTRING (8.3278705 48.124292, 8.3271924 48.124457, 8.3270744 48.1244391, 8.3269618 48.1244069, 8.3268813 48.1243496, 8.3266148 48.1241243)",,,
641200305,,,Spittelbergstraße,residential,30,False,True,96.65299999999999,"LINESTRING (8.3278705 48.124292, 8.3278097 48.1241173, 8.3277814 48.1240359, 8.3277705 48.1236124, 8.3276947 48.1234368)",,,
909258495,,,Mühlstraße,residential,30,False,True,62.903,"LINESTRING (8.3365273 48.124262, 8.3359445 48.1246727)",,,
26840324,,,Mühlstraße,residential,30,True,False,224.514,"LINESTRING (8.3365273 48.124262, 8.3365967 48.1241581, 8.3366225 48.1240253, 8.3365124 48.1238693, 8.3363689 48.1236899, 8.3359937 48.1234532, 8.3351244 48.1230342, 8.334813 48.1229076, 8.3347237 48.1228377)",,3,
26840325,,,Klosterbergstraße,residential,30,False,False,338.30699999999996,"LINESTRING (8.3365273 48.124262, 8.3358384 48.1239616, 8.335173 48.1237286, 8.3344285 48.1235609, 8.3338482 48.1234319, 8.3334994 48.1233825, 8.3329039 48.1233582, 8.3325106 48.1233525, 8.3322753 48.1233828)",,,
26840325,,,Klosterbergstraße,residential,30,False,True,338.307,"LINESTRING (8.3322753 48.1233828, 8.3325106 48.1233525, 8.3329039 48.1233582, 8.3334994 48.1233825, 8.3338482 48.1234319, 8.3344285 48.1235609, 8.335173 48.1237286, 8.3358384 48.1239616, 8.3365273 48.124262)",,,
"[31819129, 913219708]",3,B 33,,primary,50,False,True,49.754000000000005,"LINESTRING (8.3347237 48.1228377, 8.3344411 48.1227831, 8.3340812 48.1227102)",,,
"[913219710, 31819127]","['2', '3']",B 33,Bundesstraße,primary,50,False,False,272.05400000000003,"LINESTRING (8.3347237 48.1228377, 8.3349601 48.122883, 8.3350235 48.1228951, 8.3351107 48.1229139, 8.3354132 48.1229722, 8.3358368 48.1230606, 8.3363624 48.1231815, 8.3369159 48.1233826, 8.3371225 48.1234728, 8.3377055 48.1237598, 8.3379642 48.1238588, 8.3380054 48.1238745)",,,
26841080,,,Bühlstraße,residential,,False,False,3.668,"LINESTRING (8.3310291 48.1284764, 8.3310005 48.1285033)",,,
26841080,,,Bühlstraße,residential,,False,True,99.314,"LINESTRING (8.3310291 48.1284764, 8.3316682 48.1276917)",,,
"[26841081, 909258518]",,,Hebelstraße,residential,,False,True,136.51,"LINESTRING (8.3310291 48.1284764, 8.3314824 48.1285085, 8.3325076 48.1280928, 8.3326648 48.1280291)",,,
27383899,,,Kühlbrunnenweg,residential,,True,False,367.939,"LINESTRING (8.3310291 48.1284764, 8.3307457 48.1285389, 8.3304117 48.1286708, 8.3300622 48.128862, 8.3296713 48.1289872, 8.3294093 48.129049, 8.3291423 48.1290496, 8.3287069 48.1291438, 8.3283247 48.1293263, 8.3278729 48.129613, 8.3274004 48.1300009, 8.3271393 48.1300289, 8.3268714 48.1299841)",,,
26841080,,,Bühlstraße,residential,,False,False,99.314,"LINESTRING (8.3316682 48.1276917, 8.3310291 48.1284764)",,,
"[14393304, 909258520, 909258519]",2,L 175,Schramberger Straße,secondary,50,False,False,121.21300000000001,"LINESTRING (8.3316682 48.1276917, 8.3317268 48.1276619, 8.3319002 48.1275739, 8.3323164 48.1273494, 8.3325174 48.1271951, 8.3325829 48.1270174, 8.3325802 48.1269253, 8.3325719 48.1268668)",,,
14393304,2,L 175,Schramberger Straße,secondary,50,False,True,248.88400000000001,"LINESTRING (8.3316682 48.1276917, 8.3314747 48.1277889, 8.330937 48.1279713, 8.3305845 48.1280204, 8.3300456 48.1281123, 8.3295258 48.1283587, 8.3289731 48.1285558, 8.3288971 48.1285923, 8.3287102 48.1286862)",,,
27147157,,,Hans-Thoma-Straße,residential,,False,False,60.219,"LINESTRING (8.3372067 48.1245799, 8.3375739 48.1242667, 8.3377067 48.1241534)",,,
27147157,,,Hans-Thoma-Straße,residential,,False,True,70.987,"LINESTRING (8.3372067 48.1245799, 8.3369624 48.1248499, 8.3368126 48.125157)",,,
27608210,,,Hasemannstraße,residential,,False,True,84.652,"LINESTRING (8.3372067 48.1245799, 8.3378922 48.1248026, 8.3381963 48.1249526)",,,
26841080,,,Bühlstraße,residential,,False,True,225.638,"LINESTRING (8.3294499 48.1301821, 8.3305269 48.129325, 8.3307135 48.129161, 8.3308301 48.1290586, 8.3309028 48.1289402, 8.3310088 48.1287201, 8.3310005 48.1285033)",,,
909258517,,,Weidenbächlestraße,unclassified,50,False,False,47.346,"LINESTRING (8.3332968 48.1289035, 8.3334673 48.1293138)",,5,
909258517,,,Weidenbächlestraße,unclassified,50,False,True,107.952,"LINESTRING (8.3332968 48.1289035, 8.3326648 48.1280291)",,5,
27358456,,,Birkenweg,residential,,False,False,153.007,"LINESTRING (8.3332968 48.1289035, 8.3333946 48.1288789, 8.3335461 48.1288103, 8.3336192 48.1287533, 8.3336466 48.128702, 8.3336323 48.1286456, 8.3335521 48.1284686, 8.333496 48.1282913, 8.3334549 48.1280798, 8.3334157 48.1279174, 8.3333933 48.1277885, 8.3333765 48.1276653)",,,
27358456,,,Birkenweg,residential,,False,True,153.007,"LINESTRING (8.3333765 48.1276653, 8.3333933 48.1277885, 8.3334157 48.1279174, 8.3334549 48.1280798, 8.333496 48.1282913, 8.3335521 48.1284686, 8.3336323 48.1286456, 8.3336466 48.128702, 8.3336192 48.1287533, 8.3335461 48.1288103, 8.3333946 48.1288789, 8.3332968 48.1289035)",,,
909258517,,,Weidenbächlestraße,unclassified,50,False,True,68.453,"LINESTRING (8.3340241 48.1302508, 8.3339077 48.1300682, 8.3336631 48.1296843)",,5,
27381426,,,Wiesenstraße,residential,,False,True,73.17699999999999,"LINESTRING (8.3353373 48.1295135, 8.3351218 48.1293939, 8.3349544 48.1293022, 8.3347935 48.1292296, 8.3345589 48.1291103)",,,
1036912237,,,Wiesenstraße,residential,30,True,False,127.358,"LINESTRING (8.3353373 48.1295135, 8.3351892 48.129597, 8.3340241 48.1302508)",,4,
27358451,,,Goethestraße,residential,30,False,False,92.369,"LINESTRING (8.3345589 48.1291103, 8.3344198 48.1292208, 8.3341938 48.1293709, 8.3340263 48.1294827, 8.3338761 48.1295594, 8.3336631 48.1296843)",,4,
"[27358451, 27381428]",,,"['Goethestraße', 'Gerhart-Hauptmann-Straße']",residential,30,False,True,58.406000000000006,"LINESTRING (8.3345589 48.1291103, 8.3347025 48.128982, 8.3344827 48.1289182, 8.334332 48.1288789, 8.3342028 48.1288342)",,4,
27381426,,,Wiesenstraße,residential,,False,False,73.17699999999999,"LINESTRING (8.3345589 48.1291103, 8.3347935 48.1292296, 8.3349544 48.1293022, 8.3351218 48.1293939, 8.3353373 48.1295135)",,,
27358457,,,Gerhart-Hauptmann-Straße,residential,,False,False,81.034,"LINESTRING (8.3342028 48.1288342, 8.3342559 48.1286904, 8.3342279 48.1285951, 8.3341607 48.1284887, 8.3341271 48.1284047, 8.3341657 48.1282983, 8.334236 48.1282184, 8.3343344 48.1281745)",,,
"[27358451, 27381428]",,,"['Goethestraße', 'Gerhart-Hauptmann-Straße']",residential,30,False,False,58.406,"LINESTRING (8.3342028 48.1288342, 8.334332 48.1288789, 8.3344827 48.1289182, 8.3347025 48.128982, 8.3345589 48.1291103)",,4,
27381428,,,Gerhart-Hauptmann-Straße,residential,30,False,True,76.38499999999999,"LINESTRING (8.3342028 48.1288342, 8.3338437 48.1290891, 8.3334673 48.1293138)",,,
27358457,,,Gerhart-Hauptmann-Straße,residential,,False,True,81.034,"LINESTRING (8.3343344 48.1281745, 8.334236 48.1282184, 8.3341657 48.1282983, 8.3341271 48.1284047, 8.3341607 48.1284887, 8.3342279 48.1285951, 8.3342559 48.1286904, 8.3342028 48.1288342)",,,
27358458,,,Wiesenstraße,residential,30,True,False,23.781,"LINESTRING (8.3343344 48.1281745, 8.3343747 48.1282643, 8.3344267 48.1283793)",,4,
25441827,1,,Im Zubuß,residential,30,False,False,220.439,"LINESTRING (8.3344267 48.1283793, 8.3345317 48.1283791, 8.3346633 48.1283828, 8.335046 48.1284485, 8.3355814 48.1285491, 8.3358959 48.1286516, 8.3361221 48.128743, 8.3364096 48.1288823, 8.3368193 48.1291449, 8.3369761 48.12927)",,3,
"[27358458, 1036912237]",,,Wiesenstraße,residential,30,True,False,197.523,"LINESTRING (8.3344267 48.1283793, 8.3344897 48.1285127, 8.3345731 48.1285861, 8.3346495 48.1286467, 8.3347472 48.1286812, 8.3348483 48.1287077, 8.3349349 48.1287344, 8.3350664 48.1287689, 8.3352261 48.1288198, 8.3354294 48.1288769, 8.3356126 48.1289293, 8.3357592 48.1289749, 8.3358087 48.1290308, 8.3357883 48.1291138, 8.3357121 48.1292212, 8.3356496 48.1292869, 8.3355763 48.1293551, 8.3354981 48.1294028, 8.3354219 48.1294529, 8.3354039 48.1294664, 8.3353735 48.1294892, 8.3353373 48.1295135)",,4,
909258517,,,Weidenbächlestraße,unclassified,50,False,True,43.686,"LINESTRING (8.3336631 48.1296843, 8.3334673 48.1293138)",,5,
