osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,width,access
74169525,2,B 19,Wartburgallee,primary,50,False,False,192.42199999999997,"LINESTRING (10.3261481 50.9747751, 10.3260618 50.9747336, 10.3260231 50.9747189, 10.3258542 50.9746357, 10.3256742 50.974547, 10.3254899 50.97445, 10.3253351 50.9743108, 10.3252868 50.9742437, 10.3252608 50.9741505, 10.3252353 50.9739082, 10.3252115 50.9736898, 10.3251875 50.9735199, 10.3251378 50.9732891)",,,
"[294917040, 53021346]","['2', '3']",B 19,Wartburgallee,primary,50,False,False,165.42600000000002,"LINESTRING (10.3251378 50.9732891, 10.325114 50.9731839, 10.3251162 50.9731023, 10.3251255 50.9729772, 10.3251915 50.9726268, 10.3252157 50.9725035, 10.3252613 50.9722774, 10.3253359 50.9720674, 10.3253749 50.9719886, 10.3254051 50.9719259, 10.3254574 50.9718248)",,,
74169525,2,B 19,Wartburgallee,primary,50,False,True,192.42200000000003,"LINESTRING (10.3251378 50.9732891, 10.3251875 50.9735199, 10.3252115 50.9736898, 10.3252353 50.9739082, 10.3252608 50.9741505, 10.3252868 50.9742437, 10.3253351 50.9743108, 10.3254899 50.97445, 10.3256742 50.974547, 10.3258542 50.9746357, 10.3260231 50.9747189, 10.3260618 50.9747336, 10.3261481 50.9747751)",,,
"[295077889, 295077887]",,,Löberstraße,residential,,False,True,34.637,"LINESTRING (10.3251378 50.9732891, 10.3250867 50.9732999, 10.3250452 50.9733086, 10.3249405 50.9733319, 10.3248165 50.9733614, 10.3246774 50.9734022)",,,
8255071,,,Löberstraße,residential,30,False,False,107.443,"LINESTRING (10.3245118 50.974353, 10.3245661 50.9743012, 10.3245874 50.974237, 10.3246785 50.9738057, 10.3246774 50.9734022)",,,
24342497,,,Johannisstraße,residential,30,True,False,51.89,"LINESTRING (10.3245118 50.974353, 10.3244108 50.9742947, 10.3240026 50.9741259, 10.3239017 50.9740902)",,,
"[29907649, 36928511]",,,"['Johannisstraße', 'Karlsplatz']",residential,30,False,True,84.64100000000002,"LINESTRING (10.3245118 50.974353, 10.3245932 50.9744932, 10.3246769 50.9746246, 10.324703 50.9746695, 10.3247731 50.9747903, 10.324892 50.9749522, 10.3249294 50.9749923, 10.3249901 50.9750498)",,,
25783951,,,Alexanderstraße,residential,30,True,False,140.441,"LINESTRING (10.3230051 50.976021, 10.3231416 50.9760177, 10.323649 50.9759971, 10.3236619 50.9759961, 10.3238104 50.9759857, 10.3240717 50.9759694, 10.3244458 50.9759287, 10.3248938 50.9758753, 10.3249932 50.975867)",,,
37119096,,,Querstraße,residential,30,False,True,55.532,"LINESTRING (10.3230051 50.976021, 10.3228155 50.9764107, 10.3227722 50.9764984)",,,
188282417,,,Theaterplatz,residential,30,False,False,8.557,"LINESTRING (10.3226154 50.9775582, 10.3226007 50.9774818)",,,
128976444,,,Theaterplatz,living_street,,False,True,128.93200000000002,"LINESTRING (10.3226154 50.9775582, 10.3219617 50.9775428, 10.3220008 50.9771291, 10.3225281 50.9771574)",,,
"[35282769, 188282417]",,,Theaterplatz,residential,30,False,True,55.245999999999995,"LINESTRING (10.3226154 50.9775582, 10.3226279 50.9776231, 10.3226162 50.9780545)",,,
18954851,,,Karl-Marx-Straße,residential,30,False,True,95.611,"LINESTRING (10.3148392 50.9786012, 10.3147573 50.9785986, 10.3138131 50.9785379, 10.3134802 50.9785169)",,,
360581020,2,,Hospitalstraße,tertiary,30,False,False,114.55699999999999,"LINESTRING (10.3148392 50.9786012, 10.31499 50.9778, 10.3150384 50.9776612, 10.3150733 50.9775829)",,,
360581025,,,Karl-Marx-Straße,residential,30,False,False,151.111,"LINESTRING (10.3148392 50.9786012, 10.3149057 50.9786034, 10.3165864 50.9786951, 10.3168462 50.9787054, 10.3169895 50.9787173)",,,
189233913,,,Hinter der Mauer,residential,30,False,True,32.085,"LINESTRING (10.315354 50.9766027, 10.3155055 50.97662, 10.3155546 50.9766257, 10.3157999 50.9766681)",,,
371575635,2,,Hospitalstraße,tertiary,30,False,False,56.613,"LINESTRING (10.315354 50.9766027, 10.315321 50.9764627, 10.3152932 50.9763431, 10.315279 50.9762842, 10.3152198 50.9761008)",,,
905043070,3,,Hospitalstraße,tertiary,30,False,True,22.272,"LINESTRING (10.315354 50.9766027, 10.3153695 50.9767, 10.3153857 50.976802)",,,
