osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,lanes
"[54052937, 35634351]",S 306,Badstraße,tertiary,30,False,False,139.579,"LINESTRING (12.239081 50.2826993, 12.2390761 50.2827065, 12.238821 50.2830727, 12.2387869 50.2831271, 12.2387146 50.2832231, 12.2384453 50.2835809, 12.2384082 50.2836372, 12.2383048 50.2838505)",,
"[1031727321, 54052948]",,Badstraße,tertiary,20,False,True,57.031,"LINESTRING (12.239081 50.2826993, 12.239138 50.2826296, 12.2391888 50.2825693, 12.2393532 50.282286, 12.2393809 50.2822249)",,
948264888,S 306,Parkstraße,tertiary,50,False,False,187.79899999999998,"LINESTRING (12.239081 50.2826993, 12.2389459 50.2826677, 12.238852 50.2826548, 12.2387017 50.2826594, 12.2385357 50.2826756, 12.2383409 50.2826945, 12.2381417 50.2827139, 12.2378805 50.2827393, 12.2376573 50.2827591, 12.2374689 50.2827748, 12.2373827 50.2827826, 12.2370737 50.2828104, 12.2370077 50.2828163, 12.2365964 50.2828557, 12.2364729 50.2828682)",,
23169977,S 306,Parkstraße,tertiary,50,False,True,307.892,"LINESTRING (12.2312134 50.2838923, 12.2312535 50.2838659, 12.2315561 50.2836017, 12.2319649 50.2833479, 12.2320867 50.2833013, 12.2321623 50.2832717, 12.2322973 50.2832385, 12.2324509 50.2832182, 12.2332127 50.2831496, 12.2333037 50.283143, 12.234415 50.283047, 12.234514 50.2830378, 12.2346637 50.2830229, 12.2349038 50.2829989, 12.2350867 50.2829842)",,
949041307,S 306,Parkstraße,tertiary,50,False,False,43.594,"LINESTRING (12.2312134 50.2838923, 12.2310701 50.2839044, 12.2309288 50.2839008, 12.2307216 50.2838849, 12.2306028 50.2838881)",,
"[35634344, 35634299]",,"['Lindenstraße', 'Roßbacher Straße']",residential,30,False,"[False, True]",245.617,"LINESTRING (12.2306028 50.2838881, 12.2309758 50.2829807, 12.2310397 50.2828253, 12.2310677 50.2827727, 12.2311181 50.2827057, 12.2311904 50.2826478, 12.2315032 50.2824544, 12.2315774 50.2824154, 12.2316528 50.2823844, 12.2317896 50.2823511, 12.2320641 50.2823246, 12.2324323 50.2822869)",,
949041307,S 306,Parkstraße,tertiary,50,False,True,43.593999999999994,"LINESTRING (12.2306028 50.2838881, 12.2307216 50.2838849, 12.2309288 50.2839008, 12.2310701 50.2839044, 12.2312134 50.2838923)",,
769009803,,Badstraße,tertiary,20,False,False,13.85,"LINESTRING (12.2380776 50.2795236, 12.2380833 50.2796481)",,
"[50584683, 50584684, 23169981, 951563919]",,Dr.-Richard-Schmincke-Straße,tertiary,30,False,False,89.141,"LINESTRING (12.2380776 50.2795236, 12.238031 50.2792908, 12.2380007 50.2791266, 12.2379705 50.2789547, 12.2379605 50.2787898, 12.2379754 50.2787269)",yes,
948439739,,Johann-Christoph-Hilf-Straße,residential,30,False,True,9.136,"LINESTRING (12.2380776 50.2795236, 12.2380602 50.2795548, 12.2380207 50.2795741, 12.2379939 50.2795763)",,
23169996,,Prof.-Paul-Köhler-Straße,residential,30,False,False,125.047,"LINESTRING (12.2383048 50.2838505, 12.2381509 50.2838288, 12.2380282 50.2838285, 12.2378944 50.283832, 12.2378464 50.283838, 12.2377272 50.2838506, 12.2376789 50.2838557, 12.2372812 50.2838695, 12.2365535 50.2838947)",,
"[54052937, 35634351]",S 306,Badstraße,tertiary,30,False,True,139.579,"LINESTRING (12.2383048 50.2838505, 12.2384082 50.2836372, 12.2384453 50.2835809, 12.2387146 50.2832231, 12.2387869 50.2831271, 12.238821 50.2830727, 12.2390761 50.2827065, 12.239081 50.2826993)",,
23169991,,Prof.-Herbert-Jordan-Straße,residential,30,False,False,139.02,"LINESTRING (12.2324323 50.2822869, 12.2326428 50.2822173, 12.2328027 50.282142, 12.2329111 50.2820814, 12.2330785 50.2819619, 12.2332996 50.2817108, 12.2333774 50.2814418, 12.2333548 50.2812847)",,
"[35634344, 35634299]",,"['Lindenstraße', 'Roßbacher Straße']",residential,30,False,"[False, True]",245.617,"LINESTRING (12.2324323 50.2822869, 12.2320641 50.2823246, 12.2317896 50.2823511, 12.2316528 50.2823844, 12.2315774 50.2824154, 12.2315032 50.2824544, 12.2311904 50.2826478, 12.2311181 50.2827057, 12.2310677 50.2827727, 12.2310397 50.2828253, 12.2309758 50.2829807, 12.2306028 50.2838881)",,
23169989,,Gutenbergstraße,residential,30,True,False,124.75200000000001,"LINESTRING (12.2344825 50.2821007, 12.2346646 50.2829311, 12.2349558 50.2829345, 12.2350867 50.2829842)",,
949041305,,Lindenstraße,residential,30,True,False,147.232,"LINESTRING (12.2344825 50.2821007, 12.2340652 50.2821573, 12.2337922 50.282181, 12.2335829 50.2821992, 12.2324323 50.2822869)",,
