osmid,oneway,name,highway,reversed,length,lanes,geometry,maxspeed,ref,tunnel,junction
1133273393,True,Barther Straße,residential,False,11.722,,"LINESTRING (13.0772378 54.3092726, 13.077286 54.309171)",,,,
46337338,True,Tribseer Damm,secondary,False,111.164,1,"LINESTRING (13.0772378 54.3092726, 13.0771356 54.3092519, 13.0770646 54.3092334, 13.0767696 54.3091285, 13.0764982 54.309033, 13.0764406 54.3090127, 13.0762639 54.3089506, 13.0757642 54.3087658)",,,,
4873298,True,Barther Straße,residential,False,29.121000000000002,,"LINESTRING (13.0770602 54.3095124, 13.0772036 54.3093395, 13.0772378 54.3092726)",,,,
1252994573,False,Barther Straße,residential,False,51.92599999999999,,"LINESTRING (13.0770602 54.3095124, 13.0768198 54.3096615, 13.0766964 54.3097074, 13.0764848 54.3097463, 13.0764072 54.3097606)",,,,
1067183833,False,Bahnhofstraße,residential,True,11.617,,"LINESTRING (13.0798674 54.3090604, 13.0798776 54.3091647)",,,,
1010033678,True,Tribseer Damm,secondary,False,86.565,2,"LINESTRING (13.0798674 54.3090604, 13.0799898 54.3090571, 13.0801456 54.3090599, 13.080498 54.3090836, 13.0811859 54.309163)",,,,
31338439,True,Jungfernstieg,residential,False,11.973,,"LINESTRING (13.0777058 54.3093228, 13.0777189 54.3092154)",,,,
46337340,True,Tribseer Damm,secondary,False,30.903,2,"LINESTRING (13.0777058 54.3093228, 13.0775151 54.3093073, 13.0773867 54.3092946, 13.0772378 54.3092726)",,,,
"[30277720, 25681921, 1081720451, 30277718]",False,Jungfernstieg,residential,True,395.67500000000007,,"LINESTRING (13.0777058 54.3093228, 13.0777107 54.3094254, 13.0777479 54.309617, 13.0777828 54.3097966, 13.07779 54.3098334, 13.0779432 54.310471, 13.0781551 54.3113529, 13.0782232 54.3116007, 13.0782914 54.3118489, 13.0784004 54.3122453, 13.0785136 54.3126571, 13.0785497 54.3128108, 13.0785595 54.3128451)",30,,,
"[31066110, 1117753703]",True,Barther Straße,residential,False,47.706999999999994,,"LINESTRING (13.0777058 54.3093228, 13.0775312 54.3093487, 13.0773697 54.3093779, 13.0773332 54.3093907, 13.0771825 54.3094571, 13.0770602 54.3095124)",,,,
"[30277720, 25681921, 1081720451, 30277718]",False,Jungfernstieg,residential,False,395.67499999999995,,"LINESTRING (13.0785595 54.3128451, 13.0785497 54.3128108, 13.0785136 54.3126571, 13.0784004 54.3122453, 13.0782914 54.3118489, 13.0782232 54.3116007, 13.0781551 54.3113529, 13.0779432 54.310471, 13.07779 54.3098334, 13.0777828 54.3097966, 13.0777479 54.309617, 13.0777107 54.3094254, 13.0777058 54.3093228)",30,,,
25681922,True,Wolfgang-Heinze-Straße,residential,False,81.322,,"LINESTRING (13.0785595 54.3128451, 13.0784263 54.3128311, 13.0783271 54.312801, 13.0777868 54.3123056)",,,,
27316306,True,Friedrich-Engels-Straße,secondary,False,56.309,,"LINESTRING (13.0785595 54.3128451, 13.0786215 54.3128945, 13.0786758 54.3129692, 13.0788082 54.3130813, 13.0788567 54.3131105, 13.0789289 54.3131542, 13.0790784 54.3132459)",30,L 213,,
1122592498,False,Karl-Marx-Straße,secondary,True,36.877,,"LINESTRING (13.0896345 54.3065608, 13.0894541 54.3068753)",50,,,
28491591,False,Heilgeiststraße,residential,True,79.444,,"LINESTRING (13.0880913 54.3136443, 13.0868926 54.3137909)",30,,,
25450529,False,Heilgeiststraße,residential,False,110.551,,"LINESTRING (13.0880913 54.3136443, 13.0882996 54.3136515, 13.0887418 54.3137, 13.0893458 54.3138135, 13.0897375 54.3138864)",30,,,
173855735,False,Mönchstraße,living_street,False,67.358,,"LINESTRING (13.0880913 54.3136443, 13.0880916 54.3133588, 13.088127 54.3130392)",,,,
173855735,False,Mönchstraße,living_street,False,21.846,,"LINESTRING (13.088127 54.3130392, 13.088162 54.3128438)",,,,
173855735,False,Mönchstraße,living_street,True,67.358,,"LINESTRING (13.088127 54.3130392, 13.0880916 54.3133588, 13.0880913 54.3136443)",,,,
25552086,True,Bielkenhagen,living_street,False,64.06,,"LINESTRING (13.0871467 54.3130055, 13.0872193 54.3129919, 13.088127 54.3130392)",,,,
631547243,False,Bielkenhagen,living_street,False,20.148,,"LINESTRING (13.0871467 54.3130055, 13.0870326 54.3129934, 13.0868411 54.3129731)",,,,
"[28329280, 700494262, 700494263]",False,Neuer Markt,residential,False,60.9,,"LINESTRING (13.0882586 54.3114197, 13.0884134 54.3112825, 13.0885249 54.3111711, 13.0886341 54.3110589, 13.0887237 54.3109449)",,,,
25552074,False,Poststraße,residential,True,98.124,,"LINESTRING (13.0873536 54.3111094, 13.0870503 54.3113192, 13.086762 54.3115296, 13.0863454 54.3117654)",,,,
28428538,True,Neuer Markt,residential,False,20.315,,"LINESTRING (13.0871019 54.3110007, 13.0873536 54.3111094)",,,,
"[28329269, 25552071]",False,Neuer Markt,residential,"[False, True]",145.42700000000002,,"LINESTRING (13.0871019 54.3110007, 13.0875977 54.310547, 13.0878222 54.3106476, 13.0880278 54.3107244, 13.0882599 54.310801, 13.0885038 54.3108705, 13.0887237 54.3109449)",,,,
25552076,False,Henning-Mörder-Straße,residential,True,88.759,,"LINESTRING (13.0866069 54.3107515, 13.0856419 54.3113174)",,,,
1206337573,True,Tribseer Straße,residential,False,42.414,,"LINESTRING (13.0866069 54.3107515, 13.0871019 54.3110007)",30,,,
26726996,True,Tribseer Straße,residential,False,46.281,,"LINESTRING (13.0844843 54.3094669, 13.0844177 54.3094417, 13.0842817 54.3094124, 13.0841589 54.3093881, 13.0840134 54.3093542, 13.0838526 54.3092822)",30,,,
28310275,True,Tribseer Straße,residential,False,94.517,,"LINESTRING (13.0844843 54.3094669, 13.0846577 54.30958, 13.0847235 54.309616, 13.0854665 54.3100945)",30,,,
30191093,False,Böttcherstraße,living_street,True,90.969,,"LINESTRING (13.088162 54.3128438, 13.0895537 54.3129447)",30,,,
173855735,False,Mönchstraße,living_street,True,21.846,,"LINESTRING (13.088162 54.3128438, 13.088127 54.3130392)",,,,
"[30190089, 25552073]",True,"['Mönchstraße', 'Katharinenberg']","['living_street', 'residential']",False,232.03,,"LINESTRING (13.088162 54.3128438, 13.0882266 54.3120003, 13.0880204 54.3119891, 13.0877209 54.3120042, 13.0870731 54.3121039, 13.0869549 54.3120924, 13.0865301 54.3118954, 13.0863454 54.3117654)",30,,,
28491591,False,Heilgeiststraße,residential,False,79.444,,"LINESTRING (13.0868926 54.3137909, 13.0880913 54.3136443)",30,,,
25552086,True,Bielkenhagen,living_street,False,88.894,,"LINESTRING (13.0868926 54.3137909, 13.0869064 54.31376, 13.0869211 54.3137271, 13.0871467 54.3130055)",,,,
"[26814112, 30191381, 30191382]",True,"['Am Kütertor', 'Heilgeiststraße']",residential,False,80.873,,"LINESTRING (13.0868926 54.3137909, 13.0867393 54.3138123, 13.086491 54.3138163, 13.0863244 54.3138151, 13.0857538 54.3137741, 13.0856547 54.3137772)",30,,building_passage,
28340188,True,Frankenstraße,residential,False,62.193,,"LINESTRING (13.0896168 54.311148, 13.0888742 54.3109836, 13.0887237 54.3109449)",30,,,
"[28329269, 25552071]",False,Neuer Markt,residential,"[False, True]",145.427,,"LINESTRING (13.0887237 54.3109449, 13.0885038 54.3108705, 13.0882599 54.310801, 13.0880278 54.3107244, 13.0878222 54.3106476, 13.0875977 54.310547, 13.0871019 54.3110007)",,,,
383607890,False,Neuer Markt,residential,True,83.947,,"LINESTRING (13.0887237 54.3109449, 13.0887468 54.3108662, 13.088782 54.3106146, 13.0888325 54.310411, 13.0889161 54.3101996)",30,,,
"[28329280, 700494262, 700494263]",False,Neuer Markt,residential,True,60.900000000000006,,"LINESTRING (13.0887237 54.3109449, 13.0886341 54.3110589, 13.0885249 54.3111711, 13.0884134 54.3112825, 13.0882586 54.3114197)",,,,
26982746,True,Bleistraße,residential,False,42.427,,"LINESTRING (13.0867092 54.3099504, 13.0862677 54.3096689)",,,,
25552066,False,Marienchorstraße,residential,False,37.366,,"LINESTRING (13.0889161 54.3101996, 13.0889361 54.310124, 13.0889112 54.3099926, 13.0888416 54.3098719)",30,,,
383607890,False,Neuer Markt,residential,False,83.94699999999999,,"LINESTRING (13.0889161 54.3101996, 13.0888325 54.310411, 13.088782 54.3106146, 13.0887468 54.3108662, 13.0887237 54.3109449)",30,,,
"[25552066, 479762554]",False,Marienchorstraße,residential,False,63.260999999999996,,"LINESTRING (13.0888416 54.3098719, 13.0887709 54.3096864, 13.0887566 54.309526, 13.0887743 54.3093712, 13.0887928 54.309309)",30,,,
25552066,False,Marienchorstraße,residential,True,37.366,,"LINESTRING (13.0888416 54.3098719, 13.0889112 54.3099926, 13.0889361 54.310124, 13.0889161 54.3101996)",30,,,
25552067,False,Marienstraße,residential,False,101.48700000000001,,"LINESTRING (13.0888416 54.3098719, 13.0886878 54.3098648, 13.0885086 54.3098228, 13.0880356 54.3097096, 13.0876281 54.3095606, 13.0874564 54.3094759)",30,,,
26982760,False,Marienstraße,residential,False,40.098,,"LINESTRING (13.0874564 54.3094759, 13.0869648 54.3092573)",30,,,
25552067,False,Marienstraße,residential,True,101.487,,"LINESTRING (13.0874564 54.3094759, 13.0876281 54.3095606, 13.0880356 54.3097096, 13.0885086 54.3098228, 13.0886878 54.3098648, 13.0888416 54.3098719)",30,,,
"[25552068, 1218557455]",False,Bleistraße,residential,True,60.60600000000001,,"LINESTRING (13.0874564 54.3094759, 13.0871514 54.3096696, 13.0868658 54.309851, 13.0868244 54.3098773)",30,,,
25552076,False,Henning-Mörder-Straße,residential,False,88.759,,"LINESTRING (13.0856419 54.3113174, 13.0866069 54.3107515)",,,,
"[25552073, 596752450]",True,Katharinenberg,residential,False,229.18200000000002,,"LINESTRING (13.0856419 54.3113174, 13.0852998 54.3110337, 13.0852135 54.3109587, 13.0848861 54.3106745, 13.084683 54.3104631, 13.0846266 54.3103824, 13.0845772 54.3102885, 13.0845426 54.3102087, 13.0844853 54.3100763, 13.084389 54.3098424, 13.0843496 54.3097394, 13.0843467 54.3096723, 13.0843686 54.3096219, 13.0844189 54.3095365, 13.0844843 54.3094669)",30,,,
25552073,True,Katharinenberg,residential,False,67.577,,"LINESTRING (13.0863454 54.3117654, 13.0858633 54.3114486, 13.0856419 54.3113174)",30,,,
25552074,False,Poststraße,residential,False,98.12400000000001,,"LINESTRING (13.0863454 54.3117654, 13.086762 54.3115296, 13.0870503 54.3113192, 13.0873536 54.3111094)",,,,
1252994573,False,Barther Straße,residential,True,51.926,,"LINESTRING (13.0764072 54.3097606, 13.0764848 54.3097463, 13.0766964 54.3097074, 13.0768198 54.3096615, 13.0770602 54.3095124)",,,,
"[30277712, 587898625, 1253017723]",True,"['Friedrich-Engels-Straße', 'Jungfernstieg']",secondary,False,87.99099999999999,,"LINESTRING (13.0790784 54.3132459, 13.0792821 54.3133711, 13.0794684 54.3134952, 13.0795827 54.3135743, 13.0796726 54.3136365, 13.0798081 54.3137963, 13.0798665 54.3138803)",30,L 213,,
30277710,True,Jungfernstieg,secondary,False,56.958999999999996,,"LINESTRING (13.0786971 54.3133488, 13.0786483 54.3132148, 13.078608 54.313087, 13.0785611 54.3129375, 13.0785491 54.3128847, 13.0785595 54.3128451)",,L 213,,
"[587898624, 383610011]",True,Jungfernstieg,secondary,False,34.653,,"LINESTRING (13.0786971 54.3133488, 13.0787178 54.3132741, 13.0787475 54.3132462, 13.0787874 54.3132306, 13.0788409 54.3132223, 13.0789407 54.3132196, 13.0790784 54.3132459)",,L 213,,
26982760,False,Marienstraße,residential,True,115.324,,"LINESTRING (13.0853359 54.3091018, 13.0856307 54.3090348, 13.0857814 54.3090057, 13.0859383 54.3089941, 13.0860399 54.3089949, 13.0864176 54.3090621, 13.086681 54.3091261, 13.0867975 54.3091729, 13.0869648 54.3092573)",30,,,
383608266,True,Bleistraße,residential,False,71.912,,"LINESTRING (13.0853359 54.3091018, 13.084949 54.3091786, 13.084831 54.3092365, 13.084681 54.3093689, 13.0846169 54.3094297, 13.0845619 54.3094565, 13.0844843 54.3094669)",30,,,
26982760,False,Marienstraße,residential,True,40.098,,"LINESTRING (13.0869648 54.3092573, 13.0874564 54.3094759)",30,,,
26994623,False,Kiebenhieberstraße,residential,False,64.341,,"LINESTRING (13.0869648 54.3092573, 13.0862677 54.3096689)",30,,,
