osmid,name,highway,oneway,reversed,length,maxspeed,geometry,lanes,ref,bridge,junction
"[252356389, 955880271]",Freudenstädter Straße,living_street,False,True,113.55100000000003,,"LINESTRING (8.371677 48.5066109, 8.3717084 48.5065691, 8.3718088 48.5064583, 8.3718338 48.5064275, 8.3719144 48.5063322, 8.3719641 48.5062606, 8.3719578 48.5061608, 8.3719285 48.5060347, 8.3718911 48.5059912, 8.3718118 48.5059584, 8.3717147 48.5059957, 8.371625 48.5060379, 8.3715464 48.5060395, 8.3714311 48.506006)",,,,
"[29399784, 8156484, 415543221]",Freudenstädter Straße,primary,False,False,49.384,30,"LINESTRING (8.3703181 48.5101617, 8.3703394 48.5100321, 8.370417 48.5097989, 8.3704427 48.5097259)",2,B 462,yes,
23063517,,primary,True,False,19.490000000000002,30,"LINESTRING (8.3703181 48.5101617, 8.3703617 48.5101662, 8.3704005 48.5101801, 8.37043 48.5102017, 8.370447 48.5102287, 8.3704493 48.5102579, 8.3704368 48.5102859)",,B 462,,roundabout
23063517,,primary,True,False,16.718,30,"LINESTRING (8.3701926 48.5102647, 8.3701902 48.510252, 8.3701949 48.5102247, 8.3702123 48.5101997, 8.3702407 48.5101796, 8.3702772 48.5101665, 8.3703181 48.5101617)",,B 462,,roundabout
23063517,,primary,True,False,23.75,30,"LINESTRING (8.3704368 48.5102859, 8.370415 48.5103068, 8.3703849 48.5103225, 8.3703493 48.5103318, 8.3703148 48.5103339, 8.3702808 48.51033, 8.3702495 48.5103202, 8.3702232 48.5103053, 8.3702038 48.5102864, 8.3701926 48.5102647)",,B 462,,roundabout
923862426,Murgtalstraße,primary,False,True,123.904,30,"LINESTRING (8.3704368 48.5102859, 8.3704973 48.5103148, 8.370576 48.5103491, 8.3707671 48.5104132, 8.3720246 48.510629)",2,B 462,,
439357479,Freudenstädter Straße,primary,False,False,20.053,30,"LINESTRING (8.3713579 48.5061797, 8.3714311 48.506006)",2,B 462,,
"[937294241, 937294242, 511412234, 415543214, 89561331, 415543223, 89561567]",Freudenstädter Straße,primary,False,True,201.00199999999998,30,"LINESTRING (8.3713579 48.5061797, 8.3713438 48.5062145, 8.3713374 48.506233, 8.3712282 48.5065242, 8.3711784 48.5066626, 8.3711382 48.5067745, 8.3710727 48.5069939, 8.3710624 48.5070362, 8.3709875 48.507339, 8.3709356 48.5075459, 8.3709107 48.5076574, 8.3708847 48.507782, 8.3708459 48.5079538)","['2', '3']",B 462,yes,
128107049,Altmühleweg,residential,False,True,171.152,,"LINESTRING (8.3713579 48.5061797, 8.3712033 48.5061193, 8.3711291 48.5060704, 8.3708682 48.5058139, 8.3706898 48.5055724, 8.3704474 48.5054578, 8.3703769 48.5054244, 8.3701494 48.5052949, 8.3699955 48.5051986, 8.3697499 48.5051238)",,,,
"[89561441, 33649114, 89561539]",Forbachstraße,residential,True,False,45.81099999999999,20,"LINESTRING (8.3708252 48.5063899, 8.3710187 48.5063031, 8.3712184 48.5062193, 8.3713579 48.5061797)",,,yes,
957086414,Forbachstraße,residential,False,False,99.07900000000001,20,"LINESTRING (8.3708252 48.5063899, 8.3707769 48.5064249, 8.3707296 48.5064735, 8.37067 48.5065618, 8.3704895 48.5069014, 8.3703257 48.507212)",,,,
"[23118793, 1103888564]",Sankenbachstraße,residential,False,False,293.23499999999996,"['20', '30']","LINESTRING (8.3708252 48.5063899, 8.3706483 48.5062574, 8.3705733 48.5061949, 8.370398 48.5060245, 8.370334 48.5059702, 8.3702464 48.5059092, 8.3701425 48.5058611, 8.3698087 48.505688, 8.3696532 48.5055703, 8.3695464 48.5054623, 8.3693995 48.5052909, 8.3693626 48.5052351, 8.3693037 48.5050914, 8.3692799 48.5049951, 8.3692779 48.5049537, 8.3692833 48.5049161, 8.3693431 48.5047319, 8.3694145 48.5045514, 8.3694742 48.5044004, 8.3695779 48.5041539)",,,,
"[957086425, 169834164]",Forbachstraße,residential,False,False,96.238,20,"LINESTRING (8.3703257 48.507212, 8.3703492 48.5072297, 8.3703653 48.5072517, 8.3704197 48.5074111, 8.3704662 48.5075864, 8.3704959 48.5076601, 8.3705565 48.5077787, 8.3706007 48.5078427, 8.370644 48.5078772, 8.370696 48.5079188, 8.3708459 48.5079538)",,,,
957086414,Forbachstraße,residential,False,True,99.07900000000001,20,"LINESTRING (8.3703257 48.507212, 8.3704895 48.5069014, 8.37067 48.5065618, 8.3707296 48.5064735, 8.3707769 48.5064249, 8.3708252 48.5063899)",,,,
957086415,Bildstöckleweg,residential,False,False,102.177,30,"LINESTRING (8.3703257 48.507212, 8.3702838 48.5072007, 8.370226 48.5071974, 8.3700215 48.5071975, 8.3699059 48.5072084, 8.3697775 48.5072303, 8.3693427 48.5073744, 8.3690394 48.5074815)",,,,
"[937294241, 937294242, 511412234, 415543214, 89561331, 415543223, 89561567]",Freudenstädter Straße,primary,False,False,201.002,30,"LINESTRING (8.3708459 48.5079538, 8.3708847 48.507782, 8.3709107 48.5076574, 8.3709356 48.5075459, 8.3709875 48.507339, 8.3710624 48.5070362, 8.3710727 48.5069939, 8.3711382 48.5067745, 8.3711784 48.5066626, 8.3712282 48.5065242, 8.3713374 48.506233, 8.3713438 48.5062145, 8.3713579 48.5061797)","['2', '3']",B 462,yes,
"[937294240, 937294243, 1051099184, 415543218, 415543222]",Freudenstädter Straße,primary,False,True,112.525,30,"LINESTRING (8.3708459 48.5079538, 8.3708257 48.5080526, 8.3708143 48.5081123, 8.3708093 48.5081386, 8.3707832 48.5082755, 8.3707677 48.5083608, 8.3707608 48.5083973, 8.3707332 48.50855, 8.3706877 48.5087994, 8.370679 48.5088376, 8.3706528 48.5089576)","['2', '3']",B 462,,
"[957086425, 169834164]",Forbachstraße,residential,False,True,96.23799999999999,20,"LINESTRING (8.3708459 48.5079538, 8.370696 48.5079188, 8.370644 48.5078772, 8.3706007 48.5078427, 8.3705565 48.5077787, 8.3704959 48.5076601, 8.3704662 48.5075864, 8.3704197 48.5074111, 8.3703653 48.5072517, 8.3703492 48.5072297, 8.3703257 48.507212)",,,,
923862426,Murgtalstraße,primary,False,False,123.904,30,"LINESTRING (8.3720246 48.510629, 8.3707671 48.5104132, 8.370576 48.5103491, 8.3704973 48.5103148, 8.3704368 48.5102859)",2,B 462,,
4281388,Lochweg,residential,False,True,94.92099999999999,,"LINESTRING (8.3756427 48.5090299, 8.3755945 48.5090661, 8.375549 48.5091302, 8.3754833 48.5091932, 8.3749995 48.5094033, 8.3747599 48.5095186, 8.3746534 48.5095531)",,,,
128107068,Pappelweg,residential,False,True,138.27700000000002,30,"LINESTRING (8.3756427 48.5090299, 8.375544 48.5089466, 8.3750005 48.5086023, 8.3748538 48.5084722, 8.3747462 48.5083471, 8.3746175 48.5080251)",,,,
1077140903,Lochweg,residential,False,False,26.609,30,"LINESTRING (8.3756427 48.5090299, 8.3756979 48.5090013, 8.3759111 48.5089799, 8.375982 48.5089627)",,,,
25075666,Lochweg,residential,False,True,15.155,30,"LINESTRING (8.3761924 48.5076724, 8.3763175 48.5077806)",,,,
25627812,Uhlandweg,residential,False,False,15.23,30,"LINESTRING (8.3761924 48.5076724, 8.3763701 48.5077424)",,,,
26956965,Uhlandweg,residential,False,False,155.56400000000002,30,"LINESTRING (8.3761924 48.5076724, 8.376157 48.5076487, 8.3752347 48.507076, 8.3748102 48.5068127, 8.3747218 48.5067411, 8.3747163 48.5066908)",,,,
25075665,Uhlandweg,residential,False,False,407.86100000000005,30,"LINESTRING (8.3747163 48.5066908, 8.3747982 48.506633, 8.3748759 48.5066097, 8.3750775 48.5065582, 8.375228 48.506517, 8.3754292 48.5064192, 8.3757951 48.5062353, 8.3759418 48.5061677, 8.3761154 48.5060966, 8.3763407 48.5060195, 8.3767171 48.5059105, 8.3771955 48.5057832, 8.3773111 48.5057458, 8.377363 48.5057182, 8.3774671 48.5056294, 8.3775192 48.5055569, 8.377619 48.5054131, 8.3776578 48.505349, 8.3776801 48.5052886, 8.3776776 48.5052205, 8.3776664 48.505174, 8.3776345 48.5051251, 8.3775976 48.5050807, 8.3775399 48.5050336, 8.3774125 48.5049581, 8.3773099 48.5048905, 8.3772214 48.5048195, 8.3771409 48.5047519, 8.3771 48.5047112, 8.3770229 48.5046346, 8.3769183 48.5045529, 8.3768727 48.5045138, 8.3768321 48.504495, 8.3767842 48.5044729, 8.3766769 48.504444, 8.3766197 48.5044088)",,,,
"[26956972, 26956965]",Uhlandweg,residential,False,False,205.285,30,"LINESTRING (8.3747163 48.5066908, 8.3742753 48.5065244, 8.3742069 48.5065039, 8.3730234 48.5062381, 8.3722377 48.5059856, 8.3721579 48.5059763)",,,,
26956965,Uhlandweg,residential,False,True,155.564,30,"LINESTRING (8.3747163 48.5066908, 8.3747218 48.5067411, 8.3748102 48.5068127, 8.3752347 48.507076, 8.376157 48.5076487, 8.3761924 48.5076724)",,,,
25075665,Uhlandweg,residential,False,True,407.86100000000005,30,"LINESTRING (8.3766197 48.5044088, 8.3766769 48.504444, 8.3767842 48.5044729, 8.3768321 48.504495, 8.3768727 48.5045138, 8.3769183 48.5045529, 8.3770229 48.5046346, 8.3771 48.5047112, 8.3771409 48.5047519, 8.3772214 48.5048195, 8.3773099 48.5048905, 8.3774125 48.5049581, 8.3775399 48.5050336, 8.3775976 48.5050807, 8.3776345 48.5051251, 8.3776664 48.505174, 8.3776776 48.5052205, 8.3776801 48.5052886, 8.3776578 48.505349, 8.377619 48.5054131, 8.3775192 48.5055569, 8.3774671 48.5056294, 8.377363 48.5057182, 8.3773111 48.5057458, 8.3771955 48.5057832, 8.3767171 48.5059105, 8.3763407 48.5060195, 8.3761154 48.5060966, 8.3759418 48.5061677, 8.3757951 48.5062353, 8.3754292 48.5064192, 8.375228 48.506517, 8.3750775 48.5065582, 8.3748759 48.5066097, 8.3747982 48.506633, 8.3747163 48.5066908)",,,,
870985776,Uhlandweg,residential,False,False,16.152,30,"LINESTRING (8.3766197 48.5044088, 8.3767238 48.5043705, 8.3768225 48.5043592)",,,,
870985776,Uhlandweg,residential,False,True,76.10900000000001,30,"LINESTRING (8.3766197 48.5044088, 8.3764124 48.504461, 8.3763022 48.5044814, 8.3762627 48.504487, 8.3761055 48.5045024, 8.3759861 48.5045054, 8.3758224 48.5044931, 8.3757662 48.5044778, 8.3756825 48.5044534, 8.3756244 48.5044408)",,,,
25439768,An der Staig,residential,False,True,73.782,,"LINESTRING (8.3776284 48.5027011, 8.3777049 48.5027197, 8.3778445 48.5027587, 8.3779797 48.5027965, 8.3785464 48.5029659)",,,,
116343760,An der Staig,residential,False,False,24.741,,"LINESTRING (8.3776284 48.5027011, 8.3776874 48.5026371, 8.3777223 48.5025909, 8.3777424 48.5025376, 8.3777424 48.5024967)",,,,
1084720240,An der Staig,residential,False,True,102.078,,"LINESTRING (8.3776284 48.5027011, 8.3775814 48.5027229, 8.3775077 48.5027499, 8.3774433 48.5027802, 8.3773374 48.502837, 8.3772636 48.5028806, 8.377155 48.5029597, 8.3769552 48.5031187, 8.3768063 48.5032209, 8.3766179 48.5033213)",,,,
51932632,Oberdorfstraße,residential,False,False,90.516,30,"LINESTRING (8.3757834 48.5036408, 8.3758 48.5036941, 8.3758046 48.5037853, 8.3758042 48.5038561, 8.3757939 48.503903, 8.3757758 48.5039769, 8.3757379 48.5041131, 8.3757281 48.5041483, 8.3757059 48.5042318, 8.3756654 48.5043597, 8.3756244 48.5044408)",,,,
128107051,An der Staig,residential,False,False,71.965,,"LINESTRING (8.3757834 48.5036408, 8.3758763 48.5036257, 8.3759641 48.5036021, 8.3760667 48.5035746, 8.3762551 48.5035154, 8.3764214 48.5034386, 8.3766179 48.5033213)",,,,
"[252794576, 1077140915]",Oberdorfstraße,residential,False,True,100.04599999999999,,"LINESTRING (8.3757834 48.5036408, 8.3756396 48.5036425, 8.3755427 48.5036464, 8.3755175 48.5036643, 8.375488 48.5037105, 8.3754733 48.5038358, 8.3754478 48.5038589, 8.3753536 48.5038784, 8.3753421 48.5040096, 8.3753078 48.504278, 8.3752512 48.5043029)",,,,
26968647,Stöckerweg,residential,False,True,60.367,,"LINESTRING (8.3700126 48.5034065, 8.3698589 48.5037106, 8.3698077 48.5037589, 8.3696286 48.5038709)",,,,
"[911760237, 29399783]",Freudenstädter Straße,primary,False,True,86.85700000000001,30,"LINESTRING (8.3706528 48.5089576, 8.3706333 48.5090615, 8.370622 48.509102, 8.3705765 48.5092922, 8.3704911 48.5095672, 8.3704427 48.5097259)","['2', '3']",B 462,,
"[937294240, 937294243, 1051099184, 415543218, 415543222]",Freudenstädter Straße,primary,False,False,112.52499999999999,30,"LINESTRING (8.3706528 48.5089576, 8.370679 48.5088376, 8.3706877 48.5087994, 8.3707332 48.50855, 8.3707608 48.5083973, 8.3707677 48.5083608, 8.3707832 48.5082755, 8.3708093 48.5081386, 8.3708143 48.5081123, 8.3708257 48.5080526, 8.3708459 48.5079538)","['2', '3']",B 462,,
957086422,Wilhelm-Münster-Straße,residential,False,True,107.764,,"LINESTRING (8.3706528 48.5089576, 8.3705207 48.5089455, 8.3704363 48.5089398, 8.3701545 48.5089209, 8.3693613 48.508862, 8.3691988 48.5088517)",,,,
"[1260539129, 26936990]",Neumühleweg,"['residential', 'living_street']",False,False,122.46,50,"LINESTRING (8.3706528 48.5089576, 8.3707197 48.5089639, 8.3707629 48.5089708, 8.3708251 48.5090046, 8.370878 48.5090386, 8.3710618 48.5091566, 8.37111 48.5091799, 8.3711635 48.5091962, 8.3712481 48.5092172, 8.3713946 48.5092468, 8.3714654 48.5092687, 8.371521 48.5092903, 8.3715834 48.5093185, 8.371645 48.5093536, 8.3717175 48.5094091, 8.3717711 48.5094624, 8.3718168 48.5095196, 8.371866 48.5095927, 8.3718861 48.5096251)",,,,
3812611,Oberdorfstraße,residential,False,False,71.27699999999999,,"LINESTRING (8.3720483 48.5049757, 8.3720959 48.5050688, 8.3721283 48.5052329, 8.3721527 48.5053744, 8.3721624 48.5054364, 8.3721983 48.5055214, 8.3722264 48.5055556, 8.372275 48.5055874)",,,,
"[78485700, 79265092, 79265046]",Freudenstädter Straße,primary,False,True,35.369,30,"LINESTRING (8.3720483 48.5049757, 8.3718657 48.5050818, 8.3718236 48.5051013, 8.3717233 48.5051423, 8.3716794 48.5051767)",2,B 462,,
"[956945784, 957086451, 937294245, 937294246]",Freudenstädter Straße,living_street,False,False,135.476,,"LINESTRING (8.3720483 48.5049757, 8.3720114 48.5049276, 8.3720293 48.5048721, 8.3721172 48.5046421, 8.3722185 48.5043697, 8.3722781 48.5042094, 8.3723077 48.5041179, 8.3723526 48.5039786, 8.3723917 48.5038442, 8.3724108 48.5037939)",,,,
26997620,Bildstöckleweg,residential,False,False,67.019,30,"LINESTRING (8.3671241 48.5082792, 8.3669233 48.5082882, 8.3667488 48.5083022, 8.3663689 48.5083724, 8.3662336 48.5083914)",,,,
26997620,Bildstöckleweg,residential,False,True,72.53699999999999,30,"LINESTRING (8.3671241 48.5082792, 8.3673414 48.5082934, 8.3679553 48.5083173, 8.3681065 48.5083215)",,,,
"[26997777, 957086409, 957086423]",Wilhelm-Münster-Straße,residential,False,False,177.269,30,"LINESTRING (8.3671241 48.5082792, 8.3673542 48.5085226, 8.367466 48.5086092, 8.3676059 48.5086852, 8.3677743 48.5087353, 8.3679511 48.5087505, 8.3683629 48.5087858, 8.3687655 48.5088175, 8.3691988 48.5088517)",,,,
26997777,Wilhelm-Münster-Straße,residential,False,True,177.574,30,"LINESTRING (8.3671241 48.5082792, 8.3669681 48.5081303, 8.3668686 48.5080544, 8.3666128 48.50791, 8.3664757 48.5077931, 8.3664088 48.5077221, 8.3663821 48.507621, 8.3663547 48.5075175, 8.366397 48.5072177, 8.3663469 48.5068673)",,,,
26997620,Bildstöckleweg,residential,False,False,30.79,30,"LINESTRING (8.3662336 48.5083914, 8.3660818 48.5084416, 8.3658432 48.5084871)",,,,
26997620,Bildstöckleweg,residential,False,True,67.019,30,"LINESTRING (8.3662336 48.5083914, 8.3663689 48.5083724, 8.3667488 48.5083022, 8.3669233 48.5082882, 8.3671241 48.5082792)",,,,
26798561,Lochweg,residential,False,True,78.127,,"LINESTRING (8.3734999 48.5092005, 8.3736507 48.5093054, 8.3737481 48.5094152, 8.3738726 48.5095662, 8.374095 48.5097784)",,,,
25075666,Lochweg,residential,False,False,164.625,30,"LINESTRING (8.375982 48.5089627, 8.3761026 48.5089104, 8.3763903 48.5087493, 8.3766139 48.5085723, 8.376688 48.5085019, 8.3767498 48.5083953, 8.3767542 48.5083134, 8.3767358 48.5082124, 8.3766994 48.5081114, 8.3765231 48.5079398, 8.3763175 48.5077806)",,,,
1077140903,Lochweg,residential,False,True,26.608999999999998,30,"LINESTRING (8.375982 48.5089627, 8.3759111 48.5089799, 8.3756979 48.5090013, 8.3756427 48.5090299)",,,,
"[25075664, 356319267]",Pappelweg,residential,False,"[False, True]",47.982,,"LINESTRING (8.3721579 48.5059763, 8.3721214 48.5058777, 8.3721102 48.5058091, 8.372116 48.505757, 8.3721316 48.5057076, 8.3721596 48.5056567, 8.3722032 48.5056213, 8.372275 48.5055874)",,,,
"[26956972, 26956965]",Uhlandweg,residential,False,True,205.285,30,"LINESTRING (8.3721579 48.5059763, 8.3722377 48.5059856, 8.3730234 48.5062381, 8.3742069 48.5065039, 8.3742753 48.5065244, 8.3747163 48.5066908)",,,,
128107068,Pappelweg,residential,False,False,297.568,30,"LINESTRING (8.3721579 48.5059763, 8.3721964 48.5060634, 8.3722796 48.5062136, 8.3723427 48.5063016, 8.3723574 48.5063238, 8.3725651 48.5066007, 8.3728882 48.5068368, 8.3735681 48.5072602, 8.3742843 48.5076354, 8.3744498 48.5077647, 8.3746175 48.5080251)",,,,
23118793,Sankenbachstraße,residential,False,True,31.871000000000002,30,"LINESTRING (8.3696286 48.5038709, 8.3696341 48.5039491, 8.3696263 48.5039981, 8.3695779 48.5041539)",,,,
26968647,Stöckerweg,residential,False,False,60.36699999999999,,"LINESTRING (8.3696286 48.5038709, 8.3698077 48.5037589, 8.3698589 48.5037106, 8.3700126 48.5034065)",,,,
243004673,Sankenbachstraße,residential,False,False,83.354,30,"LINESTRING (8.3696286 48.5038709, 8.36954 48.5037366, 8.3694394 48.5036235, 8.3693253 48.5035351, 8.3692694 48.5035006, 8.369195 48.5034664, 8.3688713 48.5033483)",,,,
26997620,Bildstöckleweg,residential,False,False,72.53699999999999,30,"LINESTRING (8.3681065 48.5083215, 8.3679553 48.5083173, 8.3673414 48.5082934, 8.3671241 48.5082792)",,,,
26997802,Bergerweg,residential,False,False,131.79999999999998,30,"LINESTRING (8.3681065 48.5083215, 8.3679112 48.5081993, 8.3675995 48.5079894, 8.3673929 48.5078529, 8.3671887 48.5077105, 8.3670561 48.5075745, 8.3670008 48.5074855, 8.3669682 48.5074242)",,,,
"[975347409, 975347410]",Bildstöckleweg,residential,False,True,118.359,30,"LINESTRING (8.3681065 48.5083215, 8.3681831 48.5083192, 8.3682266 48.5083099, 8.3682654 48.5082936, 8.3683092 48.5082663, 8.3683389 48.50824, 8.3683769 48.5081929, 8.3685236 48.5079287, 8.3686406 48.5077246, 8.3686701 48.5076717, 8.3687147 48.5076232, 8.3687666 48.5075887, 8.36884 48.5075522, 8.3689787 48.5075029)",,,,
26997690,Rosenplatz,living_street,False,False,18.88,walk,"LINESTRING (8.3690394 48.5074815, 8.3691344 48.5076392)",,,,
975347410,Bildstöckleweg,residential,False,False,5.065,30,"LINESTRING (8.3690394 48.5074815, 8.3689787 48.5075029)",,,,
957086415,Bildstöckleweg,residential,False,True,102.177,30,"LINESTRING (8.3690394 48.5074815, 8.3693427 48.5073744, 8.3697775 48.5072303, 8.3699059 48.5072084, 8.3700215 48.5071975, 8.370226 48.5071974, 8.3702838 48.5072007, 8.3703257 48.507212)",,,,
"[25075409, 1050724263]",Uferweg,residential,False,True,77.71,20,"LINESTRING (8.3715266 48.5045174, 8.3714893 48.5046123, 8.3714863 48.5046362, 8.371471 48.5047275, 8.3714762 48.5048983, 8.3715016 48.504986, 8.3715731 48.5050792, 8.3716794 48.5051767)",,,,
26997620,Bildstöckleweg,residential,False,True,30.79,30,"LINESTRING (8.3658432 48.5084871, 8.3660818 48.5084416, 8.3662336 48.5083914)",,,,
128107054,Bildstöckleweg,residential,False,False,46.547,,"LINESTRING (8.3658432 48.5084871, 8.365956 48.5086822, 8.3660619 48.5088798)",,,,
"[957086409, 26997777, 957086423]",Wilhelm-Münster-Straße,residential,False,True,177.269,30,"LINESTRING (8.3691988 48.5088517, 8.3687655 48.5088175, 8.3683629 48.5087858, 8.3679511 48.5087505, 8.3677743 48.5087353, 8.3676059 48.5086852, 8.367466 48.5086092, 8.3673542 48.5085226, 8.3671241 48.5082792)",,,,
957086422,Wilhelm-Münster-Straße,residential,False,False,107.764,,"LINESTRING (8.3691988 48.5088517, 8.3693613 48.508862, 8.3701545 48.5089209, 8.3704363 48.5089398, 8.3705207 48.5089455, 8.3706528 48.5089576)",,,,
"[1103888559, 1103888565, 26997690, 957086427, 957086429]",Rosenplatz,living_street,False,True,136.705,walk,"LINESTRING (8.3691988 48.5088517, 8.3692349 48.5086239, 8.3692673 48.5084611, 8.3692525 48.5083563, 8.3691367 48.508047, 8.3691307 48.5080025, 8.3691266 48.5079723, 8.3691318 48.5078978, 8.3691446 48.5078342, 8.3691631 48.5077531, 8.3691627 48.5077116, 8.3691519 48.5076739, 8.3691344 48.5076392)",,,,
975347412,Bergerweg,residential,False,True,50.75,30,"LINESTRING (8.3657647 48.5066365, 8.3660454 48.5067037, 8.3662618 48.5068119, 8.3663469 48.5068673)",,,,
26997802,Bergerweg,residential,False,True,131.79999999999998,30,"LINESTRING (8.3669682 48.5074242, 8.3670008 48.5074855, 8.3670561 48.5075745, 8.3671887 48.5077105, 8.3673929 48.5078529, 8.3675995 48.5079894, 8.3679112 48.5081993, 8.3681065 48.5083215)",,,,
26997920,Hölderlinköpfleweg,residential,False,False,101.24499999999999,,"LINESTRING (8.3669682 48.5074242, 8.3670276 48.5072971, 8.3670585 48.5072531, 8.3670885 48.5072103, 8.3671081 48.507139, 8.36706 48.5069592, 8.3670697 48.5068051, 8.3670827 48.5065328)",,,,
975347412,Bergerweg,residential,False,False,78.05499999999999,30,"LINESTRING (8.3669682 48.5074242, 8.3668741 48.5073708, 8.3667156 48.5071922, 8.3665805 48.5070165, 8.3664617 48.5069302, 8.3663469 48.5068673)",,,,
128107060,Höfer Rain,residential,False,True,203.585,,"LINESTRING (8.3676553 48.5047492, 8.3676364 48.5050446, 8.3675674 48.5052749, 8.3675191 48.50546, 8.3674181 48.505744, 8.3673305 48.5060296, 8.3671281 48.5064496, 8.3670827 48.5065328)",,,,
26997809,Höferköpfleweg,residential,False,False,141.265,,"LINESTRING (8.3670827 48.5065328, 8.3669976 48.5064424, 8.3666703 48.5061805, 8.3663339 48.5059118, 8.3660674 48.5056871, 8.3658703 48.5055505)",,,,
26997920,Hölderlinköpfleweg,residential,False,True,101.245,,"LINESTRING (8.3670827 48.5065328, 8.3670697 48.5068051, 8.36706 48.5069592, 8.3671081 48.507139, 8.3670885 48.5072103, 8.3670585 48.5072531, 8.3670276 48.5072971, 8.3669682 48.5074242)",,,,
128107060,Höfer Rain,residential,False,False,203.585,,"LINESTRING (8.3670827 48.5065328, 8.3671281 48.5064496, 8.3673305 48.5060296, 8.3674181 48.505744, 8.3675191 48.50546, 8.3675674 48.5052749, 8.3676364 48.5050446, 8.3676553 48.5047492)",,,,
26997809,Höferköpfleweg,residential,False,True,141.26500000000001,,"LINESTRING (8.3658703 48.5055505, 8.3660674 48.5056871, 8.3663339 48.5059118, 8.3666703 48.5061805, 8.3669976 48.5064424, 8.3670827 48.5065328)",,,,
26997777,Wilhelm-Münster-Straße,residential,False,False,177.57399999999998,30,"LINESTRING (8.3663469 48.5068673, 8.366397 48.5072177, 8.3663547 48.5075175, 8.3663821 48.507621, 8.3664088 48.5077221, 8.3664757 48.5077931, 8.3666128 48.50791, 8.3668686 48.5080544, 8.3669681 48.5081303, 8.3671241 48.5082792)",,,,
975347412,Bergerweg,residential,False,False,50.75,30,"LINESTRING (8.3663469 48.5068673, 8.3662618 48.5068119, 8.3660454 48.5067037, 8.3657647 48.5066365)",,,,
975347412,Bergerweg,residential,False,True,78.05499999999999,30,"LINESTRING (8.3663469 48.5068673, 8.3664617 48.5069302, 8.3665805 48.5070165, 8.3667156 48.5071922, 8.3668741 48.5073708, 8.3669682 48.5074242)",,,,
"[1260539129, 26936990]",Neumühleweg,"['living_street', 'residential']",False,True,122.45999999999998,50,"LINESTRING (8.3718861 48.5096251, 8.371866 48.5095927, 8.3718168 48.5095196, 8.3717711 48.5094624, 8.3717175 48.5094091, 8.371645 48.5093536, 8.3715834 48.5093185, 8.371521 48.5092903, 8.3714654 48.5092687, 8.3713946 48.5092468, 8.3712481 48.5092172, 8.3711635 48.5091962, 8.37111 48.5091799, 8.3710618 48.5091566, 8.370878 48.5090386, 8.3708251 48.5090046, 8.3707629 48.5089708, 8.3707197 48.5089639, 8.3706528 48.5089576)",,,,
