osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,width
23377061,True,1,B 96,Theaterring,primary,50,False,26.816,"LINESTRING (14.8119055 50.8979483, 14.8118126 50.8980333, 14.8117635 50.8980657, 14.811652 50.8981267)",
61673621,False,2,B 99,Rosa-Luxemburg-Straße,primary,50,True,33.328,"LINESTRING (14.8119055 50.8979483, 14.8119587 50.8979655, 14.8120637 50.8979865, 14.8122059 50.8979913, 14.812364 50.8979666)",
"[447100521, 447100522, 14497636]",False,2,,Frauenstraße,residential,20,True,167.45499999999998,"LINESTRING (14.8119055 50.8979483, 14.8117087 50.8978762, 14.8110475 50.8974232, 14.8107407 50.8972807, 14.8101117 50.896966)",7.5
454112421,True,2,B 96,Theaterring,primary,50,False,30.766,"LINESTRING (14.8100111 50.8985224, 14.8096612 50.8986893)",
12774749,True,1,S 132,Goethestraße,secondary,50,False,205.216,"LINESTRING (14.8100111 50.8985224, 14.8102937 50.8988091, 14.8103742 50.8989062, 14.8105856 50.8991612, 14.8114016 50.9001454)",
59560062,True,2,B 96,Theaterring,primary,50,False,127.32,"LINESTRING (14.8093152 50.8988452, 14.8091452 50.8989008, 14.8090252 50.898923, 14.8088089 50.8989497, 14.8085892 50.8989727, 14.808289 50.8989991, 14.8075452 50.899072)",
"[297224888, 297224889, 22729826]",False,,,Morawekstraße,residential,,False,203.955,"LINESTRING (14.8043979 50.8990725, 14.8043809 50.8991316, 14.804214 50.8997111, 14.8040288 50.8999186, 14.8039751 50.8999606, 14.8038961 50.9000187, 14.8037718 50.9000551, 14.8033264 50.9000347, 14.8031117 50.9000244, 14.8026172 50.900047)",
23377062,True,2,B 96,Töpferberg,primary,50,False,29.96,"LINESTRING (14.8043979 50.8990725, 14.8042025 50.8990341, 14.80399 50.8989924)",
58807503,True,2,B 96,Dr.-Brinitzer-Straße,primary,50,False,131.965,"LINESTRING (14.8003817 50.8970584, 14.8003373 50.8969273, 14.8003209 50.8968182, 14.8003165 50.8967031, 14.8003314 50.8966021, 14.800368 50.8964924, 14.8004222 50.8963857, 14.8004896 50.8962957, 14.8005563 50.8962238, 14.8008014 50.8959441)",
"[454754442, 33241535]",True,1,S 133,,secondary,50,False,148.96800000000002,"LINESTRING (14.8003817 50.8970584, 14.80024 50.8968389, 14.8001865 50.8966783, 14.8001694 50.896546, 14.800179 50.8964581, 14.8002534 50.8961714, 14.8003357 50.8958541, 14.8003449 50.8958, 14.8003289 50.8957497)",
13387115,True,1,,Äußere Oybiner Straße,secondary,50,False,39.586,"LINESTRING (14.8008014 50.8959441, 14.8003848 50.8957772, 14.8003289 50.8957497)",
13686743,True,2,B 96,Heinrich-Heine-Platz,primary,50,False,179.49599999999998,"LINESTRING (14.8008014 50.8959441, 14.8009546 50.8957444, 14.8010088 50.8956393, 14.8011186 50.8953992, 14.8012598 50.8950907, 14.8014082 50.8948154, 14.8015251 50.8946533, 14.8016179 50.894523, 14.8016826 50.8944326)",
21531108,False,,,Innere Oybiner Straße,residential,20,True,37.939,"LINESTRING (14.8008014 50.8959441, 14.8009114 50.8959764, 14.8009866 50.8959985, 14.801118 50.8960432, 14.801262 50.8961188)",
21531109,True,2,B 96,Theodor-Körner-Allee,primary,50,False,75.951,"LINESTRING (14.8040814 50.8937339, 14.8045917 50.8936771, 14.8046332 50.8936742, 14.8051529 50.8936375)",
"[13649379, 817890340]",False,,,Theodor-Körner-Allee,residential,20,True,24.387999999999998,"LINESTRING (14.8040814 50.8937339, 14.8041119 50.8938687, 14.8041329 50.8939508)",
"[13683857, 311338193]",False,"['2', '3']",S 132,Friedensstraße,secondary,50,False,105.16,"LINESTRING (14.8098675 50.8930998, 14.8099797 50.8930015, 14.8101534 50.8928492, 14.8103814 50.8926745, 14.8108072 50.8923638)",
"[927098928, 1110563537, 13686699]",True,"['2', '3']",B 96,Karl-Liebknecht-Ring,primary,50,False,182.51,"LINESTRING (14.8098675 50.8930998, 14.8100456 50.8931756, 14.8101702 50.8932362, 14.8102715 50.8932995, 14.8103665 50.8933683, 14.810944 50.8938739, 14.811288 50.8941713, 14.8114029 50.8942654, 14.8115064 50.8943605)",
"[23384945, 447100524]",False,3,,Ottokarplatz,residential,20,True,51.58,"LINESTRING (14.8098675 50.8930998, 14.8097796 50.8931679, 14.8095903 50.8933291, 14.8095337 50.8933759, 14.8094216 50.8934686)",
"[34129265, 32573006]",True,1,B 96,Karl-Liebknecht-Ring,primary,50,False,272.496,"LINESTRING (14.81271 50.8957497, 14.8127153 50.8958339, 14.8127106 50.8958867, 14.8126846 50.8959552, 14.8125497 50.8961017, 14.8121417 50.896545, 14.8121177 50.8965711, 14.8118162 50.8968592, 14.8117611 50.8969119, 14.8117246 50.896947, 14.8116215 50.8970465, 14.811582 50.8970963, 14.8115761 50.8971513, 14.8115973 50.8972114, 14.8117673 50.8974496, 14.8118497 50.8975818, 14.8119546 50.8977502, 14.8119667 50.8978303, 14.8119429 50.8978941, 14.8119055 50.8979483)",
13469911,False,2,,Hochwaldstraße,residential,50,False,181.13300000000004,"LINESTRING (14.8076616 50.8933249, 14.8076375 50.8931658, 14.8074172 50.8927004, 14.8072668 50.89244, 14.8071073 50.8922101, 14.8070787 50.8921747, 14.8069129 50.8919698, 14.8067723 50.8918068)",
"[879356754, 21531110]",False,3,,Böhmische Straße,residential,20,True,32.427,"LINESTRING (14.8076616 50.8933249, 14.8076663 50.8934737, 14.8076626 50.8935099, 14.8076518 50.8936162)",
"[13686678, 311338189, 879356758]",True,"['2', '3']",B 96,Zirkusallee,primary,50,False,162.964,"LINESTRING (14.8076616 50.8933249, 14.8082083 50.893188, 14.8085102 50.8931224, 14.8087844 50.8930629, 14.8089477 50.8930325, 14.8090998 50.8930127, 14.8092675 50.8930001, 14.8094163 50.8930007, 14.8095541 50.8930143, 14.8096841 50.8930385, 14.809779 50.8930675, 14.8098675 50.8930998)",
61673616,False,,,Klienebergerplatz,residential,,True,57.922999999999995,"LINESTRING (14.8120107 50.8980956, 14.8120417 50.8981263, 14.8124548 50.8985348)",
61673620,True,1,B 99,Rosa-Luxemburg-Straße,primary,50,False,25.406,"LINESTRING (14.8120107 50.8980956, 14.8117786 50.8981192, 14.811652 50.8981267)",
62407758,False,,,Theodor-Korselt-Straße,residential,,True,160.808,"LINESTRING (14.8133418 50.8993746, 14.8114016 50.9001454)",
961085608,False,,,Dornspachstraße,residential,,False,63.629,"LINESTRING (14.8133418 50.8993746, 14.8128188 50.898907)",
23087671,False,,,Juststraße,residential,,False,184.04200000000003,"LINESTRING (14.8108072 50.8923638, 14.8108631 50.8924001, 14.8111776 50.8926045, 14.8121172 50.893211, 14.8126584 50.8935365)",
311338193,False,2,S 132,Friedensstraße,secondary,50,False,72.354,"LINESTRING (14.8108072 50.8923638, 14.8110074 50.8921954, 14.8111682 50.8920093, 14.8112744 50.8918166, 14.8112861 50.8917935)",
"[311338193, 13683857]",False,"['2', '3']",S 132,Friedensstraße,secondary,50,True,105.16,"LINESTRING (14.8108072 50.8923638, 14.8103814 50.8926745, 14.8101534 50.8928492, 14.8099797 50.8930015, 14.8098675 50.8930998)",
13387072,True,,,Innere Oybiner Straße,residential,20,False,74.425,"LINESTRING (14.8021555 50.8964754, 14.8024038 50.8965967, 14.8025715 50.8967181, 14.8027601 50.8970046)",
23556383,False,,,Innere Oybiner Straße,residential,20,False,74.156,"LINESTRING (14.8021555 50.8964754, 14.801495 50.896212, 14.801262 50.8961188)",
1079079364,True,,,Innere Oybiner Straße,residential,20,False,53.599,"LINESTRING (14.8027601 50.8970046, 14.8029945 50.8974634)",
"[13449754, 1079079420]",True,,,Brunnenstraße,residential,20,False,230.841,"LINESTRING (14.8027601 50.8970046, 14.8035333 50.8968867, 14.8037619 50.8968506, 14.8040443 50.8967703, 14.8044163 50.8966135, 14.8047669 50.896455, 14.8050441 50.8963652, 14.8052113 50.8963103, 14.8057551 50.8961991)",
21297618,True,,,Innere Weberstraße,residential,20,False,66.154,"LINESTRING (14.8029945 50.8974634, 14.8020996 50.8976515)",
175814969,False,,,Markt,residential,20,False,14.766,"LINESTRING (14.8057551 50.8961991, 14.8057092 50.8960695)",
175814969,False,,,Markt,residential,20,True,37.67,"LINESTRING (14.8057551 50.8961991, 14.8058338 50.8963871, 14.8058648 50.8965301)",
"[1107989157, 23377070]",False,,,Johannisstraße,residential,20,False,55.80899999999999,"LINESTRING (14.8074255 50.8969418, 14.8074737 50.8969679, 14.8078337 50.897158, 14.8078685 50.8971763, 14.8080589 50.8972425)",
380111466,True,,,Johannisplatz,residential,20,False,29.259999999999998,"LINESTRING (14.8074255 50.8969418, 14.8072932 50.8969655, 14.8070699 50.8969689, 14.8070136 50.8969682)",
59459389,True,2,B 96,Theaterring,primary,50,False,29.845,"LINESTRING (14.8096612 50.8986893, 14.8094375 50.8987964, 14.8093152 50.8988452)",
"[23384945, 447100524]",False,3,,Ottokarplatz,residential,20,False,51.58,"LINESTRING (14.8094216 50.8934686, 14.8095337 50.8933759, 14.8095903 50.8933291, 14.8097796 50.8931679, 14.8098675 50.8930998)",
"[1108131688, 13598825, 1108126338, 1108131689]",True,,,Reitbahnstraße,residential,20,False,128.189,"LINESTRING (14.8094216 50.8934686, 14.8093375 50.8934445, 14.8092622 50.8934278, 14.809177 50.8934281, 14.8089245 50.8934291, 14.8087378 50.8934298, 14.8085708 50.893437, 14.8084757 50.8934483, 14.8082653 50.8934788, 14.8079121 50.8935572, 14.8076518 50.8936162)",
23377069,False,,,Böhmische Straße,residential,20,True,124.97300000000001,"LINESTRING (14.8076518 50.8936162, 14.8076576 50.8937239, 14.8076926 50.8943693, 14.8076881 50.8944131, 14.8076736 50.8945541, 14.8076484 50.8947386)",
"[879356754, 21531110]",False,3,,Böhmische Straße,residential,20,False,32.427,"LINESTRING (14.8076518 50.8936162, 14.8076626 50.8935099, 14.8076663 50.8934737, 14.8076616 50.8933249)",
1108149829,True,,,Theodor-Körner-Allee,residential,20,False,175.298,"LINESTRING (14.8076518 50.8936162, 14.807021 50.893722, 14.806712 50.8937682, 14.8064326 50.8937992, 14.80601 50.8938225, 14.8057493 50.8938393, 14.8051931 50.8938753)",
126797891,True,,,Böhmische Straße,residential,20,False,70.726,"LINESTRING (14.8075834 50.895107, 14.8074711 50.8957391)",3.5
1108130140,False,,,Böhmische Straße,residential,20,False,41.217,"LINESTRING (14.8075834 50.895107, 14.8076484 50.8947386)",
"[1108128706, 13598827]",False,,,Albertstraße,residential,20,False,75.482,"LINESTRING (14.8075834 50.895107, 14.8085299 50.8951119, 14.8086039 50.8951124, 14.8086596 50.8951126)",
1108127735,True,,,Reichenberger Straße,residential,20,False,8.447,"LINESTRING (14.8086596 50.8951126, 14.8086697 50.8950369)",
"[1108128706, 13598827]",False,,,Albertstraße,residential,20,True,75.482,"LINESTRING (14.8086596 50.8951126, 14.8086039 50.8951124, 14.8085299 50.8951119, 14.8075834 50.895107)",
13686776,True,,,Reichenberger Straße,residential,20,False,78.807,"LINESTRING (14.8085652 50.8958188, 14.8085741 50.8957335, 14.8086118 50.895459, 14.8086562 50.895147, 14.8086596 50.8951126)",
21507678,False,,,Rathausplatz,residential,20,True,22.822,"LINESTRING (14.8085652 50.8958188, 14.8085154 50.895815, 14.8082422 50.8957939)",
"[25714293, 1107994470]",False,,,Rathausplatz,residential,20,False,59.568,"LINESTRING (14.8085652 50.8958188, 14.8084846 50.896068, 14.8083629 50.8963387)",
"[1107994467, 13598829]",True,,,Rathausplatz,residential,20,False,54.422999999999995,"LINESTRING (14.8074711 50.8957391, 14.8076503 50.8957519, 14.8080698 50.8957819, 14.8082422 50.8957939)",
"[348790049, 884387863]",True,2,B 96,Äußere Weberstraße,primary,50,False,77.05199999999999,"LINESTRING (14.7997793 50.8980737, 14.8003321 50.8979931, 14.8004866 50.8979541, 14.8005431 50.8979374, 14.8006385 50.8979083, 14.8007259 50.8978687, 14.8007862 50.8978275)",
21531108,False,,,Innere Oybiner Straße,residential,20,False,37.939,"LINESTRING (14.801262 50.8961188, 14.801118 50.8960432, 14.8009866 50.8959985, 14.8009114 50.8959764, 14.8008014 50.8959441)",
23556383,False,,,Innere Oybiner Straße,residential,20,True,74.156,"LINESTRING (14.801262 50.8961188, 14.801495 50.896212, 14.8021555 50.8964754)",
475932908,False,,,Breite Straße,residential,20,True,41.21,"LINESTRING (14.8021528 50.8944378, 14.802737 50.8944774)",
13649372,True,,,Heinrich-Heine-Platz,residential,20,False,125.683,"LINESTRING (14.8021528 50.8944378, 14.8017141 50.8950849, 14.8016482 50.8951775, 14.8015134 50.8954912)",
419424231,False,,,Breite Straße,residential,20,False,33.963,"LINESTRING (14.8021528 50.8944378, 14.801966 50.8944563, 14.8017665 50.8944609, 14.8017158 50.8944468, 14.8016826 50.8944326)",
"[13649377, 1108149831]",True,,,Theodor-Körner-Allee,residential,20,False,156.765,"LINESTRING (14.8041329 50.8939508, 14.8035755 50.8940131, 14.803144 50.8940569, 14.8030235 50.8940692, 14.8025324 50.8941755, 14.8024316 50.894197, 14.8023804 50.8942238, 14.8022746 50.8942772, 14.8022577 50.8943011, 14.8022166 50.8943525, 14.8021528 50.8944378)",
"[13649379, 817890340]",False,,,Theodor-Körner-Allee,residential,20,False,24.387999999999998,"LINESTRING (14.8041329 50.8939508, 14.8041119 50.8938687, 14.8040814 50.8937339)",
13649377,True,,,Theodor-Körner-Allee,residential,20,False,74.868,"LINESTRING (14.8051931 50.8938753, 14.8046824 50.8939022, 14.8045465 50.8939113, 14.8041329 50.8939508)",
13649384,True,,,Baderstraße,residential,20,False,26.597,"LINESTRING (14.8051931 50.8938753, 14.8051723 50.8937724, 14.8051529 50.8936375)",
1007379074,False,,,Baderstraße,residential,20,False,55.117999999999995,"LINESTRING (14.8051931 50.8938753, 14.8052695 50.8942293, 14.8053009 50.8943663)",
475932909,False,,,Breite Straße,residential,,False,17.229,"LINESTRING (14.8053009 50.8943663, 14.805064 50.8944073)",
1108153213,False,,,Baderstraße,residential,20,False,17.399,"LINESTRING (14.8053009 50.8943663, 14.8052647 50.8945211)",
1007379074,False,,,Baderstraße,residential,20,True,55.117999999999995,"LINESTRING (14.8053009 50.8943663, 14.8052695 50.8942293, 14.8051931 50.8938753)",
"[820207794, 13649386, 999963422, 866049930]",True,1,,Rosenstraße,residential,20,False,122.64000000000001,"LINESTRING (14.8034402 50.8945353, 14.8035094 50.8947185, 14.8037667 50.8952965, 14.803844 50.895405, 14.8039626 50.8954695, 14.8041042 50.8955061)",
13649700,True,1,,Breite Straße,residential,20,False,50.31,"LINESTRING (14.8034402 50.8945353, 14.8031683 50.8945211, 14.8028403 50.8945108, 14.802737 50.8944774)",
"[13649616, 999963425, 999963424]",True,,,Zeichenstraße,residential,20,False,177.749,"LINESTRING (14.8041042 50.8955061, 14.8040147 50.8956041, 14.8039546 50.89567, 14.8036846 50.8958774, 14.8035388 50.8959508, 14.8034978 50.8959657, 14.8030587 50.8961259, 14.8025389 50.8962942, 14.8025161 50.8963016, 14.8023666 50.89635, 14.8021555 50.8964754)",
20433546,False,,,Mandauer Berg,residential,20,True,130.005,"LINESTRING (14.8041042 50.8955061, 14.8047245 50.895687, 14.8051232 50.8959046, 14.8052787 50.8959545, 14.8054445 50.8960092, 14.8057092 50.8960695)",
175814969,False,,,Markt,residential,20,True,14.766,"LINESTRING (14.8057092 50.8960695, 14.8057551 50.8961991)",
20433546,False,,,Mandauer Berg,residential,20,False,130.005,"LINESTRING (14.8057092 50.8960695, 14.8054445 50.8960092, 14.8052787 50.8959545, 14.8051232 50.8959046, 14.8047245 50.895687, 14.8041042 50.8955061)",
"[1108280488, 13469913, 1108280487]",True,,,Markt,residential,20,False,129.35399999999998,"LINESTRING (14.8057092 50.8960695, 14.8058413 50.8960467, 14.8063264 50.895963, 14.8067754 50.8958774, 14.8070637 50.8958293, 14.8073736 50.8957775, 14.8074527 50.8957526, 14.8074711 50.8957391)",
23377062,True,2,B 96,Töpferberg,primary,50,False,71.676,"LINESTRING (14.8053912 50.8992145, 14.8052321 50.8992055, 14.8050101 50.8991852, 14.8046612 50.8991269, 14.8043979 50.8990725)",
380783994,True,,,Bahnhofstraße,residential,50,False,39.89,"LINESTRING (14.8056751 50.8992121, 14.8056187 50.899315, 14.8055869 50.8993897, 14.805517 50.8995565)",
"[413103643, 454112420]",True,2,B 96,Haberkornplatz,primary,50,False,19.926000000000002,"LINESTRING (14.8056751 50.8992121, 14.8055521 50.8992165, 14.8053912 50.8992145)",
"[14497627, 1056070415]",False,,,Ludwigstraße,residential,20,False,115.316,"LINESTRING (14.8121774 50.895124, 14.8118958 50.8951355, 14.8115812 50.8951504, 14.8105347 50.8951546)","['6', '6.1']"
34129262,True,2,B 96,Karl-Liebknecht-Ring,primary,50,False,78.969,"LINESTRING (14.8121774 50.895124, 14.8124139 50.8954018, 14.8126641 50.8956956, 14.81271 50.8957497)",
1108128704,False,,,Albertstraße,residential,20,False,23.007,"LINESTRING (14.8105347 50.8951546, 14.8102071 50.8951439)",
